2009,"Current and former ecstasy users report different sleep to matched controls: A web-based questionnaire study","Carhart-Harris R.L., Nutt D.J., Munafo M., Wilson S.J.",02698811,"Journal of Psychopharmacology",23, 3,2,1,2,1,4,0,6
2009,"Cardiac slowing and acute tryptophan depletion: A comment on the paper by van der Veen et al.","Hood S.D., Davies S.J.C., Nutt D.J.",00333158,"Psychopharmacology",203, 4,0,0,0,0,0,0,0
2009,"Emotional symptoms in children: The effect of maternal depression, life events, and COMT genotype","Evans J., Xu K., Heron J., Enoch M.-A., Araya R., Lewis G., NicTimpson, Davies S., Nutt D., Goldman D.",1552485X,"American Journal of Medical Genetics, Part B: Neuropsychiatric Genetics",150, 2,1,1,1,1,3,0,4
2009,"A comparison of the effects of a subtype selective and non-selective benzodiazepine receptor agonist in two CO2 models of experimental human anxiety","Bailey J.E., Papadopoulos A., Seddon K., Nutt D.J.",02698811,"Journal of Psychopharmacology",23, 2,1,4,8,0,12,0,13
2009,"NAPSAQ-1: National Patient Sleep Assessment Questionnaire in depression","Paterson L.M., Nutt D.J., Wilson S.J.",13651501,"International Journal of Psychiatry in Clinical Practice",13, 1,0,1,0,0,1,0,1
2009,"P.3.07 Sleep changes during deep brain stimulation for treatment resistant depression: preliminary findings from a case study","Durant C., Wilson S., Paterson L., Nutt D., Gill S., Patel N., Malizia A.",0924977X,"European Neuropsychopharmacology",19, 1,0,0,0,0,0,0,0
2009,"P.3.03 A double-blind, placebo-controlled, parallel group study of the effect of Org 25935 on cognitive performance","Christmas D., Wilson S., Diaper A., Rich A., Udo do Haes J., Sjogren M., Nutt D.",0924977X,"European Neuropsychopharmacology",19, 1,0,0,0,0,0,0,0
2009,"Women with diarrhoea-predominant irritable bowel syndrome show an increased pressure response to 35% carbon dioxide stress challenge","Shufflebotham J., Wetherell M.A., Hince D., Hood S., Lightman S., Nutt D., Probert C., Potokar J.",10253890,"Stress",12, 1,1,1,1,1,3,0,4
2009,"Cape Town consensus on posttraumatic stress disorder.","Stein D.J., Cloitre M., Nemeroff C.B., Nutt D.J., Seedat S., Shalev A.Y., Wittchen H.U., Zohar J.",10928529,"CNS spectrums",14, 1,0,11,2,0,13,0,13
2009,"Equasy - An overlooked addiction with implications for the current debate on drug harms","Nutt D.J.",02698811,"Journal of Psychopharmacology",23, 1,2,3,4,0,7,0,9
2008,"Chapter 1.1 Introduction to the handbook on fear and anxiety","Blanchard R.J., Blanchard D.C., Griebel G., Nutt D.",15697339,"Handbook of Behavioral Neuroscience",17, ,0,0,0,0,0,0,0
2008,"Chapter 5.4 Principles and findings from human imaging of anxiety disorders","Malizia A.L., Nutt D.",15697339,"Handbook of Behavioral Neuroscience",17, ,0,0,0,0,0,0,0
2008,"Preface","Blanchard R.J., Blanchard D.C., Griebel G., Nutt D.",15697339,"Handbook of Behavioral Neuroscience",17, ,0,0,0,0,0,0,0
2008,"Chapter 5.1 Phenomenology of anxiety disorders","Nutt D., de Miguel B.G., Davies S.J.C.",15697339,"Handbook of Behavioral Neuroscience",17, ,0,0,0,0,0,0,0
2008,"Is the association of hypertension and panic disorder explained by clustering of autonomic panic symptoms in hypertensive patients?","Davies S.J.C., Jackson P.R., Lewis G., Hood S.D., Nutt D.J., Potokar J.P.",01650327,"Journal of Affective Disorders",111, 2-3,1,2,1,0,3,0,4
2008,"Potential novel anxiolytic drugs","Christmas D., Hood S., Nutt D.",13816128,"Current Pharmaceutical Design",14, 33,2,10,3,1,14,0,16
2008,"Sleep disorders as core symptoms of depression","Nutt D.J., Wilson S., Paterson L.",12948322,"Dialogues in Clinical Neuroscience",10, 3,4,11,6,4,21,0,25
2008,"Assessment of GABA A benzodiazepine receptor (GBzR) sensitivity in patients with alcohol dependence","Taylor C., Nash J., Rich A., Lingford-Hughes A., Nutt D., Potokar J.",07350414,"Alcohol and Alcoholism",43, 6,1,0,0,0,0,0,1
2008,"Introduction. The neurobiology of drug addiction: New vistas","Robbins T.W., Everitt B.J., Nutt D.J.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",363, 1507,0,0,0,0,0,0,0
2008,"Serotonin 5-HT 1A receptor binding in people with panic disorder: Positron emission tomography study","Nash J.R., Sargent P.A., Rabiner E.A., Hood S.D., Argyropoulos S.V., Potokar J.P., Grasby P.M., Nutt D.J.",00071250,"British Journal of Psychiatry",193, 3,6,15,10,6,31,0,37
2008,"Drug treatment of chronic insomnia - Dawn at the end of a long night?","Wilson S., Nutt D.",02698811,"Journal of Psychopharmacology",22, 7,4,0,0,0,0,0,4
2008,"Do SSRIs or antidepressants in general increase suicidality? WPA Section on Pharmacopsychiatry: Consensus statement","Moller H.-J., Baldwin D.S., Goodwin G., Kasper S., Okasha A., Stein D.J., Tandon R., Versiani M., Malt U., Saletu B., Altamura A.C., Baron D., Bauer M., Belmaker R.H., Blier P., Boyer P., Bunney W.E., Burrows G., Fleischhacker W., Flores D., Gattaz W.F., Heinze G., Hindmarch I., Hippius H., Hoschl C., Kragh-Sorensen P., Lopez-Ibor J.J., Millet B., Min S.K., Monti J., Muller-Oerlinghausen B., Muller-Spahn F., Nutt D.J., Olie J.P., Paykel E.S., Racagni G., Renshaw P., Rosenberg R., Singh B., Vieta E., Zohar J.",09401334,"European Archives of Psychiatry and Clinical Neuroscience",258, 3,12,12,6,1,19,0,31
2008,"Mourning and melancholia revisited: Correspondences between principles of Freudian metapsychology and empirical findings in neuropsychiatry","Carhart-Harris R.L., Mayberg H.S., Malizia A.L., Nutt D.",1744859X,"Annals of General Psychiatry",7, ,2,2,4,2,8,0,10
2008,"Relationship of neurotransmitters to the symptoms of major depressive disorder.","Nutt D.J.",15552101,"The Journal of clinical psychiatry",69, ,13,11,16,3,30,0,43
2008,"Understanding causal pathways: A response to the commentaries","Hickman M., Lingford-Hughes A., Bailey C., Macleod J., Nutt D., Henderson G.",09652140,"Addiction",103, 7,0,0,0,0,0,0,0
2008,"GABA-A receptors and the response to CO2 inhalation - A translational trans-species model of anxiety?","Bailey J.E., Nutt D.J.",00913057,"Pharmacology Biochemistry and Behavior",90, 1,0,1,6,0,7,0,7
2008,"Does alcohol increase the risk of overdose death: The need for a translational approach","Hickman M., Lingford-Hughes A., Bailey C., Macleod J., Nutt D., Henderson G.",09652140,"Addiction",103, 7,7,0,3,0,3,0,10
2008,"Brain dopamine response in human opioid addiction","Daglish M.R.C., Williams T.M., Wilson S.J., Taylor L.G., Eap C.B., Augsburger M., Giroud C., Brooks D.J., Myles J.S., Grasby P., Lingford-Hughes A.R., Nutt D.J.",00071250,"British Journal of Psychiatry",193, 1,2,3,4,1,8,0,10
2008,"Glutamate and cortisol - A critical confluence in PTSD?","Reul J.M.H.M., Nutt D.J.",02698811,"Journal of Psychopharmacology",22, 5,2,1,5,1,7,0,9
2008,"Establishing non-inferiority in treatment trials in psychiatry - Guidelines from an expert consensus meeting","Nutt D., Allgulander C., Lecrubier Y., Peters T., Wittchen U.",02698811,"Journal of Psychopharmacology",22, 4,5,1,0,1,2,0,7
2008,"Wine and drug evaluations: Lessons on making comparisons of noninferiority","Allgulander C., Nutt D.J.",02698811,"Journal of Psychopharmacology",22, 4,0,0,0,0,0,0,0
2008,"A non-inferiority comparison of duloxetine and venlafaxine in the treatment of adult patients with generalized anxiety disorder","Allgulander C., Nutt D., Detke M., Erickson J., Spann M., Walker D., Ball S.G., Russell J.M.",02698811,"Journal of Psychopharmacology",22, 4,9,1,5,0,6,0,15
2008,"Seven genomic subtypes of chronic fatigue syndrome/myalgic encephalomyelitis: A detailed analysis of gene networks and clinical phenotypes","Kerr J.R., Burke B., Petty R., Gough J., Fear D., Mattey D.L., Axford J.S., Dalgleish A.G., Nutt D.J.",00219746,"Journal of Clinical Pathology",61, 6,6,7,5,2,14,0,20
2008,"Reply to letter by Green, Marsden and Fone (2007) about Sessa and Nutt's editorial (MDMA: Baby with the bath water) in the November 2007 Journal","Sessa B., Nutt D.",02698811,"Journal of Psychopharmacology",22, 4,2,0,0,0,0,0,2
2008,"GENetic and clinical predictors of treatment response in depression: The GenPod randomised trial protocol","Thomas L., Mulligan J., Mason V., Tallon D., Wiles N., Cowen P., Nutt D., O'Donovan M., Sharp D., Peters T., Lewis G.",17456215,"Trials",9, ,0,0,2,1,3,0,3
2008,"Addiction: The clinical interface","Nutt D., Lingford-Hughes A.",00071188,"British Journal of Pharmacology",154, 2,2,3,2,0,5,0,7
2008,"Why does the world have such a 'down' on antidepressants?","Nutt D.J., Malizia A.L.",02698811,"Journal of Psychopharmacology",22, 3,2,3,2,0,5,0,7
2008,"Reply to OCD letter","Nutt D.J.",02698811,"Journal of Psychopharmacology",22, 3,0,0,0,0,0,0,0
2008,"Gene expression subtypes in patients with chronic fatigue syndrome/myalgic encephalomyelitis","Kerr J.R., Petty R., Burke B., Gough J., Fear D., Sinclair L.I., Mattey D.L., Richards S.C.M., Montgomery J., Baldwin D.A., Kellam P., Harrison T.J., Griffin G.E., Main J., Enlander D., Nutt D.J., Holgate S.T.",00221899,"Journal of Infectious Diseases",197, 8,14,14,8,3,25,0,39
2008,"Effects of acute tyrosine/phenylalanine depletion on the selective processing of smoking-related cues and the relative value of cigarettes in smokers","Hitsman B., MacKillop J., Lingford-Hughes A., Williams T.M., Ahmad F., Adams S., Nutt D.J., Munafo M.R.",00333158,"Psychopharmacology",196, 4,3,3,2,2,7,0,10
2008,"Clinical evidence and potential neurobiological underpinnings of unresolved symptoms of depression","Trivedi M.H., Hollander E., Nutt D., Blier P.",01606689,"Journal of Clinical Psychiatry",69, 2,12,15,10,4,29,0,41
2008,"Reduced thalamic grey matter volume in opioid dependence is influenced by degree of alcohol use: A voxel-based morphometry study","Reid A.G., Daglish M.R.C., Kempton M.J., Williams T.M., Watson B., Nutt D.J., Lingford-Hughes A.R.",02698811,"Journal of Psychopharmacology",22, 1,3,0,0,1,1,0,4
2008,"Uncritical positive regard? Issues in the efficacy and safety of psychotherapy","Nutt D.J., Sharpe M.",02698811,"Journal of Psychopharmacology",22, 1,11,7,5,2,14,0,25
2007,"Blockade of alcohol's amnestic activity in humans by an ?5 subtype benzodiazepine receptor inverse agonist","Nutt D.J., Besson M., Wilson S.J., Dawson G.R., Lingford-Hughes A.R.",00283908,"Neuropharmacology",53, 7,16,11,9,7,27,0,43
2007,"Role of GABA in anxiety and depression","Kalueff A.V., Nutt D.J.",10914269,"Depression and Anxiety",24, 7,17,26,14,4,44,0,61
2007,"MDMA, politics and medical research: Have we thrown the baby out with the bathwater?","Sessa B., Nutt D.J.",02698811,"Journal of Psychopharmacology",21, 8,5,4,1,0,5,0,10
2007,"Which antidepressants have demonstrated superior efficacy? A review of the evidence","Montgomery S.A., Nutt D.J., Rouillon F., Schatzberg A.F., Thase M.E., Baldwin D.S., Blier P., Fineberg N.A., Kasper S., Lader M., Lam R.W., Lepine J.-P., Moller H.-J.",02681315,"International Clinical Psychopharmacology",22, 6,37,15,12,4,31,0,68
2007,"D-Cycloserine and performance under different states of anxiety in healthy volunteers","Bailey J.E., Papadopoulos A., Lingford-Hughes A., Nutt D.J.",00333158,"Psychopharmacology",193, 4,3,2,3,2,7,0,10
2007,"The other face of depression, reduced positive affect: The role of catecholamines in causation and cure","Nutt D., Demyttenaere K., Janka Z., Aarre T., Bourin M., Canonico P.L., Carrasco J.L., Stahl S.",02698811,"Journal of Psychopharmacology",21, 5,22,10,22,3,35,0,57
2007,"Management of insomnia: Treatments and mechanisms","Wilson S., Nutt D.",00071250,"British Journal of Psychiatry",191, 3,2,2,4,0,6,0,8
2007,"Low sensitivity of the positron emission tomography ligand [ 11C]diprenorphine to agonist opiates","Hume S.P., Lingford-Hughes A.R., Nataf V., Hirani E., Ahmad R., Davies A.N., Nutt D.J.",00223565,"Journal of Pharmacology and Experimental Therapeutics",322, 2,5,2,3,0,5,0,10
2007,"The effect of nicotine on striatal dopamine release in man: A [ 11C]raclopride PET study","Montgomery A.J., Lingford-Hughes A.R., Egerton A., Nutt D.J., Grasby P.M.",08874476,"Synapse",61, 8,13,7,2,3,12,0,25
2007,"Panic and hypertension: Brothers in arms through 5-HT?","Davies S.J., Lowry C.A., Nutt D.J.",02698811,"Journal of Psychopharmacology",21, 6,4,5,2,3,10,0,14
2007,"Reply from the editors [2]","Blier P., Nutt D.",02698811,"Journal of Psychopharmacology",21, 6,0,0,0,0,0,0,0
2007,"Seizures in a night club","King L.A., Nutt D.",01406736,"Lancet",370, 9583,0,1,2,0,3,0,3
2007,"The effect of 1-(4,5-dihydro-1H-imidazol-2-yl) isoquinoline on monoamine release and turnover in the rat frontal cortex","Abu Ghazaleh H., Lalies M.D., Husbands S.M., Nutt D.J., Hudson A.L.",03043940,"Neuroscience Letters",422, 2,1,0,0,0,0,0,1
2007,"Key concepts in psychopharmacology","Nutt D., Lingford-Hughes A.",14761793,"Psychiatry",6, 7,0,0,0,0,0,0,0
2007,"Antipsychotics","Hood S.D., Orr K.G.D., Nutt D.",14761793,"Psychiatry",6, 7,0,0,0,0,0,0,0
2007,"Anxiolytics","Sinclair L., Nutt D.",14761793,"Psychiatry",6, 7,1,0,3,0,3,0,4
2007,"Treatment of insomnia","Wilson S., Nutt D.",14761793,"Psychiatry",6, 7,1,0,1,0,1,0,2
2007,"Antidepressants","Nash J., Nutt D.",14761793,"Psychiatry",6, 7,0,3,0,1,4,0,4
2007,"Brain opioid receptor binding in early abstinence from opioid dependence: Positron emission tomography study","Williams T.M., Daglish M.R.C., Lingford-Hughes A., Taylor L.G., Hammers A., Brooks D.J., Grasby P., Myles J.S., Nutt D.J.",00071250,"British Journal of Psychiatry",191, JULY,2,2,1,0,3,0,5
2007,"Pharmacological treatment of bipolar disorder","Seddon K., Nutt D.",14761793,"Psychiatry",6, 7,2,0,0,0,0,0,2
2007,"Pharmacokinetics for psychiatrists","Davies S.J.C., Nutt D.",14761793,"Psychiatry",6, 7,0,0,0,0,0,0,0
2007,"Assessing drug-related harm - Authors' reply","Nutt D., King L., Saulsbury W., Blakemore C.",01406736,"Lancet",369, 9576,0,0,0,0,0,0,0
2007,"Rob Kerwin--an appreciation.","Nutt D.",02698811,"Journal of psychopharmacology (Oxford, England)",21, 3,0,0,0,1,1,0,1
2007,"A translational, caffeine-induced model of onset insomnia in rats and healthy volunteers","Paterson L.M., Wilson S.J., Nutt D.J., Hutson P.H., Ivarsson M.",00333158,"Psychopharmacology",191, 4,5,1,5,1,7,0,12
2007,"Pharmacological treatment of panic disorder","Seddon K., Nutt D.",14761793,"Psychiatry",6, 5,0,0,0,0,0,0,0
2007,"Psychopharmacology of anxiety","Nash J., Nutt D.",14761793,"Psychiatry",6, 4,0,0,0,0,0,0,0
2007,"Development of a rational scale to assess the harm of drugs of potential misuse","Nutt D., King L.A., Saulsbury W., Blakemore C.",01406736,"Lancet",369, 9566,58,42,38,20,100,0,158
2007,"Consensus statement on the benefit to the community of ESEMeD (European study of the epidemiology of mental disorders) survey data on depression and anxiety","Nutt D.J., Kessler R.C., Alonso J., Benbow A., Lecrubier Y., Lepine J.-P., Mechanic D., Tylee A.",01606689,"Journal of Clinical Psychiatry",68, 2,6,1,4,0,5,0,11
2007,"Development and validation of the Generalized Anxiety Disorder Inventory (GADI)","Argyropoulos S.V., Ploubidis G.B., Wright T.S., Palm M.E., Hood S.D., Nash J.R., Taylor A.C., Forshall S.W., Anderson I.M., Nutt D.J., Potokar J.P.",02698811,"Journal of Psychopharmacology",21, 2,6,1,1,0,2,0,8
2007,"In vitro and in vivo effect of BU99006 (5-isothiocyanato-2-benzofuranyl-2-imidazoline) on I2 binding in relation to MAO: Evidence for two distinct I2 binding sites","Paterson L.M., Tyacke R.J., Robinson E.S.J., Nutt D.J., Hudson A.L.",00283908,"Neuropharmacology",52, 2,3,0,0,1,1,0,4
2007,"Current research priorities in chronic fatigue syndrome/myalgic encephalomyelitis: Disease mechanisms, a diagnostic test and specific treatments","Kerr J.R., Christian P., Hodgetts A., Langford P.R., Devanur L.D., Petty R., Burke B., Sinclair L.I., Richards S.C.M., Montgomery J., McDermott C.R., Harrison T.J., Kellam P., Nutt D.J., Holgate S.T., Honeybourne D., Smith A.P., Thomas M., Ayres J.G., Main J., Daymond T., Bansal A., Puri B.K., Morgan R., Peveler R.C., Axford J.S., Weir W., Enlander D., Chia J.K.",00219746,"Journal of Clinical Pathology",60, 2,8,5,3,0,8,0,16
2007,"A validation of the 7.5% CO2 model of GAD using paroxetine and lorazepam in healthy volunteers","Bailey J.E., Kendrick A., Diaper A., Potokar J.P., Nutt D.J.",02698811,"Journal of Psychopharmacology",21, 1,6,4,6,2,12,0,18
2007,"Evidence-based guidelines for management of attention-deficit/hyperactivity disorder in adolescents in transition to adult services and in adults: Recommendations from the British Association for Psychopharmacology","Nutt D.J., Taylor E., Weiss M., Young S., Fone K., Asherson P., Bramble D., Hill P., Matthews K., Morris K.A., Santosh P., Sonuga-Barke E.",02698811,"Journal of Psychopharmacology",21, 1,38,11,11,3,25,0,63
2007,"Reply from the editor","Nutt D.",02698811,"Journal of Psychopharmacology",21, 1,0,0,0,0,0,0,0
2006,"Resolution of Sleepiness and Fatigue in Major Depressive Disorder: A Comparison of Bupropion and the Selective Serotonin Reuptake Inhibitors","Papakostas G.I., Nutt D.J., Hallett L.A., Tucker V.L., Krishen A., Fava M.",00063223,"Biological Psychiatry",60, 12,32,9,8,1,18,0,50
2006,"Human taste thresholds are modulated by serotonin and noradrenaline","Heath T.P., Melichar J.K., Nutt D.J., Donaldson L.F.",02706474,"Journal of Neuroscience",26, 49,17,8,5,4,17,0,34
2006,"Dopamine and social anxiety disorder","Robinson H.M., Hood S.D., Bell C.J., Nutt D.J.",15164446,"Revista Brasileira de Psiquiatria",28, 4,3,1,1,0,2,0,5
2006,"Anxiety and OCD - The chicken or the egg?","Nutt D., Malizia A.",02698811,"Journal of Psychopharmacology",20, 6,3,1,1,0,2,0,5
2006,"Acute tryptophan depletion alters gastrointestinal and anxiety symptoms in irritable bowel syndrome","Shufflebotham J., Hood S., Hendry J., Hince D.A., Morris K., Nutt D., Probert C., Potokar J.",00029270,"American Journal of Gastroenterology",101, 11,7,2,3,1,6,0,13
2006,"Understanding the neurobiology of comorbidity in anxiety disorders","Nutt D.J., Stein D.J.",10928529,"CNS Spectrums",11, 12,13,3,3,2,8,0,21
2006,"2-(4,5-Dihydroimidazol-2-yl)benzimidazoles as highly selective imidazoline I2/adrenergic ?2 receptor ligands","Saczewski F., Tabin P., Tyacke R.J., Maconie A., Saczewski J., Kornicka A., Nutt D.J., Hudson A.L.",09680896,"Bioorganic and Medicinal Chemistry",14, 19,4,0,1,1,2,0,6
2006,"Translocator protein (18 kDa): new nomenclature for the peripheral-type benzodiazepine receptor based on its structure and molecular function","Papadopoulos V., Zhang M.-R., Gavish M., Baraldi M., Guilarte T.R., Knudsen T.B., Lacapere J.-J., Lindemann P., Norenberg M.D., Nutt D., Weizman A.",01656147,"Trends in Pharmacological Sciences",27, 8,159,66,64,42,172,0,331
2006,"Tryptophan metabolism in the central nervous system: Medical implications","Ruddick J.P., Evans A.K., Nutt D.J., Lightman S.L., Rook G.A.W., Lowry C.A.",14623994,"Expert Reviews in Molecular Medicine",8, 20,30,15,16,5,36,0,66
2006,"Depleting serotonin enhances both cardiovascular and psychological stress reactivity in recovered patients with anxiety disorders","Davies S.J.C., Hood S.D., Argyropoulos S.V., Morris K., Bell C., Witchel H.J., Jackson P.R., Nutt D.J., Potokar J.P.",02710749,"Journal of Clinical Psychopharmacology",26, 4,14,3,2,4,9,0,23
2006,"The role of dopamine and norepinephrine in depression and antidepressant treatment","Nutt D.J.",01606689,"Journal of Clinical Psychiatry",67, 6,46,14,6,4,24,0,70
2006,"The role of dopamine and norepinephrine in depression and antidepressant treatment","Nutt D.J., Tylee A., Baldwin D.S., Clayton A.H., Elgie R., Lecrubier Y., Montejo A.L., Papakostas G.I., Souery D., Trivedi M.H.",01606689,"Journal of Clinical Psychiatry",67, 6,3,2,1,1,4,0,7
2006,"Generalized anxiety disorder: A comorbid disease","Nutt D., Argyropoulos S., Hood S., Potokar J.",0924977X,"European Neuropsychopharmacology",16, 2,13,6,3,5,14,0,27
2006,"A tale of two Es","Nutt D.",02698811,"Journal of Psychopharmacology",20, 3,14,3,1,0,4,0,18
2006,"Tryptophan depletion does not modify response to CCK-4 challenge in patients with panic disorder after treatment with citalopram","Toru I., Shlik J., Maron E., Vasar V., Nutt D.J.",00333158,"Psychopharmacology",186, 1,5,2,0,0,2,0,7
2006,"Reply to commentaries","Nutt D.",02698811,"Journal of Psychopharmacology",20, 3,0,0,0,0,0,0,0
2006,"Alcohol alternatives - A goal for psychopharmacology?","Nutt D.J.",02698811,"Journal of Psychopharmacology",20, 3,3,0,0,0,0,0,3
2006,"GABAA receptors: Subtypes, regional distribution, and function","Nutt D.",15509389,"Journal of Clinical Sleep Medicine",2, 2,10,6,1,0,7,0,17
2006,"Autoradiographical distribution of imidazoline binding sites in monoamine oxidase A deficient mice","Anderson N.J., Seif I., Nutt D.J., Hudson A.L., Robinson E.S.J.",00223042,"Journal of Neurochemistry",96, 6,5,1,1,1,3,0,8
2006,"Imaging alcohol cue exposure in alcohol dependence using a PET 15O-H2O paradigm: Results from a pilot study","Lingford-Hughes A.R., Daglish M.R.C., Stevenson B.J., Feeney A., Pandit S.A., Wilson S.J., Myles J., Grasby P.M., Nutt D.J.",13556215,"Addiction Biology",11, 1,5,3,4,2,9,0,14
2006,"In vitro and ex vivo distribution of [3H]harmane, an endogenous ?-carboline, in rat brain","Anderson N.J., Tyacke R.J., Husbands S.M., Nutt D.J., Hudson A.L., Robinson E.S.J.",00283908,"Neuropharmacology",50, 3,9,2,2,1,5,0,14
2006,"Informed consent - A new approach to drug regulation?","Nutt D.J.",02698811,"Journal of Psychopharmacology",20, 1,1,0,0,0,0,0,1
2005,"Pharmacotherapy of anxiety.","Nash J.R., Nutt D.J.",01712004,"Handbook of experimental pharmacology.",, 169,2,0,0,1,1,0,3
2005,"Preparation, structure and affinity for imidazoline i2 receptors and-adrenoceptors of L-[(4,5-dihydro-imidazolidin-2-yl)imino]indan-2-ols","Kornicka A., Saczewski F., Tyacke R.J., Hudson A.L., Nutt D.J.",00016837,"Acta Poloniae Pharmaceutica - Drug Research",62, 6,0,0,0,0,0,0,0
2005,"Evidence-based guidelines for the pharmacological treatment of anxiety disorders: Recommendations from the British Association for Psychopharmacology","Baldwin D.S., Scott J., Wittchen H.-U., Anderson I.M., Nutt D.J., Bandelow B., Bond A., Davidson J.R.T., Den Boer J.A., Fineberg N.A., Knapp M.",02698811,"Journal of Psychopharmacology",19, 6,128,37,37,14,88,0,216
2005,"The use of sleep measures to compare a new 5HT 1A agonist with buspirone in humans","Wilson S.J., Bailey J.E., Rich A.S., Nash J., Adrover M., Tuornoux A., Nutt D.J.",02698811,"Journal of Psychopharmacology",19, 6,6,2,4,0,6,0,12
2005,"Is there cognitive impairement in clinically 'healthy' abstinent alcohol dependence?","Davies S.J.C., Pandit S.A., Feeney A., Stevenson B.J., Kerwin R.W., Nutt D.J., Marshall E.J., Boddington S., Lingford-Hughes A.",07350414,"Alcohol and Alcoholism",40, 6,20,5,7,5,17,0,37
2005,"Characterisation of imidazoline I2 binding sites in pig brain","Anderson N.J., Lupo P.A., Nutt D.J., Hudson A.L., Robinson E.S.J.",00142999,"European Journal of Pharmacology",519, 1-2,5,0,0,1,1,0,6
