2008,"Systematic review of epidemiological studies of exposure to tritium","Little M.P., Wakeford R.",09524746,"Journal of Radiological Protection",28, 1,0,0,2,2,2,4
2008,"Systems biological and mechanistic modelling of radiation-induced cancer","Little M.P., Heidenreich W.F., Moolgavkar S.H., Schollnberger H., Thomas D.C.",0301634X,"Radiation and Environmental Biophysics",47, 1,0,0,2,2,0,2
2008,"Systematic review of experimental studies on the relative biological effectiveness of tritium","Little M.P., Lambert B.E.",0301634X,"Radiation and Environmental Biophysics",47, 1,0,0,1,1,1,2
2008,"A systematic review of epidemiological associations between low and moderate doses of ionizing radiation and late cardiovascular effects, and their possible mechanisms","Little M.P., Tawn E.J., Tzoulaki I., Wakeford R., Hildebrandt G., Paris F., Tapio S., Elliott P.",00337587,"Radiation Research",169, 1,0,0,3,3,4,7
2007,"Are cancer risks associated with exposures to ionising radiation from internal emitters greater than those in the Japanese A-bomb survivors?","Little M.P., Hall P., Charles M.W.",0301634X,"Radiation and Environmental Biophysics",46, 4,0,0,0,0,0,0
2007,"Change in salt intake affects blood pressure of chimpanzees: Implications for human populations","Elliott P., Ardaillou R., Paillard F., Meneton P., Denton D.A., Walker L.L., Little M.P., Blair-West J.R., Shade R.E., Lee D.R., Rouquet P., Leroy E., Jeunemaitre X.",00097322,"Circulation",116, 14,0,1,4,5,5,10
2007,"Early growth and adult respiratory function in men and women followed from the fetal period to adulthood","Canoy D., Jarvelin M.-R., Pekkanen J., Elliott P., Pouta A., Laitinen J., Hartikainen A.-L., Zitting P., Patel S., Little M.P.",00406376,"Thorax",62, 5,0,2,3,5,5,10
2007,"A multi-compartment cell repopulation model allowing for inter-compartmental migration following radiation exposure, applied to leukaemia","Little M.P.",00225193,"Journal of Theoretical Biology",245, 1,0,3,2,5,0,5
2007,"Stochastic modelling of colon cancer: Is there a role for genomic instability?","Little M.P., Li G.",01433334,"Carcinogenesis",28, 2,0,2,2,4,2,6
2007,"Factors associated with fall in neonatal intubation rates in the United Kingdom - Prospective study","Little M.P., Jarvelin M.-R., Neasham D.E., Lissauer T., Steer P.J.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",114, 2,0,0,1,1,0,1
2006,"Radiation-induced leukemia at doses relevant to radiation therapy: Modeling mechanisms and estimating risks","Shuryak I., Sachs R.K., Hlatky L., Little M.P., Hahnfeldt P., Brenner D.J.",00278874,"Journal of the National Cancer Institute",98, 24,0,5,4,9,0,9
2006,"Reply","Little M.P., Elliott P., Steer P.J.",00029378,"American Journal of Obstetrics and Gynecology",195, 5,0,0,0,0,0,0
2006,"River blindness: A success story under threat?","Basanez M.-G., Pion S.D.S., Churcher T.S., Breitling L.P., Little M.P., Boussinesq M.",15491277,"PLoS Medicine",3, 9,0,6,4,10,1,11
2006,"River blindness: a success story under threat?","Basanez M.G., Pion S.D., Churcher T.S., Breitling L.P., Little M.P., Boussinesq M.",15491676,"PLoS medicine",3, 9,0,2,11,13,4,17
2006,"Reply","Little M.P., Elliott P., Steer P.J.",00029378,"American Journal of Obstetrics and Gynecology",195, 1,0,0,0,0,0,0
2005,"Human infection patterns and heterogeneous exposure in river blindness","Filipe J.A.N., Boussinesq M., Renz A., Collins R.C., Vivas-Martinez S., Grillet M.-E., Little M.P., Basanez M.-G.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",102, 42,7,4,2,6,3,16
2005,"Hemoglobin concentration in pregnancy and perinatal mortality: A London-based cohort study","Little M.P., Brocard P., Elliott P., Steer P.J.",00029378,"American Journal of Obstetrics and Gynecology",193, 1,8,2,2,4,0,12
2005,"A model for radiation-induced bystander effects, with allowance for spatial position and the effects of cell turnover","Little M.P., Filipe J.A.N., Prise K.M., Folkard M., Belyakov O.V.",00225193,"Journal of Theoretical Biology",232, 3,4,3,0,3,3,10
2004,"Maternal blood pressure in pregnancy, birth weight, and perinatal mortality in first births: Prospective study","Steer P.J., Little M.P., Kold-Jensen T., Chapple J., Elliott P.",09598146,"British Medical Journal",329, 7478,8,4,5,9,0,17
2004,"Flexible dose-response models for Japanese atomic bomb survivor data: Bayesian estimation and prediction of cancer risk","Bennett J., Little M.P., Richardson S.",0301634X,"Radiation and Environmental Biophysics",43, 4,4,2,1,3,1,8
2004,"Funding crisis at the Radiation Effects Research Foundation","Little M.P., Goodhead D.T., Grosche B., Hall P., Heidenreich W.F., Jacob P., Moolgavkar S.H., Muirhead C.R., Niwa O., Paretzke H.G., Richardson R.B., Blettner M., Samet J.M., Sasaki Y., Shore R.E., Straume T., Wakeford R., Boice Jr. J.D., Bridges B.A., Cardis E., Charles M.W., de Vathaire F., Doll R., Fujimoto K.",09524746,"Journal of Radiological Protection",24, 3,0,0,0,0,0,0
2004,"Risks of non-cancer disease incidence and mortality in the Japanese atomic bomb survivors.","Little M.P.",09524746,"Journal of radiological protection : official journal of the Society for Radiological Protection",24, 3,1,0,0,0,0,1
2004,"The bystander effect model of Brenner and Sachs fitted to lung cancer data in 11 cohorts of underground miners, and equivalence of fit of a linear relative risk model with adjustment for attained age and age at exposure","Little M.P.",09524746,"Journal of Radiological Protection",24, 3,1,0,1,1,1,3
2004,"Potential funding crisis for the Radiation Effects Research Foundation","Little M.P., Goodhead D., Grosche B., Hall P., Heidenreich W.F., Jacob P., Moolgavkar S.H., Muirhead C.R., Niwa O., Paretzke H.G., Richardson R.B., Blettner M., Samet J.M., Sasaki Y., Shore R.E., Straume T., Wakeford R., Boice Jr. J.D., Bridges B.A., Cardis E., Charles M.W., De Vathaire F., Doll R., Fujimoto K.",01406736,"Lancet",364, 9434,1,0,0,0,0,1
2004,"Threshold and other departures from linear-quadratic curvature in the non-cancer mortality dose-response curve in the Japanese atomic bomb survivors","Little M.P.",0301634X,"Radiation and Environmental Biophysics",43, 2,2,0,1,1,0,3
2004,"Incidence of blindness during the Onchocerciasis Control Programme in western Africa, 1971-2002","Little M.P., Basanez M.-G., Breitling L.Ph., Boatin B.A., Alley E.S.",00221899,"Journal of Infectious Diseases",189, 10,3,0,1,1,1,5
2004,"Association between microfilarial load and excess mortality in onchocerciasis: An epidemiological study","Little M.P., Breitling L.P., Basanez M.-G., Alley E.S., Boatin B.A.",01406736,"Lancet",363, 9420,12,3,5,8,4,24
2004,"Does gestation vary by ethnic group? A London-based study of over 122 000 pregnancies with spontaneous onset of labour","Patel R.R., Steer P., Doyle P., Little M.P., Elliott P.",03005771,"International Journal of Epidemiology",33, 1,11,7,4,11,3,25
2003,"Risks associated with ionizing radiation","Little M.P.",00071420,"British Medical Bulletin",68, ,4,3,1,4,0,8
2003,"Cancer in the offspring of radiation workers: An investigation of employment timing and a reanalysis using updated dose information","Sorahan T., English M.A., Haylock R.G.E., Muirhead C.R., Bunch K.J., Kinlen L.J., Little M.P., Draper G.J., Kendall G.M., Lancashire R.J.",00070920,"British Journal of Cancer",89, 7,3,1,4,5,1,9
2003,"Comments on 'Estimation of X ray overexposure in a childhood leukaemia cluster by means of chromosome aberration analysis'.","Little M.P., Tawn E.J.",01448420,"Radiation protection dosimetry",103, 1,0,0,0,0,0,0
2003,"Bomb dosimetry unlikely to change risk estimates [2] (multiple letters)","Mossman K.L., Little M.",00280836,"Nature",425, 6955,0,0,0,0,0,0
2003,"A dose of the bomb","Little M.P.",00280836,"Nature",424, 6948,1,1,0,1,0,2
2003,"A stochastic carcinogenesis model incorporating genomic instability fitted to colon cancer data","Little M.P., Wright E.G.",00255564,"Mathematical Biosciences",183, 2,19,9,3,12,1,32
2003,"Comments on the paper: Microsatellite instability in acute myelocytic leukaemia developed from A-bomb survivors - A biological perspective","Plumb M., Little M.P., Cox R., Edwards A.",09553002,"International Journal of Radiation Biology",79, 5,2,1,0,1,0,3
2003,"Comment of ""Use of a-bomb survivor studies as a basis for nuclear worker compensation"" (multiple letters) [2]","Little M.P., Wakeford R.",00916765,"Environmental Health Perspectives",111, 5,1,0,0,0,0,1
2003,"Risk coefficients for childhood cancer after intrauterine irradiation: A review","Wakeford R., Little M.P.",09553002,"International Journal of Radiation Biology",79, 5,15,5,7,12,9,36
2003,"Letter to the editor (multiple letters)","Little M.P., Tawn E.J., Schmitz-Feuerhake I., Heimers A., Hoffmann W., Schroder H., von Boetticher H.",01448420,"Radiation Protection Dosimetry",103, 1,0,0,0,0,0,0
2002,"Transmission intensity and the patterns of onchocerca volvulus infection in human communities","Basanez M.-G., Collins R.C., Porter C.H., Little M.P., Brandling-Bennett D.",00029637,"American Journal of Tropical Medicine and Hygiene",67, 6,15,5,7,12,2,29
2002,"Genotype-phenotype correlations in X-linked myotubular myopathy","McEntagart M., Clarke A., Wallgren-Pettersson C., Parsons G., Buj-Bello A., Biancalana V., Fenton I., Little M., Krawczak M., Thomas N., Herman G.",09608966,"Neuromuscular Disorders",12, 10,14,4,5,9,2,25
2002,"Modeling cancer predisposition, radiosensitivity and the risk of radiation-induced cancers","Mezei G., Kavet R., Chakraborty R., Little M.P., Sankaranarayanan K.",00337587,"Radiation Research",158, 5,0,0,0,0,0,0
2002,"Absence of evidence for differences in the dose - Response for cancer and non-cancer endpoints by acute injury status in the Japanese atomic-bomb survivors","Little M.P.",09553002,"International Journal of Radiation Biology",78, 11,7,3,1,4,0,11
2002,"Childhood cancer after low-level intrauterine exposure to radiation","Wakeford R., Little M.P.",09524746,"Journal of Radiological Protection",22, 3 A,5,0,1,1,0,6
2002,"The bystander effect in experimental systems and compatibility with radon-induced lung cancer in humans","Little M.P., Wakeford R.",09524746,"Journal of Radiological Protection",22, 3 A,2,1,0,1,1,4
2002,"The proportion of thyroid cancers in the Japanese atomic bomb survivors associated with natural background radiation","Little M.P.",09524746,"Journal of Radiological Protection",22, 3,2,0,0,0,0,2
2002,"Comments on the paper: Microsatellite instability in acute myelocytic leukaemia developed from A-bomb survivors","Little M.P., Cox R., Edwards A.A.",09553002,"International Journal of Radiation Biology",78, 5,2,1,0,1,1,4
2002,"Comparisons of lung tumour mortality risk in the Japanese A-bomb survivors and in the Colorado Plateau uranium miners: Support for the ICRP lung model","Little M.P.",09553002,"International Journal of Radiation Biology",78, 3,8,2,1,3,1,12
2002,"Modelling lung tumour risk in radon-exposed uranium miners using generalizations of the two-mutation model of Moolgavkar, Venzon and Knudson","Little M.P., Haylock R.G.E., Muirhead C.R.",09553002,"International Journal of Radiation Biology",78, 1,12,2,2,4,1,17
2001,"The bystander effect in C3H 10T1/2 cells and radon-induced lung cancer","Little M.P., Wakeford R.",00337587,"Radiation Research",156, 6,21,3,1,4,4,29
2001,"On target cell numbers in radiation-induced H4-RET mediated papillary thyroid cancer","Radivoyevitch T., Sachs R.K., Nikiforov Y.E., Nikiforova M.N., Little M.P.",0301634X,"Radiation and Environmental Biophysics",40, 3,4,1,0,1,0,5
2001,"Comparison of the risks of cancer incidence and mortality following radiation therapy for benign and malignant disease with the cancer risks observed in the Japanese A-bomb survivors","Little M.P.",09553002,"International Journal of Radiation Biology",77, 4,16,3,6,9,6,31
2001,"Cancer after exposure to radiation in the course of treatment for benign and malignant disease","Little M.P.",14702045,"Lancet Oncology",2, 4,11,2,3,5,1,17
2001,"Erratum: Comparison of the risks of cancer incidence and mortality following radiation therapy for benign and malignant disease with the cancer risks observed in the Japanese A-bomb survivors (International Journal of Radiation Biology 77:4 (431-464))","Little M.P.",09553002,"International Journal of Radiation Biology",77, 6,1,0,1,1,0,2
2000,"Projection of cancer risks from the Japanese atomic bomb survivors to the England and Wales population taking into account uncertainty in risk parameters","Little M.P., Deltour I., Richardson S.",0301634X,"Radiation and Environmental Biophysics",39, 4,3,0,0,0,1,4
2000,"Analysis of lung tumour risk in radon-exposed rats: An intercomparison of multi-step modelling","Heidenreich W.F., Brugmans M.J.P., Little M.P., Leenhouts H.P., Paretzke H.G., Morin M., Lafuma J.",0301634X,"Radiation and Environmental Biophysics",39, 4,23,0,2,2,0,25
2000,"Probabilistic accident consequence uncertainty analysis of the late health effects module in the COSYMA package","Goossens L.H.J., Wakeford R., Little M., Muirhead C., Hasemann I., Jones J.A.",01448420,"Radiation Protection Dosimetry",90, 3,0,1,2,3,0,3
2000,"Derivation of low-dose extrapolation factors from analysis of curvature in the cancer incidence dose response in Japanese atomic bomb survivors","Little M.P., Muirhead C.R.",09553002,"International Journal of Radiation Biology",76, 7,14,2,3,5,3,22
2000,"Erratum: Risks of leukemia in Japanese atomic bomb survivors, in women treated for cervical cancer, and in patients treated for ankylosing spondylitis (Radiation Research (1999) 152:1 (280-292))","Little M.P., Weiss H.A., Boice J.D. Jr., Darby S.C., Day N.E., Muirhead C.R.",00337587,"Radiation Research",153, 2,0,0,1,1,0,1
2000,"A comparison of the degree of curvature in the cancer incidence dose-response in Japanese atomic bomb survivors with that in chromosome aberrations measured in vitro","Little M.P.",09553002,"International Journal of Radiation Biology",76, 10,2,0,1,1,0,3
1999,"Relative risks of radiation-associated cancer: Comparison of second cancer in therapeutically irradiated populations with the Japanese atomic bomb survivors","Little M.P., Muirhead C.R., Haylock R.G.E., Thomas J.M.",0301634X,"Radiation and Environmental Biophysics",38, 4,6,2,1,3,0,9
1999,"A comparison of the risk of stillbirth associated with paternal pre-conception irradiation in the Sellafield workforce with that of stillbirth and untoward pregnancy outcome among Japanese atomic bomb survivors","Little M.P.",09524746,"Journal of Radiological Protection",19, 4,7,0,0,0,0,7
1999,"Risks of leukemia in Japanese atomic bomb survivors, in women treated for cervical cancer, and in patients treated for ankylosing spondylitis","Little M.P., Weiss H.A., Boice Jr. J.D., Darby S.C., Day N.E., Muirhead C.R.",00337587,"Radiation Research",152, 3,21,3,3,6,2,29
1999,"Tumour Induction by methyl-nitroso-urea following preconceptional paternal contamination with plutonium-239 [1]","Little M.P., Charles M.W.",00070920,"British Journal of Cancer",80, 3-4,0,0,0,0,0,0
1999,"Comments on 'Threshold models in radiation carcinogenesis' by D. G. Hoel and P. Li [2] (multiple letters)","Little M.P., Hoel D.G.",00179078,"Health Physics",76, 4,1,0,0,0,0,1
1999,"Occupational radiation exposure and mortality: Second analysis of the National Registry for Radiation Workers","Muirhead C.R., Silk T.J., Bingham D., Berridge G.L.C., Goodill A.A., Haylock R.G.E., Vokes J., Little M.P., Jackson D.A., O'Hagan J.A., Thomas J.M., Kendall G.M.",09524746,"Journal of Radiological Protection",19, 1,62,12,4,16,10,88
1999,"Comparison of breast cancer incidence in the Massachusetts tuberculosis fluoroscopy cohort and in the Japanese atomic bomb survivors","Little M.P., Boice Jr. J.D.",00337587,"Radiation Research",151, 2,46,6,5,11,3,60
1999,"Describing time and age variations in the risk of radiation-induced solid tumour incidence in the Japanese atomic bomb survivors using generalized relative and absolute risk models","Little M.P., Muirhead C.R., Charles M.W.",02776715,"Statistics in Medicine",18, 1,12,1,1,2,0,14
1998,"Uncertainties in probabilistic nuclear accident consequence analysis","Little M.P.",09524746,"Journal of Radiological Protection",18, 4,1,0,0,0,0,1
1998,"Risks of brain tumour following treatment for cancer in childhood: Modification by genetic factors, radiotherapy and chemotherapy","Little M.P., De Vathaire F., Shamsaldin A., Oberlin O., Campbell S., Grimaud E., Chavaudra J., Haylock R.G.E., Muirhead C.R.",00207136,"International Journal of Cancer",78, 3,31,8,3,11,7,49
1998,"Curvature in the cancer mortality dose response in Japanese atomic bomb survivors: Absence of evidence of threshold","Little M.P., Muirhlad C.R.",09553002,"International Journal of Radiation Biology",74, 4,32,2,1,3,2,37
1998,"Variations with time and age in the risks of solid cancer incidence after radiation exposure in childhood","Little M.P., De Vathaire F., Charles M.W., Hawkins M.M., Muirhead C.R.",02776715,"Statistics in Medicine",17, 12,14,1,2,3,2,19
1998,"Cancer in the offspring of radiation workers (multiple letters) [3]","Alexander F., Busby C., Cato M.S., Stewart A., Draper G.J., Little M.P., Sorahan T., Kinlen L.J.",09598146,"British Medical Journal",316, 7145,0,0,0,0,0,0
1998,"Cancer predisposition, radiosensitivity and the risk of radiation- induced cancers. IV. Prediction of risks in relatives of cancer-predisposed individuals","Chakraborty R., Little M.P., Sankaranarayanan K.",00337587,"Radiation Research",149, 5,7,0,0,0,0,7
1997,"Curvilinearity in the dose-response curve for cancer in Japanese atomic bomb survivors","Little M.P., Muirhead C.R.",00916765,"Environmental Health Perspectives",105, 6,10,0,1,1,0,11
1997,"Estimates of neutron relative biological effectiveness derived from the Japanese atomic bomb survivors","Little M.P.",09553002,"International Journal of Radiation Biology",72, 6,15,0,2,2,0,17
1997,"Cancer in the offspring of radiation workers: A record linkage study","Draper G.J., Muirhead C.R., O'Connor C.M., Vincent T.J., Little M.P., Sorahan T., Kinlen L.J., Bunch K.J., Conquest A.J., Kendall G.M., Kneale G.W., Lancashire R.J.",09598146,"British Medical Journal",315, 7117,55,4,4,8,1,64
1997,"Variations with time and age in the relative risks of solid cancer incidence after radiation exposure","Little M.P., De Vathaire F., Charles M.W., Hawkins M.M., Muirhead C.R.",09524746,"Journal of Radiological Protection",17, 3,9,0,1,1,0,10
1997,"The risk of non-melanoma skin cancer incidence in the Japanese atomic bomb survivors","Little M.P., Charles M.W.",09553002,"International Journal of Radiation Biology",71, 5,14,2,1,3,1,18
1997,"Cancer predisposition, radiosensitivity and the risk of radiation- induced cancers. III. Effects of incomplete penetrance and dose-dependent radiosensitivity on cancer risks in populations","Chakraborty R., Little M.P., Sankaranarayanan K.",00337587,"Radiation Research",147, 3,17,0,1,1,0,18
1996,"The projection of cancer and overall mortality rates in extreme old age and their impact on population cancer risks","Little M.P.",09524746,"Journal of Radiological Protection",16, 3,0,0,0,0,0,0
1996,"Evidence for curvilinearity in the cancer incidence dose-response in the Japanese atomic bomb survivors","Little M.P., Muirhead C.R.",09553002,"International Journal of Radiation Biology",70, 1,34,1,3,4,5,43
1996,"Modelling lymphocytic leukaemia incidence in England and Wales using generalizations of the two-mutation model of carcinogenesis of Moolgavkar, Venzon and Knudson","Little M.P., Muirhead C.R., Stiller C.A.",02776715,"Statistics in Medicine",15, 10,10,0,0,0,0,10
1996,"Generalisations of the two-mutation and classical multi-stage models of carcinogenesis fitted to the Japanese atomic bomb survivor data","Little M.P.",09524746,"Journal of Radiological Protection",16, 1,27,1,0,1,1,29
1996,"A comparison of the risks of leukaemia and non-Hodgkin's lymphoma in the first generation offspring (F1) of the Danish Thorotrast patients with those observed in other studies of parental pre-conception irradiation","Little M.P., Wakeford R., Charles M.W., Andersson M.",09524746,"Journal of Radiological Protection",16, 1,4,0,0,0,0,4
1995,"Are two mutations sufficient to cause cancer? Some generalizations of the two-mutation model of carcinogenesis of Moolgavkar, Venzon, and Knudson, and of the multistage model of Armitage and Doll","Little M.P.",0006341X,"Biometrics",51, 4,47,7,2,9,0,56
1995,"Using multistage models to describe radiation-induced leukaemia","Little M.P., Muirhead C.R., Boice Jr. J.D., Kleinerman R.A.",09524746,"Journal of Radiological Protection",15, 4,3,1,0,1,0,4
1995,"Paternal irradiation and childhood leukaemia [7]","Little M., Wakeford R., Charles M.",09598146,"British Medical Journal",310, 6988,0,0,0,0,0,0
1995,"A review of the risks of leukemia in relation to parental pre-conception exposure to radiation","Little M.P., Charles M.W., Wakeford R.",00179078,"Health Physics",68, 3,22,0,0,0,0,22
1994,"A comparison of the risks of leukaemia in the offspring of the Sellafield workforce born in Seascale and those born elsewhere in West Cumbria with the risks in the offspring of the Ontario and Scottish workforces and the Japanese bomb survivors","Little M.P., Wakeford R., Charles M.W.",09524746,"Journal of Radiological Protection",14, 3,10,0,0,0,0,10
1994,"An analysis of leukaemia, lymphoma and other malignancies together with certain categories of non-cancer mortality in the first generation offspring (F1) of the Japanese bomb survivors","Little M.P., Wakeford R., Charles M.W.",09524746,"Journal of Radiological Protection",14, 3,12,0,0,0,0,12
1994,"Corrections to the paper 'Fitting the armitage-doll model to radiation- exposed cohorts and implications for population cancer risks'","Little M.P., Hawkins M.M., Charles M.W., Hildreth N.G.",00337587,"Radiation Research",137, 1,3,0,0,0,0,3
1994,"Letter to the editor [1]","Little M.P., Kendall G.M., Muirhead C.R.",09524746,"Journal of Radiological Protection",14, 3,0,0,0,0,0,0
1993,"Risks of radiation-induced cancer at high doses and dose rates","Little M.P.",09524746,"Journal of Radiological Protection",13, 1,5,0,0,0,0,5
1993,"A comparison of the risks of leukaemia in the offspring of the Japanese bomb survivors and those of the Sellafield workforce with those in the offspring of the Ontario and Scottish workforces","Little M.P.",09524746,"Journal of Radiological Protection",13, 3,4,0,0,0,0,4
1993,"Further analysis, incorporating assessment of the robustness of risks of cancer mortality in the National Registry for Radiation Workers","Little M.P., Kendall G.M., Muirhead C.R., MacGibbon B.H., Haylock R.G.E., Thomas J.M., Goodill A.A.",09524746,"Journal of Radiological Protection",13, 2,6,1,0,1,1,8
1993,"Correction to the paper 'Risks of radiation-induced cancer at high doses and dose rates'","Little M.P.",09524746,"Journal of Radiological Protection",13, 4,0,0,0,0,0,0
1993,"Erratum: The risks of leukaemia and non-cancer mortality in the offspring of the Japanese bomb survivors and a comparison of leukaemia risks with those in the offspring of the Sellafield workforce (Journal of Radiological Protection) 12 (203-218))","Little M.P.",09524746,"Journal of Radiological Protection",13, 4,0,0,0,0,0,0
1993,"Erratum: Further analysis, incorporating assessment of the robustness of risks of cancer mortality in the National Registry for Radiation Workers (Journal of Radiological Protection) 13 (95-108))","Little M.P., Kendall G.M., Muirhead C.R., MacGibbon B.H., Haylock R.G.E., Thomas J.M., Goodill A.A.",09524746,"Journal of Radiological Protection",13, 4,0,0,0,0,0,0
1992,"Fitting the Armitage-Doll model to radiation-exposed cohorts and implications for population cancer risks","Little M.P., Hawkins M.M., Charles M.W., Hildreth N.G.",00337587,"Radiation Research",132, 2,13,0,2,2,0,15
1992,"The risks of leukaemia and non-cancer mortality in the offspring of the Japanese bomb survivors and a comparison of leukaemia risks with those in the offspring of the Sellafield workforce","Little M.P.",09524746,"Journal of Radiological Protection",12, 4,5,0,0,0,0,5
1992,"Erratum: Time variations in the risk of cancer following irradiation in childhood (Radiation Research (1991) 126:3 (304-316))","Little M.P., Hawkins M.M., Shore R.E., Charles M.W., Hildreth N.G.",00337587,"Radiation Research",132, 1,0,0,0,0,0,0
1991,"A comparison of the apparent risks of childhood leukaemia from parental exposure to radiation in the six months prior to conception in the Sellafield workforce and the Japanese bomb survivors","Little M.P.",09524746,"Journal of Radiological Protection",11, 2,2,0,0,0,0,2
1991,"Time variations in radiation-induced relative risk and implications for population cancer risks","Little M.P., Charles M.W.",09524746,"Journal of Radiological Protection",11, 2,9,0,0,0,0,9
1991,"A comparison of the risks of childhood leukaemia from parental pre-conception exposure to radiation in the Sellafield and Dounreay workforces and the Japanese bomb survivors","Little M.P.",09524746,"Journal of Radiological Protection",11, 4,0,0,0,0,0,0
1991,"Selection effects in the Japanese bomb survivors [2]","Little M.P., Charles M.W., Stewart A.M.",00207616,"International Journal of Radiation Biology",59, 6,0,0,0,0,0,0
1991,"Time variations in the risk of cancer following irradiation in childhood","Little M.P., Hawkins M.M., Shore R.E., Charles M.W., Hildreth N.G.",00337587,"Radiation Research",126, 3,24,1,0,1,0,25
1991,"Absence of risk associated with exposure to radiation before conception in Japan [18]","Little M.P., Charles M.W.",09598146,"British Medical Journal",302, 6789,0,0,0,0,0,0
1990,"A comparison between the risks of childhood leukaemia from parental exposure to radiation in the Sellafield workforce and those displayed among the Japanese bomb survivors","Little M.P.",09524746,"Journal of Radiological Protection",10, 3,5,1,0,1,0,6
1990,"Bomb survivor selection and consequences for estimates of population cancer risks","Little M.P., Charles M.W.",00179078,"Health Physics",59, 6,7,1,0,1,0,8
1989,"Estimation of population cancer risks from the DS86 bomb survivor data","Little M.P., Charles M.W.",09524746,"Journal of Radiological Protection",9, 1,0,0,0,0,0,0
