2008,"MR imaging methods for assessing fetal brain development","Rutherford M., Jiang S., Allsop J., Perkins L., Srinivasan L., Hayat T., Kumar S., Hajnal J.",19328451,"Developmental Neurobiology",68, 6,0,0,2,2,4,6
2008,"Cardiac T2* and lipid measurement at 3.0 T-initial experience","O'Regan D.P., Callaghan M.F., Fitzpatrick J., Naoumova R.P., Hajnal J.V., Schmitz S.A.",09387994,"European Radiology",18, 4,0,0,0,0,4,4
2008,"White matter brain lesions in midlife familial hypercholesterolemic patients at 3-tesla magnetic resonance imaging","Schmitz S.A., O'Regan D.P., Fitzpatrick J., Neuwirth C., Potter E., Tosi I., Hajnal J.V., Naoumova R.P.",02841851,"Acta Radiologica",49, 2,0,0,0,0,1,1
2008,"A simple procedure to improve FMRIb Software Library Brain Extraction Tool performance","Fagiolo G., Waldman A., Hajnal J.V.",00071285,"British Journal of Radiology",81, 963,0,0,0,0,0,0
2008,"Assessment of brain growth in early childhood using deformation-based morphometry","Aljabar P., Rueckert D., Bhatia K.K., Murgasova M., Hajnal J.V., Boardman J.P., Srinivasan L., Rutherford M.A., Dyet L.E., Edwards A.D.",10538119,"NeuroImage",39, 1,0,0,4,4,0,4
2007,"Motion estimation applied to reconstruct undersampled dynamic MRI","Prieto C., Guarini M., Hajnal J., Irarrazaval P.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4872, ,0,0,0,0,0,0
2007,"Classifier selection strategies for label fusion using large atlas databases","Aljabar P., Heckemann R., Hammers A., Hajnal J.V., Rueckert D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4791, 1,0,0,3,3,3,6
2007,"Longitudinal cortical registration for developing neonates.","Xue H., Srinivasan L., Jiang S., Rutherford M., Edwards A.D., Rueckert D., Hajnal J.V.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",10, 2,0,0,0,0,0,0
2007,"In-utero three dimension high resolution fetal brain diffusion tensor imaging.","Jiang S., Xue H., Counsell S., Anjari M., Allsop J., Rutherford M., Rueckert D., Hajnal J.V.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",10, 1,0,0,1,1,2,3
2007,"Similarity metrics for groupwise non-rigid registration","Bhatia K.K., Hajnal J., Hammers A., Rueckert D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4792, 2,0,0,0,0,0,0
2007,"Classifier selection strategies for label fusion using large atlas databases.","Aljabar P., Heckemann R., Hammers A., Hajnal J.V., Rueckert D.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",10, 1,0,0,1,1,0,1
2007,"Longitudinal cortical registration for developing neonates","Xue H., Srinivasan L., Jiang S., Rutherford M., Edwards A.D., Rueckert D., Hajnal J.V.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4792, 2,0,0,0,0,1,1
2007,"Groupwise combined segmentation and registration for atlas construction","Bhatia K.K., Rueckert D., Aljabar P., Boardman J.P., Srinivasan L., Murgasova M., Counsell S.J., Rutherford M.A., Hajnal J., Edwards A.D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4791, 1,0,0,0,0,0,0
2007,"Groupwise combined segmentation and registration for atlas construction.","Bhatia K.K., Rueckert D., Aljabar P., Boardman J.P., Srinivasan L., Murgasova M., Counsell S.J., Rutherford M.A., Hajnal J., Edwards A.D.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",10, 1,0,0,0,0,0,0
2007,"In-utero three dimension high resolution fetal brain diffusion tensor imaging","Jiang S., Xue H., Counsell S., Anjari M., Allsop J., Rutherford M., Rueckert D., Hajnal J.V.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4791, 1,0,0,0,0,0,0
2007,"Automatic cortical segmentation in the developing brain","Xue H., Srinivasan L., Jiang S., Rutherford M., Edwards A.D., Rueckert D., Hajnal J.V.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4584, ,0,0,0,0,0,0
2007,"Similarity metrics for groupwise non-rigid registration.","Bhatia K.K., Hajnal J., Hammers A., Rueckert D.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",10, 2,0,0,0,0,0,0
2007,"Fluorescence lifetime imaging through turbid media reconstructed in the Fourier domain using time-gated imaging data","Soloviev V.Y., Tahir K.B., McGinty J., Elson D.S., Neil M., Sardinia A., Hajnal J., Arridge S.R., French P.M.W.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",6629, ,0,0,0,0,0,0
2007,"Quantifying brain development in early childhood using segmentation and registration","Aljabar P., Rueckert D., Bhatia K.K., Murgasova M., Hajnal J.V., Boardman J.P., Srinivasan L., Rutherford M.A., Dyet L.E., Edwards A.D.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",6512, 1,0,0,0,0,0,0
2007,"Automatic segmentation and reconstruction of the cortex from neonatal MRI","Xue H., Srinivasan L., Jiang S., Rutherford M., Edwards A.D., Rueckert D., Hajnal J.V.",10538119,"NeuroImage",38, 3,0,0,3,3,3,6
2007,"An effective medium description of 'Swiss Rolls', a magnetic metamaterial","Wiltshire M.C.K., Pendry J.B., Williams W., Hajnal J.V.",09538984,"Journal of Physics Condensed Matter",19, 45,0,0,0,0,2,2
2007,"MRI at 3 Tesla detects no evidence for ischemic brain damage in intensively treated patients with homozygous familial hypercholesterolemia","Schmitz S.A., O'Regan D.P., Fitzpatrick J., Neuwirth C., Potter E., Tosi I., Hajnal J.V., Naoumova R.P.",00283940,"Neuroradiology",49, 11,0,0,0,0,0,0
2007,"Segmentation of Brain MRI in Young Children","Murgasova M., Dyet L., Edwards D., Rutherford M., Hajnal J., Rueckert D.",10766332,"Academic Radiology",14, 11,0,1,4,5,1,6
2007,"Numerically-simulated induced electric field and current density within a human model located close to a z-gradient coil","Li Y., Hand J.W., Wills T., Hajnal J.V.",10531807,"Journal of Magnetic Resonance Imaging",26, 5,0,0,0,0,0,0
2007,"Microbubble Contrast Agent Detection Using Binary Coded Pulses","Eckersley R.J., Tang M.-X., Chetty K., Hajnal J.V.",03015629,"Ultrasound in Medicine and Biology",33, 11,0,0,0,0,1,1
2007,"Automatic cortical segmentation in the developing brain.","Xue H., Srinivasan L., Jiang S., Rutherford M., Edwards A.D., Rueckert D., Hajnal J.V.",10112499,"Information processing in medical imaging : proceedings of the ... conference",20, ,0,1,1,2,2,4
2007,"Early growth in brain volume is preserved in the majority of preterm infants","Boardman J.P., Rutherford M.A., Allsop J.M., Edwards A.D., Counsell S.J., Rueckert D., Hajnal J.V., Bhatia K.K., Srinivasan L., Kapellou O., Aljabar P., Dyet L.E.",03645134,"Annals of Neurology",62, 2,0,0,3,3,6,9
2007,"Reply: Nigral degeneration and striatal dopaminergic dysfunction in idiopathic and parkin-linked Parkinson's disease [9]","Hu M., Brooks D., Hajnal J.",08853185,"Movement Disorders",22, 10,0,0,0,0,0,0
2007,"Fluorescence lifetime tomography of live cells expressing enhanced green fluorescent protein embedded in a scattering medium exhibiting background autofluorescence","Soloviev V.Y., McGinty J., Tahir K.B., Neil M.A.A., Sardini A., Hajnal J.V., Arridge S.R., French P.M.W.",01469592,"Optics Letters",32, 14,0,0,6,6,2,8
2007,"Three-tesla cardiac magnetic resonance imaging for preterm infants","Foran A.M., Fitzpatrick J.A., Allsop J., Schmitz S., Franklin J., Pamboucas C., O'Regan D., Hajnal J.V., Edwards A.D.",00314005,"Pediatrics",120, 1,0,0,0,0,0,0
2007,"MRI of moving subjects using multislice Snapshot images with Volume Reconstruction (SVR): Application to fetal, neonatal, and adult brain studies","Jiang S., Xue H., Glover A., Rutherford M., Rueckert D., Hajnal J.V.",02780062,"IEEE Transactions on Medical Imaging",26, 7,0,2,4,6,4,10
2007,"A multivariate statistical analysis of the developing human brain in preterm infants","Thomaz C.E., Boardman J.P., Counsell S., Hill D.L.G., Hajnal J.V., Edwards A.D., Rutherford M.A., Gillies D.F., Rueckert D.",02628856,"Image and Vision Computing",25, 6,0,1,3,4,2,6
2007,"Automatic detection and quantification of hippocampal atrophy on MRI in temporal lobe epilepsy: A proof-of-principle study","Hammers A., Heckemann R., Koepp M.J., Duncan J.S., Hajnal J.V., Rueckert D., Aljabar P.",10538119,"NeuroImage",36, 1,0,1,9,10,3,13
2007,"Reconstruction of undersampled dynamic images by modeling the motion of object elements","Prieto C., Batchelor P.G., Hill D.L.G., Hajnal J.V., Guarini M., Irarrazaval P.",07403194,"Magnetic Resonance in Medicine",57, 5,0,1,1,2,0,2
2007,"Diffusion tensor imaging with tract-based spatial statistics reveals local white matter abnormalities in preterm infants","Anjari M., Srinivasan L., Allsop J.M., Hajnal J.V., Rutherford M.A., Edwards A.D., Counsell S.J.",10538119,"NeuroImage",35, 3,0,3,8,11,11,22
2007,"Thalamo-cortical connectivity in children born preterm mapped using probabilistic magnetic resonance tractography","Counsell S.J., Hajnal J.V., Rutherford M.A., Edwards A.D., Dyet L.E., Larkman D.J., Nunes R.G., Boardman J.P., Allsop J.M., Fitzpatrick J., Srinivasan L., Cowan F.M.",10538119,"NeuroImage",34, 3,0,2,7,9,4,13
2006,"The challenges of developing a collaborative data and compute grid for neurosciences","Geddes J., Fletcher J., Hill D., McLeish K., Hajnal J.V., Lawrie S., Job D., McIntosh A., Wardlaw J., Sandercock P., Palmer J., Mackay C., Perry D., Procter R., Ure J., Bath P., Watson G., Lloyd S., Simpson A., Power D., Russell D., Katzarova M., Rossor M., Fox N.",10637125,"Proceedings - IEEE Symposium on Computer-Based Medical Systems",2006, ,0,0,0,0,0,0
2006,"Multiclassifier fusion in human brain MR segmentation: modelling convergence.","Heckemann R.A., Hajnal J.V., Aljabar P., Rueckert D., Hammers A.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",9, 2,0,1,1,2,1,3
2006,"Segmentation of brain MRI in young children.","Murgasova M., Dyet L., Edwards D., Rutherford M., Hajnal J.V., Rueckert D.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",9, 1,0,0,2,2,0,2
2006,"Automatic quantification of changes in bone in serial MR images of joints","Leung K.K., Zhao Y., Wilde M., Rueckert D., Hajnal J.V., Hill D.L.G., Holden M., Saeed N., Brooks K.J., Buckton J.B., Williams A.A., Campbell S.P., Changani K., Reid D.G.",02780062,"IEEE Transactions on Medical Imaging",25, 12,0,0,2,2,0,2
2006,"Investigating the nonlinear microbubble response to chirp encoded, multipulse sequences","Chetty K., Hajnal J.V., Eckersley R.J.",03015629,"Ultrasound in Medicine and Biology",32, 12,0,1,2,3,0,3
2006,"Diffeomorphic registration using B-splines.","Rueckert D., Aljabar P., Heckemann R.A., Hajnal J.V., Hammers A.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",9, 2,0,0,1,1,3,4
2006,"A novel approach to accurate 3D high resolution and high SNR fetal brain imaging","Jiang S., Xue H., Glover A., Rutherford M., Hajnal J.V.",,"2006 3rd IEEE International Symposium on Biomedical Imaging: From Nano to Macro - Proceedings",2006, ,0,1,0,1,1,2
2006,"Automatic extraction and matching of neonatal cerebral vasculature","Xue H., Malamateniou C., Allsop J., Srinivasan L., Hajnal J.V., Rueckert D.",,"2006 3rd IEEE International Symposium on Biomedical Imaging: From Nano to Macro - Proceedings",2006, ,0,0,0,0,0,0
2006,"Designing for e-Health: recurring scenarios in developing grid-based medical imaging systems.","Geddes J., Fox N., Fletcher J., Hill D., McLeish K., Chen Y., Hajnal J.V., Lawrie S., Job D., McIntosh A., Wardlaw J., Mackay C., Sandercock P., Palmer J., Perry D., Procter R., Ure J., Hartswood M., Slack R., Voss A., Ho K., Bath P., Lloyd S., Clarke W., Watson G., Simpson A., Power D., Russell D., Jirotka M., Katzarova M., Rossor M.",09269630,"Studies in health technology and informatics",120, ,0,0,0,0,0,0
2006,"Analysis of growth in the developing brain using non-rigid registration","Aljabar P., Bhatia K.K., Hajnal J.V., Boardman J.P., Srinivasan L., Rutherford M.A., Dyet L.E., Edwards A.D., Rueckert D.",,"2006 3rd IEEE International Symposium on Biomedical Imaging: From Nano to Macro - Proceedings",2006, ,0,1,4,5,0,5
2006,"Quantification of growth and motion using non-rigid registration","Rueckert D., Hajnal J.V., Mohiaddin R., Chandrashekara R., Aljabar P., Bhatia K.K., Boardman J.P., Srinivasan L., Rutherford M.A., Dyet L.E., Edwards A.D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4241, ,0,0,0,0,1,1
2006,"Detection of vascular expression of E-selectin in vivo with MR imaging","Reynolds P.R., Larkman D.J., Haskard D.O., Hajnal J.V., Kennea N.L., George A.J.T., Edwards A.D.",00338419,"Radiology",241, 2,1,0,5,5,6,12
2006,"Nonlinear phase correction of navigated multi-coil diffusion images","Atkinson D., Counsell S., Hajnal J.V., Batchelor P.G., Hill D.L.G., Larkman D.J.",07403194,"Magnetic Resonance in Medicine",56, 5,0,0,1,1,4,5
2006,"Diffeomorphic registration using B-splines","Rueckert D., Aljabar P., Heckemann R.A., Hajnal J.V., Hammers A.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4191, ,0,1,2,3,3,6
2006,"Multiclassifier fusion in human brain MR segmentation: Modelling convergence","Heckemann R.A., Hajnal J.V., Aljabar P., Rueckert D., Hammers A.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4191, ,0,0,0,0,0,0
2006,"Segmentation of brain MRI in young children","Murgasova M., Dyet L., Edwards D., Rutherford M., Hajnal J.V., Rueckert D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4190, ,0,2,2,4,1,5
2006,"Automatic anatomical brain MRI segmentation combining label propagation and decision fusion","Heckemann R.A., Hajnal J.V., Aljabar P., Rueckert D., Hammers A.",10538119,"NeuroImage",33, 1,1,9,19,28,17,46
2006,"x-f choice: Reconstruction of undersampled dynamic MRI by data-driven alias rejection applied to contrast-enhanced angiography","Malik S.J., Schmitz S., O'Regan D., Larkman D.J., Hajnal J.V.",07403194,"Magnetic Resonance in Medicine",56, 4,0,2,0,2,0,2
2006,"Abnormal cortical development after premature birth shown by altered allometric scaling of brain growth","Kapellou O., Hajnal J., Allsop J.M., Boardman J., Rutherford M.A., Cowan F., Edwards A.D., Counsell S.J., Kennea N., Dyet L., Saeed N., Stark J., Maalouf E., Duggan P., Ajayi-Obe M.",15491277,"PLoS Medicine",3, 8,1,15,6,21,2,24
2006,"The effect of preterm birth on neonatal cerebral vasculature studied with magnetic resonance angiography at 3 Tesla","Malamateniou C., Counsell S.J., Allsop J.M., Fitzpatrick J.A., Srinivasan L., Cowan F.M., Hajnal J.V., Rutherford M.A.",10538119,"NeuroImage",32, 3,0,5,3,8,2,10
2006,"Abnormal cortical development after premature birth shown by altered allometric scaling of brain growth.","Kapellou O., Hajnal J., Allsop J.M., Boardman J., Rutherford M.A., Cowan F., Edwards A.D., Counsell S.J., Kennea N., Dyet L., Saeed N., Stark J., Maalouf E., Duggan P., Ajayi-Obe M.",15491676,"PLoS medicine",3, 8,1,0,4,4,8,13
2006,"Abnormal deep grey matter development following preterm birth detected using deformation-based morphometry.","Boardman J.P., Edwards A.D., Counsell S.J., Rueckert D., Kapellou O., Bhatia K.K., Aljabar P., Hajnal J., Allsop J.M., Rutherford M.A.",10538119,"NeuroImage.",32, 1,1,12,15,27,7,35
2006,"Natural history of brain lesions in extremely preterm infants studied with serial magnetic resonance imaging from birth and neurodevelopmental assessment","Dyet L.E., Herlihy A.H., Edwards B., Laroche S., Cowan F.M., Rutherford M.A., Edwards A.D., Kennea N., Counsell S.J., Maalouf E.F., Ajayi-Obe M., Duggan P.J., Harrison M., Allsop J.M., Hajnal J.",00314005,"Pediatrics",118, 2,1,14,24,38,21,60
2006,"Deformation based morphometry analysis of serial magnetic resonance images of mouse brains","Maheswaran S., Rueckert D., Barjat H., Bate S., Hartkens T., Hill D.L.G., James M.F., Tilling L., Upton N., Hajnal J.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4057, ,0,0,0,0,2,2
2006,"A whole brain morphometric analysis of changes associated with pre-term birth","Thomaz C.E., Boardman J.P., Counsell S., Hill D.L.G., Hajnal J.V., Edwards A.D., Rutherford M.A., Gillies D.F., Rueckert D.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",6144, ,0,0,2,2,0,2
2006,"Sub-wavelength imaging at radio frequency","Wiltshire M.C.K., Pendry J.B., Hajnal J.V.",09538984,"Journal of Physics Condensed Matter",18, 22,0,5,6,11,5,16
2006,"Parallel imaging.","Hajnal J.V., Larkman D.J.",09523480,"NMR in biomedicine.",19, 3,0,0,0,0,0,0
2006,"Editorial","Hajnal J.V., Larkman D.J.",09523480,"NMR in Biomedicine",19, 3,0,0,0,0,0,0
2006,"Prediction of specific absorption rate in mother and fetus associated with MRI examinations during pregnancy","Hand J.W., Li Y., Thomas E.L., Rutherford M.A., Hajnal J.V.",07403194,"Magnetic Resonance in Medicine",55, 4,2,8,10,18,1,21
2006,"Variations due to analysis technique in intracellular pH measurements in simulated and in vivo31P MR of the human brain","Hamilton G., Allsop J.M., Patel N., Forton D.M., Thomas H.C., O'Sullivan C.P.A., Hajnal J.V., Taylor-Robinson S.D.",10531807,"Journal of Magnetic Resonance Imaging",23, 4,0,0,0,0,1,1
2006,"Magnetic resonance direct thrombus imaging at 3 T field strength in patients with lower limb deep vein thrombosis: A feasibility study","Schmitz S.A., O'Regan D.P., Gibson D., Cunningham C., Fitzpatrick J., Allsop J., Larkman D.J., Hajnal J.V.",00099260,"Clinical Radiology",61, 3,0,0,0,0,0,0
2006,"Nigral degeneration and striatal dopaminergic dysfunction in idiopathic and parkin-linked Parkinson's disease","Hu M.T.M., Scherfler C., Khan N.L., Hajnal J.V., Lees A.J., Quinn N., Wood N.W., Brooks D.J.",08853185,"Movement Disorders",21, 3,1,4,2,6,2,9
2006,"Axial and radial diffusivity in preterm infants who have diffuse white matter changes on magnetic resonance imaging at term-equivalent age","Counsell S.J., Edwards A.D., Rutherford M.A., Shen Y., Boardman J.P., Larkman D.J., Kapellou O., Ward P., Allsop J.M., Cowan F.M., Hajnal J.V.",00314005,"Pediatrics",117, 2,4,17,14,31,13,48
2006,"Beyond the g-factor limit in sensitivity encoding using joint histogram entropy","Larkman D.J., Batchelor P.G., Atkinson D., Rueckert D., Hajnal J.V.",07403194,"Magnetic Resonance in Medicine",55, 1,0,1,0,1,1,2
2005,"Interpolation artefacts in non-rigid registration.","Aljabar P., Hajnal J.V., Boyes R.G., Rueckert D.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention.",8, 2,0,0,0,0,0,0
2005,"Interpolation artefacts in non-rigid registration","Aljabar P., Hajnal J.V., Boyes R.G., Rueckert D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",3750, ,0,0,0,0,0,0
2005,"Padé methods for reconstruction and feature extraction in magnetic resonance imaging","Callaghan M.F., Larkman D.J., Hajnal J.V.",07403194,"Magnetic Resonance in Medicine",54, 6,2,1,1,2,1,5
2005,"NeuroGrid: Using Grid technology to advance neuroscience","Geddes J., Johnstone E., Wardlaw J., Perry D., Procter R., Bath P., Bullmore E., Lloyd S., Simpson A., Rossor M., Fox N., Hill D., Hajnal J.V., Lawrie S., McIntosh A.",10637125,"Proceedings - IEEE Symposium on Computer-Based Medical Systems",, ,3,1,1,2,1,6
2005,"Matrix description of general motion correction applied to multishot images","Batchelor P.G., Atkinson D., Irarrazaval P., Hill D.L.G., Hajnal J., Larkman D.",07403194,"Magnetic Resonance in Medicine",54, 5,2,6,4,10,3,15
2005,"A comparison of MR cholangiopancreatography at 1.5 and 3.0 Tesla","O'regan D.P., Fitzgerald J., Allsop J., Gibson D., Larkman D.J., Cokkinos D., Hajnal J.V., Schmitz S.A.",00071285,"British Journal of Radiology",78, 934,1,5,10,15,1,17
2005,"A comparison of the tissue classification and the segmentation propagation techniques in MRI brain image segmentation","Ren J., Sneller B., Rueckert D., Hajnal J., Heckerman R., Smith S., Vickers J., Hill D.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",5747, III,0,0,0,0,0,0
2005,"Propagating labels of the human brain based on non-rigid MR image registration: An evaluation","Heckemann R.A., Hajnal J.V., Rueckert D., Hill D.L.G., Hammers A.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",5747, III,0,1,0,1,0,1
2005,"Schizophrenia syndromes associated with changes in ventricle-to-brain ratios: A serial high-resolution three-dimensional magnetic resonance imaging study in first-episode schizophrenia patients using sobvoxel registration and semiautomated quantification","Puri B.K., Saeed N., Richardson A.J., Oatridge A., Hajnal J.V., Bydder G.M.",13685031,"International Journal of Clinical Practice",59, 4,1,2,1,3,4,8
2005,"Fatigue in primary biliary cirrhosis [1]","Forton D.M., Bassendine M., Jones D.E.J., Patel N., Oatridge A., Hamilton G., Hajnal J.V., Thomas H.C., Taylor-Robinson S.D., Prince M., Goldblatt J.",00175749,"Gut",54, 3,0,0,1,1,0,1
