,"This is a citation overview for a set of 75 documents.",,,,,,,,,,,,
2008,"Survival and haematological recovery of children with severe malaria transfused in accordance to WHO guidelines in Kilifi, Kenya","Akech S.O., Hassall O., Pamba A., Idro R., Williams T.N., Newton C.R.J.C., Maitland K.",14752875,"Malaria Journal",7, ,1,5,4,0,9,0,10
2008,"Fraction of all hospital admissions and deaths attributable to malnutrition among children in rural Kenya","Bejon P., Mohammed S., Mwangi I., Atkinson S.H., Osier F., Peshu N., Newton C.R., Maitland K., Berkley J.A.",00029165,"American Journal of Clinical Nutrition",88, 6,2,3,4,1,8,0,10
2008,"Haptoglobin HP2-2 genotype, ?-thalassaemia and acute seizures in children living in a malaria-endemic area","Idro R., Kwiatkowski D., Neville B.G.R., Newton C.R.J.C., Williams T.N., Gwer S., Uyoga S., Macharia A., Opi H., Atkinson S., Maitland K., Kager P.A.",09201211,"Epilepsy Research",81, 2-3,0,1,0,0,1,0,1
2008,"Incidence and clinical characteristics of group a rotavirus infections among children admitted to hospital in Kilifi, Kenya","Nokes D.J., Maitland K., Williams T.N., Abwao J., Pamba A., Peenze I., Dewar J., Maghenda J.K., Gatakaa H., Bauni E., Scott J.A.G.",15491277,"PLoS Medicine",5, 7,3,4,2,0,6,0,9
2008,"Case management of HIV-infected severely malnourished children: challenges in the area of highest prevalence","Heikens G.T., Maitland K., Tomkins A., Bunn J., Amadi B., Manary M., Chhagan M., Berkley J.A., Rollins N., Kelly P., Adamczick C.",01406736,"The Lancet",371, 9620,11,5,11,2,18,0,29
2008,"The incidence, aetiology and outcome of acute seizures in children admitted to a rural Kenyan district hospital","Idro R., Newton C.R.J.C., Gwer S., Kahindi M., Gatakaa H., Kazungu T., Ndiritu M., Maitland K., Neville B.G.R., Kager P.A.",14712431,"BMC Pediatrics",8, ,6,6,2,1,9,0,15
2008,"The acceptability to women in Mombasa, Kenya, of the donation and transfusion of umbilical cord blood for severe anaemia in young children","Hassall O., Ngina L., Kongo W., Othigo J., Mandaliya K., Maitland K., Bates I.",00429007,"Vox Sanguinis",94, 2,1,1,1,0,2,0,3
2007,"Positive replication and linkage disequilibrium mapping of the chromosome 21q22.1 malaria susceptibility locus","Khor C.C., Vannberg F.O., Chapman S.J., Walley A., Aucan C., Loke H., White N.J., Peto T., Khor L.K., Kwiatkowski D., Day N., Scott A., Berkley J.A., Marsh K., Peshu N., Maitland K., Williams T.N., Hill A.V.S.",14664879,"Genes and Immunity",8, 7,2,0,0,1,1,0,3
2007,"Defining Childhood severe falciparum malaria for intervention studies","Bejon P., Lowe B.S., Peshu N., Newton C.R.J.C., Marsh K., Berkley J.A., Mwangi T., Ogada E., Mwangi I., Maitland K., Williams T., Scott J.A.G., English M.",15491277,"PLoS Medicine",4, 8,17,5,10,1,16,0,33
2007,"Phase III trials required to resolve clinical equipoise over optimal fluid management in children with severe malaria","Maitland K., Akech S., Gwer S., Idro R., Fegan G., Eziefula A.C., Levin M., Newton C.R.J.C.",15555887,"PLoS Clinical Trials",2, 2,0,0,0,0,0,0,0
2007,"Burden, features, and outcome of neurological involvement in acute falciparum malaria in Kenyan children","Idro R., Peshu N., Marsh K., Neville B., Newton C., Ndiritu M., Ndiritu M., Ogutu B., Mithwani S., Maitland K., Berkley J., Crawley J., Fegan G., Bauni E.",00987484,"Journal of the American Medical Association",297, 20,19,14,17,0,31,0,50
2007,"Population pharmacokinetics of a single daily intramuscular dose of gentamicin in children with severe malnutrition","Seaton C., Ignas J., Muchohi S., Kokwaro G., Maitland K., Thomson A.H.",03057453,"Journal of Antimicrobial Chemotherapy",59, 4,2,2,3,0,5,0,7
2007,"A Mal functional variant is associated with protection against invasive pneumococcal disease, bacteremia, malaria and tuberculosis","Khor C.C., Chapman S.J., Vannberg F.O., Dunne A., Murphy C., Ling E.Y., Frodsham A.J., Walley A.J., Kyrieleis O., Khan A., Aucan C., Segal S., Moore C.E., Knox K., Campbell S.J., Lienhardt C., Scott A., Aaby P., Sow O.Y., Grignani R.T., Sillah J., Sirugo G., Peshu N., Williams T.N., Maitland K., Davies R.J.O., Kwiatkowski D.P., Day N.P., Yala D., Crook D.W., Marsh K., Berkley J.A., O'Neill L.A.J., Hill A.V.S.",10614036,"Nature Genetics",39, 4,96,45,40,14,99,0,195
2006,"Children with severe malnutrition: Can those at highest risk of death be identified with the WHO protocol?","Maitland K., Berkley J.A., Shebbe M., Peshu N., English M., Newton C.R.J.C.",15491277,"PLoS Medicine",3, 12,15,7,7,0,14,0,29
2006,"How do we treat children with severe malaria?","Maitland K.",00652598,"Advances in Experimental Medicine and Biology",582, ,0,0,0,0,0,0,0
2006,"Lactate levels in severe malarial anaemia are associated with haemozoin-containing neutrophils and low levels of IL-12","Casals-Pascual C., Kai O., Lowe B., English M., Williams T.N., Maitland K., Newton C.R.C.J., Peshu N., Roberts D.J.",14752875,"Malaria Journal",5, ,1,0,0,0,0,0,1
2006,"Suppression of erythropoiesis in malarial anemia is associated with hemozoin in vitro and in vivo","Casals-Pascual C., Newton C.R.J.C., Peshu N., Watt S.M., Roberts D.J., Kai O., Cheung J.O.P., Williams S., Lowe B., Nyanoti M., Williams T.N., Maitland K., Molyneux M.",00064971,"Blood",108, 8,25,8,9,2,19,0,44
2006,"Severe malaria: lessons learned from the management of critical illness in children","Maitland K.",14714922,"Trends in Parasitology",22, 10,2,3,3,0,6,0,8
2006,"Research priorities in the management of severe Plasmodium falciparum malaria in children","Idro R., Aketch S., Gwer S., Newton C.R.J.C., Maitland K.",00034983,"Annals of Tropical Medicine and Parasitology",100, 2,7,1,0,1,2,0,9
2006,"Are laboratory services coming of age in sub-Saharan Africa?","Bates I., Maitland K.",10584838,"Clinical Infectious Diseases",42, 3,15,6,6,2,14,0,29
2005,"Decorticate, decerebrate and opisthotonic posturing and seizures in Kenyan children with cerebral malaria","Idro R., Newton C.R.J.C., Otieno G., White S., Kahindi A., Fegan G., Ogutu B., Mithwani S., Maitland K., Neville B.G.R.",14752875,"Malaria Journal",4, ,7,1,2,0,3,0,10
2005,"Severe malnutrition assessment in children in Rural Kenya [2]","Hogness C.G., Berkley J., Newton C., Maitland K.",00987484,"Journal of the American Medical Association",294, 20,1,2,0,0,2,0,3
2005,"Management of severe malaria in children: Proposed guidelines for the United Kingdom","Maitland K., Nadel S., Pollard A.J., Williams T.N., Newton C.R.J.C., Levin M.",09598146,"British Medical Journal",331, 7512,19,4,4,0,8,0,27
2005,"Assessment of severe malnutrition among hospitalized children in rural Kenya: Comparison of weight for height and mid upper arm circumference","Berkley J., Mwangi I., Griffiths K., Ahmed I., Mithwani S., English M., Newton C., Maitland K.",00987484,"Journal of the American Medical Association",294, 5,13,9,2,2,13,0,26
2005,"Progressive increase in antimicrobial resistance among invasive isolates of Haemophilus influenzae obtained from children admitted to a hospital in Kilifi, Kenya, from 1994 to 2002","Scott J.A.G., English M., Marsh K., Mwarumba S., Ngetsa C., Njenga S., Lowe B.S., Slack M.P.E., Berkley J.A., Mwangi I., Maitland K.",00664804,"Antimicrobial Agents and Chemotherapy",49, 7,10,4,1,0,5,0,15
2005,"Invasive Gram-negative bacilli are frequently resistant to standard antibiotics for children admitted to hospital in Kilifi, Kenya","Bejon P., Scott J.A.G., Mwangi I., Ngetsa C., Mwarumba S., Berkley J.A., Lowe B.S., Maitland K., Marsh K., English M.",03057453,"Journal of Antimicrobial Chemotherapy",56, 1,7,6,0,1,7,0,14
2005,"Both heterozygous and homozygous ?+ thalassemias protect against severe and fatal Plasmodium falciparum malaria on the coast of Kenya","Williams T.N., Wambua S., Uyoga S., Macharia A., Mwacharo J.K., Newton C.R.J.C., Maitland K.",00064971,"Blood",106, 1,40,11,5,1,17,0,57
2005,"Use of clinical syndromes to target antibiotic prescribing in seriously ill children in malaria endemic area: Observational study","Berkley J.A., English M., Maitland K., Mwangi I., Ngetsa C., Mwarumba S., Lowe B.S., Newton C.R.J.C., Marsh K., Scott J.A.G.",09598146,"British Medical Journal",330, 7498,43,12,6,0,18,0,61
2005,"Volume status in severe malaria: No evidence provided for the degree of filling of the intravascular compartment [1] (multiple letters)","Maitland K., Newton C., Marsh K., Levin M., Krishna S., Planche T.",15491277,"PLoS Medicine",2, ,0,0,0,0,0,0,0
2005,"Randomized trial of volume expansion with albumin or saline in children with severe malaria: Preliminary evidence of albumin benefit","Maitland K., Pamba A., English M., Peshu N., Marsh K., Newton C., Levin M.",10584838,"Clinical Infectious Diseases",40, 4,45,15,8,1,24,0,69
2005,"Pre-transfusion management of children with severe malarial anaemia: A randomised controlled trial of intravascular volume expansion","Maitland K., Pamba A., English M., Peshu N., Levin M., Marsh K., Newton C.R.J.C.",00071048,"British Journal of Haematology",128, 3,17,5,3,0,8,0,25
2005,"Bacteremia among children admitted to a rural hospital in Kenya","Berkley J.A., Lowe B.S., Mwangi I., Williams T., Bauni E., Mwarumba S., Ngetsa C., Slack M.P.E., Njenga S., Hart C.A., Maitland K., English M., Marsh K., Scott J.A.G.",00284793,"New England Journal of Medicine",352, 1,164,51,51,13,115,0,279
2005,"Acidosis of severe falciparum malaria: Heading for a shock?","Maitland K., Newton C.R.J.C.",14714922,"Trends in Parasitology",21, 1,17,6,4,5,15,0,32
2005,"Perturbations in electrolyte levels in Kenyan children with severe malaria complicated by acidosis","Maitland K., Pamba A., Fegan G., Njuguna P., Nadel S., Newton C.R.J.C., Lowe B.",10584838,"Clinical Infectious Diseases",40, 1,10,2,0,0,2,0,12
2004,"Mortality among Kenyan children admitted to a rural district hospital on weekends as compared with weekdays [3] (multiple letters)","Berkley J.A., Taylor D., Brent A., Mwangi I., English M., Maitland K., Marsh K., Peshu N., Newton C.R., Marcin J.",00314005,"Pediatrics",114, 6,0,1,0,0,1,0,1
2004,"HLA class-I and class-II allele frequencies and two-locus haplotypes in Melanesians of Vanuatu and New Caledonia","Maitland K., Bunce M., Harding R.M., Barnardo M.C.N.M., Clegg J.B., Welsh K., Bowden D.K., Williams T.N.",00012815,"Tissue Antigens",64, 6,3,0,0,0,0,0,3
2004,"Falciparum malaria: Current therapeutic challenges","Maitland K., Makanga M., Williams T.N.",09517375,"Current Opinion in Infectious Diseases",17, 5,16,1,1,0,2,0,18
2004,"Capillary refill: Prognostic value in Kenyan children","Pamba A., Maitland K.",00039888,"Archives of Disease in Childhood",89, 10,17,2,5,3,10,0,27
2004,"Are bedside features of shock reproducible between different observers?","Otieno H., Were E., Ahmed I., Charo E., Brent A., Maitland K.",00039888,"Archives of Disease in Childhood",89, 10,19,5,6,1,12,0,31
2004,"Malaria","Maitland K., Molyneux M.",00652598,"Advances in Experimental Medicine and Biology",549, ,0,0,0,0,0,0,0
2004,"Fluid management of severe falciparum malaria in African children","Pamba A., Maitland K.",00494755,"Tropical Doctor",34, 2,2,1,1,0,2,0,4
2004,"Pathophysiology of severe malaria in children","Maitland K., Marsh K.",0001706X,"Acta Tropica",90, 2,33,6,5,0,11,0,44
2004,"Salicylate poisoning in children: Report of three cases","Musumba C.O., Pamba A.O., Sasi P.A., English M., Maitland K.",0012835X,"East African Medical Journal",81, 3,2,1,0,0,1,0,3
2004,"Intravenous fluids for seriously ill children [1] (multiple letters)","Holliday M.A., Duke T., Maitland K., Newton C., English M., Segar W.E., Friedman A., Chesney R., Finberg L., Vajda Zs., Sulyok E., Doczi T., Nielsen S.",01406736,"Lancet",363, 9404,1,1,2,0,3,0,4
2004,"Intravenous fluids for seriously ill children.","Maitland K., Newton C., English M.",1474547X,"Lancet",363, 9404,4,0,0,0,0,0,4
2004,"Hypokalemia in children with severe falciparum malaria.","Maitland K., Pamba A., Newton C.R., Lowe B., Levin M.",15297535,"Pediatric critical care medicine : a journal of the Society of Critical Care Medicine and the World Federation of Pediatric Intensive and Critical Care Societies",5, 1,14,0,0,1,1,0,15
2003,"Malaria","Maitland K., Bejon P., Newton C.R.J.C.",09517375,"Current Opinion in Infectious Diseases",16, 5,26,0,1,0,1,0,27
2003,"Response to volume resuscitation in children with severe malaria.","Maitland K., Pamba A., Newton C.R., Levin M.",15297535,"Pediatric critical care medicine : a journal of the Society of Critical Care Medicine and the World Federation of Pediatric Intensive and Critical Care Societies",4, 4,42,7,2,1,10,0,52
2003,"Severe P. falciparum malaria in Kenyan children: Evidence for hypovolaemia","Maitland K., Levin M., English M., Mithwani S., Peshu N., Marsh K., Newton C.R.J.C.",14602725,"QJM - Monthly Journal of the Association of Physicians",96, 6,49,6,3,3,12,0,61
2003,"Ciguatera poisoning in Vanuatu","Goodman A., Williams T.N., Maitland K.",00029637,"American Journal of Tropical Medicine and Hygiene",68, 2,6,2,0,0,2,0,8
2000,"Temporal association of chickenpox and meningococcal disease in children: A report of three cases [1]","Maitland K.",08035253,"Acta Paediatrica, International Journal of Paediatrics",89, 6,5,0,0,0,0,0,5
2000,"Genetic restriction of Plasmodium falciparum in an area of stable transmission: An example of island evolution?","Maitland K., Kyes S., Williams T.N., Newbold C.I.",00311820,"Parasitology",120, 4,11,1,0,0,1,0,12
1999,"More on malaria mortality in the Pacific [2] (multiple letters)","Bastien P., Williams T.N., Maitland K., Saul A.",01694758,"Parasitology Today",15, 4,0,0,0,0,0,0,0
1999,"Reduced soluble transferrin receptor concentrations in acute malaria in Vanuatu","Williams T.N., Maitland K., Rees D.C., Peto T.E.A., Bowden D.K., Weatherall D.J., Clegg J.B.",00029637,"American Journal of Tropical Medicine and Hygiene",60, 5,16,1,1,0,2,0,18
1998,"Alpha thalassaemia is associated with increased soluble transferrin receptor levels","Rees D.C., Williams T.N., Maitland K., Clegg J.B., Weatherall D.J.",00071048,"British Journal of Haematology",103, 2,45,2,2,0,4,0,49
1998,"Splenic size in homozygous ?+ thalassaemia [6]","Williams T.N., Maitland K., Martin P.M.V., Weatherall D.J., Clegg J.B.",00071048,"British Journal of Haematology",100, 3,0,0,0,0,0,0,0
1998,"Allele-specific HLA-B(*)15 typing by PCR-SSP and its application to four distinct ethnic populations","Barnardo M.C.N.M., Welsh K.I., Vilches C., Maitland K., Bunce M.",00012815,"Tissue Antigens",51, 3,8,1,1,0,2,0,10
1998,"More on malaria transmissibility (multiple letters)","Schapira A., Maitland K., Williams T., Saul A.",01694758,"Parasitology Today",14, 7,0,0,0,0,0,0,0
1998,"Malaria mortality: The Pacific enigma","Maitland K., Williams T.N.",01694758,"Parasitology Today",14, 7,1,0,0,0,0,0,1
1997,"Plasmodium vivax: A cause of malnutrition in young children","Williams T.N., Bowden D.K., Maitland K., Phelps L., Bennett S., Peto T.E.A., Viji J., Timothy R., Clegg J.B., Weatherall D.J.",00335622,"QJM - Monthly Journal of the Association of Physicians",90, 12,17,1,3,3,7,0,24
1997,"Absence of malaria-specific mortality in children in an area of hyperendemic malaria","Maitland K., Williams T.N., Peto T.E.A., Day K.P., Clegg J.B., Weatherall D.J., Bowden D.K.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",91, 5,18,2,1,1,4,0,22
1997,"Plasma chloroquine concentrations in young and older malaria patients treated with chloroquine","Maitland K., Williams T.N., Kotecka B.M., Edstein M.D., Rieckmann K.H.",0001706X,"Acta Tropica",66, 3,6,0,0,0,0,0,6
1996,"The interaction between Plasmodium falciparum and P. vivax in children on Espiritu Santo island, Vanuatu","Maitland K., Bowden D.K., Williams T.N., Bennett S., Newbold C.I., Peto T.E.A., Viji J., Timothy R., Clegg J.B., Weatherall D.J.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",90, 6,73,8,0,3,11,0,84
1996,"Red blood cell phenotypes in the ?+ thalassaemias from early childhood to maturity","Williams T.N., Maitland K., Ganczakowski M., Peto T.E.A., Clegg J.B., Weatherall D.J., Bowden D.K.",00071048,"British Journal of Haematology",95, 2,21,1,2,0,3,0,24
1996,"High incidence of malaria in ?-thalassaemic children","Williams T.N., Maitland K., Bennett S., Ganczakowski M., Peto T.E.A., Newbold C.I., Bowden D.K., Weatherall D.J., Clegg J.B.",00280836,"Nature",383, 6600,126,10,5,1,16,0,142
1996,"Culicine mosquitoes (Diptera: Culicidae) attracted to humans on Espiritu Santo, Vanuatu","Bryan J.H., Burwell C., Maitland K., Williams T.",0269283X,"Medical and Veterinary Entomology",10, 1,0,0,0,0,0,0,0
1995,"Malaria sporozoite rates for Anopheles farauti s.s. Laveran (Diptera: Culicidae) from Vanuatu","Williams T.N., Maitland K., Foley D.H.",00034983,"Annals of Tropical Medicine and Parasitology",89, 3,8,0,0,0,0,0,8
1995,"A survey for the rare blood group antigen variants, En(a-), Gerbich negative and Duffy negative on Espiritu Santo, Vanuatu in the South Pacific","Brindle P.M., Maitland K., Williams T.N., Ganczakowski M.E.",00015652,"Human Heredity",45, 4,0,0,0,0,0,0,0
1995,"Thalassaemia in Vanuatu, South-West Pacific: Frequency and haematological phenotypes of young children","Ganczakowski M., Bowden D.K., Maitland K., Williams T.N., O'Shaughnessy D., Viji J., Lucassen A., Clegg J.B., Weatherall D.J.",00071048,"British Journal of Haematology",89, 3,13,1,0,0,1,0,14
