,"This is a citation overview for a set of 75 documents.",,,,,,,,,,,
1987,"Metabolism of glucose by human embryos","Wales R.G., Whittingham D.G., Hardy K., Craft I.L.",00224251,"Journal of Reproduction and Fertility",79, 1,12,0,1,1,0,13
1982,"Sequence rearrangements in the plasmid CoIV,I-K94","Davies D.L., Binns M.M., Hardy K.G.",0147619X,"Plasmid",8, 1,1,0,0,0,0,1
1981,"Colicin V production by clinical isolates of Escherichia coli","Davies D.L., Falkiner F.R., Hardy K.G.",00199567,"Infection and Immunity",31, 2,5,1,1,2,0,7
1979,"Cloned fragments of the plasmid ColV,I-K94 specifying virulence and serum resistance","Binns M.M., Davies D.L., Hardy K.G.",00280836,"Nature",279, 5716,29,3,4,7,2,38
1975,"Colicinogeny and related phenomena","Hardy K.G.",00053678,"Bacteriological Reviews",39, 4,30,2,1,3,1,34
1974,"Expression of colicin factor E2 P9","Hardy K.G., Harwood C.R., Meynell G.G.",00268925,"Molecular and General Genetics",131, 4,1,0,0,0,0,1
1973,"Two major groups of colicin factors: their evolutionary significance","Hardy K.G., Meynell G.G., Dowman J.E., Spratt B.G.",00268925,"Molecular and General Genetics",125, 3,0,1,0,1,0,1
1972,"Colicin factors and mitomycin-C.","Hardy K.G., Meynell G.G.",00221287,"Journal of General Microbiology",73, 3,1,0,0,0,0,1
1972,"A model relating the replication and expression of colicin factor E2-P9.","Hardy K.G., Meynell G.G.",00166723,"Genetical Research",20, 3,0,0,0,0,0,0
1972,"""Induction"" of colicin factor E2-P9 by mitomycin C.","Hardy K.G., Meynell G.G.",00219193,"Journal of Bacteriology",112, 2,2,1,0,1,1,4
1972,"Separation of colicins by polyacrylamide gel electrophoresis.","Hardy K.G., Neimark H.C.",00218847,"Journal of Applied Bacteriology",35, 2,0,0,0,0,0,0
1972,"Mechanisms of colicinogeny.","Hardy K.G., Meynell G.G.",02646021,"Biochemical Journal",127, 3,0,0,0,0,0,0
