,"This is a citation overview for a set of 62 documents.",,,,,,,,,,,,
2004,"Chemokine gene expression in Toll-like receptor-competent and -deficient mice infected with Leishmania major","Antoniazi S., Price H.P., Kropf P., Freudenberg M.A., Galanos C., Smith D.F., Muller I.",00199567,"Infection and Immunity",72, 9,10,6,1,3,10,0,20
2004,"Infection of C57BL/10ScCr and C57BL/10ScNCr mice with Leishmania major reveals a role for Toll-like receptor 4 in the control of parasite replication","Kropf P., Freudenberg N., Kalis C., Modolell M., Herath S., Galanos C., Freudenberg M., Muller I.",07415400,"Journal of Leukocyte Biology",76, 1,13,3,4,3,10,0,23
2004,"Toll-Like Receptor 4 Contributes to Efficient Control of Infection with the Protozoan Parasite Leishmania major","Kropf P., Freudenberg M.A., Modolell M., Price H.P., Herath S., Antoniazi S., Galanos C., Smith D.F., Muller I.",00199567,"Infection and Immunity",72, 4,53,9,13,10,32,0,85
2003,"Cross-talk between CD8+ and CD4+ T cells in experimental cutaneous leishmaniasis: CD8+ T cells are required for optimal IFN-? production by CD4+ T cells","Herath S., Kropf P., Muller I.",01419838,"Parasite Immunology",25, 11-12,16,3,3,1,7,0,23
2003,"Factors influencing Leishmania major infection in IL-4-deficient BALB/c mice","Kropf P., Herath S., Weber V., Modolell M., Muller I.",01419838,"Parasite Immunology",25, 8-9,10,2,2,0,4,0,14
2003,"Signaling through the T1/ST2 molecule is not necessary for Th2 differentiation but is important for the regulation of type 1 responses in nonhealing Leishmania major infection","Kropf P., Herath S., Klemenz R., Muller I.",00199567,"Infection and Immunity",71, 4,7,3,2,0,5,0,12
2002,"The leishmaniasis model","Kropf P., Muller I., Brunson K.",05809517,"Methods in Microbiology",32, ,1,0,0,0,0,0,1
2002,"Stage-specific requirement of a mitogen-activated protein kinase by Trypanosoma brucei","Muller I.B., Domenicali-Pfister D., Roditi I., Vassella E.",10591524,"Molecular Biology of the Cell",13, 11,23,3,2,1,6,0,29
2002,"Identification of two distinct subpopulations of Leishmania major-specific T helper 2 cells","Kropf P., Herath S., Tewari R., Syed N., Klemenz R., Muller I.",00199567,"Infection and Immunity",70, 10,11,0,0,0,0,0,11
2002,"Organ-specific distribution of CD4+ T1/ST2+ Th2 cells in Leishmania major infection","Kropf P., Bickle Q., Herath S., Klemenz R., Muller I.",00142980,"European Journal of Immunology",32, 9,8,2,0,0,2,0,10
2000,"Bronchopulmonary and mediastinal leishmaniasis: An unusual clinical presentation of Leishmania donovani infection","Marshall B.G., Kropf P., Murray K., Clark C., Flanagan A.M., Davidson R.N., Shaw R.J., Muller I.",10584838,"Clinical Infectious Diseases",30, 5,8,1,0,1,2,0,10
1999,"Expression of Th2 cytokines and the stable Th2 marker ST2L in the absence of IL-4 during Leishmania major infection","Kropf P., Schopf L.R., Chung C.L., Xu D., Liew F.Y., Sypek J.P., Muller I.",00142980,"European Journal of Immunology",29, 11,28,1,0,0,1,0,29
1998,"4.2 The Leishmaniasis Model","Kropf P., Muller I., Brunson K., Etges R.",05809517,"Methods in Microbiology",25, C,5,0,0,0,0,0,5
1998,"Progressive disease or protective immunity to Leishmania major infection: The result of a network of stimulatory and inhibitory interactions","Etges R., Muller I.",09462716,"Journal of Molecular Medicine",76, 6,32,1,1,1,3,0,35
1997,"Leishmania major infection in C57BL/10 mice differing at the Lps locus: A new non-healing phenotype","Muller I., Freudenberg M., Kropf P., Kiderlen A.F., Galanos C.",03008584,"Medical Microbiology and Immunology",186, 2-3,28,0,0,0,0,0,28
1997,"Characterization of T Cell-Mediated Responses in Nonhealing and Healing Leishmania major Infections in the Absence of Endogenous IL-4","Kropf P., Etges R., Schopf L., Chung C., Sypek J., Muller I.",00221767,"Journal of Immunology",159, 7,42,0,0,0,0,0,42
1996,"Susceptibility to Leishmania major infection in interleukin-4-deficient mice","Noben-Trauth N., Kropf P., Muller I.",00368075,"Science",271, 5251,222,3,3,3,9,0,231
1995,"Infection of human and murine macrophages with Leishmania major is associated with early parasite heat shock protein synthesis but fails to induce a host cell stress response","Kantengwa S., Muller I., Louis J., Polla B.S.",08189641,"Immunology and Cell Biology",73, 1,15,0,0,0,0,0,15
1994,"Leishmania major-specific CD8+ T cells are inducers and targets of nitric oxide produced by parasitized macrophages","Stefani M.M.A., Muller I., Louis J.A.",00142980,"European Journal of Immunology",24, 3,35,0,2,1,3,0,38
1994,"Expansion of gamma interferon-producing CD8+ T cells following secondary infection of mice immune to Leishmania major","Muller I., Kropf P., Louis J.A., Milon G.",00199567,"Infection and Immunity",62, 6,45,1,1,0,2,0,47
1994,"Tumor necrosis factor alpha (TNF-?) and TNF-? and their receptors in experimental cutaneous leishmaniasis","De Kossodo S., Grau G.E., Louis J.A., Muller I.",00199567,"Infection and Immunity",62, 4,16,2,1,0,3,0,19
1993,"Leishmania major infection in BALB/c mice: Protection or exacerbation by treatment with different doses of BCG","Stefani M.M.A., Muller I., Louis J.",09232494,"Research in Immunology",144, 4,8,0,1,0,1,0,9
1993,"TH1 and TH2 T-cell subsets are differentially activated by macrophages and B cells in murine leishmaniasis","Rossi-Bergmann B., Muller I., Godinho E.B.",00199567,"Infection and Immunity",61, 5,35,2,0,0,2,0,37
1993,"Gamma interferon response in secondary Leishmania major infection: Role of CD8+ T cells","Muller I., Kropf P., Etges R.J., Louis J.A.",00199567,"Infection and Immunity",61, 9,52,3,8,0,11,0,63
1992,"Role of T cell subsets during the recall of immunologic memory to Leishmania major","Muller I.",00142980,"European Journal of Immunology",22, 12,34,1,0,0,1,0,35
1992,"Immunobiology of experimental leishmaniasis","Muller I., Fruth U., Louis J.A.",03008584,"Medical Microbiology and Immunology",181, 1,8,1,0,1,2,0,10
1992,"Central role for TCR/CD3 ligation in the differentiation of CD4+ T cells toward a Th1 or Th2 functional phenotype","Rocken M., Muller K.M., Saurat J.-H., Muller I., Louis J.A., Cerottini - J.C., Hauser C.",00221767,"Journal of Immunology",148, 1,29,0,0,0,0,0,29
1991,"T-cell responses during infections with Leishmania major","Muller I., Milon G., Louis J.",,"Behring Institut Mitteilungen",, 88,0,0,0,0,0,0,0
1991,"Establishment of resistance to Leishmania major infection in susceptible BALB/c mice requires parasite-specific CD8+ T cells","Muller I., Pedrazzini T., Kropf P., Louis J., Milon G.",09538178,"International Immunology",3, 6,49,3,1,0,4,0,53
1991,"Exacerbation of experimental murine cutaneous leishmaniasis with CD4+ Leishmania major-specific T cell lines or clones which secrete interferon-? and mediate parasite-specific delayed-type hypersensitivity","Titus R.G., Muller I., Kimsey P., Cerny A., Behin R., Zinkernagel R.M., Louis J.A.",00142980,"European Journal of Immunology",21, 3,27,1,2,1,4,0,31
1990,"Peptide-primed CD4+ cells and malaria sporozoites","Del Giudice G., Grillot D., Renia L., Muller I., Corradin G., Louis J.A., Mazier D., Lambert P.-H.",01652478,"Immunology Letters",25, 1-3,17,3,2,0,5,0,22
1990,"Immune responses to defined epitopes of the circumsporozoite protein of the murine malaria parasite, Plasmodium yoelii","Grillot D., Del Giudice G., Michel M., Muller I., Tougne C., Renia L., Mazier D., Corradin G., Lambert P.-H., Louis J.A.",00142980,"European Journal of Immunology",20, 6,16,2,1,0,3,0,19
1989,"Analysis of the cellular parameters of the immune responses contributing to resistance and susceptibility of mice to infection with the intracellular parasite, Leishmania major","Muller I., Garcia-Sanz J.A., Titus R., Behin R., Louis J.",01052896,"Immunological Reviews",, 112,30,2,1,0,3,0,33
1989,"Immunity to experimental infection with Leishmania major: Generation of protective L3T4+ T cell clones recognizing antigen(s) associated with live parasites","Muller I., Louis J.A.",00142980,"European Journal of Immunology",19, 5,18,0,0,0,0,0,18
1989,"T-cell responses and immunity to experimental infection with Leishmania major","Muller I., Pedrazzini T., Farrell J.P., Louis J.",03013782,"Annual Review of Immunology",7, ,30,0,1,0,1,0,31
1989,"A role for Lyt-2+ T cells in resistance to cutaneous leishmaniasis in immunized mice","Farrell J.P., Muller I., Louis J.A.",00221767,"Journal of Immunology",142, 6,25,0,1,0,1,0,26
1988,"Experimentally induced cutaneous Leishmaniasis: Are L3T4+ T cells that promote parasite growth distinct from those mediating resistance?","Muller I., Pedrazzini T., Louis J.A.",01652478,"Immunology Letters",19, 3,3,0,0,0,0,0,3
1987,"Subsets of specific T cells and experimental cutaneous leishmaniasis","Louis J.A., Pedrazzini T., Titus R.G., Muller I., Farrell J.P., Kindler V., Vassalli P., Marchal G., Milon G.",03004910,"Annales de l'Institut Pasteur - Immunology",138, 5,3,0,0,0,0,0,3
