,"This is a citation overview for a set of 80 documents.",,,,,,,,,,,
2008,"The forkhead transcription factor FOXO3a increases phosphoinositide-3 kinase/Akt activity in drug-resistant leukemic cells through induction of PIK3CA expression","Hui R.C.-Y., Lam E.W.-F., Gomes A.R., Constantinidou D., Costa J.R., Karadedou C.T., De Mattos S.F., Wymann M.P., Brosens J.J., Schulze A.",02707306,"Molecular and Cellular Biology",28, 19,0,0,1,1,4,5
2008,"The androgen and progesterone receptors regulate distinct gene networks and cellular functions in decidualizing endometrium","Cloke B., Trew G., Kim J.J., Lam E.W.-F., Cartwright J.E., Poutanen M., Brosens J.J., Huhtinen K., Fusi L., Kajihara T., Yliheikkila M., Ho K.-K., Teklenburg G., Lavery S., Jones M.C.",00137227,"Endocrinology",149, 9,0,0,0,0,3,3
2008,"Uterine adenomyosis: A need for uniform terminology and consensus classification","Brosens J.J., Fusi L., Benagiano G., Brosens I.",14726483,"Reproductive BioMedicine Online",17, 2,0,0,0,0,1,1
2008,"Role of maternal glucocorticoid inducible kinase SGK1 in fetal programming of blood pressure in response to prenatal diet","Rexhepaj R., Boini K.M., Huang D.Y., Amann K., Artunc F., Wang K., Brosens J.J., Kuhl D., Lang F.",03636119,"American Journal of Physiology - Regulatory Integrative and Comparative Physiology",294, 6,0,0,1,1,2,3
2008,"Transforming growth factor-?1 attenuates expression of both the progesterone receptor and dickkopf in differentiated human endometrial stromal cells","Kane N., Jones M., Brosens J.J., Saunders P.T.K., Kelly R.W., Critchley H.O.D.",08888809,"Molecular Endocrinology",22, 3,0,0,1,1,6,7
2008,"Doxorubicin activates FOXO3a to induce the expression of multidrug resistance gene ABCB1 (MDR1) in K562 leukemic cells","Hui R.C.-Y., Francis R.E., Guest S.K., Costa J.R., Gomes A.R., Myatt S.S., Brosens J.J., Lam E.W.-F.",15357163,"Molecular Cancer Therapeutics",7, 3,0,0,2,2,4,6
2008,"Inhibition of steroid sulphatase activity in endometriotic implants by 667 COUMATE: A potential new therapy","Purohit A., Fusi L., Brosens J., Woo L.W.L., Potter B.V.L., Reed M.J.",02681161,"Human Reproduction",23, 2,0,0,3,3,4,7
2008,"Mechanism and functional consequences of loss of FOXO1 expression in endometrioid endometrial cancer cells","Goto T., Sajin M., Dina R.E., Ishihara O., Takeda S., Lam E.W.-F., Bamberger A.M., Ghaem-Maghami S., Brosens J.J., Takano M., Albergaria A., Briese J., Pomeranz K.M., Cloke B., Fusi L., Feroze-Zaidi F., Maywald N.",09509232,"Oncogene",27, 1,0,0,5,5,2,7
2007,"Decidualization of the human endometrium: Mechanisms, functions, and clinical perspectives","Gellersen B., Brosens I.A., Brosens J.J.",15268004,"Seminars in Reproductive Medicine",25, 6,0,0,5,5,6,11
2007,"TBX22 missense mutations found in patients with X-linked cleft palate affect DNA binding, sumoylation, and transcriptional repression","Andreou A.M., Stanier P., Pauws E., Jones M.C., Singh M.K., Bussen M., Doudney K., Moore G.E., Kispert A., Brosens J.J.",00029297,"American Journal of Human Genetics",81, 4,0,1,5,6,4,10
2007,"Transcriptional cross talk between the forkhead transcription factor forkhead box O1A and the progesterone receptor coordinates cell cycle regulation and differentiation in human endometrial stromal cells","Takano M., Stavropoulou A.V., Ishihara O., Lam E.W.-F., Unterman T.G., Brosens J.J., Kim J.J., Lu Z., Goto T., Fusi L., Higham J., Francis J., Withey A., Hardt J., Cloke B.",08888809,"Molecular Endocrinology",21, 10,0,0,4,4,1,5
2007,"Role and regulation of the serum- and glucocorticoid-regulated kinase 1 in fertile and infertile human endometrium","Feroze-Zaidi F., Palmada M., Kamps R., Groothuis P.G., Lam E.W.-F., Smith S.K., Lang F., Sharkey A.M., Brosens J.J., Fusi L., Takano M., Higham J., Salker M.S., Goto T., Edassery S., Klingel K., Boini K.M.",00137227,"Endocrinology",148, 10,0,0,2,2,3,5
2007,"Endometriosis is associated with a decreased risk of pre-eclampsia","Brosens I.A., De Sutter P., Hamerlynck T., Imeraj L., Yao Z., Cloke B., Brosens J.J., Dhont M.",02681161,"Human Reproduction",22, 6,0,2,1,3,7,10
2007,"The oestrogen metabolite 2-methoxyoestradiol alone or in combination with tumour necrosis factor-related apoptosis-inducing ligand mediates apoptosis in cancerous but not healthy cells of the human endometrium","Kato S., Sadarangani A., Lange S., Villalon M., Branes J., Brosens J.J., Owen G.I., Cuello M.",13510088,"Endocrine-Related Cancer",14, 2,0,0,1,1,1,2
2006,"Human homologs of the putative G protein-coupled membrane progestin receptors (mPR?, ?, and ?) localize to the endoplasmic reticulum and are not activated by progesterone","Krietsch T., Fernandes M.S., Kero J., Losel R., Heyens M., Lam E.W.-F., Huhtaniemi I., Brosens J.J., Gellersen B.",08888809,"Molecular Endocrinology",20, 12,0,12,15,27,6,33
2006,"Regulation of the SUMO pathway sensitizes differentiating human endometrial stromal cells to progesterone","Jones M.C., Fusi L., Higham J.H., Abdel-Hafiz H., Horwitz K.B., Lam E.W.-F., Brosens J.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",103, 44,0,6,5,11,4,15
2006,"Differential expression of FOXO1 and FOXO3a confers resistance to oxidative cell death upon endometrial decidualization","Kajihara T., Lam E.W.-F., Brosens J.J., Jones M., Fusi L., Takano M., Feroze-Zaidi F., Pirianov G., Mehmet H., Ishihara O., Higham J.M.",08888809,"Molecular Endocrinology",20, 10,1,7,8,15,6,22
2006,"The uterine junctional zone","Fusi L., Cloke B., Brosens J.J.",15216934,"Best Practice and Research: Clinical Obstetrics and Gynaecology",20, 4,0,1,2,3,5,8
2006,"Impaired expression of endometrial differentiation markers and complement regulatory proteins in patients with recurrent pregnancy loss associated with antiphospholipid syndrome","Francis J., Rai R., Sebire N.J., El-Gaddal S., Fernandes M.S., Jindal P., Lokugamage A., Regan L., Brosens J.J.",13609947,"Molecular Human Reproduction",12, 7,0,4,7,11,4,15
2006,"Death or survival - Progesterone-dependent cell fate decisions in the human endometrial stroma","Brosens J.J., Gellersen B.",09525041,"Journal of Molecular Endocrinology",36, 3,0,7,6,13,2,15
2006,"Managing infertility with fertility-awareness methods","Brosens I., Gordts S., Puttemans P., Campo R., Brosens J.",15462501,"Sexuality, Reproduction and Menopause",4, 1,0,1,1,2,0,2
2006,"Heparin prevents programmed cell death in human trophoblast","Hills F.A., Sullivan M., Lam E.W.-F., Brosens J.J., Abrahams V.M., Gonzalez-Timon B., Francis J., Cloke B., Hinkson L., Rai R., Mor G., Regan L.",13609947,"Molecular Human Reproduction",12, 4,0,6,4,10,3,13
2006,"Inflammation and sex steroid receptors: A motif for change","Brosens J.J., Lam E.W.-F., Parker M.G.",00928674,"Cell",124, 3,0,0,1,1,0,1
2006,"Physical interaction and mutual transrepression between CCAAT/enhancer-binding protein ? and the p53 tumor suppressor","Schneider-Merck T., Pohnke Y., Kempf R., Christian M., Brosens J.J., Gellersen B.",00219258,"Journal of Biological Chemistry",281, 1,3,1,5,6,1,10
2006,"Paclitaxel-induced nuclear translocation of FOXO3a in breast cancer cells is mediated by c-Jun NH2-terminal kinase and Akt","Sunters A., Madureira P.A., Pomeranz K.M., Aubert M., Brosens J.J., Cook S.J., Burgering B.M.T., Coombes R.C., Lam E.W.-F.",00085472,"Cancer Research",66, 1,6,9,20,29,8,43
2006,"Progestins regulate the expression and activity of the Forkhead transcription factor FOXO1 in differentiating human endometrium","Labied S., Essafi A., De Mattos S.F., Lam E.W.-F., Brosens J.J., Kajihara T., Madureira P.A., Fusi L., Jones M.C., Higham J.M., Varshochi R., Francis J.M., Zoumpoulidou G.",08888809,"Molecular Endocrinology",20, 1,6,5,7,12,4,22
2005,"Progesterone pre-treatment potentiates EGF pathway signaling in the breast cancer cell line ZR-75","Carvajal A., Horwitz K.B., Brosens J.J., Owen G.I., Espinoza N., Kato S., Pinto M., Sadarangani A., Monso C., Aranda E., Villalon M., Richer J.K.",01676806,"Breast Cancer Research and Treatment",94, 2,2,1,1,2,1,5
2005,"Regulated expression of putative membrane progestin receptor homologues in human endometrium and gestational tissues","Fernandes M.S., Allen J., Brosens J.J., Pierron V., Michalovich D., Astle S., Thornton S., Peltoketo H., Lam E.W.-F., Gellersen B., Huhtaniemi I.",00220795,"Journal of Endocrinology",187, 1,4,10,10,20,4,28
2005,"Phosphatidylinositol 3-kinase is required for the transcriptional activation of cyclin D2 in BCR activated primary mouse B lymphocytes","Glassford J., Vigorito E., Soeiro I., Madureira P.A., Zoumpoulidou G., Brosens J.J., Turner M., Lam E.W.-F.",00142980,"European Journal of Immunology",35, 9,1,4,1,5,0,6
2005,"Tissue factor is regulated by epidermal growth factor in normal and malignant human endometrial epithelial cells","Kato S., Suenaga A., Brosens J.J., Owen G.I., Pinto M., Carvajal A., Espinoza N., Monso C., Bravo L., Villalon M., Cuello M., Quest A.F.",03406245,"Thrombosis and Haemostasis",94, 2,2,1,1,2,0,4
2005,"Endometrial dating - Still room for controversy [5] (multiple letters)","Koninckx P., Brosens J.J., Brosens I., McGovern P.G., Myers E.R., Coutifaris C.",00150282,"Fertility and Sterility",83, 6,0,0,0,0,0,0
2005,"Progesterone increases tissue factor gene expression, procoagulant activity, and invasion in the breast cancer cell line ZR-75-1","Kato S., Richer J.K., Horwitz K.B., Owen G.I., Pinto M., Carvajal A., Espinoza N., Monso C., Sadarangani A., Villalon M., Brosens J.J., White J.O.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 2,4,0,8,8,4,16
2004,"Anastrozole added to goserelin for post-surgical treatment of severe endometriosis reduced the risk of recurrence","Soysal S., Soysal M.E., Ozer S., Gul N., Gezgin T., Brosens I., Brosens J.J.",1361259X,"Evidence-based Obstetrics and Gynecology",6, 4,0,0,0,0,0,0
2004,"FoxO3a and BCR-ABL regulate cyclin D2 transcription through a STAT5/BCL6-dependent mechanism","De Mattos S.F., Jones M.C., Brosens J.J., Coffer P.J., Lam E.W.-F., Essafi A., Soeiro I., Pietersen A.M., Birkenkamp K.U., Edwards C.S., Martino A., Nelson B.H., Francis J.M.",02707306,"Molecular and Cellular Biology",24, 22,14,11,14,25,4,43
2004,"Wild-type p53 protein is up-regulated upon cyclic adenosine monophosphate-induced differentiation of human endometrial stromal cells","Pohnke Y., Schneider-Merck T., Fahnenstich J., Kempf R., Christian M., Milde-Langosch K., Brosens J.J., Gellersen B.",0021972X,"Journal of Clinical Endocrinology and Metabolism",89, 10,5,2,4,6,2,13
2004,"Convergence of interferon-? and progesterone signaling pathways in human endometrium: Role of PIASy (protein inhibitor of activated signal transducer and activator of transcription-y)","Zoumpoulidou G., Brosens J.J., Jones M.C., Fernandez De Mattos S., Francis J.M., Fusi L., Yun S.L., Christian M., Varshochi R., Lam E.W.-F.",08888809,"Molecular Endocrinology",18, 8,6,4,4,8,1,15
2004,"Steroid receptor action","Brosens J.J., Tullet J., Varshochi R., Lam E.W.-F.",15216934,"Best Practice and Research: Clinical Obstetrics and Gynaecology",18, 2,3,3,3,6,7,16
2004,"High endometrial aromatase P450 mRNA expression is associated with poor IVF outcome","Brosens J., Zech J., Brosens I., Verhoeven H., Campo R., Gianaroli L., Hazekamp J., Hagglund L., Mardesic T., Varila E.",02681161,"Human Reproduction",19, 2,15,1,3,4,3,22
2003,"FoxO3a Transcriptional Regulation of Bim Controls Apoptosis in Paclitaxel-treated Breast Cancer Cell Lines","Sunters A., Lam E.W.-F., Fernandez De Mattos S., Stahl M., Brosens J.J., Zoumpoulidou G., Saunders C.A., Coffer P.J., Medema R.H., Coombes R.C.",00219258,"Journal of Biological Chemistry",278, 50,48,24,25,49,13,110
2003,"Non-invasive methods of diagnosis of endometriosis","Brosens I., Puttemans P., Campo R., Brosens J.",1040872X,"Current Opinion in Obstetrics and Gynecology",15, 6,6,4,3,7,2,15
2003,"Cyclic AMP and progesterone receptor cross-talk in human endometrium: A decidualizing affair","Gellersen B., Brosens J.",00220795,"Journal of Endocrinology",178, 3,42,13,10,23,8,73
2003,"Submucous and outer myometrium leiomyomas are two distinct clinical entities [4]","Brosens J., Campo R., Brosens I.",00150282,"Fertility and Sterility",79, 6,8,1,0,1,1,10
2003,"Oestrogen receptor hijacked","Brosens J.J., Parker M.G.",00280836,"Nature",423, 6939,3,4,2,6,0,9
2003,"Noninvasive diagnosis of endometriosis: The role of imaging and markers","Brosens J., Timmerman D., Starzinski-Powitz A., Brosens I.",08898545,"Obstetrics and Gynecology Clinics of North America",30, 1,15,2,3,5,2,22
2002,"Mechanisms of decidualization.","Christian M., Mak I., White J.O., Brosens J.J.",14726483,"Reproductive biomedicine online",4, ,7,0,2,2,1,10
2002,"The myometrial junctional zone spiral arteries in normal and abnormal pregnancies","Brosens J.J., Pijnenborg R., Brosens I.A.",00029378,"American Journal of Obstetrics and Gynecology",187, 5,64,19,10,29,16,109
2002,"Aromatase P450 messenger RNA expression in eutopic endometrium is not a specific marker for pelvic endometriosis","Dheenadayalu K., Brosens J., Mak I., Gordts S., Campo R., Higham J., Puttemans P., White J., Christian M., Fusi L.",00150282,"Fertility and Sterility",78, 4,16,2,2,4,1,21
2002,"Investigation of the infertile couple: A one-step outpatient endoscopy-based approach","Campo R., Puttemans P., Verhoeven H., Gianaroli L., Brosens J., Brosens I.",02681161,"Human Reproduction",17, 7,17,8,3,11,0,28
2002,"Regulated expression of signal transducer and activator of transcription, Stat5, and its enhancement of PRL expression in human endometrial stromal cells in vitro","Mak I.Y.H., Brosens J.J., Christian M., Hills F.A., Chamley L., Regan L., White J.O.",0021972X,"Journal of Clinical Endocrinology and Metabolism",87, 6,12,5,6,11,4,27
2002,"Cyclic AMP-induced forkhead transcription factor, FKHR, cooperates with CCAAT/enhancer-binding protein ? in differentiating human endometrial stromal cells","Christian M., Zhang X., Schneider-Merck T., Unterman T.G., Gellersen B., White J.O., Brosens J.J.",00219258,"Journal of Biological Chemistry",277, 23,29,8,10,18,4,51
2002,"Functional association of PR and CCAAT/enhancer-binding protein ? isoforms: Promoter-dependent cooperation between PR-B and liver-enriched inhibitory protein, or liver-enriched activatory protein and PR-A in human endometrial stromal cells","Christian M., Pohnke Y., Kempf R., Gellersen B., Brosens J.J.",08888809,"Molecular Endocrinology",16, 1,25,4,2,6,2,33
2001,"Epididymal epithelium immortalized by simian virus 40 large T antigen: A model to study epididymal gene expression","Telgmann R., Brosens J.J., Kappler-Hanno K., Ivell R., Kirchhoff C.",13609947,"Molecular Human Reproduction",7, 10,12,5,0,5,0,17
2001,"An appraisal of the role of laparoscopy: Past, present, and future","Brosens I.A., Campo R., Brosens J.J.",00207292,"International Journal of Gynecology and Obstetrics",74, 1,5,0,1,1,0,6
2001,"Interferon-? modulates prolactin and tissue factor expression in differentiating human endometrial stromal cells","Christian M., Marangos P., Mak I., Mcvey J., Barker F., White J., Brosens J.J.",00137227,"Endocrinology",142, 7,19,2,4,6,1,26
2001,"Endometriosis is characterized by aberrant sex steroid hormone responses throughout the Müllerian tract","Brosens J.J., Brosens I.A.",12448168,"References en Gynecologie Obstetrique",8, 3-4,0,0,0,0,0,0
2000,"Endometriosis","Brosens I.A., Brosens J.J.",03012115,"European Journal of Obstetrics Gynecology and Reproductive Biology",90, 2,8,1,0,1,0,9
2000,"Is laparoscopy the gold standard for the diagnosis of endometriosis?","Brosens I.A., Brosens J.J.",03012115,"European Journal of Obstetrics Gynecology and Reproductive Biology",88, 2,5,0,2,2,1,8
2000,"Redefining endometriosis: is deep endometriosis a progressive disease?","Brosens I.A., Brosens J.J.",02681161,"Human Reproduction",15, 1,9,3,3,6,1,16
2000,"Regulation of platelet aggregation and adenosine triphosphate release in vitro by 17?-estradiol and medroxyprogesterone acetate in postmenopausal women","Bar J., Lahav J., Hod M., Ben-Rafael Z., Weinberger I., Brosens J.",03406245,"Thrombosis and Haemostasis",84, 4,24,4,4,8,2,34
1999,"Progesterone receptor regulates decidual prolactin expression in differentiating human endometrial stromal cells","Brosens J.J., Hayashi N., White J.O.",00137227,"Endocrinology",140, 10,55,7,7,14,8,77
1998,"Steroid hormone-dependent myometrial zonal differentiation in the non-pregnant human uterus","Brosens J.J., De Souza N.M., Barker F.G.",03012115,"European Journal of Obstetrics Gynecology and Reproductive Biology",81, 2,1,0,0,0,0,1
1998,"Myometrial zonal differentiation and uterine junctional zone hyperplasia in the non-pregnant uterus","Brosens J.J., Barker F.G., DeSouza N.M.",13554786,"Human Reproduction Update",4, 5,30,4,2,6,4,40
1996,"Human endometrial fibroblasts immortalized by simian virus 40 large T antigen differentiate in response to a decidualization stimulus","Brosens J.J., White J.O., Takeda S., Acevedo C.H., Lewis M.P., Kirby P.L., Symes E.K., Krausz T., Purohit A., Gellersen B.",00137227,"Endocrinology",137, 6,29,4,0,4,0,33
1996,"Trisomy 12 mosaicism diagnosed by amniocentesis","Brosens J.J., Overton C., Lavery S.A., Thornton S.",00016349,"Acta Obstetricia et Gynecologica Scandinavica",75, 1,3,0,0,0,0,3
1995,"The potential value of magnetic resonance imaging in infertility","De Souza N.M., Brosens J.J., Schwieso J.E., Paraschos T., Winston R.M.L.",00099260,"Clinical Radiology",50, 2,20,1,2,3,1,24
1995,"The role of myometrial needle biopsies in the diagnosis of adenomyosis","Brosens J.J., Barker F.G.",00150282,"Fertility and Sterility",63, 6,17,4,1,5,0,22
1995,"Endovaginal ultrasonography in the diagnosis of adenomyosis uteri: Idetifying the predictive characteristics","Brosens J.J., De Souza N.M., Barker F.G., Paraschos T., Winston R.M.L.",03065456,"British Journal of Obstetrics and Gynaecology",102, 6,43,6,2,8,2,53
1995,"Uterine junctional zone: Function and disease","Brosens J.J., De Souza N.M., Barker F.G.",01406736,"Lancet",346, 8974,45,5,3,8,2,55
1993,"Adenomyosis: Time for a reappraisal [13]","Brosens J.J., Barker F.G.",01406736,"Lancet",341, 8838,1,0,0,0,0,1
1992,"Prospective modulation of platelet function and volumes by aspirin and dipyridamole in an at-risk pregnancy","Sullivan M.H.F., Fusi L., Brosens J., Elder M.G.",03065456,"British Journal of Obstetrics and Gynaecology",99, 1,1,0,0,0,0,1
1991,"Conservative laparoscopic treatment of ectopic pregnancies using the CO2-laser","Koninckx P.R., Witters K., Brosens J., Stemers N., Oosterlynck D., Meuleman C.",03065456,"British Journal of Obstetrics and Gynaecology",98, 12,5,0,1,1,0,6
