2001,"Progress in, and future prospects for, the treatment of primary pulmonary hypertension","Wilkins M.R., Wharton J.",13556037,"Heart",86, 6,3,1,0,1,1,5
2001,"Sildenafil inhibits hypoxia-induced pulmonary hypertension","Zhao L., Mason N.A., Morrell N.W., Kojonazarov B., Sadykov A., Maripov A., Mirrakhimov M.M., Aldashev A., Wilkins M.R.",00097322,"Circulation",104, 4,176,37,22,59,8,243
2001,"Characterization of adenylyl cyclase isoforms in rat peripheral pulmonary arteries","Jourdan K.B., Mason N.A., Long L., Philips P.G., Wilkins M.R., Morrell N.W.",10400605,"American Journal of Physiology - Lung Cellular and Molecular Physiology",280, 6,9,2,0,2,2,13
2001,"Genetic and molecular mechanisms of pulmonary hypertension","Morrell N.W., Wilkins M.R.",14702118,"Clinical Medicine",1, 2,2,0,0,0,0,2
2001,"Right ventricular hypertrophy secondary to pulmonary hypertension is linked to rat chromosome 17: Evaluation of cardiac ryanodine Ryr2 receptor as a candidate","Zhao L., Sebkhi A., Nunez D.J.R., Long L., Haley C.S., Szpirer J., Szpirer C., Williams A.J., Wilkins M.R.",00097322,"Circulation",103, 3,14,0,2,2,0,16
2000,"Sildenafil inhibits hypoxia-induced pulmonary hypertension in mice","Zhao L., Mason N.A., Wilkins M.R.",00406376,"Thorax",55, 3,0,0,0,0,0,0
2000,"The type 3 phosphodiesterase inhibitor, cilostamide, attenuates acute and chronic hypoxia-induced pulmonary hypertension","Phillips P.G., Long L., Wilkins M.R., Morrell N.W.",00406376,"Thorax",55, 3,0,0,1,1,0,1
2000,"Drug action at the 5-HT(1A) receptor in vivo: Autoreceptor and postsynaptic receptor occupancy examined with PET and [carbonyl-11C]WAY- 100635","Rabiner E.A., Gunn R.N., Wilkins M.R., Sargent P.A., Mocaer E., Sedman E., Cowen P.J., Grasby P.M.",09698051,"Nuclear Medicine and Biology",27, 5,19,6,4,10,1,30
2000,"Vascular remodeling and ET-1 expression in rat strains with different responses to chronic hypoxia","Aguirre J.I., Morrell N.W., Long L., Clift P., Upton P.D., Polak J.M., Wilkins M.R.",00029513,"American Journal of Physiology",278, 5,23,0,3,3,0,26
1999,"Phosphodiesterase isoenzyme expression in rat pulmonary artery smooth muscle cells and the effect of phosphodiesterase inhibition on cellular proliferation","Phillips P.G., Long L., Wilkins M.R., Morrell N.W.",00406376,"Thorax",54, 3,0,0,0,0,0,0
1999,"Genetic determination of cardiac mass in normotensive rats results from an F344 x WKY cross","Sebkhi A., Zhao L., Lu L., Haley C.S., Nunez D.J.R., Wilkins M.R.",0194911X,"Hypertension",33, 4,23,3,0,3,0,26
1999,"NPR-A-deficient mice show increased susceptibility to hypoxia-induced pulmonary hypertension","Zhao L., Long L., Morrell N.W., Wilkins M.R.",00097322,"Circulation",99, 5,36,1,3,4,1,41
1998,"Effect of atrial natriuretic peptide and cyclic GMP phosphodiesterase inhibition on collagen synthesis by adult cardiac fibroblasts","Redondo J., Bishop J.E., Wilkins M.R.",00071188,"British Journal of Pharmacology",124, 7,28,1,4,5,4,37
1998,"A comparison of the effects of mibefradil and atenolol on regression of left ventricular hypertrophy in hypertensive patients","Hoglund C., Cifkova R., Mimran A., Tenczer J., Watt A., Wilkins M.R., Lindberg E.",00086312,"Cardiology",89, 4,9,0,1,1,1,11
1998,"The prevalence of alcohol misuse in patients undergoing cataract surgery","Davis A.R., Wilkins M., Dew T., Sherwood R., Coakes R., Peters T.J.",13556215,"Addiction Biology",3, 2,2,0,0,0,0,2
1997,"Effect of endothelin on protein synthesis in smooth muscle cells from rat pulmonary microvasculature","Long L., Morrell N., Redondo J., Wharton J., Wilkins M.R.",00406376,"Thorax",52, 6,0,0,0,0,0,0
1997,"Effect of sponge size, type and application technique on tissue uptake of 5-fluorouracil","Wilkins M.R., Occleston N., Walers L., Kotecha A., Pa T.K.",01460404,"Investigative Ophthalmology and Visual Science",38, 4,0,0,0,0,0,0
1997,"Downregulation of natriuretic peptide C-receptor protein in the hypertrophied ventricle of the aortovenocaval fistula rat","Brown L.A., Rutherford R.A.D., Nunez D.J.R., John Wharton, Lowe D.G., Wilkins M.R.",00086363,"Cardiovascular Research",36, 3,9,0,0,0,0,9
1997,"The cardiac effects of terfenadine after inhibition of its metabolism by grapefruit juice","Clifford C.P., Adams D.A., Murray S., Taylor G.W., Wilkins M.R., Boobis A.R., Davies D.S.",00316970,"European Journal of Clinical Pharmacology",52, 4,35,2,3,5,0,40
1997,"A randomised, double-blind trial comparing mibefradil and amlodipine: Two long acting calcium antagonists with similar efficacy but different tolerability profiles","Viskoper R.J., Bernink P.J.L.M., Schelling A., Ribeiro A.B., Kantola I.M., Wilkins M.R., Kobrin I.",09509240,"Journal of Human Hypertension",11, 6,18,0,0,0,0,18
1997,"The natriuretic-peptide family","Wilkins M.R., Redondo J., Brown L.A.",01406736,"Lancet",349, 9061,97,7,4,11,7,115
1996,"Angiotensin II receptor expression and inhibition in the chronically hypoxic rat lung","Zhao L., Al-Tubuly R., Sebkhi A., Owji A.A., Nunez D.J.R., Wilkins M.R.",00071188,"British Journal of Pharmacology",119, 6,30,0,2,2,1,33
1996,"Renal effects of concurrent E-24.11 and ACE inhibition in the aorto-venocaval fistula rat","Kirk J.E., Wilkins M.R.",00071188,"British Journal of Pharmacology",119, 5,5,0,0,0,0,5
1996,"Adrenomedullin activity in chronically hypoxic rat lungs","Zhao L., Brown L.A., Owji A.A., Nunez D.J.R., Smith D.M., Ghatei M.A., Bloom S.R., Wilkins M.R.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",40, 2,1,1,0,1,2,4
1996,"Adrenomedullin activity in chronically hypoxic rat lungs","Zhao L., Brown L.A., Owji A.A., Nunez D.J.R., Smith D.M., Ghatei M.A., Bloom S.R., Wilkins M.R.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",271, 2,25,1,0,1,0,26
1996,"The regulation of pulmonary vascular tone","Wilkins M.R., Zhao L., Al-Tubuly R.",03065251,"British Journal of Clinical Pharmacology",42, 1,9,0,0,0,1,10
1995,"Letter to the editor [6]","Gray P.J., Moore C., Bourke R.D., Cooling R.J., Elliott A.J., Davis A., Wilkins M.",0950222X,"Eye",9, 6,1,0,0,0,0,1
1995,"Renal response to candoxatrilat in patients with heart failure","Good J.M., Peters M., Wilkins M., Jackson N., Oakley C.M., Cleland J.G.F.",07351097,"Journal of the American College of Cardiology",25, 6,31,1,1,2,0,33
1995,"Selective increase in endothelin-1 and endothelin A receptor subtype in the hypertrophied myocardium of the aorto-venacaval fistula rat","Brown L.A., Nunez D.J., Brookes C.I.O., Wilkins M.R.",00086363,"Cardiovascular Research",29, 6,29,0,2,2,0,31
1994,"Failure of topical bupivacaine to relieve pain after vitreoretinal surgery [12]","Davis A., Wilkins M., Elliott A.J.",0950222X,"Eye",8, 6,1,0,0,0,0,1
1994,"Inhibition of nitric oxide synthesis in vascular smooth muscle by retinoids","Hirokawa K., O'Shaughnessy K.M., Ramrakha P., Wilkins M.R.",00071188,"British Journal of Pharmacology",113, 4,39,1,1,2,0,41
1994,"Induction of nitric oxide synthase in cultured vascular smooth muscle cells: The role of cyclic AMP","Hirokawa K., O'Shaughnessy K., Moore K., Ramrakha P., Wilkins M.R.",00071188,"British Journal of Pharmacology",112, 2,46,0,0,0,0,46
1994,"Identification of renal natriuretic peptide receptor subpopulations by use of the non-peptide antagonist, HS-142-1","Rutherford R.A.D., Matsuda Y., Wilkins M.R., Polak J.M., Wharton J.",00071188,"British Journal of Pharmacology",113, 3,7,1,0,1,1,9
1993,"Endopeptidase-24.11 and its inhibitors: Potential therapeutic agents for edematous disorders and hypertension","Wilkins M.R., Unwin R.J., Kenny A.J.",00852538,"Kidney International",43, 2,28,0,0,0,1,29
1993,"Differential regulation of natriuretic peptide receptor messenger RNAs during the development of cardiac hypertrophy in the rat","Brown L.A., Nunez D.J.R., Wilkins M.R.",00219738,"Journal of Clinical Investigation",92, 6,49,5,1,6,1,56
1993,"Effect of endopeptidase-24.11 inhibition and of atrial natriuretic peptide clearance receptor ligand on the response to rat brain natriuretic peptide in the conscious rat","Kirk J.E., Wilkins M.R.",00071188,"British Journal of Pharmacology",110, 1,5,0,0,0,0,5
1993,"Assessemtn of ?-adrenoceptor selectivity of bunazosin retard in man","Clifford P., Unwin R.J., Dollery C.T., Wilkins M.R.",03065251,"British Journal of Clinical Pharmacology",35, 5,0,0,0,0,0,0
1992,"A comparison of the effects of the selective peripheral ?1-blocker terazosin with the selective ?1-blocker atenolol on blood pressure, exercise performance and the lipid profile in mild-to-moderate essential hypertension","Ligueros M., Unwin R., Wilkins M.R., Humphreys J., Coles S.J., Cleland J.",09599851,"Clinical Autonomic Research",2, 6,0,0,0,0,1,1
1992,"Arginine derivative and uraemia [30]","Taylor G., Unwin R., Wilkins M., Capasso G.",01406736,"Lancet",339, 8803,1,0,0,0,0,1
1992,"Response to atrial natriuretic peptide, endopeptidase 24.11 inhibitor and C-ANP receptor ligand in the rat","Wilkins M.R., Settle S.L., Kirk J.E., Taylor S.A., Moore K.P., Unwin R.J.",00071188,"British Journal of Pharmacology",107, 1,6,0,0,0,0,6
1991,"Selective ?1-adrenoreceptor blockers in the treatment of hypertension: Should we be using them more?","Ligueros M., Unwin R., Wilkins M.",09599851,"Clinical Autonomic Research",1, 3,0,0,0,0,0,0
1991,"Renal synthesis of atriopeptin-like protein in physiology and pathophysiology","Greenwald J.E., Needleman P., Wilkins M.R., Schreiner G.F.",00029513,"American Journal of Physiology - Renal Fluid and Electrolyte Physiology",260, 4,21,3,0,3,0,24
1990,"Maximizing the natriuretic effect of endogenous atriopeptin in a rat model of heart failure","Wilkins M.R., Settle S.L., Stockmann P.T., Needleman P.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",87, 16,27,1,0,1,2,30
1990,"Alternative mechanisms for atriopeptin prohormone processing by isolated perfused rat hearts","Toki Y., Ito T., Shiono S., Siegel N.R., Gierse J.K., Wilkins M.R., Needleman P.",00223565,"Journal of Pharmacology and Experimental Therapeutics",254, 1,1,0,0,0,0,1
1990,"Augmentation of the natriuretic activity of exogenous and endogenous atriopeptin in rats by inhibition of guanosine 3',5'-cyclic monophosphate degradation","Wilkins M.R., Settle S.L., Needleman P.",00219738,"Journal of Clinical Investigation",85, 4,14,1,0,1,0,15
