,"This is a citation overview for a set of 59 documents.",,,,,,,,,,,
2007,"The neuroendocrine physiology of kisspeptin in the human","Dhillo W.S., Murphy K.G., Bloom S.R.",13899155,"Reviews in Endocrine and Metabolic Disorders",8, 1,0,0,6,6,3,9
2007,"Endocrinology","Sam A.H., Dhillo W.S., Meeran K.",13573039,"Medicine",35, 2,0,0,0,0,0,0
2006,"Gut peptides in the regulation of food intake and energy homeostasis","Murphy K.G., Dhillo W.S., Bloom S.R.",0163769X,"Endocrine Reviews",27, 7,1,16,21,37,6,44
2006,"Plasma kisspeptin is raised in patients with gestational trophoblastic neoplasia and falls during treatment","Dhillo W.S., Seckl M.J., Ghatei M.A., Bloom S.R., Savage P., Murphy K.G., Chaudhri O.B., Patterson M., Nijher G.M., Foggo V.M., Dancey G.S., Mitchell H.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",291, 5,0,5,5,10,4,14
2006,"Differential hypothalamic neuronal activation following peripheral injection of GLP-1 and oxyntomodulin in mice detected by manganese-enhanced magnetic resonance imaging","Chaudhri O.B., Bloom S.R., Parkinson J.R.C., Kuo Y.-T., Druce M.R., Herlihy A.H., Bell J.D., Dhillo W.S., Stanley S.A., Ghatei M.A.",0006291X,"Biochemical and Biophysical Research Communications",350, 2,0,6,11,17,6,23
2006,"Regulation of food intake by gastrointestinal hormones","Baynes K.C.R., Dhillo W.S., Bloom S.R.",02671379,"Current Opinion in Gastroenterology",22, 6,0,8,4,12,2,14
2006,"Comparison of the dexamethasone-suppressed corticotropin-releasing hormone test and low-dose dexamethasone suppression test in the diagnosis of cushing's syndrome","Martin N.M., Dhillo W.S., Banerjee A., Abdulali A., Jayasena C.N., Donaldson M., Todd J.F., Meeran K.",0021972X,"Journal of Clinical Endocrinology and Metabolism",91, 7,0,6,7,13,1,14
2006,"Endocrinology: The next 60 years","Dhillo W.S., Murphy K.G., Bloom S.",00220795,"Journal of Endocrinology",190, 1,1,0,0,0,0,1
2006,"Neuropeptide S stimulates the hypothalamo-pituitary-adrenal axis and inhibits food intake","Smith K.L., Patterson M., Dhillo W.S., Patel S.R., Semjonous N.M., Gardiner J.V., Ghatei M.A., Bloom S.R.",00137227,"Endocrinology",147, 7,2,5,13,18,13,33
2006,"Plasma gastrin measurement cannot be used to diagnose a gastrinoma in patients on either proton pump inhibitors or histamine type-2 receptor antagonists","Dhillo W.S., Jayasena C.N., Lewis C.J., Martin N.M., Tang K.C.N., Meeran K., Todd J.F.",00045632,"Annals of Clinical Biochemistry",43, 2,4,2,1,3,0,7
2006,"Unexpected shortness of breath in a patient with Cushing's syndrome","Keenan N., Dhillo W.S., Williams G.R., Todd J.F.",01406736,"Lancet",367, 9508,0,1,2,3,0,3
2005,"Kisspeptin-54 stimulates the hypothalamic-pituitary gonadal axis in human males","Dhillo W.S., Ghatei M.A., Bloom S.R., Chaudhri O.B., Patterson M., Thompson E.L., Murphy K.G., Badman M.K., McGowan B.M., Amber V., Patel S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 12,24,29,34,63,18,105
2005,"Agouti related protein (AgRP) is upregulated in Cushing's syndrome","Dhillo W.S., Gardiner J.V., Castle L., Bewick C.A., Smith K.L., Meeran K., Todd J.F., Ghatei M.A., Bloom S.R.",09477349,"Experimental and Clinical Endocrinology and Diabetes",113, 10,0,3,0,3,0,3
2005,"Post-embryonic ablation of AgRP neurons in mice leads to a lean, hypophagic phenotype","Bewick G.A., Gardiner J.V., Dhillo W.S., Kent A.S., Webster Z., Ghatei M.A., Bloom S.R.",08926638,"FASEB Journal",19, 12,17,16,13,29,5,51
2005,"Hypothalamic cocaine- and amphetamine-regulated transcript (CART) and agouti-related protein (AgRP) neurons coexpress the NOP1 receptor and nociceptin alters CART and AgRP release","Bewick G.A., Dhillo W.S., Darch S.J., Murphy K.G., Gardiner J.V., Jethwa P.H., Wing M.K., Ghatei M.A., Bloom S.R.",00137227,"Endocrinology",146, 8,5,1,4,5,4,14
2005,"A case of excess growth hormone levels.","Shariff M., Dhillo W.S., Seal L.J., Todd J.F., Meeran K.",1368504X,"International journal of clinical practice. Supplement",, 147,0,0,0,0,0,0
2005,"A case of excess growth hormone levels","Shariff M., Dhillo W.S., Seal L.J., Todd J.F., Meeran K.",13685031,"International Journal of Clinical Practice",59, 147,0,0,0,0,0,0
2005,"Localization of gastrinomas by selective intra-arterial calcium injection in patients on proton pump inhibitor or H2 receptor antagonist therapy","Dhillo W.S., Jayasena C.N.L., Jackson J.E., Lynn J.A., Bloom S.R., Meeran K., Todd J.F.",0954691X,"European Journal of Gastroenterology and Hepatology",17, 4,1,1,0,1,1,3
2005,"AAV mediated expression of anti-sense neuropeptide Y cRNA in the arcuate nucleus of rats results in decreased weight gain and food intake","Gardiner J.V., Kong W.M., Ward H., Murphy K.G., Dhillo W.S., Bloom S.R.",0006291X,"Biochemical and Biophysical Research Communications",327, 4,5,3,3,6,1,12
2004,"Gastrointestinal hormones and regulation of food intake","Dhillo W.S., Bloom S.R.",00185043,"Hormone and Metabolic Research",36, 11-12,19,6,1,7,0,26
2004,"Triiodothyronine stimulates food intake via the hypothalamic ventromedial nucleus independent of changes in energy expenditure","Kong W.M., Bloom S.R., Martin N.M., Smith K.L., Gardiner J.V., Connoley I.P., Stephens D.A., Dhillo W.S., Ghatei M.A., Small C.J.",00137227,"Endocrinology",145, 11,15,10,14,24,5,44
2004,"Central and peripheral administration of kisspeptin-10 stimulates the hypothalamic-pituitary-gonadal axis","Thomson E.L., Patterson M., Murphy K.G., Smith K.L., Dhillo W.S., Todd J.F., Ghatei M.A., Bloom S.R.",09538194,"Journal of Neuroendocrinology",16, 10,44,28,31,59,27,130
2003,"Free cortisol index is better than serum total cortisol in determining hypothalamic-pituitary-adrenal status in patients undergoing surgery","Le Roux C.W., Chapman G.A., Kong W.M., Dhillo W.S., Jones J., Alaghband-Zadeh J.",0021972X,"Journal of Clinical Endocrinology and Metabolism",88, 5,16,13,6,19,6,41
2003,"Paraventricular nucleus administration of calcitonin gene-related peptide inhibits food intake and stimulates the hypothalamo-pituitary-adrenal axis","Dhillo W.S., Bloom S.R., Small C.J., Jethwa P.H., Russell S.H., Gardiner J.V., Bewick G.A., Seth A., Murphy K.G., Ghatei M.A.",00137227,"Endocrinology",144, 4,15,1,3,4,4,23
2003,"Effects of galanin-like peptide on food intake and the hypothalamo-pituitary-thyroid axis","Seth A., Stanley S., Dhillo W., Murphy K., Ghatei M., Bloom S.",00283835,"Neuroendocrinology",77, 2,28,2,5,7,2,37
2003,"Effect of direct injection of melanin-concentrating hormone into the paraventricular nucleus: Further evidence for a stimulatory role in the adrenal axis via SLC-1","Kennedy A.R., Riley G., Hervieu G., Wilson S., Bloom S.R., Todd J.F., Dhillo W.S., Seal L.J., Ghatei M.A., O'Toole C.P., Jones M., Witty D., Winborne K.",09538194,"Journal of Neuroendocrinology",15, 3,26,8,7,15,4,45
2003,"Carbohydrate-induced manipulation of insulin sensitivity independently of intramyocellular lipids","Goff L.M., Frost G.S., Hamilton G., Thomas E.L., Dhillo W.S., Dornhorst A., Bell J.D.",00071145,"British Journal of Nutrition",89, 3,8,4,2,6,0,14
2003,"The effects of fiber enrichment of pasta and fat content on gastric emptying, GLP-1, glucose, and insulin responses to a meal","Frost G.S., Brynes A.E., Dhillo W.S., Bloom S.R., McBurney M.I.",09543007,"European Journal of Clinical Nutrition",57, 2,7,5,9,14,2,23
2003,"Agouti-related protein has an inhibitory paracrine role in the rat adrenal gland","Dhillo W.S., Bloom S.R., Small C.J., Gardiner J.V., Bewick G.A., Whitworth E.J., Jethwa P.H., Seal L.J., Ghatei M.A., Hinson J.P.",0006291X,"Biochemical and Biophysical Research Communications",301, 1,21,6,1,7,2,30
2002,"Hypothalamic interactions between neuropeptide Y, agouti-related protein, cocaine- and amphetamine-regulated transcript and alpha-melanocyte-stimulating hormone in vitro in male rats","Dhillo W.S., Small C.J., Stanley S.A., Jethwa P.H., Seal L.J., Murphy K.G., Ghatei M.A., Bloom S.R.",09538194,"Journal of Neuroendocrinology",14, 9,17,3,3,6,3,26
2002,"Prolactin-releasing peptide releases corticotropin-releasing hormone and increases plasma adrenocorticotropin via the paraventricular nucleus of the hypothalamus","Seal L.J., Small C.J., Dhillo W.S., Kennedy A.R., Ghatei M.A., Bloom S.R.",00283835,"Neuroendocrinology",76, 2,21,7,2,9,0,30
2002,"Free cortisol index as a surrogate marker for serum free cortisol","Le Roux C.W., Sivakumaran S., Alaghband-Zadeh J., Dhillo W., Kong W.M., Wheeler M.J.",00045632,"Annals of Clinical Biochemistry",39, 4,9,9,3,12,6,27
2002,"The effects of centrally administered apelin-13 on food intake, water intake and pituitary hormone release in rats","Taheri S., Bloom S., Murphy K., Cohen M., Sujkovic E., Kennedy A., Dhillo W., Dakin C., Sajedi A., Ghatei M.",0006291X,"Biochemical and Biophysical Research Communications",291, 5,45,18,16,34,5,84
2002,"The hypothalamic melanocortin system stimulates the hypothalamo-pituitary-adrenal axis in vitro and in vivo in male rats","Dhillo W.S., Small C.J., Seal L.J., Kim M.-S., Stanley S.A., Murphy K.G., Ghatei M.A., Bloom S.R.",00283835,"Neuroendocrinology",75, 4,26,4,4,8,1,35
2002,"Cortisol-binding globulin is important in the interpretation of dynamic tests of the hypothalamic-pituitary-adrenal axis","Dhillo W.S., Kong W.M., Le Roux C.W., Alaghband-Zadeh J., Jones J., Carter G., Mendoza N., Meeran K., O'Shea D.",08044643,"European Journal of Endocrinology",146, 2,10,6,4,10,3,23
2001,"Ghrelin enhances appetite and increases food intake in humans","Wren A.M., Seal L.J., Cohen M.A., Brynes A.E., Frost G.S., Murphy K.G., Dhillo W.S., Ghatei M.A., Bloom S.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",86, 12,551,143,129,272,72,895
2001,"Hypothalamic peptides as drug targets for obesity","Dhillo W.S., Bloom S.R.",14714892,"Current Opinion in Pharmacology",1, 6,20,0,0,0,0,20
2001,"Ghrelin Causes Hyperphagia and Obesity in Rats","Wren A.M., Ghatei M.A., Bloom S.R., Small C.J., Abbott C.R., Dhillo W.S., Seal L.J., Cohen M.A., Batterham R.L., Taheri S., Stanley S.A.",00121797,"Diabetes",50, 7-12,315,61,53,114,36,465
2001,"PRL-releasing peptide inhibits food intake in male rats via the dorsomedial hypothalamic nucleus and not the paraventricular hypothalamic nucleus","Seal L.J., Small C.J., Dhillo W.S., Stanley S.A., Abbott C.R., Ghatei M.A., Bloom S.R.",00137227,"Endocrinology",142, 10,31,7,2,9,2,42
1999,"Listeria meningoencephalitis masked by alcohol withdrawal","Davies H., Chan N.N., Dhillo W.S., O'Shea D.",01410768,"Journal of the Royal Society of Medicine",92, 4,1,0,0,0,0,1
