2006,"Frequency and implications of pyrazinamide resistance in managing previously treated tuberculosis patients","Louw G.E., Warren R.M., Donald P.R., Murray M.B., Bosman M., Van Helden P.D., Young D.B., Victor T.C.",10273719,"International Journal of Tuberculosis and Lung Disease",10, 7,2,4,5,9,2,13
2006,"A role for dendritic cells in the dissemination of mycobacterial infection","Humphreys I.R., Stewart G.R., Turner D.J., Patel J., Karamanou D., Snelgrove R.J., Young D.B.",12864579,"Microbes and Infection",8, 5,1,9,4,13,3,17
2006,"The development and impact of tuberculosis vaccines","Young D., Dye C.",00928674,"Cell",124, 4,2,18,11,29,6,37
2005,"Deciphering the molecular bases of Mycobacterium tuberculosis binding to the lectin DC-SIGN reveals an underestimated complexity","Pitarque S., Marchal G., Lagrange P.H., Puzo G., Gicquel B., Nigou J., Neyrolles O., Herrmann J.-L., Duteyrat J.-L., Jackson M., Stewart G.R., Lecointe F., Payre B., Schwartz O., Young D.B.",02646021,"Biochemical Journal",392, 3,4,3,6,9,2,15
2005,"Effect of deletion or overexpression of the 19-kilodalton lipoprotein Rv3763 on the innate response to Mycobacterium tuberculosis","Stewart G.R., Wilkinson R.J., Wilkinson K.A., Newton S.M., Sullivan S.M., Neyrolles O., Wain J.R., Patel J., Pool K.-L., Young D.B.",00199567,"Infection and Immunity",73, 10,2,4,4,8,2,12
2005,"Tuberculosis: Introduction","Young D.B., Brennan P.J.",14729792,"Tuberculosis",85, 5-6,0,0,0,0,0,0
2005,"Alternative luciferase for monitoring bacterial cells under adverse conditions","Wiles S., Ferguson K., Stefanidou M., Young D.B., Robertson B.D.",00992240,"Applied and Environmental Microbiology",71, 7,4,2,6,8,2,14
2005,"Genotypic analysis of the earliest known prehistoric case of tuberculosis in Britain","Taylor G.M., Young D.B., Mays S.A.",00951137,"Journal of Clinical Microbiology",43, 5,1,3,3,6,3,10
2005,"The OtsAB pathway is essential for trehalose biosynthesis in Mycobacterium tuberculosis","Murphy H.N., Stewart G.R., Mischenko V.V., Apt A.S., Harris R., McAlister M.S.B., Driscoll P.C., Young D.B., Robertson B.D.",00219258,"Journal of Biological Chemistry",280, 15,4,7,5,12,4,20
2005,"Infection biology of a novel ?-crystallin of Mycobacterium tuberculosis: Acr2","Wilkinson K.A., Stewart G.R., Newton S.M., Vordermeier H.M., Wain J.R., Murphy H.N., Horner K., Young D.B., Wilkinson R.J.",00221767,"Journal of Immunology",174, 7,6,5,4,9,4,19
2005,"Mycobacterium bovis bacille Calmette Guerin infection of human neutrophils induces CXCL8 secretion by MyD88-dependent TLR2 and TLR4 activation","Godaly G., Young D.B.",14625814,"Cellular Microbiology",7, 4,3,4,3,7,5,15
2005,"Tetracycline-inducible gene regulation in mycobacteria.","Blokpoel M.C., Murphy H.N., O'Toole R., Wiles S., Runn E.S., Stewart G.R., Young D.B., Robertson B.D.",13624962,"Nucleic acids research",33, 2,10,7,12,19,6,35
2005,"Erratum: Organ-specificity, colonization and clearance dynamics in vivo following oral challenges with the murine pathogen Citrobacter rodentium (Cellular Microbiology (2004))","Wiles S., Clare S., Harker J., Huett A., Young D., Dougan G., Frankel G.",14625814,"Cellular Microbiology",7, 3,0,1,1,2,1,3
2005,"The stress-responsive chaperone ?-crystallin 2 is required for pathogenesis of Mycobacterium tuberculosis","Stewart G.R., Newton S.M., Wilkinson K.A., Humphreys I.R., Murphy H.N., Robertson B.D., Wilkinson R.J., Young D.B.",0950382X,"Molecular Microbiology",55, 4,6,4,5,9,3,18
2004,"Mycobacterial dissemination and cellular responses after 1-lobe restricted tuberculosis infection of genetically susceptible and resistant mice","Mischenko V.V., Kapina M.A., Eruslanov E.B., Kondratieva E.V., Lyadova I.V., Young D.B., Apt A.S.",00221899,"Journal of Infectious Diseases",190, 12,3,0,1,1,0,4
2004,"Novel human in vitro system for evaluating antimycobacterial vaccines","Kampmann B., Tena G.N., Mzazi S., Eley B., Young D.B., Levin M.",00199567,"Infection and Immunity",72, 11,5,4,0,4,1,10
2004,"Microsatellite mapping of Mycobacterium leprae populations in infected humans","Young S.K., Taylor G.M., Jain S., Suneetha L.M., Suneetha S., Lockwood D.N.J., Young D.B.",00951137,"Journal of Clinical Microbiology",42, 11,4,4,4,8,3,15
2004,"Organ specificity, colonization and clearance dynamics in vivo following oral challenges with the murine pathogen Citrobacter rodentium","Wiles S., Clare S., Harker J., Huett A., Young D., Dougan G., Frankel G.",14625814,"Cellular Microbiology",6, 10,17,9,11,20,4,41
2004,"Induction of apoptosis and release of interleukin-1? by cell wall-associated 19-kDa lipoprotein during the course of mycobacterial infection","Ciaramella A., D'Orazio M., Stewart G.R., Neyrolles O., Young D.B., Colizzi V., Fraziano M., Cavone A., Santucci M.B., Garg S.K., Sanarico N., Bocchino M., Galati D., Martino A., Auricchio G.",00221899,"Journal of Infectious Diseases",190, 6,10,3,4,7,3,20
2004,"Heat-shock proteins and the host-pathogen interaction during bacterial infection","Stewart G.R., Young D.B.",09527915,"Current Opinion in Immunology",16, 4,5,7,2,9,3,17
2004,"Analysis of the function of mycobacterial DnaJ proteins by overexpression and microarray profiling","Stewart G.R., Robertson B.D., Young D.B.",14729792,"Tuberculosis",84, 3-4,3,4,0,4,0,7
2004,"Prospects for new TB vaccines: Stop TB Working Group on TB Vaccine Development","Fruth U., Young D.",10273719,"International Journal of Tuberculosis and Lung Disease",8, 1,8,4,2,6,0,14
2003,"Hunger not of the Belly Kind","Young D.B.",14729792,"Tuberculosis",83, 6,0,0,0,0,0,0
2003,"Tuberculosis: a problem with persistence.","Stewart G.R., Robertson B.D., Young D.B.",17401526,"Nature reviews. Microbiology",1, 2,57,16,19,35,12,104
2003,"Koch's Bacillus - A look at the first isolate of Mycobacterium tuberculosis from a modern perspective","Taylor G.M., Stewart G.R., Cooke M., Chaplin S., Ladva S., Kirkup J., Palmer S., Young D.B.",13500872,"Microbiology",149, 11,3,1,2,3,1,7
2003,"Conquistadors and Mycobacterium bovis","Young D.",14729792,"Tuberculosis",83, 5,0,0,0,0,0,0
2003,"The effect of mycobacterial virulence and viability on MAP kinase signalling and TNF? production by human monocytes","Hasan Z., Shah B.H., Mahmood A., Young D.B., Hussain R.",14729792,"Tuberculosis",83, 5,7,4,4,8,2,17
2003,"Changes in Tuberculosis","Brennan P.J., Young D.B.",14729792,"Tuberculosis",83, 4,0,0,0,0,0,0
2003,"Ten years of research progress and what's to come","Young D.B.",14729792,"Tuberculosis",83, 1-3,11,1,2,3,0,14
2003,"Failure to control growth of mycobacteria in blood from children infected with human immunodeficiency virus and its relationship to T cell function","Tena G.N., Young D.B., Eley B., Henderson H., Nicol M.P., Levin M., Kampman B.",00221899,"Journal of Infectious Diseases",187, 10,4,3,5,8,1,13
2003,"The MPB83 antigen from Mycobacterium bovis contains O-linked mannose and (1 ? 3)-mannobiose moieties","Michell S.L., Reason A.J., Herrmann J.L., Young D.B., Hewinson R.G., Whelan A.O., Wheeler P.R., Panico M., Easton R.L., Etienne A.T., Haslam S.M., Dell A., Morri H.R.",00219258,"Journal of Biological Chemistry",278, 18,9,8,2,10,7,26
2003,"Building a better tuberculosis vaccine","Young D.B.",10788956,"Nature Medicine",9, 5,9,1,0,1,0,10
2003,"The 19-kDa Mycobacterium tuberculosis protein induces macrophage apoptosis through toll-like receptor-2","Lopez M., Sly L.M., Luu Y., Young D., Cooper H., Reiner N.E.",00221767,"Journal of Immunology",170, 5,58,15,12,27,9,94
2003,"Modern laboratory diagnosis of tuberculosis","Drobniewski F.A., Caws M., Gibson A., Young D.",14733099,"Lancet Infectious Diseases",3, 3,23,7,10,17,3,43
2003,"Prospects for molecular epidemiology of leprosy","Young D.",03057518,"Leprosy Review",74, 1,8,1,1,2,0,10
2002,"Finding out where we are","Young D.",14729792,"Tuberculosis",82, 6,0,0,0,0,0,0
2002,"Chronic bacterial infections: Living with unwanted guests","Young D., Hussell T., Dougan G.",15292908,"Nature Immunology",3, 11,41,9,8,17,5,63
2002,"To have and have not.","Young D.B.",14729792,"Tuberculosis (Edinburgh, Scotland)",82, 2-3,0,0,0,0,0,0
2002,"Mycobacteria research in the post-genomic era","Young D.B.",13500872,"Microbiology",148, 10,0,0,0,0,0,0
2002,"An ex vivo culture model for screening drug activity against in vivo phenotypes of Mycobacterium tuberculosis","Turner D.J., Hoyle S.L., Snewin V.A., Gares M.-P., Brown I.N., Young D.B.",13500872,"Microbiology",148, 10,4,1,0,1,1,6
2002,"Dissection of the heat-shock response in Mycobacterium tuberculosis using mutants and microarrays","Stewart G.R., Wernisch L., Stabler R., Mangan J.A., Hinds J., Laing K.G., Young D.B., Butcher P.D.",13500872,"Microbiology",148, 10,75,20,16,36,15,126
2002,"Tuberculosis vaccines","Young D.B., Stewart G.R.",00071420,"British Medical Bulletin",62, ,12,0,1,1,0,13
2002,"The heat shock response of Mycobacterium tuberculosis: Linking gene expression, immunology and pathogenesis","Stewart G.R., Wernisch L., Stabler R., Mangan J.A., Hinds J., Laing K.G., Butcher P.D., Young D.B.",15316912,"Comparative and Functional Genomics",3, 4,1,0,0,0,1,2
2002,"Spoligotyping of Mycobacterium tuberculosis isolates from multiple-drug-resistant tuberculosis patients from Bombay, India","Mistry N.F., Iyer A.M., D'Souza D.T.B., Taylor G.M., Young D.B., Antia N.H.",00951137,"Journal of Clinical Microbiology",40, 7,15,1,4,5,2,22
2002,"Characterization of mycobacterial protein glycosyltransferase activity using synthetic peptide acceptors in a cell-free assay","Cooper H.N., Gurcha S.S., Nigou J., Brennan P.J., Belisle J.T., Besra G.S., Young D.",09596658,"Glycobiology",12, 7,2,0,0,0,3,5
2001,"Coronin is involved in uptake of Mycobacterium bovis BCG in human macrophages but not in phagosome maintenance","Schuller S., Neefjes J., Ottenhoff T., Thole J., Young D.",14625814,"Cellular Microbiology",3, 12,41,4,7,11,0,52
2001,"Genetic diversity among mycobacterium bovis isolates: A preliminary study of strains from animal and human sources","Sales M.P.U., Taylor G.M., Hughes S., Yates M., Hewinson G., Young D.B., Shaw R.J.",00951137,"Journal of Clinical Microbiology",39, 12,11,1,0,1,0,12
2001,"Researcher in the trees","Young D.B.",14729792,"Tuberculosis",81, 5-6,0,0,0,0,0,0
2001,"Letting the genome out of the bottle: Prospects for new drug development","Young D.",00778923,"Annals of the New York Academy of Sciences",953, ,1,0,0,0,0,1
2001,"Enhanced antimycobacterial response to recombinant Mycobacterium bovis BCG expressing latency-associated peptide","Marshall B.G., Wangoo A., O'Gaora P., Cook H.T., Shaw R.J., Young D.B.",00199567,"Infection and Immunity",69, 11,5,1,0,1,0,6
2001,"Childhood tuberculosis: Advances in immunopathogenesis, treatment and prevention","Kampmann B., Young D.",10569103,"Infectious Diseases in Clinical Practice",10, 4,0,0,0,0,0,0
2001,"Stimulate the phagocytes","Young D.B.",14729792,"Tuberculosis",81, 4,0,1,0,1,0,1
2001,"Novel strategies for intervention targeted at mycobacterial persistence","Young D.B.",00365548,"Scandinavian Journal of Infectious Diseases",33, 6,0,0,0,0,0,0
2001,"Overexpression of heat-shock proteins reduces survival of Mycobacterium tuberculosis in the chronic phase of infection","Stewart G.R., Young D.B., Snewin V.A., Walzl G., Hussell T., Tormay P., O'Gaora P., Goyal M., Betts J., Brown I.N.",10788956,"Nature Medicine",7, 6,43,4,6,10,3,56
2001,"Leprosy and the genome - Not yet a burnt-out case","Young D.",01406736,"Lancet",357, 9269,1,0,0,0,1,2
2001,"Genomics: Leprosy - A degenerative disease of the genome","Young D., Robertson B.",09609822,"Current Biology",11, 10,6,3,0,3,0,9
2001,"Analysis of recombinant mycobacteria as T helper type 1 vaccines in an allergy challenge model","Janssen R., Kruisselbrink A., Hoogteijling L., Lamb J.R., Young D.B., Thole J.E.R.",00192805,"Immunology",102, 4,14,1,1,2,1,17
2001,"Paleopathological and biomolecular study of tuberculosis in a medieval skeletal collection from England","Mays S., Taylor G.M., Legge A.J., Young D.B., Turner-Walker G.",00029483,"American Journal of Physical Anthropology",114, 4,35,4,2,6,2,43
2001,"Mycobacterium tuberculosis 19-kilodalton lipoprotein inhibits Mycobacterium smegmatis-induced cytokine production by human macrophages in vitro","Post F.A., Manca C., Neyrolles O., Ryffel B., Young D.B., Kaplan G.",00199567,"Infection and Immunity",69, 3,27,2,2,4,2,33
2001,"Investigation and control of a large outbreak of multi-drug resistant tuberculosis at a central Lisbon hospital","Hannan M.M., Young D.B., Gazzard B.S., Peres H., Maltez F., Hayward A.C., Machado J., Morgado A., Proenca R., Nelson M.R., Bico J.",01956701,"Journal of Hospital Infection",47, 2,18,2,2,4,1,23
2001,"Contribution of Th1 and Th2 cells to protection and pathology in experimental models of granulomatous lung disease","Wangoo A., Sparer T., Brown I.N., Snewin V.A., Janssen R., Thole J., Cook H.T., Shaw R.J., Young D.B.",00221767,"Journal of Immunology",166, 5,35,4,5,9,2,46
2001,"A post-genomic perspective","Young D.B.",10788956,"Nature Medicine",7, 1,5,0,1,1,0,6
2001,"Leprosy lipid provides the key to Schwann cell entry","Young D.B.",0966842X,"Trends in Microbiology",9, 2,3,0,0,0,0,3
2001,"Role of Mycobacterium tuberculosis copper-zinc superoxide dismutase","Dussurget O., Stewart G., Neyrolles O., Pescher P., Young D., Marchal G.",00199567,"Infection and Immunity",69, 1,28,3,4,7,2,37
2001,"Lipoprotein access to MHC class I presentation during infection of murine macrophages with live mycobacteria","Neyrolles O., Thole J.E.R., Young D., Gould K., Gares M.-P., Brett S., Janssen R., O'Gaora P., Herrmann J.-L., Prevost M.-C., Perret E.",00221767,"Journal of Immunology",166, 1,45,8,2,10,2,57
2000,"Diagnostic assays for leprosy based on T-cell epitopes","Dockrell H.M., Murrillo L., Pessolani M.C.V., Roche P., Salgado J.L., Sampaio E., Shahid F., Thole J.E.R., Young D.B., Brahmbhatt S., Robertson B.D., Britton S., Fruth U., Gebre N., Hunegnaw M., Hussain R., Manadhar R.",03057518,"Leprosy Review",71, ,3,0,0,0,0,3
2000,"Deletion of the 19kDa antigen does not alter the protective efficacy of BCG","Yeremeev V.V., Stewart G.R., Neyrolles O., Skrabal K., Avdienko V.G., Apt A.S., Young D.B.",09628479,"Tubercle and Lung Disease",80, 6,17,2,1,3,1,21
2000,"Comparison of Mycobacterium tuberculosis genomes reveals frequent deletions in a 20 kb variable region in clinical isolates","Ho T.B.L., Robertson B.D., Michael Taylor G., Shaw R., Young D.B.",0749503X,"Yeast",17, 4,1,0,2,2,0,3
2000,"Comparison of Mycobacterium tuberculosis genomes reveals frequent deletions in a 20 kb variable region in clinical isolates","Ho T.B.L., Robertson B.D., Taylor G.M., Shaw R.J., Young D.B.",0749503X,"Comparative and Functional Genomics",17, 4,33,7,2,9,0,42
2000,"Current tuberculosis vaccine development","Young D.B.",10584838,"Clinical Infectious Diseases",30, 3,19,0,0,0,0,19
2000,"Evaluation of human antimycobacterial immunity using recombinant reporter mycobacteria","Kampmann B., Gaora P.O., Snewin V.A., Gares M.-P., Young D.B., Levin M.",00221899,"Journal of Infectious Diseases",182, 3,22,6,7,13,1,36
2000,"The 19-kD antigen and protective immunity in a murine model of tuberculosis","Yeremeev V.V., Lyadova I.V., Nikonenko B.V., Apt A.S., Abou-Zeid C., Inwald J., Young D.B.",00099104,"Clinical and Experimental Immunology",120, 2,30,3,3,6,2,38
2000,"Analysis of post-translational modification of mycobacterial proteins using a cassette expression system","Herrmann J.L., Delahay R., Gallagher A., Robertson B., Young D.",00145793,"FEBS Letters",473, 3,10,2,2,4,4,18
2000,"Tumour necrosis factor-? production in human alveolar macrophages: Modulation by inhaled corticosteroid","Marshall B.G., Wangoo A., Harrison L.I., Young D.B., Shaw R.J.",09031936,"European Respiratory Journal",15, 4,15,1,3,4,2,21
2000,"A postgenomic approach to identification of Mycobacterium leprae-specific peptides as T-cell reagents","Dockrell H.M., Murillo L., Pessolani M.C.V., Roche P., Salgado J.L., Sampaio E., Shahid F., Thole J.E.R., Young D.B., Brahmbhatt S., Robertson B.D., Britton S., Fruth U., Gebre N., Hunegnaw M., Hussain R., Manandhar R.",00199567,"Infection and Immunity",68, 10,14,3,2,5,1,20
2000,"Three pathways for trehalose biosynthesis in mycobacteria","De Smet K.A.L., Weston A., Brown I.N., Young D.B., Robertson B.D.",13500872,"Microbiology",146, 1,41,18,11,29,7,77
2000,"Identification of a Mycobacterium tuberculosis gene that enhances mycobacterial survival in macrophages","Wei J., Dahl J.L., Moulder J.W., Roberts E.A., O'Gaora P., Young D.B., Friedman R.L.",00219193,"Journal of Bacteriology",182, 2,28,6,5,11,2,41
2000,"Bacille Calmette-Guerin (BCG)-associated inflammation and fibrosis: Modulation by recombinant BCG expressing interferon-gamma (IFN-?)","Wangoo A., Brown I.N., Marshall B.G., Cook H.T., Young D.B., Shaw R.J.",00099104,"Clinical and Experimental Immunology",119, 1,15,3,0,3,2,20
1999,"Alteration of a single amino acid residue reverses fosfomycin resistance of recombinant MurA from Mycobacterium tuberculosis","De Smet K.A.L., Kempsell K.E., Gallagher A., Duncan K., Young D.B.",13500872,"Microbiology",145, 11,26,6,4,10,4,40
1999,"Assessment of immunity to mycobacterial infection with luciferase reporter constructs","Snewin V.A., Gares M.-P., O Gaora P., Hasan Z., Brown I.N., Young D.B.",00199567,"Infection and Immunity",67, 9,42,5,6,11,3,56
1999,"TB vaccines: Global solutions for global problems","Young D.B., Robertson B.D.",00368075,"Science",284, 5419,7,1,0,1,0,8
1999,"Identification of a novel protein antigen encoded by a Mycobacterium tuberculosis-specific RD1 region gene","Ahmad S., Amoudy H.A., Thole J.E.R., Young D.B., Mustafa A.S.",03009475,"Scandinavian Journal of Immunology",49, 5,23,3,2,5,2,30
1999,"Genotypic analysis of Mycobacterium tuberculosis from medieval human remains","Taylor G.M., Goyal M., Legge A.J., Shaw R.J., Young D.",13500872,"Microbiology",145, 4,37,3,1,4,1,42
1999,"Construction and murine immunogenicity of recombinant Bacille Calmette Guerin vaccines expressing the B subunit of Escherichia coli heat labile enterotoxin","Hayward C.M.M., O'Gaora P., Young D.B., Griffin G.E., Thole J., Hirst T.R., Castello-Branco L.R.R., Lewis D.J.M.",0264410X,"Vaccine",17, 9-10,16,1,2,3,3,22
1998,"Difficulty in the interpretation of laboratory pyrazinamide (PZA) resistance results in clinical cases of multidrug-resistant tuberculosis in the UK and USA","Hannan M.M., Gaora P.O., Shaw R., Gazzard B., Zhang Y., Cheng S., Young D.B.",00406376,"Thorax",53, 4,0,0,0,0,0,0
1998,"Development and characterisation of a recombinant BCG vaccine expressing Latency Associated Peptide (LAP)","Marshall B.G., Wangoo A., Gaora P.O., Young D.B., Shaw R.J.",00406376,"Thorax",53, 4,0,0,0,0,0,0
1998,"Molecular cloning and characterization of Tap, a putative multidrug efflux pump present in Mycobacterium fortuitum and Mycobacterium tuberculosis","Ainsa J.A., Blokpoel M.C.J., Otal I., Young D.B., De Smet K.A.L., Martin C.",00219193,"Journal of Bacteriology",180, 22,49,2,2,4,3,56
1998,"Molecular cloning and functional analysis of a novel tetracycline resistance determinant, tet(V), from mycobacterium smegmatis","De Rossi E., Blokpoel M.C.J., Cantoni R., Branzoni M., Riccardi G., Young D.B., De Smet K.A.L., Ciferri O.",00664804,"Antimicrobial Agents and Chemotherapy",42, 8,22,0,1,1,1,24
1998,"An epitope delivery system for use with recombinant mycobacteria","Hetzel C., Janssen R., Ely S.J., Kristensen N.M., Bunting K., Cooper J.B., Lamb J.R., Young D.B., Thole J.E.R.",00199567,"Infection and Immunity",66, 8,19,1,0,1,0,20
1998,"Genome sequencing: Blueprint for the white plague","Young D.B.",00280836,"Nature",393, 6685,14,2,1,3,0,17
1998,"Engineering a change in metal-ion specificity of the iron-dependent superoxide dismutase from Mycobacterium tuberculosis X-ray structure analysis of site-directed mutants","Bunting K., Cooper J.B., Badasso M.O., Tickle I.J., Newton M., Wood S.P., Zhang Y., Young D.",00142956,"European Journal of Biochemistry",251, 3,18,1,2,3,0,21
1998,"Commentary approaches to combat tuberculosis","Young D.B., Robertson B.D.",09581669,"Current Opinion in Biotechnology",9, 6,2,0,0,0,0,2
1998,"Childhood tuberculosis: Advances in immunopathogenesis, treatment and prevention","Kampmann B., Young D.",09517375,"Current Opinion in Infectious Diseases",11, 3,1,1,0,1,0,2
1997,"New tools for tuberculosis control: Do we really need them?","Young D.B.",10273719,"International Journal of Tuberculosis and Lung Disease",1, 3,5,4,0,4,0,9
1997,"Use of peptides to selectively modulate CD4+ T-cell responses","Hetzel C., Janssen R., Ely S., Young D., Lamb J.R., Thole J.",03005127,"Biochemical Society Transactions",25, 2,3,0,0,0,0,3
1997,"Tuberculosis: Old lessons unlearnt? [18]","Bloom B., Cole S., Duncan K., Enarson D., Fine P., Ginsberg A., La Montagne J., Smith P., Young D.",01406736,"Lancet",350, 9071,0,1,0,1,0,1
1997,"Isolation and characterization of the mycobacterial phagosome: Segregation from the endosomal/lysosomal pathway","Hasan Z., Schlax C., Kuhn L., Lefkovits I., Young D., Thole J., Pieters J.",0950382X,"Molecular Microbiology",24, 3,45,1,2,3,4,52
1997,"Induction of a type 1 immune response to a recombinant antigen from Mycobacterium tuberculosis expressed in Mycobacterium vaccae","Abou-Zeid C., Orme I.M., Yeremeev V., Nikonenko B.V., Apt A.S., Gares M.-P., Inwald J., Janssen R., Zhang Y., Young D.B., Hetzel C., Lamb J.R., Baldwin S.L.",00199567,"Infection and Immunity",65, 5,73,5,2,7,3,83
1997,"Production of tumor necrosis factor and nitric oxide by macrophages infected with live and dead mycobacteria and their suppression by an interleukin-10-secreting recombinant","Marshall B.G., Chambers M.A., Wangoo A., Shaw R.J., Young D.B.",00199567,"Infection and Immunity",65, 5,27,0,1,1,0,28
1997,"Rapid detection of multidrug-resistant tuberculosis","Goyal M., Shaw R.J., Banerjee D.K., Coker R.J., Robertson B.D., Young D.B.",09031936,"European Respiratory Journal",10, 5,25,1,3,4,2,31
1997,"Differentiation of Mycobacterium tuberculosis isolates by spoligotyping and IS6110 restriction fragment length polymorphism","Goyal M., Saunders N.A., Van Embden J.D.A., Young D.B., Shaw R.J.",00951137,"Journal of Clinical Microbiology",35, 3,80,4,6,10,1,91
