2008,"Imaging pharmacodynamics of the ?-folate receptor-targeted thymidylate synthase inhibitor BGC 945","Pillai R.G., Forster M., Perumal M., Mitchell F., Leyton J., Aibgirhio F.I., Golovko O., Jackman A.L., Aboagye E.O.",00085472,"Cancer Research",68, 10,3,4,2,2,8,0,11
2008,"Plasma pharmacokinetic evaluation of cytotoxic agents radiolabelled with positron emitting radioisotopes","Saleem A., Aboagye E.O., Matthews J.C., Price P.M.",03445704,"Cancer Chemotherapy and Pharmacology",61, 5,5,0,3,1,4,0,9
2007,"Mechanism of action of the Aurora kinase inhibitor CCT129202 and in vivo quantification of biological activity","Chan F., Sun C., Peruma M., Nguyen Q.-D., Bavetsias V., McDonald E., Martins V., Wilsher N.E., Raynaud F.I., Valenti M., Eccles S., Te Poele R., Workman P., Aboagye E.O., Linardopoulos S.",15357163,"Molecular Cancer Therapeutics",6, 12,13,12,5,1,18,0,31
2007,"Imaging early changes in proliferation at 1 week post chemotherapy: A pilot study in breast cancer patients with 3?-deoxy-3?-[ 18F]fluorothymidine positron emission tomography","Kenny L., Coombes R.C., Vigushin D.M., Al-Nahhas A., Shousha S., Aboagye E.O.",16197070,"European Journal of Nuclear Medicine and Molecular Imaging",34, 9,47,20,24,9,53,0,100
2006,"Imaging in drug development","Aboagye E.O.",15430790,"Clinical Advances in Hematology and Oncology",4, 12,0,1,0,1,2,0,2
2006,"Quantifying the activity of adenoviral E1A CR2 deletion mutants using Renilla luciferase bioluminescence and 3?-deoxy-3?-[ 18F]fluorothymidine positron emission tomography imaging","Leyton J., Lockley M., Aerts J.L., Baird S.K., Aboagye E.O., Lemoine N.R., McNeish I.A.",00085472,"Cancer Research",66, 18,10,5,2,2,9,0,19
2006,"Elevation of radiolabelled thymidine uptake in RIF-1 fibrosarcoma and HT29 colon adenocarcinoma cells after treatment with thymidylate synthase inhibitors","Yau K., Price P., Pillai R.G., Aboagye E.",16197070,"European Journal of Nuclear Medicine and Molecular Imaging",33, 9,8,1,0,0,1,0,9
2006,"Redistribution of nucleoside transporters to the cell membrane provides a novel approach for imaging thymidylate synthase inhibition by positron emission tomography","Perumal M., Pillai R.G., Barthel H., Leyton J., Latigo J.R., Forster M., Mitchell F., Jackman A.L., Aboagye E.O.",00085472,"Cancer Research",66, 17,22,7,8,1,16,0,38
2006,"In vivo biological activity of the histone deacetylase inhibitor LAQ824 is detectable with 3?-deoxy-3?-[18F]fluorothymidine positron emission tomography","Leyton J., Lam E.W.-F., Workman P., Vigushin D.M., Aboagye E.O., Alao J.P., Da Costa M., Stavropoulou A.V., Latigo J.R., Perumal M., Pillai R., He Q., Atadja P.",00085472,"Cancer Research",66, 15,23,6,7,2,15,0,38
2006,"Carbogen and nicotinamide increase blood flow and 5-fluorouracil delivery but not 5-fluorouracil retention in colorectal cancer metastases in patients","Gupta N., Hoskin P.J., Price P.M., Saleem A., Kotz B., Osman S., Aboagye E.O., Phillips R., Vernon C., Wasan H., Jones T.",10780432,"Clinical Cancer Research",12, 10,11,1,2,0,3,0,14
2006,"Minimally invasive Pharmacokinetic and Pharmacodynamic Technologies in hypothesis-testing clinical trials of innovative therapies","Workman P., Zweit J., Aboagye E.O., Chung Y.-L., Griffiths J.R., Hart R., Leach M.O., Maxwell R.J., McSheehy P.M.J., Price P.M.",00278874,"Journal of the National Cancer Institute",98, 9,52,19,16,3,38,0,90
2005,"Quantification of cellular proliferation in tumor and normal tissues of patients with breast cancer by [18F]fluorothymidine-positron emission tomography imaging: Evaluation of analytical methods","Kenny L.M., Vigushin D.M., Al-Nahhas A., Osman S., Luthra S.K., Shousha S., Coombes R.C., Aboagye E.O.",00085472,"Cancer Research",65, 21,43,9,14,6,29,0,72
2005,"Early detection of tumor response to chemotherapy by 3?-deoxy- 3?-[18F]fluorothymidine positron emission tomography: The effect of cisplatin on a fibrosarcoma tumor model in vivo","Leyton J., Latigo J.R., Perumal M., Dhaliwal H., He Q., Aboagye E.O.",00085472,"Cancer Research",65, 10,60,11,12,3,26,0,86
2005,"Erratum: Inhibiting estrogen responses in breast cancer cells using a fusion protein encoding estrogen receptor-? and the transcriptional repressor PLZF (Gene Therapy) (2005) vol. 12 (452-460) 10.1038/sj.gt.3302421)","Buluwela L., Heathcote D.A., Schwickerath O., Phoenix F., Hill R., Aboagye E., Shousha S., Waxman J., Lemoine N.R., Zelent A., Coombes R.C., Pike J., Ali S., Mazhar D., Kamalati T., Hart S.M., Al-Jehani R., Yahaya H., Patel N., Sarwarl N.",09697128,"Gene Therapy",12, 10,0,0,0,0,0,0,0
2005,"Inhibiting estrogen responses in breast cancer cells using a fusion protein encoding estrogen receptor-? and the transcriptional repressor PLZF","Buluwela L., Heathcote D.A., Schwickerath O., Phoenix F., Hill R., Aboagye E., Shousha S., Waxman J., Lemoine N.R., Zelent A., Coombes R.C., Pike J., Ali S., Mazhar D., Kamalati T., Hart S.M., Al-Jehani R., Yahaya H., Patel N., Sarwarl N.",09697128,"Gene Therapy",12, 5,4,0,2,0,2,0,6
2005,"The uptake of 3?-deoxy-3?-[18F]fluorothymidine into L5178Y tumours in vivo is dependent on thymidine kinase 1 protein levels","Barthel H., Perumal M., Latigo J., He Q., Brady F., Luthra S.K., Price P.M., Aboagye E.O.",16197070,"European Journal of Nuclear Medicine and Molecular Imaging",32, 3,46,8,8,2,18,0,64
2005,"Erratum: Inhibiting estrogen responses in breast cancer cells using a fusion protein encoding estrogen receptor-? and the transcriptional repressor PLZF (Gene Therapy (2005) vol. 12 (452-460) 10.1038/sj.gt.3302421)","Buluwela L., Heathcote D.A., Schwickerath O., Phoenix F., Hill R., Aboagye E., Shousha S., Waxman J., Lemoine N.R., Zelent A., Coombes R.C., Pike J., Ali S., Mazhar D., Kamalati T., Hart S.M., Al-Jehani R., Yahaya H., Patel N., Sarwarl N.",09697128,"Gene Therapy",12, 6,0,0,0,0,0,0,0
2005,"Positron emission tomography imaging of small animals in anticancer drug development","Aboagye E.O.",15361632,"Molecular Imaging and Biology",7, 1,8,2,2,0,4,0,12
2004,"Plasma pharmacokinetics and metabolism of the histone deacetylase inhibitor trichostatin A after intraperitoneal administration to mice","Sanderson L., Taylor G.W., Aboagye E.O., Alao J.P., Latigo J.R., Coombes R.C., Vigushin D.M.",00909556,"Drug Metabolism and Disposition",32, 10,21,1,4,2,7,0,28
2004,"Noninvasive imaging of the transcriptional activities of human telomerase promoter fragments in mice","Groot-Wassink T., Aboagye E.O., Wang Y., Lemoine N.R., Keith W.N., Vassaux G.",00085472,"Cancer Research",64, 14,33,5,3,1,9,0,42
2004,"In vivo evaluation of [18F]fluoroetanidazole as a new marker for imaging tumour hypoxia with positron emission tomography","Barthel H., Aboagye E.O., Wilson H., Collingridge D.R., Brown G., Osman S., Luthra S.K., Brady F., Workman P., Price P.M.",00070920,"British Journal of Cancer",90, 11,39,9,3,3,15,0,54
2004,"Radiosynthesis of 4-[(2-chloroethyl)(2-[ 11C]ethyl)amino]- phenoxycarbonyl-L-glutamic acid a half mustard prodrug as a potential probe for imaging antibody- and gene-directed enzyme prodrug therapy with positron emission tomography","Malik N., Luthra S.K., Burke P., Price P.M., Aboagye E.O., Latigo J., Zhao Y., Brady F.",09698043,"Applied Radiation and Isotopes",60, 6,6,0,0,0,0,0,6
2004,"Positron emission tomography imaging of cell proliferation in oncology","Kenny L.M., Aboagye E.O., Price P.M.",09366555,"Clinical Oncology",16, 3,14,1,3,1,5,0,19
2004,"Quantitative imaging of Na/I symporter transgene expression using positron emission tomography in the living animal","Groot-Wassink T., Aboagye E.O., Wang Y., Lemoine N.R., Reader A.J., Vassaux G.",15250016,"Molecular Therapy",9, 3,46,5,8,4,17,0,63
2004,"Small-animal imaging of tumour proliferation with PET","Barthel H., Price P., Aboagye E.O.",14702045,"Lancet Oncology",5, 2,2,1,0,1,2,0,4
2003,"Correspondence re: H. Barthel et al., 3?-Deoxy-3?-[ 18F]fluorothymidine as a New Marker for Monitoring Tumor Response to Antiproliferative Therapy in Vivo with Positron Emission Tomography. Cancer Res., 63: 3791-3798, 2003 [3] (multiple letters)","Cobben D.C.P., Elsinga P.H., Van Waarde A., Jager P.L., Barthel H., Aboagye E., Price P.",00085472,"Cancer Research",63, 23,0,0,1,0,1,0,1
2003,"In vitro selectivity, in vivo biodistribution and tumour uptake of annexin V radiolabelled with a positron emitting radioisotope","Collingridge D.R., Workman P., Price P., Aboagye E.O., Glaser M., Osman S., Barthel H., Hutchinson O.C., Luthra S.K., Brady F., Bouchier-Hayes L., Martin S.J.",00070920,"British Journal of Cancer",89, 7,34,5,6,2,13,0,47
2003,"3?-Deoxy-3?-[18f]fluorothymidine as a new marker for monitoring tumor response to antiproliferative therapy in vivo with positron emission tomography","Barthel H., Aboagye E.O., Cleij M.C., Collingridge D.R., Hutchinson O.C., Osman S., He Q., Luthra S.K., Brady F., Price P.M.",00085472,"Cancer Research",63, 13,125,15,13,7,35,0,160
2003,"Metabolic activation of temozolomide measured in vivo using positron emission tomography","Saleem A., Newlands E., Jones T., Price P., Brown G.D., Brady F., Aboagye E.O., Osman S., Luthra S.K., Ranicar A.S.O., Brock C.S., Stevens M.F.G.",00085472,"Cancer Research",63, 10,31,2,3,3,8,0,39
2003,"2-[11C]thymidine positron emission tomography as an indicator of thymidylate synthase inhibition in patients treated with AG337","Wells P., Price P.M., Newell D.R., Aboagye E., Gunn R.N., Osman S., Boddy A.V., Taylor G.A., Rafi I., Hughes A.N., Calvert A.H.",00278874,"Journal of the National Cancer Institute",95, 9,21,2,1,2,5,0,26
2003,"Use of positron emission tomography in anticancer drug development","Aboagye E.O., Price P.M.",01676997,"Investigational New Drugs",21, 2,18,2,1,0,3,0,21
2003,"Pharmacodynamics of radiolabelled anticancer drugs for positron emission tomography","Hutchinson O.C., Collingridge D.R., Barthel H., Price P.M., Aboagye E.O.",13816128,"Current Pharmaceutical Design",9, 11,10,0,0,0,0,0,10
2003,"Pharmacokinetics of radiolabelled anticancer drugs for positron emission tomography","Hutchinson O.C., Collingridge D.R., Barthel H., Price P.M., Aboagye E.O.",13816128,"Current Pharmaceutical Design",9, 11,14,0,0,0,0,0,14
2003,"Use of positron emission tomography in pharmacokinetic studies to investigate therapeutic advantage in a phase I study of 120-hour intravenous infusion XR5000","Propper D.J., Price P., Harris A.L., Twelves C., De Bono J., Saleem A., Ellard S., Flanagan E., Paul J., Ganesan T.S., Talbot D.C., Aboagye E.O.",0732183X,"Journal of Clinical Oncology",21, 2,15,2,1,0,3,0,18
2003,"Iodine-124 labelled Annexin-V as a potential radiotracer to study apoptosis using positron emission tomography","Glaser M., Collingridge D.R., Aboagye E.O., Bouchier-Hayes L., Hutchinson O.C., Martin S.J., Price P., Brady F., Luthra S.K.",09698043,"Applied Radiation and Isotopes",58, 1,41,3,7,0,10,0,51
2002,"4D PET with the quad-HIDAC: Development of Dynamic List-mode EM Image Reconstruction","Walledge R.J., Reader A.J., Aboagye E.O., Spinks T.J., Honer M., Missimer J., Jeavons A.P.",,"IEEE Nuclear Science Symposium and Medical Imaging Conference",3, ,5,0,0,0,0,0,5
2002,"PET for in vivo pharmacokinetic and pharmacodynamic measurements","Gupta N., Price P.M, Aboagye E.O",09598049,"European Journal of Cancer",38, 16,45,4,3,3,10,0,55
2002,"Adenovirus biodistribution and noninvasive imaging of gene expression in vivo by positron emission tomography using human sodium/iodide symporter as reporter gene","Groot-Wassink T., Aboagye E.O., Glaser M., Lemoine N.R., Vassaux G.",10430342,"Human Gene Therapy",13, 14,105,6,4,4,14,0,119
2002,"Preparation of the iodine-124 derivative of the Bolton-Hunter reagent ([124I]I-SHPP) and its use for labelling a VEGF antibody as a PET tracer","Glaser M., Carroll V.A., Collingridge D.R., Aboagye E.O., Price P., Bicknell R., Harris A.L., Luthra S.K., Brady F.",03624803,"Journal of Labelled Compounds and Radiopharmaceuticals",45, 12,3,1,1,0,2,0,5
2002,"The development of [124I]iodinated-VG76e: A novel tracer for imaging vascular endothelial growth factor in vivo using positron emission tomography","Collingridge D.R., Bicknell R., Price P., Harris A.L., Carroll V.A., Glaser M., Aboagye E.O., Osman S., Hutchinson O.C., Barthel H., Luthra S.K., Brady F.",00085472,"Cancer Research",62, 20,80,13,8,2,23,0,103
2002,"Use of radiolabelled choline as a pharmacodynamic marker for the signal transduction inhibitor geldanamycin","Liu D., Hutchinson O.C., Osman S., Price P., Workman P., Aboagye E.O.",00070920,"British Journal of Cancer",87, 7,22,4,2,1,7,0,29
2002,"The use of imaging to accelerate drug development","Aboagye E.",13596446,"Drug Discovery Today",7, 13,0,1,0,1,2,0,2
2002,"Cancer research UK procedures in manufacture and toxicology of radiotracers intended for pre-phase I positron emission tomography studies in cancer patients","Aboagye E.O., Luthra S.K., Brady F., Poole K., Anderson H., Jones T., Boobis A., Burtles S.S., Price P.",00070920,"British Journal of Cancer",86, 7,13,0,0,0,0,0,13
2001,"Radiolabelled tracers and anticancer drugs for assessment of therapeutic efficacy using PET","Brady F., Luthra S.K., Brown G.D., Osman S., Aboagye E., Saleem A., Price P.M.",13816128,"Current Pharmaceutical Design",7, 18,26,2,0,1,3,0,29
2001,"The physiological environment in cancer vascularization, invasion and metastasis","Bhujwalla Z.M., Artemov D., Aboagye E., Ackerstaff E., Gillies R.J., Natarajan K., Solaiyappan M.",,"Novartis Foundation Symposium",240, ,15,1,0,1,2,0,17
2001,"Extraction of 5-fluorouracil by tumor and liver: A noninvasive positron emission tomography study of patients with gastrointestinal cancer","Aboagye E.O., Saleem A., Cunningham V.J., Osman S., Price P.M.",00085472,"Cancer Research",61, 13,24,2,5,1,8,0,32
2001,"Effect of malignant transformation on lactate levels of human mammary epithelial cells","Aboagye E.O., Mori N., Bhujwalla Z.M.",00652571,"Advances in Enzyme Regulation",41, ,4,0,1,0,1,0,5
2001,"Real-time measurements of cellular oxygen consumption, pH, and energy metabolism using nuclear magnetic resonance spectroscopy","Pilatus U., Aboagye E., Artemov D., Mori N., Ackerstaff E., Bhujwalla Z.M.",07403194,"Magnetic Resonance in Medicine",45, 5,7,2,1,0,3,0,10
2001,"Comparative biodistribution and metabolism of carbon-11-labeled N-[2-(dimethylamino)ethyl]acridine-4-carboxamide and DNA-intercalating analogues","Osman S., Baguley B.C., Price P.M., Rowlinson-Busza G., Luthra S.K., Aboagye E.O., Brown G.D., Brady F., Myers R., Gamage S.A., Denny W.A.",00085472,"Cancer Research",61, 7,6,0,1,0,1,0,7
2001,"In vivo pharmacokinetics and pharmacodynamics in drug development using positron-emission tomography","Aboagye E.O., Price P.M., Jones T.",13596446,"Drug Discovery Today",6, 6,37,2,6,2,10,0,47
2001,"Pharmacokinetic evaluation of N-[2-(dimethylamino)ethyl]acridine-4-carboxamide in patients by positron emission tomography","Saleem A., Jones T., Price P.M., Aboagye E.O., Harte R.J., Matthews J.C., Osman S., Brady F., Luthra S.K., Brown G.D., Bleehen N., Connors T.",0732183X,"Journal of Clinical Oncology",19, 5,36,0,6,3,9,0,45
2000,"Modulation of fluorouracil tissue pharmacokinetics by eniluracil: In-vivo imaging of drug action","Saleem A., Yap J., Osman S., Brady F., Suttle B., Lucas S.V., Jones T., Price P.M., Aboagye E.O.",01406736,"Lancet",355, 9221,52,2,4,2,8,0,60
2000,"Phospholipid profiles of invasive human breast cancer cells are altered towards a less invasive phospholipid profile by the anti-inflammatory agent indomethacin","Natarajan K., Mori N., Artemov D., Aboagye E.O., Chacko V.P., Bhujwalla Z.M.",00652571,"Advances in Enzyme Regulation",40, ,14,1,1,0,2,0,16
2000,"In vivo monitoring of drugs using radiotracer techniques","Saleem A., Aboagye E.O., Price P.M.",0169409X,"Advanced Drug Delivery Reviews",41, 1,21,0,4,0,4,0,25
1999,"Nm23-transfected MDA-MB-435 human breast carcinoma cells form tumors with altered phospholipid metabolism and pH: A 31P nuclear magnetic resonance study in vivo and vitro","Bhujwalla Z.M., Aboagye E.O., Gillies R.J., Chacko V.P., Mendola C.E., Backer J.M.",07403194,"Magnetic Resonance in Medicine",41, 5,57,3,6,1,10,0,67
1999,"Malignant transformation alters membrane choline phospholipid metabolism of human mammary epithelial cells","Aboagye E.O., Bhujwalla Z.M.",00085472,"Cancer Research",59, 1,160,23,31,14,68,0,228
1998,"Erratum: Preclinical development and current status of the fluorinated 2-nitroimidazole hypoxia probe N-(2-hydroxy-3,3,3-trifluoropropyl)-2-(2-nitro-1-imidazolyl) acetamide (SR 4554, CRC 94/17): A non-invasive diagnostic probe for the measurement of tumor hypoxia by magnetic resonance spectroscopy and imaging, and by positron emission tomography (Anti-Cancer Drug Design (1998) (703-730))","Aboagye E.O., Kelson A.B., Tracy M., Workman P.",02669536,"Anti-Cancer Drug Design",13, 8,0,0,0,0,0,0,0
1998,"Hypoxic cell cytotoxin tirapazamine induces acute changes in tumor energy metabolism and pH: A 31P magnetic resonance spectroscopy study","Aboagye E.O., Dillehay L.E., Bhujwalla Z.M., Lee D.-J.",10657541,"Radiation Oncology Investigations",6, 6,7,0,0,0,0,0,7
1998,"Intratumoral conversion of 5-fluorocytosine to 5-fluorouracil by monoclonal antibody-cytosine deaminase conjugates: Noninvasive detection of prodrug activation by magnetic resonance spectroscopy and spectroscopic imaging","Aboagye E.O., Artemov D., Senter P.D., Bhujwalla Z.M.",00085472,"Cancer Research",58, 18,31,0,3,0,3,0,34
1998,"Preclinical development and current status of the fluorinated 2-nitroimidazole hypoxia probe N-(2-hydroxy-3,3,3-trifluoropropyl)-2-(2-nitro-1-imidazolyl) acetamide (SR 4554, CRC 94/17): A non-invasive diagnostic probe for the measurement of tumor hypoxia by magnetic resonance spectroscopy and imaging, and by positron emission tomography","Aboagye E.O., Kelson A.B., Tracy M., Workman P.",02669536,"Anti-Cancer Drug Design",13, 6,41,2,2,0,4,0,45
1998,"Evaluation of lactate as a 1H nuclear magnetic resonance spectroscopy index for noninvasive prediction and early detection of tumor response to radiation therapy in EMT6 tumors","Aboagye E.O., Bhujwalla Z.M., He Q., Glickson J.D.",00337587,"Radiation Research",150, 1,22,2,1,1,4,0,26
1998,"Carbogen breathing increases 5-fluorouracil uptake and cytotoxicity in hypoxic murine RIF-1 tumors: A magnetic resonance study in vivo","McSheehy P.M.J., Robinson S.P., Ojugo A.S.E., Aboagye E.O., Cannell M.B., Leach M.O., Judson I.R., Griffiths J.R.",00085472,"Cancer Research",58, 6,43,0,3,1,4,0,47
1998,"Detection of tumor response to chemotherapy by 1H nuclear magnetic resonance spectroscopy: Effect of 5-fluorouracil on lactate levels in radiation-induced fibrosarcoma 1 tumors","Aboagye E.O., Bhujwalla Z.M., Shungu D.C., Glickson J.D.",00085472,"Cancer Research",58, 5,29,2,4,1,7,0,36
1998,"The relationship between tumour oxygenation determined by oxygen electrode measurements and magnetic resonance spectroscopy of the fluorinated 2-nitroimidazole SR-4554","Aboagye E.O., Maxwell R.J., Horsman M.R., Lewis A.D., Workman P., Tracy M., Griffiths J.R.",00070920,"British Journal of Cancer",77, 1,16,0,3,1,4,0,20
1997,"Bioreductive metabolism of the novel fluorinated 2-nitroimidazole hypoxia probe (N-(2-hydroxy-3,3,3-trifluoropropyl)-2-(2-nitroimidazolyl) acetamide (SR-4554)","Aboagye E.O., Lewis A.D., Tracy M., Workman P.",00062952,"Biochemical Pharmacology",54, 11,17,0,4,0,4,0,21
1997,"Preclinical evaluation of the fluorinated 2-nitroimidazole n-(2-hydroxy- 3,3,3-trifluoropropyl)-2-(2-nitro-1-imidazolyl) acetamide (SR-4554) as a probe for the measurement of tumor hypoxia","Aboagye E.O., Maxwell R.J., Kelson A.B., Tracy M., Lewis A.D., Graham M.A., Horsman M.R., Griffiths J.R., Workman P.",00085472,"Cancer Research",57, 15,46,0,4,0,4,0,50
1996,"Magnetic resonance spectroscopy and imaging methods for measuring tumour and tissue oxygenation.","McCoy C.L., McIntyre D.J., Robinson S.P., Aboagye E.O., Griffiths J.R.",03069443,"The British journal of cancer. Supplement",27, ,7,0,1,0,1,0,8
1996,"The pharmacokinetics, bioavailability and biodistribution in mice of a rationally designed 2-nitroimidazole hypoxia probe SR-4554","Aboagye E.O., Lewis A.D., Graham M.A., Tracy M., Kelson A.B., Ryan K.J., Workman P.",02669536,"Anti-Cancer Drug Design",11, 3,17,0,3,0,3,0,20
1996,"Magnetic resonance spectroscopy and imaging methods for measuring tumour and tissue oxygenation","McCoy C.L., McIntyre D.J.O., Robinson S.P., Aboagye E.O., Griffiths J.R.",00070920,"British Journal of Cancer",74, XXVII,19,0,1,0,1,0,20
1995,"Development and validation of a solid-phase extraction and high-performance liquid chromatographic assay for a novel fluorinated 2-nitroimidazole hypoxia probe (SR-4554) in Balb/c mouse plasma","Aboagye E.O., Graham M.A., Lewis A.D., Workman P., Kelson A.B., Tracy M.",15726495,"Journal of Chromatography B: Biomedical Applications",672, 1,8,0,0,0,0,0,8
1995,"The novel fluorinated 2-nitroimidazole hypoxia probe SR-4554: Reductive metabolism and semiquantitative localisation in human ovarian cancer multicellular spheroids as measured by electron energy loss spectroscopic analysis","Aboagye E.O., Lewis A.D., Johnson A., Workman P., Tracy M., Huxham I.M.",00070920,"British Journal of Cancer",72, 2,22,0,2,0,2,0,24
