2006,"Importance of accurate human chorionic gonadotropin measurement in the treatment of gestational trophoblast disease and testicular cancer","Mitchell H., Bagshawe K.D., Newlands E.S., Savage P., Seckl M.J.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",51, 11,5,2,0,0,2,0,7
2006,"Evaluation of deletions in 7q11.2 and 8p12-p21 as prognostic indicators of tumour development following molar pregnancy","Burke B., Sebire N.J., Moss J., Hodges M.D., Seckl M.J., Newlands E.S., Fisher R.A.",00908258,"Gynecologic Oncology",103, 2,4,2,0,3,5,0,9
2006,"Value of whole body 18FDG-PET to identify the active site of gestational trophoblastic neoplasia","Dhillon T., Palmieri C., Sebire N.J., Lindsay I., Newlands E.S., Schmid P., Savage P.M., Frank J., Seckl M.J.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",51, 11,5,5,3,1,9,0,14
2006,"Malignant ovarian germ cell tumors: Identification of novel prognostic markers and long-term outcome after multimodality treatment","Murugaesu N., Seckl M.J., Schmid P., Dancey G., Agarwal R., Holden L., McNeish I., Savage P.M., Newlands E.S., Rustin G.J.S.",0732183X,"Journal of Clinical Oncology",24, 30,14,5,13,1,19,0,33
2006,"Genetic heterogeneity for familial recurrent hydatidiform mole","Zhao J., Xiang Y., Huang S.-Z., Wan X.-R., Cui Q.-C., Seckl M.J., Fisher R.A.",10039406,"Chinese Journal of Medical Genetics",23, 5,0,0,0,0,0,0,0
2006,"Gestational trophoblastic diseases: 2. Hyperglycosylated hCG as a reliable marker of active neoplasia","Cole L.A., Butler S.A., Khanlian S.A., Giddings A., Muller C.Y., Seckl M.J., Kohorn E.I.",00908258,"Gynecologic Oncology",102, 2,26,10,4,4,18,0,44
2006,"FGF-2 protects small cell lung cancer cells from apoptosis through a complex involving PKC?, B-Raf and S6K2","Pardo O.E., Gout I.T., Sebire N., Marais R., Downward J., Seckl M.J., Wellbrock C., Khanzada U.K., Aubert M., Arozarena I., Davidson S., Bowen F., Parker P.J., Filonenko V.V.",02614189,"EMBO Journal",25, 13,29,12,14,2,28,0,57
2006,"Radiology of gestational trophoblastic neoplasia","Allen S.D., Lim A.K., Seckl M.J., Blunt D.M., Mitchell A.W.",00099260,"Clinical Radiology",61, 4,12,2,4,1,7,0,19
2006,"Placental site trophoblastic tumour derived from an oocyte donation pregnancy","Khan S., Dancey G., Lindsay I., Sebire N.J., Fisher R.A., Seckl M.J., Savage P.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",113, 3,1,1,0,0,1,0,2
2006,"Potent inhibition of small-cell lung cancer cell growth by simvastatin reveals selective functions of Ras isoforms in growth factor signalling","Khanzada U.K., Pardo O.E., Meier C., Downward J., Seckl M.J., Arcaro A.",09509232,"Oncogene",25, 6,24,3,4,1,8,0,32
2006,"Analysis of the chromosomal region 19q13.4 in two Chinese families with recurrent hydatidiform mole","Zhao J., Moss J., Sebire N.J., Cui Q.C., Seckl M.J., Xiang Y., Fisher R.A.",02681161,"Human Reproduction",21, 2,7,2,1,1,4,0,11
2006,"Residual lung lesions after completion of chemotherapy for gestational trophoblastic neoplasia: Should we operate?","Powles T., Savage P., Short D., Young A., Pappin C., Seckl M.J.",00070920,"British Journal of Cancer",94, 1,4,2,0,0,2,0,6
2006,"Routine pre-evacuation ultrasound diagnosis of hydatidiform mole: Experience of more than 1000 cases from a regional referral center","Fowler D.J., Lindsay I., Seckl M.J., Sebire N.J.",09607692,"Ultrasound in Obstetrics and Gynecology",27, 1,18,7,5,2,14,0,32
2005,"Neuronal characteristics of small-cell lung cancer","Onganer P.U., Seckl M.J., Djamgoz M.B.A.",00070920,"British Journal of Cancer",93, 11,20,8,2,0,10,0,30
2005,"The role of repeat uterine evacuation in trophoblast disease [5] (multiple letters)","Savage P., Seckl M.J., Hancock B.W., Tidy J.",00908258,"Gynecologic Oncology",99, 1,4,4,0,0,4,0,8
2005,"High-dose chemotherapy and peripheral blood stem cell support in refractory gestational trophoblastic neoplasia","El-Helw L.M., Seckl M.J., Haynes R., Evans L.S., Lorigan P.C., Long J., Kanfer E.J., Newlands E.S., Hancock B.W.",00070920,"British Journal of Cancer",93, 6,5,3,0,0,3,0,8
2005,"Placental site trophoblastic tumour arising from a partial hydatidiform mole","Palmieri C., Fisher R.A., Sebire N.J., Lindsay I., Smith J.R., McCluggage W.G., Savage P., Seckl M.J.",01406736,"Lancet",366, 9486,16,5,1,3,9,0,25
2005,"Overdiagnosis of complete and partial hydatidiform mole in tubal ectopic pregnancies","Sebire N.J., Lindsay I., Fisher R.A., Savage P., Seckl M.J.",02771691,"International Journal of Gynecological Pathology",24, 3,8,1,3,0,4,0,12
2005,"Defining and measuring reproductive concerns of female cancer survivors.","Wenzel L., Seckl M.J., Hancock B., Cella D., Dogan-Ates A., Habbal R., Berkowitz R., Goldstein D.P., Bernstein M., Kluhsman B.C., Osann K., Newlands E.",10526773,"Journal of the National Cancer Institute. Monographs",, 34,25,10,6,7,23,0,48
2005,"Persistent gestational trophoblastic disease is rarely, if ever, derived from non-molar first-trimester miscarriage","Sebire N.J., Foskett M., Fisher R.A., Lindsay I., Seckl M.J.",03069877,"Medical Hypotheses",64, 4,7,3,1,0,4,0,11
2005,"Intraplacental choriocarcinoma: Experience from a tertiary referral center and relationship with infantile choriocarcinoma","Sebire N.J., Lindsay I., Fisher R.A., Seckl M.J.",15513815,"Fetal and Pediatric Pathology",24, 1,10,5,1,1,7,0,17
2004,"Gestational trophoblastic neoplasia: The management of relapsing patients and other recent advances","Sarwar N., Newlands E.S., Seckl M.J.",15233790,"Current Oncology Reports",6, 6,3,0,0,0,0,0,3
2004,"Routine terminations of pregnancy - Should we screen for gestational trophoblastic neoplasia?","Seckl M.J., Gillmore R., Foskett M., Sebire N.J., Rees H., Newlands E.S.",01406736,"Lancet",364, 9435,10,3,4,1,8,0,18
2004,"p57KIP2 immunohistochemical staining of gestational trophoblastic tumours does not identify the type of the causative pregnancy","Sebire N.J., Rees H.C., Peston D., Seckl M.J., Newlands E.S., Fisher R.A.",03090167,"Histopathology",45, 2,4,2,1,0,3,0,7
2004,"Predictors of quality of life among long-term survivors of gestational trophoblastic disease","Wenzel L., Berkowitz R.S., Habbal R., Newlands E., Hancock B., Goldstein D.P., Seckl M., Bernstein M., Strickland S., Higgins J.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",49, 8,4,1,1,0,2,0,6
2004,"Erratum: Fibroblast growth factor 2-mediated translational control of IAPs blocks mitochondrial release of Smac/DIABLO and apoptosis in small cell lung cancer cells (Molecular and Cellular Biology (2003) 23, 21 (7600-7610))","Pardo O.E., Mehmet H., Seckl M.J., Downward J., Lesay A., Arcaro A., Lopes R., Ng B.L., Warne P.H., McNeish I.A., Tetley T.D., Lemoine N.R.",02707306,"Molecular and Cellular Biology",24, 15,0,0,0,0,0,0,0
2004,"Increased gestational age at evacuation of a complete hydatidiform mole: Does it correlate with increased risk of requiring chemotherapy?","Seckl M.J., Dhillon T., Dancey G., Foskett M., Paradinas F.J., Rees H.C., Sebire N., Vigushin D.M., Newlands E.S.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",49, 7,11,1,0,1,2,0,13
2004,"A Multicenter Phase I Gene Therapy Clinical Trial Involving Intraperitoneal Administration of E1A-Lipid Complex in Patients with Recurrent Epithelial Ovarian Cancer Overexpressing HER-2/neu Oncogene","Madhusudan S., Lemoine N.R., Charnock M., Habib N.A., Lechler R., Nicholls J., Pignatelli M., Ganesan T.S., Tamir A., Bates N., Flanagan E., Gore M.E., Barton D.P.J., Harper P., Seckl M., Thomas H.",10780432,"Clinical Cancer Research",10, 9,36,6,1,1,8,0,44
2004,"Gestational choriocarcinoma: An unusual presentation with response to gemcitabine and surgery","Pandian Z., Seckl M.J., Smith R., Lees D.A.R.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",111, 4,5,1,0,0,1,0,6
2004,"Paclitaxel-containing high-dose chemotherapy for relapsed or refractory testicular germ cell tumours","McNeish I.A., Kanfer E.J., Haynes R., Giles C., Harland S.J., Driver D., Rustin G.J.S., Newlands E.S., Seckl M.J.",00070920,"British Journal of Cancer",90, 6,17,3,2,0,5,0,22
2004,"A phase II study of sequential carboplatin, paclitaxel and topotecan in patients with previously untreated advanced ovarian cancer","Guppy A.E., Nelstrop A.E., Foster T., Agarwal R., Seckl M.J., Rustin G.J.S.",00070920,"British Journal of Cancer",90, 4,9,2,1,1,4,0,13
2003,"Infantile Choriocarcinoma Treated With Chemotherapy Alone","Johnson E.J., Crofton P.M., O'Neill J., Wilkinson A.G., McKenzie K.J., Munro F.D., Myles L., Seckl M.J., Wallace W.H.B.",00981532,"Medical and Pediatric Oncology",41, 6,7,1,2,0,3,0,10
2003,"Infertility rates following POMB/ACE chemotherapy for male and female germ cell tumours - A retrospective long-term follow-up study","Gaffan J., Holden L., Newlands E.S., Short D., Fuller S., Begent R.H.J., Rustin G.J.S., Seckl M.J.",00070920,"British Journal of Cancer",89, 10,9,3,2,1,6,0,15
2003,"Fibroblast Growth Factor 2-Mediated Translational Control of IAPs Blocks Mitochondrial Release of Smac/DIABLO and Apoptosis in Small Cell Lung Cancer Cells","Pardo O.E., Mehmet H., Seckl M.J., Downward J., Lesay A., Arcaro A., Lopes R., Ng B.L., Warne P.H., McNeish I.A., Tetley T.D., Lemoine N.R.",02707306,"Molecular and Cellular Biology",23, 21,42,4,5,2,11,0,53
2003,"Genetic refinement and physical mapping of a biparental complete hydatidiform mole locus on chromosome 19q13.4.","Hodges M.D., Rees H.C., Seckl M.J., Newlands E.S., Fisher R.A.",14686244,"Journal of medical genetics",40, 8,22,4,1,2,7,0,29
2003,"Risk of recurrent hydatidiform mole and subsequent pregnancy outcome following complete or partial hydatidiform molar pregnancy","Sebire N.J., Fisher R.A., Foskett M., Rees H., Seckl M.J., Newlands E.S.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",110, 1,27,10,11,5,26,0,53
2002,"The maternally transcribed gene p57KIP2 (CDNK1C) is abnormally expressed in both androgenetic and biparental complete hydatidiform moles","Fisher R.A., Hodges M.D., Rees H.C., Sebire N.J., Seckl M.J., Newlands E.S., Genest D.R., Castrillon D.H.",09646906,"Human Molecular Genetics",11, 26,44,8,5,4,17,0,61
2002,"Two distinct phosphoinositide 3-kinases mediate polypeptide growth factor-stimulated PKB activation","Arcaro A., Khanzada U.K., Vanhaesebroeck B., Tetley T.D., Waterfield M.D., Seckl M.J.",02614189,"EMBO Journal",21, 19,30,1,3,3,7,0,37
2002,"Twenty-five years' clinical experience with placental site trophoblastic tumors","Papadopoulos A.J., Foskett M., Seckl M.J., McNeish I., Paradinas F.J., Rees H., Newlands E.S.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",47, 6,70,7,4,2,13,0,83
2002,"Management of brain metastases in patients with high-risk gestational trophoblastic tumors","Newlands E.S., Holden L., Seckl M.J., McNeish I., Strickland S., Rustin G.J.S.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",47, 6,17,5,3,1,9,0,26
2002,"Outcome of twin pregnancies with complete hydatidiform mole and healthy co-twin","Sebire N.J., Foskett M., Paradinas F.J., Fisher R.A., Francis R.J., Short D., Newlands E.S., Seckl M.J.",01406736,"Lancet",359, 9324,49,8,7,6,21,0,70
2002,"Doppler ultrasonography of the uterine artery and the response to chemotherapy in patients with gestational trophoblastic tumors","Agarwal R., Strickland S., McNeish I.A., Patel D.C., Foskett M., Boultbee J.E., Newlands E.S., Seckl M.J.",10780432,"Clinical Cancer Research",8, 5,8,2,0,2,4,0,12
2002,"Mechanisms of nordihydroguaiaretic acid-induced growth inhibition and apoptosis in human cancer cells","Seufferlein T., Seckl M.J., Schwarz E., Beil M., Wichert G.V., Baust H., Luhrs H., Schmid R.M., Adler G.",00070920,"British Journal of Cancer",86, 7,17,2,1,0,3,0,20
2002,"Fibroblast growth factor-2 induces translational regulation of Bcl-XL and Bcl-2 via a MEK-dependent pathway: Correlation with resistance to etoposide-induced apoptosis","Pardo O.E., Arcaro A., Salerno G., Raguz S., Downward J., Seckl M.J.",00219258,"Journal of Biological Chemistry",277, 14,79,8,6,2,16,0,95
2002,"Low-risk persistent gestational trophoblastic disease: Outcome after initial treatment with low-dose methotrexate and folinic acid from 1992 to 2000","McNeish I.A., Strickland S., Holden L., Rustin G.J.S., Foskett M., Seckl M.J., Newlands E.S.",0732183X,"Journal of Clinical Oncology",20, 7,58,9,7,2,18,0,76
2002,"Embolization of bleeding residual uterine vascular malformations in patients with treated gestational trophoblastic tumors","Lim A.K.P., Agarwal R., Seckl M.J., Newlands E.S., Barrett N.K., Mitchell A.W.M.",00338419,"Radiology",222, 3,19,4,5,4,13,0,32
2002,"The effect of early pregnancy following chemotherapy on disease relapse and foetal outcome in women treated for gestational trophoblastic tumours","Blagden S.P., Foskett M.A., Fisher R.A., Short D., Fuller S., Newlands E.S., Seckl M.J.",00070920,"British Journal of Cancer",86, 1,8,1,0,1,2,0,10
2002,"Risk of partial and complete hydatidiform molar pregnancy in relation to maternal age","Sebire N.J., Foskett M., Fisher R.A., Rees H., Seckl M., Newlands E.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",109, 1,19,7,4,2,13,0,32
2002,"Quality of life after gestational trophoblastic disease","Wenzel L., Berkowitz R.S., Newlands E., Hancock B., Goldstein D.P., Seckl M.J., Habbal R., Bernstein M., Kluhsman B., Kulchak-Rahm A., Strickland S., Higgins J.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",47, 5,14,2,2,1,5,0,19
2001,"Pseudo-partial moles: Placental stem vessel hydrops and the association with Beckwith-Wiedemann syndrome and complete moles","Paradinas F.J., Sebire N.J., Fisher R.A., Rees H.C., Foskett M., Seckl M.J., Newlands E.S.",03090167,"Histopathology",39, 5,42,3,4,1,8,0,50
2001,"Synthesis and anticancer activity of nordihydroguaiaretic acid (NDGA) and analogues","McDonald R.W., Bunjobpon W., Liu T., Fessler S., Pardo O.E., Freer I.K.A., Glaser M., Seckl M.J., Robins D.J.",02669536,"Anti-Cancer Drug Design",16, 6,15,1,1,0,2,0,17
2001,"The diagnostic implications of routine ultrasound examination in histologically confirmed early molar pregnancies","Sebire N.J., Rees H., Paradinas F., Seckl M., Newlands E.",09607692,"Ultrasound in Obstetrics and Gynecology",18, 6,35,3,4,2,9,0,44
2001,"Novel cross talk between MEK and S6K2 in FGF-2 induced proliferation of SCLC cells","Pardo O.E., Arcaro A., Salerno G., Tetley T.D., Valovka T., Gout I., Seckl M.J.",09509232,"Oncogene",20, 52,25,3,3,0,6,0,31
2001,"Extravillus endovascular implantation site trophoblast invasion is abnormal in complete versus partial molar pregnancies","Sebire N.J., Rees H., Paradinas F., Fisher R., Foskett M., Seckl M., Newlands E.",01434004,"Placenta",22, 8-9,14,2,1,0,3,0,17
2000,"Choriocarcinoma and partial hydatidiform moles","Seckl M.J., Fisher R.A., Salerno G., Rees H., Paradinas F.J., Foskett M., Newlands E.S.",01406736,"Lancet",356, 9223,121,17,8,5,30,0,151
2000,"Surveillance for stage I testicular germ cell tumours: Results and cost benefit analysis of management options","Francis R., Bower M., Brunstrom G., Holden L., Newlands E.S., Rustin G.J.S., Seckl M.J.",09598049,"European Journal of Cancer",36, 15,48,6,5,0,11,0,59
2000,"Regarding ligation of the hypogastric artery and blood loss","Smith J.R., Bridges J.E., Boyle D.C.M., Seckl M., Newlands E.S.",1048891X,"International Journal of Gynecological Cancer",10, 2,3,0,0,0,0,0,3
2000,"Etoposide and cisplatin/etoposide, methotrexate, and actinomycin D (EMA) chemotherapy for patients with high-risk gestational trophoblastic tumors refractory to EMA/cyclophosphamide and vincristine chemotherapy and patients presenting with metastatic placental site trophoblastic tumors","Newlands E.S., Mulholland P.J., Holden L., Seckl M.J., Rustin G.J.S.",0732183X,"Journal of Clinical Oncology",18, 4,82,9,5,1,15,0,97
1999,"A molecular cytogenetic approach to studying platinum resistance","Hiorns L.R., Seckl M.J., Paradinas F., Sharp S.Y., Skelton L.A., Brunstrom G., Newlands E.S., Kelland L.R., Leyland-Jones B.",01620134,"Journal of Inorganic Biochemistry",77, 1-2,11,0,0,0,0,0,11
1999,"Hypoglycemia due to an insulin-secreting small-cell carcinoma of the cervix","Seckl M.J., Mulholland P.J., Bishop A.E., Teale J.D., Hales C.N., Glaser M., Watkins S., Seckl J.R.",00284793,"New England Journal of Medicine",341, 10,30,2,1,0,3,0,33
1999,"Reducing incidence of headache after lumbar puncture and intrathecal cytotoxics","Lo S.K., Montgomery J.N., Blagden S., McNeish I.A., Agarwal R., Suntharalingam J., Seckl M.J., Newlands E.S.",01406736,"Lancet",353, 9169,5,0,0,0,0,0,5
1998,"Substance P analogues act as broad-spectrum neuropeptide antagonists","Seckl M.J., Rozengurt E.",09295666,"Letters in Peptide Science",5, 2-3,2,0,0,0,0,0,2
1998,"Influence of chemotherapy for gestational trophoblastic disease on subsequent pregnancy outcome","Woolas R.P., Bower M., Newlands E.S., Seckl M., Short D., Holden L.",03065456,"British Journal of Obstetrics and Gynaecology",105, 9,36,4,3,2,9,0,45
1998,"High-dose etoposide with granulocyte colony-stimulating factor for mobilization of peripheral blood progenitor cells: Efficacy and toxicity at three dose levels","Kanfer E.J., McGuigan D., Samson D., Abboudi Z., Abrahamson G., Apperley J.F., Chilcott S., Craddock C., Davis J., MacDonald C., Macdonald D., Olavarria E., Philpott N., Rustin G.J.S., Seckl M.J., Sekhar M., Stern S., Newlands E.S.",00070920,"British Journal of Cancer",78, 7,20,0,1,0,1,0,21
1998,"Excision of residual masses of metastatic germ cell tumours after chemotherapy: The role of extraperitoneal surgical approaches","Christmas T.J., Doherty A.P., Rustin G.J.S., Seckl M.J., Newlands E.S.",00071331,"British Journal of Urology",81, 2,13,1,0,0,1,0,14
1998,"A 28-year-old woman with a pulmonary embolus","Savage P., Roddie M., Seckl M.J.",01406736,"Lancet",352, 9121,6,0,0,0,0,0,6
1998,"Management of resistant gestational trophoblastic tumors","Newlands E.S., Bower M., Holden L., Short D., Seckl M.J., Rustin G.J.S., Begent R.H.J., Bagshawe K.D.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",43, 2,18,1,1,0,2,0,20
1997,"Treatment of gestational trophoblastic disease","Seckl M.J., Newlands E.S.",0947823X,"General and Diagnostic Pathology",143, 2-3,15,1,1,0,2,0,17
1997,"Primary retroperitoneal germ cell tumours: Excision via a thoracoabdominal extraperitoneal approach","Christmas T.J., Doherty A.P., Rustin G.J.S., Seckl M.J., Newlands E.S.",00071323,"British Journal of Surgery",84, 7,2,0,0,0,0,0,2
1997,"[D-Arg1,D-Trp(5,7,9),Leu11]substance P: A novel potent inhibitor of signal transduction and growth in vitro and in vivo in small cell lung cancer cells","Seckl M.J., Higgins T., Widmer F., Rozengurt E.",00085472,"Cancer Research",57, 1,37,7,2,0,9,0,46
1996,"Effect of tyrphostin combined with a substance P related antagonist on small cell lung cancer cell growth in vitro","Seckl M.J., Rozengurt E.",09598049,"European Journal of Cancer",32, 2,3,0,0,0,0,0,3
1996,"[D-Arg1,D-Trp5,7,9,Leu11]substance P coordinately and reversibly inhibits bombesin- and vasopressin-induced signal transduction pathways in Swiss 3T3 cells","Seckl M.J., Higgins T., Rozengurt E.",00219258,"Journal of Biological Chemistry",271, 46,18,0,0,0,0,0,18
1995,"Substance P-related antagonists inhibit vasopressin and bombesin but not 5'-3-O-(thio)triphosphate-stimulated inositol phosphate production in Swiss 3T3 cells","Seckl M.J., Newman R.H., Freemont P.S., Rozengurt E.",00219541,"Journal of Cellular Physiology",163, 1,17,0,0,0,0,0,17
1995,"Guanosine 5'-3-O-(thio)triphosphate stimulates tyrosine phosphorylation of p125(FAK) and paxillin in permeabilized Swiss 3T3 cells. Role of p21(rho)","Seckl M.J., Morii N., Narumiya S., Rozengurt E.",00219258,"Journal of Biological Chemistry",270, 12,63,0,1,0,1,0,64
1994,"Lysophosphatidic acid-depleted serum, hepatocyte growth factor and stem cell growth factor stimulate colony growth of small cell lung cancer cells through a calcium-independent pathway","Seckl M.J., Seufferlein T., Rozengurt E.",00085472,"Cancer Research",54, 23,16,0,0,0,0,0,16
1993,"Tyrphostin inhibits bombesin stimulation of tyrosine phosphorylation, c- fos expression, and DNA synthesis in Swiss 3T3 cells","Seckl M., Rozengurt E.",00219258,"Journal of Biological Chemistry",268, 13,31,0,0,0,0,0,31
1992,"CA-125 is not a useful marker in metastatic breast cancer","Seckl M.J., Rustin G.J.S., Coombes R.C.",00070920,"British Journal of Cancer",66, 5,6,0,0,0,0,0,6
1991,"Pulmonary embolism, pulmonary hypertension, and choriocarcinoma","Seckl M.J., Rustin G.J.S., Newlands E.S., Gwyther S.J., Bomanji J.",01406736,"Lancet",338, 8778,18,1,1,0,2,0,20
1991,"Acute lymphoblastic leukaemia relapsing in bowel.","Seckl M.J., Gregory M.M., Watkins S.M.",09024441,"European journal of haematology",47, 5,0,0,0,0,0,0,0
1990,"Frequency of serum tumour marker monitoring in patients with non-seminomatous germ cell tumours","Seckl M.J., Rustin G.J.S., Bagshawe K.D.",00070920,"British Journal of Cancer",61, 6,7,1,0,0,1,0,8
