2005,"Targeting primary human leukaemia cells with RNA interference: Bcr-Abl targeting inhibits myeloid progenitor self-renewal in chronic myeloid leukaemia cells","Withey J.M.E., Marley S.B., Kaeda J., Harvey A.J., Crompton M.R., Gordon M.Y.",00071048,"British Journal of Haematology",129, 3,5,2,3,5,2,12
2004,"Growth factor displayed on the surface of retroviral particles without manipulation of envelope proteins is biologically active and can enhance transduction","Chandrashekran A., Gordon M.Y., Darling D., Farzaneh F., Casimir C.",1099498X,"Journal of Gene Medicine",6, 11,7,2,0,2,0,9
2004,"Targeted retroviral transduction of c-kit+ hematopoietic cells using novel ligand display technology","Chandrashekran A., Gordon M.Y., Casimir C.",00064971,"Blood",104, 9,3,4,3,7,1,11
2004,"Phosphatidylinositol-3 kinase inhibitors reproduce the selective antiproliferative effects of imatinib on chronic myeloid leukaemia progenitor cells","Marley S.B., Lewis J.L., Schneider H., Rudd C.E., Gordon M.Y.",00071048,"British Journal of Haematology",125, 4,16,2,3,5,0,21
2004,"Opposing effects of PI3 kinase pathway activation on human myeloid and erythroid progenitor cell proliferation and differentiation in vitro","Lewis J.L., Marley S.B., Ojo M., Gordon M.Y.",0301472X,"Experimental Hematology",32, 1,8,3,1,4,0,12
2003,"Clinical heterogeneity in chronic myeloid leukaemia reflecting biological diversity in normal persons","Gordon M.Y., Marley S.B., Apperley J.F., Marin D., Kaeda J., Szydlo R., Goldman J.M.",00071048,"British Journal of Haematology",122, 3,3,0,1,1,0,4
2003,"Progenitor cells divide symmetrically to generate new colony-forming cells and clonal heterogeneity","Marley S.B., Lewis J.L., Gordon M.Y.",00071048,"British Journal of Haematology",121, 4,3,2,2,4,4,11
2002,"Of mice and men . . . and elephants [3]","Gordon M.Y., Lewis J.L., Marley S.B.",00064971,"Blood",100, 13,5,4,2,6,0,11
2002,"A role for the Fas/Fas ligand apoptotic pathway in regulating myeloid progenitor cell kinetics","Alenzi F.Q.B., Marley S.B., Lewis J.L., Chandrashekran A., Warrens A.N., Goldman J.M., Gordon M.Y.",0301472X,"Experimental Hematology",30, 12,11,3,2,5,0,16
2002,"Effects of combinations of therapeutic agents on the proliferation of progenitor cells in chronic myeloid leukaemia","Marley S.B., Davidson R.J., Goldman J.M., Gordon M.Y.",00071048,"British Journal of Haematology",116, 1,28,1,1,2,2,32
2001,"Sialomucin-mediated aggregation and gap junctions in the regulation of hematopoietic progenitor cell renewal","Marley S.B., Davidson R.J., Lewis J.L., Goldman J.M., Gordon M.Y.",00064971,"Blood",98, 11,0,0,0,0,0,0
2001,"Contact-mediated inhibition of hematopoietic progenitor cells resulting from homotypic CD34-CD34 cell adhesion downregulates proteins of the pRb pathway","Lewis J.L., Nguyen D.X., Wen B., Marley S.B., Davidson J., Goldman J.M., Gordon M.Y.",00064971,"Blood",98, 11,2,0,0,0,0,2
2001,"Progenitor cells from patients with advanced phase chronic myeloid leukaemia respond to STI571 in vitro and in vivo","Marley S.B., Davidson R.J., Lewis J.L., Nguyen D.X., Eades A., Parker S., Goldman J.M., Gordon M.Y.",01452126,"Leukemia Research",25, 11,8,0,0,0,1,9
2001,"BCR-ABL and Interleukin 3 Promote Haematopoietic Cell Proliferation and Survival through Modulation of Cyclin D2 and p27Kip1 Expression","Parada Y., Lam E.W.-F., Banerji L., Glassford J., Lea N.C., Collado M., Rivas C., Lewis J.L., Gordon M.Y., Thomas N.S.B.",00219258,"Journal of Biological Chemistry",276, 26,46,13,9,22,0,68
2001,"The influence of INK4 proteins on growth and self-renewal kinetics of hematopoietic progenitor cells","Lewis J.L., Goldman J.M., Lam E.W.-F., Gordon M.Y., Chinswangwatanakul W., Zheng B., Marley S.B., Nguyen D.X., Cross N.C.P., Banerji L., Glassford J., Thomas N.S.B.",00064971,"Blood",97, 9,18,4,4,8,1,27
2001,"Peripheral blood progenitor cell mobilisation alters myeloid, but not erythroid, progenitor cell self-renewal kinetics","Marley S.B., Lewis J.L., Zheng B., Davidson R.J., Davis J.G., McDonald C., Alenzi F.Q.B., Goldman J.M., Gordon M.Y.",02683369,"Bone Marrow Transplantation",27, 3,0,1,2,3,1,4
2001,"Rapamycin GVHD prophylaxis-potential for severe myelotoxicity","Davidson R.J., Marley S.B., Gordon M.Y.",02683369,"Bone Marrow Transplantation",27, 1,2,0,0,0,0,2
2000,"Immunoresponse to wilms tumor antigen-1 (WT-1) in CML patients","Bellantuono I., Macchiarulo E., Gao L., Dazzi F., Cerundolo V., Marley S.B., Gordon M.Y., Goldman J.M., Stauss H.J.",00064971,"Blood",96, 11,0,0,0,0,0,0
2000,"Contact-mediated inhibition of human haematopoietic progenitor cell proliferation may be conferred by stem cell antigen, CD34","Gordon M.Y., Marley S.B., Davidson R.J., Grand F.H., Lewis J.L., Nguyen D.X., Lloyd S., Goldman J.M.",14664860,"Hematology Journal",1, 2,11,2,3,5,0,16
2000,"Normal and chronic phase CML hematopoietic cells repopulate NOD/SCID bone marrow with different kinetics and cell lineage representation","Dazzi F., Hasserjian R., Gordon M.Y., Boecklin F., Cotter F., Corbo M., Capelli D., Goldman J.M.",14664860,"Hematology Journal",1, 5,3,0,0,0,1,4
2000,"Combination of interferon alpha with either Ara-C or ATRA invitro reduces the selective action of interferon against CMLCFU-GM","Marley S.B., Davidson R.J., Goldman J.M., Gordon M.Y.",08876924,"Leukemia",14, 8,3,0,0,0,1,4
2000,"The tyrosine kinase inhibitor STI571, like interferon-?, preferentially reduces the capacity for amplification of granulocyte-macrophage progenitors from patients with chronic myeloid leukemia","Marley S.B., Deininger M.W.N., Davidson R.J., Goldman J.M., Gordon M.Y.",0301472X,"Experimental Hematology",28, 5,44,5,3,8,2,54
2000,"Selective elimination of leukemic CD34+ progenitor cells by cytotoxic T lymphocytes specific for WT1","Gao L., Bellantuono I., Elsasser A., Marley S.B., Gordon M.Y., Goldman J.M., Stauss H.J.",00064971,"Blood",95, 7,164,17,27,44,13,221
1999,"Biological consequences of the BCR/ABL fusion gene in humans and mice","Gordon M.Y.",00219746,"Journal of Clinical Pathology",52, 10,8,0,0,0,1,9
1999,"Frequent deletion of hSNF5/INI1, a component of the SWI/SNF complex, in chronic myeloid leukemia","Grand F., Kulkarni S., Chase A., Goldman J.M., Gordon M., Cross N.C.P.",00085472,"Cancer Research",59, 16,55,3,3,6,2,63
1999,"Evidence for a continuous decline in haemopoietic cell function from birth: Application to evaluating bone marrow failure in children","Marley S.B., Lewis J.L., Davidson R.J., Roberts I.A.G., Dokal I., Goldman J.M., Gordon M.Y.",00071048,"British Journal of Haematology",106, 1,32,7,4,11,4,47
1999,"Cell biology of CML cells","Gordon M.Y., Dazzi F., Marley S.B., Lewis J.L., Nguyen D., Grand F.H., Davidson R.J., Goldman J.M.",08876924,"Leukemia",13, 1,26,1,0,1,0,27
1999,"'Stochastic' - 40 years of use and abuse [1]","Blackett N., Gordon M.",00064971,"Blood",93, 9,9,1,2,3,0,12
1999,"Optimal timing for processing and cryopreservation of umbilical cord haematopoietic stem cells for clinical transplantation","Shlebak A.A., Marley S.B., Roberts I.A.G., Davidson R.J., Goldman J.M., Gordon M.Y.",02683369,"Bone Marrow Transplantation",23, 2,9,4,0,4,0,13
1999,"IL-12 is a heparin-binding cytokine","Hasan M., Najjam S., Gordon M.Y., Gibbs R.V., Rider C.C.",00221767,"Journal of Immunology",162, 2,34,4,6,10,0,44
1998,"The impact of antenatal and perinatal variables on cord blood haemopoietic stem/progenitor cell yield available for transplantation","Shlebak A.A., Roberts I.A.G., Stevens T.A., Syzdlo R.M., Goldman J.M., Gordon M.Y.",00071048,"British Journal of Haematology",103, 4,27,4,2,6,1,34
1998,"CD34-mediated homotypic adhesion and regulation of primary hematopoietic progenitor cells","Gordon M.Y., Marlev S.B., Davidson R.J.",0301472X,"Experimental Hematology",26, 8,0,0,0,0,0,0
1998,"BCR-ABL-positive progenitors in chronic myeloid leukaemia patients in complete cytogenetic remission after treatment with interferon-?","Reiter A., Marley S.B., Hochhaus A., Sohal J., Raanani P., Hehlmann R., Gordon M.Y., Goldman J.M., Cross N.C.P.",00071048,"British Journal of Haematology",102, 5,20,0,0,0,1,21
1998,"A two-color BCR-ABL probe that greatly reduces the false positive and false negative rates for fluorescence in situ hybridization in chronic myeloid leukemia","Grand F.H., Chase A., Iqbal S., Nguyen D.X., Lewis J.L., Marley S.B., Davidson R.J., Goldman J.M., Gordon M.Y.",10452257,"Genes Chromosomes and Cancer",23, 2,16,0,1,1,0,17
1998,"Treatment with interferon-? preferentially reduces the capacity for amplification of granulocyte-macrophage progenitors (CFU-GM) from patients with chronic myeloid leukemia but spares normal CFU-GM","Gordon M.Y., Marley S.B., Lewis J.L., Davidson R.J., Nguyen D.X., Grand F.H., Amos T.A.S., Goldman J.M.",00219738,"Journal of Clinical Investigation",102, 4,44,1,3,4,3,51
1998,"The kinetics and extent of engraftment of chronic myelogenous leukemia cells in non-obese diabetic/severe combined immunodeficiency mice reflect the phase of the donor's disease: An in vivo model of chronic myelogenous leukemia biology","Dazzi F., Capelli D., Hasserjian R., Cotter F., Corbo M., Poletti A., Chinswangwatanakul W., Goldman J.M., Gordon M.Y.",00064971,"Blood",92, 4,39,1,1,2,0,41
1998,"Reconstruction of the hematopoietic system after stem cell transplantation","Gordon M.Y., Blackett N.M.",09636897,"Cell Transplantation",7, 4,19,0,0,0,1,20
1998,"Further characterization of the binding of human recombinant interleukin 2 to heparin and identification of putative binding sites","Najjam S., Mulloy B., Theze J., Gordon M., Gibbs R., Rider C.C.",09596658,"Glycobiology",8, 5,25,0,6,6,1,32
1998,"Discordant erythropoiesis in CML (multiple letters) [3]","Marley S.B., Lewis J.L., Goldman J.M., Gordon M.Y., Clarkson B.",08876924,"Leukemia",12, 3,0,0,0,0,0,0
1998,"Use of G418 resistance to select cells retrovirally transduced with the Neo(R) gene","Chinswangwatanakul W., Lewis J.L., Manning M., Roberts I.A.G., Gordon M.Y.",0301472X,"Experimental Hematology",26, 3,5,1,0,1,0,6
1998,"Interleukin 3 (IL-1), but not stem cell factor (SCF) increases self-renewal by human erythroid burst-forming units (BFU-E) in vitro","Lewis J.L., Marley S.B., Blackett N.M., Szydlo R., Goldman J.M., Gordon M.Y.",10434666,"Cytokine",10, 1,5,0,0,0,1,6
1997,"Evidence for different self renewal capabilities of cfu-gm and bfu-e derived from normal bone marrow and cord blood","Lewis J.L., Marley S.B., Davidson R.J., Goldman J.M., Gordon M.Y.",0301472X,"Experimental Hematology",25, 8,0,0,0,0,0,0
1997,"Cfu-gm in cord blood have a greater potential for amplification than cfu-gm in adult bone marrow","Marlay S.B., Lewis J.L., Davidson R.J., Goldman J.M., Gordon M.Y.",0301472X,"Experimental Hematology",25, 8,0,0,0,0,0,0
1997,"Characterization of human recombinant interleukin 2 binding to heparin and heparan sulfate using an ELISA approach","Najjam S., Gibbs R.V., Gordon M.Y., Rider C.C.",10434666,"Cytokine",9, 12,38,3,3,6,1,45
1997,"BCR/ABL-negative progenitors are enriched in the adherent fraction of CD34+ cells circulating in the blood of chronic phase chronic myeloid leukemia patients","Grand F.H., Marley S.B., Chase A., Titley I., Healy L., Spencer A., Reiter A., Goldman J.M., Gordon M.Y.",08876924,"Leukemia",11, 9,14,0,1,1,0,15
1997,"CD34 epitope expression on haemopoietic tissues [2] (multiple letters)","Titley I., Healy L.E., Gordon M.Y., Rudin C.E., garland J.M., Joyner M.V.",00071048,"British Journal of Haematology",98, 3,0,0,0,0,0,0
1997,"CD34+ cell selection in chronic phase chronic myeloid leukaemia: A comparison of laboratory grade columns","Hawkins T.E., Marley S.B., O'Brien S.G., Gordon M.Y., Goldman J.M.",02683369,"Bone Marrow Transplantation",20, 5,7,0,0,0,0,7
1997,"Expression of interferon regulatory factor (IRF) genes and response to interferon-? in chronic myeloid leukaemia","Hochhaus A., Yan X.H., Willer A., Hehlmann R., Gordon M.Y., Goldman J.M., Melo J.V.",08876924,"Leukemia",11, 7,22,0,1,1,1,24
1997,"Biological properties of peripheral blood progenitor cells mobilized by cyclophosphamide and granulocyte colony-stimulating factor","Scott M.A., Apperley J.F., Bloxham D.M., Jestice H.K., John S., Marcus R.E., Gordon M.Y.",00071048,"British Journal of Haematology",97, 2,7,1,0,1,1,9
1997,"Limiting dilution assay: Single or multiple dilution protocol? (multiple letters) [10]","Nielsen L.K., Blackett N.M., Gordon M.Y.",00071048,"British Journal of Haematology",97, 1,0,0,0,0,0,0
1997,"Factors influencing the false positive and negative rates of BCR-ABL fluorescence in situ hybridization","Chase A., Grand F., Zhang J.-G., Blackett N., Goldman J., Gordon M.",10452257,"Genes Chromosomes and Cancer",18, 4,41,0,4,4,2,47
1997,"Stromal cells negatively regulate primitive haemopoietic progenitor cell activation via a phosphatidylinositol-anchored cell adhesion/signalling mechanism","Gordon M.Y., Lewis J.L., Marley S.B., Grand F.H., Goldman J.M.",00071048,"British Journal of Haematology",96, 3,23,1,0,1,0,24
1996,"Evaluation of 'discordant maturation' in chronic myeloid leukaemia using cultures of primitive progenitor cells and their production of clonogenic progeny (CFU-GM)","Marley S.B., Lewis J.L., Scott M.A., Goldman J.M., Gordon M.Y.",00071048,"British Journal of Haematology",95, 2,8,0,0,0,0,8
1996,"Cellular and molecular mechanisms in chronic myeloid leukaemia: Biology and treatment","Gordon M.Y., Goldman J.M.",00071048,"British Journal of Haematology",95, 1,54,0,2,2,1,57
1996,"Effects of interleukin 6 administration on platelets and haemopoietic progenitor cells in peripheral blood","Clarke D., Perren T.J., Selby P.J., Johnson P.W.M., Banks R.E., Storr M., Kinsey S.E., Johnson R., Morgan G., Gordon M.Y., Illingworth J.M.",10434666,"Cytokine",8, 9,4,0,0,0,2,6
1996,"Phenotype and progeny of primitive adherent human hematopoietic progenitors","Gordon M.Y., Lewis J.L., Grand F.H., Marley S.B., Goldman J.M.",08876924,"Leukemia",10, 8,18,0,0,0,0,18
1996,"Abnormal kinetics of colony formation by erythroid burst-forming units (BFU-E) in chronic myeloid leukaemia","Marley S.B., Lewis J.L., Goldman J.M., Gordon M.Y.",00071048,"British Journal of Haematology",93, 4,11,1,0,1,0,12
1996,"Optimizing limiting dilution assays: Frequency and 'ability' measurements of haemopoietic progenitor cells","Blackett N.M., Gordon M.Y.",00071048,"British Journal of Haematology",92, 3,9,0,0,0,0,9
1996,"Kinetics of colony formation by BFU-E grown under different culture conditions in vitro","Marley S.B., Amos T.A.S., Gordon M.Y.",00071048,"British Journal of Haematology",92, 3,7,0,0,0,0,7
1995,"Sources of human hematopoietic stem cells for transplantation - A review","Amos T.A.S., Gordon M.Y.",09636897,"Cell Transplantation",4, 6,19,2,1,3,1,23
1995,"Expression of cell-surface lectins on haemopoietic progenitor cells","Gibbs R.V., Lewis J.L., Gordon M.Y.",09674845,"British Journal of Biomedical Science",52, 4,5,0,0,0,0,5
1995,"Extent of variability inherent in measurements of CD34-positive cells in different human haemopoietic tissues","Titley I., Healy L.E., Scott M., Amos T.A.S., Gordon M.Y.",02683369,"Bone Marrow Transplantation",16, 4,13,0,0,0,0,13
1995,"Apoptosis in chronic myeloid leukaemia: Normal responses by progenitor cells to growth factor deprivation, X-irradiation and glucocorticoids","Amos T.A.S., Lewis J.L., Grand F.H., Gooding R.P., Goldman J.M., Gordon M.Y.",00071048,"British Journal of Haematology",91, 2,66,0,2,2,1,69
1995,"Progenitor cells in the blood and marrow of patients with chronic phase chronic myeloid leukaemia respond differently to macrophage inflammatory protein-1?","Nirsimloo N., Gordon M.Y.",01452126,"Leukemia Research",19, 5,5,0,0,0,0,5
1995,"Interaction of interleukin 7 (IL-7) with glycosaminoglycans and its biological relevance","Clarke D., Katoh O., Gibbs R.V., Griffiths S.D., Gordon M.Y.",10434666,"Cytokine",7, 4,48,1,6,7,2,57
1995,"Some factors determining the minimum number of cells required for successful clinical engraftment","Gordon M.Y., Blackett N.M.",02683369,"Bone Marrow Transplantation",15, 5,29,0,1,1,0,30
1995,"Evidence for a mechanism that can provide both short-term and long-term haemopoietic repopulation by a seemingly uniform population of primitive human haemopoietic precursor cells","Gordon M.Y., Blackett N.M., Lewis J.L., Goldman J.M.",08876924,"Leukemia",9, 7,12,0,0,0,0,12
1995,"Probability of progenitor renewal (PPR) and production of clonogenic progeny (CFU-GM) by primitive adherent progenitor cells in adult human bone marrow and umbilical cord blood","Gordon M.Y., Lewis J.L., Scott M.A., Roberts I.A.G., Goldman J.M.",00071048,"British Journal of Haematology",90, 4,7,0,0,0,0,7
1994,"The binding of acute myeloid leukemia blast cells to human endothelium","Cavenagh J.D., Gordon-Smith E.C., Gordon M.Y.",10428194,"Leukemia and Lymphoma",16, 1-2,5,0,0,0,0,5
1994,"Transplantation biology.","Gordon M.Y.",10656251,"Current opinion in hematology",1, 6,0,0,0,0,0,0
1994,"Routes to repopulation - A unification of the stochastic model and separation of stem-cell subpopulations","Gordon M.Y., Blackett N.M., McCulloch E.A.",08876924,"Leukemia",8, 6,12,0,3,3,2,17
1994,"Interferon and cell adhesion molecules in chronic myeloid leukaemia","Gordon M.Y.",09565272,"Interferons and Cytokines",, 25,0,0,0,0,0,0
1994,"Mechanisms of normal haematopoiesis","Gordon M.Y.",02683369,"Bone Marrow Transplantation",14, 2,0,0,0,0,0,0
1994,"Plastic-adherent cells in human bone marrow generate long-term hematopoiesis","Gordon M.Y.",08876924,"Leukemia",8, 5,22,0,0,0,0,22
1994,"Stochastic effects in hemopoiesis","Gordon M.Y., Amos T.A.S.",10665099,"Stem Cells",12, 2,11,0,0,0,1,12
1994,"The kinetics of colony formation by CFU-GM in vitro","Lewis J.L., Blackett N.M., Gordon M.Y.",00071048,"British Journal of Haematology",88, 2,15,0,0,0,1,16
1994,"Annotation. Physiology and function of the haemopoietic microenvironment","Gordon M.Y.",00071048,"British Journal of Haematology",86, 2,14,1,0,1,0,15
1994,"Stem cells and the microenvironment in aplastic anaemia","Gordon M.Y.",00071048,"British Journal of Haematology",86, 1,15,0,0,0,0,15
1994,"SLE(x) expression of normal CD34 positive bone marrow haemopoietic progenitor cells","Karakantza M., Gibson F.M., Cavenagh J.D., Ball S.E., Gordon M.Y., Gordon- Smith E.C.",00071048,"British Journal of Haematology",86, 4,9,0,0,0,0,9
1994,"In vitro proliferation by cells mobilized into the peripheral blood for collection and antologous transplantation","Healy L.E., Nirsimloo N., Scott M., Apperley J.F., Gordon M.Y.",0301472X,"Experimental Hematology",22, 13,9,0,1,1,0,10
1993,"Human haemopoietic stem cell assays","Gordon M.Y.",08921997,"Journal of Voice",7, 3,0,1,0,1,0,1
1993,"Regulation of growth in chronic myeloid leukemia","Gordon M.Y.",10428194,"Leukemia and Lymphoma",11, 2,10,0,0,0,0,10
1993,"Hyaluronic acid regulates the function and distribution of sulfated glycosaminoglycans in bone marrow stromal cultures","Siczkowski M., Amos T.A.S., Gordon M.Y.",0301472X,"Experimental Hematology",21, 1,24,1,0,1,1,26
1993,"Human haemopoietic stem cell assays","Gordon M.Y.",0268960X,"Blood Reviews",7, 3,21,0,0,0,2,23
1993,"An assessment of myeloid colony-forming-cell generation in liquid human bone marrow cultures: Influence of accessory cells and cytokines IL-1?, ? and IL-6","Gooding R.P., Riches P.G., Gordon M.Y.",09599673,"International Journal of Experimental Pathology",74, 2,0,0,0,0,0,0
1993,"Acute myeloid leukaemia blast cells bind to human endothelium in vitro utilizing E-selectin and vascular cell adhesion molecule-1 (VCAM-1)","Cavenagh J.D., Gordon-Smith E.C., Gibson F.M., Gordon M.Y.",00071048,"British Journal of Haematology",85, 2,24,2,1,3,0,27
1993,"Physiological mechanisms in BMT and haemopoiesis - Revisited","Gordon M.Y.",02683369,"Bone Marrow Transplantation",11, 3,10,0,0,0,0,10
1993,"Cell biology of CML - A model linking the chronic and terminal phases","Gordon M.Y.",10428194,"Leukemia and Lymphoma",11, 1,5,0,0,0,0,5
1993,"Rapid positive selection of CD34+ cells using magnetic microspheres coated with monoclonal antibody QBEND/10 linked via a cleavable disulphide bond","Grimsley P.G., Amos T.A.S., Gordon M.Y., Greaves M.F.",08876924,"Leukemia",7, 6,7,1,0,1,0,8
1992,"Physical, phenotypic and cytochemical characterisation of stroma-adherent blast colony-forming cells","Dowding C.R., Gordon M.Y.",08876924,"Leukemia",6, 4,4,0,0,0,0,4
1992,"Circulating stem cells in mice treated with cyclophosphamide","Craddock C.F., Apperley J.F., Wright E.G., Healy L.E., Bennett C.A., Evans M., Grimsley P.G., Gordon M.Y.",00064971,"Blood",80, 1,16,0,1,1,0,17
1992,"Binding of primitive hematopoietic progenitor cells to marrow stromal cells involves heparan sulfate","Siczkowski M., Clarke D., Gordon M.Y.",00064971,"Blood",80, 4,43,2,1,3,1,47
1992,"Synthesis and deposition of glycosaminoglycans in the murine hemopoietic stromal line S17: Modulators of the hemopoietic microenvironment","Siczkowski M., Robertson D., Gordon M.Y.",0301472X,"Experimental Hematology",20, 11,11,0,0,0,0,11
1991,"Haemopoietic growth factors--physiology and pathophysiology of the growth factor response.","Gordon M.Y.",02505525,"Schweizerische medizinische Wochenschrift. Supplementum",43, ,0,0,0,0,0,0
1991,"Deficiency of a phosphatidylinositol-anchored cell adhesion molecule influences haemopoietic progenitor binding to marrow stroma in chronic myeloid leukaemia","Gordon M.Y., Atkinson J., Clarke D., Dowding C.R., Goldman J.M., Grimsley Siczkowski P.G.M., Greaves M.F.",08876924,"Leukemia",5, 8,8,0,0,0,1,9
1991,"Interferon-? overrides the deficient adhesion of chronic myeloid leukemia primitive progenitor cells to bone marrow stromal cells","Dowding C., Guo A.-P., Osterholz J., Siczkowski M., Goldman J., Gordon M.",00064971,"Blood",78, 2,67,0,1,1,0,68
1991,"Production of heparan sulphate proteoglycans by human bone marrow stromal cells","Morris A.J., Turnbull J.E., Riley G.P., Gordon M.Y., Gallagher J.T.",00219533,"Journal of Cell Science",99, 1,19,1,1,2,1,22
1991,"Hemopoietic growth factors and receptors: bound and free.","Gordon M.Y.",10422196,"Cancer cells (Cold Spring Harbor, N.Y. : 1989)",3, 4,11,0,0,0,0,11
1991,"The effects of interferon-? on the proliferation of CML progenitor cells in vitro are not related to the precise position of the M-BCR breakpoint","Dowding C., Guo A.-P., Maisin D., Gordon M.Y., Goldman J.M.",00071048,"British Journal of Haematology",77, 2,15,0,0,0,0,15
1990,"Detection of the hybrid BCR/ABL messenger RNA in single CFU-GM colonies using the polymerase chain reaction","Hernandez A., Osterholz J., Price C.M., Wiedemann L.M., Gordon M.Y., Goldman J.M., Morgan G.J.",0301472X,"Experimental Hematology",18, 10,3,0,0,0,0,3
1990,"Cell interactions and gene expression in early hematopoiesis","Gordon M.Y., Ford A.M., Greaves M.F.",07371454,"International Journal of Cell Cloning",8, 1,1,0,0,0,0,1
1990,"Hemopoietic progenitor cell binding to the stromal microenvironment in vitro","Gordon M.Y., Clarke D., Atkinson J., Greaves M.F.",0301472X,"Experimental Hematology",18, 7,21,1,2,3,1,25
1990,"Haemopoietic stem cell subpopulations in mouse and man: Discrimination by differential adherence and marrow repopulating ability","Gordon M.Y., Bearpark A.D., Clarke D., Dowding C.R.",02683369,"Bone Marrow Transplantation",5, 1,3,0,1,1,0,4
