2005,"Person, place or time? The effect of individual circumstances, area and changes over time on mortality in men, 1995-2001.","White C., Wiggins R., Blane D., Whitworth A., Glickman M.",14651645,"Health statistics quarterly / Office for National Statistics.",, 28,0,0,0,0,0,0
2005,"Class, cohort, and consumption: The British experience of the third age","Gilleard C., Higgs P., Hyde M., Wiggins R., Blane D.",10795014,"Journals of Gerontology - Series B Psychological Sciences and Social Sciences",60, 6,1,1,1,2,3,6
2005,"Intergenerational social mobility and mid-life status attainment: Influences of childhood intelligence, childhood social factors, and education","Deary I.J., Taylor M.D., Hart C.L., Wilson V., Smith G.D., Blane D., Starr J.M.",01602896,"Intelligence",33, 5,4,3,5,8,7,19
2005,"Cohort profile: The Boyd Orr lifegrid sub-sample - Medical sociology study of life course influences on early old age","Blane D.",03005771,"International Journal of Epidemiology",34, 4,1,1,1,2,0,3
2005,"High rates of ischaemic heart disease in Scotland are not explained by conventional risk factors","Mitchell R., Fowkes G., Blane D., Bartley M.",0143005X,"Journal of Epidemiology and Community Health",59, 7,2,1,0,1,2,5
2005,"Selecting a healthy diet score: Lessons from a study of diet and health in early old age (the Boyd Orr cohort)","Maynard M., Ness A.R., Abraham L., Blane D., Bates C., Gunnell D.J.",13689800,"Public Health Nutrition",8, 3,1,0,0,0,1,2
2004,"Does the misreporting of adult body size depend upon an individual's height and weight? Methodological debate","Gunnell D., Berney L., Holland P., Maynard M., Blane D., Smith G.D., Frankel S.",03005771,"International Journal of Epidemiology",33, 6,4,2,0,2,0,6
2004,"In WHO's interest: The debate surrounding the 2003 election of the Director-General of WHO","Blane D.",01406736,"Lancet",364, 9440,0,1,0,1,0,1
2004,"Ethnic differences in influences on quality of life at older ages: A quantitative analysis","Bajekal M., Blane D., Grewal I., Karlsen S., Nazroo J.",0144686X,"Ageing and Society",24, 5,3,1,3,4,2,9
2004,"Quality of life in the third age: Key predictors of the CASP-19 measure","Wiggins R.D., Higgs P.F.D., Hyde M., Blane D.B.",0144686X,"Ageing and Society",24, 5,8,8,3,11,2,21
2004,"Commentary: Urbanization and the life course","Blane D.",03005771,"International Journal of Epidemiology",33, 4,4,0,0,0,0,4
2004,"Influences on quality of life: A qualitative investigation of ethnic differences among older people in England","Grewal I., Nazroo J., Bajekal M., Blane D., Lewis J.",1369183X,"Journal of Ethnic and Migration Studies",30, 4,2,1,2,3,1,6
2004,"Life course influences on quality of life in early old age","Blane D., Higgs P., Hyde M., Wiggins R.D.",02779536,"Social Science and Medicine",58, 11,8,5,3,8,2,18
2004,"Can we disentangle life course processes of accumulation, critical period and social mobility? An analysis of disadvantaged socio-economic positions and myocardial infarction in the Stockholm Heart Epidemiology Program","Hallqvist J., Lynch J., Bartley M., Lang T., Blane D.",02779536,"Social Science and Medicine",58, 8,22,12,7,19,4,45
2003,"Tackling Health Inequalities in the United Kingdom: The Progress and Pitfalls of Policy","Exworthy M., Blane D., Marmot M.",00179124,"Health Services Research",38, 6,3,3,3,6,2,11
2003,"Background influences on dietary choice in early old age","Blane D., Abraham L., Gunnell D., Maynard M., Ness A.",14664240,"Journal of The Royal Society for the Promotion of Health",123, 4,1,2,1,3,1,5
2003,"The use of quantitative medical sociology","Blane D.",01419889,"Sociology of Health and Illness",25, ,2,1,1,2,0,4
2003,"Researching quality of life in early old age: The importance of the sociological dimension","Higgs P., Hyde M., Wiggins R., Blane D.",01445596,"Social Policy and Administration",37, 3,9,8,7,15,1,25
2003,"Commentary: Explanations of the difference in mortality risk between different educational groups","Blane D.",03005771,"International Journal of Epidemiology",32, 3,6,4,1,5,2,13
2003,"A measure of quality of life in early old age: The theory, development and properties of a needs satisfaction model (CASP-19)","Hyde M., Wiggins R.D., Higgs P., Blane D.B.",13607863,"Aging and Mental Health",7, 3,8,13,10,23,3,34
2003,"Open letter to Jong Wook Lee, Director-General elect of WHO [1]","Blane D., Fenton L.",01406736,"Lancet",361, 9361,0,0,0,0,0,0
2002,"Addressing health inequalities [1] (multiple letters)","Ebrahim S., Macleod J., Perry I.J., Blane D.B., Metcalfe C., Oliver A., Healey A., Le Grand J.",01406736,"Lancet",360, 9346,0,0,0,0,0,0
2002,"Addressing health inequalities.","Blane D.B.",01406736,"Lancet",360, 9346,0,0,0,0,0,0
2002,"Elevated risk of high blood pressure: Climate and the inverse housing law","Mitchell R., Blane D., Bartley M.",03005771,"International Journal of Epidemiology",31, 4,4,0,1,1,1,6
2001,"Commentary: Socioeconomic health differentials","Blane D.",03005771,"International Journal of Epidemiology",30, 2,10,1,0,1,0,11
2001,"A view from outside","Blane D.",09553959,"International Journal of Drug Policy",12, 1,1,0,0,0,0,1
2001,"Domestic labour, paid employment and women's health: Analysis of life course data","Blane D., Berney L., Montgomery S.M.",02779536,"Social Science and Medicine",52, 6,6,2,1,3,1,10
2001,"Inequality among men in standardised years of potential life lost from external causes, 1971-1991","Blane D.",14635240,"International Journal of Health Promotion and Education",39, 1,0,0,0,0,0,0
2000,"How accurately are height, weight and leg length reported by the elderly, and how closely are they related to measurements recorded in childhood?","Gunnell D.J., Berney L., Holland P., Maynard M., Blane D., Frankel S., Smith G.D.",03005771,"International Journal of Epidemiology",29, 3,40,14,6,20,7,67
2000,"Socioeconomic measures in early old age as indicators of previous lifetime exposure to environmental health hazards","Berney L., Blane D., Smith G.D., Gunnell D.J., Holland P., Montgomery S.M.",01419889,"Sociology of Health and Illness",22, 4,8,2,0,2,0,10
2000,"Prepubertal stature and blood pressure in early old age","Montgomery S.M., Berney L.R., Blane D.",00039888,"Archives of Disease in Childhood",82, 5,20,4,1,5,0,25
2000,"Life course accumulation of disadvantage: Childhood health and hazard exposure during adulthood","Holland P., Berney L., Blane D., Davey Smith G., Gunnell D.J., Montgomery S.M.",02779536,"Social Science and Medicine",50, 9,27,7,2,9,0,36
2000,"The ?inverse housing law? and respiratory health","Blane D., Mitchell R., Bartley M.",0143005X,"Journal of Epidemiology and Community Health",54, 10,6,0,1,1,0,7
1999,"Health inequality and public policy: One year on from the Acheson report","Blane D.",0143005X,"Journal of Epidemiology and Community Health",53, 12,1,0,0,0,0,1
1999,"When does cardiovascular risk start? Past and present socioeconomic circumstances and risk factors in adulthood","Brunner E., Shipley M.J., Blane D., Davey Smith G., Marmot M.G.",0143005X,"Journal of Epidemiology and Community Health",53, 12,67,15,13,28,6,101
1999,"Does social mobility affect the size of the socioeconomic mortality differential?: Evidence from the Office for National Statistics Longitudinal Study","Blane D., Harding S., Rosato M.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",162, 1,21,4,1,5,2,28
1999,"Educational attainment, deprivation-affluence and self reported health in Britain: A cross sectional study","White I.R., Blane D., Morris J.N., Mourouga P.",0143005X,"Journal of Epidemiology and Community Health",53, 9,14,2,2,4,1,19
1999,"Reconstructing the life course: Health during early old age in a follow-up study based on the Boyd Orr cohort","Blane D., Berney L., Smith G.D., Gunnell D.J., Holland P.",00333506,"Public Health",113, 3,21,1,1,2,1,24
1999,"Some social and physical correlates of intergenerational social mobility: Evidence from the West of Scotland Collaborative study","Blane D., Davey Smith G., Hart C.",00380385,"Sociology",33, 1,14,2,1,3,1,18
1998,"Social mobility and 21 year mortality in a cohort of Scottish men","Hart C.L., Smith G.D., Blane D.",02779536,"Social Science and Medicine",47, 8,31,5,2,7,4,42
1998,"Inequality among men in standardised years of potential life lost, 1970-93","Blane D., Drever F.",09598146,"British Medical Journal",317, 7153,10,2,0,2,1,13
1998,"Research note: Social class differences in lifetime exposure to environmental hazards","Blane D., Montgomery S.M., Berney L.R.",01419889,"Sociology of Health and Illness",20, 4,12,0,0,0,0,12
1998,"Adverse socioeconomic conditions in childhood and cause specific adult mortality: Prospective observational study","Smith G.D., Hart C., Blane D., Hole D.",09598146,"British Medical Journal",316, 7145,211,27,21,48,9,268
1998,"Inequalities in mortality by social class measured at 3 stages of the lifecourse","Hart C.L., Smith G.D., Blane D.",00900036,"American Journal of Public Health",88, 3,37,6,2,8,4,49
1998,"Education and occupational social class: Which is the more important indicator of mortality risk?","Davey Smith G., Hart C., Hole D., MacKinnon P., Gillis C., Watt G., Blane D., Hawthorne V.",0143005X,"Journal of Epidemiology and Community Health",52, 3,179,32,24,56,14,249
1998,"Erratum: Inequalities in mortality by social class measured at 3 stages of the lifecourse (American Journal of Public Health (1998) 88 (471-474))","Hart C.L., Smith G.D., Blane D.",00900036,"American Journal of Public Health",88, 4,0,0,0,0,0,0
1998,"Disease aetiology and materialist explanations of socioeconomic mortality differentials: A research note [3]","Blane D., Bartley M., Smith G.D.",11011262,"European Journal of Public Health",8, 3,0,0,0,0,0,0
1998,"Explanations of socioeconomic mortality differences: Reply to a reader's comment [2]","Blane D.",11011262,"European Journal of Public Health",8, 2,0,0,0,0,0,0
1997,"Disease aetiology and materialist explanations of socioeconomic mortality differentials","Blane D.",11011262,"European Journal of Public Health",7, 4,36,4,2,6,3,45
1997,"Collecting retrospective data: Accuracy of recall after 50 years judged against historical records","Berney L.R., Blane D.B.",02779536,"Social Science and Medicine",45, 10,47,5,11,16,5,68
1997,"Lifetime socioeconomic position and mortality: Prospective observational study","Smith G.D., Hart C., Blane D., Gillis C., Hawthorne V.",09598146,"British Medical Journal",314, 7080,228,31,16,47,14,289
1997,"Socioeconomic determinants of health. Health and the life course: Why safety nets matter","Bartley M., Blane D., Montgomery S.",09598146,"British Medical Journal",314, 7088,48,3,8,11,2,61
1996,"Association of cardiovascular disease risk factors with socioeconomic position during childhood and during adulthood","Blane D., Hart C.L., Davey Smith G., Gillis C.R., Hole D.J., Hawthorne V.M.",09598146,"British Medical Journal",313, 7070,137,12,15,27,13,177
1996,"Illness behaviour and the measurement of class differentials in morbidity","Blane D., Power C., Bartley M.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",159, 1,18,1,3,4,1,23
1996,"Collecting retrospective data: Development of a reliable method and a pilot study of its use","Blane D.B.",02779536,"Social Science and Medicine",42, 5,22,6,3,9,1,32
1996,"Levels of mortality, education, and social conditions in the 107 local education authority areas of England","Morris J.N., Blane D.B., White I.R.",0143005X,"Journal of Epidemiology and Community Health",50, 1,27,1,1,2,0,29
1995,"Social determinants of health--socioeconomic status, social class, and ethnicity.","Blane D.",00900036,"American Journal of Public Health",85, 7,62,2,2,4,1,67
1995,"Proposed new deprivation index [5]","Britten M., Bartley M., Blane D., James R.S., Roberts S.J., Lloyd D.C.E., Harris C.M., Clucas D.W.",09598146,"British Medical Journal",310, 6986,3,0,0,0,0,3
1994,"Socioeconomic deprivation in Britain. Appropriateness of deprivation indices must be ensured.","Bartley M., Blane D.",09598138,"BMJ (Clinical research ed.)",309, 6967,5,1,1,2,1,8
1994,"Social patterning of medical mortality in youth and early adulthood","Blane D., Bartley M., Smith G.D., Filakti H., Bethune A., Harding S.",02779536,"Social Science and Medicine",39, 3,16,1,0,1,0,17
1994,"Birth weight and later socioeconomic disadvantage: Evidence from the 1958 British cohort study","Bartley M., Power C., Blane D., Davey Smith G., Shipley M.",09598146,"British Medical Journal",309, 6967,64,2,3,5,1,70
1994,"Socioeconomic deprivation in Britain: Commentaries","MacRae K., Bartley M., Blane D.",09598146,"British Medical Journal",309, 6967,17,2,1,3,0,20
1992,"Injustices in the healthcare system: are the wealthier healthier?","Blane D.B., Smith G.D., Bartley M.J.",11707690,"PharmacoEconomics",2, 4,1,0,0,0,0,1
1991,"Black on class and health: a reply to Strong.","Smith G.D., Bartley M., Blane D.",09574832,"Journal of public health medicine",13, 4,4,0,1,1,0,5
1990,"Real wages, the economic cycle, and mortality in England and Wales, 1870-1914","Blane D.",00207314,"International Journal of Health Services",20, 1,1,0,0,0,0,1
1990,"Social class differences in years of potential life lost: Size, trends, and principal causes","Blane D., Davey Smith G., Bartley M.",09598146,"British Medical Journal",301, 6749,41,0,1,1,0,42
1990,"Safety and health in the construction industry (I)","Smith G.D., Egger M., Blane D.",09598146,"British Medical Journal",301, 6757,0,0,0,0,0,0
1990,"Pharmaceutical service delivery by community pharmacies in areas of contrasting medical provision","Mukerjee D., Blane D.B.",02779536,"Social Science and Medicine",31, 11,7,0,1,1,0,8
1990,"The Black report on socioeconomic inequalities in health 10 years on","Smith G.D., Bartley M., Blane D.",09598146,"British Medical Journal",301, 6748,175,4,4,8,1,184
