2006,"Regulation of the human oxytocin receptor by nuclear factor-?B and CCAAT/enhancer-binding protein-?","Terzidou V., Lee Y., Lindstrom T., Johnson M., Thornton S., Bennett P.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",91, 6,0,4,1,5,2,7
2006,"Drugs acting on the pregnant uterus","Mohan A.R., Bennett P.R.",09575847,"Current Obstetrics and Gynaecology",16, 3,0,0,0,0,0,0
2005,"The role of nuclear factor kappa B in human labour","Lindstrom T.M., Bennett P.R.",14701626,"Reproduction",130, 5,5,11,12,23,10,38
2005,"TOCOX - A randomised, double-blind, placebo-controlled trial of rofecoxib (a COX-2-specific prostaglandin inhibitor) for the prevention of preterm delivery in women at high risk","Groom K.M., Shennan A.H., Jones B.A., Seed P., Bennett P.R.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",112, 6,5,6,2,8,0,13
2005,"15-Deoxy-?12,14-prostaglandin J2 inhibits interleukin-1?-induced nuclear factor-?B in human amnion and myometrial cells: Mechanisms and implications","Lindstrom T.M., Bennett P.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 6,7,5,3,8,4,19
2005,"The mitogen-activated protein kinase dependent expression of prostaglandin H synthase-2 and interleukin-8 messenger ribonucleic acid by myometrial cells: The differential effect of stretch and interleukin-1?","Sooranna S.R., Engineer N., Loudon J.A.Z., Terzidou V., Bennett P.R., Johnson M.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 6,5,8,7,15,0,20
2005,"Mechanical stretch up-regulates the human oxytocin receptor in primary human uterine myocytes","Terzidou V., Sooranna S.R., Kim L.U., Thornton S., Bennett P.R., Johnson M.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 1,5,7,5,12,0,17
2004,"Molecular and biochemical mechanisms of preterm labour","Mohan A.R., Loudon J.A., Bennett P.R.",1744165X,"Seminars in Fetal and Neonatal Medicine",9, 6,4,5,4,9,1,14
2004,"Mechanical stretch of human uterine smooth muscle cells increases IL-8 mRNA expression and peptide synthesis","Loudon J.A.Z., Sooranna S.R., Bennett P.R., Johnson M.R.",13609947,"Molecular Human Reproduction",10, 12,6,5,2,7,0,13
2004,"Cervical cerclage for prevention of preterm delivery in women with short cervix [2] (multiple letters)","Ekele B., Airede L., Simcox R., Bennett P.R., Shennan A.H., To M., Alfirevic Z., Williamson P., Nicolaides K.",01406736,"Lancet",364, 9449,1,0,0,0,0,1
2004,"Labour is associated with increased expression of type-IIA secretory phospholipase A2 but not type-IV cytosolic phospholipase A2 in human myometrium","Slater D.M., Astle S., Bennett P.R., Thornton S.",13609947,"Molecular Human Reproduction",10, 11,4,3,2,5,1,10
2004,"Preconception transabdominal cervicoisthmic cerclage","Groom K.M., Jones B.A., Edmonds D.K., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",191, 1,3,4,2,6,2,11
2004,"The drugs we deserve [2] (multiple letters)","Jones B., Mohan A., Bennett P., Thornton J.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",111, 4,0,0,1,1,0,1
2004,"Experience of the use of nimesulide, a cyclo-oxygenase-2 selective prostaglandin synthesis inhibitor, in the prevention of preterm labour in 44 high-risk cases","Sawdy R.J., Groom K.M., Bennett P.R.",01443615,"Journal of Obstetrics and Gynaecology",24, 3,3,2,2,4,2,9
2004,"The drugs we deserve.","Jones B., Mohan A., Bennett P.",14700328,"BJOG : an international journal of obstetrics and gynaecology",111, 4,1,1,0,1,0,2
2004,"Elective cervical cerclage versus serial ultrasound surveillance of cervical length in a population at high risk for preterm delivery","Groom K.M., Bennett P.R., Golara M., Thalon A., Shennan A.H.",03012115,"European Journal of Obstetrics Gynecology and Reproductive Biology",112, 2,6,3,2,5,2,13
2004,"Mechanical stretch activates type 2 cyclooxygenase via activator protein-1 transcription factor in human myometrial cells","Sooranna S.R., Lee Y., Kim L.U., Mohan A.R., Bennett P.R., Johnson M.R.",13609947,"Molecular Human Reproduction",10, 2,14,4,3,7,1,22
2004,"Transcriptional regulation of genes for enzymes of the prostaglandin biosynthetic pathway","Lindstrom T., Bennett P.",09523278,"Prostaglandins Leukotrienes and Essential Fatty Acids",70, 2,6,0,5,5,0,11
2003,"Erratum: Cd34+ cells from first-trimester fetal blood are enriched in primitive hemopoietic progenitors (American Journal of Obstetrics and Gynecology (2003) 188 (1002-1010))","Tocci A., Roberts I.R., Kumar S., Bennett P., Fisk N.M.",00029378,"American Journal of Obstetrics and Gynecology",189, 3,0,0,0,0,0,0
2003,"Progesterone represses interleukin-8 and cyclo-oxygenase-2 in human lower segment fibroblast cells and amnion epithelial cells","Loudon J.A.Z., Elliott C.L., Hills F., Bennett P.R.",00063363,"Biology of Reproduction",69, 1,19,4,4,8,3,30
2003,"Identification of fetal mesenchymal stem cells in maternal blood: Implications for non-invasive prenatal diagnosis","O'Donoghue K., Choolani M., Chan J., de la Fuente J., Kumar S., Campagnoli C., Bennett P.R., Roberts I.A.G., Fisk N.M.",13609947,"Molecular Human Reproduction",9, 7-8,27,9,7,16,5,48
2003,"The effects of non-steroidal anti-inflammatory compounds on human myometrial contractility","Sawdy R.J., Sullivan M.H.F., Bennett P.R.",03012115,"European Journal of Obstetrics Gynecology and Reproductive Biology",109, 1,4,1,0,1,0,5
2003,"Effect of selective vs. non-selective cyclo-oxygenase inhibitors on fetal membrane prostaglandin synthesis","Sawdy R., Pan H., Sullivan M., Bennett P.",01443615,"Journal of Obstetrics and Gynaecology",23, 3,0,1,1,2,0,2
2003,"Drugs which act on the pregnant uterus","Jones B.A., Teoh T.G., Bennett P.R.",09575847,"Current Obstetrics and Gynaecology",13, 2,0,0,0,0,0,0
2003,"A double-blind randomized study of fetal side effects during and after the short-term maternal administration of indomethacin, sulindac, and nimesulide for the treatment of preterm labor","Sawdy R.J., Lye S., Fisk N.M., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",188, 4,15,2,4,6,2,23
2003,"The effects of labour and of interleukin 1 beta upon the expression of nuclear factor kappa B related proteins in human amnion","Lee Y., Allport V., Sykes A., Lindstrom T., Slater D., Bennett P.",13609947,"Molecular Human Reproduction",9, 4,7,4,1,5,1,13
2003,"Characterization of first trimester fetal erythroblasts for non-invasive prenatal diagnosis","Choolani M., O'Donoghue K., Talbert D., Kumar S., Roberts I., Letsky E., Bennett P.R., Fisk N.M.",13609947,"Molecular Human Reproduction",9, 4,8,1,3,4,2,14
2003,"CD34+ cells from first-trimester fetal blood are enriched in primitive hemopoietic progenitors","Tocci A., Roberts I.A.G., Kumar S., Bennett P.R., Fisk N.M.",00029378,"American Journal of Obstetrics and Gynecology",188, 4,3,1,0,1,0,4
2002,"Ultrasound-indicated cervical cerclage: Outcome depends on preoperative cervical length and presence of visible membranes at time of cerclage","Groom K.M., Shennan A.H., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",187, 2,9,4,1,5,3,17
2002,"Expandability of haemopoietic progenitors in first trimester fetal and maternal blood: Implications for non-invasive prenatal diagnosis","Campagnoli C., Roberts I.A.G., Kumar S., Choolani M., Bennett P.R., Letsky E., Fisk N.M.",01973851,"Prenatal Diagnosis",22, 6,11,1,1,2,1,14
2002,"Antimicrobials in the prevention of prematurity.","Groom K.M., Bennett P.R., Poston L., Shennan A.H.",00029378,"American Journal of Obstetrics and Gynecology",186, 5,1,0,0,0,0,1
2002,"Preterm labour","Terzidou V., Bennett P.R.",1040872X,"Current Opinion in Obstetrics and Gynecology",14, 2,13,4,3,7,2,22
2002,"The effects of a cytokine suppressive anti-inflammatory drug on the output of prostaglandin E2 and interleukin-1? from human fetal membranes","Sullivan M.H.F., Alvi S.A., Brown N.L., Elder M.G., Bennett P.R.",13609947,"Molecular Human Reproduction",8, 3,2,1,3,4,0,6
2002,"Re: Embryonic and fetal globins are expressed in adult erythroid progenitor cells and in erythroid cell cultures [1] (multiple letters)","Choolani M., Roberts I., Bennett P.R., Fisk N.M.",01973851,"Prenatal Diagnosis",22, 2,0,0,0,0,0,0
2001,"Prostaglandins, the fetal membranes and the cervix","Bennett P., Allport V., London J., Elliott C.",03013073,"Frontiers of Hormone Research",27, ,5,1,0,1,0,6
2001,"The role of oxytocin and its receptor in human parturition","Terzidou V., Bennett P.R., Thornton S.",11218339,"Italian Journal of Gynaecology and Obstetrics",13, 4,0,0,0,0,0,0
2001,"IL-1? and IL-8 in human fetal membranes: Changes with gestational age, labor, and culture conditions","Elliott C.L., Loudon J.A.Z., Brown N., Slater D.M., Bennett P.R., Sullivan M.H.F.",87558920,"American Journal of Reproductive Immunology",46, 4,20,3,3,6,1,27
2001,"Identification of mesenchymal stem/progenitor cells in human first-trimester fetal blood, liver, and bone marrow","Campagnoli C., Roberts I.A.G., Kumar S., Bennett P.R., Bellantuono I., Fisk N.M.",00064971,"Blood",98, 8,164,59,69,128,38,330
2001,"Interactions between progesterone receptor isoforms in myometrial cells in human labour","Pieber D., Allport V.C., Hills F., Johnson M., Bennett P.R.",13609947,"Molecular Human Reproduction",7, 9,43,9,10,19,6,68
2001,"Progesterone receptor isoform A inhibits isoform B-mediated transactivation in human amnion","Pieber D., Allport V.C., Bennett P.R.",00142999,"European Journal of Pharmacology",427, 1,17,8,2,10,2,29
2001,"Nuclear factor-kappa B is essential for up-regulation of interleukin-8 expression in human amnion and cervical epithelial cells","Elliott C.L., Allport V.C., Loudon J.A.Z., Wu G.D., Bennett P.R.",13609947,"Molecular Human Reproduction",7, 8,28,8,2,10,2,40
2001,"Simultaneous fetal cell identification and diagnosis by epsilon-globin chain immunophenotyping and chromosomal fluorescence in situ hybridization","Choolani M., O'Donnell H., Campagnoli C., Kumar S., Roberts I., Bennett P.R., Fisk N.M.",00064971,"Blood",98, 3,21,0,4,4,2,27
2001,"Human labour is associated with nuclear factor-?B activity which mediates cyclo-oxygenase-2 expression and is involved with the 'functional progesterone withdrawal'","Allport V.C., Pieber D., Slater D.M., Newton R., White J.O., Bennett P.R.",13609947,"Molecular Human Reproduction",7, 6,49,20,11,31,7,87
2001,"Quantitative digital analysis of regional placental perfusion using power Doppler in placental abruption","Welsh A.W., Bennett P.R., Fisk N.M.",09607692,"Ultrasound in Obstetrics and Gynecology",17, 3,3,1,1,2,0,5
2001,"Maternal risk factors for fetal and neonatal brain damage","Terzidou V., Bennett P.",00063126,"Biology of the Neonate",79, 3-4,10,3,1,4,1,15
2001,"Clonal culture of fetal cells from maternal blood [11] (multiple letters)","Campagnoli C., Niederacher D., Roberts I., Kumar S., Bennett P.R., Fisk N.M., Tutschek B., Reinhard J., Kogler G., Wernet P.",01406736,"Lancet",357, 9260,5,0,0,0,0,5
2001,"Prenatal detection of fetal Down's syndrome [5] (multiple letters)","Choolani M., Campagnoli C., Bennett P., Roberts I., Fisk N.M., Lo Y.M.D., Poon L.L.M.",01406736,"Lancet",357, 9260,2,1,0,1,0,3
2000,"Identification of mesenchymal stem cells in human first trimester fetal blood, liver and bone marrow","Carapagnoli C., Fisk N.M., Kumar S., Bellantuono L., Bennett P.R., Roberts I.A.G.",00064971,"Blood",96, 11,0,0,0,0,0,0
2000,"Randomised, double-blind, placebo controlled pilot study assessing nitroglycerin as a tocolytic [5] (multiple letters)","Groom K.M., Bennett P.R., Shennan A.H., Smith G.N., Walker M.C.",03065456,"British Journal of Obstetrics and Gynaecology",107, 9,1,0,0,0,0,1
2000,"NF-?B and AP-1 are required for cyclo-oxygenase 2 gene expression in amnion epithelial cell line (WISH)","Allport V.C., Slater D.M., Newton R., Bennett P.R.",13609947,"Molecular Human Reproduction",6, 6,52,15,5,20,3,75
2000,"Interleukin 8 expression in human myometrium: Changes in relation to labor onset and with gestational age","Elliott C.L., Slater D.M., Dennes W., Poston L., Bennett P.R.",10467408,"American Journal of Reproductive Immunology",43, 5,20,3,1,4,0,24
2000,"Circulating hematopoietic progenitor cells in first trimester fetal blood","Campagnoli C., Fisk N., Overton T., Bennett P., Watts T., Roberts I.",00064971,"Blood",95, 6,40,3,2,5,0,45
2000,"High sensitivity of fetal DNA in plasma compared to serum and nucleated cells using unnested PCR in maternal blood","Houfflin-Debarge V., O'Donnell H., Overton T., Bennett P.R., Fisk N.M.",10153837,"Fetal Diagnosis and Therapy",15, 2,32,1,2,3,0,35
2000,"The regulation of prostaglandin output from term intact fetal membranes by anti-inflammatory cytokines","Brown N.L., Alvi S.A., Elder M.G., Bennett P.R., Sullivan M.H.F.",00192805,"Immunology",99, 1,19,3,2,5,0,24
2000,"The roles of the cyclo-oxygenases types one and two in prostaglandin synthesis in human fetal membranes at term","Sawdy R.J., Slater D.M., Dennes W.J.B., Sullivan M.H.F., Bennett P.R.",01434004,"Placenta",21, 1,42,4,2,6,0,48
1999,"Expression of nitric oxide synthase isoforms in pregnant human myometrium","Bartlett S.R., Bennett P.R., Campa J.S., Dennes W.J.B., Slater D.M., Mann G.E., Poston L., Poston R.",00223751,"Journal of Physiology",521, 3,21,2,2,4,0,25
1999,"Expression of cyclo-oxygenase types-1 and -2 in human myometrium throughout pregnancy","Slater D.M., Dennes W.J.B., Campa J.S., Poston L., Bennett P.R.",13609947,"Molecular Human Reproduction",5, 9,72,4,0,4,3,79
1999,"Expression of 5-lipoxygenase and 5-lipoxygenase-activating protein in human fetal membranes throughout pregnancy and at term","Brown N.L., Slater D.M., Alvi S.A., Elder M.G., Sullivan M.H.F., Bennett P.R.",13609947,"Molecular Human Reproduction",5, 7,3,0,0,0,0,3
1999,"An inhibitor of type-1 cyclo-oxygenase in tissues from human pregnancy","Willix-Payne D.J., Sun M.-Y., Elder M.G., Bennett P.R., Sullivan M.H.F.",00016349,"Acta Obstetricia et Gynecologica Scandinavica",78, 5,0,0,0,0,0,0
1999,"Corticotrophin-releasing hormone and platelet-activating factor induce transcription of the type-2 cyclo-oxygenase gene in human fetal membranes","Alvi S.A., Brown N.L., Bennett P.R., Elder M.G., Sullivan M.H.F.",13609947,"Molecular Human Reproduction",5, 5,18,3,1,4,1,23
1999,"Recent advances in the therapeutic management of preterm labour","Sawdy R.J., Bennett P.R.",1040872X,"Current Opinion in Obstetrics and Gynecology",11, 2,9,0,0,0,0,9
1999,"Expression of cyclo-oxygenase types-1 and -2 in human fetal membranes throughout pregnancy","Slater D., Dennes W., Sawdy R., Allport V., Bennett P.",09525041,"Journal of Molecular Endocrinology",22, 2,64,3,3,6,0,70
1999,"Myometrial nitric oxide synthase messenger ribonucleic acid expression does not change throughout gestation or with the onset of labor","Dennes W.J.B., Slater D.M., Poston L., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",180, 2 I,18,0,1,1,0,19
1999,"Region and labour-dependent synthesis of postaglandin E2 by human fetal membranes","Sawdy R.J., Dennes W.J.B., Allport V., Slater D.M., Elder M.G., Sullivan M.H.F., Bennett P.R.",01434004,"Placenta",20, 2-3,6,0,0,0,0,6
1999,"The production of interleukin-1? from human fetal membranes is not obligatory for increased prostaglandin output","Alvi S.A., Rajasingam D., Brown N.L., Elder M.G., Bennett P.R., Sullivan M.H.F.",00192805,"Immunology",97, 2,6,0,0,0,0,6
1999,"X-chromosome inactivation patterns do not implicate asymmetric splitting of the inner cell mass in the aetiology of twin-twin transfusion syndrome","Fisk N.M., Howard C., Ware M., Bennett P.R.",13609947,"Molecular Human Reproduction",5, 1,6,0,0,0,0,6
1998,"Regulation of prostaglandin production in intact fetal membranes by interleukin-1 and its receptor antagonist","Brown N.L., Alvi S.A., Elder M.G., Bennett P.R., Sullivan M.H.F.",00220795,"Journal of Endocrinology",159, 3,19,2,4,6,2,27
1998,"Interleukin-1? and bacterial endotoxin change the metabolism of prostaglandins E2 and F(2?) in intact term fetal membranes","Brown N.L., Alvi S.A., Elder M.G., Bennett P.R., Sullivan M.H.F.",01434004,"Placenta",19, 8,19,8,3,11,2,32
1998,"Changes in the expression of the type-2 but not the type-1 cyclo-oxygenase enzyme in chorion-decidua with the onset of labour","Slater D., Allport V., Bennett P.",03065456,"British Journal of Obstetrics and Gynaecology",105, 7,49,4,1,5,1,55
1998,"Stimulation of prostaglandin production from intact human fetal membranes by bacteria and bacterial products","Rajasingam D., Bennett P.R., Alvi S.A., Elder M.G., Sullivan M.H.F.",01434004,"Placenta",19, 4,10,2,2,4,0,14
1998,"A spontaneous induction of fetal membrane prostaglandin production precedes clinical labour","Brown N.L., Alvi S.A., Elder M.G., Bennett P.R., Sullivan M.H.F.",00220795,"Journal of Endocrinology",157, 2,25,3,2,5,1,31
1998,"Prostaglandin regulation of fetal plasma adrenocorticotropin and cortisol concentrations in late-gestation sheep","Unno N., Wu W.X., Wong C.H., Bennett P.R., Shinozuka N., Nathanielsz P.W.",00063363,"Biology of Reproduction",58, 2,11,0,1,1,1,13
1997,"Lack of expression of Rh-D in human trophoblast","Benachi A., Garritsen H.S.P., Howard C.M., Bennett P., Fisk N.M.",14245485,"Infusionstherapie und Transfusionsmedizin",24, 4,0,0,0,0,0,0
1997,"Nitric oxide and the control of human parturition","Dennes W.J.B., Slater D.M., Bennett P.R.",09539182,"Contemporary Reviews in Obstetrics and Gynaecology",9, 4,0,0,0,0,0,0
1997,"Use of magnesium sulphate in obstetrics","Bennett P., Edwards D.",01406736,"Lancet",350, 9090,18,1,0,1,1,20
1997,"Use of a cyclo-oxygenase type-2-selective non-steroidal anti-inflammatory agent to prevent preterm delivery [6]","Sawdy R., Slater D., Fisk N., Edmonds D.K., Bennett P.",01406736,"Lancet",350, 9073,96,5,1,6,0,102
1997,"Nitric oxide synthase mRNA expression in human fetal membranes: A possible role in parturition","Dennes W.J.B., Slater D.M., Bennett P.R.",0006291X,"Biochemical and Biophysical Research Communications",233, 1,16,0,2,2,0,18
1997,"The incidence of uniparental disomy associated with intrauterine growth retardation in a cohort of thirty-five severely affected babies","Moore G.E., Ali Z., Khan R.U., Blunt S., Bennett P.R., Vaughan J.I.",00029378,"American Journal of Obstetrics and Gynecology",176, 2,19,0,1,1,0,20
1996,"Prenatal diagnosis by minimally invasive first-trimester transcervical sampling is unreliable","Overton T.G., Lighten A.D., Fisk N.M., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",175, 2,13,0,1,1,0,14
1996,"Molecular genetic etiology of twin reversed arterial perfusion sequence","Fisk N.M., Ware M., Stanier P., Moore G., Bennett P.",00029378,"American Journal of Obstetrics and Gynecology",174, 3,15,0,1,1,0,16
1996,"Induction of both cytosolic phospholipase A2 and prostaglandin H synthase-2 by interleukin-1? in WISH cells is inhibited by dexamethasone","Xue S., Slater D.M., Bennett P.R., Myatt L.",00906980,"Prostaglandins and Other Lipid Mediators",51, 2,39,1,2,3,0,42
1996,"Toxoplasmosis and pregnancy","Overton T.G., Rajasingam D., Bennett P.R.",09655395,"Fetal and Maternal Medicine Review",8, 1,0,0,0,0,0,0
1996,"Prenatal diagnosis by minimally invasive first trimester sampling is unreliable","Overton T.G., Lighten A.D., Fisk N.M., Bennett P.R.",03065456,"British Journal of Obstetrics and Gynaecology",103, 8,0,0,0,0,0,0
1996,"Transcervical first trimester sampling: A viable route for prenatal diagnosis?","Overton T.G., Fisk N.M., Bennett P.R.",09539182,"Contemporary Reviews in Obstetrics and Gynaecology",8, 2,3,0,0,0,0,3
1995,"Accuracy of prenatal determination of RhD type status by polymerase chain reaction with amniotic cells","Lighten A.D., Overton T.G., Sepulveda W., Warwick R.M., Fisk N.M., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",173, 4,18,0,0,0,0,18
1995,"Single-cell analysis of the RhD blood type for use in preimplantation diagnosis in the prevention of severe hemolytic disease of the newborn","Van Den Veyver Chong I.B.S.S., Moise Jr. K.J., Hughes M.R., Cota J., Bennett P.R., Fisk N.M., Handyside A.H., Cartron J.-P., Le Van Kim C., Colin Y., Snabes M.C.",00029378,"American Journal of Obstetrics and Gynecology",172, 2 I,30,1,1,2,0,32
1995,"Rhesus D typing [26]","Bennett P.R., Overton T.G., Lighten A.D., Fisk N.M.",01406736,"Lancet",345, 8950,5,0,0,0,0,5
1995,"Neonatal alloimmune thrombocytopenia [6]","Warwick R., Bennett P.",01973851,"Prenatal Diagnosis",15, 4,0,0,0,0,0,0
1995,"Polymerase chain reaction and its use in obstetrics","Overton T., Lighten A., Bennett P.",09655395,"Fetal and Maternal Medicine Review",7, 3,1,0,0,0,0,1
1995,"Molecular analysis of the expression of transthyretin in intestine and liver from trisomy 18 fetuses","Loughna S., Bennett P., Moore G.",03406717,"Human Genetics",95, 1,7,1,0,1,0,8
1995,"Expression of cyclooxygenase types 1 and 2 in human fetal membranes at term","Slater D.M., Berger L.C., Newton R., Moore G.E., Bennett P.R.",00029378,"American Journal of Obstetrics and Gynecology",172, 1,121,5,1,6,0,127
1994,"Ectopia cordis in a triploid fetus: First-trimester diagnosis using transvaginal color Doppler ultrasonography and chorionic villus sampling","Sepulveda W., Weiner E., Bower S., Flack N.J., Bennett P.R., Fisk N.N.",00912751,"Journal of Clinical Ultrasound",22, 9,10,0,1,1,1,12
1994,"The expression of phospholipase A2 and lipocortins (annexins) I, II and V in human fetal membranes and placenta in association with labour","Bennett P., Slater D., Berger L., Moore G.",00906980,"Prostaglandins",48, 2,11,1,0,1,0,12
1994,"Fetal stress responses [10]","Derbyshire S.W.G., Bennett P.",01406736,"Lancet",344, 8922,4,0,0,0,1,5
1994,"Early embryonic failure associated with uniparental disomy for human chromosome 21","Henderson D.J., Sherman L.S., Loughna S.C., Bennett P.R., Moore G.E.",09646906,"Human Molecular Genetics",3, 8,12,0,1,1,0,13
1994,"Detection strategy for maternal antibodies against paternal HPA-1 antigen on fetal platelets [16]","Warwick R., Lubenko A., Bennett P.",01406736,"Lancet",344, 8914,1,0,0,0,0,1
1994,"Prenatal determination of human platelet antigen type using DNA amplification following amniocentesis","Bennett P.R., Warwick R., Vaughan J., Chana H., Lubenko A., Fisk N.M.",03065456,"British Journal of Obstetrics and Gynaecology",101, 3,7,0,1,1,0,8
1994,"Implication of mRNA binding proteins in the regulation of cyclo-oxygenase in human amnion at term","Slater D., Berger L., Moore G., Bennett P.",0006291X,"Biochemical and Biophysical Research Communications",203, 1,3,0,0,0,0,3
1994,"Potential for pre-implantation determination of human platelet antigen type using DNA amplification: A strategy for prevention of allo-immune thrombocytopenia","Bennett P.R., Vaughan J., Handyside A., Fisk N.M.",10153837,"Fetal Diagnosis and Therapy",9, 4,1,0,1,1,0,2
1994,"RhD genotyping of the fetus using amniotic fluid [3]","Warwick R., Bennett P.",00064971,"Blood",83, 4,1,0,0,0,0,1
1994,"Determination of fetal RhD type by DNA amplification from fetal skin following massive fetomaternal haemorrhage and intrauterine fetal death","Bennett P.R., Warwick R., Letsky E., Fisk N.M.",03065456,"British Journal of Obstetrics and Gynaecology",101, 7,1,1,0,1,0,2
1994,"The relative abundance of type 1 to type 2 cyclo-oxygenase mRNA in human amnion at term","Slater D., Berger L., Newton R., Moore G., Bennett P.",0006291X,"Biochemical and Biophysical Research Communications",198, 1,38,1,0,1,0,39
1994,"Human maternal uniparental disomy for chromosome 16 and fetal development","Vaughan J., Ali Z., Bower S., Bennett P., Chard T., Moore G.",01973851,"Prenatal Diagnosis",14, 8,36,1,1,2,0,38
1994,"Prenatal determination of fetal RhD type [9]","Simsek S., Bleeker P.M.M., Von dem Borne A.E.G.K., Bennett P., Warwick R., Cartron J.-P.",00284793,"New England Journal of Medicine",330, 11,21,1,2,3,2,26
1994,"Clinical utility of fetal RhD typing in alloimmunized pregnancies by means of polymerase chain reaction on amniocytes or chorionic villi","Fisk N.M., Bennett P., Warwick R.M., Letsky E.A., Welch R., Vaughan J.I., Moore G.",00029378,"American Journal of Obstetrics and Gynecology",171, 1,20,0,0,0,0,20
1993,"Expression of a common cellular phospholipase A2 by human intrauterine tissues","Bennett P., Slater D., Stanier P., Moore G.",00906980,"Prostaglandins",45, 2,9,0,0,0,0,9
1993,"Ethics and later termination of pregnancy [11]","Bennett P., Gandhi N., Schmidt U., Rizvi J., Alam F., Izhar N., Simms M.",01406736,"Lancet",342, 8876,9,0,0,0,0,9
1993,"Prenatal determination of fetal RhD type by DNA amplification","Bennett P.R., Le Van Kim C., Colin Y., Warwick R.M., Cherif-Zahar B., Fisk N.M., Cartron J.-P.",00284793,"New England Journal of Medicine",329, 9,112,7,9,16,4,132
1993,"Academic obstetrics and gynaecology [19]","Bennett P.",09598146,"British Medical Journal",306, 6881,0,0,0,0,0,0
