2009,"Panorganismal metabolic response modeling of an experimental Echinostoma caproni infection in the mouse","Saric J., Utzinger J., Li J.V., Wang Y., Keiser J., Veselkov K., Dirnhofer S., Yap I.K.S., Nicholson J.K., Holmes E.",15353893,"Journal of Proteome Research",8, 8,1,9,2,0,11,0,12
2009,"Intestinal ischemia/reperfusion injury: Defining the role of the gut microbiome","Kinross J., Warren O., Basson S., Holmes E., Silk D., Darzi A., Nicholson J.K.",17520363,"Biomarkers in Medicine",3, 2,0,0,3,0,3,0,3
2009,"High-resolution magic angle spinning NMR spectroscopy: Application to biomedical studies","Lindon J.C., Beckonert O.P., Holmes E., Nicholson J.K.",00796565,"Progress in Nuclear Magnetic Resonance Spectroscopy",55, 2,0,9,18,4,31,0,31
2009,"Statistical total correlation spectroscopy editing of 1H NMR spectra of biofluids: Application to drug metabolite profile identification and enhanced information recovery","Sands C.J., Coen M., Maher A.D., Ebbels T.M.D., Holmes E., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",81, 15,0,6,11,1,18,0,18
2009,"Synthesis, transacylation kinetics and computational chemistry of a set of arylacetic acid 1?-O-acyl glucuronides","Stachulski A.V., Harding J.R., Wilson I.D., Berry N.G., Iddon L., Iqbal M., Meng X., Jayapal P., Johnson C.H., Nicholson J.K., Lindon J.C.",14770520,"Organic and Biomolecular Chemistry",7, 12,2,2,1,0,3,0,5
2009,"Topographical variation in murine intestinal metabolic profiles in relation to microbiome speciation and functional ecological activity","Martin F.-P.J., Wang Y., Yap I.K.S., Sprenger N., Lindon J.C., Rezzi S., Kochhar S., Holmes E., Nicholson J.K.",15353893,"Journal of Proteome Research",8, 7,0,3,10,1,14,0,14
2009,"Metabolic profiling and population screening of analgesic usage in nuclear magnetic resonance spectroscopy-based large-scale epidemiologic studies","Loo R.L., Nicholson J.K., Holmes E., Coen M., Ebbels T., Cloarec O., Maibaum E., Bictash M., Yap I., Elliott P., Stamler J.",00032700,"Analytical Chemistry",81, 13,0,2,3,1,6,0,6
2009,"H NMR-based metabonomics for investigating diabetes","Maher A.D., Lindon J.C., Nicholson J.K.",17568919,"Future Medicinal Chemistry",1, 4,0,1,3,0,4,0,4
2009,"Large-scale human metabolic phenotyping and molecular epidemiological studies via 1H NMR spectroscopy of urine: Investigation of borate preservation","Smith L.M., Maher A.D., Want E.J., Elliott P., Stamler J., Hawkes G.E., Holmes E., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",81, 12,1,4,1,1,6,0,7
2009,"Metabolic shifts due to long-term caloric restriction revealed in nonhuman primates","Rezzi S., Martin F.-P.J., Shanmuganayagam D., Colman R.J., Nicholson J.K., Weindruch R.",05315565,"Experimental Gerontology",44, 5,1,4,5,4,13,0,14
2009,"Top-down systems biology modeling of host metabotype-microbiome associations in obese rodents","Waldram A., Holmes E., Wang Y., Rantalainen M., Wilson I.D., Tuohy K.M., McCartney A.L., Gibson G.R., Nicholson J.K.",15353893,"Journal of Proteome Research",8, 5,4,15,20,9,44,0,48
2009,"Panorganismal gut microbiome-host metabolic crosstalk","Martin F.-P.J., Lindon J.C., Holmes E., Nicholson J.K., Sprenger N., Yap I.K.S., Wang Y., Bibiloni R., Rochat F., Rezzi S., Cherbut C., Kochhar S.",15353893,"Journal of Proteome Research",8, 4,4,17,19,2,38,0,42
2009,"Gut microbiome modulates the toxicity of hydrazine: A metabonomic study","Swann J., Wilson I.D., Nicholson J., Holmes E., Wang Y., Abecia L., Costabile A., Tuohy K., Gibson G., Roberts D., Sidaway J., Jones H.",1742206X,"Molecular BioSystems",5, 4,2,4,5,3,12,0,14
2009,"Analytic properties of statistical total correlation spectroscopy based information recovery in 1H NMR metabolic data sets","Alves A.C., Rantalainen M., Holmes E., Nicholson J.K., Ebbels T.M.D.",00032700,"Analytical Chemistry",81, 6,5,6,6,2,14,0,19
2009,"Identification of metabolites in human hepatic bile using 800 MHz 1H NMR spectroscopy, HPLC-NMR/MS and UPLC-MS","Duarte I.F., Legido-Quigley C., Parker D.A., Swann J.R., Spraul M., Braumann U., Gil A.M., Holmes E., Nicholson J.K., Murphy G.M., Vilca-Melendez H., Heaton N., Lindon J.C.",1742206X,"Molecular BioSystems",5, 2,3,8,8,2,18,0,21
2009,"Dynamic biochemical information recovery in spontaneous human seminal fluid reactions via 1H NMR kinetic statistical total correlation spectroscopy","Maher A.D., Cloarec O., Patki P., Craggs M., Holmes E., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",81, 1,3,5,5,2,12,0,15
2009,"Genetic algorithms for simultaneous variable and sample selection in metabonomics","Cavill R., Keun H.C., Holmes E., Lindon J.C., Nicholson J.K., Ebbels T.M.D.",13674803,"Bioinformatics",25, 1,3,4,6,2,12,0,15
2009,"Metabolic profiling of human colorectal cancer using high-resolution magic angle spinning nuclear magnetic resonance (HR-MAS NMR) spectroscopy and gas chromatography mass spectrometry (GC/MS)","Chan E.C.Y., Koh P.K., Mal M., Cheah P.Y., Eu K.W., Backshall A., Cavill R., Nicholson J.K., Keun H.C.",15353893,"Journal of Proteome Research",8, 1,11,38,33,17,88,0,99
2009,"Recursive segment-wise peak alignment of biological 1H NMR spectra for improved metabolic biomarker recovery","Veselkov K.A., Lindon J.C., Ebbels T.M.D., Crockford D., Volynkin V.V., Holmes E., Davies D.B., Nicholson J.K.",00032700,"Analytical Chemistry",81, 1,10,17,25,9,51,0,61
2008,"Spectroscopic and statistical techniques for information recovery in metabonomics and metabolomics","Lindon J.C., Nicholson J.K.",19361327,"Annual Review of Analytical Chemistry",1, 1,8,15,19,6,40,0,48
2008,"The human gut microbiome: Implications for future health care","Kinross J.M., Roon A.C., Holmes E., Darzi A., Nicholson J.K.",15228037,"Current Gastroenterology Reports",10, 4,7,14,10,1,25,0,32
2008,"Seminal oligouridinosis: Low uridine secretion as a biomarker for infertility in spinal neurotrauma","Maher A.D., Patki P., Lindon J.C., Want E.J., Holmes E., Craggs M., Nicholson J.K.",00099147,"Clinical Chemistry",54, 12,0,2,1,0,3,0,3
2008,"1H NMR and UPLC-MS E statistical heterospectroscopy: Characterization of drug metabolites (Xenometabolome) in epidemiological studies (Analytical Chemistry (2008) 80, (6835-6844))","Crockford D.J., Maher A.D., Ahmadi K.R., Barrett A., Plumb R.S., Wilson I.D., Nicholson J.K.",00032700,"Analytical Chemistry",80, 21,0,0,1,0,1,0,1
2008,"Systems biology: Metabonomics","Nicholson J.K., Lindon J.C.",00280836,"Nature",455, 7216,29,64,60,25,149,0,178
2008,"Systemic multicompartmental effects of the gut microbiome on mouse metabolic phenotypes","Claus S.P., Holmes E., Nicholson J.K., Tsang T.M., Wang Y., Cloarec O., Skordi E., Martin F.-P., Rezzi S., Ross A., Kochhar S.",17444292,"Molecular Systems Biology",4, ,9,14,26,9,49,0,58
2008,"Temporal metabonomic modeling of L-arginine-lnduced exocrine pancreatitis","Bohus E., Coen M., Keun H.C., Ebbels T.M.D., Beckonert O., Lindon J.C., Holmes E., Noszal B., Nicholson J.K.",15353893,"Journal of Proteome Research",7, 10,4,6,6,1,13,0,17
2008,"Optimization of human plasma 1H NMR spectroscopic data processing for high-throughput metabolic phenotyping studies and detection of insulin resistance related to type 2 diabetes","Maher A.D., Holmes E., Lindon J.C., Nicholson J.K., Crockford D., Toft H., Malmodin D., Faber J.H., McCarthy M.I., Barrett A., Allen M., Walker M.",00032700,"Analytical Chemistry",80, 19,6,4,8,2,14,0,20
2008,"Robust algorithms for automated chemical shift calibration of 1D 1H NMR spectra of blood serum","Pearce J.T.M., Athersuch T.J., Ebbels T.M.D., Lindon J.C., Nicholson J.K., Keun H.C.",00032700,"Analytical Chemistry",80, 18,4,2,4,1,7,0,11
2008,"1H NMR and UPLC-MS E statistical heterospectroscopy: Characterization of drug metabolites (xenometabolome) in epidemiological studies","Crockford D.J., Maher A.D., Ahmadi K.R., Barrett A., Plumb R.S., Wilson I.D., Nicholson J.K.",00032700,"Analytical Chemistry",80, 18,9,10,7,3,20,0,29
2008,"Metabolic Phenotyping in Health and Disease","Holmes E., Wilson I.D., Nicholson J.K.",00928674,"Cell",134, 5,20,25,31,9,65,0,85
2008,"Global metabolic responses of NMRI mice to an experimental plasmodium berghei infection","Li J.V., Utzinger J., Wang Y., Saric J., Nicholson J.K., Dirnhofer S., Singer B.H., Tanner M., Wittlin S., Holmes E.",15353893,"Journal of Proteome Research",7, 9,9,14,4,0,18,0,27
2008,"Metabonomic and microbiological analysis of the dynamic effect of vancomycin-lnduced gut microbiota modification in the mouse","Yap I.K.S., Marchesi J.R., Holmes E., Li J.V., Saric J., Martin F.-P., Davies H., Wang Y., Wilson I.D., Nicholson J.K., Utzinger J.",15353893,"Journal of Proteome Research",7, 9,9,14,17,2,33,0,42
2008,"The metabolome-wide association study: A new look at human disease risk factors","Nicholson J.K., Holmes E., Elliott P.",15353893,"Journal of Proteome Research",7, 9,6,3,2,2,7,0,13
2008,"A metabonomic analysis of insect development: 1H-NMR spectroscopic characterization of changes in the composition of the haemolymph of larvae and pupae of the tobacco hornworm, Manduca sexta","Phalaraksh C., Reynolds S.E., Wilson I.D., Lenz E.M., Nicholson J.K., Lindon J.C.",15131874,"ScienceAsia",34, 3,0,0,1,0,1,0,1
2008,"Detection of urinary drug metabolite (xenometabolome) signatures in molecular epidemiology studies via statistical total correlation (NMR) spectroscopy (Analytical Chemistry (2007) 79 (2629-2640))","Holmes E., Stamler J., Wilson I.D., Lindon J.C., Nicholson J.K., Ruey L.L., Cloarec O., Coen M., Tang H., Maibaum E., Bruce S., Chan Q., Elliott P.",00032700,"Analytical Chemistry",80, 15,0,0,0,0,0,0,0
2008,"Top-down systems biology integration of conditional prebiotic modulated transgenomic interactions in a humanized microbiome mouse model","Martin F.-P.J., Van Bladeren P., Fay L.B., Kochhar S., Lindon J.C., Holmes E., Nicholson J.K., Wang Y., Sprenger N., Yap I.K.S., Rezzi S., Ramadan Z., Pere-Trepat E., Rochat F., Cherbut C.",17444292,"Molecular Systems Biology",4, ,13,15,8,1,24,0,37
2008,"Self-modeling curve resolution recovery of temporal metabolite signal modulation in NMR spectroscopic data sets: Application to a life-long caloric restriction study in dogs","Richards S.E., Wang Y., Lawler D., Kochhar S., Holmes E., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",80, 13,5,6,1,1,8,0,13
2008,"Kinetic and J-resolved statistical total correlation NMR spectroscopy approaches to structural information recovery in complex reacting mixtures: Application to acyl glucuronide intramolecular transacylation reactions","Johnson C.H., Athersuch T.J., Wilson I.D., Iddon L., Meng X., Stachulski A.V., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",80, 13,3,7,2,4,13,0,16
2008,"Human metabolic phenotype diversity and its association with diet and blood pressure","Holmes E., Veselkov K.A., Daviglus M.L., Kesteloot H., Ueshima H., Zhao L., Nicholson J.K., Elliott P., Loo R.L., Stamler J., Bictash M., Yap I.K.S., Chan Q., Ebbels T., De Iorio M., Brown I.J.",00280836,"Nature",453, 7193,57,53,67,22,142,0,199
2008,"Application of the FLIPSY pulse sequence for increased sensitivity in 1H NMR-based metabolic profiling studies","Lauridsen M., Maher A.D., Keun H., Lindon J.C., Nicholson J.K., Nyberg N.T., Hansen S.H., Cornett C., Jaroszewski J.W.",00032700,"Analytical Chemistry",80, 9,2,0,3,0,3,0,5
2008,"Global metabolic responses of mice to Trypanosoma brucei brucei infection","Wang Y., Holmes E., Utzinger J., Saric J., Li J.V., Burckhardt J., Dirnhofer S., Nicholson J.K., Singer B.H., Brun R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",105, 16,9,18,9,3,30,0,39
2008,"High-throughput 1H NMR-based metabolic analysis of human serum and urine for large-scale epidemiological studies: validation study.","Barton R.H., Nicholson J.K., Elliott P., Holmes E.",14643685,"International journal of epidemiology",37, ,10,8,12,3,23,0,33
2008,"Analytical technologies for metabonomics and metabolomics, and multi-omic information recovery","Lindon J.C., Nicholson J.K.",01659936,"TrAC - Trends in Analytical Chemistry",27, 3,8,12,17,6,35,0,43
2008,"A rapid simple approach to screening pharmaceutical products using ultra-performance LC coupled to time-of-flight mass spectrometry and pattern recognition","Plumb R.S., Jones M.D., Rainville P.D., Nicholson J.K.",00219665,"Journal of Chromatographic Science",46, 3,3,5,1,0,6,0,9
2008,"Integrative top-down system metabolic modeling in experimental disease states via data-driven bayesian methods (Journal Proteome Research (2008) 7 (497-503))","Bang J.-W., Crockford D.J., Holmes E., Pazos F., Sternberg M.I.E., Muggleton S.H., Nicholson J.K.",15353893,"Journal of Proteome Research",7, 3,0,0,0,0,0,0,0
2008,"Phylometabonomic patterns of adaptation to high fat diet feeding in inbred mice","Fearnside J.F., Barton R.H., Scott J., Nicholson J.K., Gauguier D., Dumas M.-E., Rothwell A.R., Wilder S.P., Cloarec O., Toye A., Blancher C., Holmes E., Tatoud R.",19326203,"PLoS ONE",3, 2,7,5,7,3,15,0,22
2008,"K-OPLS package: Kernel-based orthogonal projections to latent structures for prediction and interpretation in feature space","Bylesjo M., Rantalainen M., Nicholson J.K., Holmes E., Trygg J.",14712105,"BMC Bioinformatics",9, ,4,6,10,2,18,0,22
2008,"Piecewise multivariate modelling of sequential metabolic profiling data","Rantalainen M., Cloarec O., Ebbels T.M.D., Lundstedt T., Nicholson J.K., Holmes E., Trygg J.",14712105,"BMC Bioinformatics",9, ,3,5,0,0,5,0,8
2008,"Heteronuclear 19F-1H statistical total correlation spectroscopy as a tool in drug metabolism: Study of flucloxacillin biotransformation","Keun H.C., Nicholson J.K., Athersuch T.J., Beckonert O., Wang Y., Saric J., Shockcor J.P., Lindon J.C., Wilson I.D., Holmes E.",00032700,"Analytical Chemistry",80, 4,11,7,5,3,15,0,26
2008,"Magic angle spinning NMR and 1H-31P heteronuclear statistical total correlation spectroscopy of intact human gut biopsies","Wang Y., Cloarec O., Tang H., Lindon J.C., Holmes E., Kochhar S., Nicholson J.K.",00032700,"Analytical Chemistry",80, 4,16,7,4,3,14,0,30
2008,"Symbiotic gut microbes modulate human metabolic phenotypes","Li M., Wang B., Zhang M., Rantalainen M., Wang S., Zhou H., Zhang Y., Shen J., Pang X., Zhang M., Wei H., Chen Y., Lu H., Zuo J., Su M., Qiu Y., Jia W., Xiao C., Smith L.M., Yang S., Holmes E., Tang H., Zhao G., Nicholson J.K., Li L., Zhao L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",105, 6,68,63,46,25,134,0,202
2008,"Integrative top-down system metabolic modeling in experimental disease states via data-driven Bayesian methods","Bang J.-W., Crockford D.J., Holmes E., Pazos F., Sternberg M.J.E., Muggleton S.H., Nicholson J.K.",15353893,"Journal of Proteome Research",7, 2,3,2,0,1,3,0,6
2008,"Gut microbiota: A potential new territory for drug targeting","Jia W., Li H., Zhao L., Nicholson J.K.",14741776,"Nature Reviews Drug Discovery",7, 2,28,17,25,6,48,0,76
2008,"Probiotic modulation of symbiotic gut microbial-host metabolic interactions in a humanized microbiome mouse model","Martin F.-P.J., Fay L.B., Kochhar S., Lindon J.C., Holmes E., Nicholson J.K., Wang Y., Sprenger N., Yap I.K.S., Lundstedt T., Lek P., Rezzi S., Ramadan Z., Van Bladeren P.",17444292,"Molecular Systems Biology",4, ,44,28,31,9,68,0,112
2008,"NMR-based metabolic profiling and metabonomic approaches to problems in molecular toxicology","Coen M., Holmes E., Lindon J.C., Nicholson J.K.",0893228X,"Chemical Research in Toxicology",21, 1,35,26,45,11,82,0,117
2008,"Species variation in the fecal metabolome gives insight into differential gastrointestinal function","Saric J., Nicholson J.K., Holmes E., Wang Y., Li J., Coen M., Utzinger J., Marchesi J.R., Keiser J., Veselkov K., Lindon J.C.",15353893,"Journal of Proteome Research",7, 1,16,11,12,2,25,0,41
2007,"Metabolic profiling, metabolomic and metabonomic procedures for NMR spectroscopy of urine, plasma, serum and tissue extracts.","Beckonert O., Keun H.C., Ebbels T.M., Bundy J., Holmes E., Lindon J.C., Nicholson J.K.",17502799,"Nature protocols",2, 11,63,43,72,30,145,0,208
2007,"Analysis of time-related metabolic fluctuations induced by ethionine in the rat","Skordi E., Yap I.K.S., Claus S.P., Martin F.-P.J., Cloarec O., Lindberg J., Schuppe-Koistinen I., Holmes E., Nicholson J.K.",15353893,"Journal of Proteome Research",6, 12,9,2,2,1,5,0,14
2007,"Human metabolic phenotyping and metabolome wide association studies.","Holmes E., Nicholson J.K.",,"Ernst Schering Foundation symposium proceedings",, 4,1,1,0,1,2,0,3
2007,"Cellular acidosis in rodents exposed to cadmium is caused by adaptation of the tissue rather than an early effect of toxicity","Jones O.A.H., Walker L.A., Nicholson J.K., Shore R.F., Griffin J.L.",1744117X,"Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics",2, 4,2,1,1,1,3,0,5
2007,"Heteronuclear 1H- 31P statistical total correlation NMR spectroscopy of intact liver for metabolic biomarker assignment: Application to galactosamine-induced hepatotoxicity","Coen M., Hong Y.-S., Cloarec O., Rhode C.M., Reily M.D., Robertson D.G., Holmes E., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",79, 23,19,4,9,2,15,0,34
2007,"Metabolism of 2-fluoro-4-iodoaniline in earthworm Eisenia veneta using 19F-NMR spectroscopy, HPLC-MS, and HPLC-ICPMS (127I)","Duckett C.J., Wilson I.D., Douce D.S., Walker H.J., Abou-Shakra F.R., Lindon J.C., Nicholson J.K.",00498254,"Xenobiotica",37, 12,2,0,2,2,4,0,6
2007,"NMR spectroscopic studies on the in vitro acyl glucuronide migration kinetics of ibuprofen ((±)-(R,S)-2-(4-isobutylphenyl) propanoic acid), its metabolites, and analogues","Johnson C.H., Wilson I.D., Harding J.R., Stachulski A.V., Iddon L., Nicholson J.K., Lindon J.C.",00032700,"Analytical Chemistry",79, 22,11,4,4,1,9,0,20
2007,"Prediction and classification of drug toxicity using probabilistic modeling of temporal metabolic data: The consortium on metabonomic toxicology screening approach","Ebbels T.M.D., Keun H.C., Beckonert O.P., Bollard M.E., Lindon J.C., Holmes E., Nicholson J.K.",15353893,"Journal of Proteome Research",6, 11,27,13,23,7,43,0,70
2007,"Human metabolic phenotypes link directly to specific dietary preferences in healthy individuals","Rezzi S., Ramadan Z., Martin F.-P.J., Fay L.B., Van Bladeren P., Lindon J.C., Nicholson J.K., Kochhar S.",15353893,"Journal of Proteome Research",6, 11,36,19,12,2,33,0,69
2007,"COMET and the challenge of drug safety screening","Nicholson J., Keun H., Ebbels T.",15353893,"Journal of Proteome Research",6, 11,2,0,2,0,2,0,4
2007,"Topographical variation in metabolic signatures of human gastrointestinal biopsies revealed by high-resolution magic-angle spinning 1H NMR spectroscopy","Wang Y., Fay L.B., Kochhar S., Nicholson J.K., Holmes E., Comelli E.M., Fotopoulos G., Dorta G., Tang H., Rantalainen M.J., Lindon J.C., Corthesy-Theulaz I.E.",15353893,"Journal of Proteome Research",6, 10,13,5,8,1,14,0,27
2007,"Subtle metabolic and liver gene transcriptional changes underlie diet-induced fatty liver susceptibility in insulin-resistant mice","Toye A.A., Young S., Barton R.H., Holmes E., McCarthy M.I., Tatoud R., Nicholson J.K., Scott J., Gauguier D., Dumas M.E., Blancher C., Rothwell A.R., Fearnside J.F., Wilder S.P., Bihoreau M.T., Cloarec O., Azzouzi I.",0012186X,"Diabetologia",50, 9,17,6,10,3,19,0,36
2007,"Combined proteomic and metabonomic studies in three genetic forms of the renal Fanconi syndrome","Vilasi A., Cutillas P.R., Maher A.D., Zirah S.F.M., Capasso G., Norden A.W.G., Holmes E., Nicholson J.K., Unwin R.J.",03636127,"American Journal of Physiology - Renal Physiology",293, 2,10,6,1,2,9,0,19
2007,"Statistical correlation and projection methods for improved information recovery from diffusion-edited NMR spectra of biological samples","Smith L.M., Nicholson J.K., Maher A.D., Cloarec O., Rantalainen M., Tang H., Elliott P., Stamler J., Lindon J.C., Holmes E.",00032700,"Analytical Chemistry",79, 15,24,4,5,2,11,0,35
2007,"Experimental and analytical variation in human urine in 1H NMR spectroscopy-based metabolic phenotyping studies","Maher A.D., Zirah S.F.M., Holmes E., Nicholson J.K.",00032700,"Analytical Chemistry",79, 14,20,10,10,1,21,0,41
2007,"The mechanism of galactosamine toxicity revisited; a metabonomic study","Coen M., Nicholson J.K., Hong Y.S., Clayton T.A., Rohde C.M., Pearce J.T., Reily M.D., Robertson D.G., Holmes E., Lindon J.C.",15353893,"Journal of Proteome Research",6, 7,18,7,11,2,20,0,38
2007,"Kernel-based orthogonal projections to latent structures (K-OPLS)","Rantalainen M., Bylesjo M., Cloarec O., Nicholson J.K., Holmes E., Trygg J.",08869383,"Journal of Chemometrics",21, 7-9,6,4,8,1,13,0,19
2007,"Metabonomic studies on the physiological effects of acute and chronic psychological stress in sprague-dawley rats","Teague C.R., Nicholson J.K., Holmes E., Dhabhar F.S., Barton R.H., Beckwith-Hall B., Powell J., Cobain M., Singer B., McEwen B.S., Lindon J.C.",15353893,"Journal of Proteome Research",6, 6,10,2,10,4,16,0,26
2007,"A top-down systems biology view of microbiome-mammalian metabolic interactions in a mouse model","Martin F.-P.J., Dumas M.-E., Wang Y., Legido-Quigley C., Yap I.K.S., Tang H., Zirah S., Murphy G.M., Cloarec O., Lindon J.C., Sprenger N., Fay L.B., Kochhar S., Van Bladeren P., Holmes E., Nicholson J.K.",17444292,"Molecular Systems Biology",3, ,62,26,25,12,63,0,125
2007,"Direct quantitative trait locus mapping of mammalian metabolic phenotypes in diabetic and normoglycemic rat models","Dumas M.-E., Keun H.C., Baunsgaard D., Scott J., Sidelmann U.G., Nicholson J.K., Gauguier D., Wilder S.P., Bihoreau M.-T., Barton R.H., Fearnside J.F., Argoud K., D'Amato L., Wallis R.H., Blancher C.",10614036,"Nature Genetics",39, 5,36,12,9,6,27,0,63
2007,"Metabonomic investigations of aging and caloric restriction in a life-long dog study","Wang Y., Lawler D., Larson B., Ramadan Z., Kochhar S., Holmes E., Nicholson J.K.",15353893,"Journal of Proteome Research",6, 5,29,12,11,1,24,0,53
2007,"Virtual chromatographic resolution enhancement in cryoflow LC-NMR experiments via statistical total correlation spectroscopy","Cloarec O., Campbell A., Tseng L.-H., Braumann U., Spraul M., Scarfe G., Weaver R., Nicholson J.K.",00032700,"Analytical Chemistry",79, 9,27,7,4,1,12,0,39
2007,"Effects of probiotic Lactobacillus Paracasei treatment on the host gut tissue metabolic profiles probed via magic-angle-spinning NMR spectroscopy","Martin F.-P.J., Wang Y., Sprenger N., Holmes E., Lindon J.C., Kochhar S., Nicholson J.K.",15353893,"Journal of Proteome Research",6, 4,24,5,9,0,14,0,38
2007,"Detection of urinary drug metabolite (xenometabolome) signatures in molecular epidemiology studies via statistical total correlation (NMR) spectroscopy","Holmes E., Loo R.L., Cloarec O., Coen M., Tang H., Maibaum E., Bruce S., Chan Q., Elliott P., Stamler J., Wilson I.D., Lindon J.C., Nicholson J.K.",00032700,"Analytical Chemistry",79, 7,31,10,7,5,22,0,53
2007,"Isotopic enrichment enhancement in metabonomic analysis of UPLC-MS data sets","Athersuch T.J., Nicholson J.K., Wilson I.D.",03624803,"Journal of Labelled Compounds and Radiopharmaceuticals",50, 5-6,2,0,0,1,1,0,3
2007,"Hepatotoxin-induced hypertyrosinemia and its toxicological significance","Clayton T.A., Lindon J.C., Everett J.R., Charuel C., Hanton G., Net J.-L.L., Provost J.-P., Nicholson J.K.",03405761,"Archives of Toxicology",81, 3,3,2,3,0,5,0,8
2007,"Modeling the effects of toxins in metabolic networks","Tamaddoni-Nezhad A., Chaleil R., Kakas A.C., Sternberg M., Nicholson J., Muggleton S.",07395175,"IEEE Engineering in Medicine and Biology Magazine",26, 2,3,1,0,2,3,0,6
2007,"Metabonomics in pharmaceutical R & D","Lindon J.C., Holmes E., Nicholson J.K.",1742464X,"FEBS Journal",274, 5,59,24,21,8,53,0,112
2007,"Novel application of reversed-phase UPLC-oaTOF-MS for lipid analysis in complex biological mixtures: A new tool for lipidomics","Rainville P.D., Stumpf C.L., Shockcor J.P., Plumb R.S., Nicholson J.K.",15353893,"Journal of Proteome Research",6, 2,23,15,6,4,25,0,48
2007,"The metabolic window into systems biology","Nicholson J.K., Holmes E., Lindon J.C.",15353893,"Journal of Proteome Research",6, 2,1,0,0,0,0,0,1
2007,"Metabolism of [ 14C]-5-chloro-1,3-benzodioxol-4-amine in male Wistar-derived rats following intraperitoneal administration","Athersuch T.J., Duckett C.J., Castro-Perez J., Rodgers C., Nicholson J.K., Wilson I.D.",00498254,"Xenobiotica",37, 1,1,0,0,0,0,0,1
