,"This is a citation overview for a set of 31 documents.",,,,,,,,,,,
2007,"Early growth in brain volume is preserved in the majority of preterm infants","Boardman J.P., Rutherford M.A., Allsop J.M., Edwards A.D., Counsell S.J., Rueckert D., Hajnal J.V., Bhatia K.K., Srinivasan L., Kapellou O., Aljabar P., Dyet L.E.",03645134,"Annals of Neurology",62, 2,0,0,3,3,6,9
2007,"A multivariate statistical analysis of the developing human brain in preterm infants","Thomaz C.E., Boardman J.P., Counsell S., Hill D.L.G., Hajnal J.V., Edwards A.D., Rutherford M.A., Gillies D.F., Rueckert D.",02628856,"Image and Vision Computing",25, 6,0,1,3,4,1,5
2007,"Quantification of deep gray matter in preterm infants at term-equivalent age using manual volumetry of 3-tesla magnetic resonance images","Srinivasan L., Dutta R., Counsell S.J., Allsop J.M., Boardman J.P., Rutherford M.A., Edwards A.D.",00314005,"Pediatrics",119, 4,0,5,12,17,8,25
2007,"Thalamo-cortical connectivity in children born preterm mapped using probabilistic magnetic resonance tractography","Counsell S.J., Hajnal J.V., Rutherford M.A., Edwards A.D., Dyet L.E., Larkman D.J., Nunes R.G., Boardman J.P., Allsop J.M., Fitzpatrick J., Srinivasan L., Cowan F.M.",10538119,"NeuroImage",34, 3,0,2,7,9,4,13
2006,"Analysis of growth in the developing brain using non-rigid registration","Aljabar P., Bhatia K.K., Hajnal J.V., Boardman J.P., Srinivasan L., Rutherford M.A., Dyet L.E., Edwards A.D., Rueckert D.",,"2006 3rd IEEE International Symposium on Biomedical Imaging: From Nano to Macro - Proceedings",2006, ,0,1,4,5,0,5
2006,"Quantification of growth and motion using non-rigid registration","Rueckert D., Hajnal J.V., Mohiaddin R., Chandrashekara R., Aljabar P., Bhatia K.K., Boardman J.P., Srinivasan L., Rutherford M.A., Dyet L.E., Edwards A.D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4241, ,0,0,0,0,1,1
2006,"Abnormal cortical development after premature birth shown by altered allometric scaling of brain growth","Kapellou O., Hajnal J., Allsop J.M., Boardman J., Rutherford M.A., Cowan F., Edwards A.D., Counsell S.J., Kennea N., Dyet L., Saeed N., Stark J., Maalouf E., Duggan P., Ajayi-Obe M.",15491277,"PLoS Medicine",3, 8,1,15,6,21,2,24
2006,"Abnormal cortical development after premature birth shown by altered allometric scaling of brain growth.","Kapellou O., Hajnal J., Allsop J.M., Boardman J., Rutherford M.A., Cowan F., Edwards A.D., Counsell S.J., Kennea N., Dyet L., Saeed N., Stark J., Maalouf E., Duggan P., Ajayi-Obe M.",15491676,"PLoS medicine",3, 8,1,0,4,4,8,13
2006,"Abnormal deep grey matter development following preterm birth detected using deformation-based morphometry.","Boardman J.P., Edwards A.D., Counsell S.J., Rueckert D., Kapellou O., Bhatia K.K., Aljabar P., Hajnal J., Allsop J.M., Rutherford M.A.",10538119,"NeuroImage.",32, 1,1,12,15,27,7,35
2006,"A whole brain morphometric analysis of changes associated with pre-term birth","Thomaz C.E., Boardman J.P., Counsell S., Hill D.L.G., Hajnal J.V., Edwards A.D., Rutherford M.A., Gillies D.F., Rueckert D.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",6144, ,0,0,2,2,0,2
2006,"Smaller cerebellar volumes in very preterm infants at term-equivalent age are associated with the presence of supratentorial lesions","Srinivasan L., Allsop J., Counsell S.J., Boardman J.P., Edwards A.D., Rutherford M.",01956108,"American Journal of Neuroradiology",27, 3,4,5,5,10,5,19
2006,"Axial and radial diffusivity in preterm infants who have diffuse white matter changes on magnetic resonance imaging at term-equivalent age","Counsell S.J., Edwards A.D., Rutherford M.A., Shen Y., Boardman J.P., Larkman D.J., Kapellou O., Ward P., Allsop J.M., Cowan F.M., Hajnal J.V.",00314005,"Pediatrics",117, 2,4,17,14,31,13,48
2005,"Differential brain growth in the infant born preterm: Current knowledge and future developments from brain imaging","Counsell S.J., Boardman J.P.",1744165X,"Seminars in Fetal and Neonatal Medicine",10, 5,2,6,6,12,4,18
2005,"Magnetic resonance image correlates of hemiparesis after neonatal and childhood middle cerebral artery stroke","Boardman J.P., Ganesan V., Rutherford M.A., Saunders D.E., Mercuri E., Cowan F.",00314005,"Pediatrics",115, 2,12,3,9,12,8,32
2004,"Using a maximum uncertainty LDA-based approach to classify and analyse MR brain images","Thomaz C.E., Boardman J.P., Hill D.L.G., Hajnal J.V., Edwards D.D., Rutherford M.A., Gillies D.F., Rueckert D.",03029743,"Lecture Notes in Computer Science",3216, 1,1,4,1,5,1,7
2004,"Diffusion-weighted magnetic resonance imaging in term perinatal brain injury: A comparison with site of lesion and time from birth","Rutherford M., Counsell S., Allsop J., Boardman J., Kapellou O., Larkman D., Hajnal J., Edwards D., Cowan F.",00314005,"Pediatrics",114, 4,21,6,13,19,8,48
2003,"An evaluation of deformation-based morphometry applied to the developing human brain and detection of volumetric changes associated with preterm birth","Boardman J.P., Bhatia K., Counsell S., Allsop J., Kapellou O., Rutherford M.A., Edwards A.D., Hajnal J.V., Rueckert D.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",2878, ,2,1,0,1,3,6
2003,"Self-assessment","Lall A., Boardman J.P., Kapellou O., Kennea N.L., Reynolds P.R., Harrison M.C.",09575839,"Current Paediatrics",13, 3,0,0,0,0,0,0
2001,"A novel mutation in the endothelin B receptor gene in a patient with Shah-Waardenburg syndrome and down syndrome [11]","Boardman J.P., Syrris P., Holder S.E., Robertson N.J., Carter N., Lakhoo K.",00222593,"Journal of Medical Genetics",38, 9,7,0,1,1,0,8
1997,"Symptoms of obsessive-compulsive disorder","Leckman J.F., Rasmussen S.A., Goodman W.K., McDougle C.J., Pauls D.L., Grice D.E., Boardman J., Zhang H., Vitale A., Bondi C., Alsobrook J., Peterson B.S., Cohen D.J.",0002953X,"American Journal of Psychiatry",154, 7,197,39,47,86,15,298
1996,"Tourette's syndrome in the year 2000","Robertson M.M., Boardman J.",00048674,"Australian and New Zealand Journal of Psychiatry",30, 6,1,0,0,0,0,1
