2008,"Association between quality of primary care and hospitalization for coronary heart disease in England: National cross-sectional study","Bottle A., Gnani S., Saxena S., Aylin P., Mainous III A.G., Majeed A.",08848734,"Journal of General Internal Medicine",23, 2,0,0,1,1,0,1
2008,"A national perspective on the decline of abdominoperineal resection for rectal cancer","Tilney H.S., Heriot A.G., Purkayastha S., Antoniou A., Aylin P., Darzi A.W., Tekkis P.P.",00034932,"Annals of Surgery",247, 1,0,0,5,5,3,8
2007,"Are hospital league tables calculated correctly? A commentary","Aylin P., Bottle A.",00333506,"Public Health",121, 12,0,0,0,0,0,0
2007,"Hospital episode statistics V central cardiac audit database [2]","Aylin P., Bottle A., Elliott P., Jarman B.",09598146,"British Medical Journal",335, 7625,0,0,0,0,0,0
2007,"Use of administrative data or clinical databases as predictors of risk of death in hospital: Comparison of models","Aylin P., Bottle A., Majeed A.",09598146,"British Medical Journal",334, 7602,0,2,25,27,8,35
2007,"Descriptive Study Comparing Routine Hospital Administrative Data with the Vascular Society of Great Britain and Ireland's National Vascular Database","Aylin P., Lees T., Baker S., Prytherch D., Ashley S.",10785884,"European Journal of Vascular and Endovascular Surgery",33, 4,0,5,4,9,1,10
2006,"Identifying patients at high risk of emergency hospital admissions: A logistic regression analysis","Bottle A., Aylin P., Majeed A.",01410768,"Journal of the Royal Society of Medicine",99, 8,0,1,0,1,3,4
2006,"Mortality associated with delay in operation after hip fracture: Observational study","Bottle A., Aylin P.",09598146,"British Medical Journal",332, 7547,4,10,20,30,6,40
2005,"Dr Foster's case notes: The ageing population of the United Kingdom and cardiovascular disease","Majeed A., Aylin P.",09598146,"British Medical Journal",331, 7529,1,2,2,4,2,7
2005,"Obesity and type 2 diabetes in children, 1996-7 to 2003-4.","Aylin P., Williams S., Bottle A.",,"BMJ (Clinical research ed.)",331, 7526,2,2,0,2,1,5
2005,"Trends in day surgery rates.","Aylin P., Williams S., Jarman B., Bottle A.",14685833,"BMJ (Clinical research ed.)",331, 7520,0,2,4,6,0,6
2005,"Variation in operation rates by primary care trust.","Aylin P., Williams S., Jarman B., Bottle A.",14685833,"BMJ (Clinical research ed.)",331, 7516,0,0,0,0,0,0
2005,"Length of hospital stay and subsequent emergency readmission.","Williams S., Bottle A., Aylin P.",14685833,"BMJ (Clinical research ed.)",331, 7513,0,0,0,0,0,0
2005,"Hospital indicators of poor sexual health.","Ward H., Cassell J., Williams S., Aylin P.",14685833,"BMJ (Clinical research ed.)",330, 7501,0,0,0,0,0,0
2005,"""HRG drift"" and payment by results.","Rogers R., Williams S., Jarman B., Aylin P.",14685833,"BMJ (Clinical research ed.)",330, 7491,4,1,0,1,3,8
2005,"Variations in vaginal and abdominal hysterectomy by region and trust in England","Bottle A., Aylin P.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",112, 3,0,1,1,2,0,2
2005,"Monitoring changes in hospital standardised mortality ratios.","Jarman B., Bottle A., Aylin P., Browne M.",14685833,"BMJ (Clinical research ed.)",330, 7487,3,2,9,11,3,17
2005,"Hospital admissions for drug and alcohol use in people aged under 45","Williams S., Hickman M., Bottle A., Aylin P.",09598146,"British Medical Journal",330, 7483,1,1,1,2,0,3
2005,"Pediatric cardiac surgical mortality after Bristol [4] (multiple letters)","Parry G., Jarman B., Elliott P., Draper E.S., McKinney P., Gibbs J.L., Cunningham D., De Leval M., Monro J., Keogh B., Aylin P.",09598146,"British Medical Journal",330, 7481,0,0,0,0,0,0
2004,"Death rates in England and Wales and the United States: variation with age, sex, and race.","Jarman B., Aylin P.",14685833,"BMJ (Clinical research ed.)",329, 7479,4,0,0,0,0,4
2004,"Counting hospital activity: spells or episodes?","Aylin P., Williams S., Bottle A., Jarman B.",14685833,"BMJ (Clinical research ed.)",329, 7476,0,0,0,0,0,0
2004,"Prescribing of antibiotics and admissions for respiratory tract infections in England.","Majeed A., Williams S., Jarman B., Aylin P.",14685833,"BMJ (Clinical research ed.)",329, 7471,3,3,3,6,4,13
2004,"Paediatric cardiac surgical mortality in England after Bristol: Descriptive analysis of hospital episode statistics 1991-2002","Aylin P., Bottle A., Jarman B., Elliott P.",09598146,"British Medical Journal",329, 7470,6,10,7,17,1,24
2004,"Adverse events reporting in English hospital statistics [4] (multiple letters)","Glencross I.H., Jarman B., Bates T., Thomson R., Shaw J.M., Letts M., Dickinson D., Aylin P., Bottle A., Tanna S.",09598146,"British Medical Journal",329, 7470,0,0,0,0,0,0
2004,"Prescribing of lipid regulating drugs and admissions for myocardial infarction in England.","Majeed A., Aylin P., Williams S., Bottle A., Jarman B.",14685833,"BMJ (Clinical research ed.)",329, 7467,1,1,1,2,0,3
2004,"Dr. Foster's case notes","Majeed A., Aylin P., Williams S., Bottle A., Jarman B.",09598146,"British Medical Journal",329, 7467,0,0,0,0,0,0
2004,"Erratum: Dr Foster's case notes: How often are adverse events reported in English hospital statistics? (British Medical Journal)","Aylin P.",09598146,"British Medical Journal",329, 7465,0,0,0,0,0,0
2004,"How often are adverse events reported in English hospital statistics?","Aylin P., Tanna S., Bottle A., Jarman B.",14685833,"BMJ (Clinical research ed.)",329, 7462,4,3,2,5,0,9
2004,"Social class and elective caesareans in the NHS [2] (multiple letters)","Macfarlane A.J., Grant J.M., Aylin P., Jarman B., Bottle A., Barley K.",09598146,"British Medical Journal",329, 7460,0,0,0,0,0,0
2004,"Statistical issues in the prospective monitoring of health outcomes across multiple units","Marshall C., Best N., Bottle A., Aylin P.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",167, 3,5,6,5,11,2,18
2004,"Erratum: (British Medical Journal (12 June) (1399))","Barley K., Aylin P., Bottle A., Jarman B.",09598146,"British Medical Journal",329, 7458,0,0,0,0,0,0
2004,"Dr Foster's case notes","Jarman B., Aylin P., Bottle A.",09598146,"British Medical Journal",329, 7457,1,1,0,1,0,2
2004,"Implementing guidance on hip fracture [7] (multiple letters)","Ions G.K., Bottle A., Jarman B., Aylin P., Taylor R.",09598146,"British Medical Journal",328, 7455,0,0,0,0,0,0
2004,"Social class and elective caesareans in the English NHS.","Jarman B., Aylin P., Bottle A.",14685833,"BMJ (Clinical research ed.)",328, 7453,1,0,0,0,0,1
2004,"Some way to go for consistent implementation of guidance on hip fracture.","Bottle A., Jarman B., Aylin P., Taylor R.",14685833,"BMJ (Clinical research ed.)",328, 7448,2,1,0,1,1,4
2004,"Trends in admissions and deaths in English NHS hospitals.","Jarman B., Aylin P., Bottle A.",14685833,"BMJ (Clinical research ed.)",328, 7444,3,1,0,1,0,4
2004,"Discharge destination and length of stay: differences between US and English hospitals for people aged 65 and over.","Jarman B., Aylin P., Bottle A.",14685833,"BMJ (Clinical research ed.)",328, 7440,2,0,1,1,1,4
2004,"Acute stroke units and early CT scans are linked to lower in-hospital mortality rates.","Jarman B., Aylin P., Bottle A.",14685833,"BMJ (Clinical research ed.)",328, 7436,4,1,1,2,1,7
2003,"Monitoring of mortality rates in primary care [1] (Multiple letters)","Billett J., Kendall N., Buchan I., Marsland S., Beatty P., Aylin P., Best N., Bottle A., Marshall C.",01406736,"Lancet",362, 9391,1,0,0,0,0,1
2003,"Following Shipman: A pilot system for monitoring mortality rates in primary care","Aylin P., Best N., Bottle A., Marshall C.",01406736,"Lancet",362, 9382,20,9,6,15,0,35
2003,"What hospital mortality league tables tell you [4]","Aylin P., Jarman B., Kelsey T.",09598146,"British Medical Journal",326, 7403,2,2,0,2,0,4
2003,"Use of health data in health impact assessment","Hansell A., Aylin P.",14615517,"Impact Assessment and Project Appraisal",21, 1,0,0,0,0,0,0
2003,"Capacity planning. Figures you can count on.","Wallace S., Aylin P., Bottle A., Killen R.",09522271,"The Health service journal",113, 5842,0,0,0,0,0,0
2002,"Commissioned analysis of surgical performance using routine data: Lessons from the Bristol inquiry","Spiegelhalter D.J., Aylin P., Best N.G., Evans S.J.W., Murray G.D.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",165, 2,11,6,1,7,1,19
2002,"Mortality rates. Dead confusing.","Jarman B., Bottle A., Aylin P., Taylor R.",09522271,"The Health service journal",112, 5831,1,0,0,0,0,1
2002,"Hospital episode statistics: time for clinicians to get involved?","Bottle A., Hansell A., Aylin P.",14702118,"Clinical medicine (London, England)",2, 5,3,0,0,0,0,3
2001,"Was Bristol an outlier? [6] (multiple letters)","Carr D., Spiegelhalter D., Best N., Murray G.D., Elliott P., Mohammed M.A., Cheng K.K., Rouse A., Marshall T., Duffy J., Bolsin S., Patrick A., Aylin P.",01406736,"Lancet",358, 9298,0,0,0,0,0,0
2001,"Temperature, housing, deprivation and their relationship to excess winter mortality in Great Britain, 1986-1996","Aylin P., Morris S., Wakefield J., Grossinho A., Jarup L., Elliott P.",03005771,"International Journal of Epidemiology",30, 5,21,4,4,8,5,34
2001,"Comparison of UK paediatric cardiac surgical performance by analysis of routinely collected data 1984-96: Was Bristol an outlier?","Aylin P., Spiegelhalter D., Alves B., Best N., Cook A., Elliott P., Evans S.J.W., Lawrence A.E., Murray G.D., Pollock J.",01406736,"Lancet",358, 9277,31,3,4,7,2,40
2001,"Proximity to coke works and hospital admissions for respiratory and cardiovascular disease in England and Wales","Aylin P., Bottle A., Wakefield J., Jarup L., Elliott P.",00406376,"Thorax",56, 3,8,1,1,2,0,10
2001,"Accessing and using hospital activity data","Hansell A., Bottle A., Shurlock L., Aylin P.",09574832,"Journal of Public Health Medicine",23, 1,11,3,4,7,1,19
1999,"A national facility for small area disease mapping and rapid initial assessment of apparent disease clusters around a point source: The UK Small Area Health Statistics Unit","Aylin P., Maheswaran R., Wakefield J., Cookings S., Jarup L., Arnold R., Wheeler G., Elliott P.",09574832,"Journal of Public Health Medicine",21, 3,18,3,2,5,0,23
1999,"Mortality from dementia in occupations at risk of exposure to bovine spongiform encephalopathy: Analysis of death registrations","Aylin P., Bunting J., De Stavola B., Coleman M.P.",09598146,"British Medical Journal",318, 7190,2,0,0,0,0,2
1996,"Increasing mortality from Creutzfeldt-Jakob disease in England and Wales since 1979: ascertainment bias from increase in post-mortems?","Aylin P., Rooney C., Drever F., Coleman M.",03074463,"Population trends",, 85,3,0,0,0,0,3
1996,"Home visiting by general practitioners in England and Wales","Aylin P., Majeed F.A., Cook D.G.",09598146,"British Medical Journal",313, 7051,24,2,1,3,1,28
1994,"The killing season-fact or fiction?","Aylin P., Majeed F.A.",09598146,"British Medical Journal",309, 6970,3,0,0,0,0,3
