2007,"C4d fixing, luminex binding antibodies - A new tool for prediction of graft failure after heart transplantation","Smith J.D., Hamour I.M., Banner N.R., Rose M.L.",16006135,"American Journal of Transplantation",7, 12,28,11,9,5,25,0,53
2007,"Interferon-? and intimal hyperplasia","Rose M.L.",00097330,"Circulation Research",101, 6,0,0,2,0,2,0,2
2007,"Letter by Rose and Dunn regarding article, ""Expression of heat shock protein 27 in human atherosclerotic plaques and increased plasma level of heat shock protein 27 in patients with acute coronary syndrome"" [1]","Rose M.L., Dunn M.J.",00097322,"Circulation",115, 17,0,0,0,0,0,0,0
2007,"Autoantibodies to vimentin cause accelerated rejection of cardiac allografts","Mahesh B., Leong H.-S., McCormack A., Sarathchandra P., Holder A., Rose M.L.",00029440,"American Journal of Pathology",170, 4,11,13,8,1,22,0,33
2007,"Mycophenolate mofetil may allow cyclosporine and steroid sparing in de novo heart transplant patients","Hamour I.M., Lyster H.S., Burke M.M., Rose M.L., Banner N.R.",00411337,"Transplantation",83, 5,9,5,4,0,9,0,18
2006,"Species differences of endothelial extracellular nucleotide metabolism and its implications for xenotransplantation","Smolenski R.T., Khalpey Z., Osborne F.N., Yuen A., Slominska E.M., Upinski M., Lavitrano M., Rose M., Yacoub M.H.",17341140,"Pharmacological Reports",58, ,1,1,0,0,1,0,2
2006,"Proteomics of transplant rejection","McManus C.A., Rose M.L., Dunn M.J.",0955470X,"Transplantation Reviews",20, 4,1,3,0,0,3,0,4
2006,"Chronic rejection in the heart.","Hornick P., Rose M.",10643745,"Methods in molecular biology (Clifton, N.J.)",333, ,3,2,5,1,8,0,11
2006,"Non-HLA antibodies and the role of the autoimmune response in transplant rejection","Rose M.L.",10872418,"Current Opinion in Organ Transplantation",11, 4,1,1,0,0,1,0,2
2006,"Detection and clinical relevance of antibodies after transplantation.","Smith J.D., Rose M.",10643745,"Methods in molecular biology (Clifton, N.J.)",333, ,1,0,0,0,0,0,1
2006,"Transplant immunology II: overcoming acute and chronic rejection","Rose M.L., Hutchinson I.V.",02639319,"Surgery",24, 3,0,0,0,0,0,0,0
2006,"Transplant immunology I: immunological mechanisms of graft injury","Rose M.L., Hutchinson I.V.",02639319,"Surgery",24, 2,1,0,1,0,1,0,2
2006,"Acute antibody-mediated rejection of cardiac transplants","Reed E.F., Suciu-Foca N., Zeevi A., Fishbein M.C., Demetris A.J., Hammond E., Itescu S., Kobashigawa J.A., Reinsmoen N.L., Rodriguez E.R., Rose M., Stewart S.",10532498,"Journal of Heart and Lung Transplantation",25, 2,62,24,24,4,52,0,114
2006,"HLA-C and killer cell immunoglobulin-like receptor genes in idiopathic bronchiectasis","Boyton R.J., Smith J., Ward R., Jones M., Ozerovitch L., Wilson R., Rose M., Trowsdale J., Altmann D.M.",1073449X,"American Journal of Respiratory and Critical Care Medicine",173, 3,17,2,4,1,7,0,24
2005,"Revision of the 1990 working formulation for the standardization of nomenclature in the diagnosis of heart rejection","Stewart S., Burke M.M., Demetris A.J., Hammond E., Itescu S., Marboe C.C., McManus B., Reed E.F., Reinsmoen N.L., Rodriguez E.R., Rose A.G., Winters G.L., Rose M., Suciu-Focia N., Zeevi A., Billingham M.E., Fishbein M.C., Tazelaar H.D., Kobashigawa J., Abrams J., Andersen C.B., Angelini A., Berry G.J.",10532498,"Journal of Heart and Lung Transplantation",24, 11,187,72,91,14,177,0,364
2005,"Humoral immunity to vimentin is associated with cardiac allograft injury in nonhuman primates","Azimzadeh A.M., Pfeiffer S., Wu G.S., Schroder C., Zhou H., Zorn III G.L., Kehry M., Miller G.G., Rose M.L., Pierson III R.N.",16006135,"American Journal of Transplantation",5, 10,23,6,1,0,7,0,30
2005,"The autoimmune response to vimentin after renal transplantation in nonhuman primates is immunosuppression dependent","Jonker M., Danskine A., Haanstra K., Wubben J., Kondova I., Kuhn E.-M., Rose M.",00411337,"Transplantation",80, 3,11,3,0,0,3,0,14
2005,"Anti-intercellular adhesion molecule-1 antibodies in sera of heart transplant recipients: A role in endothelial cell activation","Lawson C., Holder A.L., Stanford R.E., Smith J., Rose M.L.",00411337,"Transplantation",80, 2,7,5,4,0,9,0,16
2005,"Heat shock protein 27 is associated with freedom from graft vasculopathy after human cardiac transplantation","De Souza A.I., Wait R., Mitchell A.G., Banner N.R., Dunn M.J., Rose M.L.",00097330,"Circulation Research",97, 2,20,9,4,3,16,0,36
2005,"Expression of human ecto 5? nucleotidase in pig endothelial cells and its implication for adenosine production and xenotransplantation","Osborne F.N., Kalsi K., Lawson C., Lavitrano M., Yacoub M.H., Rose M.L., Smolenski R.T.",15257770,"Nucleosides, Nucleotides and Nucleic Acids",24, 4,0,0,0,0,0,0,0
2005,"Expression of human ecto-5?-nucleotidase in pig endothelium increases adenosine production and protects from NK cell-mediated lysis","Osborne F.N., Kalsi K.K., Lawson C., Lavitrano M., Yacoub M.H., Rose M.L., Smolenski R.T.",16006135,"American Journal of Transplantation",5, 6,8,1,0,0,1,0,9
2005,"Sequential expression of three known protective genes in cardiac biopsies after transplantation","De Souza A.I., Felkin L.E., McCormack A.M., Holder A., Barton P.J.R., Banner N.R., Rose M.L.",00411337,"Transplantation",79, 5,7,2,1,0,3,0,10
2005,"Activation of autoimmune B cells and chronic rejection","Rose M.L.",00411337,"Transplantation",79, 3,14,1,0,0,1,0,15
2004,"Role of MHC and non-MHC alloantibodies in graft rejection","Rose M.L.",10872418,"Current Opinion in Organ Transplantation",9, 1,11,2,0,0,2,0,13
2004,"Effect of cognate human CD4+ T cell and endothelial cell interactions upon chemokine production","Tay S.S., McCormack A., Rose M.L.",00411337,"Transplantation",78, 7,4,1,3,0,4,0,8
2004,"Long-term effects of damage to the endothelium and chronic rejection","Rose M.L.",10532498,"Journal of Heart and Lung Transplantation",23, 9,4,2,0,0,2,0,6
2004,"Management of an ABO-incompatible lung transplant","Banner N.R., Rose M.L., Cummins D., De Silva M., Pottle A., Lyster H., Doyle P., Carby M., Khaghani A.",16006135,"American Journal of Transplantation",4, 7,14,3,1,1,5,0,19
2004,"Detection of vimentin-specific autoreactive CD8+ T cells in cardiac transplant patients","Barber L.D., Whitelegg A., Madrigal J.A., Banner N.R., Rose M.L.",00411337,"Transplantation",77, 10,24,5,4,0,9,0,33
2004,"De novo production of antibodies after heart or lung transplantation should be regarded as an early warning system","Rose M.L.",10532498,"Journal of Heart and Lung Transplantation",23, 4,13,6,0,2,8,0,21
2004,"Use of Proteomics to Discover Novel Markers of Cardiac Allograft Rejection","Borozdenkova S., Rose M.L., Westbrook J.A., Patel V., Wait R., Bolad I., Burke M.M., Bell A.D., Banner N.R., Dunn M.J.",15353893,"Journal of Proteome Research",3, 2,34,4,4,0,8,0,42
2004,"Preparation of human heart for laser microdissection and proteomics","De Souza A.I., McGregor E., Dunn M.J., Rose M.L.",16159853,"Proteomics",4, 3,23,0,3,0,3,0,26
2003,"A role for indirect allorecognition in lung transplant recipients with obliterative bronchiolitis","Stanford R.E., Ahmed S., Hodson M., Banner N.R., Rose M.L.",16006135,"American Journal of Transplantation",3, 6,14,2,0,0,2,0,16
2003,"High diversity of non-human leukocyte antigens in transplant-associated coronary artery disease","Bates R.L., Frampton G., Rose M.L., Murphy J.J.",00411337,"Transplantation",75, 8,7,1,1,0,2,0,9
2003,"IFN-? reverses the stop signal allowing migration of antigen-specific T cells into inflammatory sites","Tay S.S., McCormack A., Lawson C., Rose M.L.",00221767,"Journal of Immunology",170, 6,8,1,0,0,1,0,9
2003,"CD8+ T cells induce graft vascular occlusion in a CD40 knockout donor/recipient combination","Raisky O., Spriewald B.M., Morrison K.J., Ensminger S., Mohieddine T., Obadia J.F., Yacoub M.H., Rose M.L.",10532498,"Journal of Heart and Lung Transplantation",22, 2,14,1,0,0,1,0,15
2002,"Kinetics of transplant arteriosclerosis in MHC-class I mismatched and fully allogeneic mouse aortic allografts","Ensminger S.M., Spriewald B.M., Witzke O., Morrison K., Pajaro O.E., Morris P.J., Rose M.L., Wood K.J.",00411337,"Transplantation",73, 7,11,3,1,0,4,0,15
2002,"Mycophenolate mofetil decreases antibody production after cardiac transplantation","Rose M.L., Smith J., Dureau G., Keogh A., Kobashigowa J.",10532498,"Journal of Heart and Lung Transplantation",21, 2,53,3,2,0,5,0,58
2002,"Indirect allorecognition can play an important role in the development of transplant arteriosclerosis","Ensminger S.M., Spriewald B.M., Witzke O., Pajaro O.E., Yacoub M.H., Morris P.J., Rose M.L., Wood K.J.",00411337,"Transplantation",73, 2,29,1,1,1,3,0,32
2001,"Antibody formation and its impact on long-term graft outcome","Rose M.L., Smith J.D., Lawson C.",00411345,"Transplantation Proceedings",33, 3,1,0,1,0,1,0,2
2001,"Screening of a HUVEC cDNA library with transplant-associated coronary artery disease sera identifies RPL7 as a candidate autoantigen associated with this disease","Linke A.T., Marchant B., Marsh P., Frampton G., Murphy J., Rose M.L.",00099104,"Clinical and Experimental Immunology",126, 1,9,4,1,0,5,0,14
2001,"Anti-vimentin antibodies are an independent predictor of transplant-associated coronary artery disease following cardiac transplantation.","Rose M.L.",1129471X,"Italian heart journal : official journal of the Italian Federation of Cardiology",2, ,8,0,0,0,0,0,8
2001,"Critical role for IL-4 in the development of transplant arteriosclerosis in the absence of CD40-CD154 costimulation","Ensminger S.M., Wood K.J., Spriewald B.M., Sorense H.V., Witzke O., Flashman E.G., Bushell A., Morris P.J., Rose M.L., Rahemtulla A.",00221767,"Journal of Immunology",167, 1,32,1,1,0,2,0,34
2001,"Valve interstitial cells induce donor-specific T-cell anergy","Batten P., McCormack A.M., Rose M.L., Yacoub M.H.",00225223,"Journal of Thoracic and Cardiovascular Surgery",122, 1,9,0,0,1,1,0,10
2001,"Effects of cross-linking ICAM-1 on the surface of human vascular smooth muscle cells: Induction of VCAM-1 but no proliferation","Lawson C., Ainsworth M.E., McCormack A.M., Yacoub M., Rose M.L.",00086363,"Cardiovascular Research",50, 3,16,1,0,0,1,0,17
2001,"Antivimentin antibodies are an independent predictor of transplant-associated coronary artery disease after cardiac transplantation","Jurcevic S., Ainsworth M.E., Pomerance A., Smith J.D., Robinson D.R., Dunn M.J., Yacoub M.H., Rose M.L.",00411337,"Transplantation",71, 7,72,15,9,6,30,0,102
2001,"Identification of ICAM-1 polymorphism that is associated with protection from transplant associated vasculopathy after cardiac transplantation","Borozdenkova S., Smith J., Marshall S., Yacoub M., Rose M.",01988859,"Human Immunology",62, 3,37,1,0,0,1,0,38
2001,"Acute rejection and cardiac graft vasculopathy in the absence of donor-derived ICAM-1 or P-selectin","Raisky O., Morrison K.J.M., Obadia J.F., McGregor J., Yacoub M.H., Rose M.L.",10532498,"Journal of Heart and Lung Transplantation",20, 3,14,1,0,0,1,0,15
2000,"Role of antibodies in transplant-associated cardiac allograft vasculopathy","Rose M.L.",03005860,"Zeitschrift fur Kardiologie",89, 9,12,0,0,0,0,0,12
2000,"Intragraft interleukin-4 mRNA expression after short-term CD154 blockade may trigger delayed development of transplant arteriosclerosis in the absence of CD8+ T cells","Ensminger S.M., Spriewald B.M., Witzke O., Morrison K., Van Maurik A., Morris P.J., Rose M.L., Wood K.J.",00411337,"Transplantation",70, 6,19,1,0,0,1,0,20
2000,"An epithelial cell line that can stimulate alloproliferation of resting CD4 + T cells, but not after IFN-? stimulation","Lawson C., McCormack A.M., Moyes D., Yun S., Fabre J.W., Yacoub M., Rose M.L.",00221767,"Journal of Immunology",165, 2,9,0,0,0,0,0,9
2000,"Cd8+ T cells contribute to the development of transplant arteriosclerosis despite CD154 blockade","Ensminger S.M., Witzke O., Spriewald B.M., Morrison K., Morris P.J., Rose M.L., Wood K.J.",00411337,"Transplantation",69, 12,60,3,1,2,6,0,66
2000,"Significant frequencies of T cells with indirect anti-donor specificity in heart graft recipients with chronic rejection","Hornick P.I., Yacoub M.H., Batchelor R., Lechler R.I., Mason P.D., Baker R.J., Hernandez-Fuentes M., Frasca L., Lombardi G., Taylor K., Weng L., Rose M.L.",00097322,"Circulation",101, 20,74,4,4,0,8,0,82
2000,"Another way of presenting alloantigens to the immune system?","Rose M.L.",00411337,"Transplantation",69, 8,0,0,0,0,0,0,0
2000,"Activation of NF-?B in human endothelial cells induced by monoclonal and allospecific HLA antibodies","Smith J.D., Lawson C., Yacoub M.H., Rose M.L.",09538178,"International Immunology",12, 4,17,1,3,0,4,0,21
2000,"The induction of major histocompatibility complex class II expression is sufficient for the direct activation of human CD4+ T cells by porcine vascular endothelial cells","Yun S., Rose M.L., Fabre J.W.",00411337,"Transplantation",69, 5,12,3,1,1,5,0,17
1999,"A comparison of primary endothelial cells and endothelial cell lines for studies of immune interactions","Lidington E.A., Moyes D.L., McCormack A.M., Rose M.L.",09663274,"Transplant Immunology",7, 4,53,6,7,3,16,0,69
1999,"Human T cell responses to human and porcine endothelial cells are highly sensitive to cyclosporin A and FK506 in vitro","Batten P., McCormack A.M., Page C.S., Yacoub M.H., Rose M.L.",00411337,"Transplantation",68, 10,9,0,0,1,1,0,10
1999,"Antibodies to endothelial cells identify myocardial damage and predict development of coronary artery disease in patients with transplanted hearts","Faulk W.P., Nelson D.R., Rose M., Meroni P.L., Del Papa N., Torry R.J., Labarrere C.A., Busing K., Crisp S.J., Dunn M.J.",01988859,"Human Immunology",60, 9,31,2,0,0,2,0,33
1999,"Direct antigen presentation and chronic rejection [3] (multiple letters)","Hosenpud J.D., Hornick P., Mason P., Yacoub M., Rose M., Batchelor R., Lechler R.",00097322,"Circulation",99, 20,0,0,0,0,0,0,0
1999,"Ligation of ICAM-1 on endothelial cells leads to expression of VCAM-1 via a nuclear factor-?B-independent mechanism","Lawson C., Ainsworth M., Yacoub M., Rose M.",00221767,"Journal of Immunology",162, 5,86,4,2,2,8,0,94
1998,"Effect of HLA mismatching and antibody status on 'homovital' aortic valve homograft performance","Smith J.D., Hornick P.I., Rasmi N., Rose M.L., Yacoub M.H.",00034975,"Annals of Thoracic Surgery",66, 6,38,2,2,0,4,0,42
1998,"Endothelial cell activation by sera containing HLA antibodies is mediated by interleukin-1","Smith J.D., Yacoub M.H., Rose M.L.",00411337,"Transplantation",66, 9,9,0,0,0,0,0,9
1998,"Endothelial cells as antigen-presenting cells: Role in human transplant rejection","Rose M.L.",1420682X,"Cellular and Molecular Life Sciences",54, 9,45,0,2,0,2,0,47
1998,"Clinical use and bioavailability of tacrolimus in heart-lung and double lung transplant recipients with cystic fibrosis","Walker S., Habib S., Rose M., Yacoub M., Banner N.",00411345,"Transplantation Proceedings",30, 4,11,0,1,1,2,0,13
1998,"The effects of monocytes on the transendothelial migration of T lymphocytes","Lidington E.A., Mccormack A.M., Yacoub M.H., Rose M.L.",00192805,"Immunology",94, 2,24,0,3,0,3,0,27
1998,"A new enzyme-linked immunosorbent assay to measure anti-endothelial antibodies after cardiac transplantation demonstrates greater inhibition of antibody formation by tacrolimus compared with cyclosporine","Jurcevic S., Rose M.L., Dunn M.J., Crisp S., Busing K., Rinaldi M., Pellegrini C., Yacoub M.H., Vigano M., Banner N.L.",00411337,"Transplantation",65, 9,29,1,0,0,1,0,30
1998,"Chlamydia pneumoniae in vascular tissues from heart-transplant donors","Taylor-Robinson D., Ong G., Thomas B.J., Rose M.L., Yacoub M.H.",01406736,"Lancet",351, 9111,22,0,0,0,0,0,22
1998,"Assessment of the contribution that direct allorecognition makes to the progression of chronic cardiac transplant rejection in humans","Hornick P.I., Mason P.D., Yacoub M.H., Rose M.L., Batchelor R., Lechler R.I.",00097322,"Circulation",97, 13,89,5,2,0,7,0,96
1998,"The effect of repeat HLA mismatching on lung retransplantation","Danskine A.J., Smith J.D., Yacoub M.H., Rose M.L.",09607420,"European Journal of Immunogenetics",25, 1,0,0,0,0,0,0,0
1997,"Influence of acute rejection episodes, HLA matching, and donor/recipient phenotype on the development of 'Early' transplant-associated coronary artery disease","Hornick P., Smith J., Pomerance A., Mitchell A., Banner N., Rose M., Yacoub M.",00097322,"Circulation",96, 9,36,3,0,0,3,0,39
1997,"MHC class II expression on human heart microvascular endothelial cells: Exquisite sensitivity to interferon-? and natural killer cells","McDouall R.M., Batten P., McCormack A., Yacoub M.H., Rose M.L.",00411337,"Transplantation",64, 8,32,2,1,0,3,0,35
1997,"Role of endothelial cells in allograft rejection","Rose M.L.",1358863X,"Vascular Medicine",2, 2,13,0,0,0,0,0,13
1997,"Point mutations in mitochondrial DNA of patients with dilated cardiomyopathy","Li Y.Y., Maisch B., Rose M.L., Hengstenberg C.",00222828,"Journal of Molecular and Cellular Cardiology",29, 10,27,1,1,0,2,0,29
1997,"Optimizing a limiting dilution culture system for quantifying the frequency of interleukin-2-producing alloreactive T helper lymphocytes","Hornick P.I., Brookes P.A., Mason P.D., Taylor K.M., Yacoub M.H., Rose M.L., Batchelor R., Lechler R.I.",00411337,"Transplantation",64, 3,26,1,0,0,1,0,27
1997,"'Early' transplant associated coronary artery disease: Its relationship to acute rejection, HLA mismatch, and donor /recipient phenotype","Hornick P., Smith J., Pomerance A., Banner N., Mitchell A., Rose M., Yacoub M.",13556037,"Heart",77, 1,0,0,0,0,0,0,0
1997,"Towards transplantation tolerance: Donor-antigen specific hyporesponsiveness following cardiac transplantation in humans","Hornick P., Taylor K., Batchelor J.R., Rose M., Yacoub M., Lechler R.",13556037,"Heart",77, 1,0,0,0,0,0,0,0
1997,"Immunogenicity of human heart valve endothelial cells and fibroblasts","Johnson D.L., Rose M.L., Yacoub M.H.",00411345,"Transplantation Proceedings",29, 1-2,13,0,0,0,0,0,13
1997,"Prospective HLA matching is feasible in thoracic organ transplantation","Smith J., Ellis H., Hunt D., Laylor R., Danskine A., Rose M., Yacoub M.",00411345,"Transplantation Proceedings",29, 1-2,3,0,0,0,0,0,3
1997,"Effect of cyclosporine A and FK 506 on human T cell responss to xenogeneic and allogeneic endothelium: Relative resistance of T cell/porcine endothelial interactions","Batten P., McCormack A., Yacoub M., Rose M.",00411345,"Transplantation Proceedings",29, 1-2,1,0,0,0,0,0,1
1997,"Influence of donor/recipient phenotype and degree of HLA mismatch on the development of transplant-associated coronary artery disease in heart transplant patients","Hornick P., Smith J., Pomerance A., Banner N., Mitchell A., Rose M., Yacoub M.",00411345,"Transplantation Proceedings",29, 1-2,1,0,0,0,0,0,1
1997,"Anti-cell surface endothelial antibodies in sera from cardiac and kidney transplant recipients: Association with chronic rejection","Ferry B.L., Welsh K.I., Dunn M.J., Law D., Proctor J., Chapel H., Yacoub M.H., Rose M.L.",09663274,"Transplant Immunology",5, 1,47,1,2,0,3,0,50
1996,"Vascular adhesion molecules and immunogenicity in blood vessels used as coronary artery bypass grafts","Chester A.H., Borland J.A.A., Taylor P.M., Rose M.L., Yacoub M.H.",10107940,"European Journal of Cardio-thoracic Surgery",10, 8,8,1,1,0,2,0,10
1996,"Alloproliferation of purified CD4+ T cells to adult human heart endothelial cells, and study of second-signal requirements","Mcdouall R.M., Page C.S., Hafizi S., Yacoub M.H., Rose M.L.",00192805,"Immunology",89, 2,28,1,0,1,2,0,30
1996,"Cell-mediated responses to donor endothelium: Reinterpretation of the data [2]","Rose M.",10532498,"Journal of Heart and Lung Transplantation",15, 8,0,0,0,0,0,0,0
1996,"Role of antibody and indirect antigen presentation in transplant- associated coronary artery vasculopathy","Rose M.L.",10532498,"Journal of Heart and Lung Transplantation",15, 4,14,0,0,0,0,0,14
1996,"HLA matching and outcome of heart transplantation [26]","Wekerle T., Zlabinger G., Smith J., Rose M., Yacoub M.",01406736,"Lancet",347, 9006,0,0,0,0,0,0,0
1996,"Inhibition of the transendothelial migration of human lymphocytes but not monocytes by phosphodiesterase inhibitors","Lidington E., Nohammer C., Dominguez M., Ferry B., Rose M.L.",00099104,"Clinical and Experimental Immunology",104, 1,17,1,0,0,1,0,18
1996,"Isolation, culture, and characterisation of MHC class II-positive microvascular endothelial cells from the human heart","Mcdouall R.M., Yacoub M., Rose M.L.",00262862,"Microvascular Research",51, 2,35,0,0,0,0,0,35
1996,"Can graft endothelial cells initiate a host anti-graft immune response?","Pober J.S., Orosz C.G., Rose M.L., Savage C.O.S.",00411337,"Transplantation",61, 3,112,2,4,0,6,0,118
1996,"Effect of human cytokines (IFN-?, TNF-?, IL-1?, IL-4) on porcine endothelial cells: Induction of MHC and adhesion molecules and functional significance of these changes","Batten P., Yacoub M.H., Rose M.L.",00192805,"Immunology",87, 1,61,2,3,0,5,0,66
1995,"Characterization of endothelial antigens associated with transplant- associated coronary artery disease","Wheeler C.H., Collins A., Dunn M.J., Crisp S.J., Yacoub M.H., Rose M.L.",10532498,"Journal of Heart and Lung Transplantation",14, 6,46,3,1,1,5,0,51
1995,"Reduction of cellular rejection and increase in longer-term survival after heart transplantation after HLA-DR matching","Smith J.D., Rose M.L., Pomerance A., Burke M., Yacoub M.H.",01406736,"Lancet",346, 8986,49,1,1,0,2,0,51
1995,"A pharmacokinetic comparison of cyclosporin oral solution and cyclosporin capsules in heart and lung transplant recipients","Eadon H., Rose M., O'Neill R., Leaver N., Yacoub M.",09340874,"Transplant International",8, 1,2,0,0,0,0,0,2
1995,"Association of pretransplantation antiheart antibodies with clinical course after heart transplantation","Latif N., Rose M.L., Yacoub M.H., Dunn M.J.",10532498,"Journal of Heart and Lung Transplantation",14, 1 I,28,1,1,0,2,0,30
1995,"Humoral immune response to human aortic valve homografts","Smith J.D., Ogino H., Hunt D., Laylor R.M., Rose M.L., Yacoub M.H.",00034975,"Annals of Thoracic Surgery",60, 2,68,6,2,0,8,0,76
1995,"Pre-transplant anti-epithelial cell antibodies and graft failure after single lung transplantation","Smith J.D., Crisp S.J., Dunn M.J., Pomerance A., Yacoub M.H., Rose M.L.",09663274,"Transplant Immunology",3, 1,7,1,1,1,3,0,10
1995,"Immunomodulation by theophylline in asthma: Demonstration by withdrawal of therapy","Kidney J., Dominguez M., Taylor P.M., Rose M., Chung K.F., Barnes P.J.",1073449X,"American Journal of Respiratory and Critical Care Medicine",151, 6,177,8,5,3,16,0,193
1995,"Direct recognition of SLA- and HLA-like class II antigens on porcine endothelium by human T cells results in T cell activation and release of interleukin-2","Bravery C.A., Batten P., Yacoub M.H., Rose M.L.",00411337,"Transplantation",60, 9,63,3,0,1,4,0,67
1994,"Complement-mediated cytotoxic activity of anti-heart antibodies present in the sera of patients with dilated cardiomyopathy","Latif N., Smith J., Dunn M.J., Yacoub M.H., Rose M.L.",08916934,"Autoimmunity",19, 2,7,0,0,1,1,0,8
1994,"Human endothelial stimulation of allogeneic T cells via a CTLA-4 independent pathway","Page C., Thompson C., Yacoub M., Rose M.",09663274,"Transplant Immunology",2, 4,24,1,0,1,2,0,26
1994,"Does cyclosporin affect lipoprotein(a) concentrations? [16]","Hunt B.J., Parratt R., Rose M., Yacoub M.",01406736,"Lancet",343, 8889,7,0,0,0,0,0,7
1994,"Local production of cytokines in the human cardiac allograft: A sequential study","Cunningham D.A., Dunn M.J., Yacoub M.H., Rose M.L.",00411337,"Transplantation",57, 9,61,2,0,0,2,0,63
1994,"Alloproliferative responses of purified CD4 + and CD8 + T cells to endothelial cells in the absence of contaminating accessory cells","Page C.S., Holloway N., Smith H., Yacoub M., Rose M.L.",00411337,"Transplantation",57, 11,42,0,1,0,1,0,43
1994,"The combined use of soybean agglutinin and immunomagnetic beads for T lymphocyte subset depletion of bone marrow allografts: A laboratory analysis","Preti R.A., Farley T.J., Fan Y., Ahmed T., Rose M., Ciavarella D.",10616128,"Journal of Hematotherapy",3, 2,1,0,0,0,0,0,1
1994,"Antiendothelial antibodies after heart transplantation: The accelerating factor in transplant-associated coronary artery disease?","Crisp S.J., Dunn M.J., Rose M.L., Barbir M., Yacoub M.H., Hauptman P., Morris R.E., Page Faulk W., Hershberger R.E.",10532498,"Journal of Heart and Lung Transplantation",13, 1 I,48,1,2,0,3,0,51
1994,"Proliferative responses of highly purified human CD4+ T cells to porcine endothelial cells","Bravery C.A., Rose M.L., Yacoub M.H.",00411345,"Transplantation Proceedings",26, 3,3,0,0,0,0,0,3
1994,"Increased cyclosporine sensitivity of T cells from cord blood compared with those from the adult","Mcdouall R.M., Suitters A.J., Smith H., Yacoub M.H., Rose M.L.",00099104,"Clinical and Experimental Immunology",95, 3,15,0,0,0,0,0,15
1993,"Coronary artery immunogenicity: A comparison between explanted recipient or donor hearts and transplanted hearts","Taylor P.M., Rose M.L., Yacoub M.H.",09663274,"Transplant Immunology",1, 4,11,0,0,0,0,0,11
1993,"Antibody-mediated rejection following cardiac transplantation","Rose M.L.",0955470X,"Transplantation Reviews",7, 3,16,0,0,0,0,0,16
1993,"The effect of panel reactive antibodies and the donor specific crossmatch on graft survival after heart and heart-lung transplantation","Smith J.D., Danskine A.J., Laylor R.M., Rose M.L., Yacoub M.H.",09663274,"Transplant Immunology",1, 1,62,2,3,2,7,0,69
