2009,"Cigarette smoking and prostate cancer in a prospective US cohort study","Watters J.L., Park Y., Hollenbeck A., Schatzkin A., Albanes D.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 9,0,1,3,6,10,0,10
2009,"The effect of strict adherence to a high-fiber, high-fruit and-vegetable, and low-fat eating pattern on adenoma recurrence","Sansbury L.B., Wanke K., Albert P.S., Kahle L., Schatzkin A., Lanza E.",00029262,"American Journal of Epidemiology",170, 5,0,6,2,0,8,0,8
2009,"Dietary fiber intake and risk of breast cancer in postmenopausal women: The National Institutes of Health-AARP Diet and Health Study","Park Y., Brinton L.A., Subar A.F., Hollenbeck A., Schatzkin A.",00029165,"American Journal of Clinical Nutrition",90, 3,0,6,7,3,16,0,16
2009,"Alcohol and risk of breast cancer by histologic type and hormone receptor status in postmenopausal women","Park Y., Lew J.Q., Freedman N.D., Leitzmann M.F., Brinton L.A., Hoover R.N., Hollenbeck A.R., Schatzkin A.",00029262,"American Journal of Epidemiology",170, 3,2,3,5,2,10,0,12
2009,"Vitamin E intake and risk of esophageal and gastric cancers in the NIH-AARP Diet and Health Study","Carman S., Kamangar F., Freedman N.D., Wright M.E., Dawsey S.M., Dixon L.B., Subar A., Schatzkin A., Abnet C.C.",00207136,"International Journal of Cancer",125, 1,0,2,3,1,6,0,6
2009,"Patterns of recommended dietary behaviors predict subsequent risk of mortality in a large cohort of men and women in the United States","Kant A.K., Leitzmann M.F., Park Y., Hollenbeck A., Schatzkin A.",00223166,"Journal of Nutrition",139, 7,1,6,5,0,11,0,12
2009,"Dietary fatty acids and pancreatic cancer in the NIH-AARP diet and health study","Thiebaut A.C.M., Jiao L., Silverman D.T., Cross A.J., Thompson F.E., Subar A.F., Hollenbeck A.R., Schatzkin A., Stolzenberg-Solomon R.Z.",00278874,"Journal of the National Cancer Institute",101, 14,3,4,5,3,12,0,15
2009,"Differences between Food Group Reports of Low-Energy Reporters and Non-Low-Energy Reporters on a Food Frequency Questionnaire","Millen A.E., Tooze J.A., Subar A.F., Kahle L.L., Schatzkin A., Krebs-Smith S.M.",00028223,"Journal of the American Dietetic Association",109, 7,0,0,1,0,1,0,1
2009,"Prospective study of physical activity and the risk of ovarian cancer","Leitzmann M.F., Koebnick C., Moore S.C., Danforth K.N., Brinton L.A., Hollenbeck A.R., Schatzkin A., Lacey J.V.",09575243,"Cancer Causes and Control",20, 5,0,5,3,0,8,0,8
2009,"Components of variation in serum carotenoid concentrations: The Polyp Prevention Trial","Forman M.R., Borkowf C.B., Cantwell M.M., Steck S., Schatzkin A., Albert P.S., Lanza E.",09543007,"European Journal of Clinical Nutrition",63, 6,0,2,0,0,2,0,2
2009,"Reproductive factors, exogenous hormone use and risk of lymphoid neoplasms among women in the National Institutes of Health-AARP Diet and Health Study Cohort","Morton L.M., Wang S.S., Richesson D.A., Schatzkin A., Hollenbeck A.R., Lacey Jr. J.V.",00207136,"International Journal of Cancer",124, 11,1,1,1,3,5,0,6
2009,"Joint associations of adiposity and physical activity with mortality","Koster A., Harris T.B., Moore S.C., Schatzkin A., Hollenbeck A.R., Van Eijk J.T.M., Leitzmann M.F.",00029262,"American Journal of Epidemiology",169, 11,0,8,5,1,14,0,14
2009,"Intakes of fruit, vegetables, and carotenoids and renal cell cancer risk: A pooled analysis of 13 prospective studies","Jung E.L., Mannisto S., Spiegelman D., Hunter D.J., Bernstein L., Van Den Brandt P.A., Buring J.E., Cho E., English D.R., Flood A., Freudenheim J.L., Giles G.G., Giovannucci E., Hakansson N., Horn-Ross P.L., Jacobs E.J., Leitzmann M.F., Marshall J.R., McCullough M.L., Miller A.B., Rohan T.E., Ross J.A., Schatzkin A., Schouten L.J., Virtamo J., Wolk A., Zhang S.M., Smith-Warner S.A.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 6,0,6,3,5,14,0,14
2009,"Obesity, lifestyle factors, and risk of myelodysplastic syndromes in a large US cohort","Ma X., Lim U., Park Y., Mayne S.T., Wang R., Hartge P., Hollenbeck A.R., Schatzkin A.",00029262,"American Journal of Epidemiology",169, 12,0,1,3,1,5,0,5
2009,"Meat intake and meat preparation in relation to risk of postmenopausal breast cancer in the NIH-AARP diet and health study","Kabat G.C., Cross A.J., Park Y., Schatzkin A., Hollenbeck A.R., Rohan T.E., Sinha R.",00207136,"International Journal of Cancer",124, 10,4,8,2,1,11,0,15
2009,"Vitamin D-related genes, serum vitamin D concentrations and prostate cancer risk","Ahn J., Crawford D.E., Weinstein S.J., Chanock S.J., Schatzkin A., Hayes R.B., Albanes D., Berndt S.I., Peters U., Chatterjee N., Freedman N.D., Abnet C.C., Huang W.-Y., Kibel A.S.",01433334,"Carcinogenesis",30, 5,3,15,9,3,27,0,30
2009,"Nonsteroidal anti-inflammatory drug use and endometrial cancer risk in the NIH-AARP diet and health study","Danforth K.N., Gierach G.L., Brinton L.A., Hollenbeck A.R., Katki H.A., Leitzmann M.F., Schatzkin A., Lacey Jr. J.V.",19406207,"Cancer Prevention Research",2, 5,2,3,0,1,4,0,6
2009,"Utilization and Yield of Surveillance Colonoscopy in the Continued Follow-Up Study of the Polyp Prevention Trial","Laiyemo A.O., Pinsky P.F., Marcus P.M., Lanza E., Cross A.J., Schatzkin A., Schoen R.E.",15423565,"Clinical Gastroenterology and Hepatology",7, 5,1,8,4,0,12,0,13
2009,"Alcohol use and risk of pancreatic cancer","Jiao L., Silverman D.T., Schairer C., Thiebaut A.C.M., Hollenbeck A.R., Leitzmann M.F., Schatzkin A., Stolzenberg-Solomon R.Z.",00029262,"American Journal of Epidemiology",169, 9,2,8,5,4,17,0,19
2009,"Physical activity, weight control, and breast cancer risk and survival: Clinical trial rationale and design considerations","Ballard-Barbash R., Hunsberger S., Alciati M.H., Blair S.N., Goodwin P.J., McTiernan A., Wing R., Schatzkin A.",00278874,"Journal of the National Cancer Institute",101, 9,1,13,6,4,23,0,24
2009,"Physical activity, sedentary behavior, and endometrial cancer risk in the NIH-AARP Diet and Health Study","Gierach G.L., Chang S.-C., Brinton L.A., Lacey Jr. J.V., Hollenbeck A.R., Schatzkin A., Leitzmann M.F.",00207136,"International Journal of Cancer",124, 9,1,9,9,3,21,0,22
2009,"Dietary meat intake in relation to colorectal adenoma in asymptomatic women","Ferrucci L.M., Cross A.J., Sinha R., Graubard B.I., Mayne S.T., Ma X., Schatzkin A., Schoenfeld P.S., Cash B.D., Flood A.",00029270,"American Journal of Gastroenterology",104, 5,0,3,6,1,10,0,10
2009,"Dopamine D2 receptor polymorphisms and adenoma recurrence in the Polyp Prevention Trial","Murphy G., Kalidindi A., Modali R., Schatzkin A., Lanza E., Cross A.J., Sansbury L.S., Bergen A., Laiyemo A.O., Albert P.S., Wang Z., Yu B., Lehman T.",00207136,"International Journal of Cancer",124, 9,0,1,0,0,1,0,1
2009,"A combined healthy lifestyle score and risk of pancreatic cancer in a large cohort Study","Jiao L., Mitrou P.N., Reedy J., Graubard B.I., Hollenbeck A.R., Schatzkin A., Stolzenberg-Solomon R.",00039926,"Archives of Internal Medicine",169, 8,4,9,5,2,16,0,20
2009,"Glycemic index, carbohydrates, glycemic load, and the risk of pancreatic cancer in a prospective cohort study","Jiao L., Flood A., Subar A.F., Hollenbeck A.R., Schatzkin A., Stolzenberg-Solomon R.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 4,1,6,4,4,14,0,15
2009,"Observational epidemiologic studies of nutrition and cancer: The next generation (with better observation)","Schatzkin A., Kipnis V., Subar A.F., Moore S., Park Y., Potischman N., Thompson F.E., Leitzmann M., Hollenbeck A., Morrissey K.G.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 4,2,11,9,3,23,0,25
2009,"The impact on national death index ascertainment of limiting submissions to social security administration death master file matches in epidemiologic studies of mortality","Hermansen S.W., Leitzmann M.F., Schatzkin A.",00029262,"American Journal of Epidemiology",169, 7,0,1,2,0,3,0,3
2009,"Meat intake and mortality: A prospective study of over half a million people","Sinha R., Cross A.J., Graubard B.I., Leitzmann M.F., Schatzkin A.",00039926,"Archives of Internal Medicine",169, 6,16,17,25,7,49,0,65
2009,"Association between body mass index and colorectal neoplasia at follow-up colonoscopy: A pooling study","Jacobs E.T., Thompson P.A., Martinez M.E., Ahnen D.J., Ashbeck E.L., Baron J.A., Greenberg E.R., Lance P., Lieberman D.A., McKeown-Eyssen G., Schatzkin A.",00029262,"American Journal of Epidemiology",169, 6,2,6,8,2,16,0,18
2009,"Prospective study of physical activity and lung cancer by histologic type in current, former, and never smokers","Leitzmann M.F., Koebnick C., Abnet C.C., Freedman N.D., Park Y., Hollenbeck A., Ballard-Barbash R., Schatzkin A.",00029262,"American Journal of Epidemiology",169, 5,0,3,4,1,8,0,8
2009,"A Pooled Analysis of Advanced Colorectal Neoplasia Diagnoses After Colonoscopic Polypectomy","Martinez M.E., Bond J.H., Church T.R., Robertson D.J., Smith-Warner S.A., Jacobs E.T., Alberts D.S., Greenberg E.R., Baron J.A., Lieberman D.A., Schatzkin A., Lanza E., Winawer S.J., Zauber A.G., Jiang R., Ahnen D.J.",00165085,"Gastroenterology",136, 3,4,21,26,6,53,0,57
2009,"Alcohol intake and pancreatic cancer risk: A pooled analysis of fourteen cohort studies","Genkinger J.M., Spiegelman D., Anderson K.E., Bergkvist L., Bernstein L., Van Den Brandt P.A., English D.R., Freudenheim J.L., Fuchs C.S., Giles G.G., Giovannucci E., Hankinson S.E., Horn-Ross P.L., Leitzmann M., Mannisto S., Marshall J.R., McCullough M.L., Miller A.B., Reding D.J., Robien K., Rohan T.E., Schatzkin A., Stevens V.L., Stolzenberg-Solomon R.Z., Verhage B.A.J., Wolk A., Ziegler R.G., Smith-Warner S.A.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 3,2,10,8,3,21,0,23
2009,"Dairy food, calcium, and risk of cancer in the NIH-AARP diet and health study","Park Y., Leitzmann M.F., Subar A.F., Hollenbeck A., Schatzkin A.",00039926,"Archives of Internal Medicine",169, 4,5,8,9,2,19,0,24
2009,"A prospective Investigation of serum 25-hydroxyvitamin D and risk of lymphoid cancers","Lim U., Virtamo J., Linet M.S., Hartge P., Albanes D., Freedmam D.M., HoIIis B.W., Horst R.L., Purdue M.P., Chatterjee N., Weinstein S.J., Morton L.M., Schatzkin A.",00207136,"International Journal of Cancer",124, 4,3,9,6,4,19,0,22
2009,"Body mass index and risk of ovarian cancer","Leitzmann M.F., Koebnick C., Danforth K.N., Brinton L.A., Moore S.C., Hollenbeck A.R., Schatzkin A., Lacey J.V.",0008543X,"Cancer",115, 4,8,7,9,4,20,0,28
2009,"Validation of a colorectal cancer risk prediction model among white patients age 50 years and older","Park Y., Freedman A.N., Gail M.H., Pee D., Hollenbeck A., Schatzkin A., Pfeiffer R.M.",0732183X,"Journal of Clinical Oncology",27, 5,3,3,7,3,13,0,16
2009,"Non-steroidal anti-inflammatory drugs and risk of gastric and oesophageal adenocarcinomas: Results from a cohort study and a meta-analysis","Abnet C.C., Freedman N.D., Kamangar F., Leitzmann M.F., Hollenbeck A.R., Schatzkin A.",00070920,"British Journal of Cancer",100, 3,6,16,10,4,30,0,36
2009,"Physical Activity and Esophageal and Gastric Carcinoma in a Large Prospective Study","Leitzmann M.F., Koebnick C., Freedman N.D., Park Y., Ballard-Barbash R., Hollenbeck A., Schatzkin A., Abnet C.C.",07493797,"American Journal of Preventive Medicine",36, 2,1,4,2,1,7,0,8
2009,"Dietary glycemic index, glycemic load, and risk of cancer: A prospective cohort study","George S.M., Mayne S.T., Leitzmann M.F., Park Y., Schatzkin A., Flood A., Hollenbeck A., Subar A.F.",00029262,"American Journal of Epidemiology",169, 4,1,7,8,2,17,0,18
2009,"Hyperplastic Polyps and the Risk of Adenoma Recurrence in the Polyp Prevention Trial","Laiyemo A.O., Lanza E., Murphy G., Sansbury L.B., Wang Z., Albert P.S., Marcus P.M., Schoen R.E., Cross A.J., Schatzkin A.",15423565,"Clinical Gastroenterology and Hepatology",7, 2,0,3,5,0,8,0,8
2009,"Mendelian randomization: How it can - and cannot - help confirm causal relations between nutrition and cancer","Schatzkin A., Abnet C.C., Cross A.J., Gunter M., Pfeiffer R., Gail M., Lim U., Davey-Smith G.",19406207,"Cancer Prevention Research",2, 2,3,0,3,0,3,0,6
2009,"A prospective study of meat, cooking methods, meat mutagens, heme iron, and lung cancer risks","Tasevska N., Sinha R., Kipnis V., Subar A.F., Leitzmann M.F., Hollenbeck A.R., Caporaso N.E., Schatzkin A., Cross A.J.",00029165,"American Journal of Clinical Nutrition",89, 6,0,2,10,3,15,0,15
2009,"Physical activity and postmenopausal breast cancer risk in the NIH-AARP diet and health study","Peters T.M., Schatzkin A., Gierach G.L., Moore S.C., Lacey Jr. J.V., Wareham N.J., Ekelund U., Hollenbeck A.R., Leitzmann M.F.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 1,3,7,5,0,12,0,15
2009,"Fruit and vegetable intake and risk of cancer: A prospective cohort study","George S.M., Park Y., Leitzmann M.F., Freedman N.D., Dowling E.C., Reedy J., Schatzkin A., Hollenbeck A., Subar A.F.",00029165,"American Journal of Clinical Nutrition",89, 1,1,4,7,3,14,0,15
2009,"Associations between food patterns defined by cluster analysis and colorectal cancer incidence in the NIH-AARP diet and health study","Wirfalt E., Schatzkin A., Kipnis V., Midthune D., Reedy J., Mitrou P., Flood A., Subar A.F., Leitzmann M., Mouw T., Hollenbeck A.R.",09543007,"European Journal of Clinical Nutrition",63, 6,4,6,3,3,12,0,16
2009,"Menopausal hormone therapy and risk of colorectal cancer","Johnson J.R., Lacey Jr. J.V., Lazovich D., Geller M.A., Schairer C., Schatzkin A., Flood A.",10559965,"Cancer Epidemiology Biomarkers and Prevention",18, 1,9,9,5,3,17,0,26
2008,"Physical activity and head and neck cancer risk","Leitzmann M.F., Koebnick C., Freedman N.D., Park Y., Ballard-Barbash R., Hollenbeck A.R., Schatzkin A., Abnet C.C.",09575243,"Cancer Causes and Control",19, 10,0,0,1,0,1,0,1
2008,"Diabetes mellitus and prostate cancer risk in the Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial","Leitzmann M.F., Grubb III R.L., Andriole G.L., Ahn J., Albanes D., Hsing A.W., Schatzkin A., Chang S.-C., Huang W.-Y., Weiss J.M., Danforth K.N.",09575243,"Cancer Causes and Control",19, 10,5,10,9,2,21,0,26
2008,"Fat, protein, and meat consumption and renal cell cancer risk: A pooled analysis of 13 prospective studies","Lee J.E., Spiegelman D., Hunter D.J., Albanes D., Bernstein L., Van Den Brandt P.A., Buring J.E., Cho E., English D.R., Freudenheim J.L., Giles G.G., Graham S., Horn-Ross P.L., Hakansson N., Leitzmann M.F., Mannisto S., McCullough M.L., Miller A.B., Parker A.S., Rohan T.E., Schatzkin A., Schouten L.J., Sweeney C., Willett W.C., Wolk A., Zhang S.M., Smith-Warner S.A.",00278874,"Journal of the National Cancer Institute",100, 23,5,4,6,5,15,0,20
2008,"A prospective study of meat and fat intake in relation to small intestinal cancer","Cross A.J., Leitzmann M.F., Subar A.F., Thompson F.E., Hollenbeck A.R., Schatzkin A.",00085472,"Cancer Research",68, 22,3,4,2,0,6,0,9
2008,"Education and risk of cancer in a large cohort of men and women in the United States","Mouw T., Koster A., Wright M.E., Blank M.M., Moore S.C., Hollenbeck A., Schatzkin A.",19326203,"PLoS ONE",3, 11,2,4,1,5,10,0,12
2008,"Physical activity, sedentary behavior, and the risk of colon and rectal cancer in the NIH-AARP Diet and Health Study","Howard R.A., Freedman D.M., Park Y., Hollenbeck A., Schatzkin A., Leitzmann M.F.",09575243,"Cancer Causes and Control",19, 9,7,12,12,2,26,0,33
2008,"The combined relations of adiposity and smoking on mortality","Koster A., Leitzmann M.F., Schatzkin A., Adams K.F., Van Eijk J.T.M., Hollenbeck A.R., Harris T.B.",00029165,"American Journal of Clinical Nutrition",88, 5,2,4,2,1,7,0,9
2008,"Menopausal hormone therapy and breast cancer risk in the NIH-AARP diet and health study cohort","Brinton L.A., Richesson D., Leitzmann M.F., Gierach G.L., Schatzkin A., Mouw T., Hollenbeck A.R., Lacey Jr. J.V.",10559965,"Cancer Epidemiology Biomarkers and Prevention",17, 11,4,7,8,1,16,0,20
2008,"Intakes of fruit, vegetables, and specific botanical groups in relation to lung cancer risk in the NIH-AARP diet and health study","Wright M.E., Park Y., Subar A.F., Freedman N.D., Albanes D., Hollenbeck A., Leitzmann M.F., Schatzkin A.",00029262,"American Journal of Epidemiology",168, 9,4,9,8,1,18,0,22
2008,"Prospective study of physical activity and risk of postmenopausal breast cancer","Leitzmann M.F., Moore S.C., Peters T.M., Lacey Jr J.V., Schatzkin A., Schairer C., Brinton L.A., Albanes D.",14655411,"Breast Cancer Research",10, 5,3,3,7,0,10,0,13
2008,"Prospective evaluation of risk factors for male breast cancer","Brinton L.A., Richesson D.A., Gierach G.L., Lacey Jr. J.V., Park Y., Hollenbeck A.R., Schatzkin A.",00278874,"Journal of the National Cancer Institute",100, 20,3,11,6,4,21,0,24
2008,"Prospective Study of Dietary Fiber, Whole Grain Foods, and Small Intestinal Cancer","Schatzkin A., Park Y., Leitzmann M.F., Hollenbeck A.R., Cross A.J.",00165085,"Gastroenterology",135, 4,4,12,3,3,18,0,22
2008,"In response","Laiyemo A.O., Lanza E., Schatzkin A.",00034819,"Annals of Internal Medicine",149, 5,0,0,0,0,0,0,0
2008,"Physical activity in relation to total, advanced, and fatal prostate cancer","Moore S.C., Peters T.M., Ahn J., Park Y., Schatzkin A., Albanes D., Ballard-Barbash R., Hollenbeck A., Leitzmann M.F.",10559965,"Cancer Epidemiology Biomarkers and Prevention",17, 9,4,1,5,1,7,0,11
2008,"Folate and MTHFR: Risk of adenoma recurrence in the Polyp Prevention Trial","Murphy G., Kalidindi A., Modali R., Lanza E., Sansbury L.B., Cross A.J., Stolzenberg-Solomon R., Laiyemo A., Albert P.S., Wang Z., Schatzkin A., Lehman T.",09575243,"Cancer Causes and Control",19, 7,3,2,0,0,2,0,5
2008,"Added sugar and sugar-sweetened foods and beverages and the risk of pancreatic cancer in the National Institutes of Health-AARP Diet and Health Study","Bao Y., Stolzenberg-Solomon R., Jiao L., Silverman D.T., Subar A.F., Park Y., Leitzmann M.F., Hollenbeck A., Schatzkin A., Michaud D.S.",00029165,"American Journal of Clinical Nutrition",88, 2,5,6,3,2,11,0,16
2008,"Body size and renal cell cancer incidence in a large US cohort study","Adams K.F., Leitzmann M.F., Albanes D., Kipnis V., Moore S.C., Schatzkin A., Chow W.-H.",00029262,"American Journal of Epidemiology",168, 3,9,4,6,3,13,0,22
2008,"Physical activity during adulthood and adolescence in relation to renal cell cancer","Moore S.C., Chow W.-H., Schatzkin A., Adams K.F., Park Y., Ballard-Barbash R., Hollenbeck A., Leitzmann M.F.",00029262,"American Journal of Epidemiology",168, 2,3,3,5,1,9,0,12
2008,"Cigarette smoking and subsequent risk of lung cancer in men and women: analysis of a prospective cohort study","Freedman N.D., Leitzmann M.F., Hollenbeck A.R., Schatzkin A., Abnet C.C.",14702045,"The Lancet Oncology",9, 7,14,20,21,4,45,0,59
2008,"Index-based dietary patterns and risk of colorectal cancer","Reedy J., Schatzkin A., Subar A.F., Mitrou P.N., Krebs-Smith S.M., Wirfalt E., Flood A., Kipnis V., Leitzmann M., Mouw T., Hollenbeck A.",00029262,"American Journal of Epidemiology",168, 1,10,15,15,1,31,0,41
2008,"Dietary patterns as identified by factor analysis and colorectal cancer among middle-aged Americans","Flood A., Leitzmann M., Schatzkin A., Rastogi T., Wirfalt E., Mitrou P.N., Reedy J., Subar A.F., Kipnis V., Mouw T., Hollenbeck A.R.",00029165,"American Journal of Clinical Nutrition",88, 1,8,9,15,3,27,0,35
2008,"Waist circumference and mortality.","Koster A., Leitzmann M.F., Schatzkin A., Mouw T., Adams K.F., van Eijk J.T., Hollenbeck A.R., Harris T.B.",14766256,"American journal of epidemiology",167, 12,22,23,14,4,41,0,63
2008,"Dietary flavonoids and colorectal adenoma recurrence in the polyp prevention trial","Bobe G., Iber F., Kikendall J.W., Lance P., Daston C., Marshall J.R., Schatzkin A., Lanza E., Sansbury L.B., Albert P.S., Cross A.J., Kahle L., Ashby J., Slattery M.L., Caan B., Paskett E.",10559965,"Cancer Epidemiology Biomarkers and Prevention",17, 6,5,6,7,4,17,0,22
2008,"Serum concentrations of insulin-like growth factor and insulin-like growth factor binding protein 3 and recurrent colorectal adenomas","Flood A., Mai V., Pfeiffer R., Kahle L., Rosen C.J., Lanza E., Schatzkin A.",10559965,"Cancer Epidemiology Biomarkers and Prevention",17, 6,1,0,3,0,3,0,4
2008,"Fruit and vegetable intake and gastric cancer risk in a large United States prospective cohort study","Freedman N.D., Subar A.F., Hollenbeck A.R., Leitzmann M.F., Schatzkin A., Abnet C.C.",09575243,"Cancer Causes and Control",19, 5,4,1,2,0,3,0,7
2008,"Polynucleotide kinase 3? phosphatase variant, dietary variables and risk of adenoma recurrence in the Polyp Prevention Trial","Murphy G., Sansbury L.S., Bergen A.W., Wang Z., Schatzkin A., Lehman T., Kalidindi A., Modali R., Lanza E.",09598278,"European Journal of Cancer Prevention",17, 3,0,0,0,0,0,0,0
2008,"Fruit and vegetable intake and head and neck cancer risk in a large United States prospective cohort study","Freedman N.D., Park Y., Subar A.F., Hollenbeck A.R., Leitzmann M.F., Schatzkin A., Abnet C.C.",00207136,"International Journal of Cancer",122, 10,10,10,7,3,20,0,30
2008,"Body mass index, physical activity, and bladder cancer in a large prospective study","Koebnick C., Michaud D., Moore S.C., Park Y., Hollenbeck A., Ballard-Barbash R., Schatzkin A., Leitzmann M.F.",10559965,"Cancer Epidemiology Biomarkers and Prevention",17, 5,1,8,9,0,17,0,18
2008,"Past body mass index and risk of mortality among women","Moore S.C., Mayne S.T., Graubard B.I., Schatzkin A., Albanes D., Schairer C., Hoover R.N., Leitzmann M.F.",03070565,"International Journal of Obesity",32, 5,0,4,2,1,7,0,7
2008,"Nonsteroidal anti-inflammatory drugs and breast cancer risk in the National Institutes of Health-AARP Diet and Health Study","Gierach G.L., Lacey Jr J.V., Schatzkin A., Leitzmann M.F., Richesson D., Hollenbeck A.R., Brinton L.A.",14655411,"Breast Cancer Research",10, 2,4,7,8,3,18,0,22
2008,"Reply","Flood A., Mai V., Pfeiffer R., Kahle L., Remaley A.T., Lanza E., Schatzkin A.",00165085,"Gastroenterology",134, 4,0,0,0,0,0,0,0
2008,"Postpolypectomy colonoscopy surveillance guidelines: Predictive accuracy for advanced adenoma at 4 years","Laiyemo A.O., Lance P., Paskett E.D., Weissfeld J., Slattery M.L., Burt R., Iber F., Shike M., Kikendall J.W., Lanza E., Schatzkin A., Murphy G., Albert P.S., Sansbury L.B., Wang Z., Cross A.J., Marcus P.M., Caan B., Marshall J.R.",00034819,"Annals of Internal Medicine",148, 6,18,7,12,0,19,0,37
2008,"Adiposity, physical activity, and pancreatic cancer in the National Institutes of Health-AARP diet and health cohort","Stolzenberg-Solomon R.Z., Adams K., Leitzmann M., Schairer C., Michaud D.S., Hollenbeck A., Schatzkin A., Silverman D.T.",00029262,"American Journal of Epidemiology",167, 5,18,7,7,4,18,0,36
2008,"Methods of epidemiology: Evaluating the fatg-breast cancer hypothesis g- comparing dietary instruments and other developments","Freedman L.S., Kipnis V., Schatzkin A., Potischman N.",15289117,"Cancer Journal",14, 2,3,3,0,0,3,0,6
2008,"Using Biomarker Data to Adjust Estimates of the Distribution of Usual Intakes for Misreporting: Application to Energy Intake in the US Population","Yanetz R., Carroll R.J., Dodd K.W., Subar A.F., Schatzkin A., Freedman L.S.",00028223,"Journal of the American Dietetic Association",108, 3,1,1,0,0,1,0,2
2008,"A prospective study of physical activity and the risk of pancreatic cancer among women (United States)","Calton B.A., Stolzenberg-Solomon R.Z., Moore S.C., Schatzkin A., Schairer C., Albanes D., Leitzmann M.F.",14712407,"BMC Cancer",8, ,3,3,3,1,7,0,10
2008,"A prospective study of BMI and risk of oesophageal and gastric adenocarcinoma","Abnet C.C., Freedman N.D., Hollenbeck A.R., Fraumeni Jr. J.F., Leitzmann M., Schatzkin A.",09598049,"European Journal of Cancer",44, 3,10,5,6,3,14,0,24
