2008,"Induction of oscillatory ventilation pattern using dynamic modulation of heart rate through a pacemaker","Manisty C.H., Mayet J., Francis D.P., Willson K., Davies J.E.R., Whinnett Z.I., Baruah R., Mebrate Y., Kanagaratnam P., Peters N.S., Hughes A.D.",03636119,"American Journal of Physiology - Regulatory Integrative and Comparative Physiology",295, 1,2,1,1,0,2,0,4
2008,"Detection of the diastolic pathway, circuit morphology, and inducibility of human postinfarction ventricular tachycardia from mapping in sinus rhythm","Ciaccio E.J., Chow A.W., Kaba R.A., Davies D.W., Segal O.R., Peters N.S.",15475271,"Heart Rhythm",5, 7,5,0,1,0,1,0,6
2008,"Short-term pacing in the mouse alters cardiac expression of connexin43","Kontogeorgis A., Fisher E.A., Peters N.S., Gutstein D.E., Kaba R.A., Kang E., Feig J.E., Gupta P.P., Ponzio M., Liu F., Rindler M.J., Wit A.L.",14726793,"BMC Physiology",8, 1,1,0,0,0,0,0,1
2008,"Catheter ablation in patients with ICDs [5]","Kanagaratnam P., Koa-Wing M., Peters N.S.",00284793,"New England Journal of Medicine",358, 21,1,0,0,0,0,0,1
2008,"Ultra rapid local activity in adenosine-induced atrial fibrillation","Stuber T., Lim P.B., O'Neill M.D., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",19, 5,0,0,0,0,0,0,0
2008,"Lesson of the week: Pulmonary venous stenosis after treatment for atrial fibrillation","Kojodjojo P., Wong T., Wright A.R., Kon O.M., Oldfield W., Kanagaratnam P., Davies D.W., Peters N.S.",09598146,"BMJ",336, 7648,2,0,1,1,2,0,4
2008,"Electrophysiological abnormalities occur prior to the development of clinical episodes of atrial fibrillation: Observations from human epicardial mapping","Kanagaratnam P., Kojodjojo P., Peters N.S.",01478389,"PACE - Pacing and Clinical Electrophysiology",31, 4,1,1,3,2,6,0,7
2008,"The atrioventricular delay of cardiac resynchronization can be optimized hemodynamically during exercise and predicted from resting measurements","Whinnett Z.I., Mayet J., Francis D.P., Briscoe C., Davies J.E.R., Willson K., Manisty C.H., Davies D.W., Peters N.S., Kanagaratnam P., Hughes A.D.",15475271,"Heart Rhythm",5, 3,3,4,2,2,8,0,11
2008,"Broad complex tachycardia: A broad differential","Wright M., O'Neill M.D., Wright I., Peters N.S., Wyn Davies D., Kanagaratnam P.",10453873,"Journal of Cardiovascular Electrophysiology",19, 2,0,0,0,0,0,0,0
2008,"Adrenergic regulation of a key cardiac potassium channel can contribute to atrial fibrillation: Evidence from an IKs transgenic mouse","Sampson K.J., Terrenoire C., Cervantes D.O., Kaba R.A., Peters N.S., Kass R.S.",00223751,"Journal of Physiology",586, 2,7,4,3,1,8,0,15
2008,"Comparison of temporary bifocal right ventricular pacing and biventricular pacing for heart failure: Evaluation by tissue Doppler imaging","Lane R.E., Mayet J., Peters N.S., Davies D.W., Chow A.W.C.",13556037,"Heart",94, 1,4,1,1,1,3,0,7
2008,"Experience of robotic catheter ablation in humans using a novel remotely steerable catheter sheath","Kanagaratnam P., Koa-Wing M., Wallace D.T., Goldenberg A.S., Peters N.S., Davies D.W.",1383875X,"Journal of Interventional Cardiac Electrophysiology",21, 1,12,13,12,3,28,0,40
2007,"Radiofrequency ablation of infarct scar-related ventricular tachycardia: Correlation of electroanatomical data with post-mortem histology","Koa-Wing M., Yen Ho S., Kojodjojo P., Peters N.S., Davies D.W., Kanagaratnam P.",10453873,"Journal of Cardiovascular Electrophysiology",18, 12,2,1,0,0,1,0,3
2007,"Experience of ICD management at a UK center: Cardiovascularly stable VT presentation predicts higher risk for appropriate ICD therapy","Koa-Wing M., Wright I., Peters N.S., Davies D.W., Francis D.P., Kanagaratnam P.",01478389,"PACE - Pacing and Clinical Electrophysiology",30, 11,1,0,0,0,0,0,1
2007,"The interaction of interventricular pacing intervals and left ventricular lead position during temporary biventricular pacing evaluated by tissue Doppler imaging","Lane R.E., Chow A.W.C., Mayet J., Francis D.P., Peters N.S., Schilling R.J., Davies D.W.",13556037,"Heart",93, 11,2,1,3,0,4,0,6
2007,"Model of reentrant ventricular tachycardia based on infarct border zone geometry predicts reentrant circuit features as determined by activation mapping","Ciaccio E.J., Coromilas J., Ashikaga H., Kaba R.A., Cervantes D., Hopenfeld B., Wit A.L., Peters N.S., McVeigh E.R., Garan H.",15475271,"Heart Rhythm",4, 8,7,3,7,0,10,0,17
2007,"Can atrial fibrillation with a coarse electrocardiographic appearance be treated with catheter ablation of the tricuspid valve-inferior vena cava isthmus? Results of a multicentre randomised controlled trial","Gupta D., Earley M.J., Haywood G.A., Richmond L., Fitzgerald M., Kojodjojo P., Sporton S.C., Peters N.S., Broadhurst P., Schilling R.J.",13556037,"Heart",93, 6,1,0,0,0,0,0,1
2007,"Characterization of the Effects of Single Ventricular Extrastimuli on Endocardial Activation in Human Infarct-Related Ventricular Tachycardia","Segal O.R., Chow A.W.C., Markides V., Davies D.W., Peters N.S.",07351097,"Journal of the American College of Cardiology",49, 12,0,0,0,0,0,0,0
2007,"A clinical and health-economic evaluation of pulmonary vein encircling ablation compared with antiarrhythmic drug treatment in patients with persistent atrial fibrillation (Catheter Ablation for the Cure of Atrial Fibrillation-2 study)","Bertaglia E., Peters N., Pratola C., Raatikainen P., Turco P., Verlato R., Stabile G., Senatore G., Colella A., Del Greco M., Goessinger H., Lamberti F., Lowe M., Mantovan R.",10995129,"Europace",9, 3,4,2,1,0,3,0,7
2007,"Characterization of the electroanatomical substrate in human atrial fibrillation: The relationship between changes in atrial volume, refractoriness, wavefront propagation velocities, and AF burden","Kojodjojo P., Peters N.S., Davies D.W., Kanagaratnam P.",10453873,"Journal of Cardiovascular Electrophysiology",18, 3,9,2,5,1,8,0,17
2007,"Intra-coronary guidewire mapping - A novel technique to guide ablation of human ventricular tachycardia","Segal O.R., Wong T., Chow A.W.C., Jarman J.W.E., Schilling R.J., Markides V., Peters N.S., Wyn Davies D.",1383875X,"Journal of Interventional Cardiac Electrophysiology",18, 2,1,2,0,1,3,0,4
2007,"A novel algorithm for determining endocardial VT exit site from 12-lead surface ECG characteristics in human, infarct-related ventricular tachycardia","Segal O.R., Chow A.W.C., Wong T., Trevisi N., Lowe M.D., Davies D.W., Bella P.D., Packer D.L., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",18, 2,2,1,0,1,2,0,4
2006,"Gap junctions: Clarifying the complexities of connexins and conduction","Peters N.S.",00097330,"Circulation Research",99, 11,3,2,0,0,2,0,5
2006,"Heterogeneous gap junction remodeling in reentrant circuits in the epicardial border zone of the healing canine infarct","Cabo C., Yao J., Boyden P.A., Chen S., Hussain W., Duffy H.S., Ciaccio E.J., Peters N.S., Wit A.L.",00086363,"Cardiovascular Research",72, 2,14,6,6,2,14,0,28
2006,"The Effects of Carbenoxolone on Human Myocardial Conduction. A Tool to Investigate the Role of Gap Junctional Uncoupling in Human Arrhythmogenesis","Kojodjojo P., Kanagaratnam P., Segal O.R., Hussain W., Peters N.S.",07351097,"Journal of the American College of Cardiology",48, 6,4,4,2,1,7,0,11
2006,"Ablation of difficult right-sided accessory pathways aided by mapping of tricuspid annular activation using a Halo? catheter: Halo-mapping of right sided accessory pathways","Wong T., Hussain W., Markides V., Gorog D.A., Wright I., Peters N.S., Davies D.W.",1383875X,"Journal of Interventional Cardiac Electrophysiology",16, 3,1,0,0,1,1,0,2
2006,"Overexpression of connexin 43 using a retroviral vector improves electrical coupling of skeletal myoblasts with cardiac myocytes in vitro","Tolmachov O., Peters N.S., Ma Y.-L., Themis M., Patel P., Spohr H., MacLeod K.T., Ullrich N.D., Kienast Y., Coutelle C.",14712261,"BMC Cardiovascular Disorders",6, ,8,0,0,0,0,0,8
2006,"An unusual twist: Ventricular tachycardia induced by a loop in a right ventricular pacing wire [1]","Lindsay A.C., Wong T., Segal O., Peters N.S.",14602725,"QJM - Monthly Journal of the Association of Physicians",99, 5,1,1,0,0,1,0,2
2006,"Human atrial conduction and arrhythmogenesis correlates with conformational exposure of specific epitopes on the connexin40 carboxyl tail","Kanagaratnam P., Dupont E., Rothery S., Coppen S., Severs N.J., Peters N.S.",00222828,"Journal of Molecular and Cellular Cardiology",40, 5,4,1,1,0,2,0,6
2006,"Anatomic left atrial circumferential ablation to electrically isolate pulmonary veins using a novel focused ultrasound balloon catheter","Wong T., Markides V., Peters N.S., Davies D.W.",15475271,"Heart Rhythm",3, 3,5,2,1,0,3,0,8
2006,"?1-Acid glycoprotein reverses cocaine-induced sodium channel blockade in cardiac myocytes","Ma Y.-L., Peters N.S., Henry J.A.",0300483X,"Toxicology",220, 1,3,0,0,0,0,0,3
2006,"Age-related changes in human left and right atrial conduction","Kojodjojo P., Kanagaratnam P., Markides V., Davies D.W., Peters N.",10453873,"Journal of Cardiovascular Electrophysiology",17, 2,10,7,5,2,14,0,24
2006,"Remotely likely?","Peters N.S., Shah D.C.",15475271,"Heart Rhythm",3, 1,0,0,0,0,0,0,0
2005,"Arrhythmias after cell transplantation for myocardial regeneration: Natural history or result of the intervention?","Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",16, 11,10,0,1,1,2,0,12
2005,"Alternating R-R intervals during broad-complex tachycardia: What is the mechanism?","Kojodjojo P., Kangaratnam P., Davies D.W., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",16, 11,0,0,0,0,0,0,0
2005,"A cautionary tale: The risks of flecainide treatment for myotonic dystrophy","Gorog D.A., Russell G., Casian A., Peters N.S.",15220443,"Journal of Clinical Neuromuscular Disease",7, 1,1,0,0,0,0,0,1
2005,"Targeting atrio-atrial conduction in the post-orthotopic heart transplant patient","Kojodjojo P., Kangaratnam P., Markides V., Peters N.S.",1383875X,"Journal of Interventional Cardiac Electrophysiology",13, 1,0,0,0,0,0,0,0
2005,"Role of electrophysiological study and ablation in the management of recurrent atrial flutter associated with haemodynamic compromise in a critically ill patient","Kojodjojo P., Kanagaratnam P., Davies D.W., Peters N.S., Markides V.",00032409,"Anaesthesia",60, 5,0,0,0,0,0,0,0
2005,"Long-term results after ablation of infarct-related ventricular tachycardia","Segal O.R., Chow A.W.C., Markides V., Schilling R.J., Peters N.S., Davies D.W.",15475271,"Heart Rhythm",2, 5,20,5,5,3,13,0,33
2004,"Conduction, gap junctions, and atrial fibrillation: An eternal triangle?","Kanagaratnam P., Peters N.S.",15475271,"Heart Rhythm",1, 6,2,0,0,0,0,0,2
2004,"Percutaneous pulmonary vein cryoablation to treat atrial fibrillation","Wong T., Markides V., Peters N.S., Davies D.W.",1383875X,"Journal of Interventional Cardiac Electrophysiology",11, 2,13,4,1,0,5,0,18
2004,"Mechanism of pacing-induced ventricular fibrillation in the infarcted human heart","Chow A.W.C., Segal O.R., Davies D.W., Peters N.S.",00097322,"Circulation",110, 13,7,2,0,1,3,0,10
2004,"Rapid access arrhythmia clinic for the diagnosis and management of new arrhythmias presenting in the community: A prospective, descriptive study","Martins J.L., Fox K.F., Wood D.A., Lefroy D.C., Collier T.J., Peters N.S.",13556037,"Heart",90, 8,1,1,0,2,3,0,4
2004,"Living with an ICD - The price of saving a life","Henry V.R., Smart S., Akram S., McGrath K., Wright I., Blackman S., Peters N.S.",09696113,"British Journal of Cardiology",11, 4,0,0,0,0,0,0,0
2004,"Cryoablation of focal atrial tachycardia originating close to the atrioventricular node","Wong T., Segal O.R., Markides V., Davies D.W., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",15, 7,6,0,0,0,0,0,6
2004,"Novel use of postpacing interval mapping to guide radiofrequency ablation of focal atrial tachycardia with long intra-atrial conduction time","Ikeguchi S., Peters N.S.",15475271,"Heart Rhythm",1, 1,6,0,0,0,0,0,6
2004,"Multiple distinct right atrial endocardial origins in a patient with atrial tachycardia: Mapping and ablation using noncontact mapping","Segal O.R., Markides V., Kanagaratnam P., Wong T., Peters N.S.",01478389,"PACE - Pacing and Clinical Electrophysiology",27, 4,0,0,0,0,0,0,0
2004,"Haemodynamic effect of intermittent pneumatic compression of the leg after infrainguinal arterial bypass grafting","Delis K.T., Husmann M.J., Szendro G., Peters N.S., Wolfe J.H.N., Mansfield A.O.",00071323,"British Journal of Surgery",91, 4,10,0,1,0,1,0,11
2004,"Clinical Usefulness of Cryomapping for Ablation of Tachycardias Involving Perinodal Tissue","Wong T., Markides V., Peters N.S., Davies D.W.",1383875X,"Journal of Interventional Cardiac Electrophysiology",10, 2,12,0,0,0,0,0,12
2004,"Percutaneous isolation of multiple pulmonary veins using an expandable circular cryoablation catheter","Wong T., Markides V., Peters N.S., Wright A.R., Davies D.W.",01478389,"PACE - Pacing and Clinical Electrophysiology",27, 4,12,1,1,0,2,0,14
2004,"Relationship between Connexins and Atrial Activation during Human Atrial Fibrillation","Kanagaratnam P., Cherian A., Stanbridge R.D.L., Glenville B., Severs N.J., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",15, 2,30,4,3,1,8,0,38
2004,"Localization of the Isthmus in Reentrant Circuits by Analysis of Electrograms Derived from Clinical Noncontact Mapping during Sinus Rhythm and Ventricular Tachycardia","Ciaccio E.J., Chow A.W., Davies D.W., Wit A.L., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",15, 1,14,1,1,0,2,0,16
2003,"Biventricular pacing for heart failure","Lane R.E., Mayet J., Peters N.S.",09598146,"British Medical Journal",326, 7396,0,0,0,0,0,0,0
2003,"Slow pathway catheter ablation of atrioventricular nodal re-entrant tachycardia guided by electroanatomical mapping: A randomized comparison to the conventional approach","Kopelman H.A., Prater S.P., Tondato F., Chronos N.A.F., Peters N.S.",10995129,"Europace",5, 2,7,1,2,2,5,0,12
2003,"Remodeling of gap junctional channel function in epicardial border zone of healing canine infarcts","Yao J.-A., Hussain W., Patel P., Peters N.S., Boyden P.A., Wit A.L.",00097330,"Circulation Research",92, 4,52,3,9,2,14,0,66
2003,"Characterization of left atrial activation in the intact human heart","Markides V., Schilling R.J., Ho S.Y., Chow A.W.C., Davies D.W., Peters N.S.",00097322,"Circulation",107, 5,61,11,8,1,20,0,81
2002,"European Heart Journal: Past, present and future","Fox K., Corr L., Coats A., Peters N., Kaddoura S., Curcher D.",0195668X,"European Heart Journal",23, 24,0,0,0,0,0,0,0
2002,"Too focused?: The perils of a fashionable diagnosis","Segal O.R., Markides V., Wong T., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",13, 10,0,0,0,0,0,0,0
2002,"Mechanisms underlying the development of atrial arrhythmias in heart failure","Markides V., Peters N.S.",13824147,"Heart Failure Reviews",7, 3,4,0,0,0,0,0,4
2002,"Effects of pinacidil on electrophysiological properties of epicardial border zone of healing canine infarcts possible effects of KATP channel activation","Coromilas J., Costeas C., Deruyter B., Dillon S.M., Peters N.S., Wit A.L.",00097322,"Circulation",105, 19,8,0,0,0,0,0,8
2002,"Characteristics of wavefront propagation in reentrant circuits causing human ventricular tachycardia","Chow A.W.C., Schilling R.J., Davies D.W., Peters N.S.",00097322,"Circulation",105, 18,12,1,1,1,3,0,15
2002,"Atrial fibrillation: Strategies to control, combat, and cure","Peters N.S., Schilling R.J., Kanagaratnam P., Markides V.",01406736,"Lancet",359, 9306,65,7,7,2,16,0,81
2002,"Relative expression of immunolocalized connexins 40 and 43 correlates with human atrial conduction properties","Kanagaratnam P., Rothery S., Patel P., Severs N.J., Peters N.S.",07351097,"Journal of the American College of Cardiology",39, 1,33,5,3,2,10,0,43
2001,"Microvolt T wave alternans in patients with hypertension and left ventricular hypertrophy","Francis D., Lane R., Mayet J., Foale R.A., Thom S., Peters N.S.",09509240,"Journal of Human Hypertension",15, 1,2,0,1,0,1,0,3
2001,"Journal of the European Society of Cardiology","Fox K., Corr L., Peters N., Kaddoura S., Opthof T., Ferrari R., Cinca J., Marber M.",1520765X,"European Heart Journal, Supplement",3, ,0,0,0,0,0,0,0
2001,"Characterization of the anatomy and conduction velocities of the human right atrial flutter circuit determined by noncontact mapping","Schilling R.J., Peters N.S., Goldberger J., Kadish A.H., Davies D.Wyn",07351097,"Journal of the American College of Cardiology",38, 2,22,0,3,0,3,0,25
2001,"Altering ventricular activation remodels gap junction distribution in canine heart","Patel P.M., Plotnikov A., Kanagaratnam P., Shvilkin A., Sheehan C.T., Xiong W., Danilo Jr. P., Rosen M.R., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",12, 5,48,5,3,0,8,0,56
2001,"Electrospatial mapping technologies: Here to stay or gone tomorrow?","Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",12, 5,1,0,0,0,0,0,1
2001,"Mechanisms of resetting reentrant circuits in canine ventricular tachycardia","Hanna M.S., Coromilas J., Josephson M.E., Wit A.L., Peters N.S.",00097322,"Circulation",103, 8,5,0,0,0,0,0,5
2001,"Selection and follow-up of patients undergoing electrophysiological study and radiofrequency catheter ablation","Schilling R.J., Lamb D.W., Peters N.S.",09696113,"British Journal of Cardiology",8, 3,1,0,0,0,0,0,1
2000,"Characteristics of wavefront propagation in circuits causing human ventricular tachycardia","Chow A.W.C., Schilling R.J., Davies D.W., Peters N.S.",02766574,"Computers in Cardiology",, ,0,0,0,0,0,0,0
2000,"Non-contact mapping of the human left atrium to guide ablation of focal atrial fibrillation","Markides V., Schilling R.J., Chow A.W.C., Kanagaratnam P., Lamb D., Peters N.S., Davies D.W.",02766574,"Computers in Cardiology",, ,0,0,0,0,0,0,0
2000,"Delineation of the patterns of activation of the human left atrium during sinus rhythm using a non-contact mapping system","Markides V., Schilling R.J., Chow A.W.C., Lamb D., Kanagaratnam P., Davies D.W., Peters N.S.",02766574,"Computers in Cardiology",, ,0,0,0,0,0,0,0
2000,"Mapping and ablation of paroxysmal atrial fibrillation","Markides V., Peters N.S., Davies D.W., Schilling R.J.",09696113,"British Journal of Cardiology",7, 12,0,0,0,0,0,0,0
2000,"Catheter ablation of ventricular tachycardia related to coronary artery disease: the role of noncontact mapping.","Chow A.W., Schilling R.J., Peters N.S., Davies D.W.",15233782,"Current cardiology reports",2, 6,4,0,0,0,0,0,4
2000,"Catheter ablation for cardiac arrhythmias","Peters N.S.",09598146,"British Medical Journal",321, 7263,1,0,0,0,0,0,1
2000,"Post-cardioversion atrial fibrillation: The synthesis of modern concepts?","Peters N.S.",0195668X,"European Heart Journal",21, 14,1,0,0,0,0,0,1
2000,"Bi-ventricular pacing in congestive cardiac failure. Current experience and future directions","Walker S., Levy T.M., Coats A.J.S., Peters N.S., Paul V.E.",0195668X,"European Heart Journal",21, 11,15,0,0,0,0,0,15
2000,"Clinical developments in cardiac activation mapping","Schilling R.J., Davies D.W., Peters N.S.",0195668X,"European Heart Journal",21, 10,2,0,0,0,0,0,2
2000,"Gap junction remodeling in infarction: Does it play a role in arrhythmogenesis?","Peters N.S., Wit A.L",10453873,"Journal of Cardiovascular Electrophysiology",11, 4,16,2,1,0,3,0,19
2000,"Non-contact mapping guided radiofrequency ablation of ventricular tachycardia in patients with frequent defibrillator therapy","Chow A.W.C., Schilling R.J., Peters N.S., Davies D.W.",13556037,"Heart",83, 1,0,0,0,0,0,0,0
2000,"Comparative epicardial activation mapping in acute and chronic atrial fibrilllation","Kanagaratnam P., Peters N.S.",13556037,"Heart",83, 1,0,0,0,0,0,0,0
2000,"Endocardial mapping of atrial fibrillation in the human right atrium using a non-contact catheter","Schilling R.J., Kadish A.H., Peters N.S., Goldberger J., Davies Wyn D.",0195668X,"European Heart Journal",21, 7,46,3,0,2,5,0,51
2000,"European Heart Journal: New impact factor","Fox K., Corr L., Kaddoura S., Peters N.",0195668X,"European Heart Journal",21, 1,0,0,0,0,0,0,0
2000,"An introduction to catheter ablation of arrhythmias","Schilling R.J., Peters N.S.",09696113,"British Journal of Cardiology",7, 10,1,0,0,0,0,0,1
2000,"Demystifying curative arrhythmia management","Peters N.S.",09696113,"British Journal of Cardiology",7, 10,1,0,0,0,0,0,1
2000,"Implantable cardiac defibrillators","Kanagaratnam P., Peters N., Schilling R.J.",09696113,"British Journal of Cardiology",7, 3,0,0,0,0,0,0,0
1999,"The follow-up of pacemaker patients","Chow A.W.C., Peters N.S.",09696113,"British Journal of Cardiology",6, 11,1,0,0,0,0,0,1
1999,"Insertion of permanent pacemakers","Byrne J., Schilling R., Peters N.",09696113,"British Journal of Cardiology",6, 12,0,0,0,0,0,0,0
1999,"Noncontact mapping of cardiac arrhythmias","Schilling R.J., Peters N.S., Davies D.W.",00220736,"Journal of Electrocardiology",32, ,2,1,1,0,2,0,4
1999,"Is the UK keeping pace? Editorial","Peters N.S.",09696113,"British Journal of Cardiology",6, 10,1,0,0,0,0,0,1
1999,"Insertion of permanent pacemakers","Schilling R., Peters N.",09696113,"British Journal of Cardiology",6, 10,0,0,0,0,0,0,0
1999,"Treatment of an iatrogenic femoral artery pseudoaneurysm with percutaneous duplex-guided injection of thrombin.","Lennox A.F., Griffin M.B., Cheshire N.J., Peters N.S., Foale R.A., Nicolaides A.N.",15244539,"Circulation",100, 6,7,0,0,0,0,0,7
1999,"Mapping and ablation of ventricular tachycardia with the aid of a non- contact mapping system","Schilling R.J., Peters N.S., Davies D.W.",13556037,"Heart",81, 6,31,2,0,0,2,0,33
1999,"Feasibility of a noncontact catheter for endocardial mapping of human ventricular tachycardia","Schilling R.J., Peters N.S., Davies W.",00097322,"Circulation",99, 19,114,7,5,0,12,0,126
1999,"Global simultaneous mapping of the human right atrium gives unique insights into atrial fibrillation","Schilling R.J., Peters N.S., Kadish A., Davies W.",13556037,"Heart",81, 1,0,0,0,0,0,0,0
1999,"Characterisation of activation of the right atrium during sinus rhythm and the aetiology of slow pathway potentials","Schilling R.J., Peters N.S., Davies D.W.",13556037,"Heart",81, 1,0,0,0,0,0,0,0
1999,"Characteristics of epicardial electrograms of the right atrial free wall identify patients in whom induced atrial fibrillation is sustained","Kanagaratnam P., Cherian A., Stanbridge R.D.L., Glenville B., Peters N.S.",13556037,"Heart",81, 1,0,0,0,0,0,0,0
1999,"Letters to the editor","Meijler F.L., Schilling R.J., Davies D.W., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",10, 2,0,0,0,0,0,0,0
1999,"Drugs for ventricular arrhythmias in the era of the implantable cardioverter defibrillator","Peters N.S.",0195668X,"European Heart Journal",20, 5,4,0,0,0,0,0,4
1999,"Editorial","Fox K.M., Coats A., Corr L., Peters N.",0195668X,"European Heart Journal",20, 1,0,0,0,0,0,0,0
1998,"Atrial fibrillation: Towards an understanding of initiation, perpetuation, and specific treatment: Editorial","Peters N.S.",13556037,"Heart",80, 6,3,0,0,0,0,0,3
1998,"Characteristics of sinus rhythm electrograms at sites of ablation of ventricular tachycardia relative to all other sites: A noncontact mapping study of the entire left ventricle","Schilling R.J., Davies D.W., Peters N.S.",10453873,"Journal of Cardiovascular Electrophysiology",9, 9,32,0,1,0,1,0,33
1998,"Simultaneous endocardial mapping in the human left ventricle using a noncontact catheter: Comparison of contact and reconstructed electrograms during sinus rhythm","Schilling R.J., Peters N.S., Davies D.W.",00097322,"Circulation",98, 9,156,8,7,6,21,0,177
1998,"Myocardial architecture and ventricular arrhythmogenesis","Peters N.S., Wit A.L.",00097322,"Circulation",97, 17,88,8,6,1,15,0,103
1998,"Results of radiofrequency catheter ablation of human left ventricular tachycardia guided by a non-contact mapping system","Schilling R.J., Peters N.S., Davies D.W.",13556037,"Heart",79, 1,0,0,0,0,0,0,0
1998,"Reduced connexin43 expression in atrial remodelling in human atrial fibrillation","Patel P., Jones D.G., Dupont E., Severs N.J., Hadjinikolaou L., Glenville B., Stanbridge R.D.L., Peters N.S.",13556037,"Heart",79, 1,0,0,0,0,0,0,0
1998,"Characteristics of the temporal and spatial excitable gap in anisotropic reentrant circuits causing sustained ventricular tachycardia","Peters N.S., Coromilas J., Hanna M.S., Josephson M.E., Costeas C., Wit A.L.",00097330,"Circulation Research",82, 2,28,2,0,0,2,0,30
1997,"Gap junctions and clinical cardiology: From molecular biology to molecular medicine","Peters N.S.",0195668X,"European Heart Journal",18, 11,5,0,0,1,1,0,6
