2007,"Rab27b regulates mast cell granule dynamics and secretion","Mizuno K., Tolmachova T., Ushakov D.S., Romao M., Abrink M., Ferenczi M.A., Raposo G., Seabra M.C.",13989219,"Traffic",8, 7,12,5,7,2,14,0,26
2007,"The ternary Rab27a-Myrip-Myosin VIIa complex regulates melanosome motility in the retinal pigment epithelium","Lopes V.S., Ramalho J.S., Owen D.M., Karl M.O., Strauss O., Futter C.E., Seabra M.C.",13989219,"Traffic",8, 5,15,7,11,5,23,0,38
2007,"Rab27b regulates number and secretion of platelet dense granules","Tolmachova T., Abrink M., Futter C.E., Authi K.S., Seabra M.C.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",104, 14,23,5,14,2,21,0,44
2007,"Rab27a regulates phagosomal pH and NADPH oxidase recruitment to dendritic cell phagosomes","Jancic C., Seabra M.C., Amigorena S., Savina A., Wasmeier C., Tolmachova T., El-Benna J., Dang P.M.-C., Pascolo S., Gougerot-Pocidalo M.-A., Raposo G.",14657392,"Nature Cell Biology",9, 4,21,8,10,2,20,0,41
2007,"Rab GTPases containing a CAAX motif are processed post-geranylgeranylation by proteolysis and methylation","Ka F.L., Baron R., Ali B.R., Magee A.I., Seabra M.C.",00219258,"Journal of Biological Chemistry",282, 2,12,4,10,0,14,0,26
2006,"Structurally distinct membrane nanotubes between human macrophages support long-distance vesicular traffic or surfing of bacteria","Onfelt B., Davis D.M., Nedvetzki S., Benninger R.K.P., Purbhoo M.A., Sowinski S., Hume A.N., Seabra M.C., Neil M.A.A., French P.M.W.",00221767,"Journal of Immunology",177, 12,33,13,17,6,36,0,69
2006,"A coiled-coil domain of melanophilin is essential for Myosin Va recruitment and melanosome transport in melanocytes","Hume A.N., Tarafder A.K., Ramalho J.S., Sviderskaya E.V., Seabra M.C.",10591524,"Molecular Biology of the Cell",17, 11,17,2,6,3,11,0,28
2006,"Rab38 and Rab32 control post-Golgi trafficking of melanogenic enzymes","Wasmeier C., Romao M., Plowright L., Bennett D.C., Raposo G., Seabra M.C.",00219525,"Journal of Cell Biology",175, 2,37,8,13,5,26,0,63
2006,"NOX2 Controls Phagosomal pH to Regulate Antigen Processing during Crosspresentation by Dendritic Cells","Savina A., Amigorena S., Jancic C., Hugues S., Guermonprez P., Vargas P., Moura I.C., Lennon-Dumenil A.-M., Seabra M.C., Raposo G.",00928674,"Cell",126, 1,103,36,36,17,89,0,192
2006,"Geranylgeranylation of Rab GTPases","Leung K.F., Baron R., Seabra M.C.",00222275,"Journal of Lipid Research",47, 3,41,12,13,3,28,0,69
2006,"Independent degeneration of photoreceptors and retinal pigment epithelium in conditional knockout mouse models of choroideremia","Tolmachova T., Seeliger M.W., Huxley C., Seabra M.C., Anders R., Abrink M., Bugeon L., Dallman M.J., Futter C.E., Ramalho J.S., Tonagel F., Tanimoto N.",00219738,"Journal of Clinical Investigation",116, 2,14,5,3,3,11,0,25
2005,"The Rab27a-binding protein, JFC1, regulates androgen-dependent secretion of prostate-specific antigen and prostatic-specific acid phosphatase","Johnson J.L., Ellis B.A., Noack D., Seabra M.C., Catz S.D.",02646021,"Biochemical Journal",391, 3,19,0,1,0,1,0,20
2005,"Phosphonocarboxylate inhibitors of Rab geranylgeranyl transferase disrupt the prenylation and membrane localization of Rab proteins in osteoclasts in vitro and in vivo","Coxon F.P., Ebetino F.H., Mules E.H., Seabra M.C., McKenna C.E., Rogers M.J.",87563282,"Bone",37, 3,31,5,12,1,18,0,49
2005,"ER-associated protein degradation is a common mechanism underpinning numerous monogenic diseases including Robinow syndrome","Chen Y., Bellamy W.P., Seabra M.C., Field M.C., Ali B.R.",09646906,"Human Molecular Genetics",14, 17,14,3,3,0,6,0,20
2005,"Targeting of Rab GTPases to cellular membranes","Ali B.R., Seabra M.C.",03005127,"Biochemical Society Transactions",33, 4,23,3,7,1,11,0,34
2005,"Fatty acylation and prenylation of proteins: What's hot in fat","Magee T., Seabra M.C.",09550674,"Current Opinion in Cell Biology",17, 2,45,9,6,2,17,0,62
2004,"Multiple regions contribute to membrane targeting of Rab GTPases","Ali B.R., Wasmeier C., Lamoreux L., Strom M., Seabra M.C.",00219533,"Journal of Cell Science",117, 26,31,5,5,2,12,0,43
2004,"Rab27b is up-regulated in human Griscelli syndrome type II melanocytes and linked to the actin cytoskeleton via exon F-myosin Va transcripts","Westbroek W., Lambert J., De Schepper S., Kleta R., Van Den Bossche K., Seabra M.C., Huizing M., Mommaas M., Naeyaert J.M.",08935785,"Pigment Cell Research",17, 5,13,2,2,2,6,0,19
2004,"Controlling the location and activation of Rab GTPases","Seabra M.C., Wasmeier C.",09550674,"Current Opinion in Cell Biology",16, 4,115,15,18,1,34,0,149
2004,"Rab GTPases and myosin motors in organelle motility","Seabra M.C., Coudrier E.",13989219,"Traffic",5, 6,90,7,10,2,19,0,109
2004,"The Role of Rab27a in the Regulation of Melanosome Distribution within Retinal Pigment Epithelial Cells","Futter C.E., Ramalho J.S., Jaissle G.B., Seeliger M.W., Seabra M.C.",10591524,"Molecular Biology of the Cell",15, 5,31,2,2,1,5,0,36
2004,"The Melanosome as a Model to Study Organelle Motility in Mammals","Barral D.C., Seabra M.C.",08935785,"Pigment Cell Research",17, 2,41,3,5,1,9,0,50
2004,"Mouse genetic corned disease resulting from transgenic insertional mutagenesis","Ramalho J.S., Gregory-Evans K., Huxley C., Seabra M.C.",00071161,"British Journal of Ophthalmology",88, 3,0,1,0,0,1,0,1
2004,"A General Role for Rab27a in Secretory Cells","Tolmachova T., Anders R., Stinchcombe J., Bossi G., Griffiths G.M., Huxley C., Seabra M.C.",10591524,"Molecular Biology of the Cell",15, 1,61,4,7,1,12,0,73
2003,"Are prenyl groups on proteins sticky fingers or greasy handles?","Magee A.I., Seabra M.C.",14708728,"The Biochemical journal",376, 2,18,0,2,0,2,0,20
2003,"A role for Rab27b in NF-E2-dependent pathways of platelet formation","Tiwari S., Italiano Jr. J.E., Barral D.C., Mules E.H., Novak E.K., Swank R.T., Seabra M.C., Shivdasani R.A.",00064971,"Blood",102, 12,35,3,6,4,13,0,48
2003,"Multiple Factors Contribute to Inefficient Prenylation of Rab27a in Rab Prenylation Diseases","Larijani B., Hume A.N., Tarafder A.K., Seabra M.C.",00219258,"Journal of Biological Chemistry",278, 47,19,5,3,0,8,0,27
2003,"Weibel-Palade bodies recruit Rab27 by a content-driven, maturation-dependent mechanism that is independent of cell type","Hannah M.J., Hume A.N., Arribas M., Williams R., Hewlett L.J., Seabra M.C., Cutler D.F.",00219533,"Journal of Cell Science",116, 19,31,3,4,0,7,0,38
2003,"Membrane targeting of Rab GTPases is influenced by the prenylation motif","Gomes A.Q., Ali B.R., Ramalho J.S., Godfrey R.F., Barral D.C., Hume A.N., Seabra M.C.",10591524,"Molecular Biology of the Cell",14, 5,42,4,6,1,11,0,53
2003,"Gene therapy for choroideremia: In vitro rescue mediated by recombinant adenovirus","Anand V., Barral D.C., Zeng Y., Brunsmann F., Maguire A.M., Seabra M.C., Bennett J.",00426989,"Vision Research",43, 8,8,0,2,1,3,0,11
2003,"Structural determinants of Rab and Rab Escort Protein interaction: Rab family motifs define a conserved binding surface","Pereira-Leal J.B., Strom M., Godfrey R.F., Seabra M.C.",0006291X,"Biochemical and Biophysical Research Communications",301, 1,10,0,1,1,2,0,12
2002,"Analysis and preparation of stable complexes between Rab GTPases, Rab escort protein, and Rab geranylgeranyl transferase.","Pereira-Leal J.B., Gomes A.Q., Seabra M.C.",10643745,"Methods in molecular biology (Clifton, N.J.)",189, ,1,0,0,0,0,0,1
2002,"Rapid degradation of dominant-negative Rab27 proteins in vivo precludes their use in transgenic mouse models.","Ramalho J.S., Anders R., Jaissle G.B., Seeliger M.W., Huxley C., Seabra M.C.",14712121,"BMC cell biology [electronic resource]",3, 1,6,0,2,0,2,0,8
2002,"Erratum: Functional redundancy of Rab27 proteins and the pathogenesis of Griscelli syndrome (Journal of Clinical Investigation (2002) 110 (247-257))","Barral D.C., Seabra M.C., Ramalho J.S., Anders R., Hume A.N., Knapton H.J., Tolmachova T., Collinson L.M., Goulding D., Authi K.S.",00219738,"Journal of Clinical Investigation",110, 8,0,0,0,0,0,0,0
2002,"Functional redundancy of Rab27 proteins and the pathogenesis of Griscelli syndrome","Barral D.C., Seabra M.C., Ramalho J.S., Anders R., Hume A.N., Knapton H.J., Tolmachova T., Collinson L.M., Goulding D., Authi K.S.",00219738,"Journal of Clinical Investigation",110, 2,66,5,6,3,14,0,80
2002,"A family of Rab27-binding proteins: Melanophilin links Rab27a and myosin Va function in melanosome transport","Strom M., Hume A.N., Tarafder A.K., Barkagianni E., Seabra M.C.",00219258,"Journal of Biological Chemistry",277, 28,121,4,13,5,22,0,143
2002,"The leaden gene product is required with Rab27a to recruit myosin Va to melanosomes in melanocytes","Hume A.N., Collinson L.M., Hopkins C.R., Strom M., Barral D.C., Bossi G., Griffiths G.M., Seabra M.C.",13989219,"Traffic",3, 3,83,2,4,3,9,0,92
2002,"Rab GTPases, intracellular traffic and disease","Seabra M.C., Mules E.H., Hume A.N.",14714914,"Trends in Molecular Medicine",8, 1,196,16,24,6,46,0,242
2002,"Rapid degradation of dominant-negative Rab27 proteins in vivo precludes their use in transgenic mouse models","Ramalho J.S., Anders R., Jaissle G.B., Seeliger M.W., Huxley C., Seabra M.C.",14712121,"BMC Cell Biology",3, ,0,0,0,0,0,0,0
2001,"Identification of a Novel Phosphonocarboxylate Inhibitor of Rab Geranylgeranyl Transferase That Specifically Prevents Rab Prenylation in Osteoclasts and Macrophages","Coxon F.P., Helfrich M.H., Larijani B., Muzylak M., Dunford J.E., Marshall D., McKinnon A.D., Nesbitt S.A., Horton M.A., Seabra M.C., Ebetino F.H., Rogers M.J.",00219258,"Journal of Biological Chemistry",276, 51,74,6,14,4,24,0,98
2001,"6 Biochemistry of Rab geranylgeranyltransferase","Seabra M.C.",18746047,"Enzymes",21, C,5,0,0,0,0,0,5
2001,"Chromosomal mapping, gene structure and characterization of the human and murine RAB27B gene.","Ramalho J.S., Tolmachova T., Hume A.N., McGuigan A., Gregory-Evans C.Y., Huxley C., Seabra M.C.",14712156,"BMC genetics [electronic resource]",2, 1,9,0,1,0,1,0,10
2001,"Evolution of the Rab family of small GTP-binding proteins","Pereira-Leal J.B., Seabra M.C.",00222836,"Journal of Molecular Biology",313, 4,247,31,32,10,73,0,320
2001,"The melanosome: Membrane dynamics in black and white","Marks M.S., Seabra M.C.",14710072,"Nature Reviews Molecular Cell Biology",2, 10,159,7,13,2,22,0,181
2001,"Prenylation of Rab GTPases: Molecular mechanisms and involvement in genetic disease","Pereira-Leal J.B., Hume A.N., Seabra M.C.",00145793,"FEBS Letters",498, 2-3,69,7,3,2,12,0,81
2001,"Evaluation of retinal photoreceptors and pigment epithelium in a female carrier of choroideremia","Syed N., Smith J.E., John S.K., Seabra M.C., Aguirre G.D., Milam A.H.",01616420,"Ophthalmology",108, 4,25,3,1,1,5,0,30
2001,"Isoprenylcysteine Carboxyl Methyltransferase Deficiency in Mice","Bergo M.O., Leung G.K., Ambroziak P., Otto J.C., Casey P.J., Gomes A.Q., Seabra M.C., Young S.G.",00219258,"Journal of Biological Chemistry",276, 8,76,3,8,3,14,0,90
2001,"Rab27a is required for regulated secretion in cytotoxic T lymphocytes","Stinchcombe J.C., Barral D.C., Mules E.H., Booth S., Hume A.N., Machesky L.M., Seabra M.C., Griffiths G.M.",00219525,"Journal of Cell Biology",152, 4,175,14,20,2,36,0,211
2001,"Rab27a regulates the peripheral distribution of melanosomes in melanocytes","Hume A.N., Collinson L.M., Rapak A., Gomes A.Q., Hopkins C.R., Seabra M.C.",00219525,"Journal of Cell Biology",152, 4,157,6,10,4,20,0,177
2001,"Chromosomal mapping, gene structure and characterization of the human and murine RAB27B gene","Ramalho J.S., Tolmachova T., Hume A.N., McGuigan A., Gregory-Evans C.Y., Huxley C., Seabra M.C.",14712156,"BMC Genetics",2, ,18,2,2,1,5,0,23
2000,"The mammalian Rab family of small GTPases: Definition of family and subfamily sequence motifs suggests a mechanism for functional specificity in the Ras superfamily","Pereira-Leal J.B., Seabra M.C.",00222836,"Journal of Molecular Biology",301, 4,186,19,15,5,39,0,225
2000,"Rab geranylgeranyl transferase ? mutation in the gunmetal mouse reduces Rab prenylation and platelet synthesis","Detter J.C., Seabra M.C., Swank R.T., Kingsmore S.F., Zhang Q., Mules E.H., Novak E.K., Mishra V.S., Li W., McMurtrie E.B., Tchernev V.T., Wallace M.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",97, 8,91,4,6,2,12,0,103
2000,"Crystal structure of Rab geranylgeranyltransferase at 2.0 Å resolution","Zhang H., Seabra M.C., Deisenhofer J.",09692126,"Structure",8, 3,68,4,4,0,8,0,76
1999,"Cloning, mapping and characterization of the human RAB27A gene","Tolmachova T., Ramalho J.S., Anant J.S., Schultz R.A., Huxley C.M., Seabra M.C.",03781119,"Gene",239, 1,20,2,1,0,3,0,23
1998,"Single prenyl-binding site on protein prenyl transferases","Desnoyers L., Seabra M.C.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",95, 21,18,0,0,0,0,0,18
1998,"Prenylation assays for small GTPases.","Seabra M.C., James G.L.",10643745,"Methods in molecular biology (Clifton, N.J.)",84, ,15,2,1,0,3,0,18
1998,"Mechanism of Rab geranylgeranylation: Formation of the catalytic ternary complex","Anant J.S., Desnoyers L., Machius M., Demeler B., Hansen J.C., Westover K.D., Deisenhofer J., Seabra M.C.",00062960,"Biochemistry",37, 36,39,5,2,0,7,0,46
1998,"A practical diagnostic test for choroideremia","MacDonald I.M., Mah D.Y., Ho Y.K., Lewis R.A., Seabra M.C.",01616420,"Ophthalmology",105, 9,26,2,1,2,5,0,31
1998,"Membrane association and targeting of prenylated Ras-like GTPases","Seabra M.C.",08986568,"Cellular Signalling",10, 3,132,10,6,2,18,0,150
1996,"Nucleotide dependence of rab geranylgeranylation rab escort protein interacts preferentially with GDP-bound Rab","Seabra M.C.",00219258,"Journal of Biological Chemistry",271, 24,37,3,1,0,4,0,41
1996,"cDNA cloning and chromosomal localization of the genes encoding the ?- and ?-subunits of human rab geranylgeranyl transferase: The 3' end of the ?-subunit gene overlaps with the transglutaminase 1 gene promoter","Van Bokhoven H., Rawson R.B., Merkx G.F.M., Cremers F.P.M., Seabra M.C.",08887543,"Genomics",38, 2,12,1,0,0,1,0,13
1996,"GTPase activity of Rab5 acts as a timer for endocytic membrane fusion","Rybin V., Ullrich O., Rubino M., Alexandrov K., Simon I., Seabra M.C., Goody R., Zerial M.",00280836,"Nature",383, 6597,229,1,3,4,8,0,237
1996,"Geranylgeranylation of Rab proteins","Desnoyers L., Anant J.S., Seabra M.C.",03005127,"Biochemical Society Transactions",24, 3,33,0,2,0,2,0,35
1996,"New insights into the pathogenesis of choroideremia: a tale of two REPs.","Seabra M.C.",13816810,"Ophthalmic genetics",17, 2,32,1,3,1,5,0,37
1996,"Expression of the VLDL receptor in endothelial cells","Wyne K.L., Pathak R.K., Seabra M.C., Hobbs H.H.",10795642,"Arteriosclerosis, Thrombosis, and Vascular Biology",16, 3,75,4,0,0,4,0,79
1996,"Protein prenyltransferases","Casey P.J., Seabra M.C.",00219258,"Journal of Biological Chemistry",271, 10,440,27,31,8,66,0,506
1996,"Mechanism of digeranylgeranylation of rab proteins: Formation of a complex between Monogeranylgeranyl-Rab and Rab escort protein","Shen F., Seabra M.C.",00219258,"Journal of Biological Chemistry",271, 7,67,1,5,0,6,0,73
1996,"Apolipoprotein(a) kringle 4-containing fragments in human urine: Relationship to plasma levels of lipoprotein(a)","Mooser V., Seabra M.C., Abedin M., Landschulz K.T., Marcovina S., Hobbs H.H.",00219738,"Journal of Clinical Investigation",97, 3,68,0,1,0,1,0,69
1995,"Preparation of recombinant Rab geranylgeranyltransferase and Rab escort proteins","Armstrong S.A., Brown M.S., Goldstein J.L., Seabra M.C.",00766879,"Methods in Enzymology",257, ,27,0,0,0,0,0,27
1995,"Deficient geranylgeranylation of Ram/Rab27 in choroideremia","Seabra M.C., Ho Y.K., Anant J.S.",00219258,"Journal of Biological Chemistry",270, 41,111,3,8,1,12,0,123
1994,"Rab geranylgeranyl transferase catalyzes the geranylgeranylation of adjacent cysteines in the small GTPases Rab1A, Rab3A, and Rab5A","Farnsworth C.C., Seabra M.C., Ericsson L.H., Gelb M.H., Glomset J.A.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",91, 25,91,0,5,0,5,0,96
1994,"Rab escort protein-1 is a multifunctional protein that accompanies newly prenylated rab proteins to their target membranes","Alexandrov K., Horiuchi H., Steele-Mortimer O., Seabra M.C., Zerial M.",02614189,"EMBO Journal",13, 22,127,3,5,0,8,0,135
1994,"Geranylgeranylated Rab proteins terminating in Cys-Ala-Cys, but not Cys- Cys, are carboxyl-methylated by bovine brain membranes in vitro","Smeland T.E., Seabra M.C., Goldstein J.L., Brown M.S.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",91, 22,40,0,2,0,2,0,42
1994,"REP-2, a Rab escort protein encoded by the choroideremia-like gene","Cremers F.P.M., Armstrong S.A., Seabra M.C., Brown M.S., Goldstein J.L.",00219258,"Journal of Biological Chemistry",269, 3,85,3,2,1,6,0,91
1993,"cDNA cloning of component A of Rab geranylgeranyl transferase and demonstration of its role as a Rab escort protein","Andres D.A., Seabra M.C., Brown M.S., Armstrong S.A., Smeland T.E., Cremers F.P.M., Goldstein J.L.",00928674,"Cell",73, 6,161,2,6,3,11,0,172
1993,"Retinal degeneration in chorioderemia: Deficiency of Rab geranylgeranyl transferase","Seabra M.C., Brown M.S., Goldstein J.L.",00368075,"Science",259, 5093,117,3,7,0,10,0,127
1993,"cDNA Cloning and expression of the ? and ? subunits of rat Rab geranylgeranyl transferase","Armstrong S.A., Seabra M.C., Sudhof T.C., Goldstein J.L., Brown M.S.",00219258,"Journal of Biological Chemistry",268, 16,61,0,1,0,1,0,62
1992,"Purification of component A of rab geranylgeranyl transferase: Possible identity with the choroideremia gene product","Seabra M.C., Brown M.S., Slaughter C.A., Sudhof T.C., Goldstein J.L.",00928674,"Cell",70, 6,119,4,1,1,6,0,125
1992,"p21(ras) farnesyltransferase: Purification and properties of the enzyme","Reiss Y., Seabra M.C., Brown M.S., Goldstein J.L.",03005127,"Biochemical Society Transactions",20, 2,2,0,0,0,0,0,2
1992,"Rab geranylgeranyl transferase. A multisubunit enzyme that prenylates GTP- binding proteins terminating in Cys-X-Cys or Cys-Cys","Seabra M.C., Goldstein J.L., Sudhof T.C., Brown M.S.",00219258,"Journal of Biological Chemistry",267, 20,162,3,3,1,7,0,169
1991,"Nonidentical subunits of p21(H-ras) farnesyltransferase. Peptide binding and farnesyl pyrophosphate carrier functions","Reiss Y., Seabra M.C., Armstrong S.A., Slaughter C.A., Goldstein J.L., Brown M.S.",00219258,"Journal of Biological Chemistry",266, 16,85,2,4,0,6,0,91
1991,"Protein farnesyltransferase and geranylgeranyltransferase share a common ? subunit","Seabra M.C., Reiss Y., Casey P.J., Brown M.S., Goldstein J.L.",00928674,"Cell",65, 3,151,6,12,1,19,0,170
1990,"Purification of ras farnesyl:Protein transferase","Reiss Y., Seabra M.C., Goldstein J.L., Brown M.S.",10462023,"Methods",1, 3,19,1,1,0,2,0,21
1990,"Inhibition of purified p21(ras) farnesyl:protein transferase by Cys-AAX tetrapeptides","Reiss Y., Goldstein J.L., Seabra M.C., Casey P.J., Brown M.S.",00928674,"Cell",62, 1,393,10,15,3,28,0,421
