2008,"CXCR3 and CCR5 chemokines in induced sputum from patients with COPD","Costa C., Rufino R., Traves S.L., Lapa E Silva J.R., Barnes P.J., Donnelly L.E.",00123692,"Chest",133, 1,0,0,7,7,4,11
2008,"Global strategy for asthma management and prevention: GINA executive summary","Bateman E.D., Pedersen S.E., Pizzichini E., Sullivanee S.D., Wenzel S.E., Zar H.J., Hurd S.S., Barnes P.J., Bousquet J., Drazen J.M., FitzGeralde M., Gibson P., Ohta K., O'Byrne P.",09031936,"European Respiratory Journal",31, 1,0,0,48,48,71,119
2007,"Benchmarking of a motion sensing system for medical imaging and radiotherapy","Barnes P., Baldock C., Meikle S., Fulton R.",10957863,"IEEE Nuclear Science Symposium Conference Record",6, ,0,0,0,0,0,0
2007,"Effects of montelukast treatment and withdrawal on fractional exhaled nitric oxide and lung function in children with asthma","Montuschi P., Mondino C., Koch P., Ciabattoni G., Barnes P.J., Baviera G.",00123692,"Chest",132, 6,0,0,2,2,1,3
2007,"Erratum: Change page: Using a combination inhaler (budesonide plus formoterol) as rescue therapy improves asthma control (British Medical Journal (2007) 335, (513))","Barnes P.J.",09598146,"British Medical Journal",335, 7628,0,0,0,0,0,0
2007,"New aspects of chronic obstructive pulmonary disease","Barnes P.J.",17471060,"Journal of Organ Dysfunction",3, 4,0,0,0,0,0,0
2007,"Review of the biological mechanisms and potential treatments | Aperçu des mécanismes biologiques et implications thérapeutiques","Barnes P.J.",07618425,"Revue des Maladies Respiratoires",24, ,0,0,0,0,0,0
2007,"The role of I?B kinase 2, but not activation of NF-?B, in the release of CXCR3 ligands from IFN-?-stimulated human bronchial epithelial cells","Tudhope S.J., Catley M.C., Fenwick P.S., Russell R.E.K., Rumsey W.L., Newton R., Barnes P.J., Donnelly L.E.",00221767,"Journal of Immunology",179, 9,0,0,7,7,4,11
2007,"Inflammation, oxidative stress and systemic effects in mild chronic obstructive pulmonary disease","Foschino Barbaro M.P., Carpagnano G.E., Spanevello A., Cagnazzo M.G., Barnes P.J.",03946320,"International Journal of Immunopathology and Pharmacology",20, 4,0,1,1,2,2,4
2007,"Global strategy for the diagnosis, management, and prevention of chronic obstructive pulmonary disease: GOLD executive summary","Rabe K.F., Van Weel C., Zielinski J., Hurd S., Anzueto A., Barnes P.J., Buist S.A., Calverley P., Fukuchi Y., Jenkins C., Rodriguez-Roisin R.",1073449X,"American Journal of Respiratory and Critical Care Medicine",176, 6,0,10,239,249,195,444
2007,"Using a combination inhaler (budesonide plus formoterol) as rescue therapy improves asthma control","Barnes P.J.",09598146,"British Medical Journal",335, 7618,0,1,5,6,2,8
2007,"A new capitalism","Barnes P.",08960615,"World Watch",20, 5,0,0,0,0,0,0
2007,"Lung delivery studies using siRNA conjugated to TAT(48-60) and penetratin reveal peptide induced reduction in gene expression and induction of innate immunity","Moschos S.A., Lindsay M.A., Jones S.W., Perry M.M., Williams A.E., Erjefalt J.S., Turner J.J., Barnes P.J., Sproat B.S., Gait M.J.",10431802,"Bioconjugate Chemistry",18, 5,0,0,15,15,14,29
2007,"Erratum: ""Exacerbations of chronic obstructive pulmonary disease"" (European Respiratory Journal (2007) vol. 29 (1224-1238))","Celli B.R., Barnes P.J.",09031936,"European Respiratory Journal",30, 2,0,0,0,0,0,0
2007,"Effect of an inducible nitric oxide synthase inhibitor on differential flow-exhaled nitric oxide in asthmatic patients and healthy volunteers","Brindicci C., Ito K., Barnes P.J., Kharitonov S.A.",00123692,"Chest",132, 2,0,0,1,1,4,5
2007,"The problem of cough and development of novel antitussives","Barnes P.J.",10945539,"Pulmonary Pharmacology and Therapeutics",20, 4,0,0,4,4,1,5
2007,"Loss of control of asthma following inhaled corticosteroid withdrawal is associated with increased sputum interleukin-8 and neutrophils","Maneechotesuwan K., Essilfie-Quaye S., Kharitonov S.A., Adcock I.M., Barnes P.J.",00123692,"Chest",132, 1,0,1,3,4,2,6
2007,"Exacerbations of chronic obstructive pulmonary disease","Celli B.R., Barnes P.J.",09031936,"European Respiratory Journal",29, 6,0,6,25,31,15,46
2007,"Prevention of death in COPD [1]","Barnes P.J.",00284793,"New England Journal of Medicine",356, 21,0,1,0,1,0,1
2007,"Chronic obstructive pulmonary disease: a growing but neglected global epidemic.","Barnes P.J.",15491676,"PLoS medicine",4, 5,0,0,5,5,4,9
2007,"New molecular targets for the treatment of neutrophilic diseases","Barnes P.J.",00916749,"Journal of Allergy and Clinical Immunology",119, 5,0,1,22,23,16,39
2007,"Chronic obstructive pulmonary disease: A growing but neglected global epidemic","Barnes P.J.",15491277,"PLoS Medicine",4, 5,0,1,4,5,0,5
2007,"Differential flow analysis of exhaled nitric oxide in patients with asthma of differing severity","Brindicci C., Ito K., Barnes P.J., Kharitonov S.A.",00123692,"Chest",131, 5,0,0,5,5,7,12
2007,"Unexpected failure of anti-tumor necrosis factor therapy in chronic obstructive pulmonary disease","Barnes P.J.",1073449X,"American Journal of Respiratory and Critical Care Medicine",175, 9,0,0,4,4,1,5
2007,"Repression of inflammatory gene expression in human pulmonary epithelial cells by small-molecule I?B kinase inhibitors","Newton R., Holden N.S., Catley M.C., Oyelusi W., Leigh R., Proud D., Barnes P.J.",00223565,"Journal of Pharmacology and Experimental Therapeutics",321, 2,0,3,12,15,15,30
2007,"Normal bronchial blood flow in COPD is unaffected by inhaled corticosteroids and correlates with exhaled nitric oxide","Paredi P., Ward S., Cramer D., Barnes P.J., Kharitonov S.A.",00123692,"Chest",131, 4,0,0,0,0,1,1
2007,"Scientific rationale for using a single inhaler for asthma control","Barnes P.J.",09031936,"European Respiratory Journal",29, 3,0,5,15,20,8,28
2007,"Insights into oxidative stress: The isoprostanes","Montuschi P., Barnes P., Roberts II L.J.",09298673,"Current Medicinal Chemistry",14, 6,0,3,15,18,8,26
2007,"Regulation of Th2 cytokine genes by p38 MAPK-mediated phosphorylation of GATA-3","Maneechotesuwan K., Xin Y., Ito K., Jazrawi E., Lee K.-Y., Usmani O.S., Barnes P.J., Adcock I.M.",00221767,"Journal of Immunology",178, 4,0,0,10,10,5,15
2007,"Maternally imprinted microRNAs are differentially expressed during mouse and human lung development","Williams A.E., Moschos S.A., Perry M.M., Barnes P.J., Lindsay M.A.",10588388,"Developmental Dynamics",236, 2,0,2,6,8,9,17
2007,"From the authors [2]","Erin E.M., Onn M.K., Barnes P.J., Hansel T.T.",1073449X,"American Journal of Respiratory and Critical Care Medicine",175, 3,0,0,0,0,0,0
2007,"A novel flow cytometric assay of human whole blood neutrophil and monocyte CD11b levels: Upregulation by chemokines is related to receptor expression, comparison with neutrophil shape change, and effects of a chemokine receptor (CXCR2) antagonist","Nicholson G.C., Hansel T.T., Tennant R.C., Carpenter D.C., Sarau H.M., Kon O.M., Barnes P.J., Salmon M., Vessey R.S., Tal-Singer R.",10945539,"Pulmonary Pharmacology and Therapeutics",20, 1,0,1,3,4,3,7
2007,"Chronic cough and Holmes-Adie syndrome","Ford P.A., Barnes P.J., Usmani O.S.",01406736,"Lancet",369, 9558,0,1,1,2,2,4
2007,"From the authors [2]","Erin E.M., Onn M.K., Barnes P.J., Hansel T.T.",1073449X,"American Journal of Respiratory and Critical Care Medicine",175, 2,0,0,0,0,0,0
2006,"Isoprostanes and asthma","Montuschi P., Barnes P.J.",17406773,"Drug Discovery Today: Therapeutic Strategies",3, 3,0,0,1,1,0,1
2006,"Generating monodisperse pharmacological aerosols using the spinning-top aerosol generator","Biddiscombe M.F., Barnes P.J., Usmani O.S.",08942684,"Journal of Aerosol Medicine: Deposition, Clearance, and Effects in the Lung",19, 3,0,0,0,0,0,0
2006,"IL-1? and TNF-? regulation of the adenosine receptor (A 2A) expression: Differential requirement for NF-?B binding to the proximal promoter","Morello S., Ito K., Yamamura S., Lee K.-Y., Jazrawi E., DeSouza P., Barnes P., Cicala C., Adcock I.M.",00221767,"Journal of Immunology",177, 10,0,2,4,6,6,12
2006,"Future therapies for chronic obstructive pulmonary disease","Barnes P.J.",03762491,"Zhonghua yi xue za zhi",86, 41,0,0,0,0,0,0
2006,"Exhaled biomarkers","Kharitonov S.A., Barnes P.J.",00123692,"Chest",130, 5,0,16,19,35,10,45
2006,"Expression of nonmuscle cofilin-1 and steroid responsiveness in severe asthma","Vasavda N., Eichholtz T., Takahashi A., Affleck K., Matthews J.G., Barnes P.J., Adcock I.M.",00916749,"Journal of Allergy and Clinical Immunology",118, 5,0,1,2,3,1,4
2006,"New therapies for asthma","Barnes P.J.",14714914,"Trends in Molecular Medicine",12, 11,0,2,10,12,3,15
2006,"Treatment with (R)-albuterol has no advantage over racemic albuterol.","Barnes P.J.",1073449X,"American journal of respiratory and critical care medicine",174, 9,0,7,2,9,2,11
2006,"From the authors [6]","Kraft M., Barnes P.J.",1073449X,"American Journal of Respiratory and Critical Care Medicine",174, 9,0,0,0,0,0,0
2006,"(R)-albuterol for asthma: Pro [a.k.a. (S)-albuterol for asthma: Con]","Ameredes B.T., Calhoun W.J., Barnes P.J.",1073449X,"American Journal of Respiratory and Critical Care Medicine",174, 9,0,6,2,8,1,9
2006,"Inhibitory effect of p38 mitogen-activated protein kinase inhibitors on cytokine release from human macrophages","Smith S.J., Fenwick P.S., Nicholson A.G., Kirschenbaum F., Finney-Hayward T.K., Higgins L.S., Giembycz M.A., Barnes P.J., Donnelly L.E.",00071188,"British Journal of Pharmacology",149, 4,0,5,11,16,9,25
2006,"Chemokine receptors as therapeutic targets in chronic obstructive pulmonary disease","Donnelly L.E., Barnes P.J.",01656147,"Trends in Pharmacological Sciences",27, 10,0,9,15,24,9,33
2006,"The effects of a monoclonal antibody directed against tumor necrosis factor-? in asthma","Erin E.M., Kon O.M., Barnes P.J., Hansel T.T., Leaker B.R., Nicholson G.C., Tan A.J., Green L.M., Neighbour H., Zacharasiewicz A.S., Barnathan E.S.",1073449X,"American Journal of Respiratory and Critical Care Medicine",174, 7,4,19,38,57,13,74
2006,"Transcription factors in airway diseases","Barnes P.J.",00236837,"Laboratory Investigation",86, 9,2,10,14,24,7,33
2006,"The need to improve inhalation technique in Europe: A report from the Aerosol Drug Management Improvement Team","Crompton G.K., Sanchis J., Viejo J.L., Voshaar T., Barnes P.J., Broeders M., Corrigan C., Corbetta L., Dekhuijzen R., Dubus J.C., Magnan A., Massone F.",09546111,"Respiratory Medicine",100, 9,3,10,12,22,2,27
2006,"Theophylline for COPD","Barnes P.J.",00406376,"Thorax",61, 9,0,5,7,12,2,14
2006,"Beclometasone dipropionate/formoterol in an HFA-propelled pressurised metered-dose inhaler: A viewpoint by Peter J. Barnes","Barnes P.J.",00126667,"Drugs",66, 11,0,0,0,0,0,0
2006,"Pharmacology of airways and vessels in lung slices in situ: Role of endogenous dilator hormones","Moreno L., Perez-Vizcaino F., Harrington L., Faro R., Sturton G., Barnes P.J., Mitchell J.A.",1465993X,"Respiratory Research",7, ,0,2,2,4,1,5
2006,"Measurement of bronchial and alveolar nitric oxide production in normal children and children with asthma","Paraskakis E., Brindicci C., Fleming L., Krol R., Kharitonov S.A., Wilson N.M., Barnes P.J., Bush A.",1073449X,"American Journal of Respiratory and Critical Care Medicine",174, 3,0,10,11,21,5,26
2006,"Against the Dutch hypothesis: asthma and chronic obstructive pulmonary disease are distinct diseases.","Barnes P.J.",1073449X,"American journal of respiratory and critical care medicine.",174, 3,3,2,4,6,2,11
2006,"Asthma and chronic obstructive pulmonary disease exhibit common origins in any country!","Kraft M., Barnes P.J.",1073449X,"American Journal of Respiratory and Critical Care Medicine",174, 3,3,2,6,8,2,13
2006,"Effects of a leukotriene receptor antagonist on exhaled leukotriene E4 and prostanoids in children with asthma","Montuschi P., Mondino C., Koch P., Barnes P.J., Ciabattoni G.",00916749,"Journal of Allergy and Clinical Immunology",118, 2,1,10,9,19,7,27
2006,"ABC of chronic obstructive pulmonary disease: Future treatments","Barnes P.J.",09598146,"British Medical Journal",333, 7561,0,3,2,5,0,5
2006,"Validation of the anti-inflammatory properties of small-molecule I?B kinase (IKK)-2 inhibitors by comparison with adenoviral-mediated delivery of dominant-negative IKK1 and IKK2 in human airways smooth muscle","Catley M.C., Sukkar M.B., Chung K.F., Jaffee B., Liao S.-M., Coyle A.J., Haddad E.-B., Barnes P.J., Newton R.",0026895X,"Molecular Pharmacology",70, 2,1,8,4,12,5,18
