2006,Discussion,"Mantovani A., Schoub B., Williams T.J., Latge J.-P., Ryffel B., McGreal E., Steinman R., Finn O.J., Sim R., Lambrecht B.N., Bateman E., Sheehan J.K., Speert D.P., Hoal E., Segal A., Romani L.",15282511,Novartis Foundation Symposium,279, ,0,0,0,0,0,0
2006,Discussion,"Schoub B., Williams T.J., Romani L., McGreal E., Hussell T., Peiris J.M., Steyn L., Steinman R., Finn O.J., Lambrecht B.N., Gordon S., Ryffel B., Didierlaurent A.",15282511,Novartis Foundation Symposium,279, ,0,0,0,0,0,0
2006,Discussion,"Brown G., Williams T.J., Finn O.J., Sim E., Lambrecht B.N., Segal A., Mantovani A., Ryffel B., Gordon S.",15282511,Novartis Foundation Symposium,279, ,0,0,0,0,0,0
2006,Chemokines and their receptors in allergic disease,"Pease J.E., Williams T.J.",916749,Journal of Allergy and Clinical Immunology,118,2,2,10,6,16,4,22
2006,Alanine scanning mutagenesis of the chemokine receptor CCR3 reveals distinct extracellular residues involved in recognition of the eotaxin family of chemokines,"Duchesnes C.E., Murphy P.M., Williams T.J., Pease J.E.",1615890,Molecular Immunology,43,8,1,4,2,6,4,11
2006,The attraction of chemokines as a target for specific anti-inflammatory therapy,"Pease J.E., Williams T.J.",71188,British Journal of Pharmacology,147,1,1,10,4,14,4,19
2005,Discussion,"Williams T., Bradding P., Ono S.J., Brown M., Lee D.M., Galli S.J., Metzger H., Koyasu S., Pecht I., Rivera J., Metcalfe D.D., Marshall J.S.",15282511,Novartis Foundation Symposium,271, ,0,0,0,0,0,0
2005,General discussion II,"Ono S.J., Walls A., Metzger H., Oettgen H., Kawakami T., Galli S.J., Stevens R., Metcalfe D.D., Williams T., MacGlashan D., Rivera J., Bradding P.",15282511,Novartis Foundation Symposium,271, ,0,0,0,0,0,0
2005,Single dose topical corticosteroid inhibits IL-5 and IL-13 in nasal lavage following grass pollen challenge,"Erin E.M., Hansel T., Leaker B.R., Zacharasiewicz A.S., Higgins L.A., Williams T.J., Boyce M.J., De Boer P., Durham S.R., Barnes P.J.",1054538,Allergy: European Journal of Allergy and Clinical Immunology,60,12,0,0,5,5,1,6
2005,"Topical corticosteroid inhibits interleukin-4, -5 and -13 in nasal secretions following allergen challenge","Erin E.M., Hansel T.T., Zacharasiewicz A.S., Nicholson G.C., Tan A.J., Higgins L.A., Williams T.J., Murdoch R.D., Durham S.R., Barnes P.J.",9547894,Clinical and Experimental Allergy,35,12,2,5,6,11,3,16
2005,Discussion,"Rivera J., Koyasu S., Ono S.J., Metcalfe D.D., Williams T., Stevens R., Walls A., Austen K.F., Brown M., Pecht I.",15282511,Novartis Foundation Symposium,271, ,0,0,0,0,0,0
2005,Effects of neutron irradiation on precipitation in reactor pressure vessel steels,"Faulkner R.G., Lu Z., Ellis D., Williams T.J.",,Journal of ASTM International,2,10,0,0,0,0,0,0
2005,"Leukotriene B4, an activation product of mast cells, is a chemoattractant for their progenitors","Weller C.L., Collington S.J., Brown J.K., Miller H.R.P., Al-Kashi A., Clark P., Jose P.J., Hartnell A., Williams T.J.",221007,Journal of Experimental Medicine,201,12,9,12,13,25,4,38
2005,Detection and identification of toxic air pollutants using airborne LWIR hyperspectral imaging,"Williams D.J., Feldman B.L., Williams T.J., Pilant D., Lucey P.G., Worthy L.D.",0277786X,Proceedings of SPIE - The International Society for Optical Engineering,5655, ,0,0,1,1,2,3
2005,Selective suppression of leukocyte recruitment in allergic inflammation,"Weller C.L., Jose P.J., Williams T.J.",740276,Memorias do Instituto Oswaldo Cruz,100,1,1,0,1,1,1,3
2005,The carboxyl terminus of the chemokine receptor CCR3 contains distinct domains which regulate chemotactic signaling and receptor down-regulation in a ligand-dependent manner,"Sabroe I., Jorritsma A., Stubbs V.E.L., Xanthou G., Jopling L.A., Ponath P.D., Williams T.J., Murphy P.M., Pease J.E.",142980,European Journal of Immunology,35,4,1,2,3,5,1,7
2005,"Site-directed mutagenesis of CC chemokine receptor 1 reveals the mechanism of action of UCB 35625, a small molecule chemokine receptor antagonist","Lopes De Mendonca F., Da Fonseca P.C.A., Phillips R.M., Saldanha J.W., Williams T.J., Pease J.E.",219258,Journal of Biological Chemistry,280,6,10,6,6,12,8,30
2004,Identification of selective basophil chemoattractants in human nasal polyps as insulin-like growth factor-1 and insulin-like growth factor-2,"Hartnell A., Heinemann A., Conroy D.M., Wait R., Sturm G.J., Caversaccio M., Jose P.J., Williams T.J.",221767,Journal of Immunology,173,10,5,2,2,4,0,9
2004,Differential release of MIP-1? and eotaxin during infection of mice by Histoplasma capsulatum or inoculation of ?-glucan,"Medeiros A.I., Malheiro A., Jose P.J., Conroy D.M., Williams T.J., Faccioli L.H.",10233830,Inflammation Research,53,8,2,1,0,1,0,3
2004,Regulation of eosinophil trafficking in asthma and allergy.,"Pease J.E., Weller C.L., Williams T.J.",9476075,Ernst Schering Research Foundation workshop,,45,2,0,0,0,1,3
2004,The eosinophil enigma,Williams T.J.,219738,Journal of Clinical Investigation,113,4,22,7,7,14,1,37
2004,"Pharmacological characteristics of Ro 115-1240, a selective ? 1A/1L-adrenoceptor partial agonist: A potential therapy for stress urinary incontinence","Blue D.R., Daniels D.V., Gever J.R., Jett M.F., O'Yang C., Tang H.M., Williams T.J., Ford A.P.D.W.",14644096,BJU International,93,1,13,2,2,4,0,17
2003,"Unicode, UTF-8, ASCII, and SNOMED CT.","Kilbourne J., Williams T.",,AMIA . Annual Symposium proceedings [electronic resource] / AMIA Symposium. AMIA Symposium,, ,0,0,0,0,0,0
2003,Histamine induces cytoskeletal changes in human eosinophils via the H 4 receptor,"Buckland K.F., Williams T.J., Conroy D.M.",71188,British Journal of Pharmacology,140,6,35,10,17,27,5,67
2003,Acute allergic responses induce a prompt luminal entry of airway tissue eosinophils,"Erjefalt J.S., Korsgren M., Malm-Erjefalt M., Conroy D.M., Williams T.J., Persson C.G.A.",10441549,American Journal of Respiratory Cell and Molecular Biology,29,4,6,0,0,0,0,6
2003,Chemokines acting via CXCR2 and CXCR4 control the release of neutrophils from the bone marrow and their return following senescence,"Martin C., Burdon P.C.E., Bridger G., Gutierrez-Ramos J.-C., Williams T.J., Rankin S.M.",10747613,Immunity,19,4,51,16,20,36,10,97
2003,CCR4 blockade does not inhibit allergic airways inflammation,"Conroy D.M., Jopling L.A., Lloyd C.M., Hodge M.R., Andrew D.P., Williams T.J., Pease J.E., Sabroe I.",7415400,Journal of Leukocyte Biology,74,4,18,3,2,5,4,27
2003,Molecular characterization of the chemokine receptor CXCR3: Evidence for the involvement of distinct extracellular domains in a multi-step model of ligand binding and receptor activation,"Xanthou G., Williams T.J., Pease J.E.",142980,European Journal of Immunology,33,10,14,5,7,12,2,28
2003,"CCR3 functional responses are regulated by both CXCR3 and its ligands CXCL9, CXCL10 and CXCL11","Xanthou G., Duchesnes C.E., Williams T.J., Pease J.E.",142980,European Journal of Immunology,33,8,32,6,13,19,2,53
2003,"Variations in eosinophil chemokine responses: An investigation of CCR1 and CCR3 function, expression in atopy, and identification of a functional CCR1 promoter","Phillips R.M., Stubbs V.E.L., Henson M.R., Williams T.J., Pease J.E., Sabroe I.",221767,Journal of Immunology,170,12,13,4,5,9,1,23
2003,"Synthesis, pharmacology and pharmacokinetics of 3-(4-Arylpiperazin-1-ylalkyl)-uracils as uroselective ?1A-antagonists","Lopez F.J., Morgans Jr. D.J., Padilla F., Perez-Medrano A., Quintero C., Romero M., Sandoval L., Smith S.A., Williams T.J., Blue D.R., Arias L., Chan R., Clarke D.E., Elworthy T.R., Ford A.P.D.W., Guzman A., Jaime-Figueroa S., Jasper J.R.",0960894X,Bioorganic and Medicinal Chemistry Letters,13,11,5,2,2,4,0,9
2003,Proteoglycans are potent modulators of the biological responses of eosinophils to chemokines,"Culley F.J., Fadlon E.J., Kirchem A., Williams T.J., Jose P.J., Pease J.E.",142980,European Journal of Immunology,33,5,16,2,2,4,1,21
2003,P-selectin mediates IL-13-induced eosinophil transmigration but not eotaxin generation in vivo: A comparative study with IL-4-elicited responses,"Larbi K.Y., Dangerfield J.P., Culley F.J., Marshall D., Haskard D.O., Jose P.J., Williams T.J., Nourshargh S.",7415400,Journal of Leukocyte Biology,73,1,3,1,2,3,0,6
2002,Plasma concentrations and role of macrophage inflammatory protein-1? during chronic Schistosoma mansoni infection in humans,"Falcao P.L., Correa-Oliveira R., Fraga L.A.O., Talvani A., Proudfoot A.E.I., Wells T.N.C., Williams T.J., Jose P.J., Teixeira M.M.",221899,Journal of Infectious Diseases,186,11,12,0,3,3,2,17
2002,Regulation of human Eotaxin-3/CCL26 expression: Modulation by cytokines and glucocorticoids,"Banwell M.E., Tolley N.S., Williams T.J., Mitchell T.J.",10434666,Cytokine,17,6,23,2,2,4,1,28
2002,"Eotaxin (CCL11) and eotaxin-2 (CCL24) induce recruitment of eosinophils, basophils, neutrophils, and macrophages as well as features of early- and late-phase allergic reactions following cutaneous injection in human atopic and nonatopic volunteers","Menzies-Gow A., Ying S., Sabroe I., Stubbs V.L., Soler D., Williams T.J., Kay A.B.",221767,Journal of Immunology,169,5,41,9,5,14,3,58
2002,CCR4 in human allergen-induced late responses in the skin and lung,"Nouri-Aria K.T., Williams T.J., Pease J.E., Lloyd C.M., Sabroe I., Durham S.R., Wilson D., Francis J.N., Jopling L.A., Jacobson M.R., Hodge M.R., Andrew D.P., Till S.J., Varga E.-M.",142980,European Journal of Immunology,32,7,25,3,5,8,2,35
2002,A model of irradiation damage in high nickel submerged arc welds,"Williams T.J., Ellis D., English C.A., Hyde J.",3080161,International Journal of Pressure Vessels and Piping,79, 8-10,2,1,1,2,0,4
2002,Indomethacin causes prostaglandin D2-like and eotaxin-like selective responses in eosinophils and basophils,"Stubbs V.E.L., Schratl P., Hartnell A., Williams T.J., Peskar B.A., Heinemann A., Sabroe I.",219258,Journal of Biological Chemistry,277,29,25,5,5,10,5,40
2002,Responses of leukocytes to chemokines in whole blood and their antagonism by novel CC-Chemokine Receptor 3 antagonists,"Bryan S.A., Sabroe I., Jose P.J., Topping J.R., Wilhelm R., Soderberg C., Kertesz D., Barnes P.J., Williams T.J., Hansel T.T.",1073449X,American Journal of Respiratory and Critical Care Medicine,165,12,23,4,1,5,3,31
2002,Innate and cognate mechanisms of pulmonary eosinophilia in helminth infection,"Culley F.J., Brown A., Girod N., Pritchard D.I., Williams T.J.",142980,European Journal of Immunology,32,5,5,2,4,6,2,13
2002,Eotaxin receptor (CCR3) antagonism in asthma and allergic disease.,"Erin E.M., Williams T.J., Barnes P.J., Hansel T.T.",1568010X,Curr Drug Targets Inflamm Allergy,1,2,29,3,7,10,1,40
2002,Stalking the chemokine,Williams T.J.,1073449X,American Journal of Respiratory and Critical Care Medicine,165,10,2,0,0,0,0,2
2002,"Chemokines, innate and adaptive immunity, and respiratory disease","Sabroe I., Lloyd C.M., Whyte M.K.B., Dower S.K., Williams T.J., Pease J.E.",9031936,European Respiratory Journal,19,2,14,4,1,5,2,21
2002,"The identification, characterization, and distribution of guinea pig CCR4 and epitope mapping of a blocking antibody","Jopling L.A., Sabroe I., Andrew D.P., Mitchell T.J., Li Y., Hodge M.R., Williams T.J., Pease J.E.",219258,Journal of Biological Chemistry,277,9,5,1,1,2,0,7
2001,LPS induces eosinophil migration via CCR3 signaling through a mechanism independent of RANTES and eotaxin,"Penido C., Castro-Faria-Neto H.C., Vieira-de-Abreu A., Figueiredo R.T., Pelled A., Martins M.A., Jose P.J., Williams T.J., Bozza P.T.",10441549,American Journal of Respiratory Cell and Molecular Biology,25,6,17,2,0,2,1,20
2001,Eotaxin and the attraction of eosinophils to the asthmatic lung,"Conroy D.M., Williams T.J.",14659921,Respiratory Research,2,3,19,5,4,9,3,31
2001,Three years of operation of AHI: The University of Hawaii's airborne hyperspectral imager,"Lucey P., Williams T.J., Hinrichs J.L., Winter M., Steutel D., Winter E.",0277786X,Proceedings of SPIE - The International Society for Optical Engineering,4369, ,1,0,0,0,0,1
2001,Neutrophils in chronic obstructive pulmonary disease,"Williams T.J., Jose P.J.",,Novartis Foundation Symposium,234, ,10,2,1,3,1,14
2001,"Preliminary results from AHI at the MUST 2000 experiment in Cairns, Australia","Winter M., Lucey P., Williams T., Steutel D.",0277786X,Proceedings of SPIE - The International Society for Optical Engineering,4369, ,0,0,0,0,0,0
2001,The CC Chemokine Eotaxin (CCL11) Is a Partial Agonist of CC Chemokine Receptor 2b,"Martinelli R., Sabroe I., LaRosa G., Williams T.J., Pease J.E.",219258,Journal of Biological Chemistry,276,46,27,3,2,5,1,33
2001,The risk of liver damage associated with minocycline: A comparative study,"Seaman H.E., Lawrenson R.A., Williams T.J., MacRae K.D., Farmer R.D.T.",912700,Journal of Clinical Pharmacology,41,8,4,0,1,1,0,5
2001,Blockade of PAF receptors controls interleukin-8 production by regulating the activation of neutrophil CD11/CD18,"Au B.-T., Teixeira M.M., Collins P.D., Williams T.J.",142999,European Journal of Pharmacology,425,1,8,0,2,2,0,10
2001,The role of ?1-adrenoceptors and 5-HT1a receptors in the control of the micturition reflex in male anaesthetized rats,"Conley R.K., Williams T.J., Ford A.P.D.W., Ramage A.G.",71188,British Journal of Pharmacology,133,1,24,3,3,6,1,31
2001,Eotaxin and asthma,"Pease J.E., Williams T.J.",14714892,Current Opinion in Pharmacology,1,3,14,1,2,3,2,19
2001,Roles of chemokines in the regulation of leucocyte recruitment,"Sabroe I., Williams T.J., Pease J.E.",1435221,Clinical Science,100,4,2,0,2,2,0,4
2001,T cell phenotypes of the normal nasal mucosa: Induction of Th2 cytokines and CCR3 expression by IL-4,"Till S.J., Durham S.R., Sabroe I., Jopling L.A., Wachholz P.A., Robson R.L., Qin S., Andrew D.P., Wu L., Van Neerven J., Williams T.J.",221767,Journal of Immunology,166,4,8,2,1,3,0,11
2001,Guidelines on the selection of patients with lung cancer for surgery,"Armstrong P., Roland M., Rudd R.M., Walker W.S., Williams T.J., Saunders M.I., Nicholson A.G., Congleton J., Fountain S.W., Jagoe T., McAuley D.F., Macmahon J., Muers M.F., Page R.D., Plant P.K.",406376,Thorax,56,2,129,22,22,44,23,196
2000,Basophil responses to chemokines are regulated by both sequential and cooperative receptor signaling,"Heinemann A., Hartnell A., Stubbs V.E.L., Murakami K., Soler D., LaRosa G., Askenase P.W., Williams T.J., Sabroe I.",221767,Journal of Immunology,165,12,31,4,2,6,2,39
2000,The role of chemokines in nasal polyps | Die rolle von chemokinen bei nasenpolypen,"Caversaccio M., Hartnell A., Calnan D., Jose P., Mackay I.S., Uguccioni M., Baggiolini M., Williams T.J., Conroy D.M.",367672,Schweizerische Medizinische Wochenschrift,,125,8,0,0,0,0,8
2000,The peak expiratory flow sequence in acute exacerbations of asthma,"Birring S.S., Brightling C.E., Heartin E., Williams T.J., Pavord I.D.",406376,Thorax,55,3,0,0,0,0,0,0
2000,"The effects of age, body mass index, smoking and general health on the risk of venous thromboembolism in users of combined oral contraceptives","Nightingale A.L., Lawrenson R.A., Simpson E.L., Williams T.J., MacRae K.D., Farmer R.D.T.",13625187,European Journal of Contraception and Reproductive Health Care,5,4,28,3,6,9,2,39
2000,Regulation of basophil chemokine responses by sequential and co-operative receptor signalling,"Sabroe I., Hartnell A., Williams T.J., Heinemann A.",406376,Thorax,55,3,0,0,0,0,0,0
2000,Eotaxin is specifically cleaved by hookworm metalloproteases preventing its action in vitro and in vivo,"Culley F.J., Brown A., Conroy D.M., Sabroe I., Pritchard D.I., Williams T.J.",221767,Journal of Immunology,165,11,52,6,4,10,2,64
2000,Mechanism underlying acute resident leukocyte disappearance induced by immunological and non-immunological stimuli in rats: Evidence for a role for the coagulation system,"Serra M.F., Diaz B.L., Barreto E.O., Cordeiro R.S.B., Nazare Meirelles M.N.S.L., Williams T.J., Martins M.A., Silva P.M.R.",10233830,Inflammation Research,49,12,2,0,1,1,0,3
2000,Pitfalls of pharmacoepidemiology [6],"Farmer R., Williams T., Nightingale A.",9598146,British Medical Journal,321,7272,2,0,0,0,0,2
2000,Liver damage associated with minocycline use in acne: A systematic review of the published literature and pharmacovigilance data,"Lawrenson R.A., Seaman H.E., Sundstrom A., Williams T.J., Farmer R.D.T.",1145916,Drug Safety,23,4,17,1,2,3,4,24
2000,Delta 32 deletion of CCR5 gene and association with asthma or atopy,"Mitchell T.J., Walley A.J., Pease J.E., Venables P.J.W., Wiltshire S., Williams T.J., Cookson W.O.C.M.",1406736,Lancet,356,9240,26,0,2,2,1,29
2000,Measurement of eosinophil accumulation in vivo.,"Sanz M.J., Jose P.J., Williams T.J.",10643745,"Methods in molecular biology (Clifton, N.J.)",138, ,0,0,0,0,0,0
2000,Asthma and MIF: Innately Th1 and Th2,"Sabroe I., Pease J.E., Williams T.J.",9547894,Clinical and Experimental Allergy,30,9,6,0,0,0,0,6
2000,A small molecule antagonist of chemokine receptors CCR1 and CCR3: Potent inhibition of eosinophil function and CCR3-mediated HIV-1 entry,"Sabroe I., Peck M.J., Van Keulen B.J., Jorritsma A., Simmons G., Clapham P.R., Williams T.J., Pease J.E.",219258,Journal of Biological Chemistry,275,34,112,12,8,20,8,140
2000,Effect of 1995 pill scare on rates of venous thromboembolism among women taking combined oral contraceptives: Analysis of General Practice Research Database,"Farmer R.D.T., Williams T.J., Simpson E.L., Nightingale A.L.",9598146,British Medical Journal,321,7259,52,1,0,1,0,53
2000,A comparison of the risks of venous thromboembolic disease in association with different combined oral contraceptives,"Farmer R.D.T., Lawrenson R.A., Todd J.-C., Williams T.J., MacRae K.D., Tyrer F., Leydon G.M.",3065251,British Journal of Clinical Pharmacology,49,6,41,6,3,9,4,54
2000,Validation of the diagnosis of venous thromboembolism in general practice database studies,"Lawrenson R., Todd J.-C., Leydon G.M., Williams T.J., Farmer R.D.T.",3065251,British Journal of Clinical Pharmacology,49,6,26,9,7,16,3,45
2000,Eotaxin and eosinophil recruitment: Implications for human disease,"Rankin S.M., Conroy D.M., Williams T.J.",13574310,Molecular Medicine Today,6,1,69,9,9,18,13,100
2000,Videonet and voicenet concepts help the realization of interactive video and audio on the internet,"Wunnava Subbarao V., Williams Tim",7347502,Conference Proceedings - IEEE SOUTHEASTCON,, ,0,0,0,0,0,0
2000,Two years of operations of AHI: A LWIR hyperspectral imager,"Lucey P.G., Williams T.J., Winter M., Winter E.M.",0277786X,Proceedings of SPIE - The International Society for Optical Engineering,4030, ,0,0,0,0,0,0
2000,Role of eotaxin and related CC chemokines in allergy and asthma,"Williams T.J., Jose P.J.",10150145,Chemical Immunology,78, ,9,1,0,1,1,11
1999,Patterns of contraception in UK women with Type 1 diabetes mellitus: A GP database study,"Lawrenson R.A., Leydon G.M., Williams T.J., Newson R.B., Feher M.D.",7423071,Diabetic Medicine,16,5,6,0,1,1,0,7
1999,Fetal bovine serum in culture medium alters the pharmacological behavior of human 5-HT7 receptors expressed in HEK 293 cells,"Calixto J.J., Daniels D.V., Oglesby I.B., Williams T.J., Maclennan S.J., Martin G.R.",838969,Proceedings of the Western Pharmacology Society,42, ,0,0,0,0,0,0
1999,"A ""One Stop"" CT/bronchoscopy clinic for patients with suspected lung cancer: A district general hospital experience","Williams T.J., Clearkin R.J., Walter D.F., Lavelle L.A., Birring S.S.",406376,Thorax,54,3,0,0,0,0,0,0
1999,Oral contraceptives and venous thromboembolic disease. Analyses of the UK General Practice Research Database and the UK MediPlus database,"Farmer R.D.T., Lawrenson R.A., Todd J.-C., Williams T.J., MacRae K.",13554786,Human Reproduction Update,5,6,22,3,3,6,2,30
1999,Clinical information for research; the use of general practice databases,"Lawrenson R., Williams T., Farmer R.",9574832,Journal of Public Health Medicine,21,3,30,11,12,23,11,64
1999,Eotaxin levels and eosinophils in guinea pig broncho-alveolar lavage fluid are increased at the onset of a viral respiratory infection,"Scheerens J., Folkerts G., Van Der Linde H., Sterk P.J., Conroy D.M., Williams T.J., Nijkamp F.P.",9602178,"Clinical and Experimental Allergy, Supplement",29,2,15,0,1,1,0,16
1999,Venous thromboembolic disease and combined oral contraceptives: A re-analysis of the MediPlus database,"Todd J.-C., Lavvrenson R., Farmer R.D.T., Williams T.J., Leydon G.M.",2681161,Human Reproduction,14,6,34,0,0,0,2,36
1999,"In vitro ?1-adrenoceptor pharmacology of Ro 70-0004 and RS-100329, novel ?(1A)-adrenoceptor selective antagonists","Williams T.J., Tassa S., Vimont R.L., Chapple C.R., Chess-Williams R., Eglen R.M., Clarke D.E., Ford A.P.D.W., Blue D.R., Daniels D.V., Davis B., Elworthy T., Gever J.R., Kava M.S., Morgans D., Padilla F.",71188,British Journal of Pharmacology,127,1,34,3,3,6,3,43
1999,Midazolam sedation to produce complete amnesia for bronchoscopy: 2 years' experience at a district general hospital,"Williams T.J., Bowie P.E.",9546111,Respiratory Medicine,93,5,12,2,1,3,0,15
1999,Human cloned ?(1A)-adrenoceptor isoforms display ?(1L)-adrenoceptor pharmacology in functional studies,"Daniels D.V., Chang D.J., Ford A.P.D.W., Gever J.R., Jasper J.R., Kava M.S., Lesnick J.D., Meloy T.D., Stepan G., Williams T.J., Clarke D.E.",142999,European Journal of Pharmacology,370,3,40,8,8,16,1,57
1999,Differential regulation of eosinophil chemokine signaling via CCR3 and non-CCR3 pathways,"Sabroe I., Hartnell A., Jopling L.A., Bel S., Ponath P.D., Pease J.E., Collins P.D., Williams T.J.",221767,Journal of Immunology,162,5,92,4,4,8,5,105
1999,Human eotaxin induces eosinophil extravasation through rat mesenteric venules: Role of ?4 integrins and vascular cell adhesion molecule-1,"Nagai K., Nourshargh S., Larkin S., Hartnell A., Larbi K., Razi Aghakhani M., Windley C., Davies D., Lobb R.R., Williams T.J.",192805,Immunology,96,2,13,0,0,0,0,13
1999,What you need to know about NAS,"Williams Tim, Smith Sue",10975152,Storage Management Solutions,4,5,0,0,0,0,0,0
1999,Role of eotaxin in allergic inflammation,Williams T.J.,11485493,European Cytokine Network,10,2,0,0,0,0,0,0
1998,AHI: An airborne long wave infrared hyperspectral imager,"Lucey P.G., Winter E.M., Kendall W., Stocker A., Horton K., Bowman A.P., Williams T., Mignard M., Julian J., Kokobun D., Allen G., Hampton D., Schaff W., Schlangen M.",0277786X,Proceedings of SPIE - The International Society for Optical Engineering,3431, ,23,2,2,4,0,27
1998,"Cloning and characterization of the guinea pig eosinophil eotaxin receptor, C-C chemokine receptor-3: Blockade using a monoclonal antibody in vivo","Sabroe I., Ponath P.D., Conroy D.M., Gerard N.P., Li Y., Collins P.D., Post T.W., Jose P.J., Williams T.J., Gerard C.J.",221767,Journal of Immunology,161,11,45,1,4,5,0,50
1998,Mechanisms of acute eosinophil mobilization from the bone marrow stimulated by interleukin 5: The role of specific adhesion molecules and phosphatidylinositol 3-kinase,"Palframan R.T., Collins P.D., Severs N.J., Rothery S., Williams T.J., Rankin S.M.",221007,Journal of Experimental Medicine,188,9,92,13,10,23,3,118
1998,Elevated concentrations of eotaxin and interleukin-5 in human neurocysticercosis,"Evans C.A.W., Garcia H.H., Hartnell A., Gilman R.H., Jose P.J., Martinez M., Remick D.G., Williams T.J., Friedland J.S.",199567,Infection and Immunity,66,9,23,2,0,2,1,26
1998,Effect of sinoaortic denervation on arterial pressure changes evoked by bed nucleus stimulation,"Dunn J.D., Williams T.J.",3619230,Brain Research Bulletin,46,4,0,1,0,1,0,1
1998,Oral contraception was not associated with venous thromboembolic disease in recent study [3],"Farmer R.D.T., Todd J.-C., MacRae K.D., Williams T.J., Lewis M.A.",9598146,British Medical Journal,316,7137,14,1,0,1,0,15
1998,Human eotaxin-induces ?4 and ?2 integrin-dependent eosinophil accumulation in rat skin in vivo: Delayed generation of eotaxin in response to IL-4,"Sanz M.-J., Nourshargh S., Jose P.J., Ponath P.D., Mackay C.R., Newman W., Miyasaka M., Tamatani T., Flanagan B.F., Lobb R.R., Williams T.J.",221767,Journal of Immunology,160,7,40,2,1,3,0,43
1998,Eotaxin induces a rapid release of eosinophils and their progenitors from the bone marrow,"Palframan R.T., Collins P.D., Williams T.J., Rankin S.M.",64971,Blood,91,7,142,14,8,22,6,170
1998,Effect of PDE4 inhibitors on zymosan-induced IL-8 release from human neutrophils: Synergism with prostanoids and salbutamol,"Au B.-T., Teixeira M.M., Collins P.D., Williams T.J.",71188,British Journal of Pharmacology,123,6,50,1,1,2,1,53
1998,Affinity and efficacy of ?1-adrenoceptor antagonists at the 5-HT1A receptor using [3H] 8-OH-DPAT and [35S]-GTP?S binding,"Stepan G.J., Williams T.J., Ford A.P.D.W., Eglen R.M.",8926638,FASEB Journal,12,4,0,0,0,0,0,0
1998,Pharmacological characterization of the human recombinant ?1A-adrenoceptor (AR),"Gever J.R., Lachnit W.G., Daniels D.V., Williams T.J., Meloy T.D., Ford A.P.D.W.",8926638,FASEB Journal,12,4,0,0,0,0,0,0
1998,Conserved structure and tissue expression of rat eotaxin,"Williams C.M.M., Newton D.J., Wilson S.A., Williams T.J., Coleman J.W., Flanagan B.F.",937711,Immunogenetics,47,2,16,1,0,1,0,17
1998,The risks of venous thromboembolic disease among German women using oral contraceptives: A database study,"Farmer R.D.T., Todd J.-C., Lewis M.A., MacRae K.D., Williams T.J.",107824,Contraception,57,2,33,0,0,0,0,33
1998,Blockade of chemokine activity by a soluble chemokine binding protein from vaccinia virus,"Alcami A., Symons J.A., Collins P.D., Williams T.J., Smith G.L.",221767,Journal of Immunology,160,2,137,6,6,12,5,154
1998,Alpha 1-adrenoceptor subtypes in the human cardiovascular and urogenital systems.,"Michel M.C., Taguchi K., Schafers R.S., Williams T.J., Clarke D.E., Ford A.P.",10543589,"Advances in pharmacology (San Diego, Calif.)",42, ,7,3,5,8,0,15
