2006,"Regulation of prostate cell growth and morphogenesis by Dickkopf-3","Kawano Y., Kitaoka M., Hamada Y., Walker M.M., Waxman J., Kypta R.M.",09509232,"Oncogene",25, 49,1,9,11,20,7,28
2006,"Incidental acute prostatic inflammation is associated with a lower percentage of free prostate-specific antigen than other benign conditions of the prostate: A prospective screening study","Rowe E.W.J., Laniado M.E., Walker M.M., Anup P.",14644096,"BJU International",97, 5,0,1,2,3,1,4
2006,"Brn-3a neuronal transcription factor functional expression in human prostate cancer","Diss J.K.J., Faulkes D.J., Walker M.M., Patel A., Foster C.S., Budhram-Mahadeo V., Djamgoz M.B.A., Latchman D.S.",13657852,"Prostate Cancer and Prostatic Diseases",9, 1,0,2,2,4,1,5
2005,"Role of surfactant protein D (SP-D) in innate immunity in the gastric mucosa: Evidence of interaction with Helicobacter pylori lipopolysaccharide","Moran A.P., Khamri W., Walker M.M., Thursz M.R.",09680519,"Journal of Endotoxin Research",11, 6,1,2,3,5,0,6
2005,"Variations in Helicobacter pylori lipopolysaccharide to evade the innate immune component surfactant protein D","Khamri W., Reid K.B.M., Thursz M.R., Moran A.P., Worku M.L., Karim Q.N., Walker M.M., Annuk H., Ferris J.A., Appelmelk B.J., Eggleton P.",00199567,"Infection and Immunity",73, 11,5,5,8,13,0,18
2005,"A potential novel marker for human prostate cancer: Voltage-gated sodium channel expression in vivo","Diss J.K.J., Stewart D., Pani F., Foster C.S., Walker M.M., Patel A., Djamgoz M.B.A.",13657852,"Prostate Cancer and Prostatic Diseases",8, 3,10,10,6,16,8,34
2005,"Erratum: Analysis of Wnt gene expression in prostate cancer: Mutual inhibition by WNT11 and the androgen receptor (Cancer Research (November 1, 2004) 64 (7918-7926))","Zhu H., Mazor M., Kawano Y., Walker M.M., Leung H.Y., Armstrong K., Waxman J., Kypta R.M.",00085472,"Cancer Research",65, 17,0,0,0,0,0,0
2005,"Prostate cancer detection in men with a 'normal' total prostate-specific antigen (PSA) level using percentage free PSA: A prospective screening study","Rowe E.W.J., Laniado M.E., Walker M.M., Patel A.",14644096,"BJU International",95, 9,0,0,1,1,0,1
2005,"Hey1, a mediator of Notch signaling, is an androgen receptor corepressor","Belandia B., Powell S.M., Garcia-Pedrero J.M., Walker M.M., Bevan C.L., Parker M.G.",02707306,"Molecular and Cellular Biology",25, 4,10,5,7,12,2,24
2004,"In vitro 1H-magnetic resonance spectroscopy of Barrett's esophageal mucosa using magic angle spinning techniques","Dave U., Taylor-Robinson S.D., Walker M.M., Mahon M., Puri B.K., Thursz M.R., Desouza N.M., Cox I.J.",0954691X,"European Journal of Gastroenterology and Hepatology",16, 11,1,0,1,1,2,4
2004,"Analysis of Wnt gene expression in prostate cancer: Mutual inhibition by WNT11 and the androgen receptor","Zhu H., Mazor M., Kawano Y., Walker M.M., Leung H.Y., Armstrong K., Waxman J., Kypta R.M.",00085472,"Cancer Research",64, 21,12,12,7,19,3,34
2004,"Teaching cases from the Royal Marsden and St Mary's Hospitals case 25. A young boy with massive bilateral renal enlargement","Hemmaway C., Walker M.M., Deal J., Matutes E., Bain B.J.",10428194,"Leukemia and Lymphoma",45, 6,0,0,1,1,1,2
2004,"Biopsy of the red patch at cystoscopy: Is it worthwhile?","Swinn M.J., Walker M.M., Harbin L.J., Adshead J.M., O'N Witherow R., Vale J.A., Patel A.",03022838,"European Urology",45, 4,2,2,0,2,3,7
2004,"Distribution of laminins in the basement membranes of the upper gastrointestinal tract and Barrett's oesophagus","Dave U., Thursz M.R., Ebrahim H.Y., Burke M.M., Townsend E.R., Walker M.M.",00223417,"Journal of Pathology",202, 3,1,0,0,0,0,1
2003,"Long-term infection with Helicobacter felis and inactivation of the tumour suppressor gene p53 cumulatively enhance the gastric mutation frequency in Big Blue® transgenic mice","Jenks P.J., Jeremy A.H.T., Robinson P.A., Walker M.M., Crabtree J.E.",00223417,"Journal of Pathology",201, 4,6,3,2,5,0,11
2003,"Biopsy assessment of drug efficacy in the gastrointestinal tract","Walker M.M.",03065251,"British Journal of Clinical Pharmacology",56, 5,0,0,0,0,0,0
2003,"What is tropical sprue?","Walker M.M.",08159319,"Journal of Gastroenterology and Hepatology",18, 8,6,1,2,3,0,9
2003,"British Journal of Clinical Pharmacology review series Clinical research methods in gastroenterology","Walker M.M., Whittle B.J.R.",03065251,"British Journal of Clinical Pharmacology",56, 2,0,0,0,0,0,0
2003,"Use and rationale of a multicompartment microcassette for site-specific biopsies of the prostate in a consecutive cohort of men","Laniado M.E., McMullen I., Walker M.M., Patel A.",13657852,"Prostate Cancer and Prostatic Diseases",6, 1,3,1,2,3,0,6
2003,"Is intestinal metaplasia of the stomach reversible?","Walker M.M.",00175749,"Gut",52, 1,15,3,5,8,2,25
2002,"Gleason score on biopsy: Is it reliable for predicting the final grade on pathology? Editorial comment","Walker M.M.",14644096,"BJU International",90, 7,0,0,0,0,0,0
2002,"The value of 'mesothelium-associated' antibodies in distinguishing between metastatic renal cell carcinomas and mesotheliomas","Osborn M., Pelling N., Walker M.M., Fisher C., Nicholson A.G.",03090167,"Histopathology",41, 4,11,2,1,3,0,14
2002,"A novel method for assessing gastritis in the murine model demonstrates genetically determined variation in response to Helicobacter felis infection","Walker M.M., Worku M., Coggle S., Thursz M.R.",10834389,"Helicobacter",7, 4,4,3,0,3,0,7
2002,"Cyclooxygenase-2 expression in early gastric cancer, intestinal metaplasia and Helicobacter pylori infection","Walker M.M.",0954691X,"European Journal of Gastroenterology and Hepatology",14, 4,12,2,0,2,0,14
2002,"Expression of surfactant protein D in the human gastric mucosa and during Helicobacter pylori infection","Murray E., Strong P., Reid K.B.M., Thursz M.R., Khamri W., Walker M.M., Eggleton P., Moran A.P., Ferris J.A., Knapp S., Karim Q.N., Worku M.",00199567,"Infection and Immunity",70, 3,15,7,4,11,0,26
2001,"ABC of the upper gastrointestinal tract: Epidemiology and diagnosis of Helicobacter pylori infection","Logan R.P.H., Walker M.M.",09598146,"British Medical Journal",323, 7318,47,11,5,16,7,70
2001,"Post-immunisation gastritis and helicobacter infection in the mouse: A long term study","Sutton P., Danon S.J., Walker M., Thompson L.J., Wilson J., Kosaka T., Lee A.",00175749,"Gut",49, 4,24,8,6,14,2,40
2001,"Identification of potential diagnostic markers of prostate cancer and prostatic intraepithelial neoplasia using cDNA microarray","Bull J.H., Ellison G., Patel A., Muir G., Walker M., Underwood M., Khan F., Paskins L.",00070920,"British Journal of Cancer",84, 11,53,8,5,13,2,68
2001,"Gastric mucosal immune response in Helicobacter pylori infection in children - Men are not mice and more paediatric studies are needed","Walker M.M.",11258055,"Digestive and Liver Disease",33, 1,0,0,0,0,0,0
2001,"Oral cimetidine gives effective symptom relief in painful bladder disease: A prospective, randomized, double-blind placebo-controlled trial","Thilagarajah R., O'N Witherow R., Walker M.M.",14644096,"BJU International",87, 3,11,5,6,11,5,27
2000,"Multicentric reticulohistiocytosis associated with Sjogren's syndrome [4]","Morris-Jones R., Walker M., Hardman C.",00070963,"British Journal of Dermatology",143, 3,5,0,0,0,0,5
1999,"The relationship between Helicobacter pylori motility, morphology and phase of growth: Implications for gastric colonization and pathology","Worku M.L., Sidebotham R.L., Walker M.M., Keshavarz T., Karim Q.N.",13500872,"Microbiology",145, 10,17,1,0,1,1,19
1999,"HTLV-I infection and the low prevalence of Helicobacter pylori infection in Japan","Walker M.",0954691X,"European Journal of Gastroenterology and Hepatology",11, 5,2,0,2,2,0,4
1998,"Oral cimetidine for symptomatic relief in painful bladder syndrome; a prospective, randomized, double-blind, placebo-controlled study","Thilgarajah R., Walker M.M., Witherow R.O.N.",00071331,"British Journal of Urology",81, 4,2,0,0,0,0,2
1998,"Helicobacter pylori infection and the pathogenesis of duodenal ulceration","Walker M.M., Crabtree J.E.",00778923,"Annals of the New York Academy of Sciences",859, ,35,1,1,2,3,40
1998,"Quantitative histopathology can aid diagnosis in painful bladder syndrome","Thilagarajah R., Witherow R.O.N., Walker M.M.",00219746,"Journal of Clinical Pathology",51, 3,1,1,0,1,1,3
1998,"Changes to mucins in uninvolved mucosa and at the tumour site in gastric adenocarcinoma of intestinal type","Sidebotham R.L., Dhir N.K., Elder J.B., Spencer J., Walker M.M., Schrager J.",01435221,"Clinical Science",94, 1,0,0,1,1,0,1
1998,"Correction: Changes to mucins in uninvolved mucosa and at the tumour site in gastric adenocarcinoma of intestinal type (Clinical Science (1998) 94 (87-99))","Sidebotham R.L., Dhir N.K., Elder J.B., Spencer J., Walker M.M., Schrager J.",01435221,"Clinical Science",94, 3,0,0,0,0,0,0
1997,"Absence of toxicity of oats in patients with dermatitis herpetiformis","Hardman C.M., Garioch J.J., Leonard J.N., Thomas H.J.W., Walker M.M., Lortan J.E., Lister A., Fry L.",00284793,"New England Journal of Medicine",337, 26,55,4,4,8,3,66
1997,"A clinicopathological approach to cystitis -recommendations for simplified pathology reporting","Thilagarajah R., Vale J.A., Witherow R.O., Walker M.M.",00071331,"British Journal of Urology",79, 4,3,1,0,1,0,4
1997,"Histological quantification of cell type in painful bladder syndrome assists the diagnosis","Thilagarajah R., Witherow R.O'N., Walker M.M.",00071331,"British Journal of Urology",79, 4,0,0,0,0,0,0
1997,"Hunterian peptic ulcers and Helicobacter pylori","Walker M.M., Baron J.H.",00358843,"Annals of the Royal College of Surgeons of England",79, 5,1,0,0,0,0,1
1997,"Nuclear DNA content of fine needle aspirates of invasive ductal carcinomas of the breast","Sarker S., Spigelman A., Walker M., Coleman D.",09218912,"Analytical Cellular Pathology",13, 1,1,0,0,0,0,1
1996,"Lansoprazole, clarithromycin and metronidazole for seven days in Helicobacter pylori infection","Harris A.W., Pryce D.I., Gabe S.M., Karim Q.N., Walker M.M., Langworthy H., Baron J.H., Misiewicz J.J.",02692813,"Alimentary Pharmacology and Therapeutics",10, 6,37,1,0,1,0,38
1996,"Myxoid renal cell carcinoma: Histological, immunocytochemical and ultrastructural study","Birch H.A., Glass J.M., Vale J., Walker M.M.",00219746,"Journal of Clinical Pathology",49, 12,1,1,0,1,0,2
1996,"Gastric carcinoma and gastric lymphoma","Walker M.M., Pretolani S., Gasbarrini G.",02671379,"Current Opinion in Gastroenterology",12, 1,7,0,0,0,0,7
1996,"Relation between gastric acid output, Helicobacter pylori, and gastric metaplasia in the duodenal bulb","Harris A.W., Gummett P.A., Walker M.M., Misiewicz J.J., Baron J.H.",00175749,"Gut",39, 4,46,3,0,3,0,49
1996,"Parietal cells in the duodenal bulb and their relation to Helicobacter pylori infection","Harris A.W., Walker M.M., Smolka A., Waller J.M., Baron J.H., Misiewicz J.J.",00219746,"Journal of Clinical Pathology",49, 4,2,0,0,0,0,2
1996,"DNA ploidy on cytologic and tissue sections of breast lumps: A comparison using image analysis","Sarker S.K., Mendiola R., Spigelman A., Walker M., Coleman D.",08846812,"Analytical and Quantitative Cytology and Histology",18, 1,4,0,0,0,0,4
1995,"Aromatase activity and interleukin-6 production by normal and malignant breast tissues","Purohit A., Ghilchik M.W., Duncan L., Wang D.Y., Singh A., Walker M.M., Reed M.J.",0021972X,"Journal of Clinical Endocrinology and Metabolism",80, 10,99,5,7,12,6,117
1995,"Lack of proliferative response by gluten-specific T cells in the blood and gut of patients with Dermatitis Herpetiformis","Baker B.S., Garioch J.J., Bokth S., Thomas H., Walker M.M., Leonard J.N., Fry L.",08968411,"Journal of Autoimmunity",8, 4,4,0,0,0,0,4
1995,"Retinoic acid derivatives and HPV infection [3]","Birley H.D.L., Luzzi G.A., Taylor-Robinson D., Walker M.M., Renton A.M.",09564624,"International Journal of STD and AIDS",6, 5,0,0,0,0,0,0
1995,"Changes in the intragastric distribution of Helicobacter pylori during treatment with omeprazole","Logan R.P.H., Walker M.M., Misiewicz J.J., Gummett P.A., Karim Q.N., Baron J.H.",00175749,"Gut",36, 1,237,6,6,12,1,250
1995,"Identification of parietal cells in gastric body mucosa with HMFG-2 monoclonal antibody","Walker M.M., Smolka A., Waller J.M., Evans D.J.",00219746,"Journal of Clinical Pathology",48, 9,7,0,1,1,0,8
1994,"Eradication of Helicobacter pylori with clarithromycin and omeprazole","Logan R.P.H., Gummett P.A., Schaufelberger H.D., Greaves R.R.F.H., Mendelson G.M., Walker M.M., Thomas P.H., Baron J.H., Misiewicz J.J.",00175749,"Gut",35, 3,155,1,0,1,0,156
1994,"The association of human papillomavirus infection with balanoposthitis: A description of five cases with proposals for treatment","Birley H.D.L., Luzzi G.A., Walker M.M., Ryait B., Taylor-Robinson D., Renton A.M.",09564624,"International Journal of STD and AIDS",5, 2,5,0,0,0,0,5
1994,"One week's anti-Helicobacter pylori treatment for duodenal ulcer","Logan R.P.H., Gummett P.A., Misiewicz J.J., Karim Q.N., Walker M.M., Baron J.H.",00175749,"Gut",35, 1,30,0,0,0,0,30
1993,"The influence of Helicobacter pylori eradication on the structure of duodenal ulcer scars","Walker M.M., Logan R.P.H., Gummett P.A., Baron J.H., Misiewicz J.J.",0954691X,"European Journal of Gastroenterology and Hepatology",5, 3,2,0,0,0,0,2
1993,"The effect of treatment with 4-hydroxyandrostenedione or medroxyprogesterone acetate on human breast tumour regression","Coldham N.G., Lai L.C., Ghilchik M.W., Walker M.M., James V.H.T., Reed M.J.",02507005,"Anticancer Research",13, 3,2,0,0,0,0,2
1993,"Human papillomavirus DNA in the urogenital tracts of men with genital dermatoses: Evidence for multifocal infection","Hillman R.J., Ryait B.K., Botcherby M., Walker M.M., Taylor-Robinson D.",09564624,"International Journal of STD and AIDS",4, 3,6,0,0,0,1,7
1993,"Two-week eradication regimen for metronidazole-resistant helicobacter pylori","Logan R.P.H., Gummett P.A., Misiewicz J.J., Karim Q.N., Walker M.M., Baron J.H.",02692813,"Alimentary Pharmacology and Therapeutics",7, 2,10,0,0,0,0,10
1993,"Fatal pulmonary infection due to Mycobacterium fortuitum","Lessing M.P.A., Walker M.M.",00219746,"Journal of Clinical Pathology",46, 3,6,1,1,2,0,8
1993,"Clinical features and management of current balanitis; association with atopy and genital washing","Birley H.D.L., Walker M.M., Luzzi G.A., Bell R., Taylor-Robinson D., Byrne M., Renton A.M.",02664348,"Genitourinary Medicine",69, 5,22,2,3,5,2,29
1993,"Relative friendly death certificates [6]","Benbow E.W., Slater, Walker M.M., Duffy T.",00219746,"Journal of Clinical Pathology",46, 8,1,0,0,0,0,1
1992,"Clarithromycin and omeprazole for Helicobacter pylori [6]","Logan R.P.H., Gummett P.A., Hegarty B.T., Walker M.M., Baron J.H., Misiewicz J.J.",01406736,"Lancet",340, 8813,34,0,0,0,0,34
1992,"Granuloma annulare of the penis","Hillman R.J., Waldron S., Walker M.M., Harris J.R.W.",02664348,"Genitourinary Medicine",68, 1,4,0,1,1,0,5
1992,"Penile dermatoses: A clinical and histopathological study","Hillman R.J., Walker M.M., Harris J.R.W., Taylor-Robinson D.",02664348,"Genitourinary Medicine",68, 3,17,0,1,1,1,19
1992,"Is epidermal cell proliferation in psoriatic skin grafts on nude mice driven by T-cell derived cystokines?","Baker B.S., Brent L., Valdimarsson H., Powles A.V., Al-Imara L., Walker M., Fry L.",00070963,"British Journal of Dermatology",126, 2,9,0,0,0,1,10
1991,"The European 13C-urea breath test for the detection of Helicobacter pylori","Logan R.P.H., Dill S., Bauer F.E., Walker M.M., Hirschl A.M., Gummett P.A., Good D., Mossi S.",0954691X,"European Journal of Gastroenterology and Hepatology",3, 12,202,7,2,9,0,211
1991,"One week eradication regimen for Helicobacter pylori","Logan R.P.H., Gummett P.A., Misiewicz J.J., Karim Q.N., Walker M.M., Baron J.H.",01406736,"Lancet",338, 8777,85,1,0,1,0,86
1991,"Simplified single sample 13Carbon urea breath test for Helicobacter pylori: Comparison with histology, culture, and ELISA serology","Logan R.P.H., Baron J.H., Polson R.J., Misiewicz J.J., Rao G., Karim N.Q., Newell D., Johnson P., Wadsworth J., Walker M.M.",00175749,"Gut",32, 12,152,8,7,15,0,167
1991,"Value of performing biopsies in genitourinary clinics","Hillman R.J., Harris J.R.W., Walker M.M.",02664348,"Genitourinary Medicine",67, 1,0,0,0,0,0,0
1990,"New spiral bacterium in the gastric mucosa: Gastrospirillum hominis","Logan R.P.H., Polson R.J., Baron J.H., Walker M.M.",00219746,"Journal of Clinical Pathology",43, 3,7,0,0,0,0,7
1990,"H pylori and duodenal ulcer","Baron J.H., Karim Q.N., Walker M.M.",00175749,"Gut",31, 2,0,0,0,0,0,0
1990,"Campylobacter pylori in the upper gastrointestinal tract of patients with HIV-1 infection","Francis N.D., Logan R.P.H., Walker M.M., Polson R.J., Boylston A.W., Pinching A.J., Harris J.R.W., Baron J.H.",00219746,"Journal of Clinical Pathology",43, 1,12,2,0,2,0,14
1990,"Helicobacter pylori and HIV infection","Logan R.P.H., Polson R.J., Rao G., Walker M.M., Pedley S., Harris J.R.W., Pinching A.J., Baron J.H.",01406736,"Lancet",335, 8703,5,1,1,2,0,7
1990,"Intraprostatic antibody deposition in chronic abacterial prostatitis","Doble A., Walker Jr. M.M., Harris J.R.W., Taylor-Robinson D., Witherow O'N. R.",00071331,"British Journal of Urology",65, 6,26,3,4,7,1,34
1990,"Distribution of Campylobacter pylori in the upper and lower gastrointestinal tract: a microbiological and histological study","Walker M.M., Karim Q.N., Payne A., Baron J.H.",00219746,"Journal of Clinical Pathology",43, 1,0,0,0,0,0,0
1990,"Cystitis glandularis - Reversal with intravesical steroid therapy","Holder P., Plail R., Walker M.M., Witherow O'N. R.",00071331,"British Journal of Urology",65, 5,5,1,1,2,0,7
1989,"Campylobacter pylori in esophagus antrum, and duodenum. A histological and microbiological study","Coelho L.G.V., Payne A., Karim Q.N., Baron J.H., Walker M.M.",01632116,"Digestive Diseases and Sciences",34, 3,11,1,0,1,0,12
1989,"Painful bladder syndrome - A clinical and immunopathological study","Witherow O'N. R., Gillespie L., McMullen L., Goldin R.D., Walker M.M.",00071331,"British Journal of Urology",64, 2,5,1,0,1,0,6
1989,"A search for infectious agents in chronic abacterial prostatitis using ultrasound guided biopsy","Doble A., Thomas B.J., Furr P.M., Walker M.M., Harris J.R.W., Witherow O'N. R., Taylor-Robinson D.",00071331,"British Journal of Urology",64, 3,16,1,0,1,1,18
1989,"The role of Chlamydia trachomatis in chronic abacterial prostatitis: A study using ultrasound guided biopsy","Doble A., Thomas B.J., Walker M.M., Harris J.R.W., Witherow O'N. R., Taylor-Robinson D.",00225347,"Journal of Urology",141, 2,38,3,2,5,0,43
1989,"Recognising covert disease in women with chronic vulval symptoms attending an STD clinic: Value of detailed examination including colposcopy","Byrne M.A., Walker M.M., Leonard J., Pryce D., Taylor-Robinson D.",02664348,"Genitourinary Medicine",65, 1,5,1,1,2,0,7
1989,"Campylobacter pylori in the upper gastrointestinal tract of patients with HIV infection","Walker M.M., Francis N.D., Logan R.P.H., Poulson R.J., Boylston A.W., Pinching A.J., Harris J.R.W., Baron J.H.",,"Gastroduodenal pathology and Campylobacter pylori: proceedings of the first meeting of the European Campylobacter Pylori Study Group. ICS847",, ,2,0,0,0,0,2
1989,"Gastrospirillum hominis infections of the stomach","Logan R.P.H., Karim Q.N., Polson R.J., Walker M.M., Baron J.H., Lord M.G., Taylor C.J., Nour S.",01406736,"Lancet",2, 8664,1,0,0,0,0,1
1987,"Campylobacter pyloridis in the upper gastrointestinal tract: a Brazilian study.","Coelho L.G., Castro L.P., Das S.S., Karim Q.N., Walker M.M., Queiroz D.M., Mendes E.N., Lima Junior G.F., de Oliveira C.A., Baron J.H.",00042803,"Arquivos de Gastroenterologia",24, 1,4,2,0,2,0,6
1987,"Dermatological conditions in HIV infection","Walker M.M., Griffiths C.E.M., Weber J.",09598146,"British Medical Journal",294, 6563,2,0,0,0,0,2
1987,"Histological identification of Campylobacter using Gimenez technique in gastric antral mucosa","McMullen L., Walker M.M., Bain L.A.",00219746,"Journal of Clinical Pathology",40, 4,12,1,0,1,0,13
1986,"Acquired ichthyosis and sarcoidosis","Griffiths C.E.M., Leonard J.N., Walker M.M.",03076938,"Clinical and Experimental Dermatology",11, 3,5,0,0,0,0,5
