,"This is a citation overview for a set of 41 documents.",,,,,,,,,,,,
2007,"Laminar shear stress acts as a switch to regulate divergent functions of NF-?B in endothelial cells","Partridge J., Mason J.C., Haskard D.O., Evans P.C., Carlsen H., Enesa K., Chaudhury H., Zakkar M., Luong L., Kinderlerer A., Johns M., Blomhoff R.",08926638,"FASEB Journal",21, 13,23,10,10,3,23,0,46
2007,"Effect of shear stress on vascular inflammation and plaque development","Helderman F., Segers D., De Crom R., Hierck B.P., Poelmann R.E., Evans P.C., Krams R.",09579672,"Current Opinion in Lipidology",18, 5,13,9,4,4,17,0,30
2007,"Ubiquitin in pro-inflammatory signalling: Chains of command","Enesa K., Evans P.C.",0954982X,"Biochemist",29, 4,0,0,0,0,0,0,0
2007,"A reference dataset for circular dichroism spectroscopy tailored for the ??-crystallin lens proteins","Evans P., Bateman O.A., Slingsby C., Wallace B.A.",00144835,"Experimental Eye Research",84, 5,6,1,3,0,4,0,10
2007,"Resolution of inflammatory responses: A brief introduction","Adcock I., Evans P.C.",03005127,"Biochemical Society Transactions",35, 2,0,1,0,0,1,0,1
2006,"The triage of damaged proteins: Degradation by the ubiquitin-proteasome pathway or repair by molecular chaperones","Marques C., Guo W., Pereira P., Taylor A., Patterson C., Evans P.C., Shang F.",08926638,"FASEB Journal",20, 6,15,8,7,1,16,0,31
2005,"Donor CD31 genotype and its association with acute graft-versus-host disease in HLA identical sibling stem cell transplantation","Goodman R.S., Ewing J., Evans P.C., Craig J., Poulton K., Dyer P.A., Marcus R.E., Taylor C.J.",02683369,"Bone Marrow Transplantation",36, 2,2,2,2,0,4,0,6
2005,"Regulation of pro-inflammatory signalling networks by ubiquitin: Identification of novel targets for anti-inflammatory drugs","Evans P.C.",14623994,"Expert Reviews in Molecular Medicine",7, 12,7,0,3,2,5,0,12
2005,"Unfolding crystallins: The destabilizing role of a ?-hairpin cysteine in ?B2-crystallin by simulation and experiment","Macdonald J.T., Purkiss A.G., Smith M.A., Evans P., Goodfellow J.M., Slingsby C.",09618368,"Protein Science",14, 5,12,3,2,0,5,0,17
2004,"The P23T cataract mutation causes loss of solubility of folded ?D-crystallin","Evans P., Wyatt K., Wistow G.J., Bateman O.A., Wallace B.A., Slingsby C.",00222836,"Journal of Molecular Biology",343, 2,40,6,6,2,14,0,54
2004,"Biomedical applications of synchrotron radiation circular dichroism spectroscopy: Identification of mutant proteins associated with disease and development of a reference database for fold motifs","Wallace B.A., Wien F., Miles A.J., Lees J.G., Hoffmann S.V., Evans P., Wistow G.J., Slingsby C.",13596640,"Faraday Discussions",126, ,20,2,0,1,3,0,23
2004,"Zinc-finger protein A20, a regulator of inflammation and cell survival, has de-ubiquitinating activity","Evans P.C., Ovaa H., Hamon M., Kilshaw P.J., Hamm S., Bauer S., Ploegh H.L., Smith T.S.",02646021,"Biochemical Journal",378, 3,76,8,12,2,22,0,98
2003,"A novel type of deubiquitinating enzyme","Evans P.C., Smith T.S., Lai M.-J., Williams M.G., Burke D.F., Heyninck K., Kreike M.M., Beyaert R., Blundell T.L., Kilshaw P.J.",00219258,"Journal of Biological Chemistry",278, 25,64,7,1,4,12,0,76
2001,"Recognition of E-cadherin by integrin ? E? 7: Requirement for cadherin dimerization and implications for cadherin and integrin function","Corps E., Carter C., Karecla P., Ahrens T., Evans P., Kilshaw P.",00219258,"Journal of Biological Chemistry",276, 33,17,0,1,0,1,0,18
2001,"Isolation and characterization of two novel A20-like proteins","Evans P.C., Taylor E.R., Coadwell J., Heyninck K., Beyaert R., Kilshaw P.J.",02646021,"Biochemical Journal",357, 3,27,5,4,3,12,0,39
2001,"Recipient HLA-DR3, tumour necrosis factor-? promoter allele-2 (tumour necrosis factor-2) and cytomegalovirus infection are interrelated risk factors for chronic rejection of liver grafts","Evans P.C., Smith S., Hirschfield G., Rigopoulou E., Wreghitt T.G., Wight D.G.D., Taylor C.J., Alexander G.J.M.",01688278,"Journal of Hepatology",34, 5,7,0,1,1,2,0,9
2001,"PECAM-1/CD31: More than just glue","Evans P.C., Taylor E.R., Kilshaw P.J., Buckley C.D.",00411337,"Transplantation",71, 3,0,0,0,0,0,0,0
2001,"Signaling through CD31 protects endothelial cells from apoptosis","Evans P.C., Taylor E.R., Kilshaw P.J.",00411337,"Transplantation",71, 3,26,2,1,0,3,0,29
2000,"Interleukin-13 protects endothelial cells from apoptosis and activation: Association with the protective genes A20 and A1","Evans P.C., Kilshaw P.J.",00411337,"Transplantation",70, 6,17,0,2,0,2,0,19
2000,"Cutting edge: Persistent fetal microchimerism in T lymphocytes is associated with HLA-DQA1*0501: Implications in autoimmunity","Lambert N.C., Evans P.C., Hashizumi T.L., Maloney S., Gooley T., Furst D.E., Nelson J.L.",00221767,"Journal of Immunology",164, 11,83,2,5,0,7,0,90
2000,"An association between cytomegalovirus infection and chronic rejection after liver transplantation","Evans P.C., Soin A., Wreghitt T.G., Taylor C.J., Wight D.G.D., Alexander G.J.M.",00411337,"Transplantation",69, 1,50,3,4,0,7,0,57
1999,"Comparison of three PCR techniques for detecting cytomegalovirus (CMV) DNA in serum, detection of early antigen fluorescent foci and culture for the diagnosis of CMV infection","Evans P.C., Gray J.J., Wreghitt T.G., Marcus R.E., Alexander G.J.M.",00222615,"Journal of Medical Microbiology",48, 11,3,0,0,0,0,0,3
1999,"Cytomegalovirus infection of bile duct epithelial cells, hepatic artery and portal venous endothelium in relation to chronic rejection of liver grafts","Evans P.C., Coleman N., Wreghitt T.G., Wight D.G.D., Alexander G.J.M.",01688278,"Journal of Hepatology",31, 5,22,1,0,2,3,0,25
1999,"?-Galactosyl-mediated activation of porcine endothelial cells: Studies on CD31 and VE-cadherin in adhesion and signaling","Nasu K., Whyte A., Green S.J., Evans P.C., Kilshaw P.J.",00411337,"Transplantation",68, 6,14,0,0,0,0,0,14
1999,"Microchimerism of maternal origin persists into adult life","Maloney S., Smith A., Furst D.E., Myerson D., Rupert K., Evans P.C., Nelson J.L.",00219738,"Journal of Clinical Investigation",104, 1,186,15,11,4,30,0,216
1999,"Long-term fetal microchimerism in peripheral blood mononuclear cell subsets in healthy women and women with scleroderma","Evans P.C., Lambert N., Maloney S., Furst D.E., Moore J.M., Nelson J.L.",00064971,"Blood",93, 6,196,16,18,4,38,0,234
1998,"Qualitative and semiquantitative polymerase chain reaction testing for cytomegalovirus DNA in serum allows prediction of CMV related disease in liver transplant recipients","Evans P.C., Soin A., Wreghitt T.G., Alexander G.J.M.",00219746,"Journal of Clinical Pathology",51, 12,14,0,1,0,1,0,15
1998,"Optimisation of the polymerase chain reaction and dot-blot hybridisation for detecting cytomegalovirus DNA in urine: Comparison with detection of early antigen fluorescent foci and culture","Evans P.C., Gray J., Wreghitt T.G., Alexander G.J.M.",01660934,"Journal of Virological Methods",73, 1,7,0,1,1,2,0,9
1998,"Microchimerism and HLA-compatible relationships of pregnancy in scleroderma","Nelson J.L., Furst D.E., Maloney S., Gooley T., Evans P.C., Smith A., Bean M.A., Ober C., Bianchi D.W.",01406736,"Lancet",351, 9102,344,23,14,8,45,0,389
