1998,"Cell cycle arrest following exposure of EBV-immortalised B-cells to gamma irradiation correlates with inhibition of cdk2 activity","Cannell E.J., Farrell P.J., Sinclair A.J.",00145793,"FEBS Letters",439, 3,9,1,0,1,0,10
1998,"Signal transduction from the Epstein-Barr virus LMP-1 transforming protein","Farrell P.J., Kieser A., Gires O., Hammerschmidt W.",0966842X,"Trends in Microbiology",6, 5,34,0,1,1,0,35
1998,"Multiple functions within the Epstein-Barr virus EBNA-3A protein","Cludts I., Farrell P.J.",0022538X,"Journal of Virology",72, 3,21,0,2,2,1,24
1997,"Cryptogenic fibrosing alveolitis: Lack of association with Epstein-Barr virus infection","Wangoo A., Shaw R.J., Diss T.C., Farrell P.J., Du Bois R.M., Nicholson A.G.",00406376,"Thorax",52, 10,22,0,0,0,1,23
1997,"Epstein-Barr virus EBNA3C represses Cp, the major promoter for EBNA expression, but has no effect on the promoter of the cell gene CD21","Radkov S.A., Bain M., Farrell P.J., West M., Rowe M., Allday M.J.",0022538X,"Journal of Virology",71, 11,45,1,2,3,2,50
1997,"Epstein-Barr virus genes and cancer cells","Farrell P.J., Cludts I., Stuhler A.",07533322,"Biomedicine and Pharmacotherapy",51, 6-7,15,2,1,3,0,18
1997,"Direct demonstration of persistent Epstein-Barr virus gene expression in peripheral blood of infected common marmosets and analysis of virus-infected tissues in vivo","Farrell P.J., Hollyoake M., Niedobitek G., Agathanggelou A., Morgan A., Wedderburn N.",00221317,"Journal of General Virology",78, 6,10,0,0,0,0,10
1997,"A strategy for specific targeting of therapeutic agents to tumour cells of virus-associated cancers","Evans T.J., Brooks L., Farrell P.J.",09697128,"Gene Therapy",4, 3,11,0,0,0,0,11
1996,"Epstein-Barr virus nuclear antigen 3C is a powerful represser of transcription when tethered to DNA","Bain M., Watson R.J., Farrell P.J., Allday M.J.",0022538X,"Journal of Virology",70, 4,32,0,2,2,2,36
1996,"Epstein-Barr virus nuclear antigen (EBNA)3C is an immortalizing oncoprotein with similar properties to adenovirus E1A and papillomavirus E7","Parker G.A., Crook T., Bain M., Sara E.A., Farrell P.J., Allday M.J.",09509232,"Oncogene",13, 12,66,5,2,7,3,76
1996,"Cryptogenic fibrosing alveolitis does not appear associated with Epstein-Barr Virus infection","Wangoo A., Nicholson A.G., Diss T.C., Farrell P.J., Du Bois R.M., Shaw R.J.",00406376,"Thorax",51, 3,2,0,0,0,0,2
1996,"Epstein-Barr virus exploits the normal cell pathway to regulate Rb activity during the immortalisation of primary B-cells","Cannell E.J., Farrell P.J., Sinclair A.J.",09509232,"Oncogene",13, 7,35,1,0,1,3,39
1996,"Are particular Epstein-Barr virus strains linked to disease?","Jenkins P.J., Farrell P.J.",1044579X,"Seminars in Cancer Biology",7, 4,10,2,0,2,2,14
1996,"Molecular genetic analysis of Epstein-Barr virus Cp promoter function","Evans T.J., Farrell P.J., Swaminathan S.",0022538X,"Journal of Virology",70, 3,22,2,0,2,0,24
1995,"Novel hypotheses for the roles of EBNA-1 and BHRF1 in EBV-related cancers","Horner D., Lewis M., Farrell P.J.",03005526,"Intervirology",38, 3-4,17,0,1,1,2,20
1995,"The normal cell cycle activation program is exploited during the infection of quiescent B lymphocytes by Epstein-Barr virus","Hollyoake M., Stuhler A., Farrell P., Gordon J., Sinclair A.",00085472,"Cancer Research",55, 21,30,0,0,0,1,31
1995,"Host cell requirements for efficient infection of quiescent primary B lymphocytes by Epstein-Barr virus","Sinclair A.J., Farrell P.J.",0022538X,"Journal of Virology",69, 9,25,3,0,3,0,28
1995,"Efficient EBV superinfection of Group I Burkitt's lymphoma cells distinguishes requirements for expression of the Cp viral promoter and can activate the EBV productive cycle","Evans T.J., Jacquemin M.G., Farrell P.J.",00426822,"Virology",206, 2,11,1,2,3,0,14
1995,"DNA damage in human B cells can induce apoptosis, proceeding from G1/S when p53 is transactivation competent and G2/M when it is transactivation defective","Allday M.J., Inman G.J., Crawford D.H., Farrell P.J.",02614189,"EMBO Journal",14, 20,75,1,1,2,2,79
1995,"Epstein-Barr virus EBNA-LP and transcription regulation properties of pRB, p107 and p53 in transfection assays","Inman G.J., Farrell P.J.",00221317,"Journal of General Virology",76, 9,22,1,1,2,1,25
1995,"Epstein-Barr virus immortalizing genes","Farrell P.J.",0966842X,"Trends in Microbiology",3, 3,56,0,1,1,0,57
1995,"Expression of cyclin D2 in Epstein-Barr virus-positive Burkitt's lymphoma cell lines is related to methylation status of the gene","Sinclair A.J., Palmero I., Holder A., Peters G., Farrell P.J.",0022538X,"Journal of Virology",69, 2,31,0,0,0,1,32
1995,"The expression of variant CD44 in nasopharyngeal carcinoma is unrelated to expression of LMP-1","Brooks L., Niedobitek G., Agathanggelou A., Farrell P.J.",00029440,"American Journal of Pathology",146, 5,9,0,0,0,0,9
1995,"Epstein-Barr virus efficiently immortalizes human B cells without neutralizing the function of p53","Allday M.J., Sinclair A., Parker G., Crawford D.H., Farrell P.J.",02614189,"EMBO Journal",14, 7,78,2,3,5,2,85
1994,"Epstein-Barr virus SM protein","Cook I.D., Shanahan F., Farrell P.J.",00426822,"Virology",205, 1,26,1,2,3,0,29
1994,"EBNA-2 and EBNA-LP cooperate to cause G0 to G1 transition during immortalization of resting human B lymphocytes by Epstein-Barr virus","Sinclair A.J., Palmero I., Peters G., Farrell P.J.",02614189,"EMBO Journal",13, 14,150,2,3,5,7,162
1994,"Reduced signal transduction through glucocorticoid receptor in Burkitt's lymphoma cell lines","Sinclair A.J., Jacquemin M.G., Brooks L., Shanahan F., Brimmell M., Rowe M., Farrell P.J.",00426822,"Virology",199, 2,7,0,0,0,2,9
1994,"Epstein-Barr virus nuclear antigen EBNA3C/6 expression maintains the level of latent membrane protein 1 in G1-arrested cells","Allday M.J., Farrell P.J.",0022538X,"Journal of Virology",68, 6,43,0,1,1,2,46
1994,"Viruses and human cancer","Vousden K.H., Farrell P.J.",00071420,"British Medical Bulletin",50, 3,13,0,0,0,2,15
1993,"Biological activities of p53 mutants in Burkitt's lymphoma cells","Vousden K.H., Crook T., Farrell P.J.",00221317,"Journal of General Virology",74, 5,12,1,1,2,0,14
1993,"Strain variation in Epstein-Barr virus immediate early genes","Packham G., Brimmell M., Cook D., Sinclair A.J., Farrell P.J.",00426822,"Virology",192, 2,33,1,1,2,2,37
1993,"Epstein-Barr virus gene expression in oral hairy leukoplakia","Lau R., Middeldorp J., Farrell P.J.",00426822,"Virology",195, 2,10,0,1,1,1,12
1992,"Epstein-Barr virus transcription factors.","Sinclair A.J., Farrell P.J.",10449523,"Cell growth & differentiation : the molecular biology journal of the American Association for Cancer Research",3, 8,14,1,2,3,1,18
1992,"Reciprocal antagonism of steroid hormones and BZLF1 in switch between Epstein-Barr virus latent and productive cycle gene expression","Sinclair A.J., Brimmell M., Farrell P.J.",0022538X,"Journal of Virology",66, 1,12,0,0,0,0,12
1992,"Cell growth effects of Epstein-Barr virus leader protein","Allan G.J., Inman G.J., Parker B.D., Rowe D.T., Farrell P.J.",00221317,"Journal of General Virology",73, 6,20,0,0,0,1,21
1992,"Differential splicing of Epstein-Barr virus immediate-early RNA","Lau R., Packham G., Farrell P.J.",0022538X,"Journal of Virology",66, 10,8,0,0,0,0,8
1992,"Host cell and EBNA-2 regulation of Epstein-Barr virus latent-cycle promoter activity in B lymphocytes","Rooney C.M., Brimmell M., Buschle M., Allan G., Farrell P.J., Kolman J.L.",0022538X,"Journal of Virology",66, 1,19,0,0,0,0,19
1991,"P53 is frequently mutated in Burkitt's lymphoma cell lines","Farrell P.J., Allan G.J., Shanahan F., Vousden K.H., Crook T.",02614189,"EMBO Journal",10, 10,76,8,3,11,3,90
1991,"Pathways of Activation of the Epstein-Barr Virus Productive Cycle","Sinclair A.J., Brimmell M., Shanahan F., Farrell P.J.",0022538X,"Journal of Virology",65, 5,50,5,3,8,2,60
1991,"Differentiation-associated expression of the Epstein-Barr virus BZLF1 transactivator protein in oral hairy leukoplakia","Young L.S., Rickinson A.B., Farrell P.J., Lau R., Rowe M., Niedobitek G., Packham G., Shanahan F., Rowe D.T., Greenspan D., Greenspan J.S.",0022538X,"Journal of Virology",65, 6,84,8,1,9,5,98
1990,"Sequence and transcription of Raji Epstein-Barr virus DNA spanning the B95-8 deletion region","Parker B.D., Bankier A., Stachwell S., Barrell B., Farrell P.J.",00426822,"Virology",179, 1,32,2,4,6,0,38
1990,"Structure and function of the Epstein-Barr virus BZLF1 protein","Packham G., Economou A., Rooney C.M., Rowe D.T., Farrell P.J.",0022538X,"Journal of Virology",64, 5,25,2,0,2,1,28
1989,"Retraction: Human papillomavirus subtype 16b","Tidy J., Farrell P.J.",01406736,"Lancet",2, 8678-8679,2,0,0,0,1,3
1989,"High rate of human papillomavirus type 16 infection in cytologically normal cervices","Tidy J.A., Parry G.C.N., Ward P., Coleman D.V., Peto J., Malcolm A.D.B., Farrell P.J.",01406736,"Lancet",1, 8635,13,1,0,1,1,15
1989,"The spliced BZLF1 gene of Epstein-Barr virus (EBV) transactivates an early EBV promoter and induces the virus productive cycle","Rooney C.M., Rowe D.T., Ragot T., Farrell P.J.",0022538X,"Journal of Virology",63, 7,70,3,3,6,5,81
1989,"Polymerase chain reaction for detection of dissemination in gastric lymphoma","Cunningham D., Rosin R.D., Baron J.H., Hickish T., Sauven P., Farrell P.J., Isaacson P.",01406736,"Lancet",1, 8640,2,0,0,0,0,2
1989,"Relation between infection with a subtype of HPV16 and cervical neoplasia","Tidy J.A., Vousden K.H., Farrell P.J.",01406736,"Lancet",1, 8649,7,0,0,0,0,7
1989,"The terminal protein gene 2 of Epstein-Barr virus is transcribed from a bidirectional latent promoter region","Laux G., Economou A., Farrell P.J.",00221317,"Journal of General Virology",70, 11,27,2,0,2,0,29
1989,"A new and sensitive method of screening for human papillomavirus infection","Tidy J.A., Mason W.P., Farrell P.J.",00297844,"Obstetrics and Gynecology",74, 3 I,4,0,0,0,1,5
1989,"A novel deletion within the upstream regulatory region of episomal human papillomavirus type 16","Tidy J., Vousden K.H., Mason P., Farrell P.J.",00221317,"Journal of General Virology",70, 4,4,0,0,0,0,4
1989,"Epstein-Barr virus BZLF1 trans-activator specifically binds to a consensus AP-1 site and is related to c-fos","Farrell P.J., Rowe D.T., Rooney C.M., Kouzarides T.",02614189,"EMBO Journal",8, 1,110,4,2,6,6,122
1988,"A spliced Epstein-Barr virus gene expressed in immortalized lymphocytes is created by circularization of the linear viral genome.","Laux G., Perricaudet M., Farrell P.J.",02614189,"EMBO Journal",7, 3,43,3,0,3,0,46
1988,"Sequence analysis of Raji Epstein-Barr virus DNA","Hatfull G., Bankier A.T., Barrell B.G., Farrell P.J.",00426822,"Virology",164, 2,28,2,0,2,2,32
1987,"A promoter for the highly spliced EBNA family of RNAs of Epstein-Barr virus","Bodescot M., Perricaudet M., Farrell P.J.",0022538X,"Journal of Virology",61, 11,31,3,1,4,1,36
1987,"Mapping of the gene coding for Epstein-Barr virus-determined nuclear antigen EBNA3 and its transient overexpression in a human cell line by using an adenovirus expression vector.","Joab I., Rowe D.T., Bodescot M., Nicolas J.C., Farrell P.J., Perricaudet M.",0022538X,"Journal of Virology",61, 10,7,0,0,0,0,7
1987,"Differences in B cell growth phenotype reflect novel patterns of Epstein-Barr virus latent gene expression in Burkitt's lymphoma cells.","Rowe M., Rowe D.T., Gregory C.D., Young L.S., Farrell P.J., Rupani H., Rickinson A.B.",02614189,"EMBO Journal",6, 9,228,7,9,16,2,246
1987,"Novel nuclear antigens recognized by human sera in lymphocytes latently infected by Epstein-Barr virus","Rowe D.T., Farrell P.J., Miller G.",00426822,"Virology",156, 1,5,0,0,0,0,5
1987,"Epstein-Barr virus gene expression in P3HR1-superinfected Raji cells","Biggin M., Bodescot M., Perricaudet M., Farrell P.",0022538X,"Journal of Virology",61, 10,32,1,1,2,1,35
1987,"Sequences of the Epstein-Barr virus (EBV) large internal repeat form the center of a 16-kilobase-pair palindrome of EBV (P3HR-1) heterogeneous DNA","Jenson H.B., Farrell P.J., Miller G.",0022538X,"Journal of Virology",61, 5,10,0,1,1,1,12
1986,"Restricted expression of EBV latent genes and T-lymphocyte-detected membrane antigen in Burkitt's lymphoma cells.","Rowe D.T., Rowe M., Evan G.I., Wallace L.E., Farrell P.J., Rickinson A.B.",02614189,"EMBO Journal",5, 10,38,0,1,1,1,40
1986,"Coding content and expression of the EBV B95-8 genome in the region from base 62,248 to base 82,920","Gibson T.J., Barrell B.G., Farrell P.J.",00426822,"Virology",152, 1,2,0,0,0,0,2
1985,"Prevalence of human papillomavirus type 16 DNA in cervical carcinoma samples in East Anglia","Scholl S.M., Kingsley Pillers E.M., Robinson R.E., Farrell P.J.",00207136,"International Journal of Cancer",35, 2,1,0,0,0,1,2
1985,"Chromatin structure of Epstein-Barr virus","Dyson P.J., Farrell P.J.",00221317,"Journal of General Virology",66, 9,25,2,4,6,0,31
1985,"Two related but differentially expressed potential membrane proteins encoded by the EcoRI Dhet region of Epstein-Barr virus B95-8","Hudson G.S., Farrell P.J., Barrell B.G.",0022538X,"Journal of Virology",53, 2,48,2,1,3,0,51
1984,"Spliced RNA from the IR1-U2 region of Epstein-Barr virus: presence of an open reading frame for a repetitive polypeptide.","Bodescot M., Chambraud B., Farrell P., Perricaudet M.",02614189,"EMBO Journal",3, 8,3,0,0,0,0,3
1984,"Transcription and DNA sequence of the BamHI L fragment of B95-8 Epstein-Barr virus.","Biggin M., Farrell P.J., Barrell B.G.",02614189,"EMBO Journal",3, 5,6,0,0,0,0,6
1983,"Latent and lytic cycle promoters of Epstein-Barr virus.","Farrell P.J., Bankier A., Seguin C., Deininger P., Barrell B.G.",02614189,"EMBO Journal",2, 8,7,0,1,1,1,9
1983,"Sequence analysis of the 17,166 base-pair EcoRI fragment C of B95-8 Epstein-Barr virus","Bankier A.T., Deininger P.L., Farrell P.J., Barrell B.G.",07351313,"Molecular Biology and Medicine",1, 1,4,0,1,1,0,5
1983,"DNA sequence analysis of the EcoRI Dhet fragment of B95-8 Epstein-Barr virus containing the terminal repeat sequences.","Bankier A.T., Deininger P.L., Satchwell S.C., Baer R., Farrell P.J., Barrell B.G.",07351313,"Molecular biology & medicine",1, 4,13,0,0,0,0,13
1983,"DNA sequence and transcription of the BamHI fragment B region of B95-8 Epstein-Barr virus.","Seguin C., Farrell P.J., Barrell B.G.",07351313,"Molecular biology & medicine",1, 3,0,0,0,0,0,0
1983,"Homologous upstream sequences near Epstein-Barr virus promoters","Farrell P.J., Deininger P.L., Bankier A., Barrell B.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",80, 6 I,2,0,0,0,0,2
1982,"Captopril-induced reversal of renal failure in scleroderma","Farrell P.J., Stewart J.H., Spencer D.",00048291,"Australian and New Zealand Journal of Medicine",12, 4,0,0,0,0,0,0
1982,"Sequence analysis and in vitro transcription of portions of the Epstein-Barr virus genome","Deininger P.L., Bankier A., Farrell P.",07302312,"Journal of Cellular Biochemistry",19, 3,0,0,0,0,1,1
1980,"Double-stranded RNA and the enzymology of interferon action.","Lengyel P., Samanta H., Pichon J., Dougherty J., Slattery E., Farrell P.",00778923,"Annals of the New York Academy of Sciences",350, ,0,0,0,0,0,0
1980,"Interferon, double-stranded RNA, and RNA degradation. Isolation of homogeneous pppA(2'p5'A)(n - 1) synthetase from Ehrlich ascites tumor cells","Dougherty J.P., Samanta H., Farrell P.J., Lengyel P.",00219258,"Journal of Biological Chemistry",255, 9,12,0,1,1,0,13
1979,"Accumulation of an mRNA and protein in interferon-treated Ehrlich ascites tumour cells","Farrell P.J., Broeze R.J., Lengyel P.",00280836,"Nature",279, 5713,50,6,8,14,3,67
1978,"Interferon action: Two distinct pathways for inhibition of protein synthesis by double-stranded RNA","Farrell P.J., Sen G.C., Dubois M.F.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",75, 12,18,2,3,5,2,25
1978,"Interferon, double - RNA and RNA degradation. Fractionation of the endonuclease (INT) system into two macromolecular components. Role of a small molecule in nuclease activation","Ratner L., Wiegand R.C., Farrell P.J.",0006291X,"Biochemical and Biophysical Research Communications",81, 3,4,1,1,2,0,6
1978,"Characteristics of a double stranded RNA activated protein kinase system from interferon treated Ehrlich ascites tumor cells","Sen G.C., Farrell P., Dubois M.F., Lengyel P.",00149446,"Federation Proceedings",37, 6,0,0,0,0,0,0
1978,"Analysis of phosphorylation of protein synthesis initiation factor eIF-2 by two-dimensional gel electrophoresis","Farrell P.J., Hunt T., Jackson R.J.",00142956,"European Journal of Biochemistry",89, 2,2,0,0,0,0,2
1977,"The role of polyamines in cell free protein synthesis in the wheat germ system","Hunter A.R., Farrell P.J., Jackson R.J., Hunt T.",00142956,"European Journal of Biochemistry",75, 1,5,0,0,0,0,5
1977,"Phosphorylation of initiation factor eIF 2 and the control of reticulocyte protein synthesis","Farrell P.J., Balkow K., Hunt T.",,"Cell",11, 1,70,9,2,11,2,83
