,"This is a citation overview for a set of 140 documents.",,,,,,,,,,,
2008,"Correlation between expression of metastasis-associated gene 1 and matrix metalloproteinase 9 and invasion and metastasis of breast cancer","Li M.-Q., Bao J.-T.",03762491,"National Medical Journal of China",88, 32,0,0,0,0,0,0
2008,"Simplified techniques in rat small intestine transplantation and establishment of rat models for nutrition support","Kang Z.-H., Dong G.-L., Zhang H.-W., Li M.-B., Du J.-F.",16738225,"Journal of Clinical Rehabilitative Tissue Engineering Research",12, 31,0,0,0,0,0,0
2008,"Amelioration of experimental autoimmune encephalomyelitis by BLyS autovaccine","Xue X., Liu Y., Zhu W., Ran Y., Zhang Z., Yan Z., Han W., Zhang Y., Feng G., Li M., Qin X., Wu S., Zhang C., You Y., Wang W., Jiang C.",0264410X,"Vaccine",26, 23,0,0,0,0,1,1
2008,"Generation of rat monoclonal antibodies against human RANTES","Kang Z.-H., Li M.-B., Wang C.-Y., Dong G.-L., Zhang H.-W., Yang J.-J., Zheng J.-Y., Li J.-P.",15540014,"Hybridoma",27, 3,0,0,0,0,0,0
2008,"Changes in nuclear factor during ischemia/reperfusion injury in rat small intestine transplantation affected by pyruvate","Hao Z.-Q., Li M.-B., Zhang H.-W.",16738225,"Journal of Clinical Rehabilitative Tissue Engineering Research",12, 18,0,0,0,0,0,0
2008,"Protective effect of nitronyl nitroxide-amino acid conjugates on liver ischemia-reperfusion induced injury in rats","Bi W., Green S.A., Bi L., Cai J., Xue P., Zhang Y., Liu S., Gao X., Li M., Wang Z., Baudy-Floc'h M.",0960894X,"Bioorganic and Medicinal Chemistry Letters",18, 6,0,0,0,0,3,3
2008,"A mouse model for tracking nigrostriatal dopamine neuron axon growth","Vives J., Sasajala P., Kuo H.C., Zhao S., Li M.",1526954X,"Genesis",46, 3,0,0,0,0,0,0
2008,"Dynamic observation of changes of cerebral blood flow in patients with aneurysmal subarachnoid hemorrhage with xenon-CT: A preliminary study","Xu Y.-Q., Wang N., Chen W.-J., Li M., Jiao L.-Q., Zhang H.-Q., Chen Z., Ling F.",16725921,"Chinese Journal of Cerebrovascular Diseases",5, 2,0,0,0,0,0,0
2008,"Inhibition effect of pcDNA-tum-5 on the growth of S180 tumor","You Y., Zhu W., Ran Y., Zhang Z., Han W., Zhang Y., Xue X., Li M., Qin X., Zhang C., Wang W., Giang C., Wu S., Liu Y.",09209069,"Cytotechnology",56, 2,0,0,0,0,1,1
2007,"Embolization of dural arteriovenous fistula via unopacified venous sinus","Zhang P., Zhang H.-Q., Zhi X.-L., Li M., Song Q.-B., Ling F.",16725921,"Chinese Journal of Cerebrovascular Diseases",4, 12,0,0,0,0,0,0
2007,"Vector-based Ape1 small interfering RNA enhances the sensitivity of human osteosarcoma cells to endostatin in vivo","Wang D., Zhong Z.-Y., Li M.-X., Xiang D.-B., Li Z.-P.",13479032,"Cancer Science",98, 12,0,0,0,0,3,3
2007,"RGS2 modulates coupling between GABAB receptors and GIRK channels in dopamine neurons of the ventral tegmental area","Labouebe G., Wickman K., Boyer S.B., Slesinger P.A., Luscher C., Lomazzi M., Cruz H.G., Creton C., Lujan R., Li M., Yanagawa Y., Obata K., Watanabe M.",10976256,"Nature Neuroscience",10, 12,0,0,5,5,10,15
2007,"Low complexity LDPC decoding scheme for DMB-TH","Li M., Yang J.",,"Proceedings of the IASTED International Conference on Communication Systems, Networks, and Applications, CSNA 2007",, ,0,0,0,0,0,0
2007,"Revascularization combined with aneurysm trapping for complex anterior circulation aneurysms: An efficacy analysis","Li M., Zhang H.-Q., Zhi X.-L., Zhang P., Jiao L.-Q., Ma Y., Bao Y.-H., Ling F.",16725921,"Chinese Journal of Cerebrovascular Diseases",4, 10,0,0,0,0,0,0
2007,"Identification of a novel peptide ligand of human vascular endothelia growth factor receptor 3 for targeted tumour diagnosis and therapy","Qin X., Liu Y., Zhu W., Ran Y., Zhang Z., Han W., Zhang Y., Wan Y., Li M., Xue X., Wu S., Zhang C., You Y., Wang W., Jiang C.",0021924X,"Journal of Biochemistry",142, 1,0,0,0,0,1,1
2007,"Development of a mimotope-based vaccine against CD20 antigen","Li M., Han W., Zhang Q., Xue X., Wang Z., Zhang Y.",09298665,"Protein and Peptide Letters",14, 6,0,0,1,1,1,2
2007,"Quantitative evaluation of cerebral blood flow by XeCT in stenting angioplasty for carotid artery","Jiao L.-Q., Ling F., Li S.-M., Li M., Miao Z.-R., Zhu F.-S., Ji X.-M., Qin X.-H., Song Q.-B., Ma Y.",1008794X,"Journal of Interventional Radiology",16, 5,0,0,0,0,0,0
2007,"Novel CO2 selectively permeating membranes containing PETEDA dendrimer","Wang Z., Li M., Cai Y., Wang J., Wang S.",03767388,"Journal of Membrane Science",290, 1-2,0,0,2,2,2,4
2007,"Prepared and screened a modified TNF-? molecule as TNF-? autovaccine to treat LPS induced endotoxic shock and TNF-? induced cachexia in mouse","Wan Y., Wu S., Liu Y., Zhu W., Ran Y., Zhang Z., Han W., Zhang Y., Xue X., Li M., Zhang X., Qin X., Zhang C., You Y., Wang W., Jiang C.",00088749,"Cellular Immunology",246, 2,0,0,2,2,1,3
2007,"Establishment and evaluation of porcine vascular endothelail cell models adaptive to human normal serum","Li M.-B., Wang W.Z., Li K.Z., Zhang H.W., Ji G., Shen X.",16738225,"Journal of Clinical Rehabilitative Tissue Engineering Research",11, 10,0,0,1,1,0,1
2006,"Progresses and perspectives in the study on citrin deficiency","Lu Y.-B., Peng F., Li M.-X., Kobayashi K., Saheki T.",10039406,"Chinese Journal of Medical Genetics",23, 6,0,0,0,0,0,0
2006,"Pharmacodynamic study of Relinqing granules on bacterial pyelonephritis model in rats","Li M.-L., Liang B., Tang J.-W., Xie Y., Zuo A.-P., Du F.",10015302,"Zhongguo Zhongyao Zazhi",31, 2,0,0,0,0,0,0
2006,"A vision-based inspection system using fuzzy rough neural network method","Li M.-X., Wu C.-D., Jin F.",,"Proceedings of the 2006 International Conference on Machine Learning and Cybernetics",2006, ,0,0,0,0,0,0
2006,"Drug-drug interactions involving membrane transporters in the human kidney","Li M., Anderson G.D., Wang J.",17425255,"Expert Opinion on Drug Metabolism and Toxicology",2, 4,0,5,3,8,7,15
2006,"Construction of ivermectin producer by domain swaps of avermectin polyketide synthase in Streptomyces avermitilis","Zhang X., Chen Z., Li M., Wen Y., Song Y., Li J.",01757598,"Applied Microbiology and Biotechnology",72, 5,0,0,3,3,1,4
2006,"Prolonged effect of single carnitine administration on fasted carnitine-deficient JVS mice regarding their locomotor activity and energy expenditure","Li M.X., Yoshida G., Horiuchi M., Kobayashi K., Saheki T.",13881981,"Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids",1761, 10,0,0,0,0,0,0
2006,"Study on cerebral blood flow in patients with ICA/MCA stenosis or occlusion by Xenon CT","Lu J., Li K.-C., Gao Y., Jiao L.-Q., Li M.",10033289,"Chinese Journal of Medical Imaging Technology",22, 9,0,0,0,0,0,0
2006,"Edaravone protects PC12 cells from ischemic-like injury via attenuating the damage to mitochondria.","Song Y., Li M., Li J.C., Wei E.Q.",16731581,"Journal of Zhejiang University. Science. B.",7, 9,0,1,1,2,3,5
2006,"Treatment of intracranial arterial lesions with covered stents","Zhang H.-Q., Qi D.-Y., Xiao Q., Qin X.-H., Song Q.-B., Wang Y.-L., Zhang H., Ling F., Zhi X.-B., Zhang P., Li M., Ji X.-M., Miao Z.-R., Wang Y.-B., Lu X.-J.",16725921,"Chinese Journal of Cerebrovascular Diseases",3, 9,0,0,0,0,0,0
2006,"The changes of dural microcirculation after venous sinus hypertension in rats: A dynamic observation","Zhang P., Ling F., Li M., Zhang H.-Q., Zhi X.-L., Miao Z.-R., Song Q.-B., Wang Y.-L.",16725921,"Chinese Journal of Cerebrovascular Diseases",3, 8,0,0,0,0,0,0
2006,"Stem cell marker expression in the Bergmann glia population of the adult mouse brain","Sottile V., Li M., Scotting P.J.",00068993,"Brain Research",1099, 1,0,10,10,20,8,28
2006,"Effect of Mg content in nodulizer on the absorptivity of Mg","Guo Z.-T., Sun Y.-X., Li M.",10014977,"Zhuzao/Foundry",55, 6,0,0,0,0,0,0
2006,"Segment of the defect-tile image based on wavelet transforms","Wu C.-D., Zhou B., Li M.-X., Li Y., Wu D.",16712021,"Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science)",22, 3,0,0,0,0,0,0
2006,"Fasting-induced reduction in locomotor activity and reduced response of orexin neurons in carnitine-deficient mice","Yoshida G., Lu Y.B., Iijima M., Hanada T., Nakazato M., Huang Z.-L., Eguchi N., Kobayashi K., Saheki T., Li M.X., Horiuchi M., Nakagawa S., Sakata M., Kuchiiwa S., Kuchiiwa T., Jalil Md.A., Begum L.",01680102,"Neuroscience Research",55, 1,1,1,1,2,1,4
2006,"Pyruvate ameliorates the defect in ureogenesis from ammonia in citrin-deficient mice","Moriyama M., Nakamura Y., Saheki T., Li M.X., Kobayashi K., Sinasac D.S., Kannan Y., Iijima M., Horiuchi M., Tsui L.-C., Tanaka M.",01688278,"Journal of Hepatology",44, 5,1,4,3,7,0,8
2006,"Working characteristic of Fe-based metal glass mutual inductor core","Zhu Q., Tang M.-Q., Li F.-S., Li G., Li M.",10008365,"Zhuzao Jishu/Foundry Technology",27, 4,0,0,0,0,0,0
2006,"The nano-level vibration sensor based on tunneling effect","Li M.-C., Fu X., Guo T., Hu X.-T.",10001158,"Jiliang Xuebao/Acta Metrologica Sinica",27, 2,0,0,0,0,0,0
2006,"Interactions of amoxicillin and cefaclor with human renal organic anion and peptide transporters","Li M., Anderson G.D., Phillips B.R., Kong W., Shen D.D., Wang J.",00909556,"Drug Metabolism and Disposition",34, 4,1,2,3,5,2,8
2006,"Surgical clipping versus endovascular embolization for treatment of intracranial aneurysms: An analysis of postoperative results","Wang N., Ling F., Zhang H.-Q., Li M., Zhi X.-L., Fang X.-H.",16725921,"Chinese Journal of Cerebrovascular Diseases",3, 3,0,0,0,0,0,0
2006,"Potential application of embryonic stem cells in Parkinson's disease: drug screening and cell therapy.","Ho H.Y., Li M.",1746076X,"Regenerative medicine",1, 2,0,0,1,1,1,2
2006,"The changes of dural vessels in rats with dural sinus hypertension","Zhang P., Li M., Song Q.-B., Miao Z.-R., Ling F.",16725921,"Chinese Journal of Cerebrovascular Diseases",3, 2,0,0,0,0,0,0
2006,"Attenuation of cardiac hypertrophy in carnitine-deficient juvenile visceral steatosis (JVS) mice achieved by lowering dietary lipid","Jalil M.A., Horiuchi M., Wakamatsu M., Li M.X., Begum L., Suzuki K., Kobayashi K., Oka T., Saheki T.",0021924X,"Journal of Biochemistry",139, 2,2,0,1,1,0,3
2006,"Different methods of intracranial-extracranial bypass surgery for the treatment of intracranial aneurysms","Li M., Zhang H.Q., Jian F.Z., Zhang P., Zhi X.L., Ling F.",05295815,"Zhonghua wai ke za zhi [Chinese journal of surgery].",44, 2,0,0,0,0,0,0
2006,"Forward position analysis of the 3-DOF module of the TriVariant: A 5-DOF reconfigurable hybrid robot","Li M., Huang T., Chetwynd D.G., Hu S.J.",10500472,"Journal of Mechanical Design, Transactions of the ASME",128, 1,1,1,0,1,0,2
2005,"An automatic inspection system based on a neural network and uniform design","Li M.-X., Wu C.-D., Yue Y.",,"2005 International Conference on Machine Learning and Cybernetics, ICMLC 2005",, ,0,0,0,0,0,0
2005,"Development of dynamic mask photolithography system","Cheng Y.-L., Li M.-L., Lin J.-H., Lai J.-H., Ke C.-T., Huang Y.-C.",,"Proceedings of the 2005 IEEE International Conference on Mechatronics, ICM '05",2005, ,0,0,1,1,0,1
2005,"Spinal dural arteriovenous fistula (Report of 2 cases)","Liu J.R., Ding M.P., Wang J.Z., Ling F., Li M., Zhang H.Q., Zhi X.L.",10089292,"Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences",34, 6,0,0,0,0,0,0
2005,"Dynamic formulation and performance comparison of the 3-DOF modules of two reconfigurable PKM - The Tricept and the Trivariant","Li M., Huang T., Mei J., Zhao X., Chetwynd D.G., Hu S.J.",10500472,"Journal of Mechanical Design, Transactions of the ASME",127, 6,5,10,8,18,7,30
2005,"Investigation on the microstructure of different sheets produced in Bahrain and China for hot roll aluminium foils","Ma L., Wang X.-K., Sun Y.-F., Chen K., Li M.",10008365,"Zhuzao Jishu/Foundry Technology",26, 10,0,0,0,0,0,0
2005,"Diagnosis and treatment of acute rejection in the first case of human living-related small bowel transplantation with a long-term survival in China","Song W.-L., Wu G.-S., Li M.-B., Li J.-P., Ji G., Dond G.-L., Zhang H.-W.",10079327,"World Journal of Gastroenterology",11, 34,1,0,0,0,0,1
2005,"Reduced N-acetylaspartate levels in mice lacking aralar, a brain- and muscle-type mitochondrial aspartate-glutamate carrier","Jalil Md.A., Shimotsu K., Nakagawa S., Okubo A., Sameshima M., Isashiki Y., Del Arco A., Kobayashi K., Satrustegui J., Saheki T., Begumi L., Contreras L., Pardo B., Iijima M., Li M.X., Ramos M., Marmol P., Horiuchi M.",00219258,"Journal of Biological Chemistry",280, 35,7,8,3,11,6,24
2005,"Midbrain dopaminergic development in vivo and in vitro from embryonic stem cells","Maxwell S.L., Li M.",00218782,"Journal of Anatomy",207, 3,1,1,0,1,1,3
2005,"Optoacoustic imaging with improved synthetic focusing","Liao C.-K., Li M.-L., Li P.-C.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",5697, ,0,0,0,0,0,0
2005,"Fractal study on slag-metal distribution in top-blown converter using water model","Chen R., Li M., Zou Z.-S.",10010963,"Journal of Iron and Steel Research",17, 4,0,0,0,0,0,0
2005,"Frequency and distribution in East Asia of 12 mutations identified in the SLC25A13 gene of Japanese patients with citrin deficiency","Lu Y.B., Yang Y., Liu T.-T., Chiang S.-H., Hsiao K.-J., Lau Y.-L., Tsui L.-C., Lee D.H., Saheki T., Kobayashi K., Ushikai M., Tabata A., Iijima M., Li M.X., Lei L., Kawabe K., Taura S.",14345161,"Journal of Human Genetics",50, 7,4,7,7,14,3,21
2005,"Conceptual design and dimensional synthesis of a reconfigurable hybrid robot","Li M., Huang T., Zhang D., Zhao X., Hu S.J., Chetwynd D.G.",10871357,"Journal of Manufacturing Science and Engineering, Transactions of the ASME",127, 3,0,4,2,6,0,6
2005,"Criteria for conceptual design of reconfigurable PKM modules-theory and application","Huang T., Li M., Wu M., Mei J., Zhao X., Hu S.J.",05776686,"Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering",41, 8,0,4,3,7,2,9
2005,"Pitx3 regulates tyrosine hydroxylase expression in the substantia nigra and identifies a subgroup of mesencephalic dopaminergic progenitor neurons during mouse development","Maxwell S.L., Ho H.-Y., Kuehner E., Zhao S., Li M.",00121606,"Developmental Biology",282, 2,5,7,8,15,6,26
2005,"Diet management and recovering of intestinal absorption function after living small bowel transplantation","Song W.-L., Ling R., Wu G.-S., Guan W.-X., Li M.-B., Li J.-P., Ji G., Dong G.-L., Zhang H.-W.",16715926,"Chinese Journal of Clinical Rehabilitation",9, 14,0,0,0,0,0,0
2005,"Adaptive imaging using an optimal receive aperture size","Li M.-L., Huang S.-W., Ustuner K., Li P.-C.",01617346,"Ultrasonic Imaging",27, 2,0,0,1,1,0,1
2005,"Surgical interruption of spinal dural arteriovenous fistulas","Li M., Zhang H.-Q., Zhi X.-L., Zhang P., Ling F.",03666999,"Chinese Medical Journal",118, 5,1,0,0,0,0,1
2005,"Change of plasma endothelin and related factors in hypertensive patients with diabetes mellitus","Fang H.-J., Hu J., Li M.",16715926,"Chinese Journal of Clinical Rehabilitation",9, 11,0,0,0,0,0,0
2004,"Study on nano-level vibration sensor based on tunneling effect","Li M.-C., Fu X., Wei X.-L., Hu X.-T.",10042474,"Yadian Yu Shengguang/Piezoelectrics and Acoustooptics",26, 6,0,0,0,0,0,0
2004,"A new adaptive imaging technique using optimal aperture size","Li M.-L., Li P.-C.",10510117,"Proceedings - IEEE Ultrasonics Symposium",1, ,0,0,0,0,0,0
2004,"A hierarchical clustering method for attribute discretization in rough set theory","Li M.-X., Wu C.-D., Han Z.-H., Yue Y.",,"Proceedings of 2004 International Conference on Machine Learning and Cybernetics",6, ,4,0,3,3,1,8
2004,"SoxB transcription factors specify neuroectodermal lineage choice in ES cells","Zhao S., Nichols J., Smith A.G., Li M.",10447431,"Molecular and Cellular Neuroscience",27, 3,10,5,6,11,4,25
2004,"Optoacoustic imaging with synthetic aperture focusing and coherence weighting","Liao C.-K., Li M.-L., Li P.-C.",01469592,"Optics Letters",29, 21,10,3,6,9,2,21
2004,"Application of fuzzy control in the hydraulic system with big-load and high precision","Fu X., Li M.-C., Hu X.-D., Guo T., Hu X.-T.",04932137,"Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology",37, 8,0,0,1,1,0,1
2004,"Optimal kinematic design of 2-DOF parallel manipulators with well-shaped workspace bounded by a specified conditioning index","Huang T., Li M., Li Z., Chetwynd D.G., Whitehouse D.J.",1042296X,"IEEE Transactions on Robotics and Automation",20, 3,19,6,3,9,3,31
2004,"Conceptual design and dimensional synthesis of a novel 2-DOF translational parallel robot for pick-and-place operations","Huang T., Li Z., Li M., Chetwynd D.G., Gosselin C.M.",10500472,"Journal of Mechanical Design, Transactions of the ASME",126, 3,16,8,8,16,6,38
2004,"Decoding algorithm for digital highs-speed video image","Huang Z.-H., Cai H.-Y., Zhang H., Li M., Jia Y.-J.",1003501X,"Guangdian Gongcheng/Opto-Electronic Engineering",31, 5,0,0,0,0,0,0
2004,"Adult-onset type II citrullinemia and idiopathic neonatal hepatitis caused by citrin deficiency: Involvement of the aspartate glutamate carrier for urea synthesis and maintenance of the urea cycle","Saheki T., Tabata A., Moriyama M., Hsiao K.-J., Yang Y., Kobayashi K., Iijima M., Horiuchi M., Begum L., Jalil Md.A., Li M.X., Lu Y.B., Ushikai M.",10967192,"Molecular Genetics and Metabolism",81, ,14,7,2,9,3,26
2004,"A digital ultrasonic system for small animal imaging","Li M.-L., Chen Y.-F., Guan W.-J., Li P.-C.",01617346,"Ultrasonic Imaging",26, 2,5,3,1,4,0,9
2004,"Generation of embryonic stem cells and transgenic mice expressing green fluorescence protein in midbrain dopaminergic neurons","Zhao S., Li M., Maxwell S., Jimenez-Beristain A., Vives J., Kuehner E., Zhao J., O'Brien C., De Felipe C., Semina E.",0953816X,"European Journal of Neuroscience",19, 5,23,9,10,19,5,47
2004,"Slc25a13-Knockout Mice Harbor Metabolic Deficits but Fail to Display Hallmarks of Adult-Onset Type II Citrullinemia","Sinasac D.S., Saheki T., Tsui L.-C., Moriyama M., Jalil M.A., Begum L., Li M.X., Iijima M., Horiuchi M., Robinson B.H., Kobayashi K.",02707306,"Molecular and Cellular Biology",24, 2,12,4,4,8,0,20
2004,"Protective effect of pyruvate on ischemia-reperfusion injury in rat small bowel","Hao Z.-Q., Li M.-B., Guan W.-X., Luo L.",16715926,"Chinese Journal of Clinical Rehabilitation",8, 2,1,0,1,1,0,2
2004,"Improved Synthetic Aperture Focusing Technique with Applications in High-Frequency Ultrasound Imaging","Li M.-L., Guan W.-J., Li P.-C.",08853010,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",51, 1,12,4,1,5,2,19
2003,"Conceptual design and kinematic analyses of a 3-DOF robot wrist","Li M., Huang T., Li Z.",10504729,"Proceedings - IEEE International Conference on Robotics and Automation",1, ,0,1,1,2,0,2
2003,"Sidelobe reduction for synthetic aperture focusing in high-frequency ultrasonic imaging","Li M.-L., Guan W.-J., Li P.-C.",10510117,"Proceedings of the IEEE Ultrasonics Symposium",2, ,0,0,0,0,0,0
2003,"Automatic visual inspection and classification based on rough sets and neural network","Li M.-X., Wu C.-D., Yue Y.",,"International Conference on Machine Learning and Cybernetics",5, ,1,0,0,0,0,1
