,"This is a citation overview for a set of 110 documents.",,,,,,,,,,,,
2008,"Studying place effects on health by synthesising individual and area-level outcomes","Jackson C.H., Richardson S., Best N.G.",02779536,"Social Science and Medicine",67, 12,0,0,4,0,4,0,4
2008,"A Bayesian calibration model for combining different pre-processing methods in Affymetrix chips","Blangiardo M., Richardson S.",14712105,"BMC Bioinformatics",9, ,0,0,0,0,0,0,0
2008,"Use of space time models to investigate the stability of patterns of disease","Abellan J.J., Richardson S., Best N.",00916765,"Environmental Health Perspectives",116, 8,4,2,4,0,6,0,10
2008,"Comparing the characteristics of gene expression profiles derived by univariate and multivariate classification methods","Zucknick M., Richardson S., Stronach E.A.",15446115,"Statistical Applications in Genetics and Molecular Biology",7, 1,3,6,5,2,13,0,16
2008,"Hierarchical related regression for combining aggregate and individual data in studies of socio-economic disease risk factors","Jackson C., Best N., Richardson S.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",171, 1,11,3,7,1,11,0,22
2007,"Fully bayesian mixture model for differential gene expression: Simulations and model checks","Lewin A., Bochkina N., Richardson S.",15446115,"Statistical Applications in Genetics and Molecular Biology",6, 1,7,2,3,0,5,0,12
2007,"Tail posterior probability for inference in pairwise and multiclass gene expression data","Bochkina N., Richardson S.",0006341X,"Biometrics",63, 4,1,5,1,0,6,0,7
2007,"Down syndrome in births near landfill sites","Jarup L., Morris S., Richardson S., Briggs D., Cobley N., De Hoogh C., Gorog K., Elliott P.",01973851,"Prenatal Diagnosis",27, 13,3,2,0,0,2,0,5
2007,"BGX: A bioconductor package for the Bayesian integrated analysis of Affymetrix GeneChips","Turro E., Bochkina N., Hein A.-M.K., Richardson S.",14712105,"BMC Bioinformatics",8, ,4,1,1,0,2,0,6
2007,"Using likelihood-free inference to compare evolutionary dynamics of the protein networks of H. pylori and P. falciparum","Ratmann O., Jorgensen O., Hinkley T., Stumpf M., Richardson S., Wiuf C.",1553734X,"PLoS Computational Biology",3, 11,7,12,4,0,16,0,23
2007,"Bayesian analysis of the multivariate geographical distribution of the socio-economic environment in England","Abellan J.J., Fecht D., Best N., Richardson S., Briggs D.J.",11804009,"Environmetrics",18, 7,1,0,3,0,3,0,4
2007,"Statistical tools for synthesizing lists of differentially expressed features in related experiments","Blangiardo M., Richardson S.",14747596,"Genome Biology",8, 4,3,2,1,0,3,0,6
2006,"Bayesian spatio-temporal analysis of joint patterns of male and female lung cancer risks in Yorkshire (UK)","Richardson S., Abellan J.J., Best N.",09622802,"Statistical Methods in Medical Research",15, 4,16,7,9,1,17,0,33
2006,"A powerful method for detecting differentially expressed genes from GeneChip arrays that does not require replicates","Hein A.-M.K., Richardson S.",14712105,"BMC Bioinformatics",7, ,6,1,0,0,1,0,7
2006,"Improving ecological inference using individual-level data","Jackson C.H., Best N., Richardson S.",02776715,"Statistics in Medicine",25, 12,29,4,5,1,10,0,39
2006,"Detection of gene copy number changes in CGH microarrays using a spatially correlated mixture model","Broet P., Richardson S.",13674803,"Bioinformatics",22, 8,23,6,7,0,13,0,36
2006,"Glycomics investigation into insulin action","Parry S., Siddle K., Scott J., Dell A., Hadaschik D., Blancher C., Kumaran M.K., Bochkina N., Morris H.R., Richardson S., Aitman T.J., Gauguier D.",03044165,"Biochimica et Biophysica Acta - General Subjects",1760, 4,8,1,2,0,3,0,11
2006,"Bayesian modeling of differential gene expression","Lewin A., Richardson S., Marshall C., Glazier A., Aitman T.",0006341X,"Biometrics",62, 1,26,5,2,1,8,0,34
2005,"Statistics for studies of human welfare","Wermuth N., Richardson S., Hirotsu C.",03067734,"International Statistical Review",73, 2,0,0,0,0,0,0,0
2005,"BGX: A fully Bayesian integrated approach to the analysis of Affymetrix GeneChip data","Hein A.-M.K., Richardson S., Causton H.C., Ambler G.K., Green P.J.",14654644,"Biostatistics",6, 3,17,1,2,1,4,0,21
2005,"Erratum: Equivalence of prospective and retrospective models in the Bayesian analysis of case-control studies (Biometrika (2004) 91 (15-25))","Seaman S.R., Richardson S.",00063444,"Biometrika",92, 2,0,0,0,0,0,0,0
2005,"A comparison of Bayesian spatial models for disease mapping","Best N., Richardson S., Thomson A.",09622802,"Statistical Methods in Medical Research",14, 1,59,25,17,6,48,0,107
2004,"Equivalence of prospective and retrospective models in the Bayesian analysis of case-control studies","Seaman S.R., Richardson S.",00063444,"Biometrika",91, 1,17,2,1,1,4,0,21
2004,"Flexible dose-response models for Japanese atomic bomb survivor data: Bayesian estimation and prediction of cancer risk","Bennett J., Little M.P., Richardson S.",0301634X,"Radiation and Environmental Biophysics",43, 4,9,2,0,1,3,0,12
2004,"Report of the Council for the session 2003-2004","Grieve A., Lindley J., Goddard I., Holt T., Bird S., Hutton J., Goodall G., Hand D., Copas J., Puzey I., Raab G., Smith R., Gentry P., Roberts G., Dryden I., Dougharty J., Bassett E., Goldstein H., Hurcomb D., Davies N., O'Haga T., Richardson S., Duckworth F., Joyce H., Owen M., Ashby D., Robson M., Lievesley D., Chamberlain J.L., Gerson M., Vines K., Vail A., Heffernan C., Young J., Coleman S., Nason G., Kershaw C., Bowtell P., Eldridge S., Ambler G., Reeves J., Kraus D., Abrams K., Heald S., Torsney B., Hill R., Mayer C., Reese A., Butler A., Aykroyd R., Logsdon J., Smith C.T., Craig P., Lennox D., Berrington A., Ferro C., Rout M., Eales J., Thomson R., Sindato E.M.P., Van Keilegom I., Stone G.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",167, 4,0,0,0,0,0,0,0
2004,"A mixture model-based strategy for selecting sets of genes in multiclass response microarray experiments","Broet P., Lewin A., Richardson S., Dalmasso C., Magdelenat H.",13674803,"Bioinformatics",20, 16,30,1,4,1,6,0,36
2004,"Medical event profiling of COPD patients","Hansell A.L., Lam K.A., Richardson S., Visick G., Soriano J.B.",10538569,"Pharmacoepidemiology and Drug Safety",13, 8,3,2,1,0,3,0,6
2004,"Interpreting posterior relative risk estimates in disease-mapping studies","Richardson S., Thomson A., Best N., Elliott P.",00916765,"Environmental Health Perspectives",112, 9,63,18,20,6,44,0,107
2004,"Ecological bias: Use of maximum-entropy approximations","Cressie N., Richardson S., Jaussent I.",13691473,"Australian and New Zealand Journal of Statistics",46, 2,1,0,0,0,0,0,1
2004,"Discussion on the paper by Wakefield","Best N., Wakefield J., Chambers R., Jackson C., Richardson S., Atkinson A.C., Firth D., Jiang W., Tanner M.A., Fienberg S.E., Robert C.P., Davison A.C., Semadeni C., Besag J., Corder J.K., Wolbrecht C., Draper D., Forster J.J., King G., Rice K., Richardson T., Salway R., Sheppard L., Thomson So.R., Waller L.A.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",167, 3,0,0,0,0,0,0,0
2003,"A hierarchical model for space-time surveillance data on meningococcal disease incidence","Knorr-Held L., Richardson S.",00359254,"Journal of the Royal Statistical Society. Series C: Applied Statistics",52, 2,10,6,4,4,14,0,24
2003,"Bayesian hierarchical models in ecological studies of health-environment effects","Richardson S., Best N.",11804009,"Environmetrics",14, 2,16,1,3,1,5,0,21
2002,"Discussion on the meeting on 'statistical modelling and analysis of genetic data'","Balding D.J., Carothers A.D., Marchini J.L., Cardon L.R., Vetta A., Griffiths B., Weir B.S., Hill W.G., Goldstein D., Strimmer K., Myers S., Beaumont M.A., Glasbey C.A., Mayer C.D., Richardson S., Marshall C., Durrett R., Nielsen R., Visscher P.M., Knott S.A., Haley C.S., Ball R.D., Hackett C.A., Holmes S., Husmeier D., Jansen R.C., Ter Braak C.J.F., Maliepaard C.A., Boer M.P., Joyce P., Li N., Stephens M., Marcoulides G.A., Drezner Z., Mardia K., McVean G., Meng X.-L., Ochs M.F., Pagel M., Sha N., Vannucci M., Sillanpaa M.J., Sisson S., Yandell B.S., Jin C., Satagopan J.M., Gaffney P.J., Zeng Z.-B., Broman K.W., Speed T.P., Fearnhead P., Donnelly P., Larget B., Simon D.L., Kadane J.B., Nicholson G., Smith A.V., Jonsson F., Gustafsson O., Stefansson K., Parmigiani G., Garrett E.S., Anbazhagan R., Gabrielson E.",13697412,"Journal of the Royal Statistical Society. Series B: Statistical Methodology",64, 4,6,2,0,0,2,0,8
2002,"Hidden Markov models and disease mapping","Green P.J., Richardson S.",01621459,"Journal of the American Statistical Association",97, 460,67,8,3,3,14,0,81
2002,"Mixture models in measurement error problems, with reference to epidemiological studies","Richardson S., Leblond L., Jaussent I., Green P.J.",09641998,"Journal of the Royal Statistical Society. Series A: Statistics in Society",165, 3,16,0,3,2,5,0,21
2002,"Bayesian hierarchical model for identifying changes in gene expression from microarray experiments","Broet P., Richardson S., Radvanyi F.",10665277,"Journal of Computational Biology",9, 4,53,0,2,1,3,0,56
2002,"Cancer risks in populations living near landfill sites in Great Britain","Jarup L., Elliott P., Briggs D., De Hoogh C., Morris S., Hurt C., Lewin A., Maitland I., Richardson S., Wakefield J.",00070920,"British Journal of Cancer",86, 11,14,7,2,0,9,0,23
2002,"A Bayesian partition model for case-control studies on highly polymorphic candidate genes","Seaman S.R., Richardson S., Stcker I., Benhamou S.",07410395,"Genetic Epidemiology",22, 4,12,0,0,0,0,0,12
2002,"Discussion on the paper by Spiegelhalter, Best, Carlin and van der Linde","Brooks S.P., Smith J., Vehtari A., Plummer M., Stone M., Robert C.P., Titterington D.M., Nelder J.A., Atkinson A., Dawid A.P., Lawson A., Clark A., Bernardo J.M., Sahu S.K., Richardson S., Green P., Burnham K.P., DeIorio M., Robert C.P., Draper D., Gelfand A.E., Trevisani M., Hodges J., Lee Y., De Luna X., Meng X.-L.",13697412,"Journal of the Royal Statistical Society. Series B: Statistical Methodology",64, 4,7,3,3,1,7,0,14
2001,"Bayesian analysis of case-control studies with categorical covariates","Seaman S.R., Richardson S.",00063444,"Biometrika",88, 4,16,2,0,1,3,0,19
2001,"Variable selection and Bayesian model averaging in case-control studies","Viallefont V., Raftery A.E., Richardson S.",02776715,"Statistics in Medicine",20, 21,37,17,9,4,30,0,67
2001,"Risk of adverse birth outcomes in populations living near landfill sites","Elliott P., Briggs D., Morris S., De Hoogh C., Hurt C., Jensen T.K., Maitland I., Richardson S., Wakefield J., Jarup L.",09598146,"British Medical Journal",323, 7309,108,11,13,2,26,0,134
2001,"Modelling heterogeneity with and without the Dirichlet process","Green P.J., Richardson S.",03036898,"Scandinavian Journal of Statistics",28, 2,35,8,9,2,19,0,54
2000,"Projection of cancer risks from the Japanese atomic bomb survivors to the England and Wales population taking into account uncertainty in risk parameters","Little M.P., Deltour I., Richardson S.",0301634X,"Radiation and Environmental Biophysics",39, 4,5,0,0,0,0,0,5
2000,"Ecological analysis of digestive cancer mortality related to contamination by diarrhetic shellfish poisoning toxins along the coasts of France","Cordier S., Monfort C., Miossec L., Richardson S., Belin C.",00139351,"Environmental Research",84, 2,14,4,4,0,8,0,22
2000,"Statistical issues in the analysis of disease mapping data","Pascutto C., Wakefield J.C., Best N.G., Richardson S., Bernardinelli L., Staines A., Elliott P.",02776715,"Statistics in Medicine",19, 17-18,34,3,6,3,12,0,46
2000,"Modeling markers of disease progression by a hidden Markov process: Application to characterizing CD4 cell decline","Guihenneuc-Jouyaux C., Richardson S., Longini Jr. I.M.",0006341X,"Biometrics",56, 3,17,1,2,0,3,0,20
2000,"Methodological problems in ecological studies of health-environment effects | Problemes methodologiques dans les etudes ecologiques sante-environnement","Richardson S.",07644469,"Comptes Rendus de l'Academie des Sciences - Serie III",323, 7,2,0,2,1,3,0,5
2000,"Biases in ecological studies: Utility of including within-area distribution of confounders","Lasserre V., Guihenneuc-Jouyaux C., Richardson S.",02776715,"Statistics in Medicine",19, 1,24,1,1,0,2,0,26
1999,"Stochastic algorithms for Markov models estimation with intermittent missing data","Deltour I., Richardson S., Le Hesran J.-Y.",0006341X,"Biometrics",55, 2,9,2,0,2,4,0,13
1999,"Timing of human immunodeficiency virus type 1 (HIV-1) transmission from mother to child: Bayesian estimation using a mixture","Chouquet C., Richardson S., Burgard M., Blanche S., Mayaux M.-J., Rouzioux C., Costagliola D.",02776715,"Statistics in Medicine",18, 7,19,1,0,0,1,0,20
1998,"Erratum: Accounting for pregnancy dependence in epidemiologic studies of reproductive outcomes (Epidemiology (1997) 8 (629-636))","Watier L., Richardson S., Hemon D.",10443983,"Epidemiology",9, 1,0,0,0,0,0,0,0
1997,"On bayesian analysis of mixtures with an unknown number of components","Richardson S., Green P.J.",13697412,"Journal of the Royal Statistical Society. Series B: Statistical Methodology",59, 4,580,52,63,21,136,0,716
1997,"Incidence of Creutzfeldt-Jakob disease in France, 1992-1995 | Incidence de la maladie de Creutzfeldt-Jakob en France, 1992-1995","Ruffie A., Delasnerie-Laupretre N., Brandel J.P., Jaussent I., Dormont D., Laplanche J.L., Hauw J.J., Richardson S., Alperovitch A.",03987620,"Revue d'Epidemiologie et de Sante Publique",45, 6,7,0,0,0,0,0,7
1997,"A Bayesian approach to multipoint mapping in nuclear families","Thomas D.C., Richardson S., Gauderman J., Pitkaniemi J.",07410395,"Genetic Epidemiology",14, 6,13,1,0,0,1,0,14
1997,"Accounting for pregnancy dependence in epidemiologic studies of reproductive outcomes","Watier L., Richardson S., Hemon D.",10443983,"Epidemiology",8, 6,16,0,0,0,0,0,16
1997,"Timing of mother-to-child HIV-1 transmission and diagnosis of infection based on polymerase chain reaction in the neonatal period by a non-parametric method [1]","Chouquet C., Burgard M., Richardson S., Rouzioux C., Costagliola D.",02699370,"AIDS",11, 9,37,2,1,0,3,0,40
1997,"Modelling the annual risk of tuberculosis infection","Garcia A., Maccario J., Richardson S.",03005771,"International Journal of Epidemiology",26, 1,7,1,0,0,1,0,8
1997,"Some comments on misspecification of priors in Bayesian modelling of measurement error problems","Richardson S., Leblond L.",02776715,"Statistics in Medicine",16, 1-3,11,0,1,0,1,0,12
1996,"Recent developments in biostatistics | Developpements recents de la biostatistique","Richardson S.",03987620,"Revue d'Epidemiologie et de Sante Publique",44, 6,5,0,0,0,0,0,5
1996,"Re: Ecologic studies--biases, misconceptions, and counterexamples.","Richardson S., Guihenneuc-Jouyaux C., Lasserre V.",00029262,"American journal of epidemiology",143, 5,7,0,0,0,0,0,7
1995,"Re: Consumption of olive oil and specific food groups in relation to breast cancer risk in greece","Gerber M., Richardson S.",00278874,"Journal of the National Cancer Institute",87, 13,5,0,0,0,0,0,5
1995,"Spatial variation of natural radiation and childhood leukaemia incidence in Great Britain","Richardson S., Monfort C., Green M., Draper G., Muirhead C.",02776715,"Statistics in Medicine",14, 21-22,43,2,2,0,4,0,47
1993,"A Bayesian approach to measurement error problems in epidemiology using conditional independence models","Richardson S., Gilks W.R.",00029262,"American Journal of Epidemiology",138, 6,44,4,1,1,6,0,50
1993,"Salmonella enteritidis infections in France and the United States: Characterization by a deterministic model","Watier L., Richardson S., Hubert B.",00900036,"American Journal of Public Health",83, 12,7,0,0,1,1,0,8
1993,"Conditional independence models for epidemiological studies with covariate measurement error","Richardson S., Gilks W.R.",02776715,"Statistics in Medicine",12, 18,56,5,3,2,10,0,66
1993,"HDL-cholesterol and breast cancer: A joint study in northern Italy and southern France","Ferraroni M., Gerber M., Decarli A., Richardson S., Marubini E., Crastes de Paulet P., Crastes de Paulett A., Pujol H.",03005771,"International Journal of Epidemiology",22, 5,17,0,1,2,3,0,20
1993,"Childhood leukemia incidence in the vicinity of La Hague nuclear-waste reprocessing facility (France)","Viel J.-F., Richardson S., Danel P., Boutard P., Malet M., Barrelier P., Reman O., Care A.",09575243,"Cancer Causes and Control",4, 4,21,0,1,0,1,0,22
1993,"Lymphoma, multiple myeloma and leukaemia among French farmers in relation to pesticide exposure","Viel J.-F., Richardson S.T.",02779536,"Social Science and Medicine",37, 6,31,0,0,1,1,0,32
1993,"A three-state Markov model of Plasmodium falciparum parasitemia","Richard A., Richardson S., Maccario J.",00255564,"Mathematical Biosciences",117, 1-2,8,0,0,0,0,0,8
1992,"Influence of influenza-like syndrome on the incidence of meningococcal disease | INFLUENCE DES SYNDROMES GRIPPAUX SUR L'INCIDENCE DES INFECTIONS A MENINGOCOQUE","Hubert B., Watier L., Garnerin P., Richardson S.",0399077X,"Medecine et Maladies Infectieuses",22, ,2,0,0,0,0,0,2
1992,"Occupational risk factors for acute leukaemia: A case-control study","Richardson S., Zittoun R., Bastuji-Garin S., Lasserre V., Guihenneuc C., Cadiou M., Viguie F., Laffont-Faust I.",03005771,"International Journal of Epidemiology",21, 6,33,0,1,0,1,0,34
1992,"Statistical modelling of spatial variations in epidemiology | MODELISATION STATISTIQUE DES VARIATIONS GEOGRAPHIQUES EN EPIDEMIOLOGIE","Richardson S.",03987620,"Revue d'Epidemiologie et de Sante Publique",40, 1,11,0,0,0,0,0,11
1992,"Meningococcal disease and influenza-like syndrome: A new approach to an old question","Hubert B., Watier L., Garnerin P., Richardson S.",00221899,"Journal of Infectious Diseases",166, 3,45,9,2,0,11,0,56
1992,"Analysis of disease risks using ancillary risk factors, with application to job-exposure matrices","Gilks W.R., Richardson S.",02776715,"Statistics in Medicine",11, 11,8,0,0,0,0,0,8
1991,"Adult leukemia and farm practices: An alternative approach for assessing geographical pesticide exposure","Viel J.-F., Richardson S.T.",02779536,"Social Science and Medicine",32, 9,0,0,0,0,0,0,0
1991,"The role of fat, animal protein and some vitamin consumption in breast cancer: A case control study in southern France","Richardson S., Gerber M., Cenee S.",00207136,"International Journal of Cancer",48, 1,81,2,3,1,6,0,87
1991,"Empirical Bayes estimates of cancer mortality rates using spatial models","Mollie A., Richardson S.",02776715,"Statistics in Medicine",10, 1,44,1,1,0,2,0,46
1991,"The pattern of risk factors for breast cancer in a Southern France population. Interest for a stratified analysis by age at diagnosis","Segala C., Gerber M., Richardson S.",00070920,"British Journal of Cancer",64, 5,11,0,0,0,0,0,11
1991,"Nutrition and breast cancer","Richardson S., Gerber M.",03698114,"Pathologie Biologie",39, 1,0,0,0,0,0,0,0
1991,"A time series construction of an alert threshold with application to S. bovismorbificans in France","Watier L., Richardson S., Hubert B.",02776715,"Statistics in Medicine",10, 10,16,1,1,1,3,0,19
1991,"Ecological bias and linear dose response relationship[2]","Richardson S., Hemon D.",03005771,"International Journal of Epidemiology",20, 3,1,0,0,0,0,0,1
1991,"Zinc and copper in breast cancer. A joint study in Northern Italy and Southern France","Cavallo F., Gerber M., Marubini E., Richardson S., Barbieri A., Costa A., DeCarli A., Pujol H.",0008543X,"Cancer",67, 3,24,1,5,0,6,0,30
1991,"Antioxidants in female breast cancer patients","Gerber M., Richardson S., Salkeld R., Chappuis P.",07357907,"Cancer Investigation",9, 4,22,0,0,0,0,0,22
1991,"Adult leukemia and farm practices: An alternative approach for assessing geographical pesticide exposure","Viel J.-F., Richardson S.T.",02779536,"Social Science and Medicine",32, 9,7,0,0,0,0,0,7
1990,"Acute leukaemia in workers exposed to electromagnetic fields","Bastuji-Garin S., Richardson S., Zittoun R.",02775379,"European Journal of Cancer",26, 11-12,13,0,0,0,0,0,13
1990,"Vitamin E and tumor growth","Gerber M., Richardson S., Favier F., Crastes de Paulet A.",,"Advances in Experimental Medicine and Biology",264, ,3,0,0,0,0,0,3
1990,"Occupational risk factors associated with acute leukemia | FACTEURS DE RISQUE PROFESSIONNELS DANS LES LEUCEMIES AIGUES","Bastuji-Garin S., Richardson S., Zittoun R.",00039691,"Archives des Maladies Professionnelles de Medecine du Travail et de Securite Sociale",51, 3,2,0,0,0,0,0,2
1990,"Ecological bias and confounding (I)","Richardson S., Hemon D.",03005771,"International Journal of Epidemiology",19, 3,4,0,0,0,0,0,4
1990,"The role of diet history and biologic assays in the study of 'Diet and Breast Cancer' | IL RUOLO DELLA STORIA DIETETICA E DEI DOSAGGI BIOLOGICI NELLO STUDIO DELLA RELAZIONE TRA DIETA E CANCRO DELLA MAMMELLA","Gerber M., Richardson S., Cavallo F., Marubini E., Crastes De Paulet P., Crastes De Paulet A., Pujol H.",03008916,"Tumori",76, 4,9,0,0,0,0,0,9
1990,"Childhood leukaemia around the La Hague nuclear waste reprocessing plant","Viel J.F., Richardson S.T.",02670623,"British Medical Journal",300, 6724,19,0,0,0,0,0,19
1990,"A method for testing the significance of geographical correlations with application to industrial lung cancer in france","Richardson S.",02776715,"Statistics in Medicine",9, 5,5,0,0,0,0,0,5
1989,"Assessing the significance of the correlation between two spatial processes","Clifford P., Richardson S., Hemon D.",0006341X,"Biometrics",45, 1,152,6,14,10,30,0,182
1989,"Alcohol consumption in a case-control study of breast cancer in southern France","Richardson S., De Vincenzi I., Pujol H., Gerber M.",00207136,"International Journal of Cancer",44, 1,19,0,0,0,0,0,19
1989,"Relationship between vitamin E and polyunsaturated fatty acids in breast cancer. Nutritional and metabolic aspects","Gerber M., Richardson S., Crastes de Paulet P., Pujol H., Crastes de Paulet A.",0008543X,"Cancer",64, 11,30,2,0,0,2,0,32
1989,"Short-term effects of sulphur dioxide pollution on mortality in two French cities","Derriennic F., Richardson S., Mollie A., Lellouch J.",03005771,"International Journal of Epidemiology",18, 1,52,0,1,0,1,0,53
1988,"Liposoluble vitamins and lipid parameters in breast cancer. A joint study in northern Italy and southern France","Gerber M., Cavallo F., Marubini E., Richardson S., Barbieri A., Capitelli E., Costa A., Crastes de Paulet A., Crastes de Paulet P., Decarli A., Pastorino U., Pujol H.",00207136,"International Journal of Cancer",42, 4,28,1,1,0,2,0,30
1987,"Comparison of relative risks obtained in ecological and individual studies: Some methodological considerations","Richardson S., Stucker I., Hemon D.",03005771,"International Journal of Epidemiology",16, 1,54,2,4,0,6,0,60
1984,"Oral contraceptives and cardiovascular mortality | CONTRACEPTIFS ORAUX ET MORTALITE CARDIOVASCULAIRE","Stucker I., Richardson S., Hemon D.",03987620,"Revue d'Epidemiologie et de Sante Publique",32, 1,0,0,0,0,0,0,0
1981,"ON THE VARIANCE OF THE SAMPLE CORRELATION BETWEEN TWO INDEPENDENT LATTICE PROCESSES.","Richardson Sylvia, Hemon Denis",00219002,"Journal of Applied Probability",18, 4,7,0,2,0,2,0,9
