,"This is a citation overview for a set of 26 documents.",,,,,,,,,,,
2008,"Treatment of hypertension in patients 80 years of age or older","Beckett N.S., Anderson C., Belhani A., Forette F., Rajkumar C., Thijs L., Banya W., Bulpitt C.J., Peters R., Fletcher A.E., Staessen J.A., Liu L., Dumitrascu D., Stoyanovsky V., Antikainen R.L., Nikitin Y.",00284793,"New England Journal of Medicine",358, 18,0,2,84,86,111,197
2007,"Hypertension in the very elderly","Peters R., Martin-Marero C., Pinto E., Beckett N.",1745509X,"Aging Health",3, 4,0,0,0,0,0,0
2006,"Fracture risk and the use of a diuretic (indapamide sr) ± perindopril: A substudy of the Hypertension in the Very Elderly Trial (HYVET)","Bulpitt C.J., Peters R., Staessen J.A., Thijs L., De Vernejoul M.-C., Fletcher A.E., Beckett N.S.",17456215,"Trials",7, ,0,1,2,3,1,4
2006,"Romanian subjects entered in the hypertension in the very elderly trial (HYVET).","Dumitrascui D., Beckett N., Fletcher A., Bulpitt C.J., Comsa M., Enachescu V., Jianu D., Lazar D.J., Moisin M.D., David L., Winston B., Peters R.",12204749,"Romanian journal of internal medicine = Revue roumaine de médecine interne",44, 4,0,0,1,1,1,2
2006,"A substudy protocol of the Hypertension in the Very Elderly Trial assessing cognitive decline and dementia incidence (HYVET-COG): An ongoing randomised, double-blind, placebo-controlled trial","Peters R., Beckett N., Nunes M., Fletcher A., Forette F., Bulpitt C.",1170229X,"Drugs and Aging",23, 1,0,6,7,13,5,18
2006,"Rationale and methodology of monitoring ambulatory blood pressure and arterial compliance in the Hypertension in the Very Elderly Trial","Pinto E., Bulpitt C., Beckett N., Peters R., Staessen J.A., Rajkumar C.",13595237,"Blood Pressure Monitoring",11, 1,0,0,2,2,1,3
2004,"Surrogates' decisions regarding CPR, and the fallacy of substituted judgment","Sayers G.M., Beckett N., Waters H., Turner C.",10467890,"Journal of Clinical Ethics",15, 4,2,1,0,1,0,3
2003,"Results of the pilot study for the Hypertension in the Very Elderly Trial","Bulpitt C.J., Thijs L., Beckett N.S., Cooke J., Dumitrascu D.L., Gil-Extremera B., Nachev C., Nunes M., Peters R., Staessen J.A.",02636352,"Journal of Hypertension",21, 12,50,37,34,71,10,131
2002,"Withdrawal from treatment in the Syst-Eur trial","Bulpitt C.J., Tuomilehto J., Fagard R.H., Beckett N.S., Fletcher A.E., Thijs L., Staessen J.A., Dumitrascu D.L., Forette F., Leonetti G., Nachev C.",02636352,"Journal of Hypertension",20, 2,7,0,0,0,1,8
2001,"Prevention of stroke","Beckett N.S.",13506277,"Journal of Cardiovascular Risk",8, 5,6,0,1,1,0,7
2001,"Hypertension in the very elderly trial (HYVET): Protocol for the main trial","Staessen J., Nachev C., Potter J., Sever P., Bulpitt C., Swift C., Fletcher A., Tuomilehto J., Beckett N., Coope J., Gil-Extremera B., Forette F.",1170229X,"Drugs and Aging",18, 3,52,9,12,21,5,78
2000,"Is it advantageous to lower cholesterol in the elderly hypertensive?","Beckett N., Nunes M., Bulpitt C.",09203206,"Cardiovascular Drugs and Therapy",14, 4,12,0,2,2,0,14
1999,"Orthostatic fall in blood pressure in the very elderly hypertensive: Results from the Hypertension in the Very Elderly Trial (HYVET) - Pilot","Beckett N.S., Connor M., Sadler J.D., Fletcher A.E., Bulpitt C.J., Becket N.S.",09509240,"Journal of Human Hypertension",13, 12,12,1,3,4,2,18
1999,"Conclusions and perspectives for the future | Conclusions et perspectives d'avenir","Beckett N.S., Bulpitt C.J.",11738790,"Disease Management and Health Outcomes",5, 1,0,0,0,0,0,0
1999,"The rationale for the Hypertension in the Very Elderly Trial (HYVET)","Beckett N.S., Fletcher A.E., Bulpitt C.J.",1520765X,"European Heart Journal, Supplement",1, ,5,0,0,0,0,5
1989,"Elevated sweat potassium, hyperaldosteronism and pseudo-Bartter's syndrome: A spectrum of disorders associated with cystic fibrosis","Devlin J., Beckett N.S., David T.J.",02675331,"Journal of the Royal Society of Medicine, Supplement",82, 16,5,0,1,1,1,7
