2005,"Attack behaviors in mice: From factorial structure to quantitative trait loci mapping","Roubertoux P.L., Guillot P.-V., Mortaud S., Pratte M., Jamon M., Cohen-Salmon C., Tordjman S.",00142999,"European Journal of Pharmacology",526, 1-3,3,4,3,7,3,13
2005,"Tachon's syndrome (suracute back and/or thoracic pain following local injections of corticosteroids). A report of 318 French cases","Berthelot J.-M., Tortellier L., Guillot P., Prost A., Caumon J.-P., Glemarec J., Maugars Y.",1297319X,"Joint Bone Spine",72, 1,4,5,0,5,0,9
2005,"Tachon's syndrome (suracute back and/or thoracic pain following local injections of corticosteroids). A report of 318 French cases | Syndrome de Tachon (douleurs dorso-lombaires et/ou thoraciques après infiltration de corticostéroide). A propos de 318 cas français","Berthelot J.-M., Tortellier L., Guillot P., Prost A., Caumon J.-P., Glemarec J., Maugars Y.",11698330,"Revue du Rhumatisme (Edition Francaise)",72, 1,1,0,0,0,0,1
2004,"Fixation-induced redistribution of hyperphosphorylated RNA polymerase II in the nucleus of human cells","Guillot P.V., Xie S.Q., Hollinshead M., Pombo A.",00144827,"Experimental Cell Research",295, 2,8,5,5,10,0,18
2003,"Informing patients about serious side effects of drugs. A 2001 survey of 341 french rheumatologists","Berthelot J.-M., Glernarec J., Guillot P., Chiffoleau A., Maugars Y., Rodat O.",1297319X,"Joint Bone Spine",70, 1,1,2,2,4,0,5
2003,"Informing patients about serious side effects of drugs. A 2001 survey of 341 French rheumatologists | L'information du patient des effets indésirables graves des traitements: Résultat d'un sondage réalisé auprès de 341 rhumatologues français en 2001","Berthelot J.-M., Glemarec J., Guillot P., Chiffoleau A., Maugars Y., Rodat O.",11698330,"Revue du Rhumatisme (Edition Francaise)",70, 1,1,0,0,0,0,1
2002,"New pathogenic hypotheses for spondyloarthropathies","Berthelot J.-M., Glemarec J., Guillot P., Laborie Y., Maugars Y.",1297319X,"Joint Bone Spine",69, 2,9,1,0,1,0,10
2002,"New pathogenic hypotheses for spondyloarthropathies","Berthelot J.-M., Glemarec J., Guillot P., Laborie Y., Maugars Y.",11698330,"Revue du Rhumatisme (Edition Francaise)",69, 3,0,0,0,0,1,1
2002,"Hypercalcemia in a patient with tuberculous adrenal insufficiency","Glemarec J., Varin S., Rodet D., Guillot P., Prost A., Maugars Y., Berthelot J.-M.",1297319X,"Joint Bone Spine",69, 1,0,0,0,0,0,0
2002,"Hypercalcemia in a patient with tuberculous adrenal insufficiency","Glemarec J., Varin S., Rodet D., Guillot P., Prost A., Maugars Y., Berthelot J.-M.",11698330,"Revue du Rhumatisme (Edition Francaise)",69, 1,0,0,0,0,0,0
2000,"Intraarticular glucocorticosteroid injection into the lateral atlantoaxial joint under fluoroscopic control a retrospective comparative study in patients with mechanical and inflammatory disorders","Glemarec J., Guillot P., Laborie Y., Berthelot J.-M., Prost A., Maugars Y.",1297319X,"Joint Bone Spine",67, 1,9,0,0,0,0,9
2000,"Further genetic analysis of two autosomal dominant mouse eye defects, Ccw and Pax6coop","Lyon M.F., Bogani D., Boyd Y., Guillot P., Favor J.",10900535,"Molecular Vision",6, 27,9,1,1,2,0,11
2000,"Métabolisme phosphocalcique et ostéomalacie","Maugars Y., Glemarec J., Guillot P., Rodet D., Berthelot J.-M., Prost A.",11698330,"Revue du Rhumatisme (Edition Francaise)",67, 2,3,0,2,2,0,5
2000,"Targeting of human eNOS promoter to the Hprt locus of mice leads to tissue-restricted transgene expression","Guillot P.V., Liu L., Kuivenhoven J.A., Guan J., Rosenberg R.D., Aird W.C.",15312267,"Physiological Genomics",2000, 2,24,2,4,6,3,33
2000,"Intraarticular glucocorticosteroid injection into the lateral atlantoaxial joint under fluoroscopic control: A retrospective comparative study in patients with mechanical and inflammatory disorders | Corticothérapie intra-articulaire atloïdo-axoïdienne par voie postérieure sous contrôle scopique: Étude rétrospective et comparative dans les pathologies mécaniques et inflammatoires","Glemarec J., Guillot P., Laborie Y., Berthelot J.-M., Prost A., Maugars Y.",11698330,"Revue du Rhumatisme (Edition Francaise)",67, 1,0,0,0,0,0,0
1999,"Characterization of the mouse von Willebrand factor promoter","Guan J., Guillot P.V., Aird W.C.",00064971,"Blood",94, 10,14,1,1,2,1,17
1999,"Mice selected for differences in sensitivity to a benzodiazepine receptor inverse agonist vary in intermale aggression","Guillot P.-V., Sluyter F., Crusio W.E., Chapouthier G.",13646745,"Neurogenetics",2, 3,8,1,1,2,1,11
1999,"Is it possible to predict the efficacy at discharge of inhospital rheumatology department management of disk-related sciatica? A study in 150 patients","Berthelot J.-M., Rodet D., Guillot P., Laborie Y., Maugars Y., Prost A.",11698446,"Revue du Rhumatisme (English Edition)",66, 4,4,0,0,0,0,4
1999,"A vascular bed-specific pathway regulates cardiac expression of endothelial nitric oxide synthase","Guillot P.V., Guan J., Liu L., Kuivenhoven J.A., Rosenberg R.D., Sessa W.C., Aird W.C.",00219738,"Journal of Clinical Investigation",103, 6,41,3,1,4,1,46
1998,"A mutation in the connexin 50 (Cx50) gene is a candidate for the No2 mouse cataract","Steele Jr. E.C., Lyon M.F., Favor J., Guillot P.V., Boyd Y., Church R.L.",02713683,"Current Eye Research",17, 9,37,5,6,11,4,52
1998,"Neuronal and behavioral differences between Mus musculus domesticus (C57BL/6JBy) and Mus musculus castaneus (CAST/Ei)","Le Roy I., Duquenne V., Roubertoux P.L., Jamot L., Maarouf F., Tordjman S., Mortaud S., Blanchard C., Martin B., Guillot P.-V.",01664328,"Behavioural Brain Research",95, 1,22,4,0,4,1,27
1998,"Evidence that preaxial polydactyly in the Doublefoot mutant is due to ectopic Indian Hedgehog signaling","Yang Y., Guillot P., Boyd Y., Lyon M.F., McMahon A.P.",09501991,"Development",125, 16,47,3,3,6,0,53
1998,"Brachial plexopathy and Horner's syndrome as the first manifestations of internal jugular vein thrombosis inaugurating polycythemia vera [1] (multiple letters)","Glemarec J., Berthelot J.-M., Chevalet P., Guillot P., Maugars Y., Prost A.",11698446,"Revue du Rhumatisme (English Edition)",65, 5,1,0,0,0,0,1
1998,"Harmful effects of the placebo-controlled design","Berthelot J.-M., Glemarec J., Lopes L., Guillot P., Maugars Y., Prost A.",11698446,"Revue du Rhumatisme (English Edition)",65, 1,1,0,0,0,0,1
1998,"Intermale aggression, GAD activity in the olfactory bulbs and Y chromosome effect in seven inbred mouse strains","Guillot P.-V., Chapouthier G.",01664328,"Behavioural Brain Research",90, 2,10,0,2,2,0,12
1998,"Spinal CT: Opinion of 150 patients hospitalized for discal sciatica | Perception de la tomodensitometrie lombaire: Etude chez 150 patients hospitalises pour sciatique discale","Berthelot J.M., Guillot P., Glemarec J., Lopes L., Bertrand-Vasseur A., Maugars Y., Prost A.",07554982,"Presse Medicale",27, 2,4,0,0,0,0,4
1997,"Algodystrophy (reflex sympathetic dystrophy syndrome) and causalgia: Novel concepts regarding the nosology, pathophysiology, and pathogenesis of complex regional pain syndromes: Is the sympathetic hyperactivity hypothesis wrong?","Berthelot J.-M., Glemarec J., Guillot P., Maugars Y., Prost A.",11698446,"Revue du Rhumatisme (English Edition)",64, 7-9,9,3,1,4,0,13
1996,"Olfaction, GABAergic neurotransmission in the olfactory bulb, and intermale aggression in mice: Modulation by steroids","Guillot P.-V., Chapouthier G.",00018244,"Behavior Genetics",26, 5,10,1,1,2,0,12
1996,"Intermale aggression and dark/light preference in ten inbred mouse strains","Guillot P.-V., Chapouthier G.",01664328,"Behavioural Brain Research",77, 1-2,42,6,7,13,0,55
1996,"Hippocampal morphology in the inbred mouse strains NZB and CBA/H and their reciprocal congenics for the nonpseudoautosomal region of the Y chromosome","Guillot P.-V., Sluyter F., Laghmouch A., Roubertoux P.L., Crusio W.E.",00018244,"Behavior Genetics",26, 1,4,0,0,0,0,4
1995,"Intermale aggression tested in two procedures, using four inbred strains of mice and their reciprocal congenics: Y chromosomal implications","Guillot P.-V., Carlier M., Maxson S.C., Roubertoux P.L.",00018244,"Behavior Genetics",25, 4,22,0,0,0,0,22
1995,"Y chromosomal effects on hippocampal mossy fiber distributions in mice selected for aggression","Hensbroek R.A., Sluyter F., Guillot P.-V., Van Oortmerssen G.A., Crusio W.E.",00068993,"Brain Research",682, 1-2,12,0,0,0,0,12
1994,"Hippocampal mossy fiber distributions and intermale aggression in seven inbred mouse strains","Guillot P.-V., Roubertoux P.L., Crusio W.E.",00068993,"Brain Research",660, 1,37,3,1,4,1,42
