2007,"Ex vivo analysis of human T lymphotropic virus type 1-specific CD4 + cells by use of a major histocompatibility complex class II tetramer composed of a neurological disease-susceptibility allele and its immunodominant peptide","Nose H., Bangham C.R.M., Osame M., Saito M., Kubota R., Seth N.P., Goon P.K., Tanaka Y., Izumo S., Usuku K., Ohara Y., Wucherpfennig K.W.",00221899,"Journal of Infectious Diseases",196, 12,0,0,0,0,0,0
2007,"Meeting report on the 13th International Conference on Human Retrovirology: Human T-cell leukemia virus research 30 years after adult T-cell leukemia","Matsuoka M., Watanabe T., Kannagi M., Bangham C., Grassmann R., Marriott S.J., Green P., Jeang K.-T.",00085472,"Cancer Research",67, 22,0,0,1,1,1,2
2007,"Cell dynamics and immune response to BLV infection: A unifying model","Florins A., Sanchez-Alcaraz M.T., Schwartz-Cornil I., Kerkhofs P., Jean G., Thewis A., Hay J., Mortreux F., Wattel E., Reichert M., Burny A., Gillet N., Kettmann R., Bangham C., Willems L., Asquith B., Boxus M., Burteau C., Twizere J.-C., Urbain P., Vandermeers F., Debacq C.",10939946,"Frontiers in Bioscience",12, 4,0,2,2,4,2,6
2007,"Quantifying HTLV-I dynamics","Asquith B., Bangham C.R.M.",08189641,"Immunology and Cell Biology",85, 4,0,1,4,5,2,7
2007,"In vivo T lymphocyte dynamics in humans and the impact of human T-lymphotropic virus 1 infection","Asquith B., Tanaka Y., Tough D.F., Beverley P.C., Taylor G.P., Macallan D.C., Bangham C.R.M., Zhang Y., Mosley A.J., De Lara C.M., Wallace D.L., Worth A., Kaftantzi L., Meekings K., Griffin G.E.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",104, 19,0,2,8,10,7,17
2007,"Arginase activity mediates reversible T cell hyporesponsiveness in human pregnancy","Kropf P., Choi B.-S., Soler G., Teoh T., Modolell M., Muller I., Baud D., Marshall S.E., Munder M., Mosley A., Fuentes J.M., Bangham C.R.M., Taylor G.P., Herath S.",00142980,"European Journal of Immunology",37, 4,0,1,6,7,2,9
2007,"Early acquisition of cytolytic function and transcriptional changes in a primary CD8+ T-cell response in vivo","Chiu C., Heaps A.G., Cerundolo V., McMichael A.J., Bangham C.R., Callan M.F.C.",00064971,"Blood",109, 3,0,4,3,7,1,8
2006,"Histone deacetylase inhibitors increase virus gene expression but decrease CD8+ cell antiviral function in HTLV-1 infection","Mosley A.J., Meekings K.N., McCarthy C., Shepherd D., Cerundolo V., Mazitschek R., Tanaka Y., Taylor G.P., Bangham C.R.",00064971,"Blood",108, 12,0,2,3,5,2,7
2006,"Zidovudine plus lamivudine in Human T-Lymphotropic Virus type-l-associated myelopathy: A randomised trial","Taylor G.P., Usuku K., Osame M., Bangham C.R.M., Weber J.N., Goon P., Furukawa Y., Green H., Barfield A., Mosley A., Nose H., Babiker A., Rudge P.",17424690,"Retrovirology",3, ,0,3,7,10,5,15
2006,"Geographical distribution and disease associations of the CD45 exon 6 138G variant","Ward V., Goldfeld A.E., Kunachiwa W., Leetrakool N., Hopkin J., Dunstan S., Hill A., Bodmer W., Beverley P.C.L., Tchilian E.Z., Hennig B.J., Hirai K., Tahara H., Tamori A., Dawes R., Saito M., Bangham C., Stephens H.",00937711,"Immunogenetics",58, 2-3,1,1,1,2,1,4
2006,"Genetic variability in the extracellular matrix protein as a determinant of risk for developing HTLV-I-associated neurological disease","Nobuhara Y., Usuku K., Saito M., Izumo S., Arimura K., Bangham C.R.M., Osame M.",00937711,"Immunogenetics",57, 12,1,0,1,1,0,2
2005,"Quantification of the virus-host interaction in human T lymphotropic virus I infection","Asquith B., Mosley A.J., Heaps A., Tanaka Y., Taylor G.P., McLean A.R., Bangham C.R.M.",17424690,"Retrovirology",2, ,4,4,6,10,3,17
2005,"Reduced cell turnover in lymphocytic monkeys infected by human T-lymphotropic virus type 1","Debacq C., Kettmann R., Kazanji M., Willems L., Heraud J.-M., Asquith B., Bangham C., Merien F., Moules V., Mortreux F., Wattel E., Burny A.",09509232,"Oncogene",24, 51,5,1,0,1,0,6
2005,"Cellular immune response to HTLV-1","Bangham C.R.M., Osame M.",09509232,"Oncogene",24, 39,6,10,17,27,11,44
2005,"Human T-lymphotropic virus, type 1, tax protein triggers microtubule reorientation in the virological synapse","Nejmeddine M., Barnard A.L., Tanaka Y., Taylor G.P., Bangham C.R.M.",00219258,"Journal of Biological Chemistry",280, 33,6,11,11,22,4,32
2005,"Cell-mediated immune response to human T-lymphotropic virus type I","Mosley A.J., Asquith B., Bangham C.R.M.",08828245,"Viral Immunology",18, 2,3,0,0,0,2,5
2005,"Engagement of specific T-cell surface molecules regulates cytoskeletal polarization in HTLV-1-infected lymphocytes","Barnard A.L., Igakura T., Tanaka Y., Taylor G.P., Bangham C.R.M.",00064971,"Blood",106, 3,5,8,11,19,1,25
2005,"A functional CD8+ cell assay reveals individual variation in CD8+ cell antiviral efficacy and explains differences in human T-lymphotropic virus type 1 proviral load","Asquith B., Bangham C.R.M., Mosley A.J., Barfield A., Marshall S.E.F., Heaps A., Goon P., Hanon E., Tanaka Y., Taylor G.P.",00221317,"Journal of General Virology",86, 5,8,3,5,8,2,18
2004,"Longer dinucleotide repeat polymorphism in matrix metalloproteinase-9 (MMP-9) gene promoter which correlates with higher HTLV-I Tax mediated transcriptional activity influences the risk of HTLV-I associated myelopathy/tropical spastic paraparesis (HAM/TSP)","Kodama D., Saito M., Matsumoto W., Sabouri A.H., Izumo S., Arimura K., Usuku K., Bangham C.R.M., Osame M.",01655728,"Journal of Neuroimmunology",156, 1-2,4,0,2,2,1,7
2004,"The role of CTLs in persistent viral infection: Cytolytic gene expression in CD8+ lymphocytes distinguishes between individuals with a high or low proviral load of human T cell lymphotropic virus type","Vine A.M., Carr L., Martinez-Murillo F., Taylor G.P., Bangham C.R.M., Heaps A.G., Kaftantzi L., Mosley A., Asquith B., Witkover A., Thompson G., Saito M., Goon P.K.C.",00221767,"Journal of Immunology",173, 8,8,3,9,12,2,22
2004,"Polymorphism in the interleukin-10 promoter affects both provirus load and the risk of human T lymphotropic virus type I-associated myelopathy/tropical spastic paraparesis","Sabouri A.H., Usuku K., Bangham C.R.M., Osame M., Saito M., Lloyd A.L., Vine A.M., Witkover A.W., Furukawa Y., Izumo S., Arimura K., Marshall S.E.F.",00221899,"Journal of Infectious Diseases",190, 7,6,1,3,4,1,11
2004,"Interference with immune function by HTLV-1","Goon P.K.C., Bangham C.R.M.",00099104,"Clinical and Experimental Immunology",137, 2,3,0,1,1,0,4
2004,"Human T Cell Lymphotropic Virus (HTLV) type-1-specific CD8+ T cells: Frequency and immunodominance hierarchy","Goon P.K.C., Taylor G.P., Bangham C.R.M., Biancardi A., Fast N., Igakura T., Hanon E., Mosley A.J., Asquith B., Gouldl K.G., Marshall S.",00221899,"Journal of Infectious Diseases",189, 12,8,3,2,5,2,15
2004,"Human T Cell Lymphotropic Virus Type I (HTLV-I)-Specific CD4+ T Cells: Immunodominance Hierarchy and Preferential Infection with HTLV-I","Goon P.K.C., Weber J.N., Bangham C.R.M., Igakura T., Hanon E., Mosley A.J., Barfield A., Barnard A.L., Kaftantzi L., Tanaka Y., Taylor G.P.",00221767,"Journal of Immunology",172, 3,16,2,0,2,3,21
2003,"Activation of interleukin-13 expression in T cells from HTLV-1-infected individuals and in chronically infected cell lines","Chung H.-K., Young H.A., Goon P.K.C., Heidecker G., Princler G.L., Shimozato O., Taylor G.P., Bangham C.R.M., Derse D.",00064971,"Blood",102, 12,10,4,3,7,0,17
2003,"The protean immune cell synapse: A supramolecular structure with many functions","Davis D.M., Igakura T., McCann F.E., Carlin L.M., Andersson K., Vanherberghen B., Sjostrom A., Bangham C.R.M., Hoglund P.",10445323,"Seminars in Immunology",15, 6,7,5,1,6,0,13
2003,"The immune control and cell-to-cell spread of human T-lymphotropic virus type 1","Bangham C.R.M.",00221317,"Journal of General Virology",84, 12,43,9,19,28,6,77
2003,"Human T-Lymphotropic Virus Type 1 (HTLV-1): Persistence and Immune Control","Bangham C.R.M.",09255710,"International Journal of Hematology",78, 4,18,1,4,5,2,25
2003,"High circulating frequencies of tumor necrosis factor alpha- and interleukin-2-secreting human T-lymphotropic virus type 1 (HTLV-1)-specific CD4+ T cells in patients with HTLV-1-associated neurological disease","Goon P.K.C., Igakura T., Hanon E., Mosley A.J., Asquith B., Gould K.G., Taylor G.P., Weber J.N., Bangham C.R.M.",0022538X,"Journal of Virology",77, 17,11,2,0,2,1,14
2003,"An introduction to lymphocyte and viral dynamics: The power and limitations of mathematical analysis","Asquith B., Bangham C.R.M.",09628436,"Proceedings of the Royal Society B: Biological Sciences",270, 1525,5,6,2,8,0,13
2003,"Low frequency of CD94/NKG2A+ T lymphocytes in patients with HTLV-1-associated myelopathy/tropical spastic paraparesis, but not in asymptomatic carriers","Saito M., Weber J.N., Osame M., Bangham C.R.M., Braud V.M., Goon P., Hanon E., Taylor G.P., Saito A., Eiraku N., Tanaka Y., Usuku K.",00064971,"Blood",102, 2,7,1,0,1,0,8
2003,"The dynamics of T-cell fratricide: Application of a robust approach to mathematical modelling in immunology","Asquith B., Bangham C.R.M.",00225193,"Journal of Theoretical Biology",222, 1,5,0,0,0,0,5
2003,"Spread of HTLV-I between lymphocytes by virus-induced polarization of the cytoskeleton","Igakura T., Stinchcombe J.C., Goon P.K.C., Taylor G.P., Weber J.N., Griffiths G.M., Tanaka Y., Osame M., Bangham C.R.M.",00368075,"Science",299, 5613,106,33,36,69,19,194
2003,"Genetics and dynamics of the immune response to HTLV-I","Bangham C.R.M.",00720151,"Gann Monographs on Cancer Research",50, ,1,0,0,0,0,1
2002,"Lymphocyte kinetics: The interpretation of labelling data","Asquith B., Debacq C., Macallan D.C., Willems L., Bangham C.R.M.",14714906,"Trends in Immunology",23, 12,22,7,8,15,5,42
2002,"Molecular analysis of T cell clonotypes in muscle-infiltrating lymphocytes from patients with human T lymphotropic virus type 1 polymyositis","Saito M., Higuchi I., Saito A., Izumo S., Usuku K., Bangham C.R.M., Osame M.",00221899,"Journal of Infectious Diseases",186, 9,10,5,3,8,1,19
2002,"Polygenic control of human T lymphotropic virus type I (HTLV-I) provirus load and the risk of HTLV-I-associated myelopathy/tropical spastic paraparesis","Vine A.M., Usuku K., Osame M., Bangham C.R.M., Witkover A.D., Lloyd A.L., Jeffery K.J.M., Siddiqui A., Marshall S.E.F., Bunce M., Eiraku N., Izumo S.",00221899,"Journal of Infectious Diseases",186, 7,23,5,8,13,5,41
2002,"High frequencies of Th1-type CD4+ T cells specific to HTLV-1 Env and Tax proteins in patients with HTLV-1-associated myelopathy/tropical spastic paraparesis","Goon P.K.C., Hanon E., Igakura T., Tanaka Y., Weber J.N., Taylor G.P., Bangham C.R.M.",00064971,"Blood",99, 9,29,2,7,9,1,39
2002,"Presentation of a new H-2Dk-restricted epitope in the Tax protein of human T-lymphotropic virus type I is enhanced by the proteasome inhibitor lactacystin","Lomas M., Hanon E., Tanaka Y., Bangham C.R.M., Gould K.G.",00221317,"Journal of General Virology",83, 3,8,1,0,1,0,9
2001,"High production of interferon ? but not interleukin-2 by human T-lymphotropic virus type I-infected peripheral blood mononuclear cells","Hanon E., Goon P., Taylor G.P., Hasegawa H., Tanaka Y., Weber J.N., Bangham C.R.M.",00064971,"Blood",98, 3,26,2,4,6,3,35
2001,"Cytotoxic T-cell abundance and virus load in human immunodeficiency virus type 1 and human T-cell leukaemia virus type 1","Wodarz D., Hall S.E., Usuku K., Osame M., Ogg G.S., McMichael A.J., Nowak M.A., Bangham C.R.M.",09628436,"Proceedings of the Royal Society B: Biological Sciences",268, 1473,25,6,1,7,1,33
2001,"Selection forces and constraints on retroviral sequence variation","Overbaugh J., Bangham C.R.M.",00368075,"Science",292, 5519,58,8,10,18,4,80
2001,"In vivo selection of T-cell receptor junctional region sequences by HLA-A2 human T-cell lymphotropic virus type 1 Tax11-19 peptide complexes","Saito M., Taylor G.P., Saito A., Furukawa Y., Usuku K., Weber J.N., Osame M., Bangham C.R.M.",0022538X,"Journal of Virology",75, 2,7,1,0,1,0,8
2000,"Fracticide among CD8+ T lymphocytes naturally infected with human T cell lymphotropic virus type I","Hanon E., Stinchcombe J.C., Saito M., Asquith B.E., Taylor G.P., Tanaka Y., Weber J.N., Griffiths G.M., Bangham C.R.M",10747613,"Immunity",13, 5,77,6,8,14,4,95
2000,"The influence of HLA class I alleles and heterozygosity on the outcome of human T cell lymphotropic virus type I infection","Jeffery K.J.M., Osame M., Bangham C.R.M., Siddiqui A.A., Bunce M., Lloyd A.L., Vine A.M., Witkover A.D., Izumo S., Usuku K., Welsh K.I.",00221767,"Journal of Immunology",165, 12,55,11,13,24,6,85
2000,"The role of cytotoxic T lymphocytes in human T-cell lymphotropic virus type 1 infection","Asquith B., Bangham C.R.M.",00225193,"Journal of Theoretical Biology",207, 1,15,0,0,0,2,17
2000,"High frequency of viral protein expression in human T cell lymphotropic virus type 1-infected peripheral blood mononuclear cells","Hanon E., Asquith R.E., Taylor G.P., Tanaka Y., Weber J.N., Bangham C.R.M.",08892229,"AIDS Research and Human Retroviruses",16, 16,10,2,1,3,1,14
2000,"Do infectious diseases drive MHC diversity?","Jeffery K.J.M., Bangham C.R.M.",12864579,"Microbes and Infection",2, 11,27,6,6,12,10,49
2000,"HTLV-1 infections","Bangham C.R.M.",00219746,"Journal of Clinical Pathology",53, 8,37,3,3,6,1,44
2000,"Is human T-cell lymphotropic virus type I really silent?","Asquith B., Hanon E., Taylor G.P., Bangham C.R.M.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",355, 1400,17,1,2,3,0,20
2000,"The dynamics of virus infection: Preface","Bangham C.R.M., May R.M., Nowak M.A.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",355, 1400,0,0,0,0,0,0
2000,"The immune response to HTLV-I","Bangham C.R.M.",09527915,"Current Opinion in Immunology",12, 4,56,5,1,6,2,64
2000,"Evolutionary dynamics of HTLV-I","Wodarz D., Bangham C.R.M.",00222844,"Journal of Molecular Evolution",50, 5,11,2,0,2,1,14
2000,"Frequent reversible membrane damage in peripheral blood B cells in human T cell lymphotropic virus type I (HTLV-I)-associated myelopathy/tropical spastic paraparesis (HAM/TSP)","Furukawa Y., Bangham C.R.M., Taylor G.P., Weber J.N., Osame M.",00099104,"Clinical and Experimental Immunology",120, 2,8,1,3,4,1,13
2000,"AIDS: The evolving story","Phillips R.E., Oxenius A., Price D.A., Bangham C.R.M",0966842X,"Trends in Microbiology",8, 4,0,0,0,0,0,0
2000,"Abundant Tax protein expression in CD4+ T cells infected with human T- cell lymphotropic virus type I (HTLV-I) is prevented by cytotoxic T lymphocytes","Hanon E., Bangham C.R.M., Hall S., Taylor G.P., Saito M., Davis R., Tanaka Y., Usuku K., Osame M., Weber J.N.",00064971,"Blood",95, 4,98,7,9,16,3,117
1999,"Effect of lamivudine on human T-cell leukemia virus type 1 (HTLV-1) DNA copy number, T-cell phenotype, and anti-tax cytotoxic T-cell frequency in patients with HTLV-1-associated myelopathy","Taylor G.P., Matutes E., Bangham C.R.M., Weber J.N., Hall S.E., Navarrete S., Michie C.A., Davis R., Witkover A.D., Rossor M., Nowak M.A., Rudge P.",0022538X,"Journal of Virology",73, 12,50,6,8,14,5,69
1999,"Prospective study of HTLV-I infection in an initially asymptomatic cohort","Taylor G.P., Bangham C.R.M., Weber J.N., Tosswill J.H.C., Matutes E., Daenke S., Hall S., Bain B.J., Davis R., Thomas D., Rossor M.",10779450,"Journal of Acquired Immune Deficiency Syndromes and Human Retrovirology",22, 1,25,4,0,4,2,31
1999,"The dynamics of HTLV-I and the CTL response","Wodarz D., Nowak M.A., Bangham C.R.M.",01675699,"Immunology Today",20, 5,32,1,2,3,1,36
1999,"Genetic control and dynamics of the cellular immune response to the human T-cell leukaemia virus, HTLV-I","Bangham C.R.M., Hall S.E., Jeffery K.J.M., Vine A.M., Witkover A., Nowak M.A., Wodarz D., Usuku K., Osame M.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",354, 1384,18,3,1,4,2,24
1999,"HLA alleles determine human T-lymphotropic virus-I (HTLV-I) proviral load and the risk of HTLV-I-associated myelopathy","Jeffery K.J.M., Weber J.N., Lloyd A.L., Nowak M.A., Nagai M., Kodama D., Izumo S., Osame M., Bangham C.R.M., Usuku K., Hall S.E., Matsumoto W., Taylor G.P., Procter J., Bunce M., Ogg G.S., Welsh K.I.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",96, 7,156,10,18,28,8,192
1998,"Analysis of HTLV-I proviral load in 202 HAM/TSP patients and 243 asymptomatic HTLV-I carriers: High proviral load strongly predisposes to HAM/TSP","Nagai M., Izumo S., Osame M., Usuku K., Matsumoto W., Kodama D., Takenouchi N., Moritoyo T., Hashiguchi S., Ichinose M., Bangham C.R.M.",13550284,"Journal of NeuroVirology",4, 6,169,21,20,41,12,222
1998,"Virus variation, escape from cytotoxic T lymphocytes and human retroviral persistence","Gould K.G., Bangham C.R.M.",10849521,"Seminars in Cell and Developmental Biology",9, 3,5,0,0,0,0,5
1998,"Long-term persistence of activated cytotoxic T lymphocytes after viral infection of the central nervous system","Hawke S., Stevenson P.G., Freeman S., Bangham C.R.M.",00221007,"Journal of Experimental Medicine",187, 10,52,3,1,4,3,59
1998,"Intradermal DNA immunization of mice against influenza a virus using the novel PowderJect® system","Degano P., Sarphie D.F., Bangham C.R.M.",0264410X,"Vaccine",16, 4,26,0,2,2,0,28
1997,"Recruitment, activation and proliferation of CD8+ memory T cells in an immunoprivileged site","Stevenson P.G., Bangham C.R.M., Hawke S.",00142980,"European Journal of Immunology",27, 12,11,1,2,3,1,15
1997,"What is required of an HIV vaccine?","Bangham C.R.M., Phillips R.E.",01406736,"Lancet",350, 9091,10,0,0,0,0,10
1997,"Functional conservation of HTLV-1 Rex balances in immune pressure for sequence variation in the Rex gene","Smith R.E.T., Niewiesk S., Booth S., Bangham C.R.M., Daenke S.",00426822,"Virology",237, 2,2,0,0,0,0,2
1997,"Virus Dissemination Through the Brain Parenchyma Without Immunologic Control","Stevenson P.G., Freeman S., Bangham C.R.M., Hawke S.",00221767,"Journal of Immunology",159, 4,22,1,3,4,0,26
1997,"Protection against influenza virus encephalitis by adoptive lymphocyte transfer","Stevenson P.G., Hawke S., Bangham C.R.M.",00426822,"Virology",232, 1,8,1,0,1,0,9
1997,"Positive selection of HIV-1 cytotoxic T lymphocyte escape variants during primary infection","Price D.A., Goulder P.J.R., Klenerman P., Sewell A.K., Easterbrook P.J., Troop M., Bangham C.R.M., Phillips R.E.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",94, 5,326,27,38,65,22,413
1997,"Aseptic meningitis and encephalitis: The role of PCR in the diagnostic laboratory","Read S.J., Jeffery K.J.M., Bangham C.R.M.",00951137,"Journal of Clinical Microbiology",35, 3,85,6,5,11,3,99
1997,"Diagnosis of viral infections of the central nervous system: Clinical interpretation of PCR results","Jeffery K.J.M., Read S.J., Peto T.E.A., Mayon-White R.T., Bangham C.R.M.",01406736,"Lancet",349, 9048,82,9,4,13,0,95
1997,"The immunogenicity of intracerebral virus infection depends on anatomical site","Stevenson P.G., Hawke S., Sloan D.J., Bangham C.R.M.",0022538X,"Journal of Virology",71, 1,43,5,3,8,2,53
1997,"Erratum: Aseptic meningitis and encephalitis: The role of PCR in the diagnostic laboratory (Journal of Clinical Microbiology 35:3 (692))","Read S.J., Jeffrey K.J.M., Bangham C.R.M.",00951137,"Journal of Clinical Microbiology",35, 6,0,0,0,0,0,0
1996,"Identification of HTLV-1-specific CTL directed against synthetic and naturally processed peptides in HLA-B*3501 transgenic mice","Schonbach C., Takiguchi M., Nokihara K., Bangham C.R.M., Kariyone A., Karaki S., Shida H., Takatsu K., Egawa K., Wiesmuller K.-H.",00426822,"Virology",226, 1,14,1,0,1,0,15
1996,"Protection Against Lethal Influenza Virus Encephalitis by Intranasally Primed CD8+ Memory T Cells","Stevenson P.G., Hawke S., Bangham C.R.M.",00221767,"Journal of Immunology",157, 7,15,1,0,1,0,16
1996,"Evolution in a chronic RNA virus infection: Selection on HTLV-I tax protein differs between healthy carriers and patients with tropical spastic paraparesis","Niewiesk S., Bangham C.R.M.",00222844,"Journal of Molecular Evolution",42, 4,19,0,0,0,0,19
1996,"Population dynamics of immune responses to persistent viruses","Nowak M.A., Bangham C.R.M.",00368075,"Science",272, 5258,210,22,11,33,12,255
1996,"High activated and memory cytotoxic T-cell responses to HTLV-1 in healthy carriers and patients with tropical spastic paraparesis","Daenke S., Kermode A.G., Hall S.E., Taylor G., Weber J., Nightingale S., Bangham C.R.M.",00426822,"Virology",217, 1,59,5,2,7,0,66
1996,"The cytotoxic T-lymphocyte response to HTLV-I: The main determinant of disease?","Bangham C.R.M., Kermode A.G., Hall S.E., Daenke S.",10445773,"Seminars in Virology",7, 1,30,2,0,2,2,34
1996,"Recent advances in the laboratory diagnosis of central nervous system infections","Jeffery K.J.M., Bangham C.R.M.",09517375,"Current Opinion in Infectious Diseases",9, 2,11,0,1,1,0,12
1995,"Antigenic oscillations and shifting immunodominance in HIV-1 infections","Nowak M.A., Bangham C.R.M., McMichael A.J., May R.M., Phillips R.E., Rowland-Jones S., Lalloo D.G., McAdam S., Klenerman P., Koppe B., Sigmund K.",00280836,"Nature",375, 6532,208,7,7,14,2,224
1995,"Naturally occurring variants of human T-cell leukemia virus type I tax protein impair its recognition by cytotoxic T lymphocytes and the transactivation function of tax","Niewiesk S., Daenke S., Parker C.E., Taylor G., Weber J., Nightingale S., Bangham C.R.M.",0022538X,"Journal of Virology",69, 4,65,1,2,3,1,69
1994,"Cytokine response to respiratory syncytial virus stimulation of human peripheral blood mononuclear cells","Anderson L.J., Tsou C., Potter C., Keyserling H.L., Smith T.F., Ananaba G., Bangham C.R.M.",00221899,"Journal of Infectious Diseases",170, 5,60,1,0,1,1,62
1994,"The transactivator gene of human T-cell leukemia virus type I is more variable within and between healthy carriers than patients with tropical spastic paraparesis","Niewiesk S., Daenke S., Parker C.E., Taylor G., Weber J., Nightingale S., Bangham C.R.M.",0022538X,"Journal of Virology",68, 10,60,2,3,5,1,66
1994,"Cycles, chaos, and evolution in virus cultures: A model of defective interfering particles","Kirkwood T.B.L., Bangham C.R.M.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",91, 18,30,3,1,4,1,35
1994,"Circulating anti-tax cytotoxic T lymphocytes from human T-cell leukemia virus type I-infected people, with and without tropical spastic paraparesis, recognize multiple epitopes simultaneously","Parker C.E., Nightingale S., Taylor G.P., Weber J., Bangham C.R.M.",0022538X,"Journal of Virology",68, 5,75,5,1,6,2,83
1994,"Analysis of substrate cleavage by recombinant protease of human T cell leukaemia virus type 1 reveals preferences and specificity of binding","Daenke S., Schramm H.J., Bangham C.R.M.",00221317,"Journal of General Virology",75, 9,17,1,3,4,0,21
1994,"Do T cells cause HTLV-1-associated disease?: A taxing problem","Daenke S., Bangham C.R.M.",00099104,"Clinical and Experimental Immunology",96, 2,13,2,0,2,0,15
1994,"Spastic paraparesis in a patient carrying defective human T cell leukemia virus type I (HTLV-I) provirus sequences but lacking a humoral or cytotoxic T cell response to HTLV-I [5]","Daenke S., Parker C.E., Niewiesk S., Newsom-Davis J., Nightingale S., Bangham C.R.M.",00221899,"Journal of Infectious Diseases",169, 4,18,0,0,0,1,19
1993,"Human T-cell leukaemia virus type I and neurological disease","Bangham C.R.M.",09594388,"Current Opinion in Neurobiology",3, 5,15,0,0,0,0,15
1993,"Defective interfering particles and virus evolution","Bangham C.R.M., Kirkwood T.B.L.",0966842X,"Trends in Microbiology",1, 7,9,1,2,3,0,12
1993,"Retrovirus infections of the nervous system","Bangham C.R.M.",09517383,"Current Opinion in Neurology and Neurosurgery",6, 2,1,1,0,1,0,2
1993,"Direct sequencing of single primer PCR products: A rapid method to achieve short chromosomal walks","Screaton G.R., Bangham C.R.M., Bell J.I.",03051048,"Nucleic Acids Research",21, 9,11,1,0,1,1,13
1992,"Activated, HTLV-1-specific cytotoxic T-lymphocytes are found in healthy seropositives as well as in patients with tropical spastic paraparesis","Parker C.E., Daenke S., Nightingale S., Bangham C.R.M.",00426822,"Virology",188, 2,100,10,4,14,4,118
1992,"Human immunodeficiency virus variants that escape cytotoxic T-cell recognition","Rowland-Jones S.L., Rizza C.R., McMichael A.J., Phillips R.E., Nixon D.F., Gotch F.M., Edwards J.P., Ogunlesi A.O., Elvin J.G., Rothbard J.A., Bangham C.R.M.",08892229,"AIDS Research and Human Retroviruses",8, 8,8,0,1,1,0,9
1991,"Human immunodeficiency virus genetic variation that can escape cytotoxic T cell recognition","Phillips R.E., Rizza C.R., McMichael A.J., Rowland-Jones S., Nixon D.F., Gotch F.M., Edwards J.P., Ogunlesi A.O., Elvin J.G., Rothbard J.A., Bangham C.R.M.",00280836,"Nature",354, 6353,412,26,35,61,12,485
1990,"Defective interfering particles: Effects in modulating virus growth and persistence","Bangham C.R.M., Kirkwood T.B.L.",00426822,"Virology",179, 2,18,0,1,1,1,20
