1998,"The concept of serious mental illness: Modern myths and grim realities","Barker P.J., Keady J., Croom S., Stevenson C., Adams T., Reynolds W.",13510126,"Journal of Psychiatric and Mental Health Nursing",5, 4,11,0,0,0,1,12
1998,"'New science' and psychology","Cooper N., Stevenson C.",09528229,"Psychologist",11, 10,2,0,0,0,0,2
1998,"Playing the power game for qualitative researchers: The possibility of a post-modern approach","Stevenson C., Beech I.",03092402,"Journal of Advanced Nursing",27, 4,5,0,2,2,0,7
1997,"Towards a framework for clarifying psychiatric nursing roles","Machin T., Stevenson C.",13510126,"Journal of Psychiatric and Mental Health Nursing",4, 2,4,1,2,3,1,8
1997,"Postmodernity and psychiatric nursing--take two.","Stevenson C., Reed A.",13510126,"Journal of psychiatric and mental health nursing",4, 4,0,0,0,0,0,0
1997,"Qualitative and quantitative research","Stevenson C., Cooper N.",09528229,"Psychologist",10, 4,11,0,0,0,0,11
1996,"Postmodernism.","Stevenson C., Reed A.",13510126,"Journal of psychiatric and mental health nursing",3, 4,2,0,0,0,0,2
1996,"The Tao, social constructionism and psychiatric nursing practice and research","Stevenson C.",13510126,"Journal of Psychiatric and Mental Health Nursing",3, 4,4,0,0,0,1,5
1996,"Taking the pith out of reality: A reflexive methodology for psychiatric nursing research","Stevenson C.",13510126,"Journal of Psychiatric and Mental Health Nursing",3, 2,7,0,0,0,0,7
1995,"Debate goes on [1]","Holden K., Cooper N., Stevenson C.",00316873,"Pharmaceutical Journal",255, 6865,0,0,0,0,0,0
