2006,"Vaccinia virus kelch protein A55 is a 64 kDa intracellular factor that affects virus-induced cytopathic effect and the outcome of infection in a murine intradermal model","Beard P.M., Froggatt G.C., Smith G.L.",00221317,"Journal of General Virology",87, 6,0,3,3,6,2,8
2006,"Vaccinia virus strain Western Reserve protein B14 is an intracellular virulence factor","Chen R.A.-J., Jacobs N., Smith G.L.",00221317,"Journal of General Virology",87, 6,0,0,5,5,1,6
2006,"Intradermal immune response after infection with Vaccinia virus","Jacobs N., Chen R.A.-J., Gubser C., Najarro P., Smith G.L.",00221317,"Journal of General Virology",87, 5,1,2,4,6,3,10
2006,"Ligand-induced and nonfusogenic dissolution of a viral membrane","Law M., Carter G.G., Roberts K.L., Hollinshead M., Smith G.L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",103, 15,5,8,12,20,5,30
2006,"Yaba-like disease virus chemokine receptor 7L, a CCR8 orthologue","Najarro P., Gubser C., Hollinshead M., Fox J., Pease J., Smith G.L.",00221317,"Journal of General Virology",87, 4,1,1,0,1,0,2
2006,"B and CTL responses to the ALK protein in patients with ALK-positive ALCL","Ait-Tahar K., Cerundolo V., Banham A.H., Hatton C., Blanchard T., Kusec R., Becker M., Smith G.L., Pulford K.",00207136,"International Journal of Cancer",118, 3,0,2,5,7,3,10
2006,"Detection of gene A41L enhances vaccinia virus immunogenicity and vaccine efficacy","Clark R.H., Kenyon J.C., Bartlett N.W., Tscharke D.C., Smith G.L.",00221317,"Journal of General Virology",87, 1,0,6,8,14,1,15
2005,"Vaccinia virus intracellular enveloped virions move to the cell periphery on microtubules in the absence of the A36R protein","Herrero-Martinez E., Roberts K.L., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",86, 11,2,4,3,7,1,10
2005,"Prevalence of antibodies to Vaccinia virus after smallpox vaccination in Italy","Putz M.M., Alberini I., Midgley C.M., Manini I., Montomoli E., Smith G.L.",00221317,"Journal of General Virology",86, 11,5,4,4,8,2,15
2005,"Murine interferon lambdas (type III interferons) exhibit potent antiviral activity in vivo in a poxvirus infection model","Bartlett N.W., Buttigieg K., Kotenko S.V., Smith G.L.",00221317,"Journal of General Virology",86, 6,8,6,10,16,3,27
2005,"Entry of the vaccinia virus intracellular mature virion and its interactions with glycosaminoglycans","Carter G.C., Law M., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",86, 5,12,8,9,17,6,35
2005,"An investigation of the therapeutic value of vaccinia-immune IgG in a mouse pneumonia model","Law M., Putz M.M., Smith G.L.",00221317,"Journal of General Virology",86, 4,10,8,6,14,3,27
2005,"Vaccinia virus protein A46R targets multiple Toll-like-interleukin-1 receptor adaptors and contributes to virulence","Stack J., Haga I.R., Schroder M., Bartlett N.W., Maloney G., Reading P.C., Fitzgerald K.A., Smith G.L., Bowie A.G.",00221007,"Journal of Experimental Medicine",201, 6,29,34,38,72,6,107
2004,"The exit of Vaccinia virus from infected cells","Smith G.L., Law M.",01681702,"Virus Research",106, 2,13,9,11,20,6,39
2004,"Studying the binding and entry of the intracellular and extracellular enveloped forms of vaccinia virus.","Law M., Smith G.L.",10643745,"Methods in molecular biology (Clifton, N.J.)",269, ,7,0,1,1,1,9
2004,"A new member of the interleukin 10-related cytokine family encoded by a poxvirus","Bartlett N.W., Dumoutier L., Renauld J.-C., Kotenko S.V., McVey C.E., Lee H.-J., Smith G.L.",00221317,"Journal of General Virology",85, 6,6,1,2,3,1,10
2004,"Yaba-like disease virus protein Y144R, a member of the complement control protein family, is present on enveloped virions that are associated with virus-infected actin tails","Law M., Hollinshead M., Lee H.-J., Smith G.L.",00221317,"Journal of General Virology",85, 5,2,2,0,2,0,4
2004,"Poxvirus genomes: A phylogenetic analysis","Gubser C., Hue S., Kellam P., Smith G.L.",00221317,"Journal of General Virology",85, 1,43,12,16,28,9,80
2003,"Yaba-like disease virus protein 7L is a cell-surface receptor for chemokine CCL1","Najarro P., Lee H.-J., Fox J., Pease J., Smith G.L.",00221317,"Journal of General Virology",84, 12,5,3,0,3,0,8
2003,"Vaccinia Virus Motility","Smith G.L., Murphy B.J., Law M.",00664227,"Annual Review of Microbiology",57, ,25,5,9,14,1,40
2003,"Vaccinia virus interleukin-18-binding protein promotes virulence by reducing gamma interferon production and natural killer and T-cell activity","Reading P.C., Smith G.L.",0022538X,"Journal of Virology",77, 18,13,2,8,10,2,25
2003,"The vaccinia virus kelch-like protein C2L affects calcium-independent adhesion to the extracellular matrix and inflammation in a murine intradermal model","Pires de Miranda M., Reading P.C., Tscharke D.C., Murphy B.J., Smith G.L.",00221317,"Journal of General Virology",84, 9,7,5,4,9,3,19
2003,"Vaccinia virus cores are transported on microtubules","Carter G.C., Rodger G., Murphy B.J., Law M., Krauss O., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",84, 9,20,5,2,7,2,29
2003,"A kinetic analysis of immune mediators in the lungs of mice infected with vaccinia virus and comparison with intradermal infection","Reading P.C., Smith G.L.",00221317,"Journal of General Virology",84, 8,8,6,5,11,5,24
2003,"Enhanced T-cell immunogenicity of plasmid DNA vaccines boosted by recombinant modified vaccinia virus Ankara in humans","McConkey S.J., Watkins K., Hannan C.M., Everaere S., Brown K., Kester K.E., Cummings J., Williams J., Heppner D.G., Pathan A., Flanagan K., Reece W.H.H., Arulanantham N., Roberts M.T.M., Roy M., Smith G.L., Schneider J., Peto T., Sinden R.E., Gilbert S.C., Hill A.V.S., Moorthy V.S., Webster D., Dunachie S., Butcher G., Vuola J.M., Blanchard T.J., Gothard P.",10788956,"Nature Medicine",9, 6,201,36,39,75,18,294
2003,"Steroid hormone synthesis by Vaccinia virus suppresses the inflammatory response to infection","Reading P.C., Moore J.B., Smith G.L.",00221007,"Journal of Experimental Medicine",197, 10,8,3,7,10,3,21
2003,"The poxvirus protein A52R targets toll-like receptor signaling complexes to suppress host defense","Harte M.T., Haga I.R., Maloney G., Gray P., Reading P.C., Bartlett N.W., Smith G.L., Bowie A., O'Neill L.A.J.",00221007,"Journal of Experimental Medicine",197, 3,83,30,29,59,10,152
2003,"A soluble chemokine-binding protein from vaccinia virus reduces virus virulence and the inflammatory response to infection","Reading P.C., Symons J.A., Smith G.L.",00221767,"Journal of Immunology",170, 3,18,0,4,4,2,24
2002,"The formation and function of extracellular enveloped vaccinia virus","Smith G.L., Vanderplasschen A., Law M.",00221317,"Journal of General Virology",83, 12,89,20,23,43,15,147
2002,"The vaccinia virus C1 2L protein inhibits mouse IL-18 and promotes virus virulence in the murine intranasal model","Symons J.A., Adams E., Tscharke D.C., Reading P.C., Waldmann H., Smith G.L.",00221317,"Journal of General Virology",83, 11,18,3,3,6,0,24
2002,"An investigation of incorporation of cellular antigens into vaccinia virus particles","Krauss O., Hollinshead R., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",83, 10,14,3,2,5,2,21
2002,"The African swine fever virus protein j4R binds to the alpha chain of nascent polypeptide-associated complex","Goatley L.C., Twigg S.R.F., Miskin J.E., Monaghan P., St-Arnaud R., Smith G.L., Dixon L.K.",0022538X,"Journal of Virology",76, 19,5,1,0,1,1,7
2002,"Vaccinia virus CrmE encodes a soluble and cell surface tumor necrosis factor receptor that contributes to virus virulence","Reading P.C., Khanna A., Smith G.L.",00426822,"Virology",292, 2,21,3,1,4,0,25
2002,"The vaccinia virus N1L protein is an intracellular homodimer that promotes virulence","Bartlett N., Symons J.A., Tscharke D.C., Smith G.L.",00221317,"Journal of General Virology",83, 8,20,5,8,13,0,33
2002,"A study of the vaccinia virus interferon-? receptor and its contribution to virus virulence","Symons J.A., Tscharke D.C., Price N., Smith G.L.",00221317,"Journal of General Virology",83, 8,29,6,5,11,3,43
2002,"Dermal infection with vaccinia virus reveals roles for virus proteins not seen using other inoculation routes","Tscharke D.C., Reading P.C., Smith G.L.",00221317,"Journal of General Virology",83, 8,27,8,8,16,1,44
2002,"Smallpox: Anything to declare?","Smith G.L., McFadden G.",14741733,"Nature Reviews Immunology",2, 7,25,3,7,10,3,38
2002,"The sequence of camelpox virus shows it is most closely related to variola virus, the cause of smallpox","Gubser C., Smith G.L.",00221317,"Journal of General Virology",83, 4,35,9,5,14,0,49
2002,"The vaccinia virus B9R protein is a 6 kDa intracellular protein that is non-essential for virus replication and virulence","Price N., Tscharke D.C., Smith G.L.",00221317,"Journal of General Virology",83, 4,5,0,0,0,0,5
2002,"The vaccinia virus soluble interferon-? receptor is a homodimer","Alcami A., Smith G.L.",00221317,"Journal of General Virology",83, 3,17,1,4,5,0,22
2002,"Replacing the SCR domains of vaccinia virus protein B5R with EGFP causes a reduction in plaque size and actin tail formation but enveloped virions are still transported to the cell surface","Rodger G., Smith G.L.",00221317,"Journal of General Virology",83, 2,12,1,2,3,0,15
2002,"Antibody-sensitive and antibody-resistant cell-to-cell spread by vaccinia virus: Role of the A33R protein in antibody-resistant spread","Law M., Hollinshead R., Smith G.L.",00221317,"Journal of General Virology",83, 1,19,4,6,10,2,31
2002,"The vaccinia virus F12L protein is associated with intracellular enveloped virus particles and is required for their egress to the cell surface","Van Eijl H., Hollinshead M., Rodger G., Zhang W.-H., Smith G.L.",00221317,"Journal of General Virology",83, 1,31,2,4,6,4,41
2002,"Erratum: Antibody-sensitive and antibody-resistant cell-to-cell spread by vaccinia virus: Role of the A33R protein in antibody-resistant spread (Journal of General Virology (2002) vol. 83 (209-222))","Law M., Hollinshead R., Smith G.L.",00221317,"Journal of General Virology",83, 5,0,0,0,0,0,0
2001,"Induction of CD8+ T-lymphocyte responses to a secreted antigen of Mycobacterium tuberculosis by an attenuated vaccinia virus","Feng C.G., Blanchard T.J., Smith G.L., Hill A.V.S., Britton W.J.",08189641,"Immunology and Cell Biology",79, 6,14,2,1,3,2,19
2001,"Vaccinia virus semaphorin A39R is a 50-55 kDa secreted glycoprotein that affects the outcome of infection in a murine intradermal model","Gardner J.D., Tscharke D.C., Reading P.C., Smith G.L.",00221317,"Journal of General Virology",82, 9,20,3,1,4,1,25
2001,"The vaccinia virus A41L protein is a soluble 30 kDa glycoprotein that affects virus virulence","Ng A., Tscharke D.C., Reading P.C., Smith G.L.",00221317,"Journal of General Virology",82, 9,26,3,5,8,0,34
2001,"A prime-boost immunisation regimen using DNA followed by recombinant modified vaccinia virus Ankara induces strong cellular immune responses against the Plasmodium falciparum TRAP antigen in chimpanzees","Schneider J., Robson K.J., Smith G.L., Hill A.V.S., Thomas A.W., Langermans J.A.M., Gilbert S.C., Blanchard T.J., Twigg S., Naitza S., Hannan C.M., Aidoo M., Crisanti A.",0264410X,"Vaccine",19, 32,32,4,2,6,1,39
2001,"The vaccinia virus superoxide dismutase-like protein (A45R) is a virion component that is nonessential for virus replication","Almazan F., Tscharke D.C., Smith G.L.",0022538X,"Journal of Virology",75, 15,19,2,0,2,0,21
2001,"Vaccinia virus utilizes microtubules for movement to the cell surface","Hollinshead M., Rodger G., Van Eijl H., Law M., Hollinshead R., Vaux D.J.T., Smith G.L.",00219525,"Journal of Cell Biology",154, 2,75,4,4,8,3,86
2001,"A mutational analysis of the vaccinia virus B5R protein","Mathew E.C., Sanderson C.M., Hollinshead R., Smith G.L.",00221317,"Journal of General Virology",82, 5,13,2,3,5,0,18
2001,"Differential processing and presentation of the H-2Db-restricted epitope from two different strains of influenza virus nucleoprotein","Potter P., Tourdot S., Blanchard T., Smith G.L., Gould K.G.",00221317,"Journal of General Virology",82, 5,6,0,0,0,1,7
2001,"The genome sequence of Yaba-like disease virus, a yatapoxvirus","Lee H.-J., Essani K., Smith G.L.",00426822,"Virology",281, 2,64,6,0,6,2,72
2001,"Antibody neutralization of the extracellular enveloped form of vaccinia virus","Law M., Smith G.L.",00426822,"Virology",280, 1,34,5,3,8,5,47
2000,"The vaccinia virus soluble alpha/beta interferon (IFN) receptor binds to the cell surface and protects cells from the antiviral effects of IFN","Alcami A., Symons J.A., Smith G.L.",0022538X,"Journal of Virology",74, 23,47,13,10,23,6,76
2000,"Vaccinia virus F12L protein is required for actin tail formation, normal plaque size, and virulence","Zhang W.-H., Wilcock D., Smith G.L.",0022538X,"Journal of Virology",74, 24,30,1,5,6,4,40
2000,"Recombinant modified vaccinia virus Ankara efficiently restimulates human cytotoxic T lymphocytes in vitro","Dorrell L., O'Callaghan C.A., Britton W., Hambleton S., McMichael A., Smith G.L., Rowland-Jones S., Blanchard T.J.",0264410X,"Vaccine",19, 2-3,9,0,0,0,0,9
2000,"A46R and A52R from vaccinia virus are antagonists of host IL-1 and toll-like receptor signaling","Bowie A., Kiss-Toth E., Symons J.A., Smith G.L., Dower S.K., O'Neill L.A.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",97, 18,133,27,28,55,9,197
2000,"The vaccinia virus A36R protein is a type Ib membrane protein present on intracellular but not extracellular enveloped virus particles","Van Eijl H., Hollinshead M., Smith G.L.",00426822,"Virology",271, 1,43,2,3,5,2,50
2000,"Vaccinia virus gene B7R encodes an 18-kDa protein that is resident in the endoplasmic reticulum and affects virus virulence","Price N., Tscharke D.C., Hollinshead M., Smith G.L.",00426822,"Virology",267, 1,6,2,4,6,0,12
2000,"The vaccinia virus A27L protein is needed for the microtubule-dependent transport of intracellular mature virus particles","Sanderson C.M., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",81, 1,53,4,1,5,1,59
1999,"The effects of targeting the vaccinia virus B5R protein to the endoplasmic reticulum on virus morphogenesis and dissemination","Mathew E.C., Sanderson C.M., Hollinshead R., Hollinshead M., Grimley R., Smith G.L.",00426822,"Virology",265, 1,8,0,1,1,0,9
1999,"Immune modulation by proteins secreted from cells infected by vaccinia virus","Smith G.L., Symons J.A., Alcami A.",09391983,"Archives of Virology, Supplement",, 15,16,2,1,3,1,20
1999,"A model for vaccinia virus pathogenesis and immunity based on intradermal injection of mouse ear pinnae","Tscharke D.C., Smith G.L.",00221317,"Journal of General Virology",80, 10,27,5,3,8,0,35
1999,"Using confocal microscopy to study virus binding and entry into cells","Vanderplasschen A., Smith G.L.",00766879,"Methods in Enzymology",307, ,5,0,0,0,0,5
1999,"The vaccinia virus A4OR gene product is a nonstructural, type II membrane glycoprotein that is expressed at the cell surface","Wilcock D., Duncan S.A., Traktman P., Zhang W.-H., Smith G.L.",00221317,"Journal of General Virology",80, 8,14,0,1,1,1,16
1999,"Effective induction of simian immunodeficiency virus-specific cytotoxic T lymphocytes in macaques by using a multiepitope gene and DNA prime-modified vaccinia virus ankara boost vaccination regimen","Hanke T., Watkins D.I., Cranage M.P., McMichael A.J., Samuel R.V., Blanchard T.J., Neumann V.C., Allen T.M., Boyson J.E., Sharpe S.A., Cook N., Smith G.L.",0022538X,"Journal of Virology",73, 9,223,11,13,24,8,255
1999,"Vaccines for smallpox.","Blanchard T., Smith G.L., Whittle H.",01406736,"Lancet",354, 9176,1,0,0,0,0,1
1999,"Identification of human herpesvirus 8-specific cytotoxic T-cell responses","Osman M., Gotch F., Kubo T., Gill J., Neipel F., Becker M., Smith G., Weiss R., Gazzard B., Boshoff C.",0022538X,"Journal of Virology",73, 7,55,2,3,5,3,63
1999,"Vaccinia virus strains Lister, USSR and Evans express soluble and cell-surface tumour necrosis factor receptors","Alcami A., Khanna A., Paul N.L., Smith G.L.",00221317,"Journal of General Virology",80, 4,48,5,7,12,2,62
1999,"Interactions between vaccinia virus IEV membrane proteins and their roles in IEV assembly and actin tail formation","Rottger S., Frischknecht F., Reckmann I., Smith G.L., Way M.",0022538X,"Journal of Virology",73, 4,57,3,6,9,3,69
1999,"Nuclear and nucleolar localization of an African swine fever virus protein, I14L, that is similar to the herpes simplex virus-encoded virulence factor ICP34.5","Goatley L.C., Marron M.B., Jacobs S.C., Hammond J.M., Miskin J.E., Abrams C.C., Smith G.L., Dixon L.K.",00221317,"Journal of General Virology",80, 3,8,1,0,1,1,10
1999,"Effective induction of HIV-specific CTL by multi-epitope using gene gun in a combined vaccination regime","Hanke T., Neumann V.C., Blanchard T.J., Sweeney P., Hill A.V.S., Smith G.L., McMichael A.",0264410X,"Vaccine",17, 6,75,1,1,2,2,79
1999,"Vaccinia virus intracellular mature virions contain only one lipid membrane","Hollinshead M., Vanderplasschen A., Smith G.L., Vaux D.J.",0022538X,"Journal of Virology",73, 2,61,6,8,14,2,77
1999,"Poxvirus chemokine-binding proteins","Smith G.L., Dunn W.",11485493,"European Cytokine Network",10, 2,0,0,0,0,0,0
1999,"Vaccinia virus immune evasion","Smith G.L.",01652478,"Immunology Letters",65, 1-2,26,3,2,5,1,32
1998,"Vaccinia virus induces Ca2+-independent cell-matrix adhesion during the motile phase of infection","Sanderson C.M., Smith G.L.",0022538X,"Journal of Virology",72, 12,7,3,0,3,0,10
1998,"Protection from Plasmodium berghei infection by priming and boosting T cells to a single class I-restricted epitope with recombinant carriers suitable for human use","Plebanski M., Sinden R.E., Hill A.V.S., Gilbert S.C., Schneider J., Hannan C.M., Layton G., Blanchard T., Becker M., Smith G., Butcher G.",00142980,"European Journal of Immunology",28, 12,55,3,1,4,0,59
1998,"Extracellular enveloped vaccinia virus: Entry, egress, and evasion","Smith G.L., Vanderplasschen A.",00652598,"Advances in Experimental Medicine and Biology",440, ,25,5,7,12,2,39
1998,"Vaccinia virus-encoded cytokine receptor binds and neutralizes chicken interferon-?","Puehler F., Weining K.C., Symons J.A., Smith G.L., Staeheli P.",00426822,"Virology",248, 2,15,4,1,5,0,20
1998,"Extracellular enveloped vaccinia virus is resistant to complement because of incorporation of host complement control proteins into its envelope","Vanderplasschen A., Mathew E., Hollinshead M., Sim R.B., Smith G.L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",95, 13,69,9,8,17,5,91
1998,"Roles of vaccinia virus EEV-specific proteins in intracellular actin tail formation and low pH-induced cell-cell fusion","Sanderson C.M., Frischknecht F., Way M., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",79, 6,65,3,5,8,2,75
1998,"Expression of African swine fever virus envelope protein j13L inhibits vaccinia virus morphogenesis","Jacobs S.C., Dixon L.K., Brookes S.M., Smith G.L.",00221317,"Journal of General Virology",79, 5,2,0,0,0,1,3
1998,"Modified vaccinia virus Ankara undergoes limited replication in human cells and lacks several immunomodulatory proteins: Implications for use as a human vaccine","Blanchard T.J., Alcami A., Andrea P., Smith G.L.",00221317,"Journal of General Virology",79, 5,126,21,9,30,10,166
1998,"Enhanced immunogenicity for CD8+ T cell induction and complete protective efficacy of malaria DNA vaccination by boosting with modified vaccinia virus Ankara","Schneider J., Hill A.V.S., Gilbert S.C., Blanchard T.J., Hanke T., Robson K.J., Hannan C.M., Becker M., Sinden R., Smith G.L.",10788956,"Nature Medicine",4, 4,385,27,15,42,10,437
1998,"Poxviruses: Capturing cytokines and chemokines","Alcami A., Symons J.A., Khanna A., Smith G.L.",10445773,"Seminars in Virology",8, 5,31,2,1,3,0,34
1998,"Intracellular and extracellular vaccinia virions enter cells by different mechanisms","Vanderplasschen A., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",79, 4,67,8,5,13,6,86
1998,"Poxviruses: Interfering with interferon","Smith G.L., Symons J.A., Alcami A.",10445773,"Seminars in Virology",8, 5,39,0,2,2,0,41
1998,"The extracellular domain of vaccinia virus protein B5R affects plaque phenotype, extracellular enveloped virus release, and intracellular actin tail formation","Mathew E., Sanderson C.M., Hollinshead M., Smith G.L.",0022538X,"Journal of Virology",72, 3,36,2,3,5,0,41
1998,"Enhancement of MHC class I-restricted peptide-specific T cell induction by a DNA prime/MVA boost vaccination regime","Hanke T., Blanchard T.J., Schneider J., Hannan C.M., Becker M., Gilbert S.C., Hill A.V.S., Smith G.L., McMichael A.",0264410X,"Vaccine",16, 5,158,9,6,15,6,179
1998,"The PA influenza virus polymerase subunit is a phosphorylated protein","Sanz-Ezquerro J.J., Santaren J.F., Sierra T., Aragon T., Ortega J., Ortin J., Smith G.L., Nieto A.",00221317,"Journal of General Virology",79, 3,23,4,2,6,1,30
1998,"Virus-induced cell motility","Sanderson C.M., Way M., Smith G.L.",0022538X,"Journal of Virology",72, 2,26,3,3,6,1,33
1998,"Blockade of chemokine activity by a soluble chemokine binding protein from vaccinia virus","Alcami A., Symons J.A., Collins P.D., Williams T.J., Smith G.L.",00221767,"Journal of Immunology",160, 2,137,6,6,12,5,154
1998,"Immunogenicities of intravenous and intramuscular administrations of modified vaccinia virus Ankara-based multi-CTL epitope vaccine for human immunodeficiency virus type 1 in mice","Hanke T., McMichael A., Blanchard T.J., Schneider J., Ogg G.S., Tan R., Becker M., Gilbert S.C., Hill A.V.S., Smith G.L.",00221317,"Journal of General Virology",79, 1,62,4,3,7,0,69
1997,"Two centuries of vaccination | Deux siècles de vaccination","Vanderplasschen A., Smith G.L.",00034118,"Annales de Medecine Veterinaire",141, 6,0,0,0,0,0,0
1997,"Vaccinia virion protein VP8, the 25 kDa product of the L4R gene, binds single-stranded DNA and RNA with similar affinity","Bayliss C.D., Smith G.L.",03051048,"Nucleic Acids Research",25, 20,12,1,0,1,0,13
1997,"Vaccinia virus immune evasion","Smith G.L., Symons J.A., Khanna A., Vanderplasschen A., Alcami A.",01052896,"Immunological Reviews",159, ,127,4,9,13,5,145
1997,"Antibodies against vaccinia virus do not neutralize extracellular enveloped virus but prevent virus release from infected cells and comet formation","Vanderplasschen A., Hollinshead M., Smith G.L.",00221317,"Journal of General Virology",78, 8,29,3,5,8,2,39
1997,"Analysis of an interaction between the soluble vaccinia virus-coded type I interferon (IFN)-receptor and human IFN-?1 and IFN-?2","Liptakova H., Kontsekova E., Alcami A., Smith G.L., Kontsek P.",00426822,"Virology",232, 1,15,5,1,6,0,21
1997,"A novel virus binding assay using confocal microscopy: Demonstration that the intracellular and extracellular vaccinia virions bind to different cellular receptors","Vanderplasschen A., Smith G.L.",0022538X,"Journal of Virology",71, 5,67,4,4,8,2,77
