,"This is a citation overview for a set of 42 documents.",,,,,,,,,,,
1997,"Intraalveolar expression of tumor necrosis factor-? gene during conventional and high-frequency ventilation","Takata M., Abe J., Tanaka H., Kitano Y., Doi S., Kohsaka T., Miyasaka K.",1073449X,"American Journal of Respiratory and Critical Care Medicine",156, 1,115,7,3,10,4,129
1997,"Evaluation of an extracorporeal membrane oxygenation system using a nonporous membrane oxygenator and a new method for heparin coating","Kitano Y., Takata M., Miyasaka K., Sasaki N., Zhang Q., Liu D., Tsuchida Y.",00223468,"Journal of Pediatric Surgery",32, 5,4,0,0,0,0,4
1996,"A safe clinical system for nitric oxide inhalation therapy for pediatric patients","Miyasaka K., Fujiwara H., Takata M., Sakai H., Liberatore C., Sun L., Phuc T.N.",87556863,"Pediatric Pulmonology",22, 3,2,0,0,0,0,2
1996,"Twenty-four-hour venoarterial extracorporeal membrane oxygenation without systemic heparinization in dogs","Miyasaka K., Takata M., Muto R.",01790358,"Pediatric Surgery International",11, 7,2,0,0,0,0,2
1996,"Longitudinal distribution of pulmonary vascular compliance in dogs","Kobayashi K., Washizu M., Kondo M., Matsukura Y., Motoyoshi S., Miyasaka K., Takata M.",09167250,"Journal of Veterinary Medical Science",58, 1,0,0,0,0,1,1
1995,"Intratracheal administration of phosphodiesterase III inhibitor attenuates bronchoconstriction in cats: a preliminary report.","Hu H., Takata M., Kusakawa I., Fujita M., Miyasaka K.",87556863,"Pediatric pulmonology",19, 6,4,0,0,0,0,4
1995,"Inhaled nitric oxide and extracorporeal membrane oxygenation in persistent pulmonary hypertension of the newborn","Takata M., Miyasaka K., Sakai H., Fujiwara H., Ito Y., Kawano T.",03745600,"Acta Paediatrica Japonica (Overseas Edition)",37, 2,1,0,0,0,0,1
1995,"Distinct behavior of portal venous and arterial vascular waterfalls in porcine liver","Beloucif S., Brienza N., Andreoni K., Ayuse T., Takata M., O'Donnell C.P., Robotham J.L.",08839441,"Journal of Critical Care",10, 3,3,0,0,0,1,4
1995,"Mechanical abdomino/heart/lung interaction","Robotham J.L., Takata M.",09666826,"Journal of Sleep Research, Supplement",4, 1,3,0,0,0,0,3
1994,"Inflammatory chemical mediators during conventional ventilation and during high frequency oscillatory ventilation","Imai Y., Kawano T., Miyasaka K., Takata M., Imai T., Okuyama K.",1073449X,"American Journal of Respiratory and Critical Care Medicine",150, 6 I,133,12,4,16,1,150
1994,"Pressure-volume relationships of the respiratory system in normal cats.","Fujita M., Orima H., Miyasaka K., Takata M.",09167250,"The Journal of veterinary medical science / the Japanese Society of Veterinary Science",56, 3,0,0,0,0,0,0
1994,"Analysis of longitudinal distribution of pulmonary vascular resistance by use of a five element lumped model.","Kondo M., Washizu M., Matsukura Y., Kobayashi K., Motoyoshi S., Miyasaka K., Takata M.",09167250,"The Journal of veterinary medical science / the Japanese Society of Veterinary Science",56, 1,2,0,0,0,0,2
1994,"Toward better home respiratory monitoring: A comparison of impedance and inductance pneumography","Miyasaka K., Kondo Y., Suzuki T., Sakai H., Takata M.",03745600,"Acta Paediatrica Japonica (Overseas Edition)",36, 3,1,0,0,0,0,1
1993,"Flow velocity profile of the pulmonary artery measured by the continuous cardiac output monitoring catheter","Miyasaka K., Takata M.",0832610X,"Canadian Journal of Anaesthesia",40, 2,5,0,0,0,0,5
1992,"Influence of pericardial constraint on atrioventricular interactions","Beloucif S., Takata M., Shimada M., Robotham J.L.",00029513,"American Journal of Physiology - Heart and Circulatory Physiology",263, 1,9,0,0,0,1,10
1992,"Effects of inspiratory diaphragmatic descent on inferior vena caval venous return","Takata M., Robotham J.L.",01617567,"Journal of Applied Physiology",72, 2,38,3,5,8,2,48
1992,"Superior and inferior vena caval flows during respiration: Pathogenesis of Kussmaul's sign","Takata M., Beloucif S., Shimada M., Robotham J.L.",00029513,"American Journal of Physiology - Heart and Circulatory Physiology",262, 3,8,0,0,0,2,10
1991,"Ventricular external constraint by the lung and pericardium during positive end-expiratory pressure","Takata M., Robotham J.L.",00030805,"American Review of Respiratory Disease",143, 4 I,17,1,0,1,0,18
1991,"Ejection fraction revisited","Robotham J.L., Takata M., Berman M., Harasawa Y.",00033022,"Anesthesiology",74, 1,68,7,5,12,1,81
1990,"Effects of abdominal pressure on venous return: Abdominal vascular zone conditions","Takata M., Wise R.A., Robotham J.L.",01617567,"Journal of Applied Physiology",69, 6,64,5,5,10,4,78
1990,"Influence of the pericardium on ventricular loading during respiration","Takata M., Mitzner W., Robotham J.L.",01617567,"Journal of Applied Physiology",68, 4,8,0,0,0,0,8
