,"This is a citation overview for a set of 159 documents.",,,,,,,,,,,,
2007,"Development of a miniaturized technique for measuring the leachability of toxic trace elements from coal - Biomass co-combustion ash residues","George A., Dugwell D.R., Kandiyoti R.",08870624,"Energy and Fuels",21, 2,2,1,0,0,1,0,3
2006,"Aspirin modified dendritic cells are potent inducers of allo-specific regulatory T-cells.","Buckland M., Jago C., Fazekesova H., George A., Lechler R., Lombardi G.",15675769,"International immunopharmacology",6, 13-14,0,0,0,0,0,0,0
2006,"Smooth muscle cell proliferation but not neointimal formation is dependent on alloantibody in a murine model of intimal hyperplasia","Soleimani B., Katopodis A., Wieczorek G., George A.J.T., Hornick P.T., Heusser C.",00099104,"Clinical and Experimental Immunology",146, 3,6,0,1,0,1,0,7
2006,"Detection of vascular expression of E-selectin in vivo with MR imaging","Reynolds P.R., Larkman D.J., Haskard D.O., Hajnal J.V., Kennea N.L., George A.J.T., Edwards A.D.",00338419,"Radiology",241, 2,12,5,11,2,18,0,30
2006,"Aspirin modified dendritic cells are potent inducers of allo-specific regulatory T-cells","Buckland M., Jago C., Fazekesova H., George A., Lechler R., Lombardi G.",15675769,"International Immunopharmacology",6, 11,10,2,2,2,6,0,16
2006,"Knockdown of mouse VCAM-1 by vector-based siRNA","Alam A.K.M.S., George A.J.T., Florey O., Weber M., Pillai R.G., Chan C., Tan P.H., Lechler R.I., McClure M.O., Haskard D.O.",09663274,"Transplant Immunology",16, 3-4,2,2,1,0,3,0,5
2006,"Imaging molecular and cellular events in transplantation","George A.J.T., Bhakoo K.K., Haskard D.O., Larkman D.J., Reynolds P.R.",00411337,"Transplantation",82, 9,5,0,1,0,1,0,6
2006,"Aspirin-treated human DCs up-regulate ILT-3 and induce hyporesponsiveness and regulatory activity in responder T cells","Buckland M., Jago C.B., Fazekasova H., Scott K., Tan P.H., George A.J.T., Lechler R., Lombardi G.",16006135,"American Journal of Transplantation",6, 9,17,5,4,3,12,0,29
2006,"Role of alloantibodies in the pathogenesis of graft arteriosclerosis in cardiac transplantation","Soleimani B., Lechler R.I., Hornick P.I., George A.J.T.",16006135,"American Journal of Transplantation",6, 8,15,2,5,1,8,0,23
2006,"Differential effects of costimulatory pathway modulation on corneal allograft survival","Watson M.P., George A.J.T., Larkin D.F.P.",01460404,"Investigative Ophthalmology and Visual Science",47, 8,12,0,4,1,5,0,17
2006,"Gene therapy for transplantation with viral vectors - How much of the promise has been realised?","Tan P.H., Tan P.L., George A.J.T., Chan C.L.H.",14712598,"Expert Opinion on Biological Therapy",6, 8,9,0,1,0,1,0,10
2006,"Gene therapy for clinical transplantation: where do we stand in 2006?","Tan P.H., George A.J., Handa A.I.",19447930,"Discovery medicine",6, 34,1,0,0,0,0,0,1
2006,"A rapid method for labelling CD4+ T cells with ultrasmall paramagnetic iron oxide nanoparticles for magnetic resonance imaging that preserves proliferative, regulatory and migratory behaviour in vitro","Garden O.A., Reynolds P.R., Yates J., Larkman D.J., Marelli-Berg F.M., Haskard D.O., Edwards A.D., George A.J.T.",00221759,"Journal of Immunological Methods",314, 1-2,7,5,1,0,6,0,13
2006,"Gene delivery by dendrimers operates via different pathways in different cells, but is enhanced by the presence of caveolin","Manunta M., Nichols B.J., Hong Tan P., Sagoo P., Harper J., George A.J.T.",00221759,"Journal of Immunological Methods",314, 1-2,14,13,2,1,16,0,30
2006,"Strategies to improve non-viral vectors - Potential applications in clinical transplantation","Tan P.H., Chan C.L.H., George A.J.T.",14712598,"Expert Opinion on Biological Therapy",6, 6,10,0,0,2,2,0,12
2006,"Expression of indoleamine 2,3-dioxygenase (IDO) by endothelial cells: Implications for the control of alloresponses","Beutelspacher S.C., Tan P.H., McClure M.O., Larkin D.F.P., Lechler R.I., George A.J.T.",16006135,"American Journal of Transplantation",6, 6,37,5,9,2,16,0,53
2006,"Function of indoleamine 2,3-dioxygenase in corneal allograft rejection and prolongation of allograft survival by over-expression","Beutelspacher S.C., Pillai R., Watson M.P., Tan P.H., Tsang J., McClure M.O., George A.J.T., Larkin D.F.P.",00142980,"European Journal of Immunology",36, 3,62,14,13,6,33,0,95
2006,"Effect of vectors on human endothelial cell signal transduction: Implications for cardiovascular gene therapy","Tan P.H., Xue S.-A., Manunta M., Beutelspacher S.C., Fazekasova H., Alam A.K.M.S., McClure M.O., George A.J.T.",10795642,"Arteriosclerosis, Thrombosis, and Vascular Biology",26, 3,19,1,1,1,3,0,22
2005,"Understanding specificity and sensitivity of T-cell recognition","George A.J.T., Stark J., Chan C.",14714906,"Trends in Immunology",26, 12,14,1,1,1,3,0,17
2005,"The impact of multiple T cell - APC encounters and the role of anergy","Chan C., Stark J., George A.J.T.",03770427,"Journal of Computational and Applied Mathematics",184, 1,5,0,1,0,1,0,6
2005,"Delivery of oligodeoxynucleotides into human saphenous veins and the adjunct effect of ultrasound and microbubbles","Kodama T., Tan P.H., Offiah I., Partridge T., Cook T., George A.J.T., Blomley M.J.K.",03015629,"Ultrasound in Medicine and Biology",31, 12,15,3,3,4,10,0,25
2005,"The evolving role of gene-based treatment in surgery","Tan P.H., Chan C.L.H., Chan C., George A.J.T.",00071323,"British Journal of Surgery",92, 12,10,1,1,0,2,0,12
2005,"Creation of tolerogenic human dendritic cells via intracellular CTLA4: A novel strategy with potential in clinical immunosuppression","Tan P.H., Lechler R.I., Lombardi G., George A.J.T., Yates J.B., Xue S.-A., Chan C., Jordan W.J., Harper J.E., Watson M.P., Dong R., Ritter M.A.",00064971,"Blood",106, 9,29,3,5,0,8,0,37
2005,"Tolerant T cells display impaired trafficking ability","Mirenda V., Marelli-Berg F.M., Millington O., Lechler R.I., Scott D., Hernandez-Fuentes M.P., Read J., Tan P.H., George A.J.T., Garside P.",00142980,"European Journal of Immunology",35, 7,13,0,1,0,1,0,14
2005,"Inhibition of NF-?B and oxidative pathways in human dendritic cells by antioxidative vitamins generates regulatory T cells","Tan P.H., Sagoo P., Chan C., Yates J.B., Campbell J., Beutelspacher S.C., Foxwell B.M.J., Lombardi G., George A.J.T.",00221767,"Journal of Immunology",174, 12,69,13,13,6,32,0,101
2005,"Comparison of HIV-1 and EIAV-based lentiviral vectors in corneal transduction","Beutelspacher S.C., Ardjomand N., Peng H.T., Patton G.S., Larkin D.F.P., George A.J.T., McClure M.O.",00144835,"Experimental Eye Research",80, 6,22,2,3,3,8,0,30
2005,"Modulation of human dendritic-cell function following transduction with viral vectors: Implications for gene therapy","Tan P.H., Ritter M.A., Lombardi G., George A.J.T., Beutelspacher S.C., Xue S.-A., Wang Y.-H., Mitchell P., McAlister J.C., Larkin D.F.P., McClure M.O., Stauss H.J.",00064971,"Blood",105, 10,68,8,8,2,18,0,86
2005,"Immunolipoplexes: An efficient, nonviral alternative for transfection of human dendritic cells with potential for clinical vaccination","Tan P.H., Beutelspacher S.C., Wang Y.-H., McClure M.O., Ritter M.A., Lombardi G., George A.J.T.",15250016,"Molecular Therapy",11, 5,34,2,1,1,4,0,38
2005,"Dendritic cells in cancer immunotherapy. 10 January 2005, London, UK","George A.J.T.",13697056,"IDrugs",8, 2,0,0,0,0,0,0,0
2004,"Inflammatory cytokines induce apoptosis of corneal endothelium through nitric oxide","Sagoo P., Chan G., Larkin D.F.P., George A.J.T.",01460404,"Investigative Ophthalmology and Visual Science",45, 11,22,4,9,2,15,0,37
2004,"Transplantation Society - XXth International Congress. 5-10 September 2004, Vienna, Austria","George A.J.T.",13697056,"IDrugs",7, 11,0,0,0,0,0,0,0
2004,"A phase I trial of idiotypic vaccination with HMFG1 in ovarian cancer","Nicholson S., Bomphray C.C., Thomas H., McIndoe A., Barton D., Gore M., George A.J.T.",03407004,"Cancer Immunology, Immunotherapy",53, 9,21,2,4,0,6,0,27
2004,"Gene delivery by dendrimers operates via a cholesterol dependent pathway","Manunta M., Tan P.H., Sagoo P., Kashefi K., George A.J.T.",03051048,"Nucleic Acids Research",32, 9,53,16,7,0,23,0,76
2004,"T-lymphocyte invasiveness: Control by voltage-gated Na+ channel activity","Fraser S.P., Diss J.K.J., Lloyd L.J., Pani F., Chioni A.-M., George A.J.T., Djamgoz M.B.A.",00145793,"FEBS Letters",569, 1-3,27,3,4,2,9,0,36
2004,"Feedback control of T-cell receptor activation","Chan C., Stark J., George A.J.T.",09628452,"Proceedings of the Royal Society B: Biological Sciences",271, 1542,14,2,1,1,4,0,18
2004,"Phenotypic and functional differences between human saphenous vein (HSVEC) and umbilical vein (HUVEC) endothelial cells","Tan P.H., Haskard D.O., Taylor K.M., George A.J.T., Chan C., Xue S.A., Dong R., Ananthesayanan B., Manunta M., Kerouedan C., Cheshire N.J.W., Wolfe J.H.",00219150,"Atherosclerosis",173, 2,26,3,1,2,6,0,32
2004,"Tolerance mechanisms and recent progress","Chan C., Lechler R.I., George A.J.T.",00411345,"Transplantation Proceedings",36, 2,13,1,2,0,3,0,16
2004,"A CIITA-independent pathway that promotes expression of endogenous rather than exogenous peptides in immune-privileged sites","Arancibia-Carcamo C.V., Osawa H., Arnett H.A., Haskova Z., George A.J.T., Ono S.J., Ting J.P.-Y., Streilein J.W.",00142980,"European Journal of Immunology",34, 2,11,0,2,0,2,0,13
2003,"Modulation of costimulation by CD28 and CD154 alters the kinetics and cellular characteristics of corneal allograft rejection","Ardjomand N., McAlister J.C., Rogers N.J., Tan P.H., George A.J.T., Larkin D.F.P.",01460404,"Investigative Ophthalmology and Visual Science",44, 9,27,0,2,0,2,0,29
2003,"T cell sensitivity and specificity - Kinetic proofreading revisited","Chan C., George A.J.T., Stark J.",15313492,"Discrete and Continuous Dynamical Systems - Series B",3, 3,16,1,0,0,1,0,17
2003,"Isolating ligands specific for human vasculature using in vivo phage selection","George A.J.T., Lee L., Pitzalis C.",01677799,"Trends in Biotechnology",21, 5,9,1,2,0,3,0,12
2003,"Antibody targeted gene transfer to endothelium","Tan P.H., Manunta M., Ardjomand N., Xue S.A., Larkin D.F.P., Haskard D.O., Taylor K.M., George A.J.T.",1099498X,"Journal of Gene Medicine",5, 4,57,5,7,4,16,0,73
2002,"Modulation of hydrogen peroxide induced injury to corneal endothelium by virus mediated catalase gene transfer","Hudde T., Comer R.M., Kinsella M.T., Buttery L., Luthert P.J., Polak J.M., George A.J.T., Larkin D.F.P.",00071161,"British Journal of Ophthalmology",86, 9,7,0,1,1,2,0,9
2002,"Identification of synovium-specific homing peptides by in vivo phage display selection","Lee L., Buckley C., Blades M.C., Panayi G., George A.J.T., Pitzalis C.",00043591,"Arthritis and Rheumatism",46, 8,29,1,5,0,6,0,35
2002,"Is the number of genes we possess limited by the presence of an adaptive immune system?","George A.J.T.",14714906,"Trends in Immunology",23, 7,4,0,0,0,0,0,4
2002,"Characterization of autoantibodies from patients with Goodpasture's disease using a resonant mirror biosensor","Dougan T., Levy J.B., Salama A., George A.J.T., Pusey C.D.",00099104,"Clinical and Experimental Immunology",128, 3,9,2,0,2,4,0,13
2002,"Goodpasture's disease in the absence of circulating anti-glomerular basement membrane antibodies as detected by standard techniques","Salama A.D., Lightstone L., Pusey C.D., Dougan T., Levy J.B., Cook H.Terry, Morgan S.H., Naudeer S., Maidment G., George A.J.T., Evans D.",02726386,"American Journal of Kidney Diseases",39, 6,31,2,8,3,13,0,44
2002,"Effect of administration of CTLA4-Ig as protein or cDNA on corneal allograft survival","Comer R.M., King W.J., Ardjomand N., Theoharis S., George A.J.T., Larkin D.F.P.",01460404,"Investigative Ophthalmology and Visual Science",43, 4,51,4,1,1,6,0,57
2002,"Research governance at the crossroads","George A.J.T., Gale R., Winston R., Korn D.",10788956,"Nature Medicine",8, 2,2,0,0,0,0,0,2
2001,"An approach to modelling in immunology.","Yates A., Chan C.C., Callard R.E., George A.J., Stark J.",14675463,"Briefings in bioinformatics",2, 3,16,2,2,1,5,0,21
2001,"TNF receptor secretion after ex vivo adenoviral gene transfer to cornea and effect on in vivo graft survival","Rayner S.A., Larkin D.F.P., George A.J.T.",01460404,"Investigative Ophthalmology and Visual Science",42, 7,38,4,0,2,6,0,44
2001,"Cooperative enhancement of specificity in a lattice of T cell receptors","Chan C., George A.J.T., Stark J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",98, 10,37,2,3,0,5,0,42
2001,"Measurement of the kinetics of biomolecular interactions using the IAsys resonant mirror biosensor.","George A.J.",1934368X,"Current protocols in immunology / edited by John E. Coligan ... [et al.]",18, ,0,0,0,0,0,0,0
2001,"Transferrin receptor-mediated gene transfer to the corneal endothelium","Tan P.H., King W.J., Chen D., Awad H.M., Mackett M., Lechler R.I., Frank D., Larkin P., George A.J.T.",00411337,"Transplantation",71, 4,39,0,0,1,1,0,40
2001,"Anti-neutrophil cytoplasmic antibodies (ANCA) from patients with systemic vasculitis recognize restricted epitopes of proteinase 3 involving the catalytic site","Griffith M.E., Coulthart A., Pemberton S., George A.J.T., Pusey C.D.",00099104,"Clinical and Experimental Immunology",123, 1,32,7,3,0,10,0,42
2000,"Gene delivery to the corneal endothelium","George A.J.T., Mirza F., Oral H.B., Rayner S.A., Tan P.H., Tay E., Larkin D.F.P., Arancibia-Carcamo C.V., Awad H.M., Comer R.M., Fehevari Z., King W.J., Kadifachi M., Hudde T., Kerouedan-Lebosse C.",1073449X,"American Journal of Respiratory and Critical Care Medicine",162, 4,26,2,4,1,7,0,33
2000,"Cytokine and chemokine expression kinetics after corneal transplantation","King W.J., Comer R.M., Hudde T., Larkin D.F.P., George A.J.T.",00411337,"Transplantation",70, 8,51,4,4,0,8,0,59
2000,"Local bioactive tumour necrosis factor (TNF) in corneal allotransplantation","Rayner S.A., King W.J., Comer R.M., Isaacs J.D., Hale G., George A.J.T., Larkin D.F.P.",00099104,"Clinical and Experimental Immunology",122, 1,15,4,0,1,5,0,20
2000,"Jumping or walking: Which is better? [2]","George A.J.T., Gray D.",01675699,"Immunology Today",21, 1,1,0,0,0,0,0,1
2000,"In vivo selection of sFv from phage display libraries","Johns M., George A.J.T., Ritter M.A.",00221759,"Journal of Immunological Methods",239, 1-2,24,2,0,0,2,0,26
2000,"Adeno-associated and herpes simplex viruses as vectors for gene transfer to the corneal endothelium","Hudde T., Rayner S.A., De Alwis M., Thrasher A.J., Smith J., Coffin R.S., George A.J.T., Larkin D.F.P.",02773740,"Cornea",19, 3,32,1,0,1,2,0,34
2000,"Peptide-mediated non-viral gene transfer for transplantation","George A.J.T.",00411337,"Transplantation",69, 6,4,0,0,0,0,0,4
2000,"Source of oncofetal ED-B-containing fibronectin: Implications of production of both tumor and endothelial cells","Midulla M., Verma R., Pignatelli M., Ritter M.A., Courtenay-Luck N.S., George A.J.T.",00085472,"Cancer Research",60, 1,31,3,1,2,6,0,37
1999,"Inhibition of expression of the Gal? 1-3Gal epitope on porcine cells using an intracellular single-chain antibody directed against ?1,3Galactosyltransferase","Sepp A., Farrar C.A., Dorling T., Cairns T., George A.J.T., Lechler R.I.",00221759,"Journal of Immunological Methods",231, 1-2,6,0,0,0,0,0,6
1999,"Antibody engineering: An introduction","George A.J.T.",00221759,"Journal of Immunological Methods",231, 1-2,0,0,0,0,0,0,0
1999,"Analysis of cytokine dynamics in corneal allograft rejection","Chan C.C.W., Stark J., George A.J.T.",09628452,"Proceedings of the Royal Society B: Biological Sciences",266, 1434,9,1,0,0,1,0,10
1999,"Cytokines, chaos, and complexity","Callard R., George A.J.T., Stark J.",10747613,"Immunity",11, 5,66,2,1,1,4,0,70
1999,"Activated polyamidoamine dendrimers, a non-viral vector for gene transfer to the corneal endothelium","Hudde T., Rayner S.A., Comer R.M., Weber M., Isaacs J.D., Waldmann H., Larkin D.F.P., George A.J.T.",09697128,"Gene Therapy",6, 5,78,5,3,2,10,0,88
1999,"Receptor editing during affinity maturation [1]","George A.J.T., Gray D.",01675699,"Immunology Today",20, 4,33,2,4,1,7,0,40
1999,"Monitoring antibody responses to cancer vaccination with a resonant mirror biosensor","Nicholson S., Gallop J.L., Law P., Thomas H., George A.J.T.",01406736,"Lancet",353, 9155,11,1,0,0,1,0,12
1999,"Intrathymic function of the human cortical epithelial cell surface antigen gp200-MR6: Single-chain antibodies to evolutionarily conserved determinants disrupt mouse thymus development","Palmer D.B., Crompton T., Marandi M.B., George A.J.T., Ritter M.A.",00192805,"Immunology",96, 2,7,0,0,0,0,0,7
1999,"A method for determining the cytoprotective effect of catalase in transiently transfected cell lines and in corneal tissue","Oral H.B., Arancibia-Carcamo C.V., Haskard D.O., George A.J.T.",00032697,"Analytical Biochemistry",267, 1,6,1,0,0,1,0,7
1999,"A kinetic differentiation model for the action of altered TCR ligands","Lord G.M., Lechler R.I., George A.J.T.",01675699,"Immunology Today",20, 1,20,2,0,0,2,0,22
1998,"Expression of hirudin fusion proteins in mammalian cells: A strategy for prevention of intravascular thrombosis","Riesbeck K., Chen D., Kemball-Cook G., McVey J.H., George A.J.T., Tuddenham E.G.D., Dorling A., Lechler R.I.",00097322,"Circulation",98, 24,20,0,1,0,1,0,21
1998,"A sensitive fluorometric assay for determining hydrogen peroxide-mediated sublethal and lethal endothelial cell injury","Oral H.B., George A.J.T., Haskard D.O.",10623329,"Endothelium: Journal of Endothelial Cell Research",6, 2,8,0,1,0,1,0,9
1998,"The gp200-MR6 molecule which is functionally associated with the IL-4 receptor modulates B cell phenotype and is a novel member of the human macrophage mannose receptor family","McKay P.F., Imami N., Johns M., Taylor-Fishwick D.A., Sedibane L.M., Totty N.F., Hsuan J.J., Palmer D.B., George A.J.T., Foxwell B.M.J., Ritter M.A.",00142980,"European Journal of Immunology",28, 12,26,0,1,0,1,0,27
1998,"The application of biosensor technology to the detection and characterisation of polyclonal antibody reactivity","George A.J.T.",10680659,"International Journal of Bio-Chromatography",4, 3,0,0,0,0,0,0,0
1998,"Immobilised and non-immobilised ligand interaction studies of monoclonal antibody BC-1 and ED-B containing fibronectin fragment","Hussain R., Siligardi G., George A.J.T., Verma R.",09298665,"Protein and Peptide Letters",5, 4,0,0,0,0,0,0,0
1998,"Use of 2-[18F]fluoro-2-deoxyglucose as a potential agent in the prediction of graft rejection by positron emission tomography","Heelan B.T., Osman S., Blyth A., Schnorr L., Jones T., George A.J.T.",00411337,"Transplantation",66, 8,15,1,1,0,2,0,17
1998,"Demonstration of IgM antibodies of high affinity within the anti- Gal?1-3Gal antibody repertoire","Lee J., Cairns T., McKane W., Rashid M., George A.J.T., Taube D.",00411337,"Transplantation",66, 8,12,0,0,0,0,0,12
1998,"Antibody engineering: Comparison of bacterial, yeast, insect and mammalian expression systems","Verma R., Boleti E., George A.J.T.",00221759,"Journal of Immunological Methods",216, 1-2,94,13,8,5,26,0,120
1998,"Distribution of integrins ?(v)?5, ?(v)?3 and ?(v) in normal human cornea: Possible implications in clinical and therapeutic adenoviral infection","Rayner S.A., Gallop J.L., George A.J.T., Larkin D.F.P.",0950222X,"Eye",12, 2,18,0,1,0,1,0,19
1998,"Gene transfer to the corneal endothelium: A potential for modulating allograft rejection","Arancibia C.V., Hart S.L., Oral H.B., Larkin D.F.P., George A.J.T.",08926638,"FASEB Journal",12, 4,0,0,0,0,0,0,0
1998,"Expression of recombinant anti-E-selectin single-chain Fv antibody fragments in stably transfected insect cell lines","Mahiouz D.L., Aichinger G., Haskard D.O., George A.J.T.",00221759,"Journal of Immunological Methods",212, 2,13,0,0,1,1,0,14
1998,"Lipid-mediated enhancement of transfection by a nonviral integrin-targeting vector","Hart S.L., Knight A.M., Frank P Larkin D., Levinsky R.J., Seymour L.W., Thrasher A.J., Kinnon C., Arancibia-CARCAMO C.V., Wolfert M.A., Mailhos C., O'Reilly N.J., Ali R.R., Coutelle C., George A.J.T., Harbottle R.P.",10430342,"Human Gene Therapy",9, 4,140,2,5,1,8,0,148
1998,"Absence of immunogenicity of diaspirin cross-linked hemoglobin in humans","Patel M.J., Webb E.J., Shelbourn T.E., Mattia-Goldberg C., George A.J.T., Zhang F., Moore E.G., Nelson D.J.",00064971,"Blood",91, 2,14,0,0,0,0,0,14
1998,"Lipoadenofection-mediated gene delivery to the corneal endothelium: Prospects for modulating graft rejection","Abancibia-Carcamo C.V., Barbaros Oral H., Haskard D.O., Larkin D.F.P., George A.J.T.",00411337,"Transplantation",65, 1,36,0,0,0,0,0,36
1997,"Importance of the linker in expression of single-chain Fv antibody fragments: Optimisation of peptide sequence using phage display technology","Turner D.J., Ritter M.A., George A.J.T.",00221759,"Journal of Immunological Methods",205, 1,42,2,5,0,7,0,49
1997,"Expression of Vascular Cell Adhesion Molecule-1 by Vascular Endothelial Cells in Immune and Nonimmune Inflammatory Reactions in the Skin","Harrison A.A., Robinson M.K., Haskard D.O., Stocker C.J., Chapman P.T., Tsang Y.T., Huehns T.Y., Gundel R.H., Peters A.M., Davies K.A., George A.J.",00221767,"Journal of Immunology",159, 9,24,1,0,0,1,0,25
1997,"Kinetics of biomolecular interactions","George A.J.T., Gallop J.L., Rashid M.",13543776,"Expert Opinion on Therapeutic Patents",7, 9,4,0,1,0,1,0,5
1997,"Ex vivo adenovirus-mediated gene transfer and immunomodulatory protein production in human cornea","Oral H.B., Larkin D.F.P., Fehervari Z., Byrnes A.P., Rankin A.M., Haskard D.O., Wood M.J.A., Dallman M.J., George A.J.T.",09697128,"Gene Therapy",4, 7,70,0,1,0,1,0,71
1997,"Selection of antibodies to cell surface determinants on mouse thymic epithelial cells using a phage display library","Palmer D.B., George A.J.T., Ritter M.A.",00192805,"Immunology",91, 3,31,2,0,0,2,0,33
1997,"Gene transfer to Ex vivo stored corneas","Fehervari Z., Rayner S.A., Oral H.B., George A.J.T., Larkin D.F.P.",02773740,"Cornea",16, 4,35,0,0,1,1,0,36
1997,"Indium-111 labelled lymphocytes: Isotope distribution and cell division","Kuyama J., McCormack A., George A.J.T., Heelan B.T., Osman S., Batchelor J.R., Peters A.M.",03406997,"European Journal of Nuclear Medicine",24, 5,23,1,3,1,5,0,28
1997,"Redesigned anti-human placental alkaline phosphatase single-chain Fv: Soluble expression, characterization and in vivo tumour targeting","Deonarain M.P., Rowlinson-Busza G., George A.J.T., Epenetos A.A.",02692139,"Protein Engineering",10, 1,18,0,0,0,0,0,18
1996,"Prevention of hydrogen peroxide- and cisplattn-induced apoptosis by catalase overexpression","Oral H.B., George A.J.T., Haskard D.O.",03005127,"Biochemical Society Transactions",24, 4,0,0,0,0,0,0,0
1996,"Single-chain Fv radioimmunotargeting","Huston J.S., Peters A.M., Houston L.L., Bookman M.A., Wolf E.J., Weiner L.M., George A.J.T., Adams G.P., Stafford W.F., Jamar F., Tai M.-S., McCartney J.E., Oppermann H., Heelan B.T.",11243937,"Quarterly Journal of Nuclear Medicine",40, 3,34,1,2,1,4,0,38
