,"This is a citation overview for a set of 142 documents.",,,,,,,,,,,
2007,"Chemokine expression is associated with the accumulation of tumour associated macrophages (TAMs) and progression in human colorectal cancer","Bailey C., Negus R., Morris A., Ziprin P., Goldin R., Allavena P., Peck D., Darzi A.",02620898,"Clinical and Experimental Metastasis",24, 2,0,0,4,4,3,7
2007,"Placental pathology of recurrent spontaneous abortion: The role of histopathological examination of products of conception in routine clinical practice: A mini review","Jindal P., Regan L., Fourkala E.O., Rai R., Moore G., Goldin R.D., Sebire N.J.",02681161,"Human Reproduction",22, 2,0,0,1,1,1,2
2006,"Case 31: Eosinophilia and pruritus","Jayakar V., Goldin R.D., Bain B.J.",10428194,"Leukemia and Lymphoma",47, 11,0,0,0,0,0,0
2006,"Effect of nutritional counselling on hepatic, muscle and adipose tissue fat content and distribution in non-alcoholic fatty liver disease","Thomas E.L., Brynes A.E., Hamilton G., Patel N., Spong A., Goldin R.D., Frost G., Bell J.D., Taylor-Robinson S.D.",10079327,"World Journal of Gastroenterology",12, 36,0,6,10,16,5,21
2006,"Aberrations of Early Trophoblast Differentiation Predispose to Pregnancy Failure: Lessons from the Anti-phospholipid Syndrome","Bose P., Kadyrov M., Goldin R., Hahn S., Backos M., Regan L., Huppertz B.",01434004,"Placenta",27, 8,2,0,2,2,3,7
2006,"Hepatic vein transit time of SonoVue: A comparative study with levovist","Lim A.K.P., Patel N., Eckersley R.J., Goldin R.D., Thomas H.C., Cosgrove D.O., Taylor-Robinson S.D., Blomley M.J.K.",00338419,"Radiology",240, 1,0,4,3,7,5,12
2006,"ASPP2 is a haploinsufficient tumor suppressor that cooperates with p53 to suppress tumor growth","Vives V., Su J., Zhong S., Ratnayaka I., Slee E., Goldin R., Lu X.",08909369,"Genes and Development",20, 10,2,2,4,6,3,11
2006,"Mouse models in non-alcoholic fatty liver disease and steatohepatitis research","Anstee Q.M., Goldin R.D.",09599673,"International Journal of Experimental Pathology",87, 1,3,21,22,43,12,58
2005,"Can Doppler sonography grade the severity of hepatitis C-related liver disease?","Lim A.K.P., Patel N., Eckersley R.J., Kuo Y.-T., Goldin R.D., Thomas H.C., Cosgrove D.O., Taylor-Robinson S.D., Blomley M.J.K.",0361803X,"American Journal of Roentgenology",184, 6,5,5,11,16,1,22
2005,"Extended lamivudine treatment in patients with HBeAg-negative chronic hepatitis B","Rizzetto M., Gardner S.D., Tassopoulos N.C., Goldin R.D., Esteban R., Santantonio T., Jenny Heathcote E., Lagget M., Taak N.K., Woessner M.A.",01688278,"Journal of Hepatology",42, 2,16,11,7,18,2,36
2005,"Term preeclampsia is associated with minimal histopathological placental features regardless of clinical severity","Sebire N.J., Goldin R.D., Regan L.",01443615,"Journal of Obstetrics and Gynaecology",25, 2,2,1,5,6,5,13
2005,"Treatment of histologically mild hepatitis C virus infection with interferon and ribavirin: A multicentre randomized controlled trial","Wright M., Millson C., Mills P.R., Bassendine M., Thomas H.C., Forton D., Main J., Goldin R., Torok E., Tedder R., Grant P., Thursz M., Naoumov N.",13520504,"Journal of Viral Hepatitis",12, 1,10,3,3,6,1,17
2005,"Hepatic vein transit times using a microbubble agent can predict disease severity non-invasively in patients with hepatitis C","Lim A.K.P., Blomley M.J.K., Taylor-Robinson S.D., Patel N., Eckersley R.J., Goldin R.D., Hamilton G., Foster G.R., Thomas H.C., Cosgrove D.O.",00175749,"Gut",54, 1,12,9,9,18,6,36
2005,"Hepatic triglyceride content and its relation to body adiposity: A magnetic resonance imaging and proton magnetic resonance spectroscopy study","Thomas E.L., Hamilton G., Patel N., O'Dwyer R., Dore C.J., Goldin R.D., Bell J.D., Taylor-Robinson S.D.",00175749,"Gut",54, 1,17,16,31,47,20,84
2004,"Negative correlation between intrahepatic expression of hepatitis C antigens and apoptosis despite high-level expression of Fas and HLA antigens","Caronia S., McGarvey M.J., Goldin R.D., Foster G.R.",13520504,"Journal of Viral Hepatitis",11, 6,3,0,0,0,0,3
2004,"Concurrent granulomatous Pneumocystis carinii and Mycobacterium xenopi pneumonia: An unusual manifestation of HIV immune reconstitution disease","Chen F., Sethi G., Goldin R., Wright A.R., Lacey C.J.",00406376,"Thorax",59, 11,5,1,1,2,0,7
2004,"Epithelioid angiomyolipoma of the liver: Case report and review of the literature","Tryggvason G., Blondal S., Goldin R.D., Albrechtsen J., Bjornsson J., Jonasson J.G.",09034641,"APMIS",112, 9,1,0,3,3,2,6
2004,"Antinuclear antibodies (ANA) in chronic hepatitis C virus infection: Correlates of positivity and clinical relevance","Yee L.J., Thursz M.R., Kelleher P., Goldin R.D., Marshall S., Thomas H.C., Alberti A., Chiaramonte M., Braconier J.-H., Hall A.J.",13520504,"Journal of Viral Hepatitis",11, 5,5,3,2,5,7,17
2004,"Relationship of matrix metalloproteinases and macrophages to embolization during endoluminal carotid interventions","Bicknell C.D., Darzi A.W., Cheshire N.J., Peck D., Alkhamesi N.A., Cowling M.G., Clark M.W., Goldin R., Foale R., Jenkins M.P., Wolfe J.H.",15266028,"Journal of Endovascular Therapy",11, 4,4,0,1,1,0,5
2004,"Drugs and the liver","Rashid M., Goldin R., Wright M.",14623935,"Hospital Medicine",65, 8,1,2,0,2,0,3
2003,"Intracellular adhesion molecule 1 plays a key role in acquired immunity to salmonellosis","Clare S., Goldin R., Hale C., Aspinall R., Simmons C., Mastroeni P., Dougan G.",00199567,"Infection and Immunity",71, 10,2,1,0,1,1,4
2003,"Interleukin-10 promoter polymorphisms and the outcome of hepatitis C virus infection","Knapp S., Thursz M.R., Hennig B.J.W., Frodsham A.J., Zhang L., Hellier S., Wright M., Goldin R., Hill A.V.S., Thomas H.C.",00937711,"Immunogenetics",55, 6,30,13,11,24,5,59
2003,"Central role for B lymphocytes and CD4+ T cells in immunity to infection by the attaching and effacing pathogen Citrobacter rodentium","Simmons C.P., Strugnell R.A., Frankel G., Dougan G., Clare S., Ghaem-Maghami M., Uren T.K., Rankin J., Huett A., Goldin R., Lewis D.J., MacDonald T.T.",00199567,"Infection and Immunity",71, 9,20,3,7,10,3,33
2003,"Factor V Leiden polymorphism and the rate of fibrosis development in chronic hepatitis C virus infection","Wright M., Thomas H., Thursz M., Goldin R., Hellier S., Knapp S., Frodsham A., Hennig B., Hill A., Apple R., Cheng S.",00175749,"Gut",52, 8,20,9,10,19,3,42
2003,"Focused ultrasound treatment of uterine fibroid tumors: Safety and feasibility of a noninvasive thermoablative technique","Stewart E.A., David M., Sklair M., Rabinovici J., Gedroyc W.M.W., Tempany C.M.C., Quade B.J., Inbar Y., Ehrenstein T., Shushan A., Hindley J.T., Goldin R.D.",00029378,"American Journal of Obstetrics and Gynecology",189, 1,64,25,31,56,12,132
2003,"The relationship of in vivo 31P MR spectroscopy to histology in chronic hepatitis C","Lim A.K.P., Patel N., Hamilton G., Hajnal J.V., Goldin R.D., Taylor-Robinson S.D.",02709139,"Hepatology",37, 4,31,8,8,16,5,52
2003,"Measurement and determinants of the natural history of liver fibrosis in hepatitis C virus infection: A cross sectional and longitudinal study","Wright M., Goldin R., Fabre A., Lloyd J., Thomas H., Trepo C., Pradat P., Thursz M.",00175749,"Gut",52, 4,25,9,5,14,5,44
2003,"Quantitative versus morphological assessment of liver fibrosis: Semi-quantitative scores are more robust than digital image fibrosis area estimation","Wright M., Thursz M., Pullen R., Thomas H., Goldin R.",14783223,"Liver International",23, 1,10,1,4,5,0,15
2003,"Pneumocystis carinii pneumonia with pleurisy, platypnoea and orthodeoxia","Newton P.N., Wakefield A.E., Goldin R., Govan J.",00406376,"Thorax",58, 2,3,1,0,1,0,4
2003,"Placental pathology, antiphospholipid antibodies, and pregnancy outcome in recurrent miscarriage patients","Sebire N.J., Backos M., El Gaddal S., Goldin R.D., Regan L.",00297844,"Obstetrics and Gynecology",101, 2,19,6,4,10,5,34
2003,"Histological outcome during long-term lamivudine therapy","Dienstag J.L., Goldin R.D., Heathcote E.J., Hann H.W.L., Woessner M., Stephenson S.L., Gardner S., Gray D.F., Schiff E.R.",00165085,"Gastroenterology",124, 1,183,60,39,99,21,303
2002,"Guidelines for the diagnosis and treatment of cholangiocarcinoma: Consensus document","Khan S.A., Wasan H., Ramaya C., Davidson B.R., Goldin R., Pereira S.P., Rosenberg W.M.C., Taylor-Robinson S.D., Thillainayagam A.V., Thomas H.C., Thursz M.R.",00175749,"Gut",51, 6,86,21,47,68,16,170
2002,"A sebaceous cyst with a difference: Dermatobia hominis","Harbin L.J., Khan M., Thompson E.M., Goldin R.D.",00219746,"Journal of Clinical Pathology",55, 10,3,1,1,2,0,5
2002,"Increase in alcohol related deaths: Is hepatitis C a factor?","Henry J.A., Moloney C., Rivas C., Goldin R.D.",00219746,"Journal of Clinical Pathology",55, 9,4,1,0,1,0,5
2002,"Analysis of pathogen-host cell interactions in purpura fulminans: Expression of capsule, type IV pili, and PorA by Neisseria meningitidis in vivo","Harrison O.B., Robertson B.D., Faust S.N., Jepson M.A., Goldin R.D., Levin M., Heyderman R.S.",00199567,"Infection and Immunity",70, 9,11,2,1,3,2,16
2002,"HIV and hepatobiliary disease","Goldin R.D., Lloyd J.",09686053,"Current Diagnostic Pathology",8, 3,0,0,0,0,0,0
2002,"Placental massive perivillous fibrin deposition associated with antiphospholipid antibody syndrome","Sebire N.J., Backos M., Goldin R.D., Regan L.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",109, 5,10,2,7,9,2,21
2002,"Tuberculosis of the cervix: Case presentation and a review of the literature","Lamba H., Byrne M., Goldin R., Jenkins C.",13684973,"Sexually Transmitted Infections",78, 1,6,1,2,3,2,11
2001,"Interferon plus amantadine versus interferon alone in the treatment of naive patients with chronic hepatitis C: A UK multicentre study","Caronia S., Irving W.L., Goldin R.D., Foster G.R., Bassendine M.F., Barry R., Mills P., Naoumov N.V., Fox R., Lowes J., Hollanders D., Murray-Lyon I.",01688278,"Journal of Hepatology",35, 4,24,1,1,2,1,27
2001,"Dysfunction of endothelial protein C activation in severe meningococcal sepsis","Faust S.N., Levin M., Harrison O.B., Goldin R.D., Lockhart M.S., Kondaveeti S., Laszik Z., Esmon C.T., Heyderman R.S.",00284793,"New England Journal of Medicine",345, 6,235,37,33,70,15,320
2001,"Selection of HCV NS5A quasispecies during IFN therapy in patients with chronic HCV","Paterson M., Laxton C., Goldin R.D., Ackrill A.M., Foster G.R.",01632116,"Digestive Diseases and Sciences",46, 7,5,0,0,0,0,5
2001,"Subcellular localisation of the X protein in HBV infected hepatocytes","Hoare J., Henkler F., Dowling J.J., Errington W., Goldin R.D., Fish D., McGarvey M.J.",01466615,"Journal of Medical Virology",64, 4,15,5,2,7,2,24
2001,"Plasma cell deciduitis and pemphigoid gestationalis","Sebire N.J., Goldin R.D., Regan L.",01443615,"Journal of Obstetrics and Gynaecology",21, 3,0,0,0,0,0,0
2001,"Histological chorioamnionitis in relation to clinical presentation at 14-40 weeks of gestation","Sebire N.J., Goldin R.D., Regan L.",01443615,"Journal of Obstetrics and Gynaecology",21, 3,4,2,1,3,0,7
2001,"Purification of woodchuck hepatitis surface antigen using a monoclonal antibody raised against the antigen","Waters J.A., O'Neill C., Abdul-Gader A., Goldin R., Karayiannis P., Monjardino J.",01660934,"Journal of Virological Methods",93, 1-2,6,0,0,0,1,7
2001,"Genotype-phenotype interactions in Wilson's disease: Insight from an Icelandic mutation","Palsson R., Jonasson J.G., Kristjansson M., Bodvarsson A., Goldin R.D., Cox D.W., Olafsson S.",0954691X,"European Journal of Gastroenterology and Hepatology",13, 4,8,3,1,4,0,12
2001,"Intracellular localization of the hepatitis B virus HBx protein","Henkler F., Hoare J., Waseem N., Goldin R.D., McGarvey M.J., Koshy R., King I.A.",00221317,"Journal of General Virology",82, 4,40,3,5,8,4,52
2001,"Multiple placental chorioangiomata associated with pre-eclampsia","Sebire N.J., Venkat-Raman N., Goldin R.D., Murphy K.",01443615,"Journal of Obstetrics and Gynaecology",21, 1,0,0,0,0,0,0
2001,"Common metabolic diseases of the liver","Goldin R.D.",14642506,"CPD Bulletin Cellular Pathology",3, 2,0,0,0,0,0,0
2000,"Disseminated Mycoplasma fermentans in AIDS patients: Several case reports","Ainsworth J.G., Clarke J., Goldin R., Taylor-Robinson D.",09564624,"International Journal of STD and AIDS",11, 11,4,0,0,0,0,4
2000,"Appendiceal adenocarcinoma with ovarian metastases in the third trimester of pregnancy","Sebire N.J., Osborn M., Darzi A., Farthing A., Goldin R.D.",01410768,"Journal of the Royal Society of Medicine",93, 4,2,0,0,0,1,3
2000,"Selective in vivo transfection of murine biliary epithelia using polycation-enhanced adenovirus","McKay T.R., Coutelle C., MacVinish L.J., Carpenter B., Themis M., Jezzard S., Goldin R., Pavirani A., Hickman M.E., Cuthbert A.W.",09697128,"Gene Therapy",7, 8,7,0,0,0,0,7
1999,"Influence of MHC class II genotype on outcome of infection with hepatitis C virus","Thursz M., Yallop R., Goldin R., Trepo C., Thomas H.C.",01406736,"Lancet",354, 9196,132,17,11,28,10,170
1999,"Monitoring of interstitial laser thermotherapy with heat-sensitive colour subtraction magnetic resonance imaging: Calibration with absolute tissue temperature and correlation with predicted lesion size","Gould S.W.T., Vaughan N.V., Gedroyc W., Lamb G., Goldin R., Darzi A.",02688921,"Lasers in Medical Science",14, 4,4,0,0,0,0,4
1999,"Subcellular localisation of NS3 in HCV-infected hepatocytes","Errington W., Wardell A.D., McDonald S., Goldin R.D., McGarvey M.J.",01466615,"Journal of Medical Virology",59, 4,13,1,1,2,0,15
1999,"Efficacy of lamivudine in patients with hepatitis B e antigen- negative/hepatitis B virus DNA-positive (precore mutant) chronic hepatitis B","Tassopoulos N.C., Gray D.F., Volpes R., Pasture G., Heathcote J., Buti M., Goldin R.D., Hawley S., Barber J., Condreay L.",02709139,"Hepatology",29, 3,355,40,28,68,15,438
1998,"Non-alcoholic steatohepatitis","Goldin R.D.",09686053,"Current Diagnostic Pathology",5, 1,2,0,0,0,0,2
1998,"Hepatitis D virus antigen in HBsAg positive chronic liver disease in Nigeria","Ojo O.S., Akonai A.K., Thursz M., Ndububa D.A., Durosinmi M.A., Adeodu O.O., Fatusi O.A., Goldin R.D.",0012835X,"East African Medical Journal",75, 6,3,1,0,1,0,4
1998,"Lymphoblastoid interferon alfa-n1 improves the long-term response to a 6-month course of treatment in chronic hepatitis C compared with recombinant interferon alfa-2b: Results of an international randomized controlled trial","Farrell G.C., Bacon B.R., Goldin R.D.",02709139,"Hepatology",27, 4,46,0,1,1,1,48
1998,"Chronic hepatitis C virus infection causes a significant reduction in quality of life in the absence of cirrhosis","Foster G.R., Goldin R.D., Thomas H.C., Owens D.K.",02709139,"Hepatology",27, 1,239,29,29,58,18,315
1997,"Diagnosis of biliary ductopaenia","Goldin R.D.",03090167,"Histopathology",31, 5,2,0,0,0,0,2
1997,"A solitary benign lymphoid polyp of the rectum in a 51 year old woman","Lloyd J., Darzi A., Teare J., Goldin R.D.",00219746,"Journal of Clinical Pathology",50, 12,1,1,1,2,1,4
1997,"Virological, biochemical and histological effects of human lymphoblastoid interferon in Swedish patients with chronic hepatitis C","Garson J.A., Spacey B., Uhnoo I., Whitby K., Braconier J.H., Deaville R., Duberg A., Wallmark E., Wistrom J., Goldin R.D.",13520504,"Journal of Viral Hepatitis",4, 5,8,0,0,0,1,9
1997,"Management of chronic hepatitis C: Clinical audit of biopsy based management algorithm","Foster G.R., Goldin R.D., Main J., Murray-Lyon I., Hargreaves S., Thomas H.C.",09598146,"British Medical Journal",315, 7106,53,0,1,1,1,55
1997,"The relationship of histology to genotype in chronic HCV infection","Booth J.C.L., Foster G.R., Levine T., Thomas H.C., Goldin R.D.",01069543,"Liver",17, 3,17,1,0,1,1,19
1996,"Intra-observer and inter-observer variation in the histopathological assessment of chronic viral hepatitis","Goldin R.D., Goldin J.G., Burt A.D., Dhillon P.A., Hubscher S., Wyatt J., Patel N.",01688278,"Journal of Hepatology",25, 5,51,5,10,15,6,72
1996,"Hepatitis C and bile duct loss","Goldin R.D., Patel N.K., Thomas H.C.",00219746,"Journal of Clinical Pathology",49, 10,13,0,0,0,0,13
1996,"Role of macrophages in acetaminophen (paracetamol)-induced hepatotoxicity","Goldin R.D., Ratnayaka I.D., Breach C.S., Brown I.N., Wickramasinghe S.N.",00223417,"Journal of Pathology",179, 4,47,3,2,5,3,55
1996,"Granulomas and hepatitis C","Goldin R.D., Levine T.S., Foster G.R., Thomas H.C.",03090167,"Histopathology",28, 3,23,2,3,5,1,29
1996,"The expression of hepatitis B virus polymerase in hepatocytes during chronic HBV infection","McGarvey M.J., Goldin R.D., Karayiannis P., Thomas H.C.",13520504,"Journal of Viral Hepatitis",3, 2,5,0,0,0,0,5
1996,"Fatal haemorrhage following liver biopsy in patients with HIV infection","Churchill D.R., Mann D., Coker R.J., Miller R.F., Glazer G., Goldin R.D., Lucas S.B., Weber J.N., De Cock K.M.",02664348,"Genitourinary Medicine",72, 1,15,2,1,3,0,18
1996,"Minocycline and hepatitis [2]","Hardman C.M., Leonard J.N., Thomas H.C., Goldin R.",03076938,"Clinical and Experimental Dermatology",21, 3,6,0,0,0,0,6
1995,"Chronic hepatitis C virus infections: Predictive value of genotype and level of viraemia on disease progression and response to interferon ?","Booth J.C.L., Foster G.R., Kumar U., Galassini R., Goldin R.D., Brown J.L., Thomas H.C.",00175749,"Gut",36, 3,62,0,0,0,0,62
1995,"The effect of Kupffer cell elimination on ethanol-induced liver damage in mice","Goldin R.D., Ratnayaka I.D., Brown I.N., Wickramasinghe S.N.",09599673,"International Journal of Experimental Pathology",76, 5,8,0,1,1,1,10
1995,"Fibrosing cholestatic hepatitis in a renal transplant recipient associated with the hepatitis B virus precore mutant","Booth J.C.L., Goldin R.D., Brown J.L., Karayiannis P., Thomas H.C.",01688278,"Journal of Hepatology",22, 4,21,0,1,1,2,24
1995,"Acetaminophen and macrophage activation","Goldin R.D., Ratnayaka I.D., Breach C.S., Wickramasinghe S.N.",09284346,"International Hepatology Communications",4, 1,5,0,0,0,0,5
1995,"Reversible AIDS-related sclerosing cholangitis","Teare J.P., Price D.A., Foster G.R., McBride M., Goldin R.D., Main J.",01688278,"Journal of Hepatology",23, 2,4,0,0,0,0,4
1995,"Erratum: Expression of the terminal protein region of hepatitis B virus inhibits cellular responses to interferons ? and ? and double-stranded RNA (Proceedings of the National Academy of Sciences of the United States of America (April 1991) 88:7 (2888-2892))","Foster G.R., Ackrill A.M., Goldin R.D., Kerr I.M., Thomas H.C., Stark G.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",92, 8,0,0,0,0,0,0
1995,"Hepatitis C virus replication in hepatocellular carcinoma","Niu J., Kumar U., Monjardino J., Goldin R., Rosin D., Thomas H.C.",00219746,"Journal of Clinical Pathology",48, 9,7,0,1,1,0,8
1994,"Macrophages are a major source of acetaldehyde in circulating acetaldehyde-albumin complexes formed after exposure of mice to ethanol","Wickramasinghe S.N., Mawas F., Hasan R., Brown I.N., Goldin R.D.",01456008,"Alcoholism: Clinical and Experimental Research",18, 6,9,0,0,0,0,9
1994,"Viral hepatitis","Goldin R.D.",09686053,"Current Diagnostic Pathology",1, 2,0,0,0,0,0,0
1994,"The pathogenesis of alcoholic liver disease","Goldin R.",09599673,"International Journal of Experimental Pathology",75, 2,5,0,0,0,0,5
1994,"Rodent models of alcoholic liver disease","Goldin R.",09599673,"International Journal of Experimental Pathology",75, 1,5,0,0,0,0,5
1994,"Neoplastic Paneth cells in a mucinous adenocarcinoma of the bladder","Fish D.E., Rose D.S.C., Adamson A., Goldin R.D., Witherow R.O.",00071331,"British Journal of Urology",73, 1,1,0,0,0,0,1
1994,"Liver changes associated with cholecystitis","Geraghty J.M., Goldin R.D.",00219746,"Journal of Clinical Pathology",47, 5,4,0,0,0,0,4
1994,"In situ hybridization studies of hepatitis A viral RNA in patients with acute hepatitis A","Taylor M., Goldin R.D., Ladva S., Scheuer P.J., Thomas H.C.",01688278,"Journal of Hepatology",20, 3,6,0,0,0,0,6
1993,"Partial control of hepatitis delta virus superinfection by immunisation of woodchucks (Marmota monax) with hepatitis delta antigen expressed by a recombinant vaccinia or baculovirus","Karayiannis P., Saldanha J., Jackson A.M., Luther S., Goldin R., Monjardino J., Thomas H.C.",01466615,"Journal of Medical Virology",41, 3,18,0,1,1,1,20
1993,"High-energy shock-waves pyrotherapy. A new concept in extracorporeal tumour therapy","Darzi A., Goldin R., Guillou P.J., Monsonn J.R.T.",09607404,"Surgical Oncology",2, 3,2,0,0,0,0,2
1993,"Expression of the terminal protein of hepatitis B virus is associated with failure to respond to interferon therapy","Foster G.R., Goldin R.D., Hay A., McGarvey M.J., Stark G.R., Thomas H.C.",02709139,"Hepatology",17, 5,9,1,1,2,0,11
1993,"Apoptotic bodies in a murine model of alcoholic liver disease: Reversibility of ethanol-induced changes","Goldin R.D., Hunt N.C., Clark J., Wickramasinghe S.N.",00223417,"Journal of Pathology",171, 1,57,5,1,6,2,65
1993,"Iron overload in multiply transfused patients who are HIV seropositive","Goldin R.D., Wilkins M., Dourakis S., Parkin J., Lindley R.",00219746,"Journal of Clinical Pathology",46, 11,12,0,1,1,0,13
1993,"Periportal fibrosis secondary to transfusion siderosis in two patients with acquired immune deficiency syndrome (AIDS) treated with zidovudine - A confusing ultrasound appearance","Wetton C.W.N., Goldin R., Crofton M.E.",00099260,"Clinical Radiology",48, 2,3,0,1,1,0,4
1993,"Recurrent hepatitis B in liver allografts: A distinctive form of rapidly developing cirrhosis","Harrison R.F., Davies M.H., Goldin R.D., Hubscher S.G.",03090167,"Histopathology",23, 1,20,0,1,1,0,21
1993,"Biliary tract pathology in patients with AIDS","Goldin R.D., Hunt J.",00219746,"Journal of Clinical Pathology",46, 8,6,1,0,1,0,7
1993,"Primary liver lymphoma associated with primary biliary cirrhosis","Goldin R., Sayer J., Wilkins M., Price P., Thomas H.",03090167,"Histopathology",22, 2,16,1,1,2,0,18
1993,"Systemic Pneumocystis carinii pneumonia prophylaxis with dapsone and pyrimethamine fails to protect against extrapulmonary pneumocystosis","Carlin E.M., Coker R.J., Goldin R.D., Harris J.R.W.",02664348,"Genitourinary Medicine",69, 2,7,0,1,1,0,8
1992,"Is the relationship between angiogenesis and metastasis in breast cancer real?","Hall N.R., Fish D.E., Hunt N., Goldin R.D., Guillou P.J., Monson J.R.T.",09607404,"Surgical Oncology",1, 3,96,1,3,4,2,102
1992,"Effect of cyclosporin-A in woodchucks with chronic hepatitis delta virus infection","Karayiannis P., Goldin R., Luther S., Carman W.F., Monjardino J., Thomas H.C.",01466615,"Journal of Medical Virology",36, 4,4,0,0,0,0,4
1992,"Co-expression of markers for hepatitis delta and hepatitis B viruses in human liver","Ryley N.G., Heryet A.R., Goldin R., Monjardino J., Saldanha J., Fleming K.A.",03090167,"Histopathology",20, 4,2,0,0,0,0,2
1992,"Seroprevalence of hepatitis C virus nucleocapsid antibodies in patients with cryptogenic chronic liver disease","Brown J., Dourakis S., Karayiannis P., Goldin R., Chiba J., Ohba H., Miyamura T., Thomas H.C.",02709139,"Hepatology",15, 2,14,1,0,1,0,15
1992,"Nitric oxide production by monocytes in alcoholic liver disease","Hunt N.C.A., Goldin R.D.",01688278,"Journal of Hepatology",14, 2-3,40,2,2,4,2,46
1992,"In situ hybridization studies in hepatitis A infection","Taylor G.M., Goldin R.D., Karayiannis P., Thomas H.C.",02709139,"Hepatology",16, 3,1,0,0,0,0,1
1992,"Angiogenic vessels as a potential for targeted therapy in human liver metastases.","Skene A.I., Williams R.J., Goldin R.D., Rosin R.D.",,"EXS",61, ,0,0,0,0,0,0
