2006,"Plasma kisspeptin is raised in patients with gestational trophoblastic neoplasia and falls during treatment","Dhillo W.S., Seckl M.J., Ghatei M.A., Bloom S.R., Savage P., Murphy K.G., Chaudhri O.B., Patterson M., Nijher G.M., Foggo V.M., Dancey G.S., Mitchell H.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",291, 5,0,5,5,10,4,14
2006,"Chronic subcutaneous administration of kisspeptin-54 causes testicular degeneration in adult male rats","Thompson E.L., Ghatei M.A., Bloom S.R., Murphy K.G., Patterson M., Bewick G.A., Stamp G.W.H., Curtis A.E., Cooke J.H., Jethwa P.H., Todd J.F.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",291, 5,1,5,8,13,10,24
2006,"Differential hypothalamic neuronal activation following peripheral injection of GLP-1 and oxyntomodulin in mice detected by manganese-enhanced magnetic resonance imaging","Chaudhri O.B., Bloom S.R., Parkinson J.R.C., Kuo Y.-T., Druce M.R., Herlihy A.H., Bell J.D., Dhillo W.S., Stanley S.A., Ghatei M.A.",0006291X,"Biochemical and Biophysical Research Communications",350, 2,0,6,11,17,6,23
2006,"Microinjection of galanin-like peptide into the medial preoptic area stimulates food intake in adult male rats","Patterson M., Murphy K.G., Thompson E.L., Smith K.L., Meeran K., Ghatei M.A., Bloom S.R.",09538194,"Journal of Neuroendocrinology",18, 10,0,3,1,4,3,7
2006,"Effects of acute and chronic relaxin-3 on food intake and energy expenditure in rats","McGowan B.M., Small C.J., Gardiner J.V., Ghatei M.A., Bloom S.R., Stanley S.A., Smith K.L., Minnion J.S., Donovan J., Thompson E.L., Patterson M., Connolly M.M., Abbott C.R.",01670115,"Regulatory Peptides",136, 1-3,0,4,3,7,11,18
2006,"Fasting plasma peptide-YY concentrations are elevated but do not rise postprandially in type 2 diabetes [4]","English P.J., Wilding J.P.H., Ashcroft A., Patterson M., Dovey T.M., Halford J.C.G., Harrison J., Eccleston D., Bloom S.R., Ghatei M.A.",0012186X,"Diabetologia",49, 9,0,0,1,1,1,2
2006,"The effect of different macronutrient infusions on appetite, ghrelin and peptide YY in parenterally fed patients","Murray C.D., le Roux C.W., Gouveia C., Bassett P., Ghatei M.A., Bloom S.R., Emmanuel A.V., Gabe S.M.",02615614,"Clinical Nutrition",25, 4,2,3,2,5,1,8
2006,"Measurement of gut hormones in plasma.","Taheri S., Ghatei M., Bloom S.",10643745,"Methods in molecular biology (Clifton, N.J.)",324, ,0,0,0,0,0,0
2006,"Effect of fatty acid chain length on suppression of ghrelin and stimulation of PYY, GLP-2 and PP secretion in healthy men","Feltrin K.L., Patterson M., Ghatei M.A., Bloom S.R., Meyer J.H., Horowitz M., Feinle-Bisset C.",01969781,"Peptides",27, 7,1,4,5,9,3,13
2006,"Neuropeptide S stimulates the hypothalamo-pituitary-adrenal axis and inhibits food intake","Smith K.L., Patterson M., Dhillo W.S., Patel S.R., Semjonous N.M., Gardiner J.V., Ghatei M.A., Bloom S.R.",00137227,"Endocrinology",147, 7,2,5,13,18,13,33
2006,"Neuromedin U partially mediates leptin-induced hypothalamo-pituitary adrenal (HPA) stimulation and has a physiological role in the regulation of the HPA axis in the rat","Jethwa P.H., Todd J.F., Ghatei M.A., Bloom S.R., Smith K.L., Small C.J., Abbott C.R., Darch S.J., Murphy K.G., Seth A., Semjonous N.M., Patel S.R.",00137227,"Endocrinology",147, 6,0,4,3,7,4,11
2006,"Administration of kisspeptin-54 into discrete regions of the hypothalamus potently increases plasma luteinising hormone and testosterone in male adult rats","Patterson M., Murphy K.G., Thompson E.L., Patel S., Ghatei M.A., Bloom S.R.",09538194,"Journal of Neuroendocrinology",18, 5,1,5,10,15,5,21
2006,"Ghrelin has partial or no effect on appetite, growth hormone, prolactin, and cortisol release in patients with anorexia nervosa","Miljic D., Pekic S., Djurovic M., Doknic M., Milic N., Casanueva F.F., Ghatei M., Popovic V.",0021972X,"Journal of Clinical Endocrinology and Metabolism",91, 4,5,7,8,15,4,24
2006,"Ghrelin stimulates insulin-induced glucose uptake in adipocytes","Patel A.D., Stanley S.A., Murphy K.G., Frost G.S., Gardiner J.V., Kent A.S., White N.E., Ghatei M.A., Bloom S.R.",01670115,"Regulatory Peptides",134, 1,4,8,7,15,6,25
2006,"Abnormalities of the somatotrophic axis in the obese agouti mouse","Martin N.M., Houston P.A., Patterson M., Sajedi A., Carmignac D.F., Ghatei M.A., Bloom S.R., Small C.J.",03070565,"International Journal of Obesity",30, 3,3,2,2,4,0,7
2006,"Oxyntomodulin","Druce M., Ghatei M.",10683097,"Current Opinion in Endocrinology and Diabetes",13, 1,0,1,0,1,0,1
2006,"Neural representations of hunger and satiety in Prader-Willi syndrome","Hinton E.C., Holland A.J., Gellatly M.S.N., Soni S., Patterson M., Ghatei M.A., Owen A.M.",03070565,"International Journal of Obesity",30, 2,2,11,8,19,2,23
2006,"The importance of acclimatisation and habituation to experimental conditions when investigating the anorectic effects of gastrointestinal hormones in the rat","Abbott C.R., Small C.J., Sajedi A., Smith K.L., Parkinson J.R.C., Broadhead L.L., Ghatei M.A., Bloom S.R.",03070565,"International Journal of Obesity",30, 2,5,6,13,19,4,28
2006,"Subcutaneous administration of ghrelin stimulates energy intake in healthy lean human volunteers","Druce M.R., Neary N.M., Small C.J., Milton J., Monteiro M., Patterson M., Ghatei M.A., Bloom S.R.",03070565,"International Journal of Obesity",30, 2,6,12,13,25,4,35
2006,"Progressive rise in gut hormone levels after Roux-en-Y gastric bypass suggests gut adaptation and explains altered satiety","Borg C.M., Le Roux C.W., Ghatei M.A., Bloom S.R., Patel A.G., Aylwin S.J.B.",00071323,"British Journal of Surgery",93, 2,14,17,14,31,11,56
2006,"Attenuated peptide YY release in obese subjects is associated with reduced satiety","Le Roux C.W., Ghatei M.A., Bloom S.R., Batterham R.L., Aylwin S.J.B., Patterson M., Borg C.M., Wynne K.J., Kent A., Vincent R.P., Gardiner J.",00137227,"Endocrinology",147, 1,18,25,31,56,15,89
2006,"Gut hormone profiles following bariatric surgery favor an anorectic state, facilitate weight loss, and improve metabolic parameters","Le Roux C.W., Bloom S.R., Aylwin S.J.B., Batterham R.L., Borg C.M., Coyle F., Prasad V., Shurey S., Ghatei M.A., Patel A.G.",00034932,"Annals of Surgery",243, 1,22,45,36,81,34,137
2005,"Implantation of fibre encapsulated RIN 1056a cells transfected with NPY cDNA into the lateral ventricle of rats alters body weight","Mahmoodi M., Gardiner J.V., Asadi Karam G.R., Khaksari M., Murphy K.G., Ghatei M.A., Bloom S.R.",01670115,"Regulatory Peptides",132, 1-3,0,0,0,0,0,0
2005,"Subcutaneous ghrelin enhances acute food intake in malnourished patients who receive maintenance peritoneal dialysis: A randomized, placebo-controlled trial","Wynne K., Giannitsopoulou K., Small C.J., Patterson M., Frost G., Ghatei M.A., Brown E.A., Bloom S.R., Choi P.",10466673,"Journal of the American Society of Nephrology",16, 7,17,19,13,32,8,57
2005,"Peptide YY3-36 and glucagon-like peptide-17-36 inhibit food intake additively","Neary N.M., Kent A.S., Frost G.S., Ghatei M.A., Bloom S.R., Small C.J., Druce M.R., Park A.J., Ellis S.M., Semjonous N.M., Dakin C.L., Filipsson K., Wang F.",00137227,"Endocrinology",146, 12,15,24,17,41,10,66
2005,"Kisspeptin-54 stimulates the hypothalamic-pituitary gonadal axis in human males","Dhillo W.S., Ghatei M.A., Bloom S.R., Chaudhri O.B., Patterson M., Thompson E.L., Murphy K.G., Badman M.K., McGowan B.M., Amber V., Patel S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 12,24,29,34,63,18,105
2005,"Agouti related protein (AgRP) is upregulated in Cushing's syndrome","Dhillo W.S., Gardiner J.V., Castle L., Bewick C.A., Smith K.L., Meeran K., Todd J.F., Ghatei M.A., Bloom S.R.",09477349,"Experimental and Clinical Endocrinology and Diabetes",113, 10,0,3,0,3,0,3
2005,"Ghrelin enhances gastric emptying in diabetic gastroparesis: A double blind, placebo controlled, crossover study","Murray C.D.R., Martin N.M., Patterson M., Taylor S.A., Ghatei M.A., Kamm M.A., Johnston C., Bloom S.R., Emmanuel A.V.",00175749,"Gut",54, 12,20,25,20,45,19,84
2005,"Fat digestion is required for suppression of ghrelin and stimulation of peptide YY and pancreatic polypeptide secretion by intraduodenal lipid","Feinle-Bisset C., Patterson M., Ghatei M.A., Bloom S.R., Horowitz M.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",289, 6,7,14,7,21,8,36
2005,"Post-embryonic ablation of AgRP neurons in mice leads to a lean, hypophagic phenotype","Bewick G.A., Gardiner J.V., Dhillo W.S., Kent A.S., Webster Z., Ghatei M.A., Bloom S.R.",08926638,"FASEB Journal",19, 12,17,16,13,29,5,51
2005,"Ghrelin increases food intake in obese as well as lean subjects","Druce M.R., Wren A.M., Park A.J., Milton J.E., Patterson M., Frost G., Ghatei M.A., Small C., Bloom S.R.",03070565,"International Journal of Obesity",29, 9,19,17,10,27,14,60
2005,"Is there a role for ghrelin and peptide-YY in the pathogenesis of obesity in adults with acquired structural hypothalamic damage?","Daousi C., MacFarlane I.A., English P.J., Wilding J.P.H., Patterson M., Dovey T.M., Halford J.C.G., Ghatei M.A., Pinkney J.H.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 9,7,2,2,4,2,13
2005,"Central relaxin-3 administration causes hyperphagia in male wistar rats","McGowan B.M.C., Bloom S.R., Stanley S.A., Smith K.L., White N.E., Connolly M.M., Thompson E.L., Gardiner J.V., Murphy K.G., Ghatei M.A.",00137227,"Endocrinology",146, 8,7,6,9,15,11,33
2005,"Neuromedin U has a physiological role in the regulation of food intake and partially mediates the effects of leptin","Jethwa P.H., Bloom S.R., Small C.J., Smith K.L., Seth A., Darch S.J., Abbott C.R., Murphy K.G., Todd J.F., Ghatei M.A.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",289, 2,4,3,2,5,4,13
2005,"Hypothalamic cocaine- and amphetamine-regulated transcript (CART) and agouti-related protein (AgRP) neurons coexpress the NOP1 receptor and nociceptin alters CART and AgRP release","Bewick G.A., Dhillo W.S., Darch S.J., Murphy K.G., Gardiner J.V., Jethwa P.H., Wing M.K., Ghatei M.A., Bloom S.R.",00137227,"Endocrinology",146, 8,5,1,4,5,4,14
2005,"Subcutaneous oxyntomodulin reduces body weight in overweight and obese subjects: A double-blind, randomized, controlled trial","Wynne K., Ghatei M.A., Bloom S.R., Park A.J., Small C.J., Patterson M., Ellis S.M., Murphy K.G., Wren A.M., Frost G.S., Meeran K.",00121797,"Diabetes",54, 8,25,21,16,37,10,72
2005,"Ghrelin does not stimulate food intake in patients with surgical procedures involving vagotomy","Le Roux C.W., Neary N.M., Halsey T.J., Small C.J., Martinez-Isla A.M., Ghatei M.A., Theodorou N.A., Bloom S.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 8,17,10,17,27,12,56
2005,"Intestinal growth in parenterally-fed rats induced by the combined effects of glucagon-like peptide 2 and epidermal growth factor","Kitchen P.A., Walters J.R.F., Goodlad R.A., FitzGerald A.J., Mandir N., Ghatei M.A., Bloom S.R., Berlanga-Acosta J., Playford R.J., Forbes A.",01486071,"Journal of Parenteral and Enteral Nutrition",29, 4,1,1,0,1,1,3
2005,"The inhibitory effects of peripheral administration of peptide YY 3-36 and glucagon-like peptide-1 on food intake are attenuated by ablation of the vagal-brainstem-hypothalamic pathway","Abbott C.R., Monteiro M., Small C.J., Sajedi A., Smith K.L., Parkinson J.R.C., Ghatei M.A., Bloom S.R.",00068993,"Brain Research",1044, 1,22,18,29,47,22,91
2005,"Blockade of the neuropeptide Y Y2 receptor with the specific antagonist BIIE0246 attenuates the effect of endogenous and exogenous peptide YY (3-36) on food intake","Abbott C.R., Small C.J., Kennedy A.R., Neary N.M., Sajedi A., Ghatei M.A., Bloom S.R.",00068993,"Brain Research",1043, 1-2,15,15,11,26,7,48
2005,"Fasting and postprandial hyperghrelinemia in Prader-Willi syndrome is partially explained by hypoinsulinemia, and is not due to peptide YY 3-36 deficiency or seen in hypothalamic obesity due to craniopharyngioma","Goldstone A.P., Patterson M., Kalingag N., Ghatei M.A., Brynes A.E., Bloom S.R., Grossman A.B., Korbonits M.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 5,12,9,3,12,5,29
2005,"Characterization of ghrelin-like immunoreactivity in human plasma","Patterson M., Murphy K.G., Le Roux C.W., Ghatei M.A., Bloom S.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 4,16,13,8,21,7,44
2005,"Ghrelin, peptide YY, glucose-dependent insulinotropic polypeptide, and hunger responses to a mixed meal in anorexic, obese, and control female adolescents","Stock S., Leichner P., Wong A.C.K., Ghatei M.A., Kieffer T.J., Bloom S.R., Chanoine J.-P.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 4,30,30,18,48,9,87
2005,"The putative satiety hormone PYY is raised in cardiac cachexia associated with primary pulmonary hypertension","Le Roux C.W., Ghatei M.A., Gibbs J.S.R., Bloom S.R.",13556037,"Heart",91, 2,9,5,1,6,1,16
2005,"Postprandial plasma ghrelin is suppressed proportional to meal calorie content in normal-weight but not obese subjects","Le Roux C.W., Patterson M., Vincent R.P., Hunt C., Ghatei M.A., Bloom S.R.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 2,22,16,7,23,12,57
2005,"Impaired circulating glucagon-like peptide-1 response to oral glucose in women with previous gestational diabetes","Forbes S., Moonan M., Robinson S., Anyaoku V., Patterson M., Murphy K.G., Ghatei M.A., Bloom S.R., Johnston D.G.",03000664,"Clinical Endocrinology",62, 1,2,2,0,2,0,4
2004,"Evidence against redox regulation of energy homoeostasis in humans at high altitude","Bailey D.M., Ainslie P.N., Jackson S.K., Richardson R.S., Ghatei M.",01435221,"Clinical Science",107, 6,8,3,3,6,2,16
2004,"Abnormalities of the hypothalamo-pituitary-thyroid axis in the pro-opiomelanocortin deficient mouse","Martin N.M., Small C.J., Sajedi A., Liao X.H., Weiss R.E., Gardiner J.V., Ghatei M.A., Bloom S.R.",01670115,"Regulatory Peptides",122, 3,1,2,4,6,0,7
2004,"Triiodothyronine stimulates food intake via the hypothalamic ventromedial nucleus independent of changes in energy expenditure","Kong W.M., Bloom S.R., Martin N.M., Smith K.L., Gardiner J.V., Connoley I.P., Stephens D.A., Dhillo W.S., Ghatei M.A., Small C.J.",00137227,"Endocrinology",145, 11,15,10,14,24,5,44
2004,"Chronic administration of NMU into the paraventricular nucleus stimulates the HPA axis but does not influence food intake or body weight","Thompson E.L., Murphy K.G., Todd J.F., Martin N.M., Small C.J., Ghatei M.A., Bloom S.R.",0006291X,"Biochemical and Biophysical Research Communications",323, 1,4,2,3,5,8,17
2004,"Central and peripheral administration of kisspeptin-10 stimulates the hypothalamic-pituitary-gonadal axis","Thomson E.L., Patterson M., Murphy K.G., Smith K.L., Dhillo W.S., Todd J.F., Ghatei M.A., Bloom S.R.",09538194,"Journal of Neuroendocrinology",16, 10,44,28,31,59,28,131
2004,"Regulation of rat pituitary cocaine- and amphetamine-regulated transcript (CART) by CRH and glucocorticoids","Stanley S.A., Murphy K.G., Bewick G.A., Kong W.M., Opacka-Juffry J., Gardiner J.V., Ghatei M., Small C.J., Bloom S.R.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",287, 3,13,3,4,7,2,22
2004,"Somatostatin infusion lowers plasma ghrelin without reducing appetite in adults with Prader-Willi syndrome","Tan T.M.-M., Vanderpump M., Khoo B., Patterson M., Ghatei M.A., Goldstone A.P.",0021972X,"Journal of Clinical Endocrinology and Metabolism",89, 8,18,12,7,19,2,39
2004,"Pre-obese and obese agouti mice are sensitive to the anorectic effects of peptide YY3-36 but resistant to ghrelin","Martin N.M., Small C.J., Sajedi A., Patterson M., Ghatei M.A., Bloom S.R.",03070565,"International Journal of Obesity",28, 7,26,4,3,7,1,34
2004,"Ghrelin increases energy intake in cancer patients with impaired appetite: Acute, randomized, placebo-controlled trial","Neary N.M., Bloom S.R., Small C.J., Wren A.M., Lee J.L., Druce M.R., Palmieri C., Frost G.S., Ghatei M.A., Coombes R.C.",0021972X,"Journal of Clinical Endocrinology and Metabolism",89, 6,53,37,31,68,13,134
2004,"Peripheral oxyntomodulin reduces food intake and body weight gain in rats","Dakin C.L., Small C.J., Batterham R.L., Neary N.M., Cohen M.A., Patterson M., Ghatei M.A., Bloom S.R.",00137227,"Endocrinology",145, 6,46,16,20,36,11,93
