2005,"Liver resection in a patient with concomitant thoraco-abdominal and cerebral aneurysms","Jiao L.R., Tysome J.R., Navarra G., Habib N.A.",1365182X,"HPB",7, 1,0,0,0,0,0,0
2005,"Letter to the editor [1] (multiple letters)","Bachellier P., Habib N.A., Jiao L.R., Weber J.C., Sakamoto Y., Yamamoto J.",03642313,"World Journal of Surgery",29, 1,0,1,0,1,0,1
2004,"Cancer gene therapy: New horizons in the East. International Society for Cancer Gene Therapy, Singapore, 20-22 February 2004","Farzaneh F., Habib N., Walden P.",03407004,"Cancer Immunology, Immunotherapy",53, 11,1,0,0,0,0,1
2004,"Bloodless partial splenectomy (multiple letters)","Ferguson C.M., Huguier M., Houry S., Jiao L.R., Smadja C., Habib N.A.",00029610,"American Journal of Surgery",188, 4,0,0,0,0,0,0
2004,"A Multicenter Phase I Gene Therapy Clinical Trial Involving Intraperitoneal Administration of E1A-Lipid Complex in Patients with Recurrent Epithelial Ovarian Cancer Overexpressing HER-2/neu Oncogene","Madhusudan S., Lemoine N.R., Charnock M., Habib N.A., Lechler R., Nicholls J., Pignatelli M., Ganesan T.S., Tamir A., Bates N., Flanagan E., Gore M.E., Barton D.P.J., Harper P., Seckl M., Thomas H.",10780432,"Clinical Cancer Research",10, 9,17,5,6,11,2,30
2004,"Suicide gene therapy in liver tumors.","Jiao L.R., Havlik R., Nicholls J., Jensen S.L., Habib N.A.",15431894,"Methods in molecular medicine",90, ,3,0,2,2,0,5
2004,"Modification of the liver resection technique with radiofrequency coagulation | Modifikation der leberresektionstechnik durch radiofrequenzkoagulation","Tepel J., Klomp H.-J., Habib N., Fandrich F., Kremer B.",00094722,"Chirurg",75, 1,1,1,0,1,0,2
2003,"Caecal volvulus following laparoscopy-assisted sigmoid colectomy for sigmoid volvulus","Wales L., Tysome J., Menon R., Habib N., Navarra G.",01791958,"International Journal of Colorectal Disease",18, 6,0,1,3,4,0,4
2003,"Gene therapy for liver tumours: First clinical trials | Genová lé?ba jaterních nádor?: Výsledky prvních klinických studií","Havlik R., Kral V., Habib N.",00087335,"Casopis Lekaru Ceskych",142, 9,0,1,0,1,0,1
2003,"Identification of adenovirus (Ad) penton base neutralizing epitopes by use of sera from patients who had received conditionally replicative Ad (Addl1520) for treatment of liver tumors","Hong S.S., Habib N.A., Franqueville L., Jensen S., Boulanger P.A.",0022538X,"Journal of Virology",77, 19,13,3,2,5,2,20
2003,"How we do a bloodless partial splenectomy","Habib N.A., Spalding D., Navarra G., Nicholls J.",00029610,"American Journal of Surgery",186, 2,5,1,0,1,1,7
2003,"Differential nitric oxide synthase expression during hepaticischemia-reperfusion","Serracino-Inglott F., Virlos I.T., Habib N.A., Williamson R.C.N., Mathie R.T.",00029610,"American Journal of Surgery",185, 6,6,8,0,8,2,16
2003,"Radiofrequency comes of age in liver surgery: Ablative technique and adjunct to resection","Jiao L.R., Williamson R.C.N., Habib N.A.",1365182X,"HPB",5, 1,3,1,0,1,1,5
2003,"Laparoscopic radiofrequency-assisted liver resection.","Weber J.C., Navarra G., Habib N.A., Bachellier P., Jaeck D.",14322218,"Surgical endoscopy",17, 5,8,5,0,5,0,13
2003,"Mucous cystadenoma of the appendix: is it safe to remove it by a laparoscopic approach?","Navarra G., Asopa V., Basaglia E., Jones M., Jiao L.R., Habib N.A.",14322218,"Surgical endoscopy",17, 5,4,1,1,2,0,6
2003,"Gene therapy for colorectal liver metastases | Thérapie génique dans le traitement des métastases hépatiques de cancers colorectaux","Habib N., Jensen S.",00014079,"Bulletin de l'Academie Nationale de Medecine",187, 5,0,0,0,0,0,0
2003,"Hepatectomy using intraoperative ultrasound-guided radiofrequency ablation","Zacharoulis D., Asopa V., Navarra G., Nicholls J.P., Jensen S.L., Habib N.A.",00208868,"International Surgery",88, 2,7,5,4,9,2,18
2003,"DNA adducts, detected by 32P postlabelling, in human cholangiocarcinoma","Khan S.A., Carmichael P.L., Taylor-Robinson S.D., Habib N., Thomas H.C.",00175749,"Gut",52, 4,5,1,1,2,3,10
2003,"Experimental study of large-volume microwave ablation in the liver (Br J Surg 2002; 89: 1003-1007) [3]","Jiao L.R., Habib N.A.",00071323,"British Journal of Surgery",90, 1,3,0,1,1,0,4
2002,"New technique for liver resection using heat coagulative necrosis","Weber J.-C., Navarra G., Jiao L.R., Nicholls J.P., Jensen S.L., Habib N.A.",00034932,"Annals of Surgery",236, 5,60,34,25,59,9,128
2002,"Adenosine preconditioning attenuates hepatic reperfusion injury in the rat by preventing the down-regulation of endothelial nitric oxide synthase","Serracino-Inglott F., Virlos I.T., Habib N.A., Williamson R.C.N., Mathie R.T.",1471230X,"BMC Gastroenterology",2, ,8,0,0,0,0,8
2002,"Adenosine preconditioning attenuates hepatic reperfusion injury in the rat by preventing the down-regulation of endothelial nitric oxide synthase.","Serracino-Inglott F., Virlos I.T., Habib N.A., Williamson R.C., Mathie R.T.",1471230X,"BMC gastroenterology [electronic resource]",2, 1,2,0,0,0,0,2
2002,"Adenovirus replication-competent vectors (KD1, KD3) complement the cytotoxicity and transgene expression from replication-defective vectors (Ad-GFP, Ad-Luc)","Habib N.A., Mitry R., Seth P., Kuppuswamy M., Doronin K., Toth K., Krajcsi P., Tollefson A.E., Wold W.S.M.",09291903,"Cancer Gene Therapy",9, 8,10,1,1,2,1,13
2002,"Bloodless hepatectomy technique","Navarra G., Spalding D., Zacharoulis D., Nicholls J.P., Kirby S., Costa I., Habib N.A.",1365182X,"HPB",4, 2,9,5,1,6,4,19
2002,"Hepatic ischemia-reperfusion injury [1] (multiple letters)","Bascom J.U., Gosling P., Serracino-Inglott F., Habib N.A., Mathie R.T.",00029610,"American Journal of Surgery",184, 1,0,0,0,0,0,0
2002,"A novel approach to gallbladder cancer in a Jehovah's Witness.","Navarra G., Jiao L.R., Weber J.C., Nicholls J.P., Jensen S.L., Habib N.A.",14322218,"Surgical endoscopy",16, 7,0,0,1,1,0,1
2002,"DNA methylation and environmental exposures in human hepatocellular carcinoma","Shen L., Ahuja N., Shen Y., Habib N.A., Toyota M., Rashid A., Issa J.-P.J.",00278874,"Journal of the National Cancer Institute",94, 10,60,19,14,33,10,103
2002,"Assessment of growth inhibition and morphological changes in in vitro and in vivo hepatocellular carcinoma models post treatment with dl1520 adenovirus","Habib N.A., Mitry R.R., Sarraf C.E., Jiao L.R., Havlik R., Nicholls J., Jensen S.L.",09291903,"Cancer Gene Therapy",9, 5,13,2,2,4,0,17
2002,"Gene therapy for liver metastases","Havlik R., Jiao L.R., Nicholls J., Jensen S.L., Habib N.A.",00937754,"Seminars in Oncology",29, 2,9,0,0,0,0,9
2002,"Clinical trial of E1B-deleted adenovirus (dl1520) gene therapy for hepatocellular carcinoma","Habib N., Hartwigsen J., Bhushan R., Nicholls J., Jensen S., Salama H., Abu Median A.A.E.L., Anis I.I., Al Aziz R.A.A., Sarraf C., Mitry R., Havlik R., Seth P.",09291903,"Cancer Gene Therapy",9, 3,42,5,2,7,3,52
2001,"Intravascular micropump for augmented liver perfusion: First in vivo experience","Havlik R., Kerkhoffs W., Jiao L.R., Schumacher O., Reul H., Habib N.",0160564X,"Artificial Organs",25, 5,3,0,1,1,0,4
2001,"Profiling the adult human liver transcriptome: Analysis by cDNA array hybridization","Yano N., Habib N.A., Fadden K.J., Yamashita H., Mitry R., Jauregui H., Kane A., Endoh M., Rifai A.",01688278,"Journal of Hepatology",35, 2,20,1,0,1,0,21
2001,"The effect of augmenting portal venous inflow on intrahepatic pressure and resistance in the isolated perfused porcine liver","Jiao L.R., Inglott F.S., Mathie R.T., Habib N.A.",01726390,"Hepato-Gastroenterology",48, 40,0,0,0,0,0,0
2001,"The cytotoxic effect of E1B 55-kDa mutant adenovirus on human hepatocellular carcinoma cell lines","Zhao J., Wang H., Wei L., Habib N.A., Lu X., Wu M., Guo Y.",09291903,"Cancer Gene Therapy",8, 5,5,2,1,3,0,8
2001,"Hepatic ischemia-reperfusion injury","Serracino-Inglott F., Habib N.A., Mathie R.T.",00029610,"American Journal of Surgery",181, 2,131,33,30,63,14,208
2001,"Update of laser-induced thermotherapy for liver tumors","Usatoff V., Habib N.A.",01726390,"Hepato-Gastroenterology",48, 38,12,1,1,2,0,14
2001,"Liver resection in advanced hepatocellular carcinoma","Usatoff V., Isla A.M., Habib N.A.",01726390,"Hepato-Gastroenterology",48, 37,7,0,0,0,0,7
2001,"E1B-deleted adenovirus (dl1520) gene therapy for patients with primary and secondary liver tumors","Habib N.A., Salama H., Ahmed R., Michail N., Edward E., Jensen S.L., Sarraf C.E., Mitry R.R., Havlik R., Nicholls J., Kelly M., Vernon C.C., Gueret-Wardle D., El-Masry R.",10430342,"Human Gene Therapy",12, 3,79,6,3,9,2,90
2001,"Liver cancer: Multitreatment modalities","Habib N.A.",01726390,"Hepato-Gastroenterology",48, 37,0,0,0,0,0,0
2000,"E1B-deleted adenovirus as therapeutic tool for patients with liver tumours.","Havlik R., Habib N.",03012514,"Acta Universitatis Palackianae Olomucensis Facultatis Medicae",143, ,0,0,0,0,0,0
2000,"Radiofrequency thermal ablation in liver tumours.","Havlik R., Vojacek P., Habib N.",03012514,"Acta Universitatis Palackianae Olomucensis Facultatis Medicae",143, ,0,0,0,0,0,0
2000,"Cancer gene therapy: Past achievements and future challenges: Preface","Habib N.A.",00652598,"Advances in Experimental Medicine and Biology",465, ,1,0,0,0,0,1
2000,"Gene therapy for liver tumours","Mitry R.R., Mansour M.R., Havlik R., Habib N.A.",00652598,"Advances in Experimental Medicine and Biology",465, ,4,0,1,1,0,5
2000,"Hypomethylation of LINE1 retrotransposon in human hepatocellular carcinomas, but not in surrounding liver cirrhosis","Takai D., Yagi Y., Habib N., Sugimura T., Ushijima T.",03682811,"Japanese Journal of Clinical Oncology",30, 7,26,5,3,8,7,41
2000,"Short-term results of radiofrequency ablation in liver tumors [1] (multiple letters)","Morris D.E., Abouljoud M., Jiao L.R., Havlik R., Habib N.A.",00029610,"American Journal of Surgery",179, 6,1,0,0,0,0,1
2000,"Microsatellite instability and allelic imbalance in primary and secondary colorectal cancer","Schneider A., Oudet P., Habib N.A., Rohr S., Kelly M.D., Mitry R., Pignatelli M., Dore C.J., Gaub M.-P., Jaeck D., Meyer C.",00048682,"Australian and New Zealand Journal of Surgery",70, 8,7,2,0,2,0,9
2000,"Profile of p53 expression in bladder and oral tumourseffects of in vitro manipulations of p53 on the behaviour of established human tumour cell lines","Nouri A.M.E., Cannell H., Dagini B., Dabare A.A.N.P.M., Habib N., Fowler C.G.",09598049,"European Journal of Cancer",36, 14,2,0,0,0,0,2
2000,"Portal flow augmentation for liver cirrhosis","Jiao L.R., Seifalian A.M., Mathie R.T., Habib N., Davidson B.R.",00071323,"British Journal of Surgery",87, 8,5,0,0,0,0,5
2000,"In vivo evaluation of an implantable portal pump system for augmenting liver perfusion","Jiao L.R., Seifalian A.M., Davidson B.R., Habib N.",00071323,"British Journal of Surgery",87, 8,3,0,0,0,0,3
2000,"Measurement of hepatic tissue hypoxia using near infrared spectroscopy: Comparison with hepatic vein oxygen partial pressure","El-Desoky A.E.H., Jiao L.R., Havlik R., Habib N., Davidson B.R., Seifalian A.M.",0014312X,"European Surgical Research",32, 4,15,0,0,0,0,15
2000,"Effect of liver blood flow and function on hepatic indocyanine green clearance measured directly in a cirrhotic animal model","Jiao L.R., El-Desoky A.A., Seifalian A.M., Habib N., Davidson B.R.",00071323,"British Journal of Surgery",87, 5,7,2,3,5,1,13
2000,"Enhancement of immunogenicity of tumor cells by cotransfection with genes encoding antisense insulin-like growth factor-1 and B7.1 molecules","Liu Y., Habib N., Anthony D.D., Wu M., Guo Y., Wang H., Zhao J., Ma J., Wei L., Wu S., Xie T., Shen F., Trojan J.",09291903,"Cancer Gene Therapy",7, 3,6,0,2,2,1,9
2000,"Detection of adenovirus and initiation of apoptosis in hepatocellular carcinoma cells after Ad-p53 treatment","Mitry R.R., Sarraf C.E., Havlik R., Habib N.A.",02709139,"Hepatology",31, 4,17,4,4,8,3,28
2000,"Hepatic malignancy: Challenges and opportunities for the surgeon","Usatoff V., Habib N.",00358835,"Journal of the Royal College of Surgeons of Edinburgh",45, 2,2,0,0,0,0,2
2000,"Results of resection for hilar cholangiocarcinoma with analysis of prognostic factors","Havlik R., Sbisa E., Tullo A., Kelly M.D., Mitry R.R., Jiao L.R., Mansour M.R., Honda K., Habib N.A.",01726390,"Hepato-Gastroenterology",47, 34,18,5,4,9,3,30
1999,"Human gene marker/therapy clinical protocols.","Rosenberg S.A., Economou J.S., Freeman S.M., Riddell S.R., Oldfield E., Gansbacher B., Dunbar C., Walker R.E., Schuening F.G., Roth J.A., Crystal R.G., Blaese R.M., Welsh M.J., Culver K., Heslop H.E., Simons J., Wilmott R.W., Habib N.A., Brenner M.K., Deisseroth A.B., Ledley F.D., Lotze M.T., Wilson J.M., Nabel G.J., Cornetta K.",10430342,"Human gene therapy",10, 18,26,0,0,0,0,26
1999,"Characterization of p53 mutations in colorectal liver metastases and correlation with clinical parameters","Tullo A., D'Erchia A.M., Honda K., Mitry R.R., Kelly M.D., Habib N.A., Saccone C., Sbisa E.",10780432,"Clinical Cancer Research",5, 11,13,1,1,2,0,15
1999,"Total vascular exclusion for liver resections: Pros and cons","Zografos G.N., Kakaviatos N.D., Skiathitis S., Habib N.",00224790,"Journal of Surgical Oncology",72, 1,10,0,1,1,0,11
1999,"Interstitial laser coagulation for hepatic tumours (multiple letters) [5]","Jiao L.R., Habib N.A., Heisterkamp J., Van Hillegersberg R., Ijzermans J.N.M.",00071323,"British Journal of Surgery",86, 9,0,0,0,0,0,0
1999,"Arterialisation of the portal vein with an aortoportal jump graft for portal vein thrombosis following liver resection for malignancy","Jiao L.R., Habib N.",08948569,"HPB Surgery",11, 4,1,0,0,0,0,1
