,"This is a citation overview for a set of 75 documents.",,,,,,,,,,,
2007,"Selective continuous vascular occlusion and perioperative fluid restriction in partial hepatectomy. Outcomes in 101 consecutive patients","Moug S.J., Smith D., Leen E., Angerson W.J., Horgan P.G.",07487983,"European Journal of Surgical Oncology",33, 8,0,1,3,4,0,4
2007,"Radiofrequency ablation of colorectal liver metastases","Leen E., Horgan P.G.",09607404,"Surgical Oncology",16, 1,0,0,4,4,3,7
2007,"Radiological staging of colorectal liver metastases","Ong K.O., Leen E.",09607404,"Surgical Oncology",16, 1,0,0,4,4,5,9
2007,"Contrast-enhanced intraoperative ultrasonography: A valuable and not any more monocentric diagnostic technique performed in different ways [2]","Leen E., Ceccotti P.C., Moug S., Horgan P.",00034932,"Annals of Surgery",245, 1,0,0,0,0,0,0
2006,"Portal vein thrombosis may alter the correct evaluation of hepatocellular carcinoma with the sonographic contrast pulse sequence technique","Ceccottit P., Leen E., Kalogeropoulou C.P., Visco-Comandini U., Sartori S., Caratozzolo M.",02784297,"Journal of Ultrasound in Medicine",25, 12,0,0,0,0,0,0
2006,"Diagnosis of periportal hepatic lymphoma with contrast-enhanced ultrasonography","Low G., Leen E.",02784297,"Journal of Ultrasound in Medicine",25, 8,0,0,2,2,0,2
2006,"Prospective multicenter trial evaluating a novel method of characterizing focal liver lesions using contrast-enhanced sonography","Leen E., Ceccotti P., Kalogeropoulou C., Angerson W.J., Moug S.J., Horgan P.G.",0361803X,"American Journal of Roentgenology",186, 6,1,18,13,31,15,47
2006,"Liver tumor characterization: Comparison between liver-specific gadoxetic acid disodium-enhanced MRI and biphasic CT - A multicenter trial","Halavaara J., Huppertz A., Jung G., Krause D., Laghi A., Leen E., Lupatelli L., Marsili L., Martin J., Pretorius E.S., Reinhold C., Breuer J., Stiskal M., Stolpen A.H., Ayuso C., Balzer T., Bellin M.-F., Blomqvist L., Carter R., Grazioli L., Hammerstingl R.",03638715,"Journal of Computer Assisted Tomography",30, 3,0,1,5,6,8,14
2006,"The renal sequelae of a novel triphasic approach to blood loss reduction during hepatic resection","Moug S.J., Smith D., Wilson I.S., Leen E., Horgan P.G.",07487983,"European Journal of Surgical Oncology",32, 4,1,1,1,2,0,3
2006,"Radiofrequency ablation has a valuable therapeutic role in metastatic VIPoma","Moug S.J., Leen E., Morgan P.G., Imrie C.W.",14243903,"Pancreatology",6, 1-2,0,0,1,1,4,5
2006,"Potential value of contrast-enhanced intraoperative ultrasonography during partial hepatectomy for metastases: An essential investigation before resection?","Leen E., Ritz J.P., Horgan P.G., Ceccotti P., Moug S.J., Glen P., MacQuarrie J., Angerson W.J., Albrecht T., Hohmann J., Oldenburg A.",00034932,"Annals of Surgery",243, 2,1,16,17,33,13,47
2006,"Is contrast enhanced ultrasound an essential tool for liver trauma?","Kalogeropoulou C.P., Ceccotti P.C., Leen E., Horgan P.",00225282,"Journal of Trauma - Injury, Infection and Critical Care",60, 1,0,0,0,0,0,0
2004,"Potential impact and utilization of ultrasound contrast media","Leen E., Moug S.J., Horgan P.",16133749,"European Radiology, Supplement",14, 8,4,7,7,14,1,19
2004,"Contrast-enhanced ultrasonography during liver surgery (Br J Surg 2004; 91: 1165-1167) [3]","Moug S.J., Horgan P.G., Leen E.",00071323,"British Journal of Surgery",91, 11,2,0,0,0,0,2
2004,"The relationship between hypoalbuminaemia, tumour volume and the systemic inflammatory response in patients with colorectal liver metastases","Al-Shaiba R., McMillan D.C., Angerson W.J., Leen E., McArdle C.S., Horgan P.",00070920,"British Journal of Cancer",91, 2,3,2,1,3,3,9
2004,"MultiHance-enhanced MRI in the characterisation of focal liver lesions","Leen E.",16133749,"European Radiology, Supplement",14, 7,1,1,2,3,1,5
2004,"A novel application of ultrasound contrast: Demonstration of splenic arterial bleeding","Glen P., MacQuarrie J., Imrie C.W., Leen E.",00071285,"British Journal of Radiology",77, 916,3,2,1,3,0,6
2004,"Recurrent aneurysmal fibrous histiocytoma","Sheehan K.M., Leader M.B., Sexton S., Cunningham F., Leen E.",00219746,"Journal of Clinical Pathology",57, 3,2,3,1,4,0,6
2003,"Cytokeratin 7/20 and mucin expression patterns in oesophageal, cardia and distal gastric adenocarcinomas","Gulmann C., Counihan I., Grace A., Patchett S., Leen E., Leader M., Kay E.",03090167,"Histopathology",43, 5,3,2,0,2,0,5
2003,"Effect of neoadjuvant chemoradiotherapy on angiogenesis in oesophageal cancer","McDonnell C.O., Bouchier-Hayes D.J., Toomey D., Foley D., Kay E.W., Leen E., Walsh T.N.",00071323,"British Journal of Surgery",90, 11,3,2,3,5,2,10
2003,"Gadobutrol-enhanced moving-table magnetic resonance angiography in patients with peripheral vascular disease: A prospective, multi-center blinded comparison with digital subtraction angiography","Hentsch A., Gregor M., Kersting C., Knusel P.R., Leen E., Leiner T., Loewe C., McPherson S., Reimer P., Schafer F.K.W., Taupitz M., Aschauer M.A., Thurnher S.A., Tombach B., Wegener R., Weishaupt D., Meaney J.F.M., Balzer J.O., Brossman J., Busch H.P., Davis K., Douek P., Ebner F., van Engelshoven J.M.A.",09387994,"European Radiology",13, 9,16,7,3,10,3,29
2003,"Improved detection of hepatic metastases with pulse-inversion US during the liver-specific phase of SHU 508A: Multicenter study","Albrecht T., LaFortune M., Campani R., Hoffmann C.W., Cosgrove D.O., LeFevre F., Blomley M.J.K., Burns P.N., Wilson S., Harvey C.J., Leen E., Claudon M., Calliada F., Correas J.-M.",00338419,"Radiology",227, 2,60,20,18,38,18,116
2003,"Ultrasound contrast agents for hepatic imaging with nonlinear modes","Leen E., Horgan P.",03630188,"Current Problems in Diagnostic Radiology",32, 2,14,5,2,7,3,24
2002,"Contrast-enhanced Doppler perfusion index: Clinical and experimental evaluation","Ramnarine K.V., Leen E., Oppo K., Angerson W.J., McArdle C.S.",02784297,"Journal of Ultrasound in Medicine",21, 10,5,0,1,1,0,6
2002,"Ultrasonic imaging of organ perfusion with SH U 563A","Bauer A., Becher H., Blomley M., Borges A., Cosgrove D., Leen E., Schlief R., Tiemann K.",10766332,"Academic Radiology",9, 1,2,0,2,2,0,4
2002,"Seeking consensus: Contrast ultrasound in radiology","Albrecht T., Robbin M., Weber T., Wilson S., Barr R., Blomley M., Burns P., Calliada F., Campani R., Correas M.C.J.-M., Lafortune M., Leen E.",00209996,"Investigative Radiology",37, 4,3,6,0,6,0,9
2002,"Multi-centre clinical study evaluating the efficacy of SonoVue? (BR1), a new ultrasound contrast agent in Doppler investigation of focal hepatic lesions","Leen E., Llull J.B., Angerson W.J, Yarmenitis S., Bongartz G., Blomley M., Del Maschio A., Summaria V., Maresca G., Pezzoli C.",0720048X,"European Journal of Radiology",41, 3,50,13,6,19,5,74
2001,"The role of contrast-enhanced ultrasound in the characterisation of focal liver lesions","Leen E.",09387994,"European Radiology",11, 3,62,12,9,21,2,85
2001,"A simple technique for vascular control during hepatectomy: The half-Pringle","Horgan P.G., Leen E.",00029610,"American Journal of Surgery",182, 3,4,6,2,8,1,13
2001,"Ultrasound contrast harmonic imaging of abdominal organs","Leen E.",08872171,"Seminars in Ultrasound CT and MRI",22, 1,15,1,0,1,1,17
2000,"The effect of resecting the primary tumour on the doppler perfusion index in patients with colorectal cancer","Oppo K., Leen E., Angerson W.J., McArdle C.S.",00099260,"Clinical Radiology",55, 10,3,0,1,1,0,4
2000,"Potential role of doppler perfusion index in selection of patients with colorectal cancer for adjuvant chemotherapy","Leen E., Goldberg J.A., Angerson W.J., McArdle C.S.",01406736,"Lancet",355, 9197,33,3,2,5,3,41
1999,"The detection of occult liver metastases of colorectal carcinoma","Leen E.",09441166,"Journal of Hepato-Biliary-Pancreatic Surgery",6, 1,14,1,4,5,1,20
1999,"Evaluation of a follow-up programme after curative resection for colorectal cancer","Howell J.D., Wotherspoon H., Leen E., Cooke T.C., McArdle C.S.",00070920,"British Journal of Cancer",79, 2,16,2,1,3,0,19
1998,"Doppler perfusion index: An interobserver and intraobserver reproducibility study","Oppo K., Leen E., Angerson W.J., Cooke T.G., McArdle C.S.",00338419,"Radiology",208, 2,31,6,3,9,0,40
1997,"Malignant vagal paraganglioma","Walsh R.M., Leen E.J., Gleeson M.J., Shaheen O.H.",00222151,"Journal of Laryngology and Otology",111, 1,16,1,0,1,1,18
1997,"Doppler index perfusion in the detection of hepatic metastases secondary to gastric carcinoma","Leen E., Anderson J.R., Robertson J., O'Gorman P., Cooke T.G., McArdle C.S.",00029610,"American Journal of Surgery",173, 2,13,0,1,1,0,14
1996,"Intraoperative ultrasound in colorectal cancer patients undergoing apparently curative surgery: Correlation with two year follow-up","Leen E., Angerson W.J., O'Gorman P., Cooke T.G., McArdle C.S.",0093934X,"Brain and Language",51, 3,1,1,0,1,0,2
1996,"Solitary infantile and adult myofibromatosis of the nasal cavity: A report of two cases","Walsh R.M., Leen E.J., Gleeson M.J.",00222151,"Journal of Laryngology and Otology",110, 6,9,0,1,1,0,10
1996,"HIV-associated eosinophilic pustular folliculitis: The first case reported in a woman","Stell I., Leen E.",01909622,"Journal of the American Academy of Dermatology",35, 1,15,1,0,1,0,16
1996,"Intraoperative ultrasound in colorectal cancer patients undergoing apparently curative surgery: Correlation with two year follow-up","Leen E., Angerson W.J., O'Gorman P., Cooke T.G., McArdle C.S.",00099260,"Clinical Radiology",51, 3,8,0,0,0,0,8
1996,"Ultrasound contrast agents in liver imaging","Leen E., McArdle C.S.",00099260,"Clinical Radiology",51, 1,46,3,0,3,1,50
1996,"Prognostic power of Doppler perfusion index in colorectal cancer: Correlation with survival","Leen E., Angerson W.G., Cooke T.G., McArdle C.S.",00034932,"Annals of Surgery",223, 2,30,5,4,9,2,41
1995,"Effect of extended ibuprofen administration on the acute phase protein response in colorectal cancer patients","McMillan D.C., Leen E., Smith J., Sturgeon C., Preston T., Cooke T.G., McArdle C.S.",07487983,"European Journal of Surgical Oncology",21, 5,21,1,2,3,0,24
1995,"Carcinosarcoma of skin","Leen E.J., Saunders M.P., Vollum D.I., Keen C.E.",03090167,"Histopathology",26, 4,20,0,1,1,0,21
1995,"Detection of colorectal liver metastases: Comparison of laparotomy, CT, US, and Doppler perfusion index and evaluation of postoperative follow-up results","Leen E., Angerson W.J., Wotherspoon H., Moule B., Cook T.G., McArdle C.S.",00338419,"Radiology",195, 1,88,0,2,2,2,92
1995,"Chondrosarcoma of the paranasal sinuses presenting with eye symptoms","Rowley H., Vianl L., Leen E., Keane T.",00211265,"Irish Journal of Medical Science",164, 3,3,0,0,0,0,3
1994,"Contrast ultrasound. A satellite meeting at EURODOP '94 - The Third Ultrasound Angiography Congress, Oxford, September 28-30, 1994","Fritsch T., Degenhardt F., Lees B., Leen E., Jakobsen J.A., Schlief R., Burns P., Careas J.-M., Ostensen J., Nihoyannopoulos P., Sitzer M., Bauer F., Langholz J.",09255206,"Advances in Echo-Contrast",4, 2,0,0,0,0,0,0
1994,"Comparison of the Doppler perfusion index and intraoperative ultrasonography in diagnosing colorectal liver metastases: Evaluation with postoperative follow-up results","Leen E., Angerson W.J., Wotherspoon H., Moule B., Cooke T.G., McArdle C.S.",00034932,"Annals of Surgery",220, 5,32,3,0,3,0,35
1994,"Improved sensitivity of colour Doppler flow imaging of colorectal hepatic metastases using galactose microparticles: A preliminary report","Leen E., Angerson W.J., Warren H.W., O'Gorman P., Moule B., Carter E.C., McArdle C.S.",00071323,"British Journal of Surgery",81, 2,46,1,0,1,1,48
1994,"Leiomyosarcoma of the upper oesophagus - A difficult pre-operative diagnosis","Rowley H., Viani L., Leen E., Broe P., Keane T.",00211265,"Irish Journal of Medical Science",163, 11,2,0,0,0,0,2
1994,"The long-term effect of Helicobacter pylori on gastric mucosa","Gilvarry J.M., Leen E., Sweeney E., O'Morain C.A.",0954691X,"European Journal of Gastroenterology and Hepatology",6, 1,11,0,0,0,0,11
1993,"Early detection of occult colorectal hepatic metastases using duplex colour Doppler sonography","Leen E., Goldberg J.A., Robertson J., Angerson W.J., Sutherland G.R., Cooke T.G., McArdle C.S.",00071323,"British Journal of Surgery",80, 10,48,3,3,6,1,55
1993,"Hepatic arterial haemodynamics changes following intra-arterial angiotensin II infusion: Duplex/Colour doppler sonography","Leen E., Angerson W.J., Warren H., Goldberg J.A., Leiberman D.P., Cooke T.G., McArdle C.S.",00099260,"Clinical Radiology",47, 5,4,0,0,0,0,4
1993,"Transrectal duplex colour Doppler ultrasonography of the prostate: A preliminary report","Collins G.N., Leen E.",00071323,"British Journal of Surgery",80, 8,0,0,0,0,0,0
1993,"Image-directed Doppler ultrasonography: A novel technique for the diagnosis of colorectal liver metastases","Leen E., Goldberg J.A., Robertson J., Angerson W.J., Sutherland G.R., Cooke T.G., McArdle C.S.",00912751,"Journal of Clinical Ultrasound",21, 4,12,1,2,3,0,15
1993,"Duplex/colour Doppler sonography: Measurement of changes in hepatic arterial haemodynamics following intra-arterial angiotensin II infusion","Leen E., Angerson W.J., Warren H.W., Goldberg J.A., Sutherland G.R., Cooke T.G., McArdle C.S.",00070920,"British Journal of Cancer",67, 6,4,0,0,0,0,4
1993,"Hepatic perfusion changes in patients with liver metastases: Comparison with those patients with cirrhosis","Leen E., Goldberg J.A., Anderson J.R., Robertson J., Moule B., Cooke T.G., McArdle C.S.",00175749,"Gut",34, 4,57,4,3,7,3,67
1992,"Helicobacter pylori and duodenal ulcer recurrence","Patchett S., Beattie S., Leen E., Keane C., O'Morain C.",00029270,"American Journal of Gastroenterology",87, 1,67,1,0,1,1,69
1992,"Estimation of total hepatic blood flow by duplex ultrasound [3]","Leen E., Cooke T.G., Angerson W.J., McArdle C.S., Carlisle K.M., Halliwell M., Wells P.N.T., Read A.E.",00175749,"Gut",33, 9,2,0,0,0,0,2
1991,"Short report: The effect of omeprazole on Helicobacter pylori and associated gastritis","Daw M.A., Deegan P., Leen E., O'Morain C.",02692813,"Alimentary Pharmacology and Therapeutics",5, 4,15,0,0,0,0,15
1991,"Detection of hepatic metastases using duplex/color Doppler sonography","Leen E., Goldberg J.A., Robertson J., Sutherland G.R., Hemingway D.M., Cooke T.G., McArdle C.S.",00034932,"Annals of Surgery",214, 5,34,1,2,3,0,37
1991,"The use of duplex sonography in the detection of colorectal hepatic metastases","Leen E., Goldberg J.A., Robertson J., Sutherland G.R., McArdle C.S.",00070920,"British Journal of Cancer",63, 2,17,0,1,1,0,18
1991,"Histologic characteristics of carotid artery plaque","Feeley T.M., Leen E.J., Colgan M.-P., Moore D.J., Hourihane D.O., Shanik G.D.",07415214,"Journal of Vascular Surgery",13, 5,78,5,3,8,2,88
1990,"The use of infrared laser therapy in the treatment of venous ulceration","Sugrue M.E., Carolan J., Leen E.J., Feeley T.M., Moore D.J., Shanik G.D.",08905096,"Annals of Vascular Surgery",4, 2,23,1,1,2,2,27
1990,"Experimental study of starch-induced intraperitoneal adhesions","McEntee G.P., Stuart R.C., Byrne P.J., Leen E., Hennessy T.P.",00071323,"British Journal of Surgery",77, 10,11,0,0,0,1,12
1989,"Duodenal Campylobacter pylori and gastric metaplasia in duodenal ulceration","Tobin A., Leen E., Gilligan D., O'Morain C.",,"Gastroduodenal pathology and Campylobacter pylori: proceedings of the first meeting of the European Campylobacter Pylori Study Group. ICS847",, ,0,0,0,0,0,0
1989,"Criteria of case definition in Crohn's disease and ulcerative colitis","O'Morain C., Tobin A., Leen E., Suzuki Y., O'Riordan T.",00855928,"Scandinavian Journal of Gastroenterology, Supplement",24, 170,25,3,0,3,0,28
