,"This is a citation overview for a set of 75 documents.",,,,,,,,,,,
2006,"Annexin 1, glucocorticoids, and the neuroendocrine-immune interface","Buckingham J.C., John C.D., Solito E., Tierney T., Flower R.J., Christian H., Morris J.",00778923,"Annals of the New York Academy of Sciences",1088, ,0,2,5,7,5,12
2006,"Antiflammin-2 activates the human formyl-peptide receptor like 1","Kamal A.M., Hayhoe R.P.G., Paramasivam A., Cooper D., Flower R.J., Solito E., Perretti M.",1537744X,"TheScientificWorldJournal",6, ,0,2,1,3,1,4
2006,"Annexin-1 downregulation in thyroid cancer correlates to the degree of tumor differentiation","Petrella A., Festa M., Ercolino S.F., Zerilli M., Stassi G., Solito E., Parente L.",15384047,"Cancer Biology and Therapy",5, 6,2,0,4,4,1,7
2006,"Post-translational modification plays an essential role in the translocation of annexin A1 from the cytoplasm to the cell surface.","Solito E., Christian H.C., Festa M., Mulla A., Tierney T., Flower R.J., Buckingham J.C.",15306860,"The FASEB journal : official publication of the Federation of American Societies for Experimental Biology.",20, 9,1,5,5,10,1,12
2006,"Post-translational modification plays an essential role in the translocation of annexin A1 from the cytoplasm to the cell surface","Solito E., Christian H.C., Festa M., Mulla A., Tierney T., Flower R.J., Buckingham J.C.",08926638,"FASEB Journal",20, 9,0,0,4,4,5,9
2006,"Erratum: In vitro and in vivo studies on CCR10 regulation by Annexin A1 (FEBS Letters (2006) 580 (1431-1438) DOI: 10.1016/j.febslet.2006.01.072","Rodrigues-Lisoni F.C., Mehet D.K., Peitl Jr. P., John C.D., Araujo Da Silva Jr. W., Tajara E., Buckingham J.C., Solito E.",00145793,"FEBS Letters",580, 7,0,0,0,0,0,0
2006,"Annexin 1 and its bioactive peptide inhibit neutrophil-endothelium interactions under flow: Indication of distinct receptor involvement","Hayhoe R.P.G., Kamal A.M., Solito E., Flower R.J., Cooper D., Perretti M.",00064971,"Blood",107, 5,10,13,14,27,9,46
2006,"In vitro and in vivo studies on CCR10 regulation by Annexin A1","Rodrigues-Lisoni F.C., Mehemet D.K., Peitl Jr. P., John C.D., Tajara E., Buckingham J.C., Solito E.",00145793,"FEBS Letters",580, 5,0,2,2,4,1,5
2005,"Induction of annexin-1 during TRAIL-induced apoptosis in thyroid carcinoma cells","Petrella A., Festa M., Ercolino S.F., Zerilli M., Stassi G., Solito E., Parente L.",13509047,"Cell Death and Differentiation",12, 10,3,4,1,5,0,8
2005,"Annexin A1: From gene organization to physiology","Rodrigues-Lisoni F.C., Oliani S., Buckingham J., Solito E., Tajara E.H.",15476294,"Annexins",2, 2,0,0,0,0,0,0
2005,"Correlation between the antiinflammatory protein annexin 1 (lipocortin 1) and serum cortisol in subjects with normal and dysregulated adrenal function","Mulla A., LeRoux C., Solito E., Buckingham J.C.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 1,3,1,3,4,1,8
2004,"Annexin 1 and neutrophil apoptosis","Perretti M., Solito E.",03005127,"Biochemical Society Transactions",32, 3,7,8,9,17,1,25
2004,"Annexin 1 and the regulation of endocrine function","John C.D., Christian H.C., Morris J.F., Flower R.J., Solito E., Buckingham J.C.",10432760,"Trends in Endocrinology and Metabolism",15, 3,17,7,3,10,3,30
2004,"Annexin 1: More than an anti-phospholipase protein","Parente L., Solito E.",10233830,"Inflammation Research",53, 4,25,17,16,33,4,62
2004,"Expression, subcellular localization and phosphorylation status of annexins 1 and 5 in human pituitary adenomas and a growth hormone-secreting carcinoma","Mulla A., Christian H.C., Solito E., Mendoza N., Morrist J.F., Buckingham J.C.",03000664,"Clinical Endocrinology",60, 1,13,5,5,10,2,25
2003,"Evidence from studies on co-cultures of TtT/GF and AtT20 cells that annexin 1 acts paracrine or juxtacrine mediator of the early inhibitory effects of glucocorticoids on ACTH release","Tierney T., Christian H.C., Morris J.F., Solito E., Buckingham J.C.",09538194,"Journal of Neuroendocrinology",15, 12,10,2,1,3,1,14
2003,"Kinase-dependent regulation of the secretion of thyrotrophin and luteinizing hormone by glucocorticoids and annexin 1 peptides","John C.D., Christian H.C., Morris J.F., Flower R.J., Solito E., Buckingham J.C.",09538194,"Journal of Neuroendocrinology",15, 10,6,0,2,2,2,10
2003,"Dexamethasone enhances interaction of endogenous Annexin 1 with L-selectin and triggers shedding of L-selectin in the monocytic cell line U-937","De Coupade C., Solito E., Levine J.D.",00071188,"British Journal of Pharmacology",140, 1,3,2,2,4,0,7
2003,"Annexin 1: A paracrine/juxtacrine mediator of glucorticoid action in the neuroendocrine system","Buckingham J.C., Solito E., John C., Tierney T., Taylor A., Flower R., Christian H., Morris J.",02636484,"Cell Biochemistry and Function",21, 3,6,1,0,1,0,7
2003,"A novel calcium-dependent proapoptotic effect of annexin 1 on human neutrophils.","Solito E., Kamal A., Russo-Marie F., Buckingham J.C., Marullo S., Perretti M.",15306860,"The FASEB journal : official publication of the Federation of American Societies for Experimental Biology",17, 11,25,8,14,22,6,53
2003,"Attenuation of glucocorticoid functions in an Anx-A1-/- cell line","Croxtall J.D., Gilroy D.W., Solito E., Choudhury Q., Ward B.J., Buckingham J.C., Flower R.J.",02646021,"Biochemical Journal",371, 3,27,5,2,7,2,36
2003,"Dexamethasone induces rapid serine-phosphorylation and membrane translocation of annexin 1 in a human folliculostellate cell line via a novel nongenomic mechanism involving the glucocorticoid receptor, protein kinase C, phosphatidylinositol 3-kinase, and mitogen-activated protein kinase","Solito E., Mulla A., Morris J.F., Christian H.C., Flower R.J., Buckingham J.C.",00137227,"Endocrinology",144, 4,31,12,12,24,3,58
2002,"Endogenous lipid- and peptide-derived anti-inflammatory pathways generated with glucocorticoid and aspirin treatment activate the lipoxin A4 receptor","Perretti M., Chiang N., La M., Fierro I.M., Marullo S., Getting S.J., Solito E., Serhan C.N.",10788956,"Nature Medicine",8, 11,85,21,11,32,7,124
2002,"Annexin 1 modulates monocyte-endothelial cell interaction in vitro and cell migration in vivo in the human SCID mouse transplantation model","Perretti M., Ingegnoli F., Wheller S.K., Blades M.C., Solito E., Pitzalis C.",00221767,"Journal of Immunology",169, 4,11,4,0,4,0,15
2002,"Annexin 1-dependent actions of glucocorticoids in the anterior pituitary gland: Roles of the N-terminal domain and protein kinase C","John C., Cover P., Solito E., Morris J., Christian H., Flower R., Buckingham J.",00137227,"Endocrinology",143, 8,22,3,2,5,1,28
2001,"Cytokine modulation of liver annexin 1 expression during experimental endotoxemia","De Coupade C., Ajuebor M.N., Russo-Marie F., Perretti M., Solito E.",00029440,"American Journal of Pathology",159, 4,11,5,4,9,2,22
2001,"An annexin 1 (ANXA1)-derived peptide inhibits prototype antigen-driven human T cell Th1 and Th2 responses in vitro","Kamal A.M., Smith S.F., De Silva Wijayasinghe M., Solito E., Corrigan C.J.",09547894,"Clinical and Experimental Allergy",31, 7,8,1,1,2,1,11
2001,"Involvement of the receptor for formylated peptides in the in vivo anti-migratory actions of annexin 1 and its mimetics","Perretti M., Getting S.J., Solito E., Murphy P.M., Gao J.-L.",00029440,"American Journal of Pathology",158, 6,33,5,2,7,2,42
2001,"Transfection of annexin 1 in monocytic cells produces a high degree of spontaneous and stimulated apoptosis associated with caspase-3 activation","Solito E., De Coupade C., Canaider S., Goulding N.J., Perretti M.",00071188,"British Journal of Pharmacology",133, 2,28,6,10,16,0,44
2000,"Lipocortin 1 reduces myocardial ischemia-reperfusion injury by affecting local leulkocyte","D'Amico M., Di Filippo C., La M., Solito E., Mclean P.G., Flower R.J., Oliani S.M., Perretti M.",08926638,"FASEB Journal",14, 13,23,3,0,3,1,27
2000,"Annexin 1 binds to U937 monocytic cells and inhibits their adhesion to microvascular endothelium: Involvement of the ?4?1 integrin","Solito E., Romero I.A., Marullo S., Russo-Marie F., Weksler B.B.",00221767,"Journal of Immunology",165, 3,27,0,4,4,3,34
2000,"Increased apoptosis in U937 cells over-expressing lipocortin I (annexin I)","Canaider S., Solito E., De Coupade C., Flower R.J., Russo-Marie F., Goulding N.J., Perretti M.",00243205,"Life Sciences",66, 18,13,3,4,7,0,20
2000,"System a neutral amino acid transporter regulation by interleukin-1? in human osteoarthritic synovial cells: Evidence for involvement of prostaglandin E2 as a second messenger","Le Maire V.L., Solito E., Russo-Marie F., Hernvann A., Le Marechal H.L., Ekindjian O.G., Aussel C.",00219541,"Journal of Cellular Physiology",183, 1,2,0,0,0,0,2
2000,"Annexin 1 expression and phosphorylation are upregulated during liver regeneration and transformation in antithrombin III SV40 T large antigen transgenic mice","De Coupade C., Gillet R., Bennoun M., Briand P., Russo-Marie F., Solito E.",02709139,"Hepatology",31, 2,31,4,6,10,4,45
1999,"Annexin V counteracts apoptosis while inducing Ca2+ influx in human lymphocytic T cells","Gidon-Jeangirard C., Solito E., Hofmann A., Russo-Marie F., Freyssinet J.-M., Martinez M.C.",0006291X,"Biochemical and Biophysical Research Communications",265, 3,15,1,1,2,2,19
1999,"De novo expression of lipocortin-1 in reactive microglia and astrocytes in kainic acid lesioned rat cerebellum","Young K.A., Hirst W.D., Solito E., Wilkin G.P.",08941491,"GLIA",26, 4,10,2,3,5,0,15
1999,"Anti-inflammatory mechanism of alminoprofen: Action on the phospholipid metabolism pathway","Raguenes-Nicol C., Russo-Marie F., Domage G., Diab N., Solito E., Dray F., Garcia MacE J.L., Streichenberger G.",00062952,"Biochemical Pharmacology",57, 4,9,0,0,0,1,10
1999,"Preferential accumulation of muscle type acylphosphatase in the nucleus during differentiation","Raugei G., Degl'Innocenti D., Chiarugi P., Solito E., Modesti A., Ramponi G.",10399712,"Biochemistry and Molecular Biology International",47, 1,6,0,0,0,0,6
1998,"Promoting detachment of neutrophils adherent to murine postcapillary venules to control inflammation: Effect of lipocortin 1","Lim L.H.K., Solito E., Russo-Marie F., Flower R.J., Perretti M.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",95, 24,58,8,9,17,3,78
1998,"U937 cells deprived of endogenous annexin 1 demonstrate an increased PLA2 activity","Solito E., Raguenes-Nicol C., De Coupade C., Bisagni-Faure A., Russo-Marie F.",00071188,"British Journal of Pharmacology",124, 8,26,0,2,2,1,29
1998,"Human annexin 1 is highly expressed during the differentiation of the epithelial cell line A 549: Involvement of nuclear factor interleukin 6 in phorbol ester induction of annexin 1","Solito E., De Coupade C., Parente L., Flower R.J., Russo-Marie F.",10449523,"Cell Growth and Differentiation",9, 4,34,3,5,8,2,44
1998,"IL-6 stimulates annexin 1 expression and translocation and suggests a new biological role as class II acute phase protein","Solito E., De Coupade C., Parente L., Flower R.J., Russo-Marie F.",10434666,"Cytokine",10, 7,36,1,4,5,1,42
1998,"Annexin V inhibits protein kinase C activity via a mechanism of phospholipid sequestration","Dubois T., Mira J.-P., Feliers D., Solito E., Russo-Marie F., Oudinet J.-P.",02646021,"Biochemical Journal",330, 3,38,2,4,6,2,46
1997,"Expression of Annexin and Annexin-mRNA in Rat Brain under Influence of Steroid Drugs","Voermans P.H., Go K.G., Ter Horst G.J., Ruiters M.H.J., Solito E., Parente L.",00651419,"Acta Neurochirurgica, Supplement",1997, 70,4,0,0,0,0,4
1996,"Synthetic alleles at position 121 define a functional domain of human interleukin-1?","Ambrosetti D.-C., Palla E., Mirtella A., Galeotti C., Solito E., Navarra P., Parente L., Melli M.",00142956,"European Journal of Biochemistry",238, 2,4,0,0,0,0,4
1996,"Phospholipase A2 activity and calpactin I levels in rat lymphokine-activated killer cells: Correlation with the cytotoxic activity","Cifone M.G., Santoni A., Cironi L., Roncaioli P., Martinotti S., Toniato E., Cilenti L., Botti D., Solito E., Parente L.",00088749,"Cellular Immunology",170, 2,3,0,0,0,0,3
1996,"Induction of annexin-1 at transcriptional and post-transcriptional level in rat brain by methylprednisolone and the 21-aminosteroid U74389F","Voermans P.H., Go K.G., Ter Horst G.J., Ruiters M.H.J., Solito E., Parente L.",09629351,"Mediators of Inflammation",5, 5,3,1,0,1,0,4
1994,"Association between glucocorticosteroids and lipocortin 1","Parente L., Solito E.",01656147,"Trends in Pharmacological Sciences",15, 10,0,0,0,0,0,0
1994,"The effect of steroid treatment on lipocortin immunoreactivity of rat brain","Go K.G., Ter Haar J.G., De Ley L., Zuiderveen F., Parente L., Solito E., Molenaar W.M.",09629351,"Mediators of Inflammation",3, 3,6,0,0,0,0,6
1994,"Dexamethasone-induced translocation of lipocortin (annexin) 1 to the cell membrane of U-937 cells","Solito E., Nuti S., Parente L.",00071188,"British Journal of Pharmacology",112, 2,37,1,1,2,2,41
1994,"Effect of steroids on brain lipocortin immunoreactivity.","Go K.G., Zuiderveen F., De Ley L., Ter Haar J.G., Parente L., Solito E., Molenaar W.M.",00651419,"Acta Neurochirurgica, Supplement",60, ,4,0,0,0,0,4
1994,"Association between glucocorticosteroids and lipocortin 1 The responsiveness of target cells to glucocorticosteroids depends on the phase of cell differentiation [1]","Parente L., Solito E.",01656147,"Trends in Pharmacological Sciences",15, 10,7,0,1,1,0,8
1993,"Studies on the induction of lipocortin-1 by glucocorticoids","Solito E., De Caterina R., Giannessi D., Paggiaro P.L., Sicari R., Parente L.",00212571,"Annali dell'Istituto Superiore di Sanita",29, 3,6,0,1,1,0,7
1993,"Macrophage-specific eicosanoid synthesis inhibition and lipocortin-1 induction by glucocorticoids","De Caterina R., Sicari R., Giannessi D., Paggiaro P.L., Paoletti P., Lazzerini G., Bernini W., Solito E., Parente L.",87507587,"Journal of Applied Physiology",75, 6,50,0,1,1,0,51
1993,"A novel way to get out of the cell","Rubartelli A., Bajetto A., Bonifaci N., Di Blas E., Solito E., Sitia R.",09209069,"Cytotechnology",11, 1,1,0,0,0,0,1
1993,"Conceivable difference in the anti-inflammatory mechanisms of lipocortins 1 and 5","Becherucci C., Perretti M., Solito E., Galeotti C.L., Parente L.",09629351,"Mediators of Inflammation",2, 2,17,0,1,1,0,18
1993,"Loop substitution as a tool to identify active sites of interleukin-1?","Palla E., Domenighini M., Rossini M., Gallo E., Carinci V., Bugnoli M., Bertini F., Parente L., Melli M., Bensi G., Solito E., Buonamassa D.T., Fassina G., Raugei G., Spano F., Galeotti C., Mora M.",00219258,"Journal of Biological Chemistry",268, 18,12,0,0,0,0,12
1992,"Glucocorticoid effect on lipocortin mRNA expression in U-937 cells","Solito E., Raugei G., Melli M., Parente L.",10436618,"Pharmacological Research",25, 1,0,0,0,0,0,0
1992,"Inhibition of eicosanoid formation and lipocortin induction by glucocorticoids in human cell lines and in patients with inflammatory lung disease","Parente L., Solito E., Giannessi P., Paggiari P., Sicari R., De Caterina R.",10436618,"Pharmacological Research",26, 2,5,0,1,1,0,6
1992,"Evidence that endogenous interleukin-1 is involved in leukocyte migration in acute experimental inflammation in rats and mice","Perretti M., Solito E., Parente L.",00654299,"Agents and Actions",35, 1-2,22,0,2,2,0,24
1991,"Dexamethasone induces the expression of the mRNA of lipocortin 1 and 2 and the release of lipocortin 1 and 5 in differentiated, but not undifferentiated U-937 cells","Solito E., Raugei G., Melli M., Parente L.",00145793,"FEBS Letters",291, 2,49,0,1,1,2,52
1991,"A novel anti-inflammatory peptide from human lipocortin 5","Perretti M., Becherucci C., Mugridge K.G., Solito E., Silvestri S., Parente L.",00071188,"British Journal of Pharmacology",103, 2,10,0,0,0,0,10
1991,"Effect of dexamethasone and phorbol myristate acetate on lipocortin 1, 2 and 5 mRNA and protein synthesis.","Solito E., Raugei G., Melli M., Parente L.",07328141,"Advances in prostaglandin, thromboxane, and leukotriene research",21, ,1,0,0,0,0,1
1991,"Mechanism of acute toxicity of IL-1 beta in mice.","Boraschi D., Ghezzi P., Villa L., Ghiara P., Tagliabue A., Mengozzi M., Solito E., Parente L., Silvestri S., Van Damme J.",11485493,"European cytokine network",2, 1,6,0,0,0,0,6
1990,"Purification and biological activity of human lipocortin 2","Becherucci C., Solito E., Perretti M., Mugridge K.G., Galeotti C.L., Parente L.",00316989,"Pharmacological Research",22, 1,0,0,0,0,0,0
1990,"Are the lipocortins the second messengers of the anti-inflammatory action of glucocorticoids?","Parente L., Becherucci C., Perretti M., Solito E., Mugridge K.G., Galeotti C.L., Raugei G., Melli M., Sanso M.",03617742,"Progress in clinical and biological research",349, ,2,0,0,0,0,2
1989,"Modulation of phospholipase A2 activity in human fibroblasts","Solito E., Parente L.",00071188,"British Journal of Pharmacology",96, 3,7,0,0,0,1,8
1985,"Relational orientation in a regional service for drug addicts | L'OTTICA RELAZIONALE IN UN SERVIZIO TERRITORIALE PER LE TOSSICO-DIPENDENZE","Solito E., Busoni P., Bini L.",03749320,"Minerva Psichiatrica",26, 3,0,0,0,0,0,0
1980,"Clinical trial on four subjects suffering from Cooley anemia, treated with slow parenteral administration of Desferoxamine | ESPERIENZA CLINICA SU QUATTRO SOGGETTI AFFETTI DA MORBO DI COOLEY, TRATTATI CON DESFEROXAMINA PER VIA PARENTERALE PER INFUSIONE LENTA","Bartolozzi G., Volpi M., Solito E.",03915387,"Pediatria Medica e Chirurgica",2, 4,0,0,0,0,0,0
