,"This is a citation overview for a set of 93 documents.",,,,,,,,,,,
2006,"The TCR V? signature of bacterial superantigens spreads with stimulus strength","Llewelyn M., Sriskandan S., Terrazzini N., Cohen J., Altmann D.M.",09538178,"International Immunology",18, 10,1,0,3,3,2,6
2006,"T-cell immunity and prion-protein 129 polymorphism in vCJD","Altmann D.",14744422,"Lancet Neurology",5, 7,0,0,0,0,0,0
2006,"Models of sarcoidosis","Altmann D.M., Boyton R.J.",17406757,"Drug Discovery Today: Disease Models",3, 1,0,0,2,2,0,2
2006,"Effect of tolerance induction to immunodominant T-cell epitopes of Sendai virus on gene expression following repeat administration to lung","Griesenbach U., Altmann D.M., Alton E.W.F.W., Boyton R.J., Somerton L., Garcia S.E., Ferrari S., Owaki T., Ya-Fen Z., Geddes D.M., Hasegawa M.",09697128,"Gene Therapy",13, 5,1,1,2,3,2,6
2006,"The impact of glycosylation on HLA-DR1-restricted T cell recognition of type II collagen in a mouse model","Von Delwig A., Altmann D.M., Isaacs J.D., Harding C.V., Holmdahl R., McKie N., Robinson J.H.",00043591,"Arthritis and Rheumatism",54, 2,3,2,4,6,3,12
2006,"HLA-C and killer cell immunoglobulin-like receptor genes in idiopathic bronchiectasis","Boyton R.J., Smith J., Ward R., Jones M., Ozerovitch L., Wilson R., Rose M., Trowsdale J., Altmann D.M.",1073449X,"American Journal of Respiratory and Critical Care Medicine",173, 3,4,4,7,11,1,16
2005,"The mechanism of superantigen-mediated toxic shock: Not a simple Th1 cytokine storm","Faulkner L., Cooper A., Fantino C., Altmann D.M., Sriskandan S.",00221767,"Journal of Immunology",175, 10,3,6,8,14,6,23
2005,"Stat4-null non-obese diabetic mice: Protection from diabetes and experimental allergic encephalomyelitis, but with concomitant epitope spread","Boyton R.J., Davies S., Marden C., Fantino C., Reynolds C., Portugal K., Dewchand H., Altmann D.M.",09538178,"International Immunology",17, 9,2,1,3,4,3,9
2005,"Antagonist peptide for the treatment of bacterial superantigen toxic shock in a clinical or biowarfare setting","Altmann D.",13543776,"Expert Opinion on Therapeutic Patents",15, 6,0,0,0,0,0,0
2005,"Developing vaccines to counter bioterrorist threats","Altmann D.M.",14760584,"Expert Review of Vaccines",4, 3,0,0,0,0,0,0
2005,"Spread of T lymphocyte immune responses to myelin epitopes with duration of multiple sclerosis","Davies S., Nicholson T., Laura M., Giovannoni G., Altmann D.M.",00223069,"Journal of Neuropathology and Experimental Neurology",64, 5,5,1,0,1,2,8
2005,"Evaluating the evidence for multiple sclerosis as an autoimmune disease [1] (multiple letters)","Altmann D., Chaudhuri A., Behan P.O.",00039942,"Archives of Neurology",62, 4,1,0,0,0,1,2
2005,"Immune responses and tolerance to the RhD blood group protein in HLA-transgenic mice","Hall A.M., Cairns L.S., Altmann D.M., Barker R.N., Urbaniak S.J.",00064971,"Blood",105, 5,5,3,5,8,3,16
2005,"High incidence of spontaneous disease in an HLA-DR15 and TCR transgenic multiple sclerosis model","Ellmerich S., Herlihy A.H., Hewitt R.E., Jutton M., Price D.A., Hafler D.A., Kuchroo V.K., Altmann D.M., Mycko M., Takacs K., Waldner H., Wahid F.N., Boyton R.J., King R.H.M., Smith P.A., Amor S.",00221767,"Journal of Immunology",174, 4,3,7,6,13,1,17
2004,"Models of multiple sclerosis","Altmann D.M., Boyton R.J.",17406757,"Drug Discovery Today: Disease Models",1, 4,1,0,0,0,0,1
2004,"Modified amino acid copolymers suppress myelin basic protein 85-99-induced encephalomyelitis in humanized mice through different effects on T cells","Illes Z., Strominger J.L., Kuchroo V.K., Stern J.N.H., Reddy J., Waldner H., Mycko M.P., Brosnan C.F., Ellmerich S., Altmann D.M., Santambrogio L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",101, 32,11,3,4,7,2,20
2004,"Disease-related epitope spread in a humanized T cell receptor transgenic model of multiple sclerosis","Ellmerich S., Hafler D.A., Kuchroo V.K., Altmann D.M., Takacs K., Mycko M., Waldner H., Wahid F., Boyton R.J., Smith P.A., Amor S., Baker D.",00142980,"European Journal of Immunology",34, 7,10,3,2,5,0,15
2004,"Asthma: New developments in cytokine regulation","Boyton R.J., Altmann D.M.",00099104,"Clinical and Experimental Immunology",136, 1,2,0,1,1,1,4
2004,"HLA Class II Polymorphisms Determine Responses to Bacterial Superantigens","Llewelyn M., Sriskandan S., Peakman M., Ambrozak D.R., Douek D.C., Kwok W.W., Cohen J., Altmann D.M.",00221767,"Journal of Immunology",172, 3,17,11,6,17,3,37
2003,"Reciprocal conditioning: T cells as regulators of dendritic cell function","Altmann D.M., Boyton R.J.",00192805,"Immunology",109, 4,0,0,0,0,0,0
2002,"Is selection for TCR affinity a factor in cytokine polarization?","Boyton R.J., Altmann D.M.",14714906,"Trends in Immunology",23, 11,10,1,1,2,2,14
2002,"The bacterial superantigen streptococcal mitogenic exotoxin Z is the major immunoactive agent of Streptococcus pyogenes","Unnikrishnan M., Altmann D.M., Proft T., Wahid F., Cohen J., Fraser J.D., Sriskandan S.",00221767,"Journal of Immunology",169, 5,21,7,7,14,1,36
2002,"Transgenic models of autoimmune disease","Boyton R.J., Altmann D.M.",00099104,"Clinical and Experimental Immunology",127, 1,14,0,2,2,0,16
2002,"Alcohol consumption and stroke: Difficulties in assessing the relationships [3]","Britton A., Mazzaglia G., Altmann D.",09652140,"Addiction",97, 2,0,0,0,0,0,0
2002,"CD4 T cells selected by antigen under Th2 polarizing conditions favor an elongated TCR? chain complementarity-determining region 3","Boyton R.J., Zaccai N., Yvonne Jones E., Altmann D.M.",00221767,"Journal of Immunology",168, 3,8,0,0,0,0,8
2001,"Enhanced susceptibility to superantigen-associated streptococcal sepsis in human leukocyte antigen-DQ transgenic mice","Sriskandan S., Unnikrishnan M., Krausz T., Dewchand H., Van Noorden S., Cohen J., Altmann D.M.",00221899,"Journal of Infectious Diseases",184, 2,18,5,6,11,0,29
2000,"Altered major histocompatibility complex class II peptide loading in H2-O-deficient mice","Perraudeau M., Canas B., Walport M.J., Botto M., Altmann D.M., Taylor P.R., Stauss H.J., Lindstedt R., Bygrave A.E., Pappin D.J.C., Ellmerich S., Whitten A., Rahman D.",00142980,"European Journal of Immunology",30, 10,17,3,0,3,1,21
2000,"Which terminally ill cancer patients in the United Kingdom receive care from community specialist palliative care nurses?","Addington-Hall J., Altmann D.",03092402,"Journal of Advanced Nursing",32, 4,9,7,4,11,2,22
2000,"T-cell apoptosis and differential human leucocyte antigen class II expression in human thymus","Douek D.C., Altmann D.M.",00192805,"Immunology",99, 2,11,0,1,1,1,13
1999,"The 60-kDa heat shock protein modulates allograft rejection","Birk O.S., Gur S.L., Elias D., Margalit R., Mor F., Carmi P., Bockova J., Altmann D.M., Cohen I.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",96, 9,35,6,3,9,1,45
1998,"Glutamic acid decarboxylase T lymphocyte responses associated with susceptibility or resistance to type I diabetes: Analysis in disease discordant human twins, non-obese diabetic mice and HLA-DQ transgenic mice","Boyton R.J., Altmann D.M., Lohmann T., Londei M., Kalbacher H., Halder T., Frater A.J., Douek D.C., Leslie R.D.G., Flavell R.A.",09538178,"International Immunology",10, 12,29,5,0,5,1,35
1998,"Community care for stroke patients in the last year of life: Results of a national retrospective survey of surviving family, friends and officials","Addington-Hall J., Lay M., Altmann D., McCarthy M.",09660410,"Health and Social Care in the Community",6, 2,8,2,1,3,1,12
1998,"The case against epitope spread in experimental allergic encephalomyelitis","Takacs K., Altmann D.M.",01052896,"Immunological Reviews",164, ,6,2,0,2,0,8
1998,"Variations by age in symptoms and dependency levels experienced by people in the last year of life, as reported by surviving family, friends and officials","Addington-Hall J., Altmann D., Mccarthy M.",00020729,"Age and Ageing",27, 2,10,0,0,0,1,11
1998,"Which terminally ill cancer patients receive hospice in-patient care?","Addington-Hall J., Altmann D., McCarthy M.",02779536,"Social Science and Medicine",46, 8,35,2,4,6,1,42
1997,"Relapsing and remitting experimental allergic encephalomyelitis: A focused response to the encephalitogenic peptide rather than epitope spread","Takacs K., Chandler P., Altmann D.M.",00142980,"European Journal of Immunology",27, 11,21,3,1,4,1,26
1997,"Biochemical characterization of the human diabetes-associated NLA-DQ8 allelic product: Similarity to the major histocompatibility complex class II I-A(g7) protein of non-obese diabetic mice","Reizis B., Altmann D.M., Cohen I.R.",00142980,"European Journal of Immunology",27, 10,23,1,2,3,0,26
1997,"Streptozotocin-induced diabetes in mice lacking ?? T cells","Elliott J.I., Dewchand H., Altmann D.M.",00099104,"Clinical and Experimental Immunology",109, 1,18,2,0,2,3,23
1997,"Analysis of heat shock protein 60 epitopes in transgenic mice","Newton S.G., Altmann D.M.",03005127,"Biochemical Society Transactions",25, 2,0,0,0,0,0,0
1997,"HLA-DO is an intracellular class II molecule with distinctive thymic expression","Douek D.C., Altmann D.M.",09538178,"International Immunology",9, 3,48,2,0,2,1,51
1997,"An HLA-DR1 transgene confers susceptibility to collagen-induced arthritis elicited with human type II collagen","Rosloniec E.F., Kang A.H., Brand D.D., Myers L.K., Whittington K.B., Gumanovskaya M., Zaller D.M., Woods A., Altmann D.M., Stuart J.M.",00221007,"Journal of Experimental Medicine",185, 6,108,12,8,20,2,130
1997,"The experience of dying with dementia: A retrospective study","McCarthy M., Addington-Hall J., Altmann D.",08856230,"International Journal of Geriatric Psychiatry",12, 3,29,6,7,13,5,47
1996,"Mice lacking ??+ T cells are resistant to the induction of experimental autoimmune encephalomyelitis","Elliott J.I., Douek D.C., Altmann D.M.",01655728,"Journal of Neuroimmunology",70, 2,7,1,2,3,0,10
1996,"Negative selection by endogenous antigen and superantigen occurs at multiple thymic sites","Douek D.C., Corley K.T.T., Zal T., Mellor A., Julian Dyson P., Altmann D.M.",09538178,"International Immunology",8, 9,30,0,0,0,0,30
1996,"Non-obese diabetic mice hemizygous at the T cell receptor a locus are susceptible to diabetes and sialitis","Elliott J.I., Altmann D.M.",00142980,"European Journal of Immunology",26, 4,19,0,0,0,0,19
1996,"A role of Hsp60 in autoimmune diabetes: Analysis in a transgenic model","Birk O.S., Altmann D.M., Douek D.C., Elias D., Takacs K., Dewchand H., Gur S.L., Walker M.D., Van Der Zee R., Cohen I.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",93, 3,71,8,2,10,1,82
1995,"Exacerbated autoimmunity associated with a T helper-1 cytokine profile shift in H-2E-transgenic mice","Takacs K., Douek D.C., Altmann D.M.",00142980,"European Journal of Immunology",25, 11,16,0,1,1,0,17
1995,"Dual T cell receptor ? chain T cells in autoimmunity","Elliott J.I., Altmann D.M.",00221007,"Journal of Experimental Medicine",182, 4,47,1,1,2,1,50
1995,"The T cell response of HLA-DR transgenic mice to human myelin basic protein and other antigens in the presence and absence of human CD4","Altmann D.M., Douek D.C., Frater A.J., Hetherington C.M., Inoko H., Elliott J.I.",00221007,"Journal of Experimental Medicine",181, 3,37,3,1,4,1,42
1995,"Immune responsiveness in mutant mice lacking T-cell receptor ??+ cells","Chandler P., Frater A.J., Douek D.C., Viney J.L., Kay G., Owen M.J., Hayday A.C., Simpson E., Altmann D.M.",00192805,"Immunology",85, 4,11,0,0,0,0,11
1995,"Symptom control, communication with health professionals, and hospital care of stroke patients in the last year of life as reported by surviving family, friends, and officials","Addington-Hall J., Lay M., Altmann D., McCarthy M.",00392499,"Stroke",26, 12,18,5,4,9,2,29
1994,"Thymic repertoire selection by superantigens: Presentation by human and mouse MHC molecules","Simpson E., Takacs K., Altmann D.M.",01656090,"Thymus",23, 1,5,0,0,0,0,5
1993,"T-cell receptor repertoire selection by mouse mammary tumor viruses and MHC molecules","Simpson E., Dyson P.J., Knight A.M., Robinson P.J., Elliott J.I., Altmann D.M.",01052896,"Immunological Reviews",, 131,31,0,0,0,0,31
1993,"Mouse mammary tumor virus-mediated T-cell receptor negative selection in HLA-DRA transgenic mice","Altmann D.M., Takacs K., Trowsdale J., Elliott J.I.",01988859,"Human Immunology",37, 3,6,0,0,0,0,6
1993,"HLA-DR and H-2E transgenes differentially mediate TCR-specific positive selection","Elliott J.I., Takacs K., Altmann D.M.",09538178,"International Immunology",5, 10,3,0,0,0,0,3
1992,"HLA-DQ associations with autoimmune disease","Altmann D.M.",08916934,"Autoimmunity",14, 1,8,0,2,2,1,11
1992,"Involvement of major histocompatibility complex class II antigen in Epstein-Barr virus-mediated B cell proliferation","Chan K.-H., Yip T.-C., Altmann D.M., Ng M.-H.",00088749,"Cellular Immunology",141, 1,0,0,0,0,0,0
1991,"Allorecognition of HLA-DR and -DQ transfectants by human CD45RA and CD45R0 CD4 T cells: Repertoire analysis and activation requirements","Merkenschlager M., Ikeda H., Wilkinson D., Beverley P.C.L., Trowsdale J., Fisher A.G., Altmann D.M.",00142980,"European Journal of Immunology",21, 1,7,0,0,0,0,7
1991,"What is the basis for HLA-DQ associations with autoimmune disease?","Altmann D.M., Sansom D., Marsh S.G.E.",01674919,"Immunology Today",12, 8,58,0,1,1,0,59
1991,"An analysis of synthetic peptide restriction by HLA-DR alleles in T cells from human subjects, naturally sensitized by Streptococcus mutans","Childerstone A., Altmann D., Haron J.A., Wilkinson D., Trowsdale J., Lehner T.",00221767,"Journal of Immunology",146, 5,3,0,0,0,0,3
1990,"Erratum: Fine mapping of HLA class II monoclonal antibody specificities using transfected L cells (Immunogenetics (1990) 32 (51-55))","Altmann D.M., Heyes J.M., Ikeda H., Sadler A.M., Wilkinson D., Madrigal J.A., Bodmer J.G., Trowsdale J.",00937711,"Immunogenetics",32, 5,0,0,0,0,0,0
1990,"Myelin autoreactivity in multiple sclerosis: Recognition of myelin basic protein in the context of HLA-DR2 products by T lymphocytes of multiple-sclerosis patients and healthy donors","Pette M., Wekerle H., Fujita K., Wilkinson D., Altmann D.M., Trowsdale J., Giegerich G., Hinkkanen A., Epplen J.T., Kappos L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",87, 20,141,3,4,7,0,148
1990,"Fine mapping of HLA class II monoclonal antibody specificities using transfected L cells","Altmann D.M., Heyes J.M., Ikeda H., Sadler A.M., Wilkinson D., Madrigal J.A., Bodmer J.G., Trowsdale J.",00937711,"Immunogenetics",32, 1,4,0,0,0,0,4
1990,"T cell alloresponses against HLA-DQ and -DR products involve multiple epitopes on the CD4 molecule. Distinct mechanisms contribute to the inhibition of HLA class II-dependent and -independent T cell responses by antibodies to CD4","Merkenschlager M., Altmann D.M., Ikeda H.",00221767,"Journal of Immunology",145, 10,2,0,0,0,0,2
1990,"Analysis of antigen presentation using HLA transfectants","Altmann D.M., Wilkinson D., Ikeda H., Trowsdale J.",0257277X,"Immunologic Research",9, 1,1,0,0,0,0,1
1990,"Transfection of genes for cell surface products invovled in antigen presentation - Applications to the understanding of autoimmunity","Altmann D.M., Wilkinson D., Trowsdale J.",08916934,"Autoimmunity",7, 2-3,0,0,0,0,0,0
1989,"Major histocompatibility complex structure and function","Altmann D.M., Trowsdale J.",09527915,"Current Opinion in Immunology",2, 1,1,0,0,0,0,1
1989,"Cotransfection of ICAM-1 and HLA-DR reconstitutes human antigen-presenting cell function in mouse L cells","Altmann D.M., Hogg N., Trowsdale J., Wilkinson D.",00280836,"Nature",338, 6215,105,2,4,6,1,112
1988,"Analysis of HLA-DR glycoproteins by DNA-mediated gene transfer. Definition of DR2? gene products and antigen presentation to T cell clones from leprosy patients","Wilkinson D., De Vries R.R.P., Madrigal J.A., Lock C.B., Morgenstern J.P., Trowsdale J., Altmann D.M.",00221007,"Journal of Experimental Medicine",167, 4,11,1,0,1,0,12
1985,"The advantage of being a low responder","Cohen I.R., Altmann D.M., Friedman A.",01675699,"Immunology Today",6, 5,1,0,0,0,0,1
1985,"Protection from herpes simplex virus-associated neuropathology in mice showing delayed hypersensitivity tolerance","Altmann D.M., Blyth W.A.",00221317,"Journal of General Virology",66, 6,4,0,0,0,0,4
1985,"The effects of cyclosporin A on the induction, expression and regulation of the immune response to herpes simples virus","Altmann D.M., Blyth W.A.",00099104,"Clinical and Experimental Immunology",59, 1,1,0,0,0,0,1
1984,"Herpes simplex virus latency","Hill T.J., Altmann D.M., Blyth W.A., Harbour D.A., Whitby A.",0738081X,"Clinics in Dermatology",2, 2,0,0,0,0,0,0
1984,"Lipopolysaccharide-induced suppressor cells for delayed-type hypersensitivity to herpes simplex virus: Nature of suppressor cell and effect on pathogenesis of herpes simplex","Altmann D.M., Blyth W.A.",00192805,"Immunology",53, 3,1,0,0,0,0,1
