2006,Disease severity and genetic pathways in attenuated familial adenomatous polyposis vary greatly but depend on the site of the germline mutation,"Sieber O.M., Segditsas S., Knudsen A.L., Zhang J., Luz J., Rowan A.J., Spain S.L., Thirlwell C., Howarth K.M., Jaeger E.E.M., Robinson J., Volikos E., Silver A., Kelly G., Aretz S., Frayling I., Hutter P., Dunlop M., Guenther T., Neale K., Phillips R., Heinimann K., Tomlinson I.P.M.",175749,Gut,55,10,30,4,4,2,10,0,40
2006,Surveillance and management of upper gastrointestinal disease in Familial Adenomatous Polyposis,"Gallagher M.C., Phillips R.K.S., Bulow S.",13899600,Familial Cancer,5,3,18,5,6,2,13,0,31
2006,Assessment of endostatin gene therapy for familial adenomatous polyposis-related desmoid tumors,"Martinico S.C.M., Jezzard S., Sturt N.J.H., Michils G., Tejpar S., Phillips R.K., Vassaux G.",85472,Cancer Research,66,16,12,2,1,0,3,0,15
2006,STK11 status and intussusception risk in Peutz-Jeghers syndrome.,"Hearle N., Lim W., Trimbath J.D., Giardiello F.M., Gruber S.B., Offerhaus G.J., Rooij F.W., Wilson J.H., Hansmann A., Moslein G., Royer-Pokora B., Schumacher V., Vogel T., Phillips R.K., Spigelman A.D., Houlston R.S., Menko F.H., Olschwang S., Boardman L.A., Gille J.J., Keller J.J., Westerman A.M., Scott R.J.",14686244,Journal of medical genetics,43,8,7,3,2,2,7,0,14
2006,The house advancement anoplasty for treatment of anal disorders.,"Owen H.A., Edwards D.P., Khosraviani K., Phillips R.K.",358665,Journal of the Royal Army Medical Corps,152,2,2,0,2,0,2,0,4
2006,Frequency and spectrum of cancers in the Peutz-Jeghers syndrome,"Hearle N., Schumacher V., Menko F.H., Olschwang S., Boardman L.A., Gille J.J.P., Keller J.J., Westerman A.M., Scott R.J., Lim W., Trimbath J.D., Giardiello F.M., Gruber S.B., Offerhaus G.J.A., De Rooij F.W.M., Wilson J.H.P., Hansmann A., Moslein G., Royer-Pokora B., Vogel T., Phillips R.K.S., Spigelman A.D., Houlston R.S.",10780432,Clinical Cancer Research,12,10,73,39,28,2,69,0,142
2006,Exonic STK11 deletions are not a rare cause of Peutz-Jeghers syndrome.,"Hearle N.C., Rudd M.F., Lim W., Murday V., Lim A.G., Phillips R.K., Lee P.W., O'donohue J., Morrison P.J., Norman A., Hodgson S.V., Lucassen A., Houlston R.S.",14686244,Journal of medical genetics.,43,4,21,6,5,0,11,0,32
2006,Video capsule endoscopy in Peutz-Jeghers syndrome: A blinded comparison with Barium follow-through for detection of small-bowell polyps,"Brown G., Fraser C., Schofield G., Taylor S., Bartram C., Phillips R., Saunders B.",0013726X,Endoscopy,38,4,40,9,5,2,16,0,56
2006,Meta-analysis of observational studies of ileorectal versus ileal pouch-anal anastomosis for familial adenomatous polyposis,"Aziz O., Athanasiou T., Fazio V.W., Nicholls R.J., Darzi A.W., Church J., Phillips R.K.S., Tekkis P.P.",71323,British Journal of Surgery,93,4,24,13,15,2,30,0,54
2006,"Can pathological complete response in the primary tumour following pre-operative pelvic chemoradiotherapy for T3-T4 rectal cancer predict for sterilisation of pelvic lymph nodes, a low risk of local recurrence and the appropriateness of local excision?","Hughes R., Glynne-Jones R., Grainger J., Richman P., Makris A., Harrison M., Ashford R., Harrison R.A., Livingstone J.I., McDonald P.J., Meyrick Thomas J., Mitchell I.C., Northover J.M.A., Phillips R., Wallace M., Windsor A., Novell J.R.",1791958,International Journal of Colorectal Disease,21,1,17,8,6,0,14,0,31
2005,Submucosal reconstructive hemorrhoidectomy (Parks' operation): A 20-year experience: Commentary,"Phillips R.K.S., Rosa G., Lolli P., Piccinelli D., Vicenzi L., Ballarin A., Bonomo S., Mazzola F.",11236337,Techniques in Coloproctology,9,3,0,0,0,0,0,0,0
2005,Perioperative topical nitrate preserves sphincter function in patients undergoing transanal stapled anastomosis [5] (multiple letters),"Lee J., Phillips R.K.S., Winter D.C., Shields C.J., Kirwan W.O.",123706,Diseases of the Colon and Rectum,48,7,0,0,0,0,0,0,0
2005,Stoma formation for fecal diversion: A plea for the laparoscopic approach: Invited commentary,Phillips R.K.S.,11236337,Techniques in Coloproctology,9,1,0,0,0,0,0,0,0
2005,Prevalence and morphology of pouch and ileal adenomas in familial adenomatous polyposis,"Groves C.J., Beveridge I.G., Swain D.J., Saunders B.P., Talbot I.C., Nicholls R.J., Phillips R.K.",123706,Diseases of the Colon and Rectum,48,4,20,1,3,1,5,0,25
2005,Sequence changes in predicted promoter elements of STK11/LKB1 are unlikely to contribute to Peutz-Jeghers syndrome,"Hearle N.C.M., Tomlinson I., Lim W., Murday V., Swarbrick E., Lim G., Phillips R., Lee P., O'Donohue J., Trembath R.C., Morrison P.J., Norman A., Taylor R., Hodgson S., Lucassen A., Houlston R.S.",14712164,BMC Genomics,6, ,5,0,0,0,0,0,5
2005,A twisted tale,"Vaizey C.J., Phillips R.K.S.",13562622,Clinical Risk,11,2,3,0,0,0,0,0,3
2005,Duodenal adenoma and cancer in FAP [6],"Latchford A.R., Phillips R.K.S.",175749,Gut,54,1,0,0,0,0,0,0,0
2004,Evidence for genetic predisposition to desmoid tumours in familial adenomatous polyposis independent of the germline APC mutation,"Sturt N.J.H., Gallagher M.C., Bassett P., Philp C.R., Neale K.F., Tomlinson I.P.M., Silver A.R.J., Phillips R.K.S.",175749,Gut,53,12,40,11,8,1,20,0,60
2004,Liposome-mediated adenomatous polyposis coli gene therapy: A novel anti-adenoma strategy in multiple intestinal neoplasia mouse model,"Lee J., Hargest R., Wasan H., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,47,12,3,0,2,0,2,0,5
2004,Surgical management of primary anorectal melanoma (Br J Surg 2004; 91: 1183-1187) [4],Phillips R.K.S.,71323,British Journal of Surgery,91,12,0,0,0,0,0,0,0
2004,Familial adenomatous polyposis associated desmoid disease,"Latchford A., Silver A., Phillips R.K.S.",13679015,"CME Journal Gastroenterology, Hepatology and Nutrition",6,1,0,0,0,0,0,0,0
2004,Multidetector-row CT duodenography in familial adenomatous polyposis: A pilot study,"Taylor S.A., Halligan S., Moore L., Saunders B.P., Gallagher M., Phillips R.K.S., Bartram C.I.",99260,Clinical Radiology,59,10,2,0,0,0,0,0,2
2004,Randomized cross-over trial of polyethylene glycol electrolyte solution and water for colostomy irrigation,"O'Bichere A., Green C., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,47,9,3,1,0,0,1,0,4
2004,Pylorus-preserving pancreaticoduodenectomy for advanced duodenal disease in familial adenomatous polyposis,"Gallagher M.C., Shankar A., Groves C.J., Russell R.C.G., Phillips R.K.S.",71323,British Journal of Surgery,91,9,22,1,6,1,8,0,30
2004,Distal duodenal surveillance in familial adenomatous polyposis [3],"Dalla Valle R., Zinicola R., Sianesi M., de' Angelis G.L., Michiara M., Rasheed S., Phillips R.K.S.",15908658,Digestive and Liver Disease,36,8,0,0,0,0,0,0,0
2004,"Stapled transanal rectal resection for outlet obstruction: A prospective, multicenter trial. Invited commentary","Phillips R.K.S., Mauri R., Landolfi V., Boccasanta P., Venturi M., Stuto A., Bottini C., Caviglia A., Mascagni D., Sofo L., Carriero A.",123706,Diseases of the Colon and Rectum,47,8,1,1,0,0,1,0,2
2004,Hydropneumatic anal dilation in conservative treatment of chronic anal fissure: Clinical outcomes and randomized comparison with topical nitroglycerin: Invited comment,Phillips R.K.S.,11236337,Techniques in Coloproctology,8,2,0,0,0,0,0,0,0
2004,High-dose tamoxifen and sulindac as first-line treatment for desmoid tumors [2] (multiple letters),"Sturt N.J.H., Phillips R.K.S., Clark S.K., Hansmann A., Moeslein G., Vogel T.",0008543X,Cancer,101,3,4,0,0,0,0,0,4
2004,Relative frequency and morphology of cancers in STK11 mutation carriers,"Lim W., Gruber S.B., Gille J.J.P., Offerhaus G.J.A., De Rooij F.W.M., Wilson J.H.P., Spigelman A.D., Phillips R.K.S., Houlston R.S., Olschwang S., Keller J.J., Westerman A.M., Menko F.H., Boardman L.A., Scott R.J., Trimbath J., Giardiello F.M.",165085,Gastroenterology,126,7,54,13,11,1,25,0,79
2004,Cell proliferation and apoptotic indices predict adenoma regression in a placebo-controlled trial of celecoxib in familial adenomatous polyposis patients,"Sinicrope F.A., Stephens L.C., Phillips R.K.S., Wallace M.H., Saunders B.P., Steinbach G., Hittelman W., Patterson S., DuBois R.N., Gordon G.B., Half E., Morris J.S., Lynch P.M., Morrow J.D., Levin B., Hawk E.T., Cohen D.S., Ayers G.D.",10559965,Cancer Epidemiology Biomarkers and Prevention,13,6,30,3,5,2,10,0,40
2004,Serum Proteomic Profiles Suggest Celecoxib-Modulated Targets and Response Predictors,"Xiao Z., Greenwald P., Hawk E.T., Ali I.U., Luke B.T., Izmirlian G., Umar A., Lynch P.M., Phillips R.K.S., Patterson S., Conrads T.P., Veenstra T.D.",85472,Cancer Research,64,8,25,1,1,0,2,0,27
2004,Significance of Incidental Desmoids Identified during Surgery for Familial Adenomatous Polyposis,"Hartley J.E., Church J.M., Gupta S., McGannon E., Fazio V.W., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,47,3,11,8,5,1,14,0,25
2004,In Vitro Model for Liposome-Mediated Adenomatous Polyposis Coli Gene Transfer in a Duodenal Model,"Lee J., Hargest R., Wasan H., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,47,2,3,0,1,0,1,0,4
2004,"Analysis of candidate modifier loci for the severity of colonic familial adenomatous polyposis, with evidence for the importance of the N-acetyl transferases","Crobtree M.D., Fletcher C., Churchman M., Hodgson S.V., Neale K., Phillips R.K.S., Tomlinson I.P.M.",175749,Gut,53,2,16,2,0,0,2,0,18
2004,Large Villous Adenomas Arising in Ileal Pouches in Familial Adenomatous Polyposis: Report of Two Cases,"Beveridge I.G., Swain D.J.W., Groves C.J., Saunders B.P., Windsor A.C., Talbot I.C., Nicholls R.J., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,47,1,10,0,0,2,2,0,12
2003,Anal transitional zone cancer after restorative proctocolectomy and ileoanal anastomosis in familial adenomatous polyposis: Report of two cases,"Ooi B.S., Remzi F.H., Gramlich T., Church J.M., Preen M., Fazio V.W., Phillips R.",123706,Diseases of the Colon and Rectum,46,10,32,0,2,0,2,0,34
2003,Efficacy of fibrin sealant in the management of complex anal fistula: A prospective trial,"Buchanan G.N., Bartram C.I., Phillips R.K.S., Gould S.W.T., Halligan S., Rockall T.A., Sibbons P., Cohen R.G.",123706,Diseases of the Colon and Rectum,46,9,66,11,17,5,33,0,99
2003,Further observations on LKB1/STK11 status and cancer risk in Peutz-Jeghers syndrome,"Lim W., Hearle N., Shah B., Murday V., Hodgson S.V., Lucassen A., Eccles D., Talbot I., Neale K., Lim A.G., O'Donohue J., Donaldson A., Macdonald R.C., Young I.D., Robinson M.H., Lee P.W.R., Stoodley B.J., Tomlinson I., Alderson D., Holbrook A.G., Vyas S., Swarbrick E.T., Lewis A.A.M., Phillips R.K.S., Houlston R.S.",70920,British Journal of Cancer,89,2,66,7,8,2,17,0,83
2003,Refining the relation between 'first hits' and 'second hits' at the APC locus: The 'loose fit' model and evidence for differences in somatic mutation spectra among patients,"Crabtree M., Sieber O.M., Lipton L., Hodgson S.V., Lamlum H., Thomas H.J.W., Neale K., Phillips R.K.S., Heinimann K., Tomlinson I.P.M.",9509232,Oncogene,22,27,34,6,2,2,10,0,44
2003,Magnetic resonance imaging for primary fistula in ano,"Buchanan G.N., Halligan S., Williams A.B., Cohen C.R.G., Tarroni D., Phillips R.K.S., Bartram C.I.",71323,British Journal of Surgery,90,7,17,6,3,0,9,0,26
2003,Female fecundity before and after operation for familial adenomatous polyposis (Br J Surg 2003; 90: 227-231) [3],"Gallagher M.C., Sturt N.J.H., Phillips R.K.S.",71323,British Journal of Surgery,90,6,0,0,0,0,0,0,0
2003,"A randomized, controlled trial of diathermy hemorrhoidectomy vs. stapled hemorrhoidectomy in an intended day-care setting with longer-term follow-up","Cheetham M.J., Cohen C.R.G., Kamm M.A., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,46,4,87,10,5,0,15,0,102
2003,Stepwise progression of familial adenomatous polyposis-associated desmoid precursor lesions demonstrated by a novel CT scoring system,"Middleton S.B., Clark S.K., Matravers P., Katz D., Reznek R., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,46,4,14,2,0,0,2,0,16
2003,"Multiple colorectal adenomas, classic adenomatous polyposis, and germ-line mutations in MYH","Sieber O.M., Lipton L., Crabtree M., Heinimann K., Fidalgo P., Phillips R.K.S., Bisgaard M.-L., Orntoft T.F., Aaltonen L.A., Hodgson S.V., Thomas H.J.W., Tomlinson I.P.M.",284793,New England Journal of Medicine,348,9,353,30,23,12,65,0,418
2003,Extrasphincteric rectal fistulas treated successfully by Soave's procedure despite marked local sepsis,"Maxwell-Armstrong C.A., Phillips R.K.S.",71323,British Journal of Surgery,90,2,1,0,1,0,1,0,2
2003,Long-term results of polyp clearance by intraoperative enteroscopy in the Peutz-Jeghers syndrome,"Edwards D.P., Khosraviani K., Stafferton R., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,46,1,26,7,4,0,11,0,37
2002,Analysis of chromosomal instability in human colorectal adenomas with two mutational hits at APC,"Sieber O.M., Roylance R.R., Phillips R.K.S., Bodmer W.F., Tomlinson I.P.M., Heinimann K., Gorman P., Lamlum H., Crabtre M., Simpson C.A., Davies D., Neale K., Hodgson S.V.",278424,Proceedings of the National Academy of Sciences of the United States of America,99,26,51,2,1,3,6,0,57
2002,Dynamic magnetic resonance imaging evaluation of the structural and functional results of postanal repair for neuropathic fecal incontinence,"Healy J.C., Halligan S., Bartram C.I., Kamm M.A., Phillips R.K.S., Reznek R.",123706,Diseases of the Colon and Rectum,45,12,1,0,0,0,0,0,1
2002,"Pharmacologic treatment of anal fissure with botoxin, diltiazem, or bethanechol",Phillips R.,1091255X,Journal of Gastrointestinal Surgery,6,3,3,1,1,1,3,0,6
2002,Serrated adenomas in FAP [4] (multiple letters),"Gallagher M.C., Phillips R.K.S., Matsumoto T., Iida M.",175749,Gut,51,6,2,1,0,0,1,0,3
2002,Effect of MRI on clinical outcome of recurrent fistula-in-ano,"Buchanan G., Halligan S., Williams A., Cohen C.R.G., Tarroni D., Phillips R.K.S., Bartram C.I.",1406736,Lancet,360,9346,37,4,9,4,17,0,54
2002,"A randomized, double-blind trial of the effect of metronidazole on pain after closed hemorrhoidectomy","Balfour L., Stojkovic S.G., Botterill I.D., Burke D.A., Finan P.J., Sagar P.M., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,45,9,21,2,2,1,5,0,26
2002,Explaining variation in familial adenomatous polyposis: Relationship between genotype and phenotype and evidence for modifier genes,"Crabtree M.D., Tomlinson I.P.M., Hodgson S.V., Neale K., Phillips R.K.S., Houlston R.S.",175749,Gut,51,3,34,3,1,0,4,0,38
2002,"Mutation cluster region, association between germline and somatic mutations and genotype-phenotype correlation in upper gastrointestinal familial adenomatous polyposis","Groves C., Tomlinson I., Lamlum H., Crabtree M., Williamson J., Taylor C., Bass S., Cuthbert-Heavens D., Hodgson S., Phillips R.",29440,American Journal of Pathology,160,6,44,6,2,2,10,0,54
2002,"A randomised, double blind, placebo controlled study of celecoxib, a selective cyclooxygenase 2 inhibitor, on duodenal polyposis familial adenomatous polyposis","Phillips R.K.S., Wallace M.H., Lynch P.M., Hawk E., Gordon G.B., Saunders B.P., Wakabayashi N., Shen Y., Zimmerman S., Godio L., Rodrigues-Bigas M., Su L.-K., Sherman J., Kelloff G., Levin B., Steinbach G., Abbruzzese J., Dubois Jr. R., Fujimura T., Hittleman W., Jester S., King K., Patterson S., Schumacher M.",175749,Gut,50,6,182,20,16,4,40,0,222
2002,Duodenal cancer in patients with familial adenomatous polyposis (FAP): Results of a 10 year prospective study,"Groves C.J., Saunders B.P., Spigelman A.D., Phillips R.K.S.",175749,Gut,50,5,108,9,14,3,26,0,134
2002,Untreatable faecal incontinence: Colostomy or colostomy and proctectomy?,"Catena F., Wilkinson K., Phillips R.K.S.",14628910,Colorectal Disease,4,1,0,0,0,0,0,0,0
2002,"Whole-gene APC deletions cause classical familial adenomatous polyposis, but not attenuated polyposis or ""multiple"" colorectal adenomas","Sieber O.M., Lamlum H., Crabtree M.D., Rowan A.J., Barclay E., Lipton L., Hodgson S., Thomas H.J.W., Neale K., Phillips R.K.S., Farrington S.M., Dunlop M.G., Mueller H.J., Bisgaard M.L., Bulow S., Fidalgo P., Albuquerque C., Scarano M.I., Bodmer W., Tomlinson I.P.M., Heinimann K.",278424,Proceedings of the National Academy of Sciences of the United States of America,99,5,69,4,4,1,9,0,78
2001,"Randomized, placebo-controlled trial of gastric acid-lowering therapy on duodenal polyposis and relative adduct labeling in familial adenomatous polyposis","Wallace M.H., Forbes A., Beveridge I.G., Spigelman A.D., Hewer A., Venitt S., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,44,11,8,0,2,1,3,0,11
2001,"Operative management of low, cryptoglandular fistula-in-ano",Phillips R.,1524153X,Operative Techniques in General Surgery,3,3,0,0,0,0,0,0,0
2001,Experimental model of anorectal transplantation,"Congilosi S.M., Sibbons P., Green C., Phillips R.K.S.",11236337,Techniques in Coloproctology,5,2,1,0,0,0,0,0,1
2001,Variability in the severity of colonic disease in familial adenomatous polyposis results from differences in tumour initiation rather than progression and depends relatively little on patient age,"Crabtree M.D., Tomlinson I.P.M., Talbot I.C., Phillips R.K.S.",175749,Gut,49,4,15,1,0,0,1,0,16
2001,Germline mutations in BMPR1A/ALK3 cause a subset of cases of Juvenile polyposis syndrome and of Cowden and Bannayan-Riley-Ruvalcaba syndromes,"Zhou X.-P., Woodford-Richens K., Lehtonen R., Kurose K., Aldred M., Hampel H., Launonen V., Virta S., Pilarski R., Salovaara R., Bodmer W.F., Conrad B.A., Dunlop M., Hodgson S.V., Iwama T., Jarvinen H., Kellokumpu I., Kim J.C., Leggett B., Markie D., Mecklin J.-P., Neale K., Phillips R., Piris J., Rozen P., Houlston R.S., Aaltonen L.A., Tomlinson P.M., Eng C.",29297,American Journal of Human Genetics,69,4,101,6,4,3,13,0,114
2001,Chemical colostomy irrigation with glyceryl trinitrate solution,"O'Bichere A., Bossom C., Gangoli S., Green C., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,44,9,8,1,1,0,2,0,10
2001,Peri-operative management of patients having external anal sphincter repairs: Temporary prevention of defaecation does not improve outcomes,"Ingham C.L., Wilkinson K.H., Rihani H.R., McDonald P.J., Northover J.M., Phillips R.K.S.",14628910,Colorectal Disease,3,4,0,0,0,0,0,0,0
2001,Evidence-based practice in haemorrhoidectomy,"Cheetham M.J., Phillips R.K.S.",14628910,Colorectal Disease,3,2,20,2,2,0,4,0,24
2001,Colo-broncho-cutaneous fistula complicating traumatic diaphragmatic rupture [2] (multiple letters),"Irving M., Phillips R.K.S.",1410768,Journal of the Royal Society of Medicine,94,5,1,0,1,0,1,0,2
2001,Topical phenylephrine increases anal canal resting pressure in patients with faecal incontinence,"Cheetham M.J., Kamm M.A., Phillips R.K.S.",175749,Gut,48,3,47,1,2,0,3,0,50
2001,Functional outcome after restorative panproctocolectomy for ulcerative colitis decreases an otherwise enhance quality of life (Br J Surg 2000; 87: 802-7) [4] (multiple letters),"Gee S.H., Seow-Choen F., O'Bichere A., Phillips R.K.S.",71323,British Journal of Surgery,88,3,1,0,0,0,0,0,1
2001,Colo-broncho-cutaneous fistula complicating traumatic diaphragmatic rupture,"Biswas S., Guy R.J., Phillips R.K.S.",1410768,Journal of the Royal Society of Medicine,94,2,2,0,0,0,0,0,2
2001,Explaining differences in the severity of familial adenomatous polyposis and the search for modifier genes,"Houlston R., Crabtree M., Phillips R., Crabtree M., Tomlinson I.",175749,Gut,48,1,33,3,1,0,4,0,37
2000,Clinical management and genetics of gastrointestinal polyps in children,"Hyer W., Beveridge I., Domizio P., Phillips R.",2772116,Journal of Pediatric Gastroenterology and Nutrition,31,5,19,4,0,0,4,0,23
2000,"Precancerous lesions of the digestive tract: The 18th Annual Symposium of the European Cancer Prevention Organisation Maastricht, The Netherlands, 12-14 October 2000","Van Sandick J.W., Haringsma J., Tytgat G.N.J., Offerhaus G.J.A., Ten Kate F.J.W., Dekker W., Obertop H., Van Lanschot J.J.B., Libbrecht L., Desmet V., Van Damme B., Roskams T., Wark P.A., Van den Brandt P.A., Weijenberg M.P., Van Muijen G.N.P., Warends J., De Goeij A.F.P.M., Kampman E., Goldbohm R.A., Kok F.J., Van't Veer P., Tiemersma E.W., Bunschoten J.E., Van den Donk M., Pellis E.P.M., Keijer J., Omer R.E., Verhoef L.P.B., Idris M.O., Kadaru A.M.Y., Cheng K.K., Sharp L., McKinney P.A., Logan R.F.A., Chilvers C.E.D., Cook-Mozaffari P., Ahmed A., Day N.E., Djordjevic M., Babic M., Drecun V., Petrovic N., Tatovic Babic D., Babic D., Molinari A.M., Riegler G., Vietri M.T., Gazzerro P., Caserta L., Magnetta R., Carratu R., Puca G.A., Cioffi M., Cardin R., Franco M., Russo V., Busatto G., Rugge M., Busatto G., Farinati F., Draudin-Krylenko V.A., Levchuk A.A., Orlov E.N., Vorobyeva O.V., Shabanov M.A., Kuvshinov Yu.P., Poddubniy B.K., Bukin Yu.V., Mazurov S.T., Dabrowska-Ufniarz E., Dzieniszewski J., Jarosz M., Wartanowicz M., Ziemlanski S., Bourdon C., Vandenbroucke A., Wallace M., Phillips R., Lynch P.M., Hawk E., Gordon G.B., Saunders B., Wakabayashi N., Shen Y., Zimmerman S., Godio L., Rodrigues-Bigas M.A., Su L., Patterson S., Abbruzzese J., Jester S., King K., Sherman J.W., Kelloff G., Levin B., Steinbach G., Davis P., Yokoyama W.",9598278,European Journal of Cancer Prevention,9,6,1,0,0,0,0,0,1
2000,Surgery for large intra-abdominal desmoid tumors: Report of four cases,"Middleton S.B., Phillips R.K.S., Church J.M.",123706,Diseases of the Colon and Rectum,43,12,16,2,1,2,5,0,21
2000,Pain after stapled haemorrhoidectomy [1] (multiple letters),"Jongen J.H.P.M., Loudon M.A., Keighley M.R.B., Longo A., Cheetham M.J., Phillips R.K.S., Bock J.-U., Herold A., Kirsch J.J., Pescatori M., Rowsell M., Bello M., Hemingway D.M., Beattie G.C.",1406736,Lancet,356, ,41,5,4,1,10,0,51
2000,Adrenal masses are associated with familial adenomatous polyposis,"Johnson Smith T.G.P., Clark S.K., Katz D.E., Reznek R.H., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,12,14,4,3,5,12,0,26
2000,Telomere length in familial adenomatous polyposis-associated desmoids,"Middleton S.B., Pack K., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,11,7,0,1,0,1,0,8
2000,Experimental model of anorectal transplantation,"O'Bichere A., Shurey S., Sibbons P., Green C., Phillips R.K.S.",71323,British Journal of Surgery,87,11,9,1,2,1,4,0,13
2000,"Randomized, controlled trial of topical penylephrine for fecal incontinence in patients after ileoanal pouch construction","Carapeti E.A., Kamm M.A., Nicholls R.J., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,8,25,1,2,0,3,0,28
2000,Persistent pain and faecal urgency after stapled haemorrhoidectomy,"Cheetham M.J., Mortensen N.J.M., Nystrom P.-O., Kamm M.A., Phillips R.K.S.",1406736,Lancet,356,9231,181,8,18,6,32,0,213
2000,Experimental study of faecal continence and colostomy irrigation,"O'Bichere A., Sibbons P., Dore C., Green C., Phillips R.K.S.",71323,British Journal of Surgery,87,7,16,1,1,0,2,0,18
2000,Familial adenomatous polyposis complicated by an intrahepatic desmoid tumor: Report of a case,"Middleton S.B., Fidler K., Hyer W., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,7,3,0,0,0,0,0,3
2000,"New, simple approach for maximal pudendal nerve exposure: Anomalies and prospects for functional reconstruction","O'Bichere A., Green C., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,7,14,3,2,1,6,0,20
