2008,"Left-Dominant Arrhythmogenic Cardiomyopathy. An Under-Recognized Clinical Entity","Sen-Chowdhry S., Syrris P., Prasad S.K., Hughes S.E., Merrifield R., Ward D., Pennell D.J., McKenna W.J.",07351097,"Journal of the American College of Cardiology",52, 25,14,22,24,12,58,0,72
2008,"Improved survival of thalassaemia major in the UK and relation to T2* cardiovascular magnetic resonance","Modell B., Khan M., Darlison M., Westwood M.A., Ingram D., Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",10, 1,22,27,32,6,65,0,87
2008,"Towards comprehensive assessment of mitral regurgitation using cardiovascular magnetic resonance","Chan K.M.J., Wage R., Symmonds K., Rahman-Haley S., Mohiaddin R.H., Firmin D.N., Pepper J.R., Pennell D.J., Kilner P.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",10, 1,6,6,10,2,18,0,24
2008,"Journal of cardiovascular magnetic resonance: Open access in 2008","Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",10, 1,0,1,0,0,1,0,1
2008,"Multi-center transferability of a breath-hold T2 technique for myocardial iron assessment","He T., Kirk P., Firmin D.N., Lam W.M., Chu W.C.W., Au W.-Y., Chan G.C.F., Tan R.S., Ng I., Biceroglu S., Aydinok Y., Fogel M.A., Cohen A.R., Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",10, 1,9,6,1,1,8,0,17
2008,"Combined chelation therapy in thalassemia major for the treatment of severe myocardial siderosis with left ventricular dysfunction","Tanner M.A., Pennell D.J., Galanello R., Dessi C., Smith G.C., Westwood M.A., Agus A., Pibiri M., Nair S.V., Walker J.M.",10976647,"Journal of Cardiovascular Magnetic Resonance",10, 1,23,21,17,2,40,0,63
2008,"Cardiovascular magnetic resonance and prognosis in cardiac amyloidosis","Maceira A.M., Prasad S.K., Hawkins P.N., Roughton M., Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",10, 1,11,15,13,9,37,0,48
2008,"Comparison of 2D and multislab 3D magnetic resonance techniques for measuring carotid wall volumes","Keenan N.G., Grasso A., Locca D., Roughton M., Gatehouse P.D., Firmin D.N., Pennell D.J.",10531807,"Journal of Magnetic Resonance Imaging",28, 6,0,3,1,0,4,0,4
2008,"Myocardial T*2 measurements in iron-overloaded thalassemia: An in vivo study to investigate optimal methods of quantification","He T., Gatehouse P.D., Smith G.C., Mohiaddin R.H., Pennell D.J., Firmin D.N.",07403194,"Magnetic Resonance in Medicine",60, 5,3,8,5,2,15,0,18
2008,"Perfusion CMR and SPECT in hypertrophic cardiomyopathy","O'Hanlon R., Teo K., Bucciarelli-Ducci C., Pennell D.J.",01675273,"International Journal of Cardiology",129, 1,0,0,0,0,0,0,0
2008,"Cardiovascular magnetic resonance and thalassaemia","Carpenter J.P., Pennell D.J.",15695794,"International Journal of Cardiovascular Imaging",24, 8,0,0,0,0,0,0,0
2008,"T2* Magnetic Resonance: Iron and Gold??Editorials published in JACC: Cardiovascular Imaging reflect the views of the authors and do not necessarily represent the views of JACC: Cardiovascular Imaging or the American College of Cardiology.","Pennell D.J.",1936878X,"JACC: Cardiovascular Imaging",1, 5,0,3,0,0,3,0,3
2008,"Late gadolinium enhancement in cardiomyopathy","Alpendurada F., Pennell D.J.",15695794,"International Journal of Cardiovascular Imaging",24, 6,0,0,1,0,1,0,1
2008,"Myocardial T2* measurement in iron-overloaded Thalassemia: An ex vivo study to investigate optimal methods of quantification","He T., Gatehouse P.D., Kirk P., Mohiaddin R.H., Pennell D.J., Firmin D.N.",07403194,"Magnetic Resonance in Medicine",60, 2,8,6,6,2,14,0,22
2008,"Myocardial perfusion in hypertensive patients with normal coronary angiograms","Kawecka-Jaszcz K., Bany R.P., Czarnecka D., Olszanecka A., Klecha A., Kwiecien-Sobstel A., Stolarz-Skrzypek K., Pennell D.J., Pasowicz M., Klimeczek P.",02636352,"Journal of Hypertension",26, 8,1,2,1,1,4,0,5
2008,"One-stop measurement of iron deposition in the anterior pituitary, liver, and heart in thalassemia patients","Lam W.W.M., Au W.Y., Chu W.C.W., Tam S., Ha S.Y., Pennell D.J.",10531807,"Journal of Magnetic Resonance Imaging",28, 1,7,7,5,2,14,0,21
2008,"The role of endomyocardial biopsy in the management of cardiovascular disease: A scientific statement from the American Heart Association, the American College of Cardiology, and the European Society of Cardiology","Anderson L., Pennell D.",0195668X,"European Heart Journal",29, 13,0,0,0,0,0,0,0
2008,"Haemodynamic significance of an anomalous right coronary with inter-arterial course assessed with intracoronary pressure measurements during dobutamine challenge","Dimopoulos K., Di Mario C., Barlis P., Pennell D., Goktekin O., Kaddoura S., Gatzoulis M.A.",01675273,"International Journal of Cardiology",126, 2,0,1,1,0,2,0,2
2008,"Late gadolinium enhancement in cardiomyopathy","Alpendurada F., Pennell D.J.",15695794,"The International Journal of Cardiovascular Imaging",, ,0,0,0,0,0,0,0
2008,"Integrated genomic approaches implicate osteoglycin (Ogn) in the regulation of left ventricular mass","Petretto E., Sarwar R., Grieve I., Lu H., Kumaran M.K., Muckett P.J., Mangion J., Schroen B., Benson M., Punjabi P.P., Prasad S.K., Pennell D.J., Kiesewetter C., Tasheva E.S., Corpuz L.M., Webb M.D., Conrad G.W., Kurtz T.W., Kren V., Fischer J., Hubner N., Pinto Y.M., Pravenec M., Aitman T.J., Cook S.A.",10614036,"Nature Genetics",40, 5,12,9,9,2,20,0,32
2008,"Oedema in acute myocardial infarction","Bucciarelli-Ducci C., Pennell D.J.",0195668X,"European Heart Journal",29, 10,0,0,0,0,0,0,0
2008,"Evaluation of nonischemic cardiomyopathies using cardiovascular magnetic resonance","O'Hanlon R., Prasad S.K., Pennell D.J.",10713581,"Journal of Nuclear Cardiology",15, 3,1,0,1,1,2,0,3
2008,"Integrated evaluation of hypertensive patients with cardiovascular magnetic resonance","Maceira A.M., Prasad S.K., Pennell D.J., Mohiaddin R.H.",01675273,"International Journal of Cardiology",125, 3,0,1,0,0,1,0,1
2008,"Effects of Oral Testosterone Treatment on Myocardial Perfusion and Vascular Function in Men With Low Plasma Testosterone and Coronary Heart Disease","Webb C.M., Elkington A.G., Kraidly M.M., Keenan N., Pennell D.J., Collins P.",00029149,"American Journal of Cardiology",101, 5,11,5,8,2,15,0,26
2008,"Glagov remodelling in the atherosclerotic carotid artery by cardiovascular magnetic resonance","Keenan N.G., Pennell D.J., Mohiaddin R.H.",13556037,"Heart",94, 2,1,1,0,0,1,0,2
2008,"Multiple coronary fistulae: A cause of subendocardial ischemia","Strange J.W., Bucciarelli-Ducci C., Mathur A., Pennell D.J.",00097322,"Circulation",117, 6,1,1,1,0,2,0,3
2008,"Perfusion Abnormality, Normal Coronaries, and Chest Pain**Editorials published in the Journal of the American College of Cardiology reflect the views of the authors and do not necessarily represent the views of JACC or the American College of Cardiology.","Pennell D.J.",07351097,"Journal of the American College of Cardiology",51, 4,2,2,2,1,5,0,7
2008,"Atrial enhancement by cardiovascular magnetic resonance in cardiac amyloidosis","Lyne J.C., Petryka J., Pennell D.J.",0195668X,"European Heart Journal",29, 2,0,2,2,1,5,0,5
2007,"Clinical role of advanced imaging in cardiology","Prasad S.K., Pennell D.J.",12729949,"Dialogues in Cardiovascular Medicine",12, 2,1,0,0,0,0,0,1
2007,"Pre- and post-synaptic sympathetic function in human hibernating myocardium","John A.S., Mongillo M., Depre C., Khan M.T., Rimoldi O.E., Pepper J.R., Dreyfus G.D., Pennell D.J., Camici P.G.",16197070,"European Journal of Nuclear Medicine and Molecular Imaging",34, 12,2,1,0,0,1,0,3
2007,"Direct comparison of myocardial perfusion cardiovascular magnetic resonance sequences with parallel acquisition","Lyne J.C., Gatehouse P.D., Assomull R.G., Smith G.C., Kellman P., Firmin D.N., Pennell D.J.",10531807,"Journal of Magnetic Resonance Imaging",26, 6,1,1,2,0,3,0,4
2007,"A Magnetic Resonance Imaging Study of Iron Overload in Hemopoietic Stem Cell Transplant Recipients With Increased Ferritin Levels","Au W.Y., Lam W.M., Chu W.C., Tam S., Wong W.K., Pennell D.J., Lie A.K., Liang R.",00411345,"Transplantation Proceedings",39, 10,8,3,3,2,8,0,16
2007,"Shape-based myocardial contractility analysis using multivariate outlier detection","Lekadir K., Keenan N., Pennell D., Yang G.-Z.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4792, 2,1,0,0,0,0,0,1
2007,"Myocardial late gadolinium enhancement in specific cardiomyopathies by cardiovascular magnetic resonance: A preliminary experience","Silva C., Moon J.C., Elkington A.G., John A.S., Mohiaddin R.H., Pennell D.J.",15582027,"Journal of Cardiovascular Medicine",8, 12,6,6,4,1,11,0,17
2007,"Editor's page JCMR: The end of a decade, the start of a new venture","Pennell D.",10976647,"Journal of Cardiovascular Magnetic Resonance",9, 6,0,0,0,0,0,0,0
2007,"Role of delayed enhancement MRI in patients with acute coronary syndrome and unobstructed coronary arteries: Reply [5]","Assomull R., Davies S., Pennell D., Prasad S.",0195668X,"European Heart Journal",28, 19,0,0,0,0,0,0,0
2007,"Clefts Can Be Seen in the Basal Inferior Wall of the Left Ventricle and the Interventricular Septum in Healthy Volunteers as Well as Patients by Cardiovascular Magnetic Resonance","Johansson B., Maceira A.M., Babu-Narayan S.V., Moon J.C., Pennell D.J., Kilner P.J.",07351097,"Journal of the American College of Cardiology",50, 13,6,2,3,0,5,0,11
2007,"Recommendations on sub-speciality accreditation in cardiology: The Coordination Task Force on Sub-speciality Accreditation of the European Board for the Speciality of Cardiology","Lopez-Sendon J., Mills P., Weber H., Michels R., Mario C.D., Filippatos G.S., Heras M., Fox K., Merino J., Pennell D.J., Sochor H., Ortoli J., Szatmari A., Pinto F., Polak P., Amlie J.P., Oto A., Lainscak M., Fox K., Kearney P., Goncalves L., Huikuri H., Carrera C.",0195668X,"European Heart Journal",28, 17,4,0,0,0,0,0,4
2007,"Myocardial tissue characterization and the role of chronic anemia in sickle cell cardiomyopathy","Westwood M.A., Wonke B., Pennell D.J., Shah F., Anderson L.J., Strange J.W., Tanner M.A., Maceira A.M., Howard J., Porter J.B., Walker J.M.",10531807,"Journal of Magnetic Resonance Imaging",26, 3,9,5,1,0,6,0,15
2007,"Myocardial iron loading by magnetic resonance imaging T2* in good prognostic myelodysplastic syndrome patients on long-term blood transfusions","Chacko J., Pennell D.J., Tanner M.A., Hamblin T.J., Wonke B., Levy T., Thomas P.W., Killick S.B.",00071048,"British Journal of Haematology",138, 5,24,7,10,3,20,0,44
2007,"An unusual case of cardiac amyloidosis [3]","Bucciarelli-Ducci C., Pennell D.J.",08848734,"Journal of General Internal Medicine",22, 9,1,0,0,0,0,0,1
2007,"New publishing arrangements for JCMR","Pennell D.",10976647,"Journal of Cardiovascular Magnetic Resonance",9, 5,1,0,0,0,0,0,1
2007,"The association of left ventricular mass with blood pressure, cigarette smoking and alcohol consumption; data from the LARGE heart study","Payne J.R., Pennell D.J., Montgomery H.E., James L.E., Eleftheriou K.I., Hawe E., Mann J., Stronge A., Banham K., World M., Humphries S.E.",01675273,"International Journal of Cardiology",120, 1,2,0,0,0,0,0,2
2007,"Myocardial pre-synaptic sympathetic function correlates with glucose uptake in the failing human heart","Mongillo M., John A.S., Leccisotti L., Pennell D.J., Camici P.G.",16197070,"European Journal of Nuclear Medicine and Molecular Imaging",34, 8,6,3,1,0,4,0,10
2007,"Cardiovascular magnetic resonance in the evaluation of heart failure","Assomull R.G., Pennell D.J., Prasad S.K.",13556037,"Heart",93, 8,10,2,4,1,7,0,17
2007,"Publishing Journal of Cardiovascular Magnetic Resonance: The future","Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",9, 4,0,0,0,0,0,0,0
2007,"Black-blood T2* technique for myocardial iron measurement in thalassemia","He T., Gatehouse P.D., Kirk P., Tanner M.A., Smith G.C., Keegan J., Mohiaddin R.H., Pennell D.J., Firmin D.N.",10531807,"Journal of Magnetic Resonance Imaging",25, 6,8,3,5,1,9,0,17
2007,"Progressive myocardial scarring from sarcoidosis","Silva C., Moon J.C., Pennell D.J.",15582027,"Journal of Cardiovascular Medicine",8, 6,0,0,0,0,0,0,0
2007,"Normalized left ventricular volumes and function in thalassemia major patients with normal myocardial iron","Westwood M.A., Anderson L.J., Maceira A.M., Shah F.T., Prescott E., Porter J.B., Wonke B., Walker J.M., Pennell D.J.",10531807,"Journal of Magnetic Resonance Imaging",25, 6,10,6,10,2,18,0,28
2007,"The role of cardiovascular magnetic resonance in patients presenting with chest pain, raised troponin, and unobstructed coronary arteries","Assomull R.G., Lyne J.C., Keenan N., Gulati A., Bunce N.H., Davies S.W., Pennell D.J., Prasad S.K.",0195668X,"European Heart Journal",28, 10,38,21,32,7,60,0,98
2007,"A randomized, placebo-controlled, double-blind trial of the effect of combined therapy with deferoxamine and deferiprone on myocardial iron in thalassemia major using cardiovascular magnetic resonance","Tanner M.A., Galanello R., Dessi C., Smith G.C., Westwood M.A., Agus A., Roughton M., Assomull R., Nair S.V., Walker J.M., Pennell D.J.",00097322,"Circulation",115, 14,70,49,25,7,81,0,151
2007,"Haplotype of growth hormone and angiotensin I-converting enzyme genes, serum angiotensin I-converting enzyme and ventricular growth: Pathway inference in pharmacogenetics","Huang S., Chen X.-H., Payne J.R., Pennell D.J., Gohlke P., Smith M.J., Day I.N.M., Montgomery H.E., Gaunt T.R.",17446872,"Pharmacogenetics and Genomics",17, 4,0,3,2,0,5,0,5
2007,"Role of non-invasive imaging in the management of coronary artery disease: An assessment of likely change over the next 10 years. A report from the British Cardiovascular Society Working Group","Gershlick A.H., Signy M., Wilde P., De Belder M., Chambers J., Hackett D., Keal R., Kelion A., Neubauer S., Pennell D.J., Rothman M.",13556037,"Heart",93, 4,23,10,6,1,17,0,40
2007,"CMR of ventricular function","Keenan N.G., Pennell D.J.",07422822,"Echocardiography",24, 2,14,9,1,3,13,0,27
2007,"Cardiovascular magnetic resonance at 0.5T in five patients with permanent pacemakers","Heatlie G., Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",9, 1,6,2,2,0,4,0,10
2007,"Editor's page: JCMR-faster production and citation for 2007","Pennell D.J.",10976647,"Journal of Cardiovascular Magnetic Resonance",9, 1,0,0,0,0,0,0,0
2006,"Left ventricular growth response to exercise and cigarette smoking: Data from LARGE Heart","Payne J.R., Pennell D.J., Montgomery H.E., Eleftheriou K.I., James L.E., Hawe E., Mann J., Stronge A., Kotwinski P., World M., Humphries S.E.",13556037,"Heart",92, 12,3,1,2,0,3,0,6
2006,"Reference right ventricular systolic and diastolic function normalized to age, gender and body surface area from steady-state free precession cardiovascular magnetic resonance","Maceira A.M., Prasad S.K., Khan M., Pennell D.J.",0195668X,"European Heart Journal",27, 23,32,26,24,7,57,0,89
2006,"Journal of Cardiovascular Magnetic Resonance: Editor's page","Pennell D.",10976647,"Journal of Cardiovascular Magnetic Resonance",8, 6,0,0,0,0,0,0,0
2006,"Cardiac magnetic resonance, fibrosis, and prognosis in dilated cardiomyopathy","Pennell D.J., DeMaria A.N.",15568571,"ACC Cardiosource Review Journal",15, 12,0,0,0,0,0,0,0
2006,"Evaluation of carotid artery wall volume measurement using novel semiautomated analysis software","Varghese A., Merrifield R.D., Crowe L.A., Collins S.A., Keenan N.G.J., Firmin D.N., Guang Z.Y., Pennell D.J.",10531807,"Journal of Magnetic Resonance Imaging",24, 6,9,2,1,0,3,0,12
2006,"Cardiovascular Magnetic Resonance in Arrhythmogenic Right Ventricular Cardiomyopathy Revisited. Comparison With Task Force Criteria and Genotype","Sen-Chowdhry S., McKenna W.J., Prasad S.K., Syrris P., Wage R., Ward D., Merrifield R., Smith G.C., Firmin D.N., Pennell D.J.",07351097,"Journal of the American College of Cardiology",48, 10,35,26,13,6,45,0,80
2006,"Cardiovascular Magnetic Resonance, Fibrosis, and Prognosis in Dilated Cardiomyopathy","Assomull R.G., Prasad S.K., Lyne J., Smith G., Burman E.D., Khan M., Sheppard M.N., Poole-Wilson P.A., Pennell D.J.",07351097,"Journal of the American College of Cardiology",48, 10,120,53,67,25,145,0,265
2006,"T2* effects in the dual-sequence method for high-dose first-pass myocardial perfusion","Gatehouse P., Lyne J., Smith G., Pennell D., Firmin D.",10531807,"Journal of Magnetic Resonance Imaging",24, 5,0,0,0,0,0,0,0
2006,"Severe endothelial dysfunction in young women with polycystic ovary syndrome is only partially explained by known cardiovascular risk factors","Sorensen M.B., Franks S., Robertson C., Pennell D.J., Collins P.",03000664,"Clinical Endocrinology",65, 5,14,1,2,4,7,0,21
2006,"Primary myocardial dysfunction in autosomal dominant EDMD. A tissue Doppler and cardiovascular magnetic resonance study","Smith G., Kinali M., Prasad S., Bonne G., Muntoni F., Pennell D., Nihoyannopoulos P.",10976647,"Journal of Cardiovascular Magnetic Resonance",8, 5,5,1,4,0,5,0,10
2006,"Multi-center validation of the transferability of the magnetic resonance T2* technique for the quantification of tissue iron","Tanner M.A., He T., Westwood M.A., Firmin D.N., Pennell D.J.",03906078,"Haematologica",91, 10,27,10,6,2,18,0,45
2006,"Development of a novel optimized breathhold technique for myocardial T2 measurement in thalassemia","He T., Gatehouse P.D., Anderson L.J., Tanner M., Keegan J., Pennell D.J., Firmin D.N.",10531807,"Journal of Magnetic Resonance Imaging",24, 3,17,0,5,0,5,0,22
2006,"The histological basis of late gadolinium enhancement cardiovascular magnetic resonance in a patient with Anderson-Fabry disease.","Moon J.C., Sheppard M., Reed E., Lee P., Elliott P.M., Pennell D.J.",10976647,"Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance",8, 3,26,16,11,2,29,0,55
2006,"Normalized left ventricular systolic and diastolic function by steady state free precession cardiovascular magnetic resonance.","Maceira A.M., Prasad S.K., Khan M., Pennell D.J.",10976647,"Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance",8, 3,60,29,30,5,64,0,124
2006,"Myocardial iron loading in patients with thalassemia major on deferoxamine chelation.","Tanner M.A., Galanello R., Dessi C., Westwood M.A., Smith G.C., Nair S.V., Anderson L.J., Walker J.M., Pennell D.J.",10976647,"Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance",8, 3,42,11,13,2,26,0,68
2006,"Myocardial infarction following sickle cell chest syndrome","Tanner M.A., Westwood M.A., Pennell D.J.",00071048,"British Journal of Haematology",134, 1,3,0,0,0,0,0,3
2006,"Comparison Between Myocardial Contrast Echocardiography and Single-Photon Emission Computed Tomography for Predicting Transmurality of Acute Myocardial Infarction","Hayat S.A., Janardhanan R., Moon J.C.C., Pennell D.J., Senior R.",00029149,"American Journal of Cardiology",97, 12,6,0,2,0,2,0,8
2006,"Comparison of the dual receptor endothelin antagonist enrasentan with enalapril in asymptomatic left ventricular systolic dysfunction: A cardiovascular magnetic resonance study","Prasad S.K., Dargie H.J., Smith G.C., Barlow M.M., Grothues F., Groenning B.A., Cleland J.G.F., Pennell D.J.",13556037,"Heart",92, 6,8,2,1,1,4,0,12
2006,"Randomized controlled trial of deferiprone or deferoxamine in beta-thalassemia major patients with asymptomatic myocardial siderosis","Pennell D.J., Berdoukas V., Karagiorga M., Ladis V., Piga A., Aessopos A., Gotsis E.D., Tanner M.A., Smith G.C., Westwood M.A., Wonke B., Galanello R.",00064971,"Blood",107, 9,108,40,30,11,81,0,189
2006,"Myocardial salvage: Retrospection, resolution, and radio waves","Pennell D.",00097322,"Circulation",113, 15,16,7,2,2,11,0,27
2006,"Contrast echocardiography versus gated single photon emission computed tomography for the assessment of parameters of left ventricular remodeling after acute myocardial infarction","Lim T.K., Burden L., Janardhanan R., Dwivedi G., Ping C., Moon J., Pennell D.J., Senior R.",08947317,"Journal of the American Society of Echocardiography",19, 3,6,1,0,0,1,0,7
2006,"MRI and iron-overload cardiomyopathy in thalassaemia","Pennell D., Owen O.G.",00097322,"Circulation",113, 11,9,0,0,1,1,0,10
2006,"Variation in the lipoprotein lipase gene influences exercise-induced left ventricular growth","Flavell D.M., Wootton P.T.E., Myerson S.G., World M.J., Pennell D.J., Humphries S.E., Talmud P.J., Montgomery H.E.",09462716,"Journal of Molecular Medicine",84, 2,2,0,0,0,0,0,2
2006,"Ventricular fibrosis suggested by cardiovascular magnetic resonance in adults with repaired tetralogy of Fallot and its relationship to adverse markers of clinical outcome","Babu-Narayan S.V., Gatzoulis M.A., Kilner P.J., Li W., Moon J.C., Goktekin O., Davlouros P.A., Khan M., Ho S.Y., Pennell D.J.",00097322,"Circulation",113, 3,56,28,23,13,64,0,120
2006,"Development of thalassaemic iron overload cardiomyopathy despite low liver iron levels and meticulous compliance to desferrioxamine","Anderson L.J., Westwood M.A., Prescott E., Walker J.M., Pennell D.J., Wonke B.",00015792,"Acta Haematologica",115, 1-2,19,7,3,0,10,0,29
2005,"Interstudy reproducibility of 3D volume selective fast spin echo sequence for quantifying carotid artery wall volume in asymptomatic subjects","Varghese A., Crowe L.A., Mohiaddin R.H., Gatehouse P.D., Yang G.Z., Firmin D.N., Pennell D.J.",00219150,"Atherosclerosis",183, 2,13,2,1,0,3,0,16
2005,"T2* magnetic resonance and myocardial iron in thalassemia","Pennell D.J.",00778923,"Annals of the New York Academy of Sciences",1054, ,26,8,8,7,23,0,49
2005,"Improved accuracy of low-power contrast echocardiography for the assessment of left ventricular remodeling compared with unenhanced harmonic echocardiography after acute myocardial infarction: Comparison with cardiovascular magnetic resonance imaging","Lim T.K., Burden L., Janardhanan R., Ping C., Moon J., Pennell D., Senior R.",08947317,"Journal of the American Society of Echocardiography",18, 11,14,2,3,0,5,0,19
2005,"Randomized comparison of stentless versus stented valves for aortic stenosis: Effects on left ventricular mass","Perez De Arenaza D., Lees B., Flather M., Nugara F., Husebye T., Jasinski M., Cisowski M., Khan M., Henein M., Gaer J., Guvendik L., Bochenek A., Wos S., Lie M., Van Nooten G., Pennell D., Pepper J.",00097322,"Circulation",112, 17,23,10,6,0,16,0,39
