2007,"Recombination and the nature of bacterial speciation","Fraser C., Hanage W.P., Spratt B.G.",00368075,"Science",315, 5811,0,8,20,28,18,46
2006,"Pneumonia and septicemia caused by Burkholderia thailandensis in the United States","Glass M.B., Wilkins P.P., Gee J.E., Steigerwalt A.G., Cavuoti D., Barton T., Hardy R.D., Godoy D., Spratt B.G., Clark T.A.",00951137,"Journal of Clinical Microbiology",44, 12,0,4,6,10,4,14
2006,"Introduction: Species and speciation in micro-organisms","Spratt B.G., Staley J.T., Fisher M.C.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",361, 1475,0,0,2,2,1,3
2006,"Sequences, sequence clusters and bacterial species","Hanage W.P., Fraser C., Spratt B.G.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",361, 1475,6,4,4,8,7,21
2006,"Modelling bacterial speciation","Hanage W.P., Spratt B.G., Turner K.M.E., Fraser C.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",361, 1475,4,4,5,9,7,20
2006,"Identification of individuals with gonorrhoea within sexual networks: a population-based study","Choudhury B., Risley C.L., Ghani A.C., Bishop C.J., Ward H., Fenton K.A., Ison C.A., Spratt B.G.",01406736,"Lancet",368, 9530,1,6,8,14,4,19
2006,"Nonrandom distribution of Burkholderia pseudomallei clones in relation to geographical location and virulence","Vesaratchavest M., Feil E.J., Peacock S.J., Tumapa S., Day N.P.J., Wuthiekanun V., Chierakul W., Holden M.T.G., White N.J., Currie B.J., Spratt B.G.",00951137,"Journal of Clinical Microbiology",44, 7,0,9,8,17,2,19
2006,"Enhanced invasiveness of bovine-derived neonatal sequence type 17 group B Streptococcus is independent of capsular serotype","Jones N., Oliver K.A., Barry J., Harding R.M., Bisharat N., Spratt B.G., Peto T., Crook D.W.",10584838,"Clinical Infectious Diseases",42, 7,1,4,7,11,3,15
2006,"The impact of homologous recombination on the generation of diversity in bacteria","Hanage W.P., Fraser C., Spratt B.G.",00225193,"Journal of Theoretical Biology",239, 2,3,7,9,16,5,24
2006,"Genetic analysis of the capsular biosynthetic locus from all 90 pneumococcal serotypes","Bentley S.D., Quail M.A., Samuel G., Skovsted I.C., Kaltoft M.S., Barrell B., Reeves P.R., Parkhill J., Spratt B.G., Aanensen D.M., Mavroidi A., Saunders D., Rabbinowitsch E., Collins M., Donohoe K., Harris D., Murphy L.",15537390,"PLoS Genetics",2, 3,1,9,6,15,3,19
2006,"A successful, diverse disease-associated lineage of nontypeable pneumococci that has lost the capsular biosynthesis locus","Hanage W.P., Kaijalainen T., Saukkoriipi A., Rickcord J.L., Spratt B.G.",00951137,"Journal of Clinical Microbiology",44, 3,2,1,2,3,0,5
2006,"Genetic analysis of the capsular biosynthetic locus from all 90 pneumococcal serotypes.","Bentley S.D., Quail M.A., Samuel G., Skovsted I.C., Kaltoft M.S., Barrell B., Reeves P.R., Parkhill J., Spratt B.G., Aanensen D.M., Mavroidi A., Saunders D., Rabbinowitsch E., Collins M., Donohoe K., Harris D., Murphy L.",15537404,"PLoS genetics.",2, 3,0,8,8,16,8,24
2005,"Melioidosis in New Caledonia","Le Hello S., Currie B.J., Godoy D., Spratt B.G., Mikulski M., Lacassin F., Garin B.",10806040,"Emerging Infectious Diseases",11, 10,0,0,3,3,1,4
2005,"The epidemiology of ciprofloxacin resistant isolates of Neisseria gonorrhoeae in Scotland 2002: A comparison of phenolypic and genotypic analysis","Palmer H.M., Young H., Martin I.M.C., Ison C.A., Spratt B.G.",13684973,"Sexually Transmitted Infections",81, 5,2,3,4,7,0,9
2005,"WebACT - An online companion for the Artemis Comparison Tool","Abbott J.C., Aanensen D.M., Rutherford K., Butcher S., Spratt B.G.",13674803,"Bioinformatics",21, 18,5,8,3,11,4,20
2005,"Changing epidemiologic profile of quinolone-resistant Neisseria gonorrhoeae in London","Martin I.M.C., Ison C.A., Aanensen D.M., Fenton K.A., Spratt B.G.",00221899,"Journal of Infectious Diseases",192, 7,2,4,4,8,0,10
2005,"Using multilocus sequence data to define the pneumococcus","Hanage W.P., Kaijalainen T., Herva E., Saukkoriipi A., Syrjanen R., Spratt B.G.",00219193,"Journal of Bacteriology",187, 17,11,6,4,10,4,25
2005,"Re-evaluating prokaryotic species","Gevers D., Thompson F.L., Swings J., Cohan F.M., Lawrence J.G., Spratt B.G., Coenye T., Feil E.J., Stackebrandt E., Van de Peer Y., Vandamme P.",17401526,"Nature Reviews Microbiology",3, 9,44,48,40,88,29,161
2005,"Multilocus sequence typing of Swedish invasive group B streptococcus isolates indicates a neonatally associated genetic lineage and capsule switching","Luan S.-L., Granlund M., Sellin M., Lagergard T., Spratt B.G., Norgren M.",00951137,"Journal of Clinical Microbiology",43, 8,7,11,12,23,3,33
2005,"The multilocus sequence typing network: mlst.net","Aanensen D.M., Spratt B.G.",03051048,"Nucleic Acids Research",33, 2,8,10,6,16,7,31
2005,"Identity and prevalence of multilocus sequence typing-defined clones of group A streptococci within a hospital setting","McGregor K.F., Spratt B.G.",00951137,"Journal of Clinical Microbiology",43, 4,6,2,2,4,2,12
2005,"Fuzzy species among recombinogenic bacteria","Hanage W.P., Fraser C., Spratt B.G.",17417007,"BMC Biology",3, ,21,13,8,21,8,50
2005,"Neutral microepidemic evolution of bacterial pathogens","Fraser C., Hanage W.P., Spratt B.G.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",102, 6,10,8,9,17,8,35
2005,"Invasiveness of serotypes and clones of Streptococcus pneumoniae among children in Finland","Hanage W.P., Kaijalainen T.H., Syrjanen R.K., Auranen K., Leinonen M., Makela P.H., Spratt B.G.",00199567,"Infection and Immunity",73, 1,11,6,5,11,7,29
2004,"Emergence of penicillin-nonsusceptible Streptococcus pneumoniae clones expressing serotypes not present in the antipneumococcal conjugate vaccine","Porat N., Arguedas A., Spratt B.G., Trefler R., Brilla E., Loaiza C., Godoy D., Bilek N., Dagan R.",00221899,"Journal of Infectious Diseases",190, 12,26,16,11,27,7,60
2004,"Displaying the relatedness among isolates of bacterial species - The eBURST approach","Spratt B.G., Hanage W.P., Li B., Aanensen D.M., Feil E.J.",03781097,"FEMS Microbiology Letters",241, 2,6,11,18,29,6,41
2004,"John Maynard Smith (1920-2004).","Spratt B.G.",15671348,"Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",4, 4,1,0,0,0,0,1
2004,"Evolutionary genetics of the capsular locus of serogroup 6 pneumococci","Mavroidi A., Godoy D., Aanensen D.M., Robinson D.A., Hollingshead S.K., Spratt B.G.",00219193,"Journal of Bacteriology",186, 24,6,5,5,10,8,24
2004,"Isolates of Burkholderia pseudomallei from northern Australia are distinct by multilocus sequence typing, but strain types do not correlate with clinical presentation","Cheng A.C., Godoy D., Mayo M., Gal D., Spratt B.G., Currie B.J.",00951137,"Journal of Clinical Microbiology",42, 12,9,6,4,10,1,20
2004,"Temporal and geographic stability of the serogroup-specific invasive disease potential of Streptococcus pneumoniae in children","Brueggemann A.B., Peto T.E.A., Crook D.W., Butler J.C., Kristinsson K.G., Spratt B.G.",00221899,"Journal of Infectious Diseases",190, 7,22,15,15,30,9,61
2004,"Multilocus sequence typing of Candida albicans: Strategies, data exchange and applications","Bougnoux M.-E., Aanensen D.M., Morand S., Theraud M., Spratt B.G., d'Enfert C.",15671348,"Infection, Genetics and Evolution",4, 3,11,2,8,10,2,23
2004,"Exploring the concept of clonality in bacteria.","Spratt B.G.",10643745,"Methods in molecular biology (Clifton, N.J.)",266, ,4,3,2,5,0,9
2004,"Multilocus sequence typing of Streptococcus pyogenes representing most known emm types and distinctions among subpopulation genetic structures","McGregor K.F., Spratt B.G., Kalia A., Bennett A., Bilek N., Beall B., Bessen D.E.",00219193,"Journal of Bacteriology",186, 13,19,5,8,13,4,36
2004,"Complete genomes of two clinical Staphylococcus aureus strains: Evidence for the evolution of virulence and drug resistance","Holden M.T.G., Atkin R., Barron A., Bason N., Bentley S.D., Chillingworth C., Chillingworth T., Churcher C., Clark L., Corton C., Cronin A., Feil E.J., Doggett J., Dowd L., Feltwell T., Hance Z., Harris B., Hauser H., Holroyd S., Jagels K., James K.D., Lennard N., Lindsay J.A., Line A., Mayes R., Moule S., Mungall K., Ormond D., Quail M.A., Rabbinowitsch E., Rutherford K., Sanders M., Sharp S., Peacock S.J., Simmonds M., Stevens K., Whitehead S., Barrell B.G., Spratt B.G., Parkhill J., Day N.P.J., Enright M.C., Foster T.J., Moore C.E., Hurst L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",101, 26,102,32,31,63,21,186
2004,"Rapid sequence-based identification of gonococcal transmission clusters in a large metropolitan area","Martin I.M.C., Ison C.A., Aanensen D.M., Fenton K.A., Spratt B.G.",00221899,"Journal of Infectious Diseases",189, 8,15,14,11,25,8,48
2004,"A Locus Contained within A Variable Region of Pneumococcal Pathogenicity Island 1 Contributes to Virulence in Mice","Brown J.S., Gilliland S.M., Spratt B.G., Holden D.W.",00199567,"Infection and Immunity",72, 3,3,2,1,3,1,7
2004,"eBURST: Inferring Patterns of Evolutionary Descent among Clusters of Related Bacterial Genotypes from Multilocus Sequence Typing Data","Feil E.J., Li B.C., Aanensen D.M., Hanage W.P., Spratt B.G.",00219193,"Journal of Bacteriology",186, 5,120,62,75,137,61,318
2004,"Group A Streptococci from a Remote Community Have Novel Multilocus Genotypes but Share emm Types and Housekeeping Alleles with Isolates from Worldwide Sources","McGregor K.F., Bessen D.E., Bilek N., Bennett A., Kalia A., Beall B., Carapetis J.R., Currie B.J., Sriprakash K.S., Spratt B.G.",00221899,"Journal of Infectious Diseases",189, 4,10,1,4,5,2,17
2004,"Ability of Pneumococcal Serotypes and Clones to Cause Acute Otitis Media: Implications for the Prevention of Otitis Media by Conjugate Vaccines","Hanage W.P., Auranen K., Syrjanen R., Herva E., Makela P.H., Kilpi T., Spratt B.G.",00199567,"Infection and Immunity",72, 1,16,4,7,11,2,29
2003,"Group a Streptococcal Infections in Sweden: A Comparative Study of Invasive and Noninvasive Infections and Analysis of Dominant T28 emm28 Isolates","Eriksson B.K.G., Norgren M., McGregor K., Spratt B.G., Normark B.H.",10584838,"Clinical Infectious Diseases",37, 9,15,4,5,9,0,24
2003,"Characterization of German penicillin non-susceptible serotype 23F pneumococci using multilocus sequence typing","Reinert R.R., Muckel S., Al-Lahham A., Spratt B.G., Brueggemann A.B., Hakenbeck R., Lutticken R.",00222615,"Journal of Medical Microbiology",52, 11,5,1,1,2,0,7
2003,"Geographic Distribution and Clonal Diversity of Streptococcus pneumoniae Serotype 1 Isolates","Brueggemann A.B., Spratt B.G.",00951137,"Journal of Clinical Microbiology",41, 11,19,7,11,18,7,44
2003,"Erratum: Multilocus Sequence Typing and Evolutionary Relationships among the Causative Agents of Melioidosis and Glanders, Burkholderia pseudomallei and Burkholderia mallei (Journal of Clinical Microbiology (2003) 41:5 (2068-2079))","Godoy D., Randle G., Simpson A.J., Aanensen D.M., Pitt T.L., Kinoshita R., Spratt B.G.",00951137,"Journal of Clinical Microbiology",41, 10,1,0,1,1,1,3
2003,"How clonal is Staphylococcus aureus?","Feil E.J., Spratt B.G., Moore C.E., Day N.P.J., Cooper J.E., Grundmann H., Robinson D.A., Enright M.C., Berendt T., Peacock S.J., Smith J.M., Murphy M.",00219193,"Journal of Bacteriology",185, 11,100,24,22,46,14,160
2003,"Multilocus sequence typing system for group B streptococcus","Jones N., Harding R.M., Bisharat N., Spratt B.G., Bohnsack J.F., Takahashi S., Oliver K.A., Chan M.-S., Kunst F., Glaser P., Rusniok C., Crook D.W.M.",00951137,"Journal of Clinical Microbiology",41, 6,49,12,19,31,7,87
2003,"Clonal relationships between invasive and carriage Streptococcus pneumoniae and serotype- and clone-specific differences in invasive disease potential","Brueggemann A.B., Griffiths D.T., Meats E., Peto T., Crook D.W., Spratt B.G.",00221899,"Journal of Infectious Diseases",187, 9,75,21,34,55,17,147
2003,"Multilocus sequence typing and evolutionary relationships among the causative agents of melioidosis and glanders, Burkholderia pseudomallei and Burkholderia mallei","Godoy D., Randle G., Simpson A.J., Aanensen D.M., Pitt T.L., Kinoshita R., Spratt B.G.",00951137,"Journal of Clinical Microbiology",41, 5,59,19,18,37,11,107
2003,"Characterization of encapsulated and noncapsulated Haemophilus influenzae and determination of phylogenetic relationships by multilocus sequence typing","Meats E., Feil E.J., Stringer S., Cody A.J., Goldstein R., Kroll J.S., Popovic T., Spratt B.G.",00951137,"Journal of Clinical Microbiology",41, 4,48,22,10,32,13,93
2003,"Stomachs out of Africa","Spratt B.G.",00368075,"Science",299, 5612,2,0,0,0,0,2
2003,"Identification of multidrug-resistant Streptococcus pneumoniae strains isolated in Poland by multilocus sequence typing","Sadowy E., Zhou J., Meats E., Gniadkowski M., Spratt B.G., Hryniewicz W.",10766294,"Microbial Drug Resistance",9, 1,7,2,1,3,0,10
2003,"Report from a WHO Working Group: Standard method for detecting upper respiratory carriage of Streptococcus pneumoniae","O'Brien K.L., Leinonen M., Kaltoft M., Kilpi T., Makela P.H., Klugman K., Leach A., Levine M., Lipsitch M., Prado V., Sombrero L., Nohynek H., Spratt B., Adegbola R.A., Cherian T., Mulholland K., Dagan R., Yagupsky P., Gratten M., Herva E.",08913668,"Pediatric Infectious Disease Journal",22, 2,11,7,20,27,6,44
2003,"Stability of serotypes during nasopharyngeal carriage of Streptococcus pneumoniae","Meats E., Brueggemann A.B., Enright M.C., Sleeman K., Griffiths D.T., Crook D.W., Spratt B.G.",00951137,"Journal of Clinical Microbiology",41, 1,30,2,4,6,1,37
2002,"Depleted uranium: A new battlefield hazard","Murray V.S.G., Bailey M.R., Spratt B.G.",01406736,"Lancet",360, 1,4,2,0,2,0,6
2002,"Emergence in Vietnam of Streptococcus pneumoniae resistant to multiple antimicrobial agents as a result of dissemination of the multiresistant Spain23F-1 clone","Parry C.M., Day N.P.J., White N.J., Hien T.T., Spratt B.G., Farrar J.J., Duong N.M., Zhou J., Mai N.T.H., Diep T.S., Thinh L.Q., Wain J., Chau N.V.V., Griffiths D.",00664804,"Antimicrobial Agents and Chemotherapy",46, 11,4,2,3,5,0,9
2002,"Comments upon human exposure to depleted uranium during and after the Gulf and Balkans conflicts (multiple letters)","Hamilton E.I., Spratt B.G.",09524746,"Journal of Radiological Protection",22, 3,0,0,0,0,0,0
2002,"Invited Editorial: Depleted uranium munitions - Where are we now?","Spratt B.G.",09524746,"Journal of Radiological Protection",22, 2,0,0,0,0,0,0
2002,"The health effects of depleted uranium munitions: A summary","Bailey M.R., Spratt B., Stoneham M., Al-Bader S., Collins P., Green N., Scott M., Wilkins M., Beral V., Clayton D.B., Darby S.C., Goodhead D.T., Hendry J., Marsh C., Murray V., Smith B.",09524746,"Journal of Radiological Protection",22, 2,5,0,0,0,2,7
2002,"The evolutionary history of methicillin-resistant Staphylococcus aureus (MRSA)","Enright M.C., Robinson D.A., Randle G., Feil E.J., Grundmann H., Spratt B.G.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",99, 11,249,59,57,116,50,415
2002,"Influence of recombination and niche separation on the population genetic structure of the pathogen Streptococcus pyogenes","Kalia A., Spratt B.G., Enright M.C., Bessen D.E.",00199567,"Infection and Immunity",70, 4,19,2,4,6,1,26
2002,"Retraction [1]","Day N.P.J., Moore C.E., Enright M.C., Berendt A.R., Smith J.M., Murphy M.F., Peacock S.J., Spratt B.G., Feil E.J.",00368075,"Science",295, 5557,3,1,1,2,0,5
2001,"Database-driven Multi Locus Sequence Typing (MLST) of bacterial pathogens","Chan M.-S., Maiden M.C.J., Spratt B.G.",13674803,"Bioinformatics",17, 11,29,9,4,13,3,45
2001,"Recombination and the population structures of bacterial pathogens","Feil E.J., Spratt B.G.",00664227,"Annual Review of Microbiology",55, ,86,20,8,28,13,127
2001,"The relative contributions of recombination and point mutation to the diversification of bacterial clones","Spratt B.G., Hanage W.P., Feil E.J.",13695274,"Current Opinion in Microbiology",4, 5,34,6,7,13,5,52
2001,"Dynamics of penicillin-susceptible clones in invasive pneumococcal disease","Normark B.H., Normark S., Kallenius G., Kalin M., Ortqvist A., Akerlund T., Liljequist B.O., Hedlund J., Svenson S.B., Zhou J., Spratt B.G.",00221899,"Journal of Infectious Diseases",184, 7,26,3,12,15,6,47
2001,"Directional gene movement from human-pathogenic to commensal-like streptococci","Kalia A., Enright M.C., Spratt B.G., Bessen D.E.",00199567,"Infection and Immunity",69, 8,24,7,8,15,4,43
2001,"Nomenclature of major antimicrobial-resistant clones of Streptococcus pneumoniae defined by the pneumococcal molecular epidemiology network","McGee L., Tomasz A., Klugman K.P., McDougal L., Zhou J., Spratt B.G., Tenover F.C., George R., Hakenbeck R., Hryniewicz W., Lefevre J.C.",00951137,"Journal of Clinical Microbiology",39, 7,159,31,30,61,13,233
2001,"A link between virulence and ecological abundance in natural populations of Staphylococcus aureus","Day N.P.J., Moore C.E., Enright M.C., Berendt A.R., Maynard Smith J., Murphy M.F., Peacock S.J., Spratt B.G., Feil E.J.",00368075,"Science",292, 5514,60,9,3,12,1,73
2001,"Multilocus sequence typing of Streptococcus pyogenes and the relationships between emm type and clone","Enright M.C., Spratt B.G., Kalia A., Cross J.H., Bessen D.E.",00199567,"Infection and Immunity",69, 4,101,14,10,24,10,135
2001,"Recombination within natural populations of pathogenic bacteria: Short-term empirical estimates and long-term phylogenetic consequences","Feil E.J., Moore C.E., Zhou J., Spratt B.G., Holmes E.C., Bessen D.E., Chan M.-S., Day N.P.J., Enright M.C., Goldstein R., Hood D.W., Kalia A.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",98, 1,153,22,21,43,9,205
2000,"Prevention of pneumococcal disease by vaccination: Does serotype replacement matter?","Spratt B.G., Greenwood B.M.",01406736,"Lancet",356, 9237,59,9,8,17,6,82
2000,"Molecular typing of bacteria directly from cerebrospinal fluid","Enright M.C., Knox K., Griffiths D., Crook D.W.M., Spratt B.G.",09349723,"European Journal of Clinical Microbiology and Infectious Diseases",19, 8,21,1,2,3,2,26
2000,"Estimating the relative contributions of mutation and recombination to clonal diversification: A comparison between Neisseria meningitidis and Streptococcus pneumoniae","Feil E.J., Enright M.C., Spratt B.G.",09232508,"Research in Microbiology",151, 6,29,5,8,13,1,43
2000,"Estimating recombinational parameters in Streptococcus pneumoniae from multilocus sequence typing data","Feil E.J., Smith J.M., Enright M.C., Spratt B.G.",00166731,"Genetics",154, 4,77,5,12,17,3,97
2000,"Complete DNA sequence of a serogroup A strain of Neisseria meningitidis 79491","Parkhill J., Chillingworth T., Davies R.M., Davis P., Devlin K., Feltwell T., Hamlin N., Holroyd S., Jagels K., Leather S., Moule S., Achtman M., Mungall K., Quall M.A., Rajandream M.-A., Rutherford K.M., Simmonds M., Skelton J., Whitehead S., Spratt B.G., Barrell B.G., James K.D., Bentley S.D., Churcher C., Klee S.R., Morelli G., Basham D., Brown D.",00280836,"Nature",404, 6777,346,34,16,50,25,421
2000,"Multilocus sequence typing for characterization of methicillin-resistant and methicillin-susceptible clones of Staphylococcus aureus","Enright M.C., Day N.P.J., Davies C.E., Peacock S.J., Spratt B.G.",00951137,"Journal of Clinical Microbiology",38, 3,339,101,113,214,89,642
2000,"Identification of the major Spanish clones of penicillin-resistant pneumococci via the Internet using multilocus sequence typing","Zhou J., Enright M.C., Spratt B.G.",00951137,"Journal of Clinical Microbiology",38, 3,27,5,1,6,2,35
1999,"Multilocus sequence typing","Enright M.C., Spratt B.G.",0966842X,"Trends in Microbiology",7, 12,151,20,18,38,17,206
1999,"Representational difference analysis of cDNA for the detection of differential gene expression in bacteria: Development using a model of iron-regulated gene expression in Neisseria meningitidis","Bowler L.D., Hubank M., Spratt B.G.",13500872,"Microbiology",145, 12,12,0,1,1,4,17
1999,"Extensive variation in the ddl gene of penicillin-resistant Streptococcus pneumoniae results from a hitchhiking effect driven by the penicillin-binding protein 2b gene","Enright M.C., Spratt B.G.",07374038,"Molecular Biology and Evolution",16, 12,30,4,3,7,2,39
1999,"The relative contributions of recombination and mutation to the divergence of clones of Neisseria meningitidis","Feil E.J., Maiden M.C.J., Achtman M., Spratt B.G.",07374038,"Molecular Biology and Evolution",16, 11,107,13,12,25,10,142
1999,"The three major Spanish clones of penicillin-resistant Streptococcus pneumoniae are the most common clones recovered in recent cases of meningitis in Spain","Enright M.C., Fenoll A., Griffiths D., Spratt B.G.",00951137,"Journal of Clinical Microbiology",37, 10,41,1,1,2,0,43
1999,"Meningococcal conjugate vaccines: New opportunities and new challenges","Maiden M.C.J., Spratt B.G.",01406736,"Lancet",354, 9179,63,6,2,8,3,74
1999,"Serotype 14 variants of the Spanish penicillin-resistant serotype 9V clone of Streptococcus pneumoniae arose by large recombinational replacements of the cpsA-pbp1a region","Coffey T.J., Daniels M., Enright M.C., Spratt B.G.",13500872,"Microbiology",145, 8,40,3,3,6,1,47
1999,"Multilocus sequence typing: Molecular typing of bacterial pathogens in an era of rapid DNA sequencing and the Internet","Spratt B.G.",13695274,"Current Opinion in Microbiology",2, 3,59,5,6,11,6,76
1999,"Networks and groups within the genus Neisseria: Analysis of argF, recA, rho, and 16S rRNA sequences from human Neisseria species","Smith N.H., Holmes E.C., Donovan G.M., Carpenter G.A., Spratt B.G.",07374038,"Molecular Biology and Evolution",16, 6,42,1,2,3,1,46
1999,"Bacterial population genetics, evolution and epidemiology","Spratt B.G., Maiden M.C.J.",09628436,"Philosophical Transactions of the Royal Society B: Biological Sciences",354, 1384,61,9,8,17,4,82
1999,"Molecular and genetic characterization of the capsule biosynthesis locus of Streptococcus pneumoniae type 23F","Morona J.K., Miller D.C., Coffey T.J., Vindurampulle C.J., Spratt B.G., Morona R., Paton J.C.",13500872,"Microbiology",145, 4,13,2,0,2,0,15
