2009,"Safety and immunogenicity of a new tuberculosis vaccine, MVA85A, in mycobacterium tuberculosis- infected individuals","Sander C.R., Davies R.J.O., Pasvol G., McShane H., Pathan A.A., Beveridge N.E.R., Poulton I., Minassian A., Alder N., Van Wijgerden J., Hill A.V.S., Gleeson F.V.",1073449X,"American Journal of Respiratory and Critical Care Medicine",179, 8,4,13,19,5,37,0,41
2009,"Risk factors for severe disease in adults with falciparum malaria","Phillips A., Bassett P., Zeki S., Newman S., Pasvol G.",10584838,"Clinical Infectious Diseases",48, 7,4,4,3,0,7,0,11
2009,"Elevated ferritin and malaria: Cause or effect?","Lowe D., Pasvol G.",00221899,"Journal of Infectious Diseases",199, 1,0,0,0,0,0,0,0
2009,"Tropical medicine","Solomon A.W., Nayagam S., Pasvol G.",13573039,"Medicine",37, 1,0,0,0,0,0,0,0
2008,"Mutations in the Plasmodium falciparum cytochrome b gene are associated with delayed parasite recrudescence in malaria patients treated with atovaquone-proguanil","Sutherland C.J., Laundy M., Price N., Burke M., Fivelman Q.L., Pasvol G., Klein J.L., Chiodini P.L.",14752875,"Malaria Journal",7, ,3,3,7,0,10,0,13
2008,"Rapid molecular detection of rifampicin resistance facilitates early diagnosis and treatment of multi-drug resistant tuberculosis: Case control study","O'Riordan P., Schwab U., Logan S., Cooke G., Wilkinson R.J., Davidson R.N., Bassett P., Wall R., Pasvol G., Flanagan K.L.",19326203,"PLoS ONE",3, 9,6,3,5,1,9,0,15
2008,"Cluster of falciparum malaria cases in UK airport","Rodger A.J., Cooke G.S., Ord R., Sutherland C.J., Pasvol G.",10806040,"Emerging Infectious Diseases",14, 8,3,0,0,1,1,0,4
2008,"Improved diagnostic evaluation of suspected tuberculosis","Dosanjh D.P.S., Guyot-Revol V., Lalvani A., Hinks T.S.C., Innes J.A., Deeks J.J., Pasvol G., Hackforth S., Varia H., Millington K.A., Gunatheesan R.",00034819,"Annals of Internal Medicine",148, 5,40,22,17,8,47,0,87
2008,"Reduction of chemokine secretion in response to mycobacteria in infliximab-treated patients","Newton S.M., Mackie S.L., Martineau A.R., Wilkinson K.A., Kampmann B., Fisher C., Dutta S., Levin M., Wilkinson R.J., Pasvol G.",15566811,"Clinical and Vaccine Immunology",15, 3,4,0,3,0,3,0,7
2007,"Eroding the resistance of Duffy negativity to invasion by Plasmodium vivax?","Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",101, 10,1,1,0,0,1,0,2
2007,"Prospective study of sputum induction, gastric washing, and bronchoalveolar lavage for the diagnosis of pulmonary tuberculosis in patients who are unable to expectorate","Brown M., Varia H., Bassett P., Davidson R.N., Wall R., Pasvol G.",10584838,"Clinical Infectious Diseases",44, 11,16,5,7,2,14,0,30
2007,"UK malaria treatment guidelines","Lalloo D.G., Shingadia D., Pasvol G., Chiodini P.L., Whitty C.J., Beeching N.J., Hill D.R., Warrell D.A., Bannister B.A.",01634453,"Journal of Infection",54, 2,37,20,18,9,47,0,84
2007,"Case 32-2006: A girl with fever after a visit to Africa [14]","Pasvol G.",00284793,"New England Journal of Medicine",356, 5,0,0,0,0,0,0,0
2006,"Parvovirus infection, malaria, and anemia in the tropics - A new hidden enemy?","Pasvol G.",00221899,"Journal of Infectious Diseases",194, 2,0,1,1,0,2,0,2
2006,"Does ?+-thalassaemia protect against malaria? A new study finds that ?+-thalassaemia protects against severe but not mild malaria","Pasvol G.",15491277,"PLoS Medicine",3, 5,0,1,1,0,2,0,2
2006,"Reply to Angel-Moreno et al. [7]","Noursadeghi M., Aqel N., Pasvol G.",10584838,"Clinical Infectious Diseases",42, 4,0,0,0,0,0,0,0
2006,"Successful treatment of severe Kikuchi's disease with intravenous immunoglobulin [6]","Noursadeghi M., Aqel N., Gibson P., Pasvol G.",14620324,"Rheumatology",45, 2,6,5,1,0,6,0,12
2006,"Effect of treatment of latent tuberculosis infection on the T cell response to Mycobacterium tuberculosis antigens","Wilkinson K.A., Kon O.M., Newton S.M., Meintjes G., Davidson R.N., Pasvol G., Wilkinson R.J.",00221899,"Journal of Infectious Diseases",193, 3,41,10,6,0,16,0,57
2005,"The treatment of complicated and severe malaria","Pasvol G.",00071420,"British Medical Bulletin",75-76, 1,5,3,3,1,7,0,12
2005,"Malaria","Pasvol G.",13573039,"Medicine",33, 8,0,0,0,0,0,0,0
2005,"Kikuchi's disease: a rare cause of meningitis?","Noursadeghi M., Aqel N., Pasvol G.",15376591,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America.",41, 8,3,3,0,0,3,0,6
2005,"Pneumococcal meningitis and etanercept-chance or association?","Killingley B., Carpenter V., Flanagan K., Pasvol G.",01634453,"Journal of Infection",51, 2,4,5,1,0,6,0,10
2005,"Images in clinical medicine. Chromoblastomycosis.","Brown M., Pasvol G.",15334406,"The New England journal of medicine",352, 20,1,0,0,0,0,0,1
2005,"Characterization and management of paradoxical upgrading reactions in HIV-uninfected patients with lymph node tuberculosis","Hawkey C.R., Yap T., Pereira J., Moore D.A.J., Davidson R.N., Pasvol G., Onn M.K., Wall R.A., Wilkinson R.J.",10584838,"Clinical Infectious Diseases",40, 9,25,6,5,3,14,0,39
2005,"Efficient ex vivo stimulation of Mycobacterium tuberculosis-specific T cells by genetically detoxified Bordetella pertussis adenylate cyclase antigen toxoids","Wilkinson K.A., Pasvol G., Levin M., Wilkinson R.J., Simsova M., Scholvinck E., Sebo P., Leclerc C., Vordermeier H.M., Dickson S.J., Brown J.R., Davidson R.N.",00199567,"Infection and Immunity",73, 5,9,2,0,0,2,0,11
2005,"Management of severe malaria: Interventions and controversies","Pasvol G.",08915520,"Infectious Disease Clinics of North America",19, 1,18,1,1,0,2,0,20
2005,"Ex vivo characterization of early secretory antigenic target 6-specific T cells at sites of active disease in pleural tuberculosis","Wilkinson K.A., Lalvani A., Wilkinson H.J., Pathan A., Ewer K., Prakash M., Klenerman P., Maskell N., Davies R., Pasvol G.",10584838,"Clinical Infectious Diseases",40, 1,69,9,17,2,28,0,97
2004,"Evaluation of T-Cell Responses to Novel RD1- and RD2-Encoded Mycobacterium tuberculosis Gene Products for Specific Detection of Human Tuberculosis Infection","Liu X.-Q., Dosanjh D., Varia H., Ewer K., Cockle P., Pasvol G., Lalvani A.",00199567,"Infection and Immunity",72, 5,37,5,8,1,14,0,51
2003,"How many pathways for invasion of the red blood cell by the malaria parasite?","Pasvol G.",14714922,"Trends in Parasitology",19, 10,10,2,0,1,3,0,13
2003,"Optimal tumor necrosis factor induction by Plasmodium falciparum requires the highly localized release of parasite products","O'Dea K.P., Pasvol G.",00199567,"Infection and Immunity",71, 6,3,2,0,0,2,0,5
2003,"Amoebic abscess in the left lobe of the liver masquerading as pyelonephritis","Bloch S., Ustianowski A., Pasvol G.",01634453,"Journal of Infection",46, 4,0,0,0,0,0,0,0
2002,"Antibodies to GPI and antimalarial immunity","Pasvol G.",14714922,"Trends in Parasitology",18, 12,2,0,0,0,0,0,2
2002,"Fever in the returned traveller","Melzer M., Pasvol G.",14765063,"CPD Journal Acute Medicine",1, 1,0,0,0,0,0,0,0
2002,"Case report: Severe acute symptomatic hyponatraemia in falciparum malaria","Ustianowski A., Schwab U., Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",96, 6,5,1,3,0,4,0,9
2002,"Auditory- and somatosensory-evoked potentials in cerebral malaria and anaesthesia: A comparison","Thornton C., Heyderman R.S., Thorniley M., Curtis N., Mielke J., Pasvol G., Newton D.E.F.",02650215,"European Journal of Anaesthesiology",19, 10,2,1,0,0,1,0,3
2002,"Ovalocytosis in Papua New Guinea","Pasvol G.",14714922,"Trends in Parasitology",18, 4,0,0,0,0,0,0,0
2002,"Haemoglobin C for supermen and women","Pasvol G.",14714922,"Trends in Parasitology",18, 3,1,0,0,0,0,0,1
2002,"Malarone treatment failure and in vitro confirmation of resistance of Plasmodium falciparum isolate from Lagos, Nigeria","Fivelman Q.L., Butcher G.A., Adagu I.S., Warhurst D.C., Pasvol G.",14752875,"Malaria Journal",1, ,71,2,3,2,7,0,78
2002,"Erratum: Association of genetic mutations in Plasmodium vivax dhfr with resistance to sulfadoxine-pyrimethamine: Geographical and clinical correlates (Antimicrobrial Agents and Chemotherapy (2001) 45:11 (3122-3127))","Imwong M., Pukrittayakamee S., Looareesuwan S., Pasvol G., Poirriez J., White N.J., Snounou G.",00664804,"Antimicrobial Agents and Chemotherapy",46, 4,0,0,0,0,0,0,0
2001,"Plasmodium vivax: Polymerase chain reaction amplification artifacts limit the suitability of pvgam1 as a genetic marker","Imwong M., Pukrittakayamee S., Looareesuwan S., Poirriez J., Pasvol G., White N.J., Snounou G.",00144894,"Experimental Parasitology",99, 3,9,2,1,0,3,0,12
2001,"Direct ex vivo analysis of antigen-specific IFN-?-secreting CD4 T cells in mycobacterium tuberculosis-infected individuals: Associations with clinical disease state and effect of treatment","Pathan A.A., Wilkinson K.A., Klenerman P., McShane H., Davidson R.N., Pasvol G., Hill A.V.S., Lalvani A.",00221767,"Journal of Immunology",167, 9,193,23,18,4,45,0,238
2001,"Association of genetic mutations in Plasmodium vivax dhfr with resistance to sulfadoxine-pyrimethamine: Geographical and clinical correlates","Imwong M., Pukrittakayamee S., Looareesuwan S., Pasvol G., Poirriez J., White N.J., Snounou G.",00664804,"Antimicrobial Agents and Chemotherapy",45, 11,52,9,11,2,22,0,74
2001,"Cell - Cell interaction in the pathogenesis of severe falciparum malaria","Pasvol G.",14702118,"Clinical Medicine",1, 6,6,0,1,0,1,0,7
2001,"Enhanced contact tracing and spatial tracking of Mycobacterium tuberculosis infection by enumeration of antigen-specific T cells","Lalvani A., Hill A.V.S., Pathan A.A., Durkan H., Wilkinson K.A., Whelan A., Deeks J.J., Reece W.H.H., Latif M., Pasvol G.",01406736,"Lancet",357, 9273,222,18,25,4,47,0,269
2001,"Rapid detection of Mycobacterium tuberculosis infection by enumeration of antigen-specific T cells","Lalvani A., Pathan A.A., Mcshane H., Wilkinson R.J., Latif M., Conlon C.P., Pasvol G., Hill A.V.S.",1073449X,"American Journal of Respiratory and Critical Care Medicine",163, 4,272,22,20,6,48,0,320
2001,"Targeting voracious appetite of malaria-infected red-blood cell","Pasvol G.",01406736,"Lancet",357, 9254,2,0,0,0,0,0,2
2000,"High frequencies of circulating IFN-?-secreting CD8 cytotoxic T cells specific for a novel MHC class I-restricted Mycobacterium tuberculosis epitope in M. tuberculosis-infected subjects without disease","Pathan A.A., Wilkinson K.A., Wilkinson R.J., Latif M., McShane H., Pasvol G., Hill A.V.S., Lalvani A.",00142980,"European Journal of Immunology",30, 9,59,2,2,2,6,0,65
2000,"Rapid diagnosis of falciparum malaria by using the ParaSight F test in travellers returning to the United Kingdom: Prospective study","Cropley I.M., Lockwood D.N.J., Mack D., Pasvol G., Davidson R.N.",09598146,"British Medical Journal",321, 7259,13,1,0,0,1,0,14
2000,"Adults with cerebral malaria do not have sensory evoked responses typical of deep general anaesthesia","Heyderman R.S., Thornton C., Mielke J., Curtis N., Thorniley M.S., Green C.J., Newton D.E.F., Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",94, 2,1,0,0,0,0,0,1
2000,"Influence of vitamin D deficiency and vitamin D receptor polymorphisms on tuberculosis among Gujarati Asians in west London: A case-control study","Wilkinson R.J., Llewelyn M., Toossi Z., Patel P., Pasvol G., Lalvani A., Wright D., Latif M., Davidson R.N.",01406736,"Lancet",355, 9204,233,36,41,17,94,0,327
2000,"Multiple human serum components act as bridging molecules in rosette formation by Plasmodium falciparum-infected erythrocytes","Somner E.A., Black J., Pasvol G.",00064971,"Blood",95, 2,18,0,1,0,1,0,19
1999,"What is the future of exchange transfusion for falciparum malaria?","Pasvol G., Jacobs M.",01634453,"Journal of Infection",39, 3,6,1,0,0,1,0,7
1999,"Acute adrenal insufficiency precipitated by isolated involvement of the adrenal gland by tuberculosis","Llewelyn M., Adler M., Steerz K., Pasvol G.",01634453,"Journal of Infection",39, 3,2,0,0,0,0,0,2
1999,"Influence of polymorphism in the genes for the interleukin (IL)-1 receptor antagonist and IL-1? on tuberculosis","Wilkinson R.J., Patel P., Llewelyn M., Hirsch C.S., Pasvol G., Snounou G., Davidson R.N., Toossi Z.",00221007,"Journal of Experimental Medicine",189, 12,167,6,13,5,24,0,191
1998,"38 000 MW antigen-specific major histocompatibility complex class I restricted interferon-?-secreting CD8+ T cells in healthy contacts of tuberculosis","Wilkinson R.J., Zhu X., Wilkinson K.A., Lalvani A., Ivanyi J., Pasvol G., Vordermeier H.M.",00192805,"Immunology",95, 4,24,1,0,0,1,0,25
1998,"Human T- and B-cell reactivity to the 16 kDa ?-crystallin protein of Mycobacterium tuberculosis","Wilkinson R.J., Wilkinson K.A., De Smet K.A.L., Haslov K., Pasvol G., Singh M., Svarcova I., Ivanyi J.",03009475,"Scandinavian Journal of Immunology",48, 4,43,4,6,1,11,0,54
1998,"Peptide-specific T cell response to Mycobacterium tuberculosis: Clinical spectrum, compartmentalization, and effect of chemotherapy","Wilkinson R.J., Vordermeier H.M., Wilkinson K.A., Sjolund A., Moreno C., Pasvol G., Ivanyi J.",00221899,"Journal of Infectious Diseases",178, 3,44,1,3,1,5,0,49
1998,"The treatment of falciparum malaria in African children.","Pasvol G.",01419536,"Africa health",20, 4,3,0,1,0,1,0,4
1998,"Plasmodium falciparum: The importance of IgM in the resetting of parasite-infected erythrocytes","Clough B., Atilola F.A., Black J., Pasvol G.",00144894,"Experimental Parasitology",89, 1,20,0,0,0,0,0,20
1998,"The role of rosetting in the multiplication of Plasmodium falciparum: Rosette formation neither enhances nor targets parasite invasion into uninfected red cells","Clough B., Atilola F.A., Pasvol G.",00071048,"British Journal of Haematology",100, 1,24,2,1,0,3,0,27
1998,"Human cytolytic and interferon ?-secreting CD8+ T lymphocytes specific for Mycobacterium tuberculosis","Lalvani A., Brookes R., Wilkinson R.J., Malin A.S., Pathan A.A., Andersen P., Dockrell H., Pasvol G., Hill A.V.S.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",95, 1,238,9,8,4,21,0,259
1997,"Host resistance to malaria runs into swampy water.","Wilkinson R.J., Pasvol G.",0966842X,"Trends in microbiology",5, 6,3,1,0,0,1,0,4
1997,"Severe anaemia in children living in a malaria endemic area of Kenya","Newton C.R.J.C., Warn P.A., Winstanley P.A., Peshu N., Snow R.W., Pasvol G., Marsh K.",13602276,"Tropical Medicine and International Health",2, 2,64,11,7,3,21,0,85
1997,"Evaluation of the recombinant 38-kilodalton antigen of Mycobacterium tuberculosis as a potential immunodiagnostic reagent","Wilkinson R.J., Ivanyi J., Singh M., Haslov K., Rappuoli R., Giovannoni F., Narayanan P.R., Desai C.R., Vordermeier H.M., Paulsen J., Pasvol G.",00951137,"Journal of Clinical Microbiology",35, 3,54,1,4,1,6,0,60
1997,"Erratum : 'Host resistance to malaria runs into swampy water (Trends in Microbiology (June))","Wilkinson R.J., Pasvol G.",0966842X,"Trends in Microbiology",5, 8,0,0,0,0,0,0,0
1996,"Malaria and resistance genes - They work in wondrous ways","Pasvol G.",01406736,"Lancet",348, 9041,3,0,0,0,0,0,3
1996,"Antigen-driven shedding of L-selectin from human ?? T cells","Sanchez-Garcia J., Atkins C., Pasvol G., Wilkinson R.J., Colston M.J.",00192805,"Immunology",89, 2,9,0,0,0,0,0,9
1996,"T cell responses to a mixture of Mycobacterium tuberculosis peptides with complementary HLA-DR binding profiles","Jurcevic S., Hills A., Pasvol G., Davidson R.N., Ivanyi J., Wilkinson R.J.",00099104,"Clinical and Experimental Immunology",105, 3,29,0,4,1,5,0,34
1996,"Fatal quinine cardiotoxicity in the treatment of falciparum malaria","Bonington A., Davidson R.N., Winstanley P.A., Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",90, 3,25,0,3,0,3,0,28
1996,"Plasmodium falciparum lacks sialidase and trans-sialidase activity","Clough B., Atilola F.A., Healy N., Pereira M.E.A., Bethell R.C., Penn C.R., Pasvol G.",00311820,"Parasitology",112, 5,5,0,1,0,1,0,6
1996,"Rapid diagnosis and determination of duration of viraemia in dengue fever using a reverse transcriptase polymerase chain reaction","Brown J.L., Wilkinson R., Davidson R.N., Wall R., Lloyd G., Howells J., Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",90, 2,18,0,0,0,0,0,18
1996,"Leptospirosis in pregnancy: An unusual and relatively unrecognised cause of intrauterine death in man","Aker N., James E.B., Johnston A.M., Pasvol G.",01443615,"Journal of Obstetrics and Gynaecology",16, 3,1,0,0,0,0,0,1
1995,"Quinine dose recommendations in childhood malaria-a reply","Winstanley P.A., Pasvol G., Marsh K.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",89, 4,4,0,0,0,0,0,4
1995,"Mechanism of regulation of malarial invasion by extraerythrocytic ligands","Clough B., Paulitschke M., Nash G.B., Bayley P.M., Anstee D.J., Wilson R.J.M., Pasvol G., Gratzer W.B.",01666851,"Molecular and Biochemical Parasitology",69, 1,8,0,0,0,0,0,8
1995,"Human T cell responses to peptide epitopes of the 16-kD antigen in tuberculosis","Friscia G., Vordermeier H.M., Pasvol G., Harris D.P., Moreno C., Ivanyi J.",00099104,"Clinical and Experimental Immunology",102, 1,23,0,0,0,0,0,23
1995,"Indicators of life-threatening malaria in African children","Marsh K., Peshu N., Pasvol G., Snow R., Forster D., Waruiru C., Mwangi I., Winstanley M., Marsh V., Newton C., Winstanley P., Warn P.",00284793,"New England Journal of Medicine",332, 21,470,33,29,13,75,0,545
1995,"Optimal regimens of parenteral quinine [2]","White N.J., Winstanley P.A., Pasvol G., Marsh K.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",89, 4,12,0,0,0,0,0,12
1995,"Tuberculosis, HIV, hormones and children","Wilkinson R.J., Pasvol G.",00358819,"Journal of the Royal College of Physicians of London",29, 2,2,1,0,0,1,0,3
1995,"The pathogenesis of severe falciparum malaria","Pasvol G., Clough B., Carlsson J., Snounou G.",10716564,"Bailliere's Clinical Infectious Diseases",2, 2,13,0,0,0,0,0,13
1994,"Recent advances in tropical medicine","Lockwood D.N.J., Pasvol G.",09598146,"British Medical Journal",308, 6943,1,0,0,0,0,0,1
1994,"Streptococcal toxic shock-like syndrome: Evidence of superantigen activity and its effects on T lymphocyte subsets in vivo","Michie C., Scott A., Cheesbrough J., Beverley P., Pasvol G.",00099104,"Clinical and Experimental Immunology",98, 1,35,0,0,0,0,0,35
1994,"Severe falciparum malaria: Predicting the effect of exchange transfusion","Wilkinson R.J., Brown J.L., Pasvol G., Chiodini P.L., Davidson R.N.",00335622,"Quarterly Journal of Medicine",87, 9,35,2,4,0,6,0,41
1994,"Th1/Th2 profiles in tuberculosis, based on the proliferation and cytokine response of blood lymphocytes to mycobacterial antigens","Surcel H.-M., Troye-Blomberg M., Paulie S., Andersson G., Moreno C., Pasvol G., Ivanyi J.",00192805,"Immunology",81, 2,200,5,4,0,9,0,209
1994,"Epitope specificity and isoforms of the mycobacterial 19-kilodalton antigen","Harris D.P., Vordermeier H.-M., Brett S.J., Pasvol G., Moreno C., Ivanyi J.",00199567,"Infection and Immunity",62, 7,15,0,0,0,0,0,15
1993,"DNA fingerprints of Mycobacterium tuberculosis do not change during the development of rifampicin resistance","Godfrey-Faussett P., Stoker N.G., Scott J.A.G., Pasvol G., Kelly P., Clancy L.",09628479,"Tubercle and Lung Disease",74, 4,14,0,0,0,0,0,14
1993,"Towards optimal regimens of parenteral quinine for young African children with cerebral malaria: The importance of unbound quinine concentration","Winstanley P., Warrell D., Marsh K., Newton C., Watkins W., Mberu E., Ward S., Warn P., Mwangi I., Waruiru C., Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",87, 2,41,2,1,0,3,0,44
1993,"Plasmodium falciparum: In vitro studies of the pharmacodynamic properties of drugs used for the treatment of severe malaria","Ter Kuile F., White N.J., Holloway P., Pasvol G., Krishna S.",00144894,"Experimental Parasitology",76, 1,109,12,6,0,18,0,127
1993,"Infectious diseases now","Pasvol G.",00335622,"Quarterly Journal of Medicine",86, 3,0,0,0,0,0,0,0
1993,"Chloroquine poisoning [15]","Wilkinson R., Mahatane J., Wade P., Pasvol G.",09598146,"British Medical Journal",307, 6902,4,0,0,0,0,0,4
1993,"Tuberculosis, past, present and future","Pasvol G.",01634453,"Journal of Infection",27, 1,2,0,0,0,0,0,2
1993,"Genetically permissive recognition of adjacent epitopes from the 19-kDa antigen of Mycobacterium tuberculosis by human and murine T cells","Harris D.P., Vordermeier H.M., Friscia G., Roman E., Surcel H.-M., Pasvol G., Moreno C., Ivanyi J.",00221767,"Journal of Immunology",150, 11,19,1,0,0,1,0,20
1993,"The red cell membrane and invasion by malarial parasites","Pasvol G., Carlsson J., Clough B.",09503536,"Bailliere's Clinical Haematology",6, 2,3,0,0,0,0,0,3
1992,"Malaria and the red cell membrane","Pasvol G., Clough B., Carlsson J.",0268960X,"Blood Reviews",6, 4,6,0,1,0,1,0,7
1992,"T cell repertoire in tuberculosis: Selective anergy to an immunodominant epitope of the 38-kDa antigen in patients with active disease","Vordermeier H.-M., Harris D.P., Friscia G., Roman E., Surcel H.-M., Moreno C., Pasvol G., Ivanyi J.",00142980,"European Journal of Immunology",22, 10,54,0,1,0,1,0,55
1992,"Prophylactic phenobarbitone in young children with severe falciparum malaria: Pharmacokinetics and clinical effects","Winstanley P.A., Marsh K., Newton C.R.J.C., Pasvol G., Kirkham F.J., Mberu E., Peshu N., Ward S.A., Were J.B., Warrell D.A.",03065251,"British Journal of Clinical Pharmacology",33, 2,21,0,0,0,0,0,21
1992,"Follow up of patients presenting with fatigue to an infectious diseases clinic","Sharpe M., Hawton K., Seagroatt V., Pasvol G.",09598146,"British Medical Journal",305, 6846,95,2,2,1,5,0,100
1992,"Anaemia of Plasmodium falciparum malaria","Phillips R., Pasvol G.",09503536,"Bailliere's Clinical Haematology",5, 2,69,1,2,2,5,0,74
1992,"Fulminant community acquired infections admitted to an intensive care unit","Khoo S.H., Creagh-Barry P., Wilkins E.G.L., Pasvol G.",00335622,"Quarterly Journal of Medicine",83, 301,0,0,0,0,0,0,0
1992,"A cellular mechanism for the protection by thalassaemia against Plasmodium falciparum malaria","Pasvol G.",00071048,"British Journal of Haematology",82, 1,1,0,0,0,0,0,1
1991,"Quinine treatment of severe falciparum malaria in African children: A randomized comparison of three regimens","Pasvol G., Newton C.R.J.C., Winstanley P.A., Watkins W.M., Peshu N.M., Were J.B.O., Marsh K., Warrell D.A.",00029637,"American Journal of Tropical Medicine and Hygiene",45, 6,50,2,6,0,8,0,58
1991,"Protection by ?-thalassaemia against Plasmodium falciparum malaria: Modified surface antigen expression rather than impaired growth or cytoadherence","Luzzi G.A., Merry A.H., Newbold C.I., Marsh K., Pasvol G.",01652478,"Immunology Letters",30, 2,17,0,2,0,2,0,19
1991,"Cerebral malaria [1]","Hall A.P., Kwiatkowski D., Molyneux M., Taylor T., Klein N., Curtis N., Smit, Greenwood B.M., Poser C.M., Roman G.C., Kirkham F.J., Newton C.R.J.C., Winstanley P.A., Pasvol G., Peshu N., Warrell D.A., Marsh K., Birley H.D.L., Mabey D.C.W.",01406736,"Lancet",337, 8752,3,0,0,0,0,0,3
1991,"Intracranial pressure in African children with cerebral malaria","Newton C.R.J.C., Kirkham F.J., Winstanley P.A., Pasvol G., Peshu N., Warrell D.A., Marsh K.",01406736,"Lancet",337, 8741,94,4,2,1,7,0,101
1991,"Surface antigen expression on Plasmodium falciparum-infected erythrocytes is modified in ?- and ?-thalassemia","Luzzi G.A., Merry A.H., Newbold C.I., Marsh K., Pasvol G., Weatherall D.J.",00221007,"Journal of Experimental Medicine",173, 4,42,2,0,1,3,0,45
1990,"Cytoadherence of Plasmodium falciparum-infected ?-thalassaemic red cells","Luzzi G.A., Pasvol G.",00034983,"Annals of Tropical Medicine and Parasitology",84, 4,2,0,0,0,0,0,2
1990,"Human parvovirus infection in children and severe anaemia seen in an area endemic for malaria","Jones P.H., Pickett L.C., Anderson M.J., Pasvol G.",00225304,"Journal of Tropical Medicine and Hygiene",93, 1,12,3,1,0,4,0,16
1990,"Unrestricted growth of Plasmodium falciparum in microcytic erythrocytes in iron deficiency and thalassaemia","Luzzi G.A., Torii M., Aikawa M., Pasvol G.",00071048,"British Journal of Haematology",74, 4,20,0,1,0,1,0,21
1990,"Evaluation of WHO/CDC clinical criteria for diagnosis of AIDS in Cameroon","Mackenzie I.M.J., Eglin R., Pasvol G.",01406736,"Lancet",336, 8721,1,0,0,0,0,0,1
1990,"Cerebral malaria: What is unarousable coma?","Newton C.R.J.C., Pasvol G., Winstanley P.A., Warrell D.A.",01406736,"Lancet",335, 8687,5,3,0,0,3,0,8
1989,"Red cell deformability and invasion by malaria parasites","Pasvol G., Wilson R.J.M.",01694758,"Parasitology Today",5, 7,4,0,0,0,0,0,4
1989,"Inhibition of malarial parasite invasion by monoclonal antibodies against glycophorin A correlates with reduction in red cell membrane deformability","Pasvol G., Chasis J.A., Mohandas N., Anstee D.J., Tanner M.J.A., Merry A.H.",00064971,"Blood",74, 5,8,1,1,0,2,0,10
