,"This is a citation overview for a set of 62 documents.",,,,,,,,,,,
2007,"Anatomy of coarctation, hypoplastic and interrupted aortic arch: Relevance to interventional/surgical treatment","Matsui H., Adachi I., Uemura H., Gardiner H., Ho S.Y.",14779072,"Expert Review of Cardiovascular Therapy",5, 5,0,0,0,0,0,0
2007,"Erratum: Z-scores of the fetal aortic isthmus and duct: An aid to assessing arch hypoplasia (Ultrasound in Obstetrics and Gynecology (2007) 29, (628-633))","Pasquini L., Mellander M., Seale A., Matsui H., Roughton M., Ho S.Y., Gardiner H.M.",09607692,"Ultrasound in Obstetrics and Gynecology",30, 3,0,0,0,0,0,0
2007,"Z-scores of the fetal aortic isthmus and duct: An aid to assessing arch hypoplasia","Pasquint L., Mellander M., Seale A., Matsui H., Roughton M., Ho S.Y., Gardiner H.M.",09607692,"Ultrasound in Obstetrics and Gynecology",29, 6,0,1,2,3,4,7
2007,"PR interval: A comparison of electrical and mechanical methods in the fetus","Pasquini L., Seale A.N., Belmar C., Oseku-Afful S., Thomas M.J., Taylor M.J.O., Roughton M., Gardiner H.M.",03783782,"Early Human Development",83, 4,0,3,2,5,0,5
2007,"Telemedicine in pediatric and perinatal cardiology: Economic evaluation of a service in English hospitals","Dowie R., Mistry H., Young T.A., Weatherburn G.C., Gardiner H.M., Rigby M., Rowlinson G.V., Franklin R.C.G.",02664623,"International Journal of Technology Assessment in Health Care",23, 1,0,1,2,3,2,5
2006,"Mind the gap! What we don't know about right aortic arches and aberrant branches","Gardiner H.M.",09607692,"Ultrasound in Obstetrics and Gynecology",28, 7,0,0,0,0,0,0
2006,"Myocardial tissue Doppler and long axis function in the fetal heart","Gardiner H.M., Pasquini L., Wolfenden J., Barlow A., Li W., Kulinskaya E., Henein M.",01675273,"International Journal of Cardiology",113, 1,0,0,5,5,4,9
2006,"Prenatal diagnosis of absent right and persistent left superior vena cava","Pasquini L., Belmar C., Seale A., Gardiner H.M.",01973851,"Prenatal Diagnosis",26, 8,0,1,3,4,0,4
2006,"Increased periconceptual maternal glycated haemoglobin in diabetic mothers reduces fetal long axis cardiac function","Gardiner H.M., Pasquini L., Wolfenden J., Kulinskaya E., Li W., Henein M.",13556037,"Heart",92, 8,1,1,1,2,1,4
2006,"Keeping abreast of advances in fetal cardiology","Gardiner H.M.",03783782,"Early Human Development",82, 6,0,2,1,3,2,5
2006,"Cardiac interventions in the fetus: Potential for right-sided lesions. Fetal interventions in right heart disease","Tulzer G., Gardiner H.",10589813,"Progress in Pediatric Cardiology",22, 1,0,0,1,1,0,1
2005,"Progression of fetal heart disease and rationale for fetal intracardiac interventions","Gardiner H.M.",1744165X,"Seminars in Fetal and Neonatal Medicine",10, 6,3,2,3,5,0,8
2005,"Fetal cardiac interventions","Gardiner H.M., Kumar S.",00099201,"Clinical Obstetrics and Gynecology",48, 4,0,1,2,3,2,5
2005,"Images in cardiovascular medicine. Pericardiocentesis at 14 weeks: effective treatment of pericardial effusion complicating right ventricular diverticulum.","Gardiner H.M., Wimalasundera R., Pasquini L., Wawryk S., Ho S.Y.",15244539,"Circulation.",112, 9,0,1,1,2,3,5
2005,"Non-invasive intrapartum fetal ECG: Preliminary report","Taylor M.J.O., Thomas M.J., Smith M.J., Oseku-Afful S., Fisk N.M., Green A.R., Paterson-Brown S., Gardiner H.M.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",112, 8,2,1,3,4,1,7
2005,"Response of the fetal heart to changes in load: From hyperplasia to heart failure","Gardiner H.M.",13556037,"Heart",91, 7,2,1,2,3,0,5
2005,"Left superior caval vein: A powerful indicator of fetal coarctation","Pasquini L., Fichera A., Tan T., Ho S.Y., Gardiner H.M.",13556037,"Heart",91, 4,3,3,4,7,1,11
2005,"The implications for fetal outcome of an abnormal arrangement of the abdominal vessels","Pasquini L., Tan T., Ho S.Y., Gardiner H.",10479511,"Cardiology in the Young",15, 1,1,0,0,0,0,1
2004,"Congenital heart disease and aneuploidy","Wimalasundera R.C., Gardiner H.M.",01973851,"Prenatal Diagnosis",24, 13,8,0,2,2,3,13
2004,"Reversal of twin-twin transfusion syndrome: Frequency, vascular anatomy, associated anomalies and outcome","Wee L.Y., Taylor M.J.O., Vanderheyden T., Wimalasundera R., Gardiner H.M., Fisk N.M.",01973851,"Prenatal Diagnosis",24, 2,8,3,4,7,1,16
2003,"Non-invasive fetal electrocardiography in singleton and multiple pregnancies","Taylor M.J.O., Smith M.J., Thomas M., Green A.R., Cheng F., Oseku-Afful S., Wee L.Y., Fisk N.M., Gardiner H.M.",14700328,"BJOG: An International Journal of Obstetrics and Gynaecology",110, 7,21,12,7,19,2,42
2003,"Twin-twin transfusion syndrome: The influence of intrauterine laser photocoagulation on arterial distensibility in childhood","Gardiner H.M., Taylor M.J.O., Karatza A., Vanderheyden T., Huber A., Greenwald S.E., Fisk N.M., Hecher K.",00097322,"Circulation",107, 14,19,8,5,13,2,34
2003,"Isolated non-compaction of the ventricular myocardium: Prenatal diagnosis and natural history","Karatza A.A., Holder S.E., Gardiner H.M.",09607692,"Ultrasound in Obstetrics and Gynecology",21, 1,7,3,2,5,0,12
2002,"Fetal pulmonary valvuloplasty for critical pulmonary stenosis or atresia with intact septum","Tulzer G., Arzt W., Franklin R.C.G., Loughna P.V., Mair R., Gardiner H.M.",01406736,"Lancet",360, 9345,33,4,8,12,5,50
2002,"Aminopeptidase A, pregnancy and hypertension","Gardiner H.M.",02636352,"Journal of Hypertension",20, 11,1,0,0,0,0,1
2002,"Influence of twin-twin transfusion syndrome on fetal cardiovascular structure and function: Prospective case-control study of 136 monochorionic twin pregnancies","Karatza A.A., Wolfenden J.L., Taylor M.J.O., Wee L., Fisk N.M., Gardiner H.M.",13556037,"Heart",88, 3,35,6,8,14,9,58
2002,"Volume blood flow estimation in the normal and growth-restricted fetus","Gardiner H., Brodszki J., Eriksson A., Marl K.",03015629,"Ultrasound in Medicine and Biology",28, 9,2,1,1,2,1,5
2001,"Fetal echocardiography: 20 Years of progress","Gardiner H.M.",13556037,"Heart",86, 2,16,1,1,2,2,20
2001,"Successes and shortcomings of fetal echocardiography","Gardiner H.M.",14623935,"Hospital Medicine",62, 10,0,0,0,0,0,0
2001,"Early changes in vascular dynamics in relation to twin-twin transfusion syndrome","Gardiner H.M.",13690523,"Twin Research",4, 5,2,0,0,0,0,2
2001,"Ventriculo-vascular interaction in the normal development of the fetal circulation","Gardiner H., Brodszki J., Eriksson A., Stale H., Marsal K.",03783782,"Early Human Development",65, 2,7,1,1,2,0,9
2001,"Ventriculovascular physiology of the growth-restricted fetus","Gardiner H., Brodszki J., Marl K.",09607692,"Ultrasound in Obstetrics and Gynecology",18, 1,12,3,6,9,0,21
2001,"Heart failure at the extremes of life: Chalk and cheese?","Gardiner H.",01675273,"International Journal of Cardiology",78, 3,0,0,0,0,0,0
2001,"Access to perinatal cardiology in the United Kingdom","Gardiner H.M.",00325473,"Postgraduate Medical Journal",77, 903,0,2,1,3,0,3
2000,"Evaluation of suspected congenital heart disease in the neonatal period","Blumberg R.M., Gardiner H.M.",09575839,"Current Paediatrics",10, 4,0,0,0,0,0,0
2000,"Fetal vascular programming: A twin study","Cheung Y.F., Taylor M., Fisk N.M., Redington A.N., Gardiner H.M.",13556037,"Heart",83, 1,0,0,0,0,0,0
2000,"Fetal origins of reduced arterial distensibility in the donor twin in twin-twin transfusion syndrome","Cheung Y.F., Taylor M.J.O., Fisk N.M., Redington A.N., Gardiner H.M.",01406736,"Lancet",355, 9210,46,5,6,11,2,59
2000,"Perinatal cardiology - Getting it right from the start","Gardiner H.",09696113,"British Journal of Cardiology",7, 5,1,0,0,0,0,1
1998,"Internal mammary artery to coronary artery bypass in paediatric cardiac surgery","Brackenbury E., Gardiner H., Chan K., Hickey M.",10107940,"European Journal of Cardio-thoracic Surgery",14, 6,6,0,0,0,0,6
1998,"Reproducibility of ultrasonic fetal volume blood flow measurements","Brodszki J., Gardiner H.M., Eriksson A., Stale H., Marsa K.",01445979,"Clinical Physiology",18, 5,8,0,1,1,0,9
1997,"Growth retarded fetuses show different biophysical properties of the aorta: Supportive evidence for fetal programming?","Gardiner H.M., Kopecka J., Stale H., Marsal K.",13556037,"Heart",77, 1,0,0,0,0,0,0
1996,"Prospective study of the incidence and determinants of arrhythmia after total cavopulmonary connection","Gardiner H.M., Dhillon R., Bull C., De Leval M.R., Deanfield J.E.",00097322,"Circulation",94, 9,35,1,2,3,0,38
1995,"Digoxin or flecainide for prophylaxis of supraventricular tachycardia in infants?","O'Sullivan J.J., Gardiner H.M., Wren C.",07351097,"Journal of the American College of Cardiology",26, 4,20,2,1,3,0,23
1994,"Arterial reactivity is significantly impaired in normotensive young adults after successful repair of aortic coarctation in childhood","Gardiner H.M., Celermajer D.S., Sorensen K.E., Georgakopoulos D., Robinson J., Thomas O., Deanfield J.E.",00097322,"Circulation",89, 4,68,9,8,17,2,87
1992,"Radiological assessment of the effects of splinting on early hip development: Results from a randomised controlled trial of abduction splinting vs sonographic surveillance","Gardiner H.M., Duncan A.W.",03010449,"Pediatric Radiology",22, 3,0,0,0,0,1,1
1991,"Genesis of Still's murmurs: A controlled Doppler echocardiographic study","Gardiner H.M., Joffe H.S.",00070769,"British Heart Journal",66, 3,6,0,1,1,1,8
1991,"Screening for congenital dislocation of the hip [9]","Dunn P.M., Gardiner H.M.",01406736,"Lancet",337, 8749,1,0,0,0,0,1
1990,"Controlled trial of immediate splinting versus ultrasonographic surveillance in congenitally dislocatable hips","Gardiner H.M., Dunn P.M.",01406736,"Lancet",336, 8730-8731,27,1,2,3,1,31
1990,"A sonographic study of the morphology of the preterm neonatal hip","Gardiner H.M., Clarke N.M.P., Dunn P.M.",02716798,"Journal of Pediatric Orthopaedics",10, 5,11,0,2,2,1,14
