,"This is a citation overview for a set of 63 documents.",,,,,,,,,,,
2008,"Jund is a determinant of macrophage activation and is associated with glomerulonephritis susceptibility","Behmoaras J., Foxwell B.M., Pusey C.D., Cook H.T., Aitman T.J., Bhangal G., Smith J., McDonald K., Mutch B., Lai P.C., Domin J., Game L., Salama A.",10614036,"Nature Genetics",40, 5,0,0,2,2,2,4
2008,"Results of endoscopic surgery and intralesional steroid therapy for airway compromise due to tracheobronchial Wegener's granulomatosis","Nouraei S.A.R., Obholzer R., Ind P.W., Salama A.D., Pusey C.D., Porter F., Howard D.J., Sandhu G.S.",09059180,"European Respiratory Review",17, 107,0,0,1,1,0,1
2008,"A case of treated ANCA-associated vasculitis with recurrent renal failure","Salama A.D., Cook H.T., Pusey C.D., Pepper R.J.",15559041,"Clinical Journal of the American Society of Nephrology",3, 2,0,0,0,0,0,0
2008,"Results of endoscopic surgery and intralesional steroid therapy for airway compromise due to tracheobronchial Wegener's granulomatosis","Nouraei S.A.R., Obholzer R., Ind P.W., Salama A.D., Pusey C.D., Porter F., Howard D.J., Sandhu G.S.",00406376,"Thorax",63, 1,0,0,2,2,4,6
2007,"How high is the risk of ANCA-associated vasculitis recurring after renal transplantation? Commentary","Salama A.D.",17458323,"Nature Clinical Practice Nephrology",3, 10,0,0,0,0,0,0
2007,"Renal biopsy","Salama A.D.",13573039,"Medicine",35, 7,0,1,0,1,0,1
2007,"Clinical transplantation tolerance: Many rivers to cross","Salama A.D., Womer K.L., Sayegh M.H.",00221767,"Journal of Immunology",178, 9,0,1,11,12,5,17
2006,"In vitro assays for immune monitoring in transplantation.","Hernandez-Fuentes M.P., Salama A.",10643745,"Methods in molecular biology (Clifton, N.J.)",333, ,0,2,2,4,3,7
2006,"Drug insight: Rituximab in renal disease and transplantation","Salama A.D., Pusey C.D.",17458323,"Nature Clinical Practice Nephrology",2, 4,0,13,21,34,5,39
2005,"Tipping the balance in glomerulonephritis","Salama A.D.",10466673,"Journal of the American Society of Nephrology",16, 5,0,0,0,0,0,0
2005,"Role of the programmed death-1 pathway in regulation of alloimmune responses in vivo","Sandner S.E., Turka L.A., Sayegh M.H., Clarkson M.R., Salama A.D., Sanchez-Fueyo A., Domenig C., Habicht A., Najafian N., Yagita H., Azuma M.",00221767,"Journal of Immunology",174, 6,18,12,22,34,5,57
2005,"CD70 signaling is critical for CD28-independent CD8+ T cell-mediated alloimmune responses in vivo","Yamada A., Clarkson M.R., Mandelbrot D.A., Sharpe A.H., Oshima H., Yagita H., Chalasani G., Lakkis F.G., Auchincloss Jr. H., Sayegh M.H., Salama A.D., Sho M., Najafian N., Ito T., Forman J.P., Kewalramani R., Sandner S., Harada H.",00221767,"Journal of Immunology",174, 3,15,13,9,22,3,40
2005,"Mechanisms of tolerance induced by donor-specific transfusion and ICOS-B7h blockade in a model of CD4+ T-cell-mediated allograft rejection","Sandner S.E., Clarkson M.R., Salama A.D., Sanchez-Fueyo A., Yagita H., Turka L.A., Sayegh M.H.",16006135,"American Journal of Transplantation",5, 1,7,3,1,4,2,13
2004,"Disease models of rapidly progressive glomerulonephritis","Salama A.D.",17406757,"Drug Discovery Today: Disease Models",1, 4,0,0,0,0,0,0
2004,"Neurological complications from brachial arteriovenous fistulae","Reyal Y., Robinson C., Salama A., Levy J.B.",09310509,"Nephrology Dialysis Transplantation",19, 7,1,0,0,0,0,1
2004,"Defining Th1 and Th2 Immune Responses in a Reciprocal Cytokine Environment In Vivo","Chitnis T., Salama A.D., Grusby M.J., Sayegh M.H., Khoury S.J.",00221767,"Journal of Immunology",172, 7,5,3,0,3,1,9
2003,"Tolerance and Autoimmunity in Anti-GBM Disease","Salama A.D., Levy J.B.",10466673,"Journal of the American Society of Nephrology",14, 11,3,1,0,1,0,4
2003,"Regulation by CD25+ lymphocytes of autoantigen-specific T-cell responses in Goodpasture's (anti-GBM) disease","Salama A.D., Chaudhry A.N., Holthaus K.A., Mosley K., Kalluri R., Sayegh M.H., Lechler R.I., Pusey C.D., Lightstone L.",00852538,"Kidney International",64, 5,16,5,8,13,1,30
2003,"New TCR transgenic model for tracking allospecific CD4 T-cell activation and tolerance in vivo","Sandner S.E., Salama A.D., Houser S.L., Palmer E., Turka L.A., Sayegh M.H.",16006135,"American Journal of Transplantation",3, 10,16,3,5,8,0,24
2003,"Regulatory functions of CD8+CD28- T cells in an autoimmune disease model","Najafian N., Chitnis T., Salama A.D., Zhu B., Benou C., Yuan X., Clarkson M.R., Sayegh M.H., Khoury S.J.",00219738,"Journal of Clinical Investigation",112, 7,47,18,19,37,9,93
2003,"Erratum: (The Journal of Experimemal Medicine (July 7, 2003) 198:1 (71-78))","Salama A.D., Khoury S.J., Chitnis T., Imitola J., Ansari M.J.I., Akiba H., Tushima F., Azuma M., Yagita H., Sayegh M.H.",00221007,"Journal of Experimental Medicine",198, 4,0,0,0,0,0,0
2003,"The programmed death-1 (PD-1) pathway regulates autoimmune diabetes in nonobese diabetic (NOD) mice","Ansari M.J.I., Khoury S.J., Auchincloss Jr. H., Sayegh M.H., Salama A.D., Chitnis T., Smith R.N., Yagita H., Akiba H., Yamazaki T., Azuma M., Iwai H.",00221007,"Journal of Experimental Medicine",198, 1,77,43,30,73,10,160
2003,"Critical role of the programmed death-1 (PD-1) pathway in regulation of experimental autoimmune encephalomyelitis","Salama A.D., Chitnis T., Imitola J., Akiba H., Tushima F., Azuma M., Yagita H., Sayegh M.H., Khoury S.J.",00221007,"Journal of Experimental Medicine",198, 1,71,28,27,55,10,136
2003,"The role of the ICOS-B7h T cell costimulatory pathway in transplantation immunity","Harada H., Freeman G.J., Sayegh M.H., Salama A.D., Sho M., Izawa A., Sandner S.E., Ito T., Akiba H., Yagita H., Sharpe A.H.",00219738,"Journal of Clinical Investigation",112, 2,42,10,12,22,5,69
2003,"Regulatory CD25+ T cells in human kidney transplant recipients","Salama A.D., Najafian N., Clarkson M.R., Harmon W.E., Sayegh M.H.",10466673,"Journal of the American Society of Nephrology",14, 6,57,19,22,41,16,114
2003,"Alternative T-cell costimulatory pathways in transplant rejection and tolerance induction: Hierarchy or redundancy?","Salama A.D., Sayegh M.H.",16006135,"American Journal of Transplantation",3, 5,10,0,1,1,1,12
2003,"Interaction between ICOS-B7RP1 and B7-CD28 costimulatory pathways in alloimmune responses in vivo","Salama A.D., Yuan X., Nayer A., Chandraker A., Inobe M., Uede T., Sayegh M.H.",16006135,"American Journal of Transplantation",3, 4,14,2,0,2,4,20
2003,"The role of the CD134-CD134 ligand costimulatory pathway in alloimmune responses in vivo","Yuan X., Salama A.D., Dong V., Schmitt I., Najafian N., Chandraker A., Akiba H., Yagita H., Sayegh M.H.",00221767,"Journal of Immunology",170, 6,27,8,6,14,5,46
2002,"New insights into the interactions between T-cell costimulatory blockade and conventional immunosuppressive drugs","Sho M., Sayegh M.H., Sandner S.E., Najafian N., Salama A.D., Dong V., Yamada A., Kishimoto K., Harada H., Schmitt I.",00034932,"Annals of Surgery",236, 5,41,8,3,11,4,56
2002,"Physiological mechanisms of regulating alloimmunity: Cytokines, CTLA-4, CD25+ cells, and the alloreactive T cell clone size","Sho M., Sayegh M.H., Yamada A., Najafian N., Salama A.D., Harada H., Sandner S.E., Sanchez-Fueyo A., Zheng X.X., Strom T.B.",00221767,"Journal of Immunology",169, 7,35,4,4,8,3,46
2002,"The CD154-CD40 T cell costimulation pathway is required for host sensitization of CD8+ T cells by skin grafts via direct antigen presentation","Zhai Y., Kupiec-Weglinski J.W., Shen X.-D., Gao F., Coito A.J., Wasowska B.A., Salama A., Schmitt I., Busuttil R.W., Sayegh M.H.",00221767,"Journal of Immunology",169, 3,17,4,5,9,0,26
2002,"Challenges for the translation of T cell costimulatory blockade therapies to the clinic","Salama A.D., Sayegh M.H.",14712598,"Expert Opinion on Biological Therapy",2, 5,3,0,0,0,0,3
2002,"Characterization of autoantibodies from patients with Goodpasture's disease using a resonant mirror biosensor","Dougan T., Levy J.B., Salama A., George A.J.T., Pusey C.D.",00099104,"Clinical and Experimental Immunology",128, 3,7,1,0,1,1,9
2002,"Goodpasture's disease in the absence of circulating anti-glomerular basement membrane antibodies as detected by standard techniques","Salama A.D., Lightstone L., Pusey C.D., Dougan T., Levy J.B., Cook H.Terry, Morgan S.H., Naudeer S., Maidment G., George A.J.T., Evans D.",02726386,"American Journal of Kidney Diseases",39, 6,19,7,5,12,0,31
2002,"A novel CD154 monoclonal antibody in acute and chronic rat vascularized cardiac allograft rejection","Xueli Y., Dong V.M., Coito A.J., Waaga A.-M., Salama A.D., Benjamin C.D., Sayegh M.H., Chandraker A.",00411337,"Transplantation",73, 11,13,0,2,2,0,15
2002,"The role of novel T cell costimulatory pathways in autoimmunity and transplantation","Yamada A., Salama A.D., Sayegh M.H.",10466673,"Journal of the American Society of Nephrology",13, 2,40,13,12,25,7,72
2002,"Enzyme-linked immunosorbent spot assay analysis of peripheral blood lymphocyte reactivity to donor HLA-DR peptides: Potential novel assay for prediction of outcomes for renal transplant recipients","Najafian N., Salama A.D., Fedoseyeva E.V., Benichou G., Sayegh M.H.",10466673,"Journal of the American Society of Nephrology",13, 1,37,7,10,17,6,60
2002,"Immunology of anti-glomerular basement membrane disease","Salama A.D., Pusey C.D.",10624821,"Current Opinion in Nephrology and Hypertension",11, 3,13,1,0,1,1,15
2001,"Physiologic regulation of alloimmune responses in vivo: The role of CTLA4 and TH1/TH2 cytokines","Sho M., Salama A.D., Yamada A., Najafian N., Sayegh M.H.",00411345,"Transplantation Proceedings",33, 7-8,2,1,2,3,0,5
2001,"TNF:TNF-R T-cell costimulatory pathways in transplantation","Yamada A., Salama A.D., Najafian N., Auchincloss Jr. H., Sayegh M.H.",00411345,"Transplantation Proceedings",33, 7-8,1,0,0,0,0,1
2001,"Achieving clinical transplant tolerance: What are the hurdles?","Salama A.D., Sayegh M.H.",00411345,"Transplantation Proceedings",33, 7-8,1,0,0,0,0,1
2001,"Challenges to achieving clinical transplantation tolerance","Salama A.D., Remuzzi G., Harmon W.E., Sayegh M.H.",00219738,"Journal of Clinical Investigation",108, 7,45,6,5,11,5,61
2001,"Effect of targeted disruption of STAT4 and STAT6 on the induction of experimental autoimmune encephalomyelitis","Chitnis T., Najafian N., Benou C., Salama A.D., Grusby M.J., Sayegh M.H., Khoury S.J.",00219738,"Journal of Clinical Investigation",108, 5,50,13,11,24,12,86
2001,"Goodpasture's disease","Salama A.D., Levy J.B., Lightstone L., Pusey C.D.",01406736,"Lancet",358, 9285,20,6,5,11,3,34
2001,"In Goodpasture's disease, CD4+ T cells escape thymic deletion and are reactive with the autoantigen ?3(IV)NC1","Salama A.D., Chaudhry A.N., Ryan J.J., Eren E., Levy J.B., Pusey C.D., Lightstone L., Lechler R.I.",10466673,"Journal of the American Society of Nephrology",12, 9,15,2,4,6,0,21
2001,"Transplant Accommodation in Highly Sensitized Patients: A Potential Role for Bcl-xL and Alloantibody","Salama A.D., Delikouras A., Pusey C.D., Cook H.T., Bhangal G., Lechler R.I., Dorling A.",16006135,"American Journal of Transplantation",1, 3,42,15,10,25,9,76
2001,"CD28-independent costimulation of T cells in alloimmune responses","Yamada A., Turka L.A., Auchincloss H. Jr., Sayegh M.H., Kishimoto K., Dong V.M., Sho M., Salama A.D., Anosova N.G., Benichou G., Mandelbrot D.A., Sharpe A.H.",00221767,"Journal of Immunology",167, 1,58,8,5,13,4,75
1999,"Pathogenesis and treatment of ANCA-associated systemic vasculitis","Salama A.D.",01410768,"Journal of the Royal Society of Medicine",92, 9,4,0,0,0,0,4
1999,"Improving the therapeutic monitoring of cyclosporin A","Warrens A.N., Waters J.B., Salama A.D., Lechler R.I.",09020063,"Clinical Transplantation",13, 2,12,1,1,2,0,14
1999,"Quinine-induced immune thrombocytopenic purpura followed by hemolytic uremic syndrome","Glynne P., Salama A., Chaudhry A., Swirsky D., Lightstone L.",02726386,"American Journal of Kidney Diseases",33, 1,19,1,4,5,1,25
1998,"Tuberous sclerosis","Salama A.D., Pusey C.D.",00284793,"New England Journal of Medicine",338, 26 I,0,0,0,0,0,0
1998,"Images in clinical medicine. Tuberous sclerosis.","Salama A.D., Pusey C.D.",00284793,"The New England journal of medicine",338, 26,0,0,0,0,0,0
1997,"Multiple Cladosporium brain abscesses in a renal transplant patient: Aggressive management improves outcome","Salama A.D., Rogers T., Lord G.M., Lechler R.I., Mason P.D.",00411337,"Transplantation",63, 1,19,3,2,5,2,26
1996,"Comparison of neoral and sandimmune preparations in renal transplant patients - Improved pharmacokinetics with neoral","Warrens A.N., Salama A., Waters J.B., Lechler R.I.",00411345,"Transplantation Proceedings",28, 4,5,0,1,1,0,6
1990,"Desipramine reversal of chloroquine resistance in wild isolates of Plasmodium falciparum","Salama A., Facer C.A.",01406736,"Lancet",335, 8682,9,2,1,3,0,12
