,"This is a citation overview for a set of 52 documents.",,,,,,,,,,,
2006,"Immunological mechanisms of specific allergen immunotherapy","Schmidt-Weber C.B., Blaser K.",18715281,"Inflammation and Allergy - Drug Targets",5, 1,1,2,1,3,0,4
2006,"Activin A is an acute allergen-responsive cytokine and provides a link to TGF-?-mediated airway remodeling in asthma","Karagiannidis C., Schmidt-Weber C.B., Hense G., Martin C., Epstein M., Ruckert B., Mantel P.-Y., Menz G., Uhlig S., Blaser K.",00916749,"Journal of Allergy and Clinical Immunology",117, 1,4,8,5,13,8,25
2005,"Expression of cytokine mRNA and protein in joints and lymphoid organs during the course of rat antigen-induced arthritis.","Pohlers D., Siegling A., Buchner E., Schmidt-Weber C.B., Palombo-Kinne E., Emmrich F., Brauer R., Kinne R.W.",14786362,"Arthritis research & therapy.",7, 3,0,1,0,1,0,1
2005,"New insights into the mechanisms of allergen-specific immunotherapy","Schmidt-Weber C.B., Blaser K.",15284050,"Current Opinion in Allergy and Clinical Immunology",5, 6,1,1,5,6,2,9
2005,"The role of the FOXP3 transcription factor in the immune regulation of allergic asthma","Schmidt-Weber C.B., Blaser K.",15297322,"Current Allergy and Asthma Reports",5, 5,2,0,0,0,1,3
2005,"TGF-? signaling of human T cells is modulated by the ancillary TGF-? receptor endoglin","Schmidt-Weber C.B., Letarte M., Kunzmann S., Ruckert B., Bernabeu C., Blaser K.",09538178,"International Immunology",17, 7,5,2,1,3,0,8
2005,"The role of TGF-? in immune regulation and allergy | Die rolle von TGF-? in immunregulation und allergie","Schmidt-Weber C.B.",03445062,"Allergologie",28, 6,0,0,0,0,0,0
2005,"Distinct leucocyte redistribution after glucocorticoid treatment among difficult-to-treat asthmatic patients","Karagiannidis C., Ruckert B., Hense G., Willer G., Menz G., Blaser K., Schmidt-Weber C.B.",03009475,"Scandinavian Journal of Immunology",61, 2,4,1,1,2,1,7
2004,"Chapter 4. Mechanisms of allergen immunotherapy","Akdis M., Schmidt-Weber C., Jutel M., Akdis C.A., Blaser K.",14729725,"Clinical and Experimental Allergy Reviews",4, 2,1,2,0,2,0,3
2004,"Glucocorticoids upregulate FOXP3 expression and regulatory T cells in asthma","Karagiannidis C., Blaser K., Schmidt-Weber C.B., Akdis M., Holopainen P., Woolley N.J., Hense G., Ruckert B., Mantel P.-Y., Menz G., Akdis C.A.",00916749,"Journal of Allergy and Clinical Immunology",114, 6,57,31,35,66,26,149
2004,"Regulation and role of transforming growth factor-? in immune tolerance induction and inflammation","Schmidt-Weber C.B., Blaser K.",09527915,"Current Opinion in Immunology",16, 6,30,13,10,23,5,58
2004,"Immune responses in healthy and allergic individuals are characterized by a fine balance between allergen-specific T regulatory 1 and T helper 2 cells","Akdis M., Fiebig H., Kegel C., Disch R., Schmidt-Weber C.B., Blaser K., Akdis C.A., Verhagen J., Taylor A., Karamloo F., Karagiannidis C., Crameri R., Thunberg S., Deniz G., Valenta R.",00221007,"Journal of Experimental Medicine",199, 11,146,60,68,128,37,311
2004,"Mechanisms of allergen immunotherapy","Akdis M., Schmidt-Weber C., Jutel M., Akdis C.A., Blaser K.",08381925,"Allergy and Clinical Immunology International",16, 2,5,0,2,2,0,7
2004,"Immunological mechanisms in specific immunotherapy","Schmidt-Weber C.B., Blaser K.",03444325,"Springer Seminars in Immunopathology",25, 3-4,9,2,0,2,0,11
2004,"Ephrin-A1 Suppresses Th2 Cell Activation and Provides a Regulatory Link to Lung Epithelial Cells","Wohlfahrt J.G., Karagiannidis C., Kunzmann S., Epstein M.M., Kempf W., Blaser K., Schmidt-Weber C.B.",00221767,"Journal of Immunology",172, 2,7,1,3,4,1,12
2003,"Transforming growth factor-? inhibits human antigen-specific CD4+ T cell proliferation without modulating the cytokine response","Tiemessen M.M., Kunzmann S., Schmidt-Weber C.B., Garssen J., Bruijnzeel-Koomen C.A.F.M., Knol E.F., Van Hoffen E.",09538178,"International Immunology",15, 12,3,4,3,7,1,11
2003,"Inhibition of T helper 2-type responses, IgE production and eosinophilia by synthetic lipopeptides","Akdis C.A., Wynn T.A., Dillon S., Erb P., Baschang G., Blaser K., Alkan S.S., Kussebi F., Pulendran B., Akdis M., Lauener R.P., Schmidt-Weber C.B., Klunker S., Isitmangil G., Hansjee N.",00142980,"European Journal of Immunology",33, 10,32,9,12,21,3,56
2003,"T cell phenotype in allergic asthma and atopic dermatitis","Wohlfahrt J.G., Kunzmann S., Menz G., Kneist W., Akdis C.A., Blaser K., Schmidt-Weber C.B.",10182438,"International Archives of Allergy and Immunology",131, 4,9,1,4,5,2,16
2003,"Histamine enhances TGF-?1-mediated suppression of Th2 responses","Kunzmann S., Mantel P.-Y., Wohlfahrt J.G., Akdis M., Blaser K., Schmidt-Weber C.B.",08926638,"FASEB Journal",17, 9,32,4,11,15,2,49
2003,"SARA and Hgs attenuate susceptibility to TGF-?1-mediated T cell suppression","Kunzmann S., Wohlfahrt J.G., Itoh S., Asao H., Komada M., Akdis C.A., Blaser K., Schmidt-Weber C.B.",08926638,"FASEB Journal",17, 2,19,3,2,5,2,26
2002,"T-cell tolerance in allergic response","Schmidt-Weber C.B., Blaser K.",01054538,"Allergy: European Journal of Allergy and Clinical Immunology",57, 9,16,0,1,1,0,17
2002,"Differential clinical efficacy of anti-CD4 monoclonal antibodies in rat adjuvant arthritis is paralleled by differential influence on NF-?B binding activity and TNF-? secretion of T cells","Pohlers D., Schmidt-Weber C.B., Franch A., Kuhlmann J., Brauer R., Emmrich F., Kinne R.W.",14659905,"Arthritis Research",4, 3,5,1,2,3,0,8
2002,"The phosphatidylinositol phosphatase PTEN is under control of costimulation and regulates proliferation in human T cells","Schmidt-Weber C.B., Wohlfahrt J.G., Akdis C.A., Blaser K.",00142980,"European Journal of Immunology",32, 4,10,1,1,2,0,12
2002,"TGF-beta-mediated control of allergen-specific T-cell responses.","Schmidt-Weber C.B., Kunzmann S., Blaser K.",15297322,"Current allergy and asthma reports",2, 3,10,1,1,2,0,12
2001,"DNA arrays in allergy and immunology","Schmidt-Weber C.B., Wohlfahrt J.G., Blaser K.",10182438,"International Archives of Allergy and Immunology",126, 1,12,2,1,3,0,15
2001,"Integration of TCR and IL-4 signals through STAT6 and the regulation of IL-4 gene expression","Schmidt-Weber C.B., Rao A., Lichtman A.H.",01615890,"Molecular Immunology",37, 12-13,6,0,0,0,0,6
1999,"Cytokine gene activation in synovial membrane, regional lymph nodes, and spleen during the course of rat adjuvant arthritis","Schmidt-Weber C.B., Pohlers D., Siegling A., Schadlich H., Buchner E., Volk H.-D., Palombo-Kinne E., Emmrich F., Kinne R.W.",00088749,"Cellular Immunology",195, 1,20,0,1,1,0,21
1999,"IL-4 enhances IL-10 gene expression in murine Th2 cells in the absence of TCR engagement","Schmidt-Weber C.B., Alexander S.I., Henault L.E., James L., Lichtman A.H.",00221767,"Journal of Immunology",162, 1,26,2,2,4,0,30
1997,"Apoptotic cell death in activated monocytes following incorporation of clodronate-liposomes (multiple letters)","Moghimi S.M., Schmidt-Weber C.B., Rittig M., Hauser I., Nurnberg E., Emmrich F., Palombo-Kinne E., Kinne R.W.",07415400,"Journal of Leukocyte Biology",61, 5,1,0,1,1,0,2
1997,"Differential clinical efficacy of three anti-rat CD4 monoclonal antibodies (mAbs) in the prevention of rat adjuvant arthritis (AA)","Pohlers D., Volpini C., Schmidt-Weber C.B., Kuhlmann J., Emmrich F., Kinne R.W.",01712985,"Immunobiology",197, 2-4,0,0,0,0,0,0
1997,"Inhibition of monocyte/macrophage function by dexamethasone containing phosphatidylcholine (PC) liposomes (DxM-lipos)","Kinne R.W., Nurnberg E., Emmrich F., Schmidt I., Schabik R., Schmidt-Weber C., Buchner E., Bogdan Ch., Arnhold J., Arnold K., Palombo-Kinne E.",01712985,"Immunobiology",197, 2-4,0,0,0,0,0,0
1996,"Amelioration of rat experimental arthritides by treatment with the alkaloid sinomenine","Liu L., Buchner E., Beitze D., Schmidt-Weber C.B., Kaever V., Emmrich F., Kinne R.W.",01920561,"International Journal of Immunopharmacology",18, 10,26,18,9,27,3,56
1996,"Apoptotic cell death in activated monocytes following incorporation of clodronate-liposomes","Schmidt-Weber C.B., Rittig M., Buchner E., Hauser I., Schmidt I., Palombo-Kinne E., Emmrich F., Kinne R.W.",07415400,"Journal of Leukocyte Biology",60, 2,28,2,3,5,1,34
1995,"Long-term amelioration of rat adjuvant arthritis following systemic elimination of macrophages by clodronate-containing liposomes","Kinne R.W., Schmidt-Weber C.B., Hoppe R., Buchner E., Palombo-Kinne E., Nurnberg E., Emmrich F.",00043591,"Arthritis and Rheumatism",38, 12,53,2,2,4,0,57
