2008,"Do men and women respond differently to blood pressure-lowering treatment? Results of prospectively designed overviews of randomized trials","Turnbull F., Woodward M., Neal B., Barzi F., Ninomiya T., Chalmers J., Perkovic V., Li N., MacMahon S., Agodoa L., Anderson C., Asselbergs F.W., Baigent C., Black H., Brenner B., Brown M., Bulpitt C., Byington R., Chalmers J., Collins R., Cutler J., Dahlof B., Davis B., De Zeeuw D., Dens J., Estacio R., Fagard R., Fox K., Fukui T., Hansson L., Holman R., Hunsicker L., Imai Y., Ishii M., Kanno Y., Kostis J., Kuramoto K., Lewis E., Lievre M., Lindholm L.H., Liu L., Lubsen J., Lueders S., Malacco E., Mancia G., Matsuzaki M., Neal B., Nissen S., Ohkubo T., Ogihara T., Palmer C., Pepine C., Pfeffer M., Pitt B., Poole-Wilson P., Poulter N., Rahman M., Remme W., Remuzzi G., Rodgers A., Ruggenenti P., Saruta T., Schrader J., Schrier R., Sever P., Sleight P., Staessen J., Suzuki H., Teo K., Van Gilst W.H., Viberti G., Wang J., Whelton P., Wing L., Yui Y., Yusuf S., Zanchetti A.",0195668X,"European Heart Journal",29, 21,12,12,17,3,32,0,44
2008,"The Anglo-Scandinavian Cardiac Outcomes Trial: Blood pressure-lowering limb: Effects in patients with type II diabetes","Ostergren J., Poulter N.R., Sever P.S., Dahlof B., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S.E., Kristinsson A., McInnes G.T., Mehlsen J., Nieminen M., OBrien E.",02636352,"Journal of Hypertension",26, 11,10,11,8,0,19,0,29
2008,"Ethnicity and Left Ventricular Diastolic Function in Hypertension. An ASCOT (Anglo-Scandinavian Cardiac Outcomes Trial) Substudy","Sharp A., Tapp R., Francis D.P., McG. Thom S.A., Hughes A.D., Stanton A.V., Zambanini A., Chaturvedi N., Byrd S., Poulter N.R., Sever P.S., Mayet J.",07351097,"Journal of the American College of Cardiology",52, 12,2,5,3,0,8,0,10
2008,"Effect of doxazosin gastrointestinal therapeutic system as third-line antihypertensive therapy on blood pressure and lipids in the Anglo-Scandinavian cardiac outcomes trial","Chapman N., Chang C.L., Dahlof B., Sever P.S., Wedel H., Poulter N.R.",00097322,"Circulation",118, 1,7,8,3,2,13,0,20
2008,"Systolic pressure is all that matters","Williams B., Lindholm L.H., Sever P.",01406736,"The Lancet",371, 9631,34,17,14,3,34,0,68
2008,"Determinants of new-onset diabetes among 19,257 hypertensive patients randomized in the anglo-scandinavian cardiac outcomes trial-blood pressure lowering arm and the relative influence of antihypertensive medication","Gupta A.K., Dahlof B., Dobson J., Sever P.S., Wedel H., Poulter N.R.",01495992,"Diabetes Care",31, 5,18,11,17,3,31,0,49
2008,"The Anglo-Scandinavian Cardiac Outcomes Trial lipid lowering arm: Extended observations 2 years after trial closure","Sever P.S., McInnes G., Mehlsen J., Nieminen M.S., O'Brien E.T., Ostergren J., Poulter N.R., Dahlof B., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S.E., Kristinsson A.",0195668X,"European Heart Journal",29, 4,13,7,12,3,22,0,35
2008,"Economic evaluation of ASCOT-BPLA: antihypertensive treatment with an amlodipine-based regimen is cost effective compared with an atenolol-based regimen.","Lindgren P., Buxton M., Kahan T., Poulter N.R., Dahlof B., Sever P.S., Wedel H., Jonsson B.",1468201X,"Heart (British Cardiac Society)",94, 2,7,2,4,1,7,0,14
2007,"Response to spironolactone in resistant hypertension [2]","Chapman N., Dobson J., Wilson S., Dahlof B., Sever P.S., Wedel H., Poulter N.R.",0194911X,"Hypertension",50, 3,0,0,0,0,0,0,0
2007,"Blood pressure-dependent and independent effects of agents that inhibit the renin-angiotensin system","Agodoa L., Anderson C., Asseibergs F., Baigent C., Black H., Brenner B., Brown M., Bulpitt C., Byington R., Chalmers J., Collins R., Cutler J., Dahlof B., Davis B., De Zeeuw D., Dens J., Estacio R., Fagard R., Fox K., Fukui T., Hansson L., Holman R., Hunsicker L., Imai Y., Ishii M., Kanno Y., Kostis J., Kuramoto K., Lewis E., Lievre M., Lindholm L.H., Liu L., Lubsen J., Lueders S., MacMahon S., Malacco E., Mancia G., Matsuzaki M., Neal B., Nissen S., Ohkubo T., Ogihara T., Pepine C., Pfeffer M., Pitt B., Poole-Wilson P., Rahman M., Remme W., Remuzzi G., Rodgers A., Ruggenenti P., Saruta T., Schrader J., Schrier R., Sever P., Sleight P., Staessen J., Teo K., Viberti G., Wang J., Whelton P., Wing L., Yui Y., Yusuf S., Zanchetti A., Turnbull F., Neal B., Pfeffer M., Kostis J., Algert C., Woodward M., Chalmers J., Zanchetti A., MacMahon S.",02636352,"Journal of Hypertension",25, 5,105,27,34,7,68,0,173
2007,"Effect of spironolactone on blood pressure in subjects with resistant hypertension","Chapman N., Dobson J., Wilson S., Dahlof B., Sever P.S., Wedel H., Poulter N.R.",0194911X,"Hypertension",49, 4,85,44,37,15,96,0,181
2007,"Erratum: Potential synergy between lipid-lowering and blood-pressure- lowering in the Anglo-Scandinavian Cardiac Outcomes Trial (European Heart Journal (2006) 27 (2982-2988))","Sever P., McInnes G., Mehlsen J., Nieminem M., O'Brien E., Ostergren J., Dahlof B., Poulter N., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S., Kristinsson A.",0195668X,"European Heart Journal",28, 1,0,0,0,0,0,0,0
2006,"Potential synergy between lipid-lowering and blood-pressure-lowering in the Anglo-Scandinavian Cardiac Outcomes Trial","Sever P., McInnes G., Mehlsen J., Nieminem M., O'Brien E., Ostergren J., Dahlof B., Poulter N., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S., Kristinsson A.",0195668X,"European Heart Journal",27, 24,51,15,11,3,29,0,80
2006,"Candesartan- and atenolol-based treatments induce different patterns of carotid artery and left ventricular remodeling in hypertension","Ariff B., Zambanini A., Vamadeva S., Barratt D., Xu Y., Sever P., Stanton A., Hughes A., Thom S.",00392499,"Stroke",37, 9,19,4,1,1,6,0,25
2006,"It is not beyond the blood pressure; it is the blood pressure","Sever P.S., Poulter N.R., Elliott W.J., Jonsson M.C., Black H.R.",00097322,"Circulation",113, 23,1,0,0,0,0,0,1
2006,"Blood pressure reduction is not the only determinant of outcome","Sever P.S., Poulter N.R.",00097322,"Circulation",113, 23,33,1,3,0,4,0,37
2006,"New hypertension guidelines from the National Institute for Health and Clinical Excellence and the British Hypertension Society","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",7, 2,40,13,4,3,20,0,60
2006,"Authors' reply [5]","Dahlof B., Sever P., Poulter N., Wedel H.",01406736,"Lancet",367, 9506,0,0,0,0,0,0,0
2005,"Lipid-lowering therapy and the patient with multiple risk factors: What have we learned from the Anglo-Scandinavian Cardiac Outcomes Trial (ASCOT)?","Sever P.S.",00029343,"American Journal of Medicine",118, 12,9,3,0,1,4,0,13
2005,"Reduction in cardiovascular events with atorvastatin in 2,532 patients with type 2 diabetes: Anglo-Scandinavian Cardiac Outcomes Trial-Lipid-Lowering Arm (ASCOT-LLA)","Tseng K.H., Poulter N.R., Sever P.S., Dahlof B., Wedel H.",01495992,"Diabetes Care",28, 10,3,1,0,0,1,0,4
2005,"Prevention of cardiovascular events with an antihypertensive regimen of amlodipine adding perindopril as required versus atenolol adding bendroflumethiazide as required, in the Anglo-Scandinavian Cardiac Outcomes Trial-Blood Pressure Lowering Arm (ASCOT-BPLA): A multicentre randomised controlled trial","Dahlof B., Sever P.S., Poulter N.R., Wedel H., Beevers D.G., Caulfield M., Collins R., Kjeldsen S.E., Kristinsson A., McInnes G.T., Mehlsen J., Nieminen M., O'Brien E., Ostergren J.",01406736,"Lancet",366, 9489,878,197,159,39,395,0,1273
2005,"Role of blood pressure and other variables in the differential cardiovascular event rates noted in the Anglo-Scandinavian Cardiac Outcomes Trial-Blood Pressure Lowering Arm (ASCOT-BPLA)","Poulter N.R., Wedel H., Dahlof B., Sever P.S., Beevers D.G., Caulfield M., Kjeldsen S.E., Kristinsson A., McInnes G.T., Mehlsen J., Nieminen M., O'Brien E., Ostergren J., Pocock S.",01406736,"Lancet",366, 9489,172,25,17,7,49,0,221
2005,"Different time course for prevention of coronary and stroke events by atorvastatin in the anglo-scandinavian cardiac outcomes trial - lipid-lowering arm (ASCOT-LLA)","Sever P.S., Poulter N.R., Dahlof B., Wedel H.",00029149,"American Journal of Cardiology",96, 5,29,5,3,1,9,0,38
2005,"ASCOT a four horse race","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",6, 2,1,0,1,0,1,0,2
2005,"Reduction in cardiovascular events with atorvastatin in 2,532 patients with type 2 diabetes: Anglo-Scandinavian Cardiac Outcomes Trial-Lipid-Lowering Arm (ASCOT-LLA)","Sever P.S., McInnes G.T., Mehlsen J., Nieminen M., O'Brien E., Ostergren J., Poulter N.R., Dahlof B., Wedel H., Collins R., Beevers G., Caulfield M., Kjeldsen S.E., Kristinsson A.",01495992,"Diabetes Care",28, 5,129,14,19,10,43,0,172
2005,"Cost-effectiveness of atorvastatin for the prevention of coronary and stroke events: An economic analysis of the Anglo-Scandinavian Cardiac Outcomes Trial - Lipid-lowering arm (ASCOT-LLA)","Lindgren P., Buxton M., Kahan T., Poulter N.R., Dahlof B., Sever P.S., Wedel H., Jonsson B.",17418267,"European Journal of Cardiovascular Prevention and Rehabilitation",12, 1,22,4,1,2,7,0,29
2004,"Prevention of coronary and stroke events with atorvastatin in hypertensive patients who have average or lower-than-average cholesterol concentrations, in the Anglo-Scandinavian Cardiac Outcomes Trial - Lipid Lowering Arm (ASCOT-LLA): A multicentre randomised controlled trial","Sever P.S., Dahlof B., Poulter N.R., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S.E., Kristinsson A., McInnes G.T., Mehlsen J., Nieminen M., O'Brien E., Ostergren J.",00126667,"Drugs",64, 2,33,5,7,1,13,0,46
2004,"The Second Lilly Prize Lecture, University of Newcastle, July 1977. ?-adrenergic receptor blockade in hypertension, past, present and future","Prichard B.N.C., Sever P.",03065251,"British Journal of Clinical Pharmacology",58, 7,0,0,0,0,0,0,0
2004,"The dawn of a new era in cardiovascular prevention | À l'aube d'une nouvell ère de prévention cardiovasculaire","Amouyel P., Mansourati J., Sever P., Girerd X.",07554982,"Presse Medicale",33, 16,0,0,0,0,0,0,0
2004,"VALUE: analysis of results.","Sever P.",1474547X,"Lancet",364, 9438,2,0,0,0,0,0,2
2004,"VALUE: Analysis of results [1]","Staessen J.A., Kario K., Pickering T., Fretheim A., Julius S., Weber M.A., Thijs L., Birkenhager W.H., Williams S.G., Barker D., Schlosshan D., Tan L.-B., Scheen A.J., Sever P.",01406736,"Lancet",364, 9438,15,0,1,0,1,0,16
2004,"The VALUE trial: A commentary","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",5, 3,2,0,0,0,0,0,2
2004,"Regression of left ventricular mass in hypertensive patients treated with perindopril/indapamide as a first-line combination: The REASON echocardiography study","De Luca N., Battegay E., Duprez D., Sever P., Safar M.E., Mallion J.-M., O'Rourke M.F., O'Brien E., Rahn K.-H., Trimarco B., Romero R., De Leeuw P.W., Hitzenberger G.",08957061,"American Journal of Hypertension",17, 8,43,4,6,0,10,0,53
2004,"British hypertension society guidelines for hypertension management 2004 (BHS-IV): Summary","Williams B., Poulter N.R., Brown M.J., Davis M., McInnes G.T., Potter J.F., Sever P.S., Thom S.M.",09598146,"British Medical Journal",328, 7440,341,45,51,12,108,0,449
2004,"Guidelines for management of hypertension: Report of the fourth working party of the Bristish Hypertension Society, 2004 - BHS IV","Williams B., Poulter N.R., Brown M.J., Davis M., McInnes G.T., Potter J.F., Sever P.S., Thom S.McG.",09509240,"Journal of Human Hypertension",18, 3,518,80,64,22,166,0,684
2003,"ASCOT-LLA: Questions about the benefits of atorvastatin [3] (multiple letters)","Devroey D., Drummond G.A., Ginst L.V., Ravnskov U., Killestein J., Sever P.S., Dahlof B., Poulter N., Wedel H., Trewby P.",01406736,"Lancet",361, 9373,1,0,0,0,0,0,1
2003,"Prevention of coronary and stroke events with atorvastatin in hypertensive patients who have average or lower-than-average cholesterol concentrations, in the Anglo-Scandinavian Cardiac Outcomes Trial - Lipid Lowering Arm (ASCOT-LLA): A multicentre randomised controlled trial","Sever P.S., Dahlof B., Poulter N.R., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S.E., Kristinsson A., McInnes G.T., Mehlsen J., Nieminen M., O'Brien E., Ostergren J.",01406736,"Lancet",361, 9364,1795,175,170,44,389,0,2184
2003,"ALLHAT: Definitive answers or continuing uncertainty?","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",4, 1,0,0,0,0,0,0,0
2002,"A systematic approach to erectile dysfunction in the cardiovascular patient: A consensus treatment - Update 2002","Jackson G., Sever P., Betteridge J., Dean J., Eardley I., Hall R., Holdright D., Holmes S., Kirby M., Riley A.",13685031,"International Journal of Clinical Practice",56, 9,31,3,2,1,6,0,37
2002,"Hypertension trials - The current evidence base and forthcoming trials","Sever P., Poulter N.",09696113,"British Journal of Cardiology",9, 10,1,0,0,0,0,0,1
2002,"Introduction","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",3, 1,0,0,0,0,0,0,0
2002,"The SCOPE trial","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",3, 2,11,1,0,0,1,0,12
2002,"Comparison of the effects of antihypertensive treatment with angiotensin II blockade and beta-blockade on carotid wall structure and haemodynamics: Protocol and baseline demographics","Ariff B., Thom S.A.McG., Stanton A., Barratt D., Augst A., Glor F., Poulter N., Sever P., Xu Y., Hughes A.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",3, 2,6,1,1,0,2,0,8
2001,"Effects of blood pressure lowering with amlodipine or lisinopril on vascular structure of the common carotid artery","Stanton A.V., Chapman J.N., Mayet J., Sever P.S., Poulter N.R., Hughes A.D., Thom S.A.McG.",01435221,"Clinical Science",101, 5,22,3,3,0,6,0,28
2001,"Amelioration of arterial properties with a perindopril-indapamide very-low-dose combination.","Asmar R.G., Duprez D., De Leeuw P.W., Sever P., Battegay E., Hitzenberger G., de Luca N., Polonia P., Benetos A., Chastang C., Ollivier J.P., London G.M., Safar M.E., O'Rourke M.E., Mallion J.M., Romero R., Rahn K.H., Trimarco B., Fitzgerald D., Hedner T.",09521178,"Journal of hypertension. Supplement : official journal of the International Society of Hypertension",19, 4,23,1,0,0,1,0,24
2001,"Non-specific effects of inclusion in a clinical trial: Information from ASCOT","Thom S., Whitehouse A., Sever P., Poulter N.",09509240,"Journal of Human Hypertension",15, 1,0,0,0,0,0,0,0
2001,"Anglo-Scandinavian cardiac outcomes trial: A brief history, rationale and outline protocol","Sever P.S., Mehlsen J., Nieminen M., O'Brien E., Ostergren J., Dahlof B., Poulter N.R., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S.E., McInnes G.T.",09509240,"Journal of Human Hypertension",15, 1,22,1,1,0,2,0,24
2001,"An intensive phenotyping study to enable the future examination of genetic influences on hypertension-associated cardiovascular disease","Stanton A., Fitzgerald D., Hughes A., Mayet J., O'Brien E., Poulter N.R., Sever P.S., Shields D., Thom S.",09509240,"Journal of Human Hypertension",15, 1,4,2,0,0,2,0,6
2001,"Mechanism of action of angiotensin II in human isolated subcutaneous resistance arteries","Garcha R.S., Sever P.S., Hughes A.D.",00071188,"British Journal of Pharmacology",134, 1,14,1,0,0,1,0,15
2001,"Angiotensin receptor antagonists and vaso-vagal attacks due to sensitisation of the Bezold-Jarisch reflex?","Sever P.S., Hughes A.",09509240,"Journal of Human Hypertension",15, 6,0,0,0,0,0,0,0
2001,"Rationale, design, methods and baseline demography of participants of the Anglo-Scandinavian cardiac outcomes trial","Sever P.S., Mehlsen J., Nieminen M., O'Brien E., Ostergren J., Dahlof B., Poulter N.R., Wedel H., Beevers G., Caulfield M., Collins R., Kjeldsen S.E., McInnes G.T.",02636352,"Journal of Hypertension",19, 6,144,6,7,1,14,0,158
2001,"Hypertension in the very elderly trial (HYVET): Protocol for the main trial","Staessen J., Nachev C., Potter J., Sever P., Bulpitt C., Swift C., Fletcher A., Tuomilehto J., Beckett N., Coope J., Gil-Extremera B., Forette F.",1170229X,"Drugs and Aging",18, 3,81,6,4,2,12,0,93
2001,"Discordant responses to two classes of drugs acting on the renin-angiotensin system","Sever P.S., Chang C.L.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",2, 1,7,1,1,0,2,0,9
2000,"Effects of ACE inhibitors, calcium antagonists, and other blood-pressure-lowering drugs: Results of prospectively designed overviews of randomised trials","Neal B., MacMahon S., Chapman N., Cutler J., Fagard R., Whelton P., Yusuf S., Agodoa L., Baigent C., Black H., Boissel J.P., Brenner B., Brown M., Bulpitt C., Byington R., Chalmers J., Collins R., Dahlof B., Davis B., Estacio R., Fox K., Hansson L., Holman R., Hunsicker L., Kostis J., Kuramoto K., Kusek J., Lees R., Lewis E., Lindholm L.H., Liu L., Lubsen J., Malacco E., Mancia G., Martin I., Pepine C., Pfeffer M., Pitt B., Poole-Wilson P., Remuzzi G., Rodgers A., Ruggenenti P., Schrier R., Sever P., Sleight P., Staessen J., Teo K., Turner R., Wing L., Zanchetti A., Algert C., Woodward M.",01406736,"Lancet",356, 9246,943,78,48,10,136,0,1079
2000,"Action of angiotensin II on DNA synthesis by human saphenous vein in organ culture","Ibrahim J., Hughes A.D., Sever P.S.",0194911X,"Hypertension",36, 5,6,0,1,1,2,0,8
2000,"Improvement in midwall myocardial shortening with regression of left ventricular hypertrophy","Mayet J., Ariff B., Wasan B., Chapman N., Shahi M., Poulter N.R., Sever P.S., Foale R.A., Thom S.A.McG.",0194911X,"Hypertension",36, 5,21,2,2,2,6,0,27
2000,"To block the renin system or the calcium channel in hypertension--where do we stand?","Sever P.S.",14703203,"Journal of the renin-angiotensin-aldosterone system : JRAAS",1, 4,0,0,0,0,0,0,0
2000,"The do's and don'ts when using AIIRAs in daily practice in hypertension: An introduction","Sever P.S.",09509240,"Journal of Human Hypertension",14, 2,0,0,0,0,0,0,0
2000,"Hypertension drug trials: Past, present, and future","Sever P.S., Poulter N.R.",09509240,"Journal of Human Hypertension",14, 10-11,3,0,0,0,0,0,3
2000,"Applying evidence-based medicine to current practice: A round table panel discussion","McInnes G.T., Mancia G., Sever P.S., Poulter N.R.",09509240,"Journal of Human Hypertension",14, 2,0,0,0,0,0,0,0
2000,"Coronary heart disease prevention As the primary goal in contemporary trials in the treatment of hypertension.","Sever P.S.",15226417,"Current hypertension reports",2, 4,1,0,0,0,0,0,1
2000,"Absence of sympathetic overactivity in Afro-Caribbean hypertensive subjects studied by heart rate variability","Guzzetti S., Thom S.A.McG., Mayet J., Shahi M., Mezzetti S., Foale R.A., Sever P.S., Poulter N.R., Porta A., Malliani A.",09509240,"Journal of Human Hypertension",14, 5,10,1,0,1,2,0,12
2000,"ACE inhibitors in hypertension: Still a shortage of evidence","Sever P.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",1, 2,3,0,0,0,0,0,3
2000,"The surgical management of renovascular hypertension in children and young adults","Chalmers R.T.A., Dhadwal A., Deal J.E., Sever P.S.",10785884,"European Journal of Vascular and Endovascular Surgery",19, 4,13,2,5,0,7,0,20
2000,"Page's Syndrome: A case of pseudophaeochromocytoma","Chapman J.N., French A.T., Poulter N.R., Sever P.S.",09509240,"Journal of Human Hypertension",14, 2,2,0,0,0,0,0,2
2000,"The past, present and future of hypertension management: A potential role for AT1-receptor antagonists","Hollenberg N.K., Sever P.S.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",1, 1,12,1,0,0,1,0,13
2000,"Calcium channel blockers and hypertension - An ongoing saga","Sever P.S.",09696113,"British Journal of Cardiology",7, 11,0,0,0,0,0,0,0
2000,"Candesartan cilexetil: From concept to clinic. Proceedings of an international meeting held in Lisbon, Portugal, October 1998 - Foreword","Hollenberg N.K., Sever P.S.",08038023,"Blood Pressure, Supplement",9, 1,0,0,0,0,0,0,0
2000,"Erectile dysfunction in cardiovascular patients: A consensus statement | Erektile dysfunktion bei herz-kreislauf-patienten: Eine konsensus- stellungnahme","Jackson G., Betteridge J., Dean J., Hall R., Holdright D., Holmes S., Kirby M., Riley A., Sever P.",00467324,"Herz Kreislauf",32, 1,0,0,0,0,0,0,0
2000,"Improving antihypertensive efficacy while maintaining placebo-like tolerability","Sever P.S.",08038023,"Blood Pressure, Supplement",9, 1,0,0,1,0,1,0,1
1999,"Simple blood pressure guidelines for primary health care","Sever P.S.",09509240,"Journal of Human Hypertension",13, 11,14,0,0,0,0,0,14
1999,"A systematic approach to erectile dysfunction in the cardiovascular patient: A consensus statement","Jackson G., Betteridge J., Dean J., Hall R., Holdwright D., Holmes S., Kirby M., Riley A., Sever P.",13685031,"International Journal of Clinical Practice",53, 6,56,2,3,0,5,0,61
1999,"Action of AT1 receptor antagonists on angiotensin II-induced tone in human isolated subcutaneous resistance arteries","Garcha R.S., Sever P.S., Hughes A.D.",00071188,"British Journal of Pharmacology",127, 8,20,0,0,0,0,0,20
1999,"Low dose indapamide plus perindopril combination effects on cardiovascular structure and function in genetic hypertension","Ibrahim J., Schachter M., Hughes A.D., Sever P.S.",03051870,"Clinical and Experimental Pharmacology and Physiology",26, 8,4,0,0,0,0,0,4
1999,"Recent clinical trials: a critical appraisal.","Sever P.S.",15226417,"Current hypertension reports",1, 4,2,0,0,0,0,0,2
1999,"Audit of blood pressure control in a specialized hypertension clinic | Audit du traitement de I'hypertension arterielle en consultation specialisee","Tache A., Chatellier G., Azizi M., Sever P., Menard J.",00039683,"Archives des Maladies du Coeur et des Vaisseaux",92, 8,3,0,0,0,0,0,3
1999,"?1-blockers in hypertension","Sever P.S.",03007995,"Current Medical Research and Opinion",15, 2,7,0,1,0,1,0,8
1999,"QT dispersion in athletic left ventricular hypertrophy","Mayet J., Kanagaratnam P., Shahi M., Senior R., Doherty M., Poulter N.R., Sever P.S., Handler C.E., McG Thom S.A., Foale R.A.",00028703,"American Heart Journal",137, 4 I,20,1,1,1,3,0,23
1999,"Journal of Cardiovascular Pharmacology: Introduction","Sever P.S., Oparil S.",01602446,"Journal of Cardiovascular Pharmacology",33, 2,0,0,0,0,0,0,0
1999,"Additional therapy versus monotherapy in the treatment of hypertension","Sever P.S.",09696113,"British Journal of Cardiology",6, 1,3,0,0,0,0,0,3
1999,"Key features of candesartan cilexetil and a comparison with other angiotensin II receptor antagonists","Sever P.S.",09509240,"Journal of Human Hypertension",13, 1,21,0,0,0,0,0,21
1999,"Closing remarks","Sever P.",09509240,"Journal of Human Hypertension",13, 1,0,0,0,0,0,0,0
1999,"Discussion 2 (Part A)","Brenner T.M., Yamazaki T., Unger T., Sever P.S., Mallion J.-M.",09509240,"Journal of Human Hypertension",13, 1,0,0,0,0,0,0,0
1999,"Discussion 2 (Part B)","Sever P.S., Brenner M.B., Unger T., Kurokawa K.",09509240,"Journal of Human Hypertension",13, 1,0,0,0,0,0,0,0
1999,"The heterogeneity of hypertension","Sever P.S.",1520765X,"European Heart Journal, Supplement",1, L,6,0,0,0,0,0,6
1998,"Clinical implications of differences between angiotensin II antagonists","Sever P.S., Mancia G.",10880224,"American Journal of Managed Care",4, 7,0,0,0,0,0,0,0
1998,"Vein graft stenosis and the heparin responsiveness of human vascular smooth muscle cells","Refson J.S., Schachter M., Patel M.K., Hughes A.D., Munro E., Chan P., Wolfe J.H.N., Sever P.S.",00097322,"Circulation",97, 25,12,1,1,0,2,0,14
1998,"Why do black patients have big hearts?","Mayet J., Chapman N., Li C.K.-C., Shahi M., Poulter N.R., Sever P.S., Thom S.A.McG., Foale R.A.",13556037,"Heart",79, 1,0,0,0,0,0,0,0
1998,"Ethnic differences in the hypertensive heart and 24-hour blood pressure profile","Mayet J., Chapman N., Li C.K.-C., Shahi M., Poulter N.R., Sever P.S., Foale R.A., Thom S.A.McG.",0194911X,"Hypertension",31, 5,37,0,2,0,2,0,39
