2008,Relative corticosteroid insensitivity of alveolar macrophages in severe asthma compared with non-severe asthma,"Bhavsar P., Hew M., Khorasani N., Torrego A., Barnes P.J., Adcock I., Chung K.F.",406376,Thorax,63,9,0,0,1,1,7,8
2008,Glucocorticoid suppression of CX3CL1 (fractalkine) by reduced gene promoter recruitment of NF-?B,"Bhavsar P.K., Sukkar M.B., Khorasani N., Lee K.-Y., Chung K.F.",8926638,FASEB Journal,22,6,0,0,0,0,3,3
2008,Differential regulation of CCL-11/eotaxin-1 and CXCL-8/IL-8 by gram-positive and gram-negative bacteria in human airway smooth muscle cells.,"Issa R., Sorrentino R., Sukkar M.B., Sriskandan S., Chung K.F., Mitchell J.A.",1465993X,Respiratory research,9, ,0,0,0,0,1,1
2008,Management of chronic cough,"Pavord I.D., Chung K.F.",1406736,The Lancet,371,9621,0,0,1,1,3,4
2008,"Prevalence, pathogenesis, and causes of chronic cough","Chung K.F., Pavord I.D.",1406736,The Lancet,371,9621,0,0,6,6,11,17
2008,Steroid resistance in asthma: Mechanisms and treatment options,"Adcock I.M., Ford P.A., Bhavsar P., Ahmad T., Chung K.F.",15297322,Current Allergy and Asthma Reports,8,2,0,0,0,0,3,3
2008,"Fluticasone, but not salmeterol, reduces cigarette smoke-induced production of interleukin-8 in human airway smooth muscle","Oltmanns U., Walters M., Sukkar M., Xie S., Issa R., Mitchell J., Johnson M., Chung K.F.",10945539,Pulmonary Pharmacology and Therapeutics,21,2,0,0,2,2,0,2
2008,Currently available cough suppressants for chronic cough,Chung K.F.,3412040,Lung,186,1,0,0,1,1,3,4
2008,Lung function in adults with stable but severe asthma: Air trapping and incomplete reversal of obstruction with bronchodilation,"Sorkness R.L., Israel E., Jarjour N.N., Moore W.C., Peters S.P., Teague W.G., Wenzel S.E., Bleecker E.R., Busse W.W., Calhoun W.J., Castro M., Chung K.F., Curran-Everett D., Erzurum S.C., Gaston B.M.",87507587,Journal of Applied Physiology,104,2,0,0,5,5,6,11
2008,Dose-dependent inhibition of allergic inflammation and bronchial hyperresponsiveness by budesonide in ovalbumin-sensitised Brown-Norway rats,"Leung S.Y., Williams A.S., Nath P., Dinh Q.T., Oates T., Blanc F.-X., Eynott P.R., Chung K.F.",10945539,Pulmonary Pharmacology and Therapeutics,21,1,0,0,0,0,0,0
2007,"Safety and efficacy of bronchial thermoplasty in symptomatic, severe asthma","Pavord I.D., Shaw D., Sheldon N., Miller J., Nair P., Goodwin S., Currie K., Chaudhuri R., Bicknell S., Livingston E., Lafferty J., Cox G., Cardoso P.G., Soares P.R.D., Higgins B., Small T., Foggo B., Prys-Picard C., Fletcher G., Shah P., Lim M., Meah S., Thomson N.C., Martel S., Boulet L.-P., Morel L., Trepanier L., Rubin A.S., Corris P.A., Niven R.M., Chung K.F., Laviolette M., Berry M.",1073449X,American Journal of Respiratory and Critical Care Medicine,176,12,0,0,10,10,5,15
2007,Blocking IL-25 prevents airway hyperresponsiveness in allergic asthma,"Ballantyne S.J., Barlow J.L., Jolin H.E., Nath P., Williams A.S., Chung K.F., Sturton G., Wong S.H., McKenzie A.N.J.",916749,Journal of Allergy and Clinical Immunology,120,6,0,0,10,10,11,21
2007,"Inhibition of citric acid- and capsaicin-induced cough by novel TRPV-1 antagonist, V112220, in guinea-pig","Leung S.Y., Niimi A., Williams A.S., Nath P., Blanc F.-X., Dinh Q.T., Chung K.F.",17459974,Cough,3,1,0,0,2,2,1,3
2007,Future directions in chronic cough: Mechanisms and antitussives,Chung K.F.,14799723,Chronic Respiratory Disease,4,3,0,0,3,3,1,4
2007,"Role of TLR2, TLR4, and MyD88 in murine ozone-induced airway hyperresponsiveness and neutrophilia","Williams A.S., Leung S.-Y., Nath P., Khorasani N.M., Bhavsar P., Issa R., Mitchell J.A., Adcock I.M., Chung K.F.",87507587,Journal of Applied Physiology,103,4,0,0,5,5,3,8
2007,Complete inhibition of allergic airway inflammation and remodelling in quadruple IL-4/5/9/13-/- mice,"Nath P., Yee Leung S., Williams A.S., Noble A., Xie S., McKenzie A.N.J., Chung K.F.",9547894,Clinical and Experimental Allergy,37,10,0,0,4,4,6,10
2007,Cough,"Widdicombe J., Chung K.F.",10945539,Pulmonary Pharmacology and Therapeutics,20,4,0,0,1,1,0,1
2007,Effective antitussives for the cough patient: An unmet need,Chung K.F.,10945539,Pulmonary Pharmacology and Therapeutics,20,4,0,1,3,4,2,6
2007,Epithelial cell proliferation contributes to airway remodeling in severe asthma,"Cohen L., Holtzman M.J., Castro M., Israel E., Levy B.D., Marigowda G., Erzurum S.C., Dweik R.A., Comhair S.A.A., Lara A.R., Baaklini M., Xueping E., Laskowski D., Pyle J., Teague W.G., Fitzpatrick A.M., Hunter E., Chung K.F., Hew M., Torrego A., Meah S., Lim M., Tarsi J., Wenzel S.E., Rhodes D., Calhoun W.J., Clark M.P., Folger R., Wade R.Z., Ameredes B.T., Smith D., Gaston B., Urban P., Ramkumar T., Busse W.W., Jarjour N., Billmeyer E., Swenson C., Crisafi G., Bleecker E.R., Meyers D., Moore W., Peters S., Hastie A., Horiuchi T.K., Hawkins G., Krings J., Smith R., Bacharier L., Murphy J.R., Curran-Everett D., Noel P., Cochran R., DeMartino S., Schechtman K.B., Hussain I.",1073449X,American Journal of Respiratory and Critical Care Medicine,176,2,0,1,13,14,4,18
2007,Mechanisms of induction of airway smooth muscle hyperplasia by transforming growth factor-?,"Xie S., Sukkar M.B., Issa R., Khorasani N.M., Chung K.F.",10400605,American Journal of Physiology - Lung Cellular and Molecular Physiology,293,1,0,3,6,9,6,15
2007,Predicting and evaluating response to omalizumab in patients with severe allergic asthma,"Bousquet J., Blogg M., Holgate S., Rabe K., Humbert M., Chung K.F., Berger W., Fox H., Ayre G., Chen H., Thomas K.",9546111,Respiratory Medicine,101,7,0,5,12,17,8,25
2007,ERS guidelines on the assessment of cough,"Morice A.H., Tatar M., Widdicombe J., Fontana G.A., Belvisi M.G., Birring S.S., Chung K.F., Dicpinigaitis P.V., Kastelik J.A., McGarvey L.P., Smith J.A.",9031936,European Respiratory Journal,29,6,0,2,22,24,13,37
2007,Repeated allergen inhalation induces cytoskeletal remodeling in smooth muscle from rat bronchioles,"McVicker C.G., Leung S.-Y., Kanabar V., Moir L.M., Mahn K., Chung K.F., Hirst S.J.",10441549,American Journal of Respiratory Cell and Molecular Biology,36,6,0,0,6,6,2,8
2007,IL4R? mutations are associated with asthma exacerbations and mast cell/IgE expression,"Wenzel S.E., Gaston B., Israel E., Teague W.G., Curran-Everett D., Meyers D.A., Bleecker E.R., Balzar S., Ampleford E., Hawkins G.A., Busse W.W., Calhoun W.J., Castro M., Chung K.F., Erzurum S.",1073449X,American Journal of Respiratory and Critical Care Medicine,175,6,0,4,9,13,9,22
2007,"Characterization of the severe asthma phenotype by the National Heart, Lung, and Blood Institute's Severe Asthma Research Program","Moore W.C., Clark M.P., Dweik R.A., Fitzpatrick A.M., Gaston B., Hew M., Hussain I., Jarjour N.N., Israel E., Levy B.D., Murphy J.R., Bleecker E.R., Peters S.P., Teague W.G., Meyers D.A., Busse W.W., Wenzel S.E., Curran-Everett D., Erzurum S.C., Ameredes B.T., Bacharier L., Calhoun W.J., Castro M., Chung K.F.",916749,Journal of Allergy and Clinical Immunology,119,2,0,7,26,33,21,54
2006,Intrinsic differences of the airway epithelium in childhood allergic asthma,Chung K.F.,1073449X,American Journal of Respiratory and Critical Care Medicine,174,10,0,1,0,1,0,1
2006,Integrin binding characteristics of the disintegrin-like domain of ADAM-15,"Lu D., Chung K.F., Xia M., Lu X., Scully M., Kakkar V.",3406245,Thrombosis and Haemostasis,96,5,0,1,3,4,2,6
2006,Neutrophil-derived elastase induces TGF-?1 secretion in human airway smooth muscle via NF-?B pathway,"Lee K.-Y., Ho S.-C., Lin H.-C., Lin S.-M., Liu C.-Y., Huang C.-D., Wang C.-H., Chung K.F., Kuo H.-P.",10441549,American Journal of Respiratory Cell and Molecular Biology,35,4,0,4,8,12,3,15
2006,"Toll-like receptor 2, 3, and 4 expression and function in human airway smooth muscle","Sukkar M.B., Xie S., Khorasani N.M., Kon O.M., Stanbridge R., Issa R., Chung K.F.",916749,Journal of Allergy and Clinical Immunology,118,3,0,8,10,18,12,30
2006,Beclometasone dipropionate/formoterol in an HFA-propelled pressurised metered-dose inhaler: A viewpoint K.F. Chung,Chung K.F.,126667,Drugs,66,11,0,0,0,0,0,0
2006,Importance of p38 mitogen-activated protein kinase pathway in allergic airway remodelling and bronchial hyperresponsiveness,"Nath P., Chung K.F., Leung S.-Y., Williams A., Noble A., Chakravarty S.D.S., Luedtke G.R., Medicherla S., Higgins L.S., Protter A.",142999,European Journal of Pharmacology,544, 1-3,0,1,8,9,5,14
2006,Capsaicin cough sensitivity in bronchiectasis,"Torrego A., Haque R.A., Nguyen L.T., Hew M., Carr D.H., Wilson R., Chung K.F.",406376,Thorax,61,8,0,3,5,8,3,11
2006,Measurement of cough,Chung K.F.,15699048,Respiratory Physiology and Neurobiology,152,3,0,3,2,5,1,6
2006,Validation of the anti-inflammatory properties of small-molecule I?B kinase (IKK)-2 inhibitors by comparison with adenoviral-mediated delivery of dominant-negative IKK1 and IKK2 in human airways smooth muscle,"Catley M.C., Sukkar M.B., Chung K.F., Jaffee B., Liao S.-M., Coyle A.J., Haddad E.-B., Barnes P.J., Newton R.",0026895X,Molecular Pharmacology,70,2,1,8,4,12,5,18
2006,GRO-? regulation in airway smooth muscle by IL-1? and TNF-?: Role of NF-?B and MAP kinases,"Issa R., Xie S., Lee K.-Y., Stanbridge R.D., Bhavsar P., Sukkar M.B., Chung K.F.",10400605,American Journal of Physiology - Lung Cellular and Molecular Physiology,291,1,0,9,5,14,7,21
2006,Cytokines as targets in chronic obstructive pulmonary disease,Chung K.F.,13894501,Current Drug Targets,7,6,2,17,9,26,5,33
2006,Blood neutrophil activation markers in severe asthma: Lack of inhibition by prednisolone therapy,"Mann B.S., Chung K.F.",1465993X,Respiratory Research,7, ,0,4,3,7,1,8
2006,Regulation of human lung epithelial cell numbers by diesel exhaust particles,"Bayram H., Ito K., Issa R., Ito M., Sukkar M., Chung K.F.",9031936,European Respiratory Journal,27,4,1,2,2,4,5,10
2006,American College of Chest Physicians' cough guidelines [2],"Chung K.F., McGarvey L., Widdicombe J.",1406736,Lancet,367,9515,2,1,1,2,0,4
2006,IL-4 and IL-13 form a negative feedback circuit with surfactant protein-D in the allergic airway response,"Haczku A., Chung K.F., Poulain F.R., Hawgood S., Beers M.F., Crouch E.C., Cao Y., Vass G., Kierstein S., Nath P., Atochina-Vasserman E.N., Scanlon S.T., Li L., Griswold D.E.",221767,Journal of Immunology,176,6,3,3,10,13,2,18
2006,Phosphodiesterase inhibitors in airways disease,Fan Chung K.,142999,European Journal of Pharmacology,533, 1-3,9,16,25,41,9,59
2006,Kinase inhibitors and airway inflammation,"Adcock I.M., Chung K.F., Caramori G., Ito K.",142999,European Journal of Pharmacology,533, 1-3,0,15,19,34,10,44
2006,Update on glucocorticoid action and resistance,"Ito K., Chung K.F., Adcock I.M.",916749,Journal of Allergy and Clinical Immunology,117,3,8,33,27,60,14,82
2006,Cough and hypereosinophilia due to FIP1L1-PDGFRA fusion gene with tyrosine kinase activity,"Chung K.F., Hew M., Score J., Jones A.V., Reiter A., Cross N.C.P., Bain B.J.",9031936,European Respiratory Journal,27,1,2,6,3,9,3,14
2005,Induction and regulation of matrix metalloproteinase-12 in human airway smooth muscle cells,"Xie S., Issa R., Sukkar M.B., Oltmanns U., Bhavsar P.K., Papi A., Caramori G., Adcock I., Chung K.F.",1465993X,Respiratory Research,6, ,2,6,6,12,7,21
2005,The role of airway smooth muscle in the pathogenesis of airway wall remodeling in chronic obstructive pulmonary disease,Chung K.F.,15463222,Proceedings of the American Thoracic Society,2,4,0,4,7,11,4,15
2005,Inflammatory mediators in chronic obstructive pulmonary disease,Chung K.F.,1568010X,Current Drug Targets: Inflammation and Allergy,4,6,0,0,14,14,7,21
2005,Pathophysiology and therapy of chronic cough,Chung K.F.,264806,Minerva Medica,96,1,0,1,1,2,0,2
2005,Nitrosative stress in the bronchial mucosa of severe chronic obstructive pulmonary disease,"Ricciardolo F.L.M., Barnes P.J., Donner C.F., Rossi A., Di Stefano A., Caramori G., Ito K., Capelli A., Brun P., Abatangelo G., Papi A., Chung K.F., Adcock I.",916749,Journal of Allergy and Clinical Immunology,116,5,4,7,3,10,5,19
2005,Signalling and transcriptional regulation in inflammatory and immune cells: Importance in lung biology and disease,"Chung K.F., Adcock I.M.",9031936,European Respiratory Journal,26,5,0,0,0,0,1,1
2005,Evaluation of selective prostaglandin E2 (PGE2) receptor agonists as therapeutic agents for the treatment of asthma.,Chung K.F.,15258882,Science's STKE [electronic resource] : signal transduction knowledge environment.,2005,303,0,3,2,5,2,7
2005,Nature of airway inflammation and remodeling in chronic cough,"Niimi A., Torrego A., Nicholson A.G., Cosio B.G., Oates T.B., Chung K.F.",916749,Journal of Allergy and Clinical Immunology,116,3,6,11,5,16,5,27
2005,Correlation of systemic superoxide dismutase deficiency to airflow obstruction in asthma,"Comhair S.A.A., Chung K.F., Gaston B., Hastie A., Hew M., Jarjour N., Moore W., Peters S., Teague W.G., Wenzel S.E., Erzurum S.C., Ricci K.S., Arroliga M., Lara A.R., Dweik R.A., Song W., Hazen S.L., Bleecker E.R., Busse W.W.",1073449X,American Journal of Respiratory and Critical Care Medicine,172,3,9,5,5,10,4,23
2005,"Cigarette smoke induces IL-8, but inhibits eotaxin and RANTES release from airway smooth muscle","Oltmanns U., Chung K.F., Walters M., John M., Mitchell J.A.",1465993X,Respiratory Research,6, ,5,6,4,10,2,17
2005,Asthma is not a common cause of severe chronic respiratory failure in non-smokers: ALOT study,"Caramori G., Barnes P.J., Ciaccia A., Papi A., Fabbri M., Paioli D., Falcone F., Severino C., Felisatti G., Arar O., Adcock I.M., Chung K.F.",11220643,Monaldi Archives for Chest Disease - Pulmonary Series,63,2,1,0,0,0,0,1
2005,Persistence of lung inflammation and lung cytokines with high-resolution CT abnormalities during recovery from SARS,"Wang C.-H., Kuo H.-P., Liu C.-Y., Wan Y.-L., Chou C.-L., Huang K.-H., Lin H.-C., Lin S.-M., Lin T.-Y., Chung K.F.",1465993X,Respiratory Research,6, ,2,3,0,3,1,6
2005,Effects of ciclesonide and fluticasone propionate on allergen-induced airway inflammation and remodeling features,"Leung S.Y., Eynott P., Nath P., Chung K.F.",916749,Journal of Allergy and Clinical Immunology,115,5,10,9,6,15,0,25
2005,Induction of human airway smooth muscle apoptosis by neutrophils and neutrophil elastase,"Oltmanns U., Sukkar M.B., Xie S., John M., Chung K.F.",10441549,American Journal of Respiratory Cell and Molecular Biology,32,4,7,6,2,8,1,16
2005,Exhaled breath condensate in chronic cough [6] (multiple letters),"Morice A., Everett C.F., Mulrennan S.A., Chung K.F., Niimi A.",406376,Thorax,60,3,1,0,0,0,0,1
2005,H+/K+-ATPase (proton pump) inhibitors dampen increased cough reflex: More than gastric acid suppression,Chung K.F.,9547894,Clinical and Experimental Allergy,35,3,0,0,1,1,0,1
2005,Effects of cigarette smoke on pulmonary homeostasis,"Chung K.F., Groneberg D.A.",10441549,American Journal of Respiratory Cell and Molecular Biology,32,2,4,1,0,1,0,5
2005,Increase in airway neutrophils after oral but not inhaled corticosteroid therapy in mild asthma,"Nguyen L.T., Lim S., Oates T., Chung K.F.",9546111,Respiratory Medicine,99,2,6,2,5,7,1,14
2005,How can we resolve cortico-resistant and cortico-dependent asthma? | Asthme corticorésistant et corticodépendant: Quelles solutions?,Chung K.F.,3357457,Revue Francaise d'Allergologie et d'Immunologie Clinique,45,1,0,0,0,0,0,0
2005,Regulation of TGF-?1-induced connective tissue growth factor expression in airway smooth muscle cells,"Xie S., Sukkar M.B., Issa R., Oltmanns U., Nicholson A.G., Chung K.F.",10400605,American Journal of Physiology - Lung Cellular and Molecular Physiology,288,1,16,9,4,13,7,36
2005,Drugs to suppress cough,Chung K.F.,13543784,Expert Opinion on Investigational Drugs,14,1,2,5,1,6,4,12
2005,Transcriptional down-regulation of neurotrophin-3 in chronic obstructive pulmonary disease,"Groneberg D.A., Peiser C., Eynott P.R., Welker P., Erbes R., Witt C., Chung K.F., Fischer A.",14316730,Biological Chemistry,386,1,4,1,1,2,1,7
2004,Increased expression of transient receptor potential vanilloid-1 in airway nerves of chronic cough,"Groneberg D.A., Niimi A., Dinh Q.T., Cosio B., Hew M., Fischer A., Chung K.F.",1073449X,American Journal of Respiratory and Critical Care Medicine,170,12,29,19,19,38,12,79
2004,Mitogen-activated protein kinase signalling pathways in IL-1?-dependent rat airway smooth muscle proliferation,"Zhai W., Eynott P.R., Oltmanns U., Leung S.Y., Chung K.F.",71188,British Journal of Pharmacology,143,8,11,3,1,4,2,17
2004,Combination therapy and long-acting ?2-adrenoceptor agonists and corticosteroids for asthma,"Chung K.F., Adcock I.M.",11763450,Treatments in Respiratory Medicine,3,5,13,2,2,4,3,20
2004,Cough: Acute and chronic,"Chung K.F., Widdicombe J.",10945539,Pulmonary Pharmacology and Therapeutics,17,6,0,0,0,0,0,0
2004,Acute and chronic cough,"Chung K.F., Widdicombe J.",10945539,Pulmonary Pharmacology and Therapeutics,17,6,2,1,0,1,0,3
2004,Airway inflammation and remodelling changes in patients with chronic cough: Do they tell us about the cause of cough?,"Niimi A., Chung K.F.",10945539,Pulmonary Pharmacology and Therapeutics,17,6,6,7,1,8,1,15
2004,Cough as a symptom,"Chung K.F., Widdicombe J.G.",10945539,Pulmonary Pharmacology and Therapeutics,17,6,4,1,0,1,1,6
2004,Models of chronic obstructive pulmonary disease,"Groneberg D.A., Chung K.F.",1465993X,Respiratory Research,5, ,12,4,9,13,6,31
2004,Mucin expression in peripheral airways of patients with chronic obstructive pulmonary disease,"Caramori G., Chung K.F., Papi A., Di Gregorio C., Carlstedt I., Casolari P., Guzzinati I., Adcock I.M., Barnes P.J., Ciaccia A., Cavallesco G.",3090167,Histopathology,45,5,8,6,8,14,4,26
2004,Airway obstruction in chronic obstructive pulmonary disease [2] (multiple letters),"Chung K.F., Caramori G., Groneberg D.A., Lamela J., Vega F., Blanco J., Hogg J.C., Barnes P.J.",284793,New England Journal of Medicine,351,14,7,1,0,1,0,8
2004,The diagnosis and management of chronic cough,"Morice A.H., De Jongste J., Belvisi M., Dicpinigaitis P., Fischer A., McGarvey L., Fokkens W.J., Kastelik J., Fontana G.A., Sovijarvi A.R.A., Pistolesi M., Chung K.F., Widdicombe J., O'Connell F., Geppetti P., Gronke L.",9031936,European Respiratory Journal,24,3,27,29,31,60,12,99
2004,"Effects of interleukin-1?, interleukin-13 and transforming growth factor-? on gene expression in human airway smooth muscle using gene microarrays","Jarai G., Sukkar M., Garrett S., Duroudier N., Westwick J., Adcock I., Fan Chung K.",142999,European Journal of Pharmacology,497,3,9,6,4,10,2,21
2004,Neuropeptide Y (NPY),"Groneberg D.A., Folkerts G., Peiser C., Chung K.F., Fischer A.",10945539,Pulmonary Pharmacology and Therapeutics,17,4,7,2,0,2,2,11
2004,Histone acetylase and deacetylase activity in alveolar macrophages and blood mononocytes in asthma,"Cosio B.G., Mann B., Ito K., Jazrawi E., Barnes P.J., Chung K.F., Adcock I.M.",30805,American Journal of Respiratory and Critical Care Medicine,170,2,34,8,12,20,6,60
2004,Protease-activated receptor 2 in regulation of bronchomotor tone: Effect of tobacco smoking,"Risse P.-A., Naline E., Faisy C., Huchon G., Chung K.F., Kleinmann P., Advenier C., Roche N.",243205,Life Sciences,75,8,3,0,1,1,0,4
2004,"Effect of an inhibitor of Jun N-terminal protein kinase, SP600125, in single allergen challenge in sensitized rats","Eynott P.R., Xu L., Bennett B.L., Noble A., Leung S.-Y., Nath P., Groneberg D.A., Adcock I.M., Chung K.F.",192805,Immunology,112,3,12,3,1,4,2,18
2004,Reduced pH and chloride levels in exhaled breath condensate of patients with chronic cough,"Niimi A., Nguyen L.T., Usmani O., Mann B., Chung K.F.",406376,Thorax,59,7,22,14,11,25,4,51
2004,Parameters associated with persistent airflow obstruction in chronic severe asthma,"Bumbacea D., Campbell D., Nguyen L., Carr D., Barnes P.J., Robinson D., Chung K.F.",9031936,European Respiratory Journal,24,1,18,15,14,29,12,59
2004,STAT2 activation in smokers and patients with chronic obstructive pulmonary disease,"Di Stefano A., Adcock I.M., Caramori G., Capelli A., Gnemmi I., Ricciardolo F.L., Oates T., Donner C.F., Chung K.F., Barnes P.J.",9031936,European Respiratory Journal,24,1,14,11,4,15,2,31
2004,Doubling the dose of budesonide versus maintenance treatment in asthma exacerbations,"FitzGerald J.M., Becker A., Sears M.R., Mink S., Chung K., Lee J.",406376,Thorax,59,7,38,17,10,27,9,74
2004,Adenosine 5?-monophosphate increases levels of leukotrienes in breath condensate in asthma,"Bucchioni E., Csoma Z., Allegra L., Chung K.F., Barnes P.J., Kharitonov S.A.",9546111,Respiratory Medicine,98,7,5,4,2,6,2,13
2004,Effect of cigarette smoking on haem-oxygenase expression in alveolar macrophages,"Atzori L., Caramori G., Lim S., Jazrawi E., Donnelly L., Adcock I., Barnes P.J., Chung K.F.",9546111,Respiratory Medicine,98,6,1,1,2,3,0,4
2004,Effect of smoking on MAP kinase-induced modulation of IL-8 in human alveolar macrophages,"Koch A., Giembycz M., Stirling R.G., Lim S., Adcock I., Wassermann K., Erdmann E., Chung K.F.",9031936,European Respiratory Journal,23,6,6,1,4,5,3,14
2004,Summary of recommendations for the design of clinical trials and the registration of drugs used in the treatment of asthma,"Holgate S.T., Cuss F., D'Amato M., Reginster J.Y., Abadie E., Besthorn K., Braunstein G., Bremard-Oury C., Calvo G., Didier E., Lopez-Vidriero M., Bousquet J., Rames A., Reiss T., Chung K.F., Bisgaard H., Pauwels R., Fabbri L., Rabe K., Doherty M., Snell N.J.C.",9546111,Respiratory Medicine,98,6,0,3,1,4,0,4
2004,Differential expression of IL-10 receptor by epithelial cells and alveolar macrophages,"Lim S., Caramori G., Tomita K., Jazrawi E., Oates T., Chung K.F., Barnes P.J., Adcock I.M.",1054538,Allergy: European Journal of Allergy and Clinical Immunology,59,5,6,3,3,6,2,14
2004,Failure of sputum eosinophilia after eotaxin inhalation in asthma,"Bumbacea D., Scheerens J., Mann B.S., Stirling R.G., Chung K.F.",406376,Thorax,59,5,1,2,0,2,1,4
2004,Efficacy and safety of a recombinant anti-immunoglobulin E antibody (omalizumab) in severe allergic asthma,"Holgate S.T., Thirlwell J., Della Cioppa G., Chuchalin A.G., Hebert J., Lotvall J., Persson G.B., Chung K.F., Bousquet J., Kerstjens H.A., Fox H.",9547894,Clinical and Experimental Allergy,34,4,56,48,27,75,16,147
2004,"Characteristics and outcome for admissions to adult, general critical care units with acute severe asthma: a secondary analysis of the ICNARC Case Mix Programme Database.","Gupta D., Keogh B., Chung K.F., Ayres J.G., Harrison D.A., Goldfrad C., Brady A.R., Rowan K.",1466609X,"Critical care (London, England)",8,2,5,7,3,10,0,15
