2006,"Presentation, survival prospects, and predictors of death in Eisenmenger syndrome: A combined retrospective and case-control study","Diller G.-P., Gatzoulis M.A., Dimopoulos K., Broberg C.S., Kaya M.G., Naghotra U.S., Uebing A., Harries C., Goktekin O., Gibbs J.S.R.",0195668X,"European Heart Journal",27, 14,1,7,15,22,8,31
2006,"Echocardiographic features and brain natriuretic peptides in patients presenting with heart failure and preserved systolic function","Thomas M.D., Fox K.F., Wood D.A., Gibbs J.S.R., Coats A.J.S., Henein M.Y., Poole-Wilson P.A., Sutton G.C.",13556037,"Heart",92, 5,1,3,1,4,1,6
2006,"Reduced-intensity conditioned allogeneic haematopoietic transplantation in an adult with Langerhans cell histiocytosis and thrombocytopenia with absent radii [3]","Ingram W., Desai S.R., Gibbs J.S.R., Mufti G.",02683369,"Bone Marrow Transplantation",37, 7,0,0,1,1,0,1
2006,"Pulmonary artery-to-pulmonary artery anastomoses: Angiographic demonstration in patients with chronic thromboembolic pulmonary hypertension","Hodson J., Graham A., Hughes J.M.B., Gibbs J.S.R., Jackson J.E.",00099260,"Clinical Radiology",61, 3,0,1,1,2,0,2
2005,"Bosentan decreases the plasma concentration of sildenafil when coprescribed in pulmonary hypertension","Paul G.A., Gibbs J.S.R., Boobis A.R., Abbas A., Wilkins M.R.",03065251,"British Journal of Clinical Pharmacology",60, 1,25,13,19,32,9,66
2005,"Incorporating palliative care into heart failure management: a new model of care.","Segal D.I., O'Hanlon D., Rahman N., McCarthy D.J., Gibbs J.S.",13576321,"International journal of palliative nursing",11, 3,1,0,0,0,1,2
2005,"The putative satiety hormone PYY is raised in cardiac cachexia associated with primary pulmonary hypertension","Le Roux C.W., Ghatei M.A., Gibbs J.S.R., Bloom S.R.",13556037,"Heart",91, 2,9,5,1,6,1,16
2005,"Safety and tolerability of bosentan in adults with Eisenmenger physiology","Gatzoulis M.A., Rogers P., Li W., Harries C., Cramer D., Ward S., Mikhail G.W., Gibbs J.S.R.",01675273,"International Journal of Cardiology",98, 1,24,8,5,13,6,43
2005,"Patient descriptions of breathlessness in heart failure","Edmonds P.M., Rogers A., Addington-Hall J.M., McCoy A., Coats A.J.S., Gibbs J.S.R.",01675273,"International Journal of Cardiology",98, 1,2,2,1,3,0,5
2004,"Idiopathic pulmonary arterial hypertension: Current state of play and new treatment modalities","Gibbs J.S.R., Broberg C.S., Gatzoulis M.A.",01675273,"International Journal of Cardiology",97, 1,5,2,0,2,0,7
2004,"Massive pulmonary artery thrombosis with haemoptysis in adults with Eisenmenger's syndrome: a clinical dilemma.","Broberg C., Ujita M., Babu-Narayan S., Rubens M., Prasad S.K., Gibbs J.S., Gatzoulis M.A.",1468201X,"Heart (British Cardiac Society)",90, 11,4,2,6,8,1,13
2004,"Inhaled iloprost: A viewpoint","Galie N., Gibbs J.S.R., De Backer T.L.M.",00126667,"Drugs",64, 7,0,0,0,0,0,0
2004,"Clinical and haemodynamic effects of sildenafil in pulmonary hypertension: Acute and mid-term effects","Mikhail G.W., Evans T.W., Mitchell A., Yacoub M.H., Gatzoulis M.A., Prasad S.K., Li W., Rogers P., Chester A.H., Bayne S., Stephens D., Khan M., Gibbs J.S.R.",0195668X,"European Heart Journal",25, 5,31,18,9,27,2,60
2004,"Role of Echocardiography in the Diagnosis and Follow-up of Patients with Pulmonary Arterial and Chronic Thromboembolic Pulmonary Hypertension","Stefanidis A., Koutroulis G., Kollias G., Gibbs J.S.R., Nihoyannopoulos P.",10117970,"Hellenic Journal of Cardiology",45, 1,2,0,0,0,0,2
2003,"Nasal epithelium potential difference at high altitude (4,559 m): Evidence for secretion","Mairbaurl H., Weymann J., Mohrlein A., Swenson E.R., Maggiorini M., Gibbs J.S.R., Bartsch P.",1073449X,"American Journal of Respiratory and Critical Care Medicine",167, 6,13,5,0,5,1,19
2003,"Pulmonary arterial hypertension and the vasoconstrictive factor: Is there still a role for vasodilator testing?","Gibbs J.S.R., Wharton J., Wilkins M.R.",0195668X,"European Heart Journal",24, 4,2,1,0,1,0,3
2002,"A systematic review of the use of opioids in the management of dyspnoea","Jennings A.-L., Davies A.N., Higgins J.P.T., Gibbs J.S.R., Broadley K.E.",00406376,"Thorax",57, 11,45,23,30,53,17,115
2002,"Living with and dying from heart failure: The role of palliative care","Gibbs J.S.R., McCoy A.S.M., Gibbs L.M.E., Rogers A.E., Addington-Hall J.M.",13556037,"Heart",88, 2,24,6,5,11,4,39
2002,"Characteristics of the ventilatory response in subjects susceptible to high altitude pulmonary edema during acute and prolonged hypoxia","Schirlo C., Pavlicek V., Jacomet A., Gibbs J.S.R., Koller E., Oelz O., Seebauer M., Kohl J.",15270297,"High Altitude Medicine and Biology",3, 3,0,0,1,1,0,1
2002,"A National Pulmonary Hypertension Service for England & Wales: An orphan disease is adopted?","Evans T.W., Gatzoulis M.A., Gibbs J.S.R.",00406376,"Thorax",57, 6,4,1,0,1,0,5
2002,"The pathophysiology of primary pulmonary hypertension","Mikhail G.W., Gibbs J.S.R., Yacoub M.H.",09696113,"British Journal of Cardiology",9, 5,1,0,0,0,0,1
2001,"Management of severe heart failure by specialist palliative care [2]","Thorns A.R., Gibbs L.M.E., Gibbs J.S.R.",13556037,"Heart",85, 1,9,1,0,1,0,10
2001,"Pulmonary and systemic arterial pressure changes during syncope in primary pulmonary hypertension","Mikhail G.W., Gibbs J.S.R., Yacoub M.H.",00097322,"Circulation",104, 11,2,2,0,2,1,5
2001,"Determination of wave speed and wave separation in the arteries","Khir A.W., O'Brien A., Gibbs J.S.R., Parker K.H.",00219290,"Journal of Biomechanics",34, 9,20,9,10,19,11,50
2001,"Coronary artery disease as the cause of incident heart failure in the population","Fox K.F., Sutton G.C., Cowie M.R., Wood D.A., Coats A.J.S., Gibbs J.S.R., Underwood S.R., Turner R.M., Poole-Wilson P.A., Davies S.W.",0195668X,"European Heart Journal",22, 3,78,17,12,29,10,117
2001,"Palliative care and heart failure - Is the tide finally turning?","Gibbs L.M.E., White P.T., Gibbs J.S.R.",09696113,"British Journal of Cardiology",8, 7,1,0,0,0,0,1
2000,"Contrast-enhanced magnetic resonance angiogram of coronary artery bypass graft aneurysm","Bunce N.H., Mohiaddin R.H., Dahdal M.D., Gibbs J.S.R., Pennell D.J.",00097322,"Circulation",102, 25,3,0,0,0,0,3
2000,"A gene for primary pulmonary hypertension","Wilkins M.R., Gibbs J.S.R., Shovlin C.L.",01406736,"Lancet",356, 9237,8,0,1,1,0,9
2000,"Heart failure now on the palliative care agenda","Addington-Hall J.M., Gibbs J.S.R.",02692163,"Palliative Medicine",14, 5,4,2,1,3,1,8
2000,"Knowledge and communication difficulties for patients with chronic heart failure: Qualitative study","Rogers A.E., Addington-Hall J.M., Abery A.J., McCoy A.S.M., Bulpitt C., Coats A.J.S., Gibbs J.S.R.",09598146,"British Medical Journal",321, 7261,65,14,9,23,7,95
2000,"Urinary leukotriene E4 levels are not increased prior to high-altitude pulmonary edema","Bartsch P., Eichenberger U., Ballmer P.E., Gibbs J.S.R., Schirlo C., Oelz O., Mayatepek E.",00123692,"Chest",117, 5,14,0,0,0,0,14
2000,"What does specialist palliative care offer patients with end-stage heart failure?","Thorns A.R., Gibbs L.M.E., Gibbs J.S.R.",13556037,"Heart",83, 1,0,0,0,0,0,0
2000,"Information and communication difficulties experienced by chronic heart failure patients","Gibbs J.S.R., Abery A.J., McCoy A.S.M., Rogers A.E., Coats A.J.S., Addington-Hall J.M.",13556037,"Heart",83, 1,0,0,0,0,0,0
2000,"Nitric oxide in heart failure","Ramrakha P.S., Gibbs J.S.R.",01675273,"International Journal of Cardiology",73, 2,0,0,0,0,0,0
2000,"Effects of hypobaric hypoxia on vascular endothelial growth factor and the acute phase response in subjects who are susceptible to high-altitude pulmonary oedema","Pavlicek V., Oelz O., Koller E.A., Schirlo C., Marti H.H., Grad S., Gibbs J.S.R., Kol C., Wenger R.H., Gassmann M., Kohl J., Maly F.E.",14396319,"European Journal of Applied Physiology",81, 6,20,6,1,7,2,29
2000,"Sporadiac primary pulmonary hypertension is associated with germline mutations of the gene encoding BMPR-II, a receptor member of the TGF-? family","Thomson J.R., Rogers P., Newman J., Wheeler L., Higenbottam T., Gibbs J.S.R., Egan J., Crozier A., Peacock A., Allcock R., Corris P., Machado R.D., Loyd J.E., Trembath R.C., Nichols W.C., Pauciulo M.W., Morgan N.V., Humbert M., Elliott G.C., Ward K., Yacoub M., Mikhail G.",00222593,"Journal of Medical Genetics",37, 10,201,21,32,53,25,279
1998,"Dying from heart failure: Lessons from palliative care","Gibbs L.M.E., Addington-Hall J., Gibbs J.S.R.",09598146,"British Medical Journal",317, 7164,34,6,2,8,1,43
1998,"Role of vasoactive mediators in primary and secondary pulmonary hypertension","Mikhail G., Chester A.H., Gibbs J.S.R., Borland J.A.A., Banner N.R., Yacoub M.H.",00029149,"American Journal of Cardiology",82, 2,17,0,3,3,0,20
1997,"Pulmonary artery pressure at low and high altitude in subjects sensitive to high altitude pulmonary oedema and control subjects","Gibbs J.S.R.",13556037,"Heart",77, 1,0,0,0,0,0,0
1997,"The role of vasoactive mediators in primary and secondary pulmonary hypertension","Mikhail G., Gibbs J.S.R., Chester A.H., Borland J.A.A., Khaghani A., Banner N.R., Yacoub M.H.",13556037,"Heart",77, 1,0,0,0,0,0,0
1996,"Impairment of endothelium-dependent pulmonary vasodilation in patients with primary pulmonary hypertension","Brett S.J., Gibbs J.S.R., Pepper J.R., Evans T.W.",00406376,"Thorax",51, 1,16,2,0,2,1,19
1995,"How to do transoesophageal echocardiography. Part two","Gibbs J.S.R.",09696113,"British Journal of Cardiology",2, 5,0,0,0,0,0,0
1995,"How to do transoesophageal echocardiography","Simon J., Gibbs J.S.R.",09696113,"British Journal of Cardiology",2, 4,0,0,0,0,0,0
1994,"Comparison of Doppler derived haemodynamic variables and simultaneous high fidelity pressure measurements in severe pulmonary hypertension","Brecker S.J.D., Gibbs J.S.R., Fox K.M., Yacoub M.H., Gibson D.G.",00070769,"British Heart Journal",72, 4,28,3,2,5,2,35
1994,"Temporary stent as a bail-out device during percutaneous transluminal coronary angioplasty: Preliminary clinical experience","Gibbs J.S.R., Sigwart U., Buller N.P.",00070769,"British Heart Journal",71, 4,2,1,0,1,0,3
1994,"Removal of a dental post from the bronchus by interventional cardiovascular techniques","Gibbs J.S.R., Murdoch L.J., Goldstraw P., Buller N.P.",00406376,"Thorax",49, 5,1,0,0,0,0,1
1993,"Low frequency oscillations in pulmonary arterial pressure in chronic heart failure","Gibbs J.S.R., Sanderson W., Smith L.D.R., Coats A.J.S., Poole-Wilson P.A., Fox K.M.",10155007,"Cardioscience",4, 1,1,0,0,0,0,1
1992,"Ambulatory blood pressure monitoring and circadian variation of cardiovascular disease; clinical and research applications","Purcell H.J., Gibbs J.S.R., Coats A.J.S., Fox K.M.",01675273,"International Journal of Cardiology",36, 2,11,0,0,0,0,11
1992,"Femoral arterial hemostasis using a collagen plug after coronary artery stent implantation.","Gibbs J.S., Slade A.K., Blake J., Nordrehaug J.E., Rickards A.F., Buller N.P., Sigwart U.",08964327,"Journal of interventional cardiology",5, 2,5,0,0,0,0,5
1991,"The influence of right heart catheterisation on pulmonary arterial pressure in chronic heart failure: Relationship to neuroendocrinal changes","Gibbs J.S.R., Ferrari R., Keegan J., Ceconi C., Wright C., Fox K.M., Poole-Wilson P.A.",01675273,"International Journal of Cardiology",33, 3,1,0,0,0,0,1
1991,"Double-blind randomised placebo-controlled dose-efficacy study of sustained release verapamil in chronic stable angina","Gibbs J.S.R., McAlpine H.M., Wright C., McLenachan J.M., Sparrow J., Sutton G., Dargie H.J., Fox K.M.",01675273,"International Journal of Cardiology",31, 3,4,0,1,1,0,5
1990,"Pulmonary artery pressure changes during exercise and daily activities in chronic heart failure","Gibbs J.S.R., Keegan J., Wright C., Fox K.M., Poole-Wilson P.A.",07351097,"Journal of the American College of Cardiology",15, 1,26,2,3,5,2,33
1989,"Pro-atrial natriuretic peptide (1-98): The circulating cardiodilatin in man","Meleagros L., Ghatei M.A., Gibbs J.S.R., Bloom S.R.",01969781,"Peptides",10, 3,4,0,1,1,0,5
1989,"Diurnal variation of pulmonary artery pressure in chronic heart failure","Gibbs J.S.R., Cunningham D., Shapiro L.M., Park A., Poole-Wilson P.A., Fox K.M.",00070769,"British Heart Journal",62, 1,13,1,1,2,2,17
1988,"Increase in plasma concentrations of cardiodilatin (amino terminal pro-atrial natriuretic peptide) in cardiac failure and during recumbency","Meleagros L., Gibbs J.S.R., Ghatei M.A., Bloom S.R.",00070769,"British Heart Journal",60, 1,8,0,0,0,0,8
1987,"Quality of haemofiltration fluids: A potential cause of severe electrolyte imbalance","Barber N.D., Gibbs J.S.R., Barrett P., Fox K.M.",02670623,"British Medical Journal",295, 6605,0,0,0,0,0,0
1987,"Absence of irradiation induced ischaemic temporal lobe damage in patients with pituitary tumours","Beaney R.P., Gibbs J.S.R., Brooks D.J.",0167594X,"Journal of Neuro-Oncology",5, 2,2,0,0,0,0,2
1986,"The plasma atrial natriuretic peptide response to treatment of acute cardiac failure, spontaneous supraventricular tachycardia and induced re-entrant tachycardia in man","Anderson J.V., Gibbs J.S.R., Woodruff P.W.R.",02636352,"Journal of Hypertension",4, 2,4,1,0,1,0,5
1986,"Regional cerebral glucose transport in insulin-dependent diabetic patients studied using [11C]3-O-methyl-D-glucose and positron emission tomography","Brooks D.J., Gibbs J.S.R., Sharp P.",0271678X,"Journal of Cerebral Blood Flow and Metabolism",6, 2,28,1,1,2,2,32
1985,"Watery diarrhea in a patient with myasthenia gravis, thymoma, and immunodeficiency","Gupta S., Saverymuttu S.H., Gibbs J.S.R.",00029270,"American Journal of Gastroenterology",80, 11,7,2,0,2,2,11
