,"This is a citation overview for a set of 61 documents.",,,,,,,,,,,,
2009,"Expert opinion on the use of anthracyclines in patients with advanced breast cancer at cardiac risk","Barrett-Lee P.J., Verrill M.W., Dixon J.M., Farrell C., Jones A., Leonard R., Murray N., Palmieri C., Plummer C.J., Stanley A.",09237534,"Annals of Oncology",20, 5,1,8,10,1,19,0,20
2009,"Fulvestrant in advanced breast cancer following tamoxifen and aromatase inhibition: A single center experience","Wang J., Jain S., Coombes C.R., Palmieri C.",1075122X,"Breast Journal",15, 3,0,0,1,0,1,0,1
2009,"Comparison of bone marrow, disseminated tumour cells and blood-circulating tumour cells in breast cancer patients after primary treatment","Slade M.J., Pitfield T., McCormack R.T., Pantel K., Coombes R.C., Payne R., Riethdorf S., Ward B., Zaidi S.A.A., Stebbing J., Palmieri C., Sinnett H.D., Kulinskaya E.",00070920,"British Journal of Cancer",100, 1,7,8,12,7,27,0,34
2009,"Adjuvant radiotherapy for breast cancer","Hiley C., Tutt A., Torres M., Palmieri C.",17561833,"BMJ (Online)",338, 7685,1,1,0,0,1,0,2
2008,"Does ER-?cx really have no clinical importance in tamoxifen-treated breast cancer patients?","Palmieri C., Gojis O., Rudraraju B., Cleator S.",0732183X,"Journal of Clinical Oncology",26, 35,0,0,1,0,1,0,1
2008,"Adjuvant radiotherapy for breast cancer.","Hiley C., Tutt A., Torres M., Palmieri C.",14685833,"BMJ (Clinical research ed.)",337, ,1,1,0,0,1,0,2
2008,"Efficacy and toxicity of nonpegylated liposomal doxorubicin in breast cancer","Stavridi F., Palmieri C.",14737140,"Expert Review of Anticancer Therapy",8, 12,1,4,1,1,6,0,7
2008,"The ethnic profile of triple-negative breast cancer","Cleator S.J., Palmieri C., Coombes C.R.",0378584X,"Onkologie",31, 11,0,1,1,0,2,0,2
2008,"Angiosarcoma of the breast following surgery and radiotherapy for breast cancer","Abbott R., Palmieri C.",17434254,"Nature Clinical Practice Oncology",5, 12,1,1,3,2,6,0,7
2008,"Ethnicity and breast cancer research","Palmieri C., Coombes R.C., Kim S.-B., Cleator S.",01406736,"The Lancet",372, 9634,1,2,0,0,2,0,3
2008,"Severe thrombocytopenia induced by a single infusion of trastuzumab","Parikh O., Neave F., Palmieri C.",15268209,"Clinical Breast Cancer",8, 3,2,0,1,0,1,0,3
2008,"Phase I trial of the positron-emitting Arg-Gly-Asp (RGD) peptide radioligand 18F-AH111585 in breast cancer patients","Kenny L.M., Coombes R.C., Oulie I., Contractor K.B., Miller M., Spinks T.J., McParland B., Cohen P.S., Hui A.-M., Palmieri C., Osman S., Glaser M., Turton D., Al-Nahhas A., Aboagye E.O.",01615505,"Journal of Nuclear Medicine",49, 6,29,21,24,5,50,0,79
2008,"Breast cancer metastasizing to the tongue.","Neelakantan P., McLean S.R., Kenny S., Nathan M., Panchal L., Sandhu G., Coombes C.R., Palmieri C.",14882310,"Canadian journal of surgery. Journal canadien de chirurgie",51, 3,0,0,1,0,1,0,1
2007,"Metastatic ductal eccrine adenocarcinoma masquerading as an invasive ductal carcinoma of the male breast","McLean S.R., Shousha S., Francis N., Lim A., Eccles S., Nathan M., Brock C.S., Palmieri C.",03036987,"Journal of Cutaneous Pathology",34, 12,0,0,1,1,2,0,2
2007,"Management and outcome of healthy women with a persistently elevated ?-hCG","Palmieri C., Hancock B.W., Seckl M.J., Dhillon T., Fisher R.A., Young A.-M., Short D., Mitchell H., Aghajanian C., Savage P.M., Newlands E.S.",00908258,"Gynecologic Oncology",106, 1,6,2,2,1,5,0,11
2007,"Neoadjuvant 5-fluorouracil, epirubicin and cyclophosphamide chemotherapy followed by docetaxel in refractory patients with locally advanced breast cancer.","Heller W., Mazhar D., Ward R., Sinnett H.D., Lowdell C., Phillips R., Shousha S., Fayaz A., Palmieri C., Coombes R.C.",1021335X,"Oncology reports",17, 1,6,3,2,0,5,0,11
2006,"Serum 25-hydroxyvitamin D levels in early and advanced breast cancer","Palmieri C., MacGregor T., Girgis S., Vigushin D.",00219746,"Journal of Clinical Pathology",59, 12,20,2,8,4,14,0,34
2006,"AIDS-related non-Hodgkin's lymphoma in the first decade of highly active antiretroviral therapy","Palmieri C., Treibel T., Large O., Bower M.",14602725,"QJM",99, 12,9,4,5,1,10,0,19
2006,"Value of whole body 18FDG-PET to identify the active site of gestational trophoblastic neoplasia","Dhillon T., Palmieri C., Sebire N.J., Lindsay I., Newlands E.S., Schmid P., Savage P.M., Frank J., Seckl M.J.",00247758,"Journal of Reproductive Medicine for the Obstetrician and Gynecologist",51, 11,5,5,3,1,9,0,14
2006,"Pulmonary Kaposi sarcoma in the era of highly active antiretroviral therapy","Palmieri C., Dhillon T., Thirlwell C., Newsom-Davis T., Young A.-M., Nelson M., Gazzard B.G., Bower M.",14642662,"HIV Medicine",7, 5,5,0,1,1,2,0,7
2006,"AIDS associated malignancies","Bower M., Palmieri C., Stebbing J.",1872115X,"Update on Cancer Therapeutics",1, 2,0,1,0,0,1,0,1
2006,"The presentation and survival of patients with non-cutaneous AIDS-associated Kaposi's sarcoma","Stebbing J., Mazhar D., Lewis R., Palmieri C., Hatzimichael E., Nelson M., Gazzard B., Bower M.",09237534,"Annals of Oncology",17, 3,6,0,1,0,1,0,7
2006,"AIDS-related malignancies: Changing epidemiology and the impact of highly active antiretroviral therapy","Bower M., Palmieri C., Dhillon T.",09517375,"Current Opinion in Infectious Diseases",19, 1,44,5,9,3,17,0,61
2005,"Burkitt's lymphoma and previous AIDS-defining illnesses are not prognostic factors in AIDS-related non-Hodgkin's lymphoma [3]","Stebbing J., Mandalia S., Palmieri C., Nelson M., Gazzard B., Bower M.",0732183X,"Journal of Clinical Oncology",23, 33,3,0,1,1,2,0,5
2005,"Prostate cancer is best managed by multidisciplinary teams","Palmieri C., Waxman J.",13581538,"Pharmacy in Practice",15, 10,0,0,0,0,0,0,0
2005,"Targeted histone deacetylase inhibition for cancer prevention and therapy","Palmieri C., Coombes R.C., Vigushin D.M.",0071786X,"Progress in Drug Research",63, ,1,0,0,0,0,0,1
2005,"Placental site trophoblastic tumour arising from a partial hydatidiform mole","Palmieri C., Fisher R.A., Sebire N.J., Lindsay I., Smith J.R., McCluggage W.G., Savage P., Seckl M.J.",01406736,"Lancet",366, 9486,16,5,1,3,9,0,25
2005,"Voltage-gated sodium channel expression and potentiation of human breast cancer metastasis","Fraser S.P., Grzywna Z., Brackenbury W.J., Theodorou D., Koyuturk M., Kaya H., Battaloglu E., De Bella M.T., Slade M.J., Tolhurst R., Palmieri C., Diss J.K.J., Jiang J., Latchman D.S., Coombes R.C., Djamgoz M.B.A., Chioni A.-M., Mycielska M.E., Pan H., Yamaci R.F., Pani F., Siwy Z., Krasowska M.",10780432,"Clinical Cancer Research",11, 15,55,12,12,3,27,0,82
2005,"Maintenance of fertility following treatment with temozolomide for a high grade astrocytoma","Palmieri C., Brock C., Newlands E.S.",0167594X,"Journal of Neuro-Oncology",73, 2,1,2,0,0,2,0,3
2005,"Therapeutic monoclonal antibodies in oncology","Levene A.P., Singh G., Palmieri C.",01410768,"Journal of the Royal Society of Medicine",98, 4,17,3,0,0,3,0,20
2005,"Palifermin and chemotherapy-induced oral mucositis [1] (multiple letters)","Awada A., Stiff P., Bensinger W., Genot M.-T., Klastersky J., Kostler W.J., Hejna M., Zielinski C.C., Palmieri C., Vigushin D., Spielberger R.",00284793,"New England Journal of Medicine",352, 12,4,0,2,0,2,0,6
2005,"Placental-site trophoblastic tumour: An unusual presentation with bilateral ovarian involvement","Palmieri C., Fisher R.A., Sebire N.J., Smith J.R., Newlands E.S.",14702045,"Lancet Oncology",6, 1,0,0,0,0,0,0,0
2004,"The Vincotube System: A design solution to prevent the accidental administration of intrathecal vinca alkaloids [3] (multiple letters)","Palmieri C., Barron N., Vigushin D.M., Stefanou A., Dooley M.",0732183X,"Journal of Clinical Oncology",22, 5,1,0,0,0,0,0,1
2004,"The expression of oestrogen receptor (ER)-? and its variants, but not ER?, in adult human mammary fibroblasts","Palmieri C., Lam E.W.-F., Saji S., Sakaguchi H., Cheng G., Sunters A., O'Hare M.J., Warner M., Gustafsson J.-A., Coombes R.C.",09525041,"Journal of Molecular Endocrinology",33, 1,18,1,1,2,4,0,22
2004,"Hypocalcaemia after intravenous bisphosphonate [4] (multiple letters)","Breay S., Fergus C., Palmieri C., Dhillon T., Coombes C., Vigushin D., Peter R., Mishra V., Fraser W.D.",09598146,"British Medical Journal",328, 7453,2,0,1,0,1,0,3
2004,"Hypocalcaemia after intravenous bisphosphonate: adjuvant bisphosphonate is not currently accepted practice.","Palmieri C., Dhillon T., Coombes C., Vigushin D.",14685833,"BMJ (Clinical research ed.)",328, 7453,0,0,0,0,0,0,0
2004,"Ghrelin increases energy intake in cancer patients with impaired appetite: Acute, randomized, placebo-controlled trial","Neary N.M., Bloom S.R., Small C.J., Wren A.M., Lee J.L., Druce M.R., Palmieri C., Frost G.S., Ghatei M.A., Coombes R.C.",0021972X,"Journal of Clinical Endocrinology and Metabolism",89, 6,145,27,18,7,52,0,197
2004,"Stem-cell therapy for myocardial diseases [4] (multiple letters)","Palmieri C., Vigushin D., Coombes R.C., Kim H.-S., Kang H.-J., Park Y.-B., Kovacic J.C., Graham R.M.",01406736,"Lancet",363, 9422,3,0,0,0,0,0,3
2004,"Value of SERMs in postmenopausal women [7]","Palmieri C., Lam E.W.-F., Vigushin D., Coombes R.C.",01406736,"Lancet",363, 9419,4,0,0,0,0,0,4
2004,"The Expression of ER?cx in Human Breast Cancer and the Relationship to Endocrine Therapy and Survival","Palmieri C., Gustafsson J.-A., Coombes R.C., Lam E.W.-F., Mansi J., MacDonald C., Shousha S., Madden P., Omoto Y., Sunters A., Warner M.",10780432,"Clinical Cancer Research",10, 7,35,2,3,4,9,0,44
2004,"Managing malignant disease in patients with porphyria","Palmieri C., Vigushin D.M., Peters T.J.",14602725,"QJM - Monthly Journal of the Association of Physicians",97, 3,4,2,1,0,3,0,7
2004,"The future of clinical cancer research: Who's teaching the next generation? The Flims-Vail model","Palmieri C., Wanaski S., Panse J., Medeiros B.",09598049,"European Journal of Cancer",40, 2,1,0,0,0,0,0,1
2003,"Resolution of late-onset asthma following high-dose chemotherapy","Palmieri C., Gillmore R., Menzies-Gow A., Fishpool S., Robinson D., Shaw R., Coombes R.C.",02683369,"Bone Marrow Transplantation",32, 8,1,0,0,0,0,0,1
2003,"Fibrolast growth factor 7, secreted by breast fibroblasts, is an interleukin-1?-induced paracrine growth factor for human breast cells","Palmieri C., Lam E.W.-F., Coombes R.C., Roberts-Clark D., Assadi-Sabet A., Coope R.C., O'Hare M., Sunters A., Hanby A., Slade M.J., Gomm J.J.",00220795,"Journal of Endocrinology",177, 1,19,2,3,1,6,0,25
2002,"Gene-expression profiling and identification of patients at high risk of breast cancer [4]","Palmieri C., Holtrich U., Kaufmann M., Vigushin D., Bertucci F., Eisinger F., Houlgatte R., Viens P., Birnbaum D., Ahr A., Karn T.",01406736,"Lancet",360, 9327,6,0,0,0,0,0,6
2002,"Estrogen receptor beta in breast cancer","Palmieri C., Warner M., Gustafsson J.-A., Cheng G.J., Saji S., Zelada-Hedman M., Warri A., Weihua Z., Van Noorden S., Wahlstrom T., Coombes R.C.",13510088,"Endocrine-Related Cancer",9, 1,122,9,5,3,17,0,139
2001,"Estrogen receptors and proliferation markers in primary and recurrent breast cancer","Jensen E.V., Gustafsson J.-A., Cheng G., Palmieri C., Saji S., Makela S., Van Noorden S., Wahlstrom T., Warner M., Coombes R.C.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",98, 26,109,7,7,5,19,0,128
2001,"Trastuzumab and breast cancer.","Palmieri C., Powles T., Vigushin D.",00284793,"New England Journal of Medicine",345, 13,5,0,0,0,0,0,5
2001,"Trastuzumab and breast cancer [1] (multiple letters)","Behr T.M., Rudlowski C., Rath W., Becker A.J., Wiestler O.D., Buttner R., Behe M., Wormann B., Strasser F., Betticher D.C., Suter T.M., Palmieri C., Powles T., Vigushin D.",00284793,"New England Journal of Medicine",345, 13,60,4,5,1,10,0,70
2000,"Prognostic significance of oestrogen receptor ? in breast cancer [2]","Palmieri C.",00071323,"British Journal of Surgery",87, 9,1,0,0,0,0,0,1
2000,"False negatives in oestrogen-receptor assay [8]","Palmieri C., Saji S., Gustafsson J.-A., Coombes R.C., Aebi S., Gelber S., Castiglione-Gertsch M., Coates A.S., Goldhirsch A.",01406736,"Lancet",356, 9233,1,0,0,0,0,0,1
2000,"Breast cancer screening [5] (multiple letters)","Palmieri C., Fishpool S., Dickinson H.O.",09598146,"British Medical Journal",321, 7260,1,0,0,0,0,0,1
2000,"Tumour markers in malignancies (multiple letters)","Palmieri C., Fishpool S., Coombes R.C., Dalgleish A.G., Colls B.M., Lindblom A., Liljegren A.",09598146,"British Medical Journal",321, 7257,0,0,0,0,0,0,0
2000,"Two weekly vinorelbine: Administration in patients who have received at least two prior chemotherapy regimes for advanced breast cancer","Udom D.I., Vigushin D.M., Linardou H., Graham H., Palmieri C., Coombes R.C.",09598049,"European Journal of Cancer",36, 2,26,2,2,0,4,0,30
1999,"Breast cancer in women with palpable breast cysts (multiple letters) [1]","Palmieri C., Linardou H., Baum M., Mannello F., Malatesta M., Gazzanelli G., Dixon J.M., Elton R.A., Miller W.R.",01406736,"Lancet",354, 9179,8,2,0,1,3,0,11
