,"This is a citation overview for a set of 44 documents.",,,,,,,,,,,
2003,"Basal and nitroglycerin-induced exhaled nitric oxide before and after cardiac surgery with cardiopulmonary bypass","Kovesi T., Royston D., Yacoub M., Marczin N.",00070912,"British Journal of Anaesthesia",90, 5,9,1,0,1,0,10
2003,"Overview","Yacoub M.H., Marczin N.",09546928,"Coronary Artery Disease",14, 2,0,0,0,0,0,0
2003,"Exhaled nitric oxide as a marker of lung injury in coronary artery bypass surgery (multiple letters) [1]","Marczin N., Kovesi T., Royston D., Cuthbertson B.H., Stott S.A., Webster N.R.",00070912,"British Journal of Anaesthesia",90, 1,5,1,0,1,1,7
2003,"The unwanted response to cardiac surgery: Time for a reappraisal?","Royston D., Kovesi T., Marczin N.",00225223,"Journal of Thoracic and Cardiovascular Surgery",125, 1,2,0,1,1,0,3
2002,"Changes of exhaled nitrogen-monoxide concentration in acute ischemia-reperfusion injury of the lung | A kilégzett nitrogén-monoxid koncentrációjának változása a tüdó akut ischaemia-reperfuziós károsodásaiban.","Kovesi T., Royston D., Yacoub M., Roth E., Marczin N.",00306002,"Orvosi hetilap",143, 42,0,0,0,0,2,2
2002,"Regulation of NF-kappaB and ICAM-1 expression in human airway epithelial cells.","Hoare G.S., Chester A.H., Yacoub M.H., Marczin N.",11073756,"International journal of molecular medicine",9, 1,6,0,0,0,1,7
2000,"Pro: Lung transplantation should be routinely performed with cardiopulmonary bypass","Marczin N., Royston D., Yacoub M.",10530770,"Journal of Cardiothoracic and Vascular Anesthesia",14, 6,11,0,1,1,1,13
2000,"A redox-based mechanism for nitric oxide-induced inhibition of DNA synthesis in human vascular smooth muscle cells","Bundy R.E., Marczin N., Chester A.H., Yacoub M.",00071188,"British Journal of Pharmacology",129, 7,7,1,1,2,1,10
2000,"Transplant atherosclerosis: Role of phenotypic modulation of vascular smooth muscle by nitric oxide","Bundy R.E., Marczin N., Birks E.F., Chester A.H., Yacoub M.H.",03063623,"General Pharmacology",34, 2,6,1,1,2,0,8
1999,"Role of oxidant stress in cytokine-induced activation of NF-?B in human aortic smooth muscle cells","Hoare G.S., Marczin N., Chester A.H., Yacoub M.H.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",277, 5,20,1,1,2,0,22
1999,"Differential regulation of DNA synthesis by nitric oxide and hydroxyurea in vascular smooth muscle cells","Bundy R., Marczin N., Chester A.H., Yacoub M.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",277, 5,9,0,2,2,0,11
1998,"Redox regulation of S-nitrosoglutathione (GSNO)-induced inhibition of S phase progression in Human Aortic Smooth Muscle cells (HASM)","Bundy R.E., Marczin N., Chester A.H., Yacoub M.",08926638,"FASEB Journal",12, 5,0,0,0,0,0,0
1998,"Induction of nitric oxide synthase by protein synthesis inhibition in aortic smooth muscle cells","Marczin N., Go C.Y., Papapetropoulos A., Catravas J.D.",00071188,"British Journal of Pharmacology",123, 5,10,0,0,0,0,10
1998,"Cross-tolerance between endogenous nitric oxide and exogenous nitric oxide donors","Papapetropoulos A., Marczin N., Catravas J.D.",00142999,"European Journal of Pharmacology",344, 2-3,4,0,1,1,1,6
1997,"Intravenous nitrate vasodilators and exhaled nitric oxide [2]","Marczin N., Riedel B., Royston D., Yacoub M.",01406736,"Lancet",349, 9067,25,1,1,2,2,29
1996,"Anesthesia with sodium pentobarbital enhances lipopolysaccharide-induced cardiovascular dysfunction in rats","Hoque A.M., Marczin N., Catravas J.D., Fuchs L.C.",10732322,"Shock",6, 5,15,3,0,3,0,18
1996,"Monocyte-induced downregulation of nitric oxide synthase in cultured aortic endothelial cells","Marczin N., Antonov A., Papapetropoulos A., Munn D.H., Virmani R., Kolodgie F.D., Gerrity R., Catravas J.D.",10795642,"Arteriosclerosis, Thrombosis, and Vascular Biology",16, 9,26,0,2,2,0,28
1996,"Monocyte- and cytokine-induced downregulation of angiotensin-converting enzyme in cultured human and porcine endothelial cells","Papapetropoulos A., Antonov A., Virmani R., Kolodgie F.D., Munn D.H., Marczin N., Ryan J.W., Gerrity R.G., Catravas J.D.",00097330,"Circulation Research",79, 3,13,1,0,1,0,14
1996,"Downregulation of nitrovasodilator-induced cyclic GMP accumulation in cells exposed to endotoxin or interleukin-1?","Papapetropoulos A., Abou-Mohamed G., Marczin N., Murad F., Caldwell R.W., Catravas J.D.",00071188,"British Journal of Pharmacology",118, 6,42,6,10,16,1,59
1996,"Cytoskeleton-dependent activation of the inducible nitric oxide synthase in cultured aortic smooth muscle cells","Marczin N., Jilling T., Papapetropoulos A., Go C., Catravas J.D.",00071188,"British Journal of Pharmacology",118, 5,24,0,1,1,0,25
1995,"Methylene blue infusion in septic shock.","Marczin N., Tekeres M., Salzman A.L., Szabo C.",00903493,"Critical Care Medicine",23, 11,9,0,1,1,1,11
1995,"Regulation of vascular smooth muscle soluble guanylate cyclase activity, mRNA, and protein levels by cAMP-elevating agents","Papapetropoulos A., Marczin N., Mora G., Milici A., Murad F., Catravas J.D.",0194911X,"Hypertension",26, 4,62,2,2,4,2,68
1995,"Regulation of fluid-phase endocytosis in alveolar macrophages","Pataki G., Czopf L., Jilling T., Marczin N., Catravas J., Matalon S.",10400605,"American Journal of Physiology - Lung Cellular and Molecular Physiology",269, 4,4,1,1,2,0,6
1995,"Regulation of taurine transport by Escherichia coli heat-stable enterotoxin and guanylin in human intestinal cell lines","Brandsch M., Ramamoorthy S., Marczin N., Catravas J.D., Leibach J.W., Ganapathy V., Leibach F.H.",00219738,"Journal of Clinical Investigation",96, 1,11,1,1,2,1,14
1995,"Methylene blue infusion in septic shock [4]","Schneider F., Marczin N., Tekeres M., Salzman A.L., Szabo C., Preiser - J.C., Vincent J.-L.",00903493,"Critical Care Medicine",23, 11,8,0,2,2,1,11
1994,"Smooth muscle cell responsiveness to nitrovasodilators in hypertensive and normotensive rats","Papapetropoulos A., Marczin N., Snead M.D., Cheng C., Milici A., Catravas J.D.",0194911X,"Hypertension",23, 4,46,0,2,2,0,48
1993,"Tyrosine kinase inhibitors suppress endotoxin- and IL-1?-induced NO synthesis in aortic smooth muscle cells","Marczin N., Papapetropoulos A., Catravas J.D.",00029513,"American Journal of Physiology - Heart and Circulatory Physiology",265, 3,70,5,3,8,1,79
1993,"Prevention of nitric oxide synthase induction in vascular smooth muscle cells by microtubule depolymerizing agents","Marczin N., Papapetropoulos A., Jilling T., Catravas J.D.",00071188,"British Journal of Pharmacology",109, 3,13,0,0,0,0,13
1993,"Sulfhydryl-depleting agents, but not deferoxamine, modulate EDRF action in cultured pulmonary arterial cells","Marczin N., Ryan U.S., Catravas J.D.",00029513,"American Journal of Physiology - Lung Cellular and Molecular Physiology",265, 3,12,0,0,0,0,12
1992,"Effects of oxidant stress on endothelium-derived relaxing factor-induced and nitrovasodilator-induced cGMP accumulation in vascular cells in culture","Marczin N., Ryan U.S., Catravas J.D.",00097330,"Circulation Research",70, 2,35,1,1,2,0,37
1992,"Methylene blue inhibits nitrovasodilator- and endothelium-derived relaxing factor-induced cyclic GMP accumulation in cultured pulmonary arterial smooth muscle cells via generation of superoxide anion","Marczin N., Ryan U.S., Catravas J.D.",00223565,"Journal of Pharmacology and Experimental Therapeutics",263, 1,89,2,6,8,2,99
1992,"Endothelial cGMP does not regulate basal release of endothelium-derived relaxing factor in culture","Marczin N., Ryan U.S., Catravas J.D.",00029513,"American Journal of Physiology - Lung Cellular and Molecular Physiology",263, 1,9,1,0,1,0,10
