,"This is a citation overview for a set of 158 documents.",,,,,,,,,,,
2008,"Age-dependent development of chronic neuropathic pain, allodynia and sensory recovery after upper limb nerve injury in children","Atherton D.D., Taherzadeh O., Elliot D., Anand P.",17531934,"Journal of Hand Surgery: European Volume",33, 2,0,0,0,0,0,0
2008,"Influence of pregnancy and labor on the occurrence of nerve fibers expressing the capsaicin receptor TRPV1 in human corpus and cervix uteri","Tingaker B.K., Ekman-Ordeberg G., Facer P., Irestedt L., Anand P.",14777827,"Reproductive Biology and Endocrinology",6, ,0,0,0,0,0,0
2007,"A hyperspectral fluorescence lifetime probe for skin cancer diagnosis","De Beule P.A.A., French P.M.W., Dunsby C., Galletly N.P., Stamp G.W., Chu A.C., Anand U., Anand P., Benham C.D., Naylor A.",00346748,"Review of Scientific Instruments",78, 12,0,0,3,3,5,8
2007,"Collagen-induced arthritis as a model of hyperalgesia: Functional and cellular analysis of the analgesic actions of tumor necrosis factor blockade","Inglis J.J., Notley C.A., Essex D., Wilson A.W., Feldmann M., Anand P., Williams R.",00043591,"Arthritis and Rheumatism",56, 12,0,0,3,3,6,9
2007,"Expression and function of junctional adhesion molecule-C in myelinated peripheral nerves","Scheiermann C., Howell O., Reynolds R., Lobrinus A., Adams R.H., Yu A.S.L., Anand P., Imhof B.A., Nourshargh S., Meda P., Aurrand-Lions M., Madani R., Yiangou Y., Coffey P., Salt T.E., Ducrest-Gay D., Caille D.",00368075,"Science",318, 5855,0,0,3,3,5,8
2007,"Voltage-gated ion channel Nav1.7 innervation in patients with idiopathic rectal hypersensitivity and paroxysmal extreme pain disorder (familial rectal pain)","Yiangou Y., Facer P., Chessell I.P., Bountra C., Chan C., Fertleman C., Smith V., Anand P.",03043940,"Neuroscience Letters",427, 2,0,0,3,3,1,4
2007,"Multifocal multiphoton excitation and time correlated single photon counting detection for 3-D florescence lifetime imaging","Kumar S., Anand P., Benham C., Naylor A., French P.M.W., Dunsby C., De Beule P.A.A., Owen D.M., Anand U., Lanigan P.M.P., Benninger R.K.P., Davis D.M., Neil M.A.A.",10944087,"Optics Express",15, 20,0,0,1,1,5,6
2007,"Burning mouth syndrome as a trigeminal small fibre neuropathy: Increased heat and capsaicin receptor TRPV1 in nerve fibres correlates with pain score","Yilmaz Z., Renton T., Yiangou Y., Zakrzewska J., Chessell I.P., Bountra C., Anand P.",09675868,"Journal of Clinical Neuroscience",14, 9,0,1,6,7,7,14
2007,"Neuronal markers in allergic rhinitis: Expression and correlation with sensory testing","O'Hanlon S., Facer P., Simpson K.D., Sandhu G., Saleh H.A., Anand P.",0023852X,"Laryngoscope",117, 9,0,0,2,2,5,7
2007,"Use of the novel contact heat evoked potential stimulator (CHEPS) for the assessment of small fibre neuropathy: Correlations with skin flare responses and intra-epidermal nerve fibre counts","Atherton D.D., Facer P., Roberts K.M., Peter Misra V., Chizh B.A., Bountra C., Anand P.",14712377,"BMC Neurology",7, ,0,0,10,10,2,12
2007,"Differential expression of the capsaicin receptor TRPV1 and related novel receptors TRPV3, TRPV4 and TRPM8 in normal human tissues and changes in traumatic and diabetic neuropathy","Facer P., Casula M.A., Smith G.D., Benham C.D., Chessell I.P., Bountra C., Sinisi M., Birch R., Anand P.",14712377,"BMC Neurology",7, ,0,1,16,17,6,23
2007,"Rapid hyperspectral fluorescence lifetime imaging","De Beule P., Munro I., Lever M.J., Anand P., Neil M.A.A., French P.M.W., Owen D.M., Manning H.B., Talbot C.B., Requejo-Isidro J., Dunsby C., McGinty J., Benninger R.K.P., Elson D.S.",1059910X,"Microscopy Research and Technique",70, 5,0,3,2,5,6,11
2007,"A novel hyperspectral lifetime probe for autofluorescence","De Beule P.A.A., French P.M.W., Dunsby C., Owen D.M., Galletly N.P., Anand U., Benham C.D., Naylor A., Stamp G.W., Anand P.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",6433, ,0,0,0,0,0,0
2007,"Development of a hyperspectral fluorescence lifetime imaging microscope and its application to tissue imaging","Owen D.M., Munro I., Galletly N.P., Lever M.J., Stamp G.W., Anand P., Neil M.A.A., French P.M.W., Manning H.B., De Beule P., Talbot C., Requejo-Isidro J., Dunsby C., McGinty J., Benninger R.K.P., Elson D.S.",16057422,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE",6441, ,0,0,0,0,0,0
2007,"Motor recovery and the breathing arm after brachial plexus surgical repairs, including re-implantation of avulsed spinal roots into the spinal cord","Htut M., Misra V.P., Anand P., Birch R., Carlstedt T.",02667681,"Journal of Hand Surgery",32, 2,0,1,5,6,3,9
2007,"Relocation Of Painful End Neuromas And Scarred Nerves From The Zone II Territory Of The Hand","Atherton D.D., Leong J.C.S., Anand P., Elliot D.",02667681,"Journal of Hand Surgery",32, 1,0,0,1,1,0,1
2007,"Localized and non-contact mechanical stimulation of dorsal root ganglion sensory neurons using scanning ion conductance microscopy","Sanchez D., Korchev Y., Anand U., Gorelik J., Benham C.D., Bountra C., Lab M., Klenerman D., Birch R., Anand P.",01650270,"Journal of Neuroscience Methods",159, 1,0,0,2,2,2,4
2007,"Peripheral and central mechanisms of visceral sensitization in man","Anand P., Aziz Q., Willert R., Van Oudenhove L.",13501925,"Neurogastroenterology and Motility",19, 1,0,4,11,15,4,19
2006,"Pain during ice water test distinguishes clinical bladder hypersensitivity from overactivity disorders","Mukerji G., Waters J., Chessell I.P., Bountra C., Agarwal S.K., Anand P.",14712490,"BMC Urology",6, ,0,0,3,3,3,6
2006,"Pain phenomena and sensory recovery following brachial plexus avulsion injury and surgical repairs","Htut M., Misra P., Anand P., Birch R., Carlstedt T.",02667681,"Journal of Hand Surgery",31, 6,0,2,6,8,7,15
2006,"Drug-induced exacerbation of glomus tumour pain.","Daghir A., Anand P., Gabra H., Elliot D.",02667681,"Journal of hand surgery (Edinburgh, Lothian)",31, 6,0,0,0,0,0,0
2006,"Letter to the Editor","Daghir A., Anand P., Gabra H., Elliot D.",02667681,"Journal of Hand Surgery",31, 6,0,0,0,0,0,0
2006,"The potential role of nerve growth factor (NGF) in painful neuromas and the mechanism of pain relief by their relocation to muscle","Atherton D.D., Taherzadeh O., Facer P., Elliot D., Anand P.",02667681,"Journal of Hand Surgery",31, 6,0,1,2,3,1,4
2006,"Free innervated sole of foot transfer for contralateral lower limb salvage","Irwin M.S., Jain A., Anand P., Nanchahal J.",00321052,"Plastic and Reconstructive Surgery",118, 4,0,0,0,0,0,0
2006,"Transient Receptor Potential Vanilloid Receptor Subtype 1 in Painful Bladder Syndrome and its Correlation With Pain","Mukerji G., Yiangou Y., Agarwal S.K., Anand P.",00225347,"Journal of Urology",176, 2,0,4,7,11,1,12
2006,"Localization of M2 and M3 Muscarinic Receptors in Human Bladder Disorders and Their Clinical Correlations","Mukerji G., Yiangou Y., Grogono J., Underwood J., Agarwal S.K., Khullar V., Anand P.",00225347,"Journal of Urology",176, 1,0,13,17,30,9,39
2006,"The effect of neurotrophic factors on morphology, TRPV1 expression and capsaicin responses of cultured human DRG sensory neurons","Anand U., Otto W.R., Casula M.A., Day N.C., Davis J.B., Bountra C., Birch R., Anand P.",03043940,"Neuroscience Letters",399, 1-2,1,11,7,18,7,26
2006,"Cool and menthol receptor TRPM8 in human urinary bladder disorders and clinical correlations","Mukerji G., Yiangou Y., Corcoran S.L., Selmer I.S., Smith G.D., Benham C.D., Bountra C., Agarwal S.K., Anand P.",14712490,"BMC Urology",6, ,2,6,5,11,4,17
2006,"COX-2, CB2 and P2X7-immunoreactivities are increased in activated microglial cells/macrophages of multiple sclerosis and amyotrophic lateral sclerosis spinal cord","Yiangou Y., Facer P., Durrenberger P., Chessell I.P., Naylor A., Bountra C., Banati R.R., Anand P.",14712377,"BMC Neurology",6, ,2,16,17,33,14,49
2006,"Prostanoid receptor EP1 and Cox-2 in injured human nerves and a rat model of nerve injury: A time-course study","Durrenberger P.F., Wilson A.W., Elliot D., Birch R., Anand P., Facer P., Casula M.A., Yiangou Y., Gray R.A., Chessell I.P., Day N.C., Collins S.D., Bingham S.",14712377,"BMC Neurology",6, ,3,5,5,10,2,15
2005,"Decreased sensory receptors P2X3 and TRPV1 in suburothelial nerve fibers following intradetrusor injections of botulinum toxin for human detrusor overactivity","Apostolidis A., Popat R., Yiangou Y., Cockayne D., Ford A.P.D.W., Davis J.B., Dasgupta P., Fowler C.J., Anand P.",00225347,"Journal of Urology",174, 3,40,29,24,53,22,115
2005,"Sodium channel Nav1.8 immunoreactivity in painful human dental pulp","Renton T., Yiangou Y., Plumpton C., Tate S., Bountra C., Anand P.",14726831,"BMC Oral Health",5, ,2,6,4,10,2,14
2005,"Limb preference in children with obstetric brachial plexus palsy","Yang L.J.-S., Anand P., Birch R.",08878994,"Pediatric Neurology",33, 1,1,4,1,5,0,6
2005,"Disruption of the P2X7 purinoceptor gene abolishes chronic inflammatory and neuropathic pain","Chessell I.P., Peck W.L., Grahames C.B.A., Casula M.A., Yiangou Y., Birch R., Anand P., Buell G.N., Hatcher J.P., Bountra C., Michel A.D., Hughes J.P., Green P., Egerton J., Murfin M., Richardson J.",03043959,"Pain",114, 3,40,38,44,82,32,154
2005,"Increased capsaicin receptor TRPV1 in skin nerve fibres and related vanilloid receptors TRPV3 and TRPV4 in keratinocytes in human breast pain","Gopinath P., Wan E., Holdcroft A., Facer P., Davis J.B., Smith G.D., Bountra C., Anand P.",14726874,"BMC Women's Health",5, ,10,13,9,22,5,37
2005,"Capsaicin receptor TRPV1 in urothelium of neurogenic human bladders and effect of intravesical resiniferatoxin","Apostolidis A., Brady C.M., Yiangou Y., Davis J., Fowler C.J., Anand P.",00904295,"Urology",65, 2,17,13,7,20,11,48
2004,"Increased capsaicin receptor TRPV1 nerve fibres in the inflamed human oesophagus","Matthews P.J., Aziz Q., Facer P., Davis J.B., Thompson D.G., Anand P.",0954691X,"European Journal of Gastroenterology and Hepatology",16, 9,17,24,19,43,13,73
2004,"P2X3-immunoreactive nerve fibres in neurogenic detrusor overactivity and the effect of intravesical resiniferatoxin","Brady C.M., Apostolidis A., Yiangou Y., Baecker P.A., Ford A.P., Freeman A., Jacques T.S., Fowler C.J., Anand P.",03022838,"European Urology",46, 2,21,10,11,21,6,48
2004,"Expression of the sodium channel ?3 subunit in injured human sensory neurons","Casula M.A., Facer P., Powell A.J., Kinghorn I.J., Plumpton C., Tate S.N., Bountra C., Birch R., Anand P.",09594965,"NeuroReport",15, 10,4,0,3,3,0,7
2004,"Towards improved clinical and physiological assessments of recovery in spinal cord injury: A clinical initiative","Ellaway P.H., Savic G., Short D., Theodorou S., Anand P., Bergstrom E.M.K., Catley M., Davey N.J., Frankel H.L., Jamous A., Mathias C., Nicotra A.",13624393,"Spinal Cord",42, 6,15,6,6,12,4,31
2004,"Co-treatment with riluzole and GDNF is necessary for functional recovery after ventral root avulsion injury","Bergerot A., Shortland P.J., Anand P., Hunt S.P., Carlstedt T.",00144886,"Experimental Neurology",187, 2,5,7,6,13,4,22
2004,"Restoration of hand function and so called ""breathing arm"" after intraspinal repair of C5-T1 brachial plexus avulsion injury. Case report.","Carlstedt T., Anand P., Htut M., Misra P., Svensson M.",10920684,"Neurosurg Focus",16, 5,3,2,7,9,3,15
2004,"Parallel changes in bladder suburothelial vanilloid receptor TRPV1 and pan-neuronal marker PGP9.5 irnmunoreactivity in patients with neurogenic detrusor overactivity after intravesical resiniferatoxin treatment","Brady C.M., Anand P., Apostolidis A.N., Harper M., Yiangou Y., Beckeh A., Jacques T.S., Freeman A., Scaravilli F., Fowler C.J.",14644096,"BJU International",93, 6,33,12,11,23,7,63
2004,"Plasticity of gene expression in injured human dorsal root ganglia revealed by GeneChip oligonucleotide microarrays","Rabert D., Xiao Y., Yiangou Y., Kreder D., Sangameswaran L., Segal M.R., Hunt C.A., Birch R., Anand P.",09675868,"Journal of Clinical Neuroscience",11, 3,2,0,2,2,2,6
2004,"Increased vanilloid receptor VR1 innervation in vulvodynia","Tympanidis P., Casula M.A., Yiangou Y., Terenghi G., Dowd P., Anand P.",10903801,"European Journal of Pain",8, 2,18,16,8,24,5,47
2004,"EFNS guidelines on neuropathic pain assessment","Cruccu G., Anand P., Attal N., Garcia-Larrea L., Haanpaa M., Jorum E., Serra J., Jensen T.S.",13515101,"European Journal of Neurology",11, 3,55,32,35,67,23,145
2004,"Cyclooxygenase-2 (Cox-2) in injured human nerve and a rat model of nerve injury","Durrenberger P.F., Facer P., Gray R.A., Chessel I.P., Naylor A., Bountra C., Banati R.B., Birch R., Anand P.",10859489,"Journal of the Peripheral Nervous System",9, 1,9,5,2,7,2,18
2004,"Endothelial nitric oxide synthase expression in neurogenic urinary bladders treated with intravesical resiniferatoxin","Apostolidis A.N., Yiangou Y., Brady C.M., Ford A.P., Baecker P.A., Jacques T.S., Freeman A., Fowler C.J., Anand P.",14644096,"BJU International",93, 3,3,1,0,1,0,4
2004,"Neurotrophic factors and their receptors in human sensory neuropathies","Anand P.",00796123,"Progress in Brain Research",146, ,17,8,3,11,6,34
2004,"Correlation of nerve root pain with dermatomal sensory threshold and back pain with spinal movement in single lumbar spondylosis","Quraishi N.A., Taherzadeh O., McGregor A.H., Hughes S.P.F., Anand P.",0301620X,"Journal of Bone and Joint Surgery - Series B",86, 1,6,1,1,2,1,9
2003,"Capsaicin receptor VR1 and ATP purinoceptor P2X3 in painful and nonpainful human tooth pulp","Renton T., Yiangou Y., Baecker P.A., Ford A.P., Anand P.",10646655,"Journal of Orofacial Pain",17, 3,13,8,5,13,4,30
2003,"Capsaicin and menthol in the treatment of itch and pain: Recently cloned receptors provide the key","Anand P.",00175749,"Gut",52, 9,4,2,3,5,1,10
2003,"Influence of human skin injury on regeneration of sensory neurons","Taherzadeh O., Otto W.R., Anand U., Nanchahal J., Anand P.",0302766X,"Cell and Tissue Research",312, 3,1,2,0,2,2,5
2003,"Decreased potassium channel IKI and its regulator neurotrophin-3 (NT-3) in inflamed human bowel","Arnold S.J., Anand P., Facer P., Yiangou Y., Chen M.X., Plumpton C., Tate S.N., Bountra C., Chan C.L.H., Williams N.S.",09594965,"NeuroReport",14, 2,10,3,1,4,0,14
2003,"Sensory fibres expressing capsaicin receptor TRPV1 in patients with rectal hypersensitivity and faecal urgency","Chan C.L.H., Facer P., Davis J.B., Smith G.D., Egerton J., Bountra C., Williams N.S., Anand P.",01406736,"Lancet",361, 9355,66,21,19,40,15,121
2002,"Idiopathic slow transit constipation and megacolon are not associated with neurturin mutations","Chen B., Knowles C.H., Scott M., Anand P., Williams N.S., Milbrandt J., Tam P.K.H.",13501925,"Neurogastroenterology and Motility",14, 5,0,2,1,3,1,4
2002,"Small sensory fibre dysfunction in selective cholinergic dysautonomia [1]","Warner G., Sharief M.K., Anand P.",13515101,"European Journal of Neurology",9, 1,1,0,0,0,0,1
2002,"Assessment of differential gene expression in human peripheral nerve injury","Xiao Y., Segal M.R., Rabert D., Ahn A.H., Anand P., Sangameswaran L., Hu D., Hunt A.",14712164,"BMC Genomics",3, ,13,2,3,5,0,18
2002,"Molecular forms of NGF in human and rat neuropathic tissues: Decreased NGF precursor-like immunoreactivity in human diabetic skin","Yiangou Y., Facer P., Sinicropi D.V., Boucher T.J., Bennett D.L.H., McMahon S.B., Anand P.",10859489,"Journal of the Peripheral Nervous System",7, 3,15,5,1,6,1,22
2002,"Use of an orthopaedic fixator for external fixation of the mandible","Holmes S., Hardee P., Anand P.",02664356,"British Journal of Oral and Maxillofacial Surgery",40, 3,0,0,0,0,1,1
2002,"TRPV3 is a temperature-sensitive vanilloid receptor-like protein","Smith G.D., Ooi L., Egerton J., Charles K.J., Smart D., Randall A.D., Anand P., Davis J.B., Gunthorpe M.J., Kelsell R.E., Hayes P.D., Reilly P., Facer P., Wright J.E., Jerman J.C., Walhin J.-P.",00280836,"Nature",418, 6894,171,28,27,55,13,239
2002,"Calcium-activated potassium channel SK1- and IK1-like immunoreactivity in injured human sensory neurones and its regulation by neurotrophic factors","Boettger M.K., Coward K., Birch R., Anand P., Till S., Chen M.X., Anand U., Otto W.R., Plumpton C., Trezise D.J., Tate S.N., Bountra C.",00068950,"Brain",125, 2,30,3,4,7,2,39
2002,"Restoration of sensory function and lack of long-term chronic pain syndromes after brachial plexus injury in human neonates","Anand P., Birch R.",00068950,"Brain",125, 1,27,9,12,21,4,52
2002,"Nerve fibers in lumbar spine structures and injured spinal roots express the sensory neuron-specific sodium channels SNS/PN3 and NaN/SNS2","Bucknill A.T., Coward K., Plumpton C., Tate S., Bountra C., Birch R., Sandison A., Hughes S.P.F., Anand P.",03622436,"Spine",27, 2,17,5,3,8,1,26
2002,"Decreased cutaneous sensory axon-reflex vasodilatation below the lesion in patients with complete spinal cord injury","Kuesgen B., Frankel H.L., Anand P.",08990220,"Somatosensory and Motor Research",19, 2,4,2,1,3,2,9
2001,"The natural history of diabetic peripheral neuropathy determined by a 12 year prospective study using vibration perception thresholds","Coppini D.V., Wellmer A., Weng C., Young P.J., Anand P., Sonksen P.H.",09675868,"Journal of Clinical Neuroscience",8, 6,11,2,2,4,1,16
2001,"A double-blind placebo-controlled clinical trial of recombinant human brain-derived neurotrophic factor (rhBDNF) in diabetic polyneuropathy","Wellmer A., Misra V.P., Sharief M.K., Kopelman P.G., Anand P.",10859489,"Journal of the Peripheral Nervous System",6, 4,28,5,4,9,4,41
2001,"Capsaicin receptor VR1 and ATP-gated ion channel P2X3 in human urinary bladder","Yiangou Y., Facer P., Ford A., Brady C., Wiseman O., Fowler C.J., Anand P.",14644096,"BJU International",87, 9,57,11,4,15,2,74
2001,"Cizolirtine citrate (E-4018) in the treatment of chronic neuropathic pain","Shembalkar P., Taubel J., Abadias M., Arezina R., Hammond K., Anand P.",03007995,"Current Medical Research and Opinion",17, 4,4,1,0,1,0,5
2001,"Long-term trans-synaptic glial responses in the human thalamus after peripheral nerve injury","Banati R.B., Cagnin A., Brooks D.J., Gunn R.N., Myers R., Jones T., Birch R., Anand P.",09594965,"NeuroReport",12, 16,13,6,2,8,1,22
2001,"Novel capsaicin (VR1) and purinergic (P2x3) receptors in Hirschsprung's intestine","Facer P., Knowles C.H., Tam P.K.H., Ford A.P., Dyer N., Baecker P.A., Anand P.",00223468,"Journal of Pediatric Surgery",36, 11,14,2,3,5,2,21
2001,"ATP-gated ion channel P2X3 is increased in human inflammatory bowel disease","Yiangou Y., Facer P., Baecker P.A., Ford A.P., Knowles C.H., Chan C.L.H., Williams N.S., Anand P.",13501925,"Neurogastroenterology and Motility",13, 4,32,9,10,19,5,56
2001,"Increased sodium channel SNS/PN3 immunoreactivity in a causalgic finger","Shembalkar P.K., Till S., Boettger M.K., Terenghi G., Tate S., Bountra C., Anand P.",10903801,"European Journal of Pain",5, 3,4,4,2,6,2,12
2001,"Increased acid-sensing ion channel ASIC-3 in inflamed human intestine","Yiangou Y., Facer P., Smith J.A.M., Sangameswaran L., Eglen R., Birch R., Knowles C., Williams N., Anand P.",0954691X,"European Journal of Gastroenterology and Hepatology",13, 8,33,4,4,8,8,49
2001,"Vanilloid receptor 1 immunoreactivity in inflamed human bowel","Yiangou Y., Facer P., Dyer N.H.C., Chan C.L.H., Knowles C., Williams N.S., Anand P.",01406736,"Lancet",357, 9265,102,24,25,49,18,169
2001,"Decreased tyrosine kinase C expression may reflect developmental abnormalities in Hirschsprung's disease and idiopathic slow-transit constipation","Facer P., Knowles C.H., Thomas P.K., Tam P.K.H., Williams N.S., Anand P.P.",00071323,"British Journal of Surgery",88, 4,10,1,2,3,3,16
2001,"Neuropathic pain with vesical and rectal hyperreflexia and cocontraction after pelvic surgery [5]","Shembalkar P., Anand P., Junaid I., Fowler C., Williams N.S.",00223050,"Journal of Neurology Neurosurgery and Psychiatry",70, 3,2,0,0,0,0,2
2001,"Immunolocalisation of sodium channel NaG in the intact and injured human peripheral nervous system","Coward K., Mosahebi A., Plumpton C., Facer P., Birch R., Tate S., Bountra C., Terenghi G., Anand P.",00218782,"Journal of Anatomy",198, 2,3,0,0,0,0,3
2001,"Sodium channel ?1 and ?2 subunits parallel SNS/PN3 ?-subunit changes in injured human sensory neurons","Coward K., Jowett A., Plumpton C., Powell A., Birch R., Tate S., Bountra C., Anand P.",09594965,"NeuroReport",12, 3,10,3,5,8,1,19
2001,"Plasticity of TTX-sensitive sodium channels PNI and Brain III in injured human nerves","Coward K., Aitken A., Powell A., Plumpton C., Birch R., Tate S., Bountra C., Anand P.",09594965,"NeuroReport",12, 3,17,4,8,12,1,30
2001,"Double-blind randomized phase II study of hyperbaric oxygen in patients with radiation-induced brachial plexopathy","Pritchard J., Misra V.Peter, Pitkin A., Yarnold J.R., Anand P., Broome J., Davis C., Gothard L., Hall E., Maher J., McKinna F., Millington J.",01678140,"Radiotherapy and Oncology",58, 3,19,3,3,6,1,26
2001,"Hirschsprung's disease: A more generalised neuropathy?","Cheng W., Au D.K.K., Knowles C.H., Anand P., Tam P.K.H.",00223468,"Journal of Pediatric Surgery",36, 2,5,1,1,2,0,7
2001,"Identification and characterization of a novel human vanilloid receptor-like protein, VRL-2","Delany N.S., Woolf C.J., Crowther D., Sanseau P., Tate S.N., Hurle M., Facer P., Alnadaf T., Plumpton C., Kinghorn I., See C.G., Costigan M., Anand P.",15312267,"Physiological Genomics",2001, 4,40,13,8,21,5,66
2001,"Identification and characterization of a novel human vanilloid receptor-like protein, VRL-2.","Delany N.S., Woolf C.J., Crowther D., Sanseau P., Tate S.N., Hurle M., Facer P., Alnadaf T., Plumpton C., Kinghorn I., See C.G., Costigan M., Anand P.",10948341,"Physiol Genomics",4, 3,25,0,0,0,0,25
2000,"Diagnosis and management of painful small fibre peripheral neuropathies.","Shembalkar P., Anand P.",1466142X,"CPD Bulletin Neurology",2, 1,0,0,0,0,0,0
2000,"Spinal nerve root repair and reimplantation of avulsed ventral roots into the spinal cord after brachial plexus injury","Carlstedt T., Anand P., Hallin R., Misra P.V., Noren G., Seeferlis T.",00223085,"Journal of Neurosurgery",93, 2,54,7,10,17,8,79
2000,"The effects of ciliary neurotrophic factor on the hypothalamo-pituitary gonadal axis in vitro in female rats","Stanley S.A., Todd J.F., Small C.J., Kim M.S., Heath M.M., Anand P., Ghateind M.A., Bloom S.R.",09538194,"Journal of Neuroendocrinology",12, 10,4,1,1,2,0,6
2000,"Idiopathic slow-transit constipation is not associated with mutations of the RET proto-oncogene or GDNF","Knowles C.H., Chir B., Gayther S.A., Scott M., Ramus S., Anand P., Williams N.S., Ponder B.A.",00123706,"Diseases of the Colon and Rectum",43, 6,6,3,1,4,0,10
2000,"P2X3 receptor in injured human sensory neurons","Yiangou Y., Facer P., Birch R., Sangameswaran L., Eglen R., Anand P.",09594965,"NeuroReport",11, 5,24,1,1,2,1,27
2000,"Do nerve growth factor-related mechanisms contribute to loss of cutaneous nociception in leprosy?","Facer P., Anand P., Mann D., Mathur R., Pandya S., Ladiwala U., Singhal B., Hongo J.-A., Sinicropi D.V., Terenghi G.",03043959,"Pain",85, 1-2,11,4,0,4,1,16
2000,"Immunolocalization of SNS/PN3 and NaN/SNS2 sodium channels in human pain states","Coward K., Plumpton C., Facer P., Birch R., Carlstedt T., Tate S., Bountra C., Anand P.",03043959,"Pain",85, 1-2,92,11,14,25,6,123
2000,"SNS/PN3 and SNS2/NaN sodium channel-like immunoreactivity in human adult and neonate injured sensory nerves","Yiangou Y., Birch R., Sangameswaran L., Eglen R., Anand P.",00145793,"FEBS Letters",467, 2-3,26,4,3,7,3,36
2000,"Marked increase of interleukin-6 in injured human nerves and dorsal root ganglia","Saldanha G., Bar K.J., Yiangou Y., Anand P., Birch R., Carlstedt T., Burrin J.M.",00223050,"Journal of Neurology Neurosurgery and Psychiatry",69, 5,2,0,0,0,0,2
1999,"Increased nerve growth factor mRNA in lateral calf skin biopsies from diabetic patients","Diemel L.T., Cai F., Anand P., Warner G., Kopelman P.G., Fernyhough P., Tomlinson D.R.",07423071,"Diabetic Medicine",16, 2,17,2,3,5,0,22
1999,"Nerve growth factor (NGF) concentrations in cultured human keratinocytes exposed to Mycobacterium leprae cell free extract [2]","Facer P., Mann D., Terenghi G., Anand P.",03057518,"Leprosy Review",70, 2,1,0,0,0,0,1
1999,"Quantitative sensory and autonomic testing in male diabetic patients with erectile dysfunction","Wellmer A., Sharief M.K., Knowles C.H., Misra V.P., Kopelman P., Ralph D., Anand P.",14644096,"BJU International",83, 1,10,2,2,4,0,14
1999,"Decreased CGRP, but preserved Trk A immunoreactivity in nerve fibres in inflamed human superficial temporal arteries","Saldanha G., Hongo J., Plant G., Acheson J., Levy I., Anand P.",00223050,"Journal of Neurology Neurosurgery and Psychiatry",66, 3,9,2,0,2,0,11
