2008,"ErbB receptors, their ligands, and the consequences of their activation and inhibition in the myocardium","Fuller S.J., Sivarajah K., Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",44, 5,0,0,2,2,4,6
2008,"Glycogen synthase kinase 3 (GSK3) in the heart: A point of integration in hypertrophic signalling and a therapeutic target? A critical analysis","Sugden P.H., Fuller S.J., Weiss S.C., Clerk A.",00071188,"British Journal of Pharmacology",153, 1,0,0,2,2,9,11
2008,"Temporal regulation of expression of immediate early and second phase transcripts by endothelin-1 in cardiomyocytes","Cullingford T.E., Dennis J.L., Game L., Sugden P.H., Clerk A., Markou T., Fuller S.J., Giraldo A., Pikkarainen S., Zoumpoulidou G., Alsafi A., Ekere C., Kemp T.J.",14747596,"Genome Biology",9, 2,0,0,4,4,3,7
2008,"Glycogen synthase kinases 3? and 3? in cardiac myocytes: Regulation and consequences of their inhibition","Markou T., Cullingford T.E., Giraldo A., Weiss S.C., Alsafi A., Fuller S.J., Clerk A., Sugden P.H.",08986568,"Cellular Signalling",20, 1,0,0,4,4,4,8
2007,"Chemotherapeutic agents and gene expression in cardiac myocytes","Clerk A., Giraldo A., Sugden P.H.",00652571,"Advances in Enzyme Regulation",47, ,0,0,0,0,1,1
2007,"Signaling pathways mediating cardiac myocyte gene expression in physiological and stress responses","Clerk A., Cullingford T.E., Fuller S.J., Giraldo A., Markou T., Pikkarainen S., Sugden P.H.",00219541,"Journal of Cellular Physiology",212, 2,0,0,21,21,13,34
2007,"Cardiac myocyte gene expression profiling during H2O 2-induced apoptosis","Clerk A., Kemp T.J., Zoumpoulidou G., Sugden P.H.",10948341,"Physiological Genomics",29, 2,0,2,2,4,3,7
2006,"Discussion","Leinwand L., Sugden P., Field L.J., Sadoshima J.-I., Simpson P.C., Katz A.M., Nemer M., Doevendans P.A., Olson E.N., Rosenthal N., Muslin A., McKinsey T., Schneider M.D., Dorn G., Seidman J., Bristow M.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0
2006,"Discussion","Muslin A., Simpson P.C., Schneider M.D., Dorn G., McKinsey T., Sadoshima J.-I., Seidman J., Komuro I., Sugden P., Rosenthal N., Katz A.M., Nemer M., Leinwand L., Bristow M., Olson E.N.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0
2006,"Discussion","Izumo S., Sugden P., Nemer M., Kranias L., Simpson P.C., Sadoshima J.-I., Seidman J., Muslin A., McKinsey T., Leinwand L., Rosenthal N., Olson E.N., Schneider M.D., Marks A.R., Katz A.M.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0
2006,"Discussion","Katz A.M., Doevendans P.A., Marks A.R., Foldes G., Sugden P., Shetty S.S., McKinsey T., Nemer M., Olson E.N., Muslin A., Simpson P.C., Rosenthal N., Schneider M.D., Seidman J., Komuro I.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0
2006,"Discussion","Rosenthal N., Doevendans P.A., Dorn G., Seidman J., McKinsey T., Sadoshima J.-I., Schneider M.D., Muslin A., Sugden P., Marks A.R., Izumo S., Olson E.N., Katz A.M., Simpson P.C., Nemer M.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0
2006,"Oxidative stress and growth-regulating intracellular signaling pathways in cardiac myocytes","Sugden P.H., Clerk A.",15230864,"Antioxidants and Redox Signaling",8, 11-12,0,9,11,20,4,24
2006,"Ras: The stress and the strain","Clerk A., Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",41, 4,0,0,0,0,0,0
2006,"Inflame my heart (by p38-MAPK)","Clerk A., Sugden P.H.",00097330,"Circulation Research",99, 5,0,6,5,11,2,13
2006,"Using U0126 to dissect the role of the extracellular signal-regulated kinase 1/2 (ERK1/2) cascade in the regulation of gene expression by endothelin-1 in cardiac myocytes","Kennedy R.A., Kemp T.J., Sugden P.H., Clerk A.",00222828,"Journal of Molecular and Cellular Cardiology",41, 2,1,4,7,11,1,13
2006,"Regulation of protein kinase C ? by phorbol ester, endothelin-1, and platelet-derived growth factor in cardiac myocytes","Markou T., Chee S.Y., Sugden P.H., Clerk A.",00219258,"Journal of Biological Chemistry",281, 13,0,4,4,8,2,10
2006,"Peptide growth factors signal differentially through protein kinase C to extracellular signal-regulated kinases in neonatal cardiomyocytes","Clerk A., Aggeli I.-K.S., Stathopoulou K., Sugden P.H.",08986568,"Cellular Signalling",18, 2,4,4,8,12,4,20
2006,"Effects of oxidative stress on the cardiac myocyte proteome: Modifications to peroxiredoxins and small heat shock proteins","Cullingford T.E., Wait R., Clerk A., Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",40, 1,3,5,2,7,5,15
2005,"Regulation of gene and protein expression in cardiac myocyte hypertrophy and apoptosis","Clerk A., Cullingford T.E., Kemp T.J., Kennedy R.A., Sugden P.H.",00652571,"Advances in Enzyme Regulation",45, ,0,0,0,0,1,1
2005,"Endothelin signalling in the cardiac myocyte and its pathophysiological relevance","Sugden P.H., Clerk A.",15701611,"Current Vascular Pharmacology",3, 4,4,7,6,13,4,21
2005,"Signaling properties and expression in normal and tumor tissues of two phospholipase C epsilon splice variants","Sorli S.C., Bunney T.D., Sugden P.H., Paterson H.F., Katan M.",09509232,"Oncogene",24, 1,6,0,5,5,2,13
2004,"Integration of protein kinase signaling pathways in cardiac myocytes: Signaling to and from the extracellular signal-regulated kinases","Clerk A., Kemp T.J., Harrison J.G., Pham F.H., Sugden P.H.",00652571,"Advances in Enzyme Regulation",44, 1,1,3,0,3,0,4
2004,"Signaling through the extracellular signal-regulated kinase 1/2 cascade in cardiac myocytes","Clerk A., Sugden P.H.",08298211,"Biochemistry and Cell Biology",82, 6,1,3,0,3,2,6
2004,"Phenylephrine and endothelin-1 upregulate connective tissue growth factor in neonatal rat cardiac myocytes","Kemp T.J., Aggeli I.-K., Sugden P.H., Clerk A.",00222828,"Journal of Molecular and Cellular Cardiology",37, 2,9,3,4,7,4,20
2004,"Endothelin-1 promotes phosphorylation of CREB transcription factor in primary cultures of neonatal rat cardiac myocytes: Implications for the regulation of c-jun expression","Harrison J.G., Sugden P.H., Clerk A.",01674889,"Biochimica et Biophysica Acta - Molecular Cell Research",1644, 1,8,0,4,4,1,13
2003,"Ras, Akt, and Mechanotransduction in the Cardiac Myocyte","Sugden P.H.",00097330,"Circulation Research",93, 12,21,6,8,14,5,40
2003,"An overview of endothelin signaling in the cardiac myocyte","Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",35, 8,34,15,20,35,2,71
2003,"Phenotyping hypertrophy: Eschew obfuscation","Dorn II G.W., Robbins J., Sugden P.H.",00097330,"Circulation Research",92, 11,43,10,12,22,8,73
2002,"Signaling pathways activated by vasoactive peptides in the cardiac myocyte and their role in myocardial pathologies","Sugden P.H.",10719164,"Journal of Cardiac Failure",8, 6,12,0,1,1,1,14
2002,"Up-regulation of c-jun mRNA in cardiac myocytes requires the extracellular signal-regulated kinase cascade, but c-Jun N-terminal kinases are required for efficient up-regulation of c-Jun protein","Clerk A., Kemp T.J., Harrison J.G., Mullen A.J., Barton P.J.R., Sugden P.H.",02646021,"Biochemical Journal",368, 1,26,4,5,9,4,39
2002,"Phenylephrine promotes phosphorylation of bad in cardiac myocytes through the extracellular signal-regulated kinases 1/2 and protein kinase A","Valks D.M., Cook S.A., Pham F.H., Morrison P.R., Clerk A., Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",34, 7,13,5,2,7,1,21
2001,"Signalling pathways in cardiac myocyte hypertrophy","Sugden P.H.",07853890,"Annals of Medicine",33, 9,72,14,11,25,5,102
2001,"Untangling the web: Specific signaling from PKC isoforms to MAPK cascades","Clerk A., Sugden P.H.",00097330,"Circulation Research",89, 10,23,4,2,6,2,31
2001,"RGS proteins to the rescue","Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",33, 2,3,0,0,0,0,3
2001,"Akt like a woman: Gender differences in susceptibility to cardiovascular disease","Sugden P.H., Clerk A.",00097330,"Circulation Research",88, 10,21,0,2,2,2,25
2001,"Mechanotransduction in cardiomyocyte hypertrophy","Sugden P.H.",00097322,"Circulation",103, 10,10,1,3,4,1,15
2001,"Regulation of mitogen-activated protein kinases in cardiac myocytes through the small G protein Rac1","Clerk A., Pham F.H., Fuller S.J., Sahai E., Aktories K., Marais R., Marshall C., Sugden P.H.",02707306,"Molecular and Cellular Biology",21, 4,75,4,5,9,3,87
2000,"Activation of the small GTP-binding protein Ras in the heart by hypertrophic agonists","Sugden P.H., Clerk A.",10501738,"Trends in Cardiovascular Medicine",10, 1,10,1,2,3,2,15
2000,"Extracellular regulated kinase, but not protein kinase C, is an antiapoptotic signal of insulin-like growth factor-1 on cultured cardiac myocytes","Foncea R., Sugden P.H., Leroith D., Lavandero S., Galvez A., Perez V., Morales M.P., Calixto A., Melendez J., Gonzalez-Jara F., Diaz-Araya G., Sapag-Hagar M.",0006291X,"Biochemical and Biophysical Research Communications",273, 2,18,2,1,3,2,23
2000,"Regulation of protien kinase B and 4E-BP1 by oxidative stress in cardiac myocytes","Pham F.H., Sugden P.H., Clerk A.",00097330,"Circulation Research",86, 12,45,8,6,14,3,62
2000,"Small guanine nucleotide-binding proteins and myocardial hypertrophy","Clerk A., Sugden P.H.",00097330,"Circulation Research",86, 10,77,5,7,12,1,90
1999,"Pro-inflammatory cytokines stimulate mitogen-activated protein kinase subfamilies, increase phosphorylation of c-Jun and ATF2 and upregulate c-Jun protein in neonatal rat ventricular myocytes","Clerk A., Harrison J.G., Long C.S., Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",31, 12,36,2,3,5,1,42
1999,"Regulation of Bcl-2 family proteins during development and in response to oxidative stress in cardiac myocytes association with changes in mitochondrial membrane potential","Cook S.A., Sugden P.H., Clerk A.",00097330,"Circulation Research",85, 10,113,7,12,19,5,137
1999,"PKC-dependent activation of p46/p54 JNKs during ischemic preconditioning in conscious rabbits","Ping P., Sugden P., Han J., Bolli R., Zhang J., Huang S., Cao X., Tang X.-L., Li R.C.X., Zheng Y.-T., Qiu Y., Clerk A.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",277, 5,75,8,3,11,3,89
1999,"Activation of c-Jun N-terminal kinases and p38-mitogen-activated protein kinases in human heart failure secondary to ischaemic heart disease","Cook S.A., Sugden P.H., Clerk A.",00222828,"Journal of Molecular and Cellular Cardiology",31, 8,94,11,9,20,4,118
1999,"Regulation of Ras·GTP loading and Ras-Raf association in neonatal rat ventricular myocytes by G protein-coupled receptor agonists and phorbol ester: Activation of the extracellular signal-regulated kinase cascade by phorbol ester is mediated by Ras","Chiloeches A., Paterson H.F., Marais R., Clerk A., Marshall C.J., Sugden P.H.",00219258,"Journal of Biological Chemistry",274, 28,66,4,3,7,5,78
1999,"Activation of protein kinase cascades in the heart by hypertrophic G protein-coupled receptor agonists","Clerk A., Sugden P.H.",00029149,"American Journal of Cardiology",83, 12 A,58,4,2,6,1,65
1999,"Signaling in myocardial hypertrophy: Life after calcineurin?","Sugden P.H.",00097330,"Circulation Research",84, 6,122,8,6,14,5,141
1998,"Cellular mechanisms of cardiac hypertrophy","Sugden P.H., Clerk A.",09462716,"Journal of Molecular Medicine",76, 11,180,13,16,29,7,216
1998,"Stimulation of gene expression in neonatal rat ventricular myocytes by Ras is mediated by Ral guanine nucleotide dissociation stimulator (Ral.GDS) and phosphatidylinositol 3-kinase in addition to Raf","Fuller S.J., Finn S.G., Downward J., Sugden P.H.",02646021,"Biochemical Journal",335, 2,15,0,1,1,0,16
1998,"The expression of constitutively active isotypes of protein kinase C to investigate preconditioning","Zhao J., Renner O., Wightman L., Sugden P.H., Stewart L., Miller A.D., Latchman D.S., Marber M.S.",00219258,"Journal of Biological Chemistry",273, 36,57,3,3,6,5,68
1998,"Activation of mitogen-activated protein kinases (p38-MAPKs, SAPKs/JNKs and ERKs) by adenosine in the perfused rat heart","Haq S.E.A., Clerk A., Sugden P.H.",00145793,"FEBS Letters",434, 3,42,3,2,5,1,48
1998,"'Stress-responsive' mitogen-activated protein kinases (c-Jun N-terminal kinases and p38 mitogen-activated protein kinases) in the myocardium","Sugden P.H., Clerk A.",00097330,"Circulation Research",83, 4,265,22,18,40,7,312
1998,"Stimulation of multiple mitogen-activated protein kinase sub-families by oxidative stress and phosphorylation of the small heat shock protein, HSP25/27, in neonatal ventricular myocytes","Clerk A., Michael A., Sugden P.H.",02646021,"Biochemical Journal",333, 3,98,11,5,16,2,116
1998,"Stimulation of the p38 mitogen-activated protein kinase pathway in neonatal rat ventricular myocytes by the G protein-coupled receptor agonists, endothelin-1 and phenylephrine: A role in cardiac myocyte hypertrophy?","Clerk A., Michael A., Sugden P.H.",00219525,"Journal of Cell Biology",142, 2,194,7,11,18,6,218
1998,"Oncogenic src, raf, and ras stimulate a hypertrophic pattern of gene expression and increase cell size in neonatal rat ventricular myocytes","Fuller S.J., Gillespie-Brown J., Sugden P.H.",00219258,"Journal of Biological Chemistry",273, 29,45,1,1,2,0,47
1998,"Regulation of mitogen-activated protein kinase cascades in the heart","Sugden P.H., Clerk A.",00652571,"Advances in Enzyme Regulation",38, 1,18,1,1,2,0,20
1998,"Activation of mitogen-activated protein kinases (p38-MAPKs, SAPKs/JNKs and ERKs) by the G-protein-coupled receptor agonist phenylephrine in the perfused rat heart","Lazou A., Sugden P.H., Clerk A.",02646021,"Biochemical Journal",332, 2,51,1,3,4,3,58
1998,"The p38-MAPK inhibitor, SB203580, inhibits cardiac stress-activated protein kinases/c-Jun N-terminal kinases (SAPKs/JNKs)","Clerk A., Sugden P.H.",00145793,"FEBS Letters",426, 1,146,8,8,16,1,163
1998,"Stimulation of 'Stress-regulated' mitogen-activated protein kinases (stress-activated protein kinases/c-Jun N-terminal kinases and p38-mitogen- activated protein kinases) in perfused rat hearts by oxidative and other stresses","Clerk A., Fuller S.J., Michael A., Sugden P.H.",00219258,"Journal of Biological Chemistry",273, 13,187,7,12,19,7,213
1997,"9 Activation of mitogen-activated protein kinase subfamilies by oxidative stress in the perfused rat heart","Sugden P.H., Fuller S.J., Michael A., Clerk A.",03005127,"Biochemical Society Transactions",25, 4,0,0,0,0,0,0
1997,"10 Mitogen-activated protein kinases are activated by oxidative stress and cytokines in neonatal rat ventricular myocytes","Clerk A., Sugden P.H.",03005127,"Biochemical Society Transactions",25, 4,6,0,0,0,0,6
1997,"Cell stress-induced phosphorylation of ATF2 and c-Jun transcription factors in rat ventricular myocytes","Clerk A., Sugden P.H.",02646021,"Biochemical Journal",325, 3,39,3,4,7,1,47
1997,"Insulin-like growth factor-I rapidly activates multiple signal transduction pathways in cultured rat cardiac myocytes","Foncea R., Andersson M., Ketterman A., Blakesley V., Sapag-Hagar M., Sugden P.H., LeRoith D., Lavandero S.",00219258,"Journal of Biological Chemistry",272, 31,103,8,4,12,1,116
1997,"Regulation of the ERK subgroup of MAP kinase cascades through G protein-coupled receptors","Sugden P.H., Clerk A.",08986568,"Cellular Signalling",9, 5,197,9,8,17,3,217
1997,"Phosphorylation c-Jun and ATF2 in ventricular myocytes by endothelin and phenylephrine","Clerk A., Sugden P.H.",03005127,"Biochemical Society Transactions",25, 2,3,0,0,0,0,3
1997,"Cell stresses regulate the phosphorylation state of c-Jun and ATF2 in ventricular myocytes","Sugden P.H., Clerk A.",03005127,"Biochemical Society Transactions",25, 2,1,0,0,0,1,2
1997,"Regulation of phospholipases C and D in rat ventricular myocytes: Stimulation by endothelin-1, bradykinin and phenylephrine","Clerk A., Sugden P.H.",00222828,"Journal of Molecular and Cellular Cardiology",29, 6,37,2,3,5,1,43
1997,"Activation of mitogen-activated protein kinase subfamilies by oxidative stress in the perfused rat heart","Sugden P.H., Fuller S.J., Clerk A.",13556037,"Heart",77, 1,0,0,0,0,0,0
1997,"Mitogen-activated protein kinases are activated by oxidative stress and cytokines in neonatal rat ventricular myocytes","Clerk A., Sugden P.H.",13556037,"Heart",77, 1,0,0,0,0,0,0
1997,"Activation of p21-activated protein kinase ? (?PAK) by hyperosmotic shock in neonatal ventricular myocytes","Clerk A., Sugden P.H.",00145793,"FEBS Letters",403, 1,23,1,4,5,2,30
1996,"Tissue prothin synthesis during stress central effects of opiates","Molina P.E., Hashiguchi Y., Preedv V.R., Sugden P.H., McNurlan M.A., Cjarlick P.J., Abumrad N.N.",08926638,"FASEB Journal",10, 3,1,0,0,0,0,1
1996,"Central effects of morphine and morphine-6-glucuronide on tissue protein synthesis","Hashiguchi Y., Molina P.E., Preedy V.R., Sugden P.H., Mcnurlan M.A., Garlick P.J., Abumrad N.N.",03636119,"American Journal of Physiology - Regulatory Integrative and Comparative Physiology",271, 3,8,0,0,0,0,8
1996,"Stimulation of the stress-activated mitogen-activated protein kinase subfamilies in perfused heart: p38/RK mitogen-activated protein kinases and c-Jun N-terminal kinases are activated by ischemia/reperfusion","Bogoyevitch M.A., Gillespie-Brown J., Ketterman A.J., Fuller S.J., Ben-Levy R., Ashworth A., Marshall C.J., Sugden P.H.",00097330,"Circulation Research",79, 2,325,24,10,34,11,370
1996,"Stimulation of phosphatidylinositol hydrolysis, protein kinase C translocation, and mitogen-activated protein kinase activity by bradykinin in rat ventricular myocytes: Dissociation from the hypertrophic response","Clerk A., Gillespie-Brown J., Fuller S.J., Sugden P.H.",02646021,"Biochemical Journal",317, 1,49,0,3,3,3,55
1996,"Endothelin-1 Is Involved in Norepinephrine-Induced Ventricular Hypertrophy in Vivo Acute Effects of Bosentan, an Orally Active, Mixed Endothelin ETA and ETB Receptor Antagonist","Kaddoura S., Firth J.D., Boheler K.R., Sugden P.H., Poole-Wilson P.A.",00097322,"Circulation",93, 11,102,3,2,5,0,107
1996,"Depletion of mitogen-activated protein kinase using an antisense oligodeoxynucleotide approach downregulates the phenylephrine-induced hypertrophic response in rat cardiac myocytes","Glennon P.E., Kaddoura S., Sale E.M., Sale G.J., Fuller S.J., Sugden P.H.",00097330,"Circulation Research",78, 6,150,5,3,8,5,163
1996,"Endothelin-1-dependent signaling pathways in the myocardium","Sugden P.H., Bogoyevitch M.A.",10501738,"Trends in Cardiovascular Medicine",6, 3,31,1,0,1,0,32
1996,"Adrenergic receptor stimulation of the mitogen-activated protein kinase cascade and cardiac hypertrophy","Bogoyevitch M.A., Andersson M.B., Gillespie-Brown J., Clerk A., Glennon P.E., Fuller S.J., Sugden P.H.",02646021,"Biochemical Journal",314, 1,115,4,1,5,2,122
1996,"The role of protein kinases in adaptational growth of the heart","Bogoyevitch M.A., Sugden P.H.",13572725,"International Journal of Biochemistry and Cell Biology",28, 1,54,0,0,0,1,55
1995,"Cellular stresses differentially activate c-Jun N-terminal protein kinases and extracellular signal-regulated protein kinases in cultured ventricular myocytes","Bogoyevitch M.A., Ketterman A.J., Sugden P.H.",00219258,"Journal of Biological Chemistry",270, 50,167,9,4,13,3,183
1995,"Intracellular signalling through protein kinases in the heart","Sugden P.H., Bogoyevitch M.A.",00086363,"Cardiovascular Research",30, 4,123,3,5,8,4,135
1995,"Hypertrophic agonists stimulate the activities of the protein kinases c- Raf and A-Raf in cultured ventricular myocytes","Bogoyevitch M.A., Marshall C.J., Sugden P.H.",00219258,"Journal of Biological Chemistry",270, 44,81,0,1,1,0,82
1995,"Stimulation of atrial natriuretic factor promoter activity by Src and Ras in cultured neonatal rat ventricular myocytes","Gillespie-Brown J., Fuller S.J., Sugden P.H.",03005127,"Biochemical Society Transactions",23, 3,2,0,0,0,0,2
1995,"The mitogen-activated protein kinase kinase MEK1 stimulates a pattern of gene expression typical of the hypertrophic phenotype in rat ventricular cardiomyocytes","Gillespie-Brown J., Fuller S.J., Bogoyevitch M.A., Cowley S., Sugden P.H.",00219258,"Journal of Biological Chemistry",270, 47,121,6,5,11,2,134
1995,"Cellular mechanisms of cardiac hypertrophy","Glennon P.E., Sugden P.H., Poole-Wilson P.A.",00070769,"British Heart Journal",73, 6,34,1,2,3,0,37
1995,"Expression of protein kinase C isoforms during cardiac ventricular development","Clerk A., Bogoyevitch M.A., Fuller S.J., Lazou A., Parker P.J., Sugden P.H.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",269, 3,79,0,0,0,1,80
1995,"Activation of the mitogen-activated protein kinase cascade by pertussis toxin-sensitive and -insensitive pathways in cultured ventricular cardiomyocytes","Bogoyevitch M.A., Clerk A., Sugden P.H.",02646021,"Biochemical Journal",309, 2,80,2,3,5,0,85
1994,"Differential activation of protein kinase C isoforms by endothelin-1 and phenylephrine and subsequent stimulation of p42 and p44 mitogen-activated protein kinases in ventricular myocytes cultured from neonatal rat hearts","Clerk A., Bogoyevitch M.A., Andersson M.B., Sugden P.H.",00219258,"Journal of Biological Chemistry",269, 52,194,4,10,14,3,211
1994,"Regulation of mitogen-activated protein kinase cascade in adult rat heart preparations in vitro","Lazou A., Bogoyevitch M.A., Clerk A., Fuller S.J., Marshall C.J., Sugden P.H.",00097330,"Circulation Research",75, 5,67,1,3,4,1,72
1994,"Characterization of stimulation of phosphoinositide hydrolysis by ?1- adrenergic agonists in adult rat hearts","Lazou A., Fuller S.J., Bogoyevitch M.A., Orfali K.A., Sugden P.H.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",267, 3,36,1,0,1,0,37
1994,"Endothelin-1 and fibroblast growth factors stimulate the mitogen-activated protein kinase signaling cascade in cardiac myocytes. The potential role of the cascade in the integration of two signaling pathways leading to myocyte hypertrophy","Bogoyevitch M.A., Glennon P.E., Andersson M.B., Clerk A., Lazou A., Marshall C.J., Parker P.J., Sugden P.H.",00219258,"Journal of Biological Chemistry",269, 2,262,4,7,11,3,276
1993,"Acidic fibroblast growth factor or endothelin-1 stimulate the MAP kinase cascade in cardiac myocytes","Bogoyevitch M.A., Glennon P.E., Andersson M.B., Lazou A., Marshall C.J., Sugden P.H.",03005127,"Biochemical Society Transactions",21, 4,1,0,0,0,0,1
1993,"Mitogen-activated protein (MAP) kinase stimulation by phorbol esters and external load in the isolated perfused heart","Lazou A., Bogoyevitch M.A., Marshall C.J., Sugden P.H.",03005127,"Biochemical Society Transactions",21, 4,3,0,0,0,0,3
1993,"Effects of pregnancy on agonist-stimulated PI hydrolysis in cardiomyocytes","Orfali K.A., Sugden P.H., Sugden M.C.",03005127,"Biochemical Society Transactions",21, 4,0,0,0,0,0,0
1993,"cAMP and protein synthesis in isolated adult rat heart preparations","Bogoyevitch M.A., Fuller S.J., Sugden P.H.",00029513,"AM.J.PHYSIOL.",265, 5,9,0,0,0,0,9
1993,"Down-regulation of protein kinase C isotypes during postnatal development of rat heart","Clerk A., Bogoyevitch M.A., Parker P.J., Sugden P.H.",03005127,"Biochemical Society Transactions",21, 4,8,0,0,0,0,8
1993,"Stimulation of adult rat ventricular myocyte protein synthesis and phosphoinositide hydrolysis by the endothelins","Sugden P.H., Fuller S.J., Mynett J.R., Hatchett IV R.J., Bogoyevitch M.A., Sugden M.C.",01674889,"Biochimica et Biophysica Acta - Molecular Cell Research",1175, 3,37,0,0,0,0,37
1993,"cAMP and protein synthesis in isolated adult rat heart preparations","Bogoyevitch M.A., Fuller S.J., Sugden P.H.",00029513,"American Journal of Physiology - Cell Physiology",265, 5,5,0,0,0,0,5
1993,"Lactate utilization by the heart in vivo","Sugden M.C., Sugden P.H., Holness M.J.",03005127,"Biochemical Society Transactions",21, 3,0,0,0,0,0,0
1993,"Characterization of protein kinase C isotype expression in adult rat heart: Protein kinase C-? is a major isotype present, and it is activated by phorbol esters, epinephrine, and endothelin","Bogoyevitch M.A., Parker P.J., Sugden P.H.",00097330,"Circulation Research",72, 4,181,2,5,7,0,188
1993,"Subcellular mechanism of the species difference in the contractile response of ventricular myocytes to endothelin-1","Del Monte F., Mynett J.R., Sugden P.H., Poole-Wilson P.A., Harding S.E.",10155007,"Cardioscience",4, 3,3,0,1,1,0,4
1993,"Endothelin-1, phorbol esters and phenylephrine stimulate MAP kinase activities in ventricular cardiomyocytes","Bogoyevitch M.A., Glennon P.E., Sugden P.H.",00145793,"FEBS Letters",317, 3,124,3,2,5,1,130
1992,"No improvement in running? [4]","Sugden P.H.",00280836,"Nature",356, 6364,0,0,0,0,0,0
1992,"The effects of the exogenous provision of lactate and the endogenous production of lactate on protein synthesis in the heart","Fuller S.J., Sugden P.H.",02646021,"Biochemical Journal",281, 1,1,0,0,0,0,1
1992,"Stimulation of cardiac protein synthesis by insulin-like growth factors","Fuller S.J., Mynett J.R., Sugden P.H.",02646021,"Biochemical Journal",282, 1,84,2,2,4,1,89
1992,"Serum cholesterol, triglycerides, and aggression [8]","Sugden P.H., Friedman E.H., Miller N.",01406736,"Lancet",340, 8831,2,0,0,0,0,2
1992,"No improvement in running? [4]","Lichtenberg D.B., Julin A.L., Sugden P.H.",00280836,"Nature",356, 6364,1,0,0,0,0,1
1991,"Effects of catecholamines on protein synthesis and cyclic AMP concentrations in the isolated working heart","Bogoyevitch M.A., Fuller S.J., Sugden P.H.",03005127,"Biochemical Society Transactions",19, 3,0,0,0,0,0,0
1991,"Stimulation of cardiac protein synthesis by insulin-like growth factors","Fuller S.J., Mynett J.R., Sugden P.H.",03005127,"Biochemical Society Transactions",19, 3,0,0,0,0,0,0
1991,"Acute ?-adrenergic stimulation of cardiac protein synthesis may involve increased intracellular pH and protein kinase activity","Fuller S.J., Gaitanaki C.J., Hatchett R.J., Sugden P.H.",02646021,"Biochemical Journal",273, 2,11,0,3,3,0,14
1991,"Correlations between cardiac protein synthesis rates, intracellular pH and the concentrations of creatine metabolites","Sugden P.H., Fuller S.J.",02646021,"Biochemical Journal",273, 2,14,2,0,2,0,16
1991,"Regulation of protein turnover in skeletal and cardiac muscle","Sugden P.H., Fuller S.J.",02646021,"Biochemical Journal",273, 1,84,5,3,8,3,95
