,"This is a citation overview for a set of 47 documents.",,,,,,,,,,,
2002,"Fragmentation of filtered proteins and implications for glomerular protein sieving in Fanconi syndrome","Norden A.G.W., Lapsley M., Lee P.J., Pusey C.D., Scheinman S.J., Tam F.W.K., Thakker R.V., Unwin R.J., Wrong O.",00852538,"Kidney International",62, 1,1,0,1,1,0,2
2001,"Interleukin-11 attenuates nephrotoxic nephritis in Wistar Kyoto rats","Lai P.-C., Cook H.T., Smith J., Keith J.C. Jr., Pusey C.D., Tam F.W.K.",10466673,"Journal of the American Society of Nephrology",12, 11,5,2,2,4,0,9
2001,"Glomerular protein sieving and implications for renal failure in Fanconi syndrome","Norden A.G.W., Lapsley M., Lee P.J., Pusey C.D., Scheinman S.J., Tam F.W.K., Thakker R.V., Unwin R.J., Wrong O.",00852538,"Kidney International",60, 5,40,9,9,18,7,65
2000,"VCAM-1 has a tissue-specific role in mediating interleukin-4-induced eosinophil accumulation in rat models: Evidence for a dissociation between endothelial-cell VCAM-1 expression and a functional role in eosinophil migration","Larbi K.Y., Allen A.R., Tam F.W.K., Haskard D.O., Lobb R.R., Silva P.M.R., Nourshargh S.",00064971,"Blood",96, 10,11,0,1,1,1,13
2000,"CD28-B7 blockade prevents the development of experimental autoimmune glomerulonephritis","Reynolds J., Tam F.W.K., Chandraker A., Smith J., Karkar A.M., Cross J., Peach R., Sayegh M.H., Pusey C.D.",00219738,"Journal of Clinical Investigation",105, 5,79,6,6,12,3,94
2000,"Type IV phosphodiesterase inhibitor is effective in prevention and treatment of experimental crescentic glomerulonephritis","Tam F.W.K., Smith J., Agarwal S., Karkar A.M., Morel D., Thompson E.M., Pusey C.D.",00282766,"Nephron",84, 1,7,1,1,2,0,9
2000,"Erratum: CD28-B7 blockade prevents the development of experimental autoimmune glomerulonephritis (Journal of Clinical Investigation (2000) 105 (643-651))","Reynolds J., Tam F.W.K., Chandraker A., Smith J., Karkar A.M., Cross J., Peach R., Sayegh M.H., Pusey C.D.",00219738,"Journal of Clinical Investigation",105, 7,0,0,0,0,0,0
1999,"Development of scarring and renal failure in a rat model of crescentic glomerulonephritis","Tam F.W.K., Smith J., Morel D., Karkar A.M., Thompson E.M., Cook H.T., Pusey C.D.",09310509,"Nephrology Dialysis Transplantation",14, 7,22,5,2,7,1,30
1999,"Interleukin-4 ameliorates crescentic glomerulonephritis in Wistar Kyoto rats","Cook H.T., Singh S.J., Wembridge D.E., Smith J., Tam F.W.K., Pusey C.D.",00852538,"Kidney International",55, 4,24,4,3,7,0,31
1998,"Arginase AI is upregulated in acute immune complex-induced inflammation","Waddington S.N., Mosley K., Cook H.T., Tam F.W.K., Cattell V.",0006291X,"Biochemical and Biophysical Research Communications",247, 1,22,0,1,1,0,23
1998,"Arginase activity is modulated by IL-4 and HOArg in nephritic glomeruli and mesangial cells","Waddington S.N., Tam F.W.K., Cook H.T., Cattell V.",03636127,"American Journal of Physiology - Renal Physiology",274, 3,31,2,0,2,0,33
1997,"Abrogation of glomerular injury in nephrotoxic nephritis by continuous infusion of interleukin-6","Karkar A.M., Smith J., Tam F.W.K., Pusey C.D., Rees A.J.",00852538,"Kidney International",52, 5,17,0,1,1,1,19
1997,"Interleukin-4 ameliorates experimental glomerulonephritis and up- regulates glomerular gene expression of IL-1 decoy receptor","Tam F.W.K., Smith J., Karkar A.M., Pusey C.D., Rees A.J.",00852538,"Kidney International",52, 5,30,3,1,4,0,34
1997,"Nonparenchymal cells from regenerating rat liver generate interleukin- 1? and -1?: A mechanism of negative regulation of hepatocyte proliferation","Boulton R., Woodman A., Calnan D., Selden C., Tam F., Hodgson H.",02709139,"Hepatology",26, 1,45,3,1,4,1,50
1996,"Differential expression of macrophage inflammatory protein-2 and monocyte chemoattractant protein-1 in experimental glomerulonephritis","Tam F.W.K., Karkar A.M., Smith J., Yoshimura T., Steinkasserer A., Kurrle R., Langner K., Rees A.J.",00852538,"Kidney International",49, 3,37,3,0,3,1,41
1996,"Up-regulation of type 1 plasminogen activator inhibitor messenger RNA with thrombotic changes in renal grafts","Wang Y., Pratt J.R., Tam F.W.K., Hartley B., Wolff J.A., Olavesen M.G., Sacks S.H.",00411337,"Transplantation",61, 5,12,0,1,1,0,13
1995,"The role of T lymphocytes in extracapillary glomerulonephritis","Tam F.W.K., Pusey C.D.",11218428,"Journal of Nephrology",8, 6,7,1,0,1,0,8
1995,"Modulation of antibody-mediated glomerular injury in vivo by IL-1ra, soluble IL-1 receptor, and soluble TNF receptor","Karkar A.M., Tam F.W.K., Steinkasserer A., Kurrle R., Langner K., Scallon B.J., Meager A., Rees A.J.",00852538,"Kidney International",48, 6,45,2,3,5,2,52
1995,"Rat mesangial cells have a selective role in macrophage recruitment and activation","Largen P.J., Tam F.W.K., Rees A.J., Cattell V.",10187782,"Experimental Nephrology",3, 1,10,3,0,3,0,13
1994,"Glomerular expression of interleukin-1 receptor antagonist and interleukin-1? genes in antibody-mediated glomerulonephritis","Tam F.W.K., Smith J., Cashman S.J., Wang Y., Thompson E.M., Rees A.J.",00029440,"American Journal of Pathology",145, 1,27,0,1,1,0,28
1993,"Modulation of antibody-mediated glomerular injury in vivo by interleukin-6","Karkar A.M., Tam F.W.K., Proudfoot A.E.I., Meager A., Rees A.J.",00852538,"Kidney International",44, 5,24,0,0,0,0,24
1992,"Inhaled platelet-activating factor causes pulmonary neutrophil sequestration in normal humans","Tam F.W.K., Clague J., Dixon C.M.S., Stuttle A.W.J., Henderson B.L., Peters A.M., Lavender J.P., Ind P.W.",00030805,"American Review of Respiratory Disease",146, 4,12,0,0,0,0,12
1992,"Human mesangial cells synthesize interleukin 1? but not interleukin 1?, interleukin 1 receptor antagonist, or tumour necrosis factor","Abbott F., Tam F.W.K., Ryan J.J., Rees A.J.",09310509,"Nephrology Dialysis Transplantation",7, 10,9,0,0,0,0,9
1990,"Anti-neutrophil cytoplasmic antibodies and subglottic stenosis","Ross C.N., Tam F.W.K., Winter R.J.D., Pusey C.D., Rees A.J.",01406736,"Lancet",335, 8699,2,0,0,0,0,2
1990,"Salbutamol nebuliser and precipitation of critical cardiac ischaemia","Shovlin C.L., Tam F.W.K.",01406736,"Lancet",336, 8725,11,0,1,1,0,12
1990,"Bacterial peritonitis following esophageal injection sclerotherapy for variceal hemorrhage","Tam F., Chow H., Prindiville T., Cornish D., Haulk T., Trudeau W., Hoeprich P.",00165107,"Gastrointestinal Endoscopy",36, 2,7,0,0,0,0,7
1990,"Gummatous lesions in men infected with human immunodeficiency virus and syphilis","Hay P.E., Tam F.W.K., Kitchen V.S., Horner S., Bridger J., Weber J.",02664348,"Genitourinary Medicine",66, 5,9,0,1,1,0,10
1989,"MCQs on general medicine","Tam F.W.K.",00071064,"British Journal of Hospital Medicine",42, 6,0,0,0,0,0,0
1989,"Subcutaneous emphysema as a complication of endoscopic sphincterotomy of the ampulla of Vater","Tam F., Prindiville T., Wolfe B.",00165107,"Gastrointestinal Endoscopy",35, 5,0,0,1,1,0,1
1985,"Aversive effects of subcutaneously injected vasopressin in the rat: Independence of the ascending dorsal noradrenergic bundle","Tam F.W.K., Chen C., Alpert J.E., Iversen S.D.",00068993,"Brain Research",337, 1,1,0,0,0,0,1
