2008,"Characterizing and optimizing immune responses to leukaemia antigens after allogeneic stem cell transplantation","Rezvani K., Barrett A.J.",15216926,"Best Practice and Research: Clinical Haematology",21, 3,5,5,7,1,13,0,18
2008,"Hematopoietic stem cells and progenitors of chronic myeloid leukemia express leukemia-associated antigens: Implications for the graft-versus-leukemia effect and peptide vaccine-based immunotherapy","Yong A.S.M., Keyvanfar K., Eniafe R., Savani B.N., Rezvani K., Sloand E.M., Goldman J.M., Barrett A.J.",08876924,"Leukemia",22, 9,8,2,7,0,9,0,17
2008,"A clinical-scale selective allodepletion approach for the treatment of HLA-mismatched and matched donor-recipient pairs using expanded T lymphocytes as antigen-presenting cells and a TH9402-based photodepletion technique","Mielke S., Nunes R., Rezvani K., Fellowes V.S., Venne A., Solomon S.R., Fan Y., Gostick E., Price D.A., Scotto C., Read E.J., Barrett A.J.",00064971,"Blood",111, 8,15,11,6,1,18,0,33
2008,"The Role of the Immune System in Myelodysplasia: Implications for Therapy","Sloand E.M., Rezvani K.",00371963,"Seminars in Hematology",45, 1,9,8,5,1,14,0,23
2008,"Leukemia-associated antigen-specific T-cell responses following combined PR1 and WT1 peptide vaccination in patients with myeloid malignancies","Rezvani K., Yong A.S.M., Mielke S., Savani B.N., Musse L., Superata J., Jafarpour B., Boss C., Barrett A.J.",00064971,"Blood",111, 1,46,29,37,6,72,0,118
2007,"Absolute Lymphocyte Count on Day 30 Is a Surrogate for Robust Hematopoietic Recovery and Strongly Predicts Outcome after T Cell-Depleted Allogeneic Stem Cell Transplantation","Savani B.N., Mielke S., Rezvani K., Montero A., Yong A.S., Wish L., Superata J., Kurlander R., Singh A., Childs R., Barrett A.J.",10838791,"Biology of Blood and Marrow Transplantation",13, 10,9,7,7,1,15,0,24
2007,"Rapid natural killer cell recovery determines outcome after T-cell-depleted HLA-identical stem cell transplantation in patients with myeloid leukemias but not with acute lymphoblastic leukemia","Savani B.N., Mielke S., Adams S., Uribe M., Rezvani K., Yong A.S.M., Zeilah J., Kurlander R., Srinivasan R., Childs R., Hensel N., Barrett A.J.",08876924,"Leukemia",21, 10,23,14,5,4,23,0,46
2007,"Graft-versus-leukemia effects associated with detectable Wilms tumor-1-specific T lymphocytes after allogeneic stem-cell transplantation for acute lymphoblastic leukemia","Rezvani K., Yong A.S.M., Savani B.N., Mielke S., Keyvanfar K., Gostick E., Price D.A., Douek D.C., Barrett A.J.",00064971,"Blood",110, 6,25,15,16,2,33,0,58
2007,"Deficient CD4 + CD25 + FOXP3 + T regulatory cells in acquired aplastic anemia","Solomou E.E., Rezvani K., Mielke S., Malide D., Keyvanfar K., Visconte V., Kajigaya S., Barrett A.J., Young N.S.",00064971,"Blood",110, 5,19,7,8,2,17,0,36
2007,"Reconstitution of FOXP3 + regulatory T cells (T regs) after CD25-depleted allotransplantion in elderly patients and association with acute graft-versus-host disease","Mielke S., Rezvani K., Savani B.N., Nunes R., Yong A.S.M., Schindler J., Kurlander R., Ghetie V., Read E.J., Solomon S.R., Vitetta E.S., Barrett A.J.",00064971,"Blood",110, 5,14,5,10,2,17,0,31
2007,"High PR3 or ELA2 expression by CD34 + cells in advanced-phase chronic myeloid leukemia is associated with improved outcome following allogeneic stem cell transplantation and may improve PR1 peptide-driven graft-versus-leukemia effects","Yong A.S.M., Rezvani K., Savani B.N., Eniafe R., Mielke S., Goldman J.M., Barrett A.J.",00064971,"Blood",110, 2,11,1,7,1,9,0,20
2007,"Transfer of PR1-specific T-cell clones from donor to recipient by stem cell transplantation and association with GvL activity","Rezvani K., Price D.A., Brenchley J.M., Kilical Y., Gostick E., Sconocchia G., Hansmann K., Kurlander R., Douek D.C., Barrett A.J.",14653249,"Cytotherapy",9, 3,11,1,4,1,6,0,17
2007,"Translational Mini-Review Series on Vaccines: Peptide vaccines for myeloid leukaemias","Barrett A.J., Rezvani K.",00099104,"Clinical and Experimental Immunology",148, 2,17,6,3,0,9,0,26
2007,"CD8 + T cells reactive to survivin antigen in patients with multiple myeloma","Grube M., Moritz S., Obermann E.C., Rezvani K., Mackensen A., Andreesen R., Holler E.",10780432,"Clinical Cancer Research",13, 3,9,2,3,1,6,0,15
2006,"T Cell Depleted Peripheral Blood Stem Cell Allotransplantation with T Cell Add Back for Patients with Hematological Malignancies: Effect of Chronic GVHD on Outcome","Montero A., Savani B.N., Shenoy A., Read E.J., Carter C.S., Leitman S.F., Mielke S., Rezvani K., Childs R., Barrett A.J.",10838791,"Biology of Blood and Marrow Transplantation",12, 12,10,3,2,0,5,0,15
2006,"Chronic GVHD and Pretransplantation Abnormalities in Pulmonary Function Are the Main Determinants Predicting Worsening Pulmonary Function in Long-term Survivors after Stem Cell Transplantation","Savani B.N., Montero A., Srinivasan R., Singh A., Shenoy A., Mielke S., Rezvani K., Karimpour S., Childs R., Barrett A.J.",10838791,"Biology of Blood and Marrow Transplantation",12, 12,8,6,5,4,15,0,23
2006,"T-cell responses to peptide fragments of the BK virus T antigen: Implications for cross-reactivity of immune response to JC virus","Li J., Melenhorst J., Hensel N., Rezvani K., Sconocchia G., Kilical Y., Hou J., Curfman B., Major E., Barrett A.J.",00221317,"Journal of General Virology",87, 10,15,3,2,0,5,0,20
2006,"High donor FOXP3-positive regulatory T-cell (T reg) content is associated with a low risk of GVHD following HLA-matched allogeneic SCT","Rezvani K., Mielke S., Ahmadzadeh M., Kilical Y., Savani B.N., Zeilah J., Keyvanfar K., Montero A., Hensel N., Kurlander R., Barrett A.J.",00064971,"Blood",108, 4,84,11,25,8,44,0,128
2006,"Factors associated with early molecular remission after T cell-depleted allogeneic stem cell transplantation for chronic myelogenous leukemia","Savani B.N., Rezvani K., Mielke S., Montero A., Kurlander R., Carter C.S., Leitman S., Read E.J., Childs R., Barrett A.J.",00064971,"Blood",107, 4,30,7,3,0,10,0,40
2006,"Neutrophil granule proteins as targets of leukemia-specific immune responses","Barrett J., Rezvani K.",10656251,"Current Opinion in Hematology",13, 1,5,1,0,1,2,0,7
2005,"T-cell responses directed against multiple HLA-A*0201-restricted epitopes derived from Wilms' tumor 1 protein in patients with leukemia and healthy donors: Identification, quantification, and characterization","Rezvani K., Brenchley J.M., Price D.A., Kilical Y., Gostick E., Sewell A.K., Li J., Mielke S., Douek D.C., Barrett A.J.",10780432,"Clinical Cancer Research",11, 24,31,9,10,1,20,0,51
2005,"The antileukemia effect of HLA-matched NK and NK-T cells in chronic myelogenous leukemia involves NKG2D-target-cell interactions","Sconocchia G., Lau M., Provenzano M., Rezvani K., Wongsena W., Fujiwara H., Hensel N., Melenhorst J., Li J., Ferrone S., Barrett A.J.",00064971,"Blood",106, 10,25,2,2,3,7,0,32
2005,"Plasmacytoma relapses in the absence of systemic progression post-high-dose therapy for multiple myeloma","Terpos E., Rezvani K., Basu S., Milne A.E., Rose P.E., Scott G.L., Rahemtulla A., Samson D., Apperley J.F.",09024441,"European Journal of Haematology",75, 5,16,6,5,1,12,0,28
2005,"Treatment of relapsed blast-phase Philadelphia-chromosome-positive leukaemia after non-myeloablative stem-cell transplantation with donor lymphocytes and imatinib","Savani B.N., Srinivasan R., Espinoza-Delgado I., Dorrance C., Takahashi Y., Igarashi T., Rezvani K., Lundqvist A., Barrett A.J., Childs R.W.",14702045,"Lancet Oncology",6, 10,6,0,1,0,1,0,7
2005,"In vitro induction of myeloid leukemia-specific CD4 and CD8 T cells by CD40 ligand-activated B cells gene modified to express primary granule proteins","Fujiwara H., Melenhorst J.J., El Ouriaghli F., Kajigaya S., Grube M., Sconocchia G., Rezvani K., Price D.A., Hensel N.F., Douek D.C., Barrett A.J.",10780432,"Clinical Cancer Research",11, 12,11,2,0,0,2,0,13
2005,"CD34+ cells cultured in stem cell factor and interleukin-2 generate CD56+ cells with antiproliferative effects on tumor cell lines","Sconocchia G., Provenzano M., Rezvani K., Li J., Melenhorst J., Hensel N., Barrett A.J.",14795876,"Journal of Translational Medicine",3, ,6,1,0,0,1,0,7
2005,"Phenotype and function of a CD56+ peripheral blood monocyte","Sconocchia G., Keyvanfar K., El Ouriaghli F., Grube M., Rezvani K., Fujiwara H., McCoy Jr. J.P., Hensel N., Barrett A.J.",08876924,"Leukemia",19, 1,14,1,3,0,4,0,18
2004,"G-CSF-mobilized CD34+ cells cultured in interleukin-2 and stem cell factor generate a phenotypically novel monocyte","Sconocchia G., Fujiwara H., Rezvani K., Keyvanfar K., El Ouriaghli F., Grube M., Melenhorst J., Hensel N., Barrett A.J.",07415400,"Journal of Leukocyte Biology",76, 6,11,0,2,0,2,0,13
2004,"Identification and in vitro expansion of CD4 + and CD8 + T cells specific for human neutrophil elastase","Fujiwara H., El Ouriaghli F., Grube M., Price D.A., Rezvani K., Gostick E., Sconocchia G., Melenhorst J., Hensel N., Douek D.C., Barrett A.J.",00064971,"Blood",103, 8,18,1,7,1,9,0,27
2004,"Autoreactive, Cytotoxic T Lymphocytes Specific for Peptides Derived from Normal B-Cell Differentiation Antigens in Healthy Individuals and Patients with B-Cell Malignancies","Grube M., Rezvani K., Wiestner A., Fujiwara H., Sconocchia G., Melenhorst J.J., Hensel N., Marti G.E., Kwak L.W., Wilson W., Barrett J.A.",10780432,"Clinical Cancer Research",10, 3,6,1,0,0,1,0,7
2003,"New developments in allotransplant immunology.","Barrett A.J., Rezvani K., Solomon S., Dickinson A.M., Wang X.N., Stark G., Cullup H., Jarvis M., Middleton P.G., Chao N.",15204391,"Hematology / the Education Program of the American Society of Hematology. American Society of Hematology. Education Program",, ,34,4,1,0,5,0,39
2003,"Clonal dominance of chronic myelogenous leukemia is associated with diminished sensitivity to the antiproliferative effects of neutrophil elastase","El Ouriaghli F., Sloand E., Mainwaring L., Fujiwara H., Keyvanfar K., Melenhorst J.J., Rezvani K., Sconocchia G., Solomon S., Hensel N., Barrett A.J.",00064971,"Blood",102, 10,11,1,1,0,2,0,13
2003,"Functional leukemia-associated antigen-specific memory CD8 + T cells exist in healthy individuals and in patients with chronic myelogenous leukemia before and after stem cell transplantation","Rezvani K., Grube M., Brenchley J.M., Sconocchia G., Fujiwara H., Price D.A., Gostick E., Yamada K., Melenhorst J., Childs R., Hensel N., Douek D.C., Barrett A.J.",00064971,"Blood",102, 8,89,16,22,4,42,0,131
2001,"Treatment of relapse after allogeneic bone marrow transplantation with reduced intensity conditioning (FLAG ± Ida) and second allogeneic stem cell transplant","Pawson R., Prentice H.G., Potter M.N., Theocharous P., Lawler M., Garg M., Liu Yin J.A., Rezvani K., Craddock C., Rassam S.",00071048,"British Journal of Haematology",115, 3,31,4,2,1,7,0,38
2001,"Stem cell transplantation for chronic myeloid leukaemia: The role of infused marrow cell dose","Pocock C., Szydlo R., Davis J., de la Fuente J., Craddock C., Cwynarski K., Olavarria E., Rezvani K., Kanfer E., Apperley J., Goldman J.",14664860,"Hematology Journal",2, 4,6,1,0,0,1,0,7
2001,"Immune neutropenia associated with anti-human neutrophil antigen-2a (NB1) antibodies following unrelated donor stem cell transplantation for chronic myeloid leukaemia: Perpetuation by granulocyte colony-stimulating factor","Pocock C.F., Lucas G.F., Giles C., Vassiliou G., Cwynarski K., Rezvani K., Apperley J.F., Goldman J.M.",00071048,"British Journal of Haematology",113, 2,5,0,1,0,1,0,6
2001,"Investigation of ethnic neutropenia by assessment of bone marrow colony-forming cells","Rezvani K., Flanagan A.M., Sarma U., Constantinovici N., Bain B.J.",00015792,"Acta Haematologica",105, 1,10,1,2,2,5,0,15
2001,"Early detection of BCR-ABL transcripts by quantitative reverse transcriptase-polymerase chain reaction predicts outcome after allogeneic stem cell transplantation for chronic myeloid leukemia","Olavarria E., Kanfer E., Szydlo R., Kaeda J., Rezvani K., Cwynarski K., Pocock C., Dazzi F., Craddock C., Apperley J.F., Cross N.C.P., Goldman J.M.",00064971,"Blood",97, 6,98,6,5,2,13,0,111
2000,"Donor lymphocyte infusions (dli) for cml: Factors influencing the effective cell dose and implications for the definition of refractoriness","Rezvani K., Dazzi F., Rahemtulla A., Cummins M., Cwynarski K., Gilleece M., Szydlo R., Kanfer E., Apperley J., Goldman J.",00064971,"Blood",96, 11,2,0,1,0,1,0,3
2000,"Excellent outcome of non-myeloablative stem cell transplant (NMSCT) for good risk myeloma: The EBMT experience","Lalancette M., Rezvani K., Szydlo R., Mackinnon S., Juliusson G., Michallet M., Slavin S., Frassoni F., Niederwieser D., Gahrton G., Apperley J.",00064971,"Blood",96, 11,13,0,0,0,0,0,13
2000,"The importance of patient selection in nonmyeloablative stem cell transplant (NMSCT) for acute and chronic leukaemia, myelodysplastic syndrome, and myeloma","Lalancette M., Michailet M., Szydlo R., Rezvani K., Mackinnon S., Biaise D., Finke J., Slavin S., Alessandrino E.P., Niederwieser D., Frassoni F., Gahrton G., Apperley J.",00064971,"Blood",96, 11,3,0,0,0,0,0,3
2000,"Exercise induced mobilisation of the marginated granulocyte pool in the investigation of ethnic neutropenia","Phillips D., Rezvani K., Bain B.J.",00219746,"Journal of Clinical Pathology",53, 6,15,1,3,0,4,0,19
1998,"Loss of singing ability caused by vincristine","Rezvani K., Bain B.J., Coulter C.A.E.",01419854,"Clinical and Laboratory Haematology",20, 1,2,0,0,0,0,0,2
