2005,Use of a cell-free system to determine UDP-N-acetylglucosamine 2-epimerase and N-acetylmannosamine kinase activities in human hereditary inclusion body myopathy,"Sparks S.E., Huizing M., Ciccone C., Lalor M., Orvisky E., Klootwijk R., Savelkoul P.J., Dalakas M.C., Krasnewich D.M., Gahl W.A.",9596658,Glycobiology,15,11,2,4,3,7,1,10
2005,Phenotypic spectrum of disorders associated with glycyl-tRNA synthetase mutations,"Sivakumar K., Zamba-Papanicolaou E., Ionasescu V., Dalakas M.C., Green E.D., Fischbeck K.H., Goldfarb L.G., Kyriakides T., Puls I., Nicholson G.A., Funalot B., Antonellis A., Sambuughin N., Christodoulou K., Beggs J.L.",68950,Brain,128,10,11,7,5,12,3,26
2005,Single nucleotide polymorphisms in the dystroglycan gene do not correlate with disease severity in hereditary inclusion body myopathy,"Gottlieb E., Ciccone C., Darvish D., Naiem-Cohen S., Dalakas M.C., Savelkoul P.J., Krasnewich D.M., Gahl W.A., Huizing M.",10967192,Molecular Genetics and Metabolism,86, 1-2,2,2,0,2,1,5
2005,Gene expression profile in the muscles of patients with inflammatory myopathies: Effect of therapy with IVIg and biological validation of clinically relevant genes,"Raju R., Dalakas M.C.",68950,Brain,128,8,18,21,10,31,3,52
2005,A neuropsychological assessment of phobias in patients with stiff person syndrome,"Ameli R., Snow J., Rakocevic G., Dalakas M.C.",283878,Neurology,64,11,2,1,1,2,1,5
2005,Brain ?-aminobutyric acid changes in stiff-person syndrome,"Levy L.M., Levy-Reis I., Fujii M., Dalakas M.C.",39942,Archives of Neurology,62,6,7,2,7,9,2,18
2005,Autoimmune muscular pathologies,Dalakas M.C.,15901874,Neurological Sciences,26,1,1,0,0,0,1,2
2005,The role of IVIg in the treatment of patients with stiff person syndrome and other neurological diseases associated with anti-GAD antibodies.,Dalakas M.C.,3405354,Journal of neurology,252, ,7,3,8,11,3,21
2005,Gene expression profiling in chronic inflammatory demyelinating polyneuropathy,"Renaud S., Danon M.J., Latov N., Hays A.P., Brannagan III T.H., Sander H.W., Edgar M., Weimer L.H., Olarte M.R., Dalakas M.C., Xiang Z.",1655728,Journal of Neuroimmunology,159, 1-2,5,2,4,6,1,12
2004,Molecular pathogenesis of inflammatory myopathies and future therapeutic strategies.,Dalakas M.C.,1567424X,Supplements to Clinical neurophysiology,57, ,0,0,2,2,0,2
2004,Inhibiting leukocyte recruitment to the brain by IVIg: Is it relevant to the treatment of demyelinating CNS disorders?,Dalakas M.C.,68950,Brain,127,12,5,0,0,0,0,5
2004,Correlating phenotype and genotype in the periodic paralyses,"Miller T.M., Servidei S., Petajan J., Dalakas M.C., Ranum L.P.W., Fu Y.H., Ptacek L.J., Dias Da Silva M.R., Miller H.A., Kwiecinski H., Mendell J.R., Tawil R., McManis P., Griggs R.C., Angelini C.",283878,Neurology,63,9,13,5,14,19,3,35
2004,"Inflammatory disorders of muscle: Progress in polymyositis, dermatomyositis and inclusion body myositis",Dalakas M.C.,13507540,Current Opinion in Neurology,17,5,22,9,7,16,6,44
2004,Intravenous immunoglobulin and quality of life [4] (multiple letters),"Padua L., Aprile I., Caliandro P., Pazzaglia C., Tonali P., Dalakas M.C.",987484,Journal of the American Medical Association,292,12,1,0,0,0,0,1
2004,"From canine to man: On antibodies, macrophages, and dendritic cells in inflammatory myopathies",Dalakas M.C.,0148639X,Muscle and Nerve,29,6,3,4,1,5,0,8
2004,The molecular pathophysiology in inflammatory myopathies,Dalakas M.C.,2488663,Revue de Medecine Interne,25,1,0,0,1,1,1,2
2004,The use of intravenous immunoglobulin in the treatment of autoimmune neuromuscular diseases: Evidence-based indications and safety profile,Dalakas M.C.,1637258,Pharmacology and Therapeutics,102,3,38,17,15,32,9,79
2004,"The future prospects in the classification, diagnosis and therapies of inflammatory myopathies: A view to the future from the ""bench-to- bedside""",Dalakas M.C.,3405354,Journal of Neurology,251,6,4,0,0,0,1,5
2004,Anti-glutamic acid decarboxylase antibodies in the serum and cerebrospinal fluid of patients with stiff-person syndrome: Correlation with clinical severity,"Rakocevic G., Raju R., Dalakas M.C.",39942,Archives of Neurology,61,6,14,3,9,12,2,28
2004,Inflammatory myopathies: Update on the molecular pathogenesis of inflammatory myopathies,Dalakas M.C.,15689972,Autoimmunity Reviews,3,1,0,0,2,2,0,2
2004,Intravenous immunoglobulin in autoimmune neuromuscular diseases,Dalakas M.C.,987484,Journal of the American Medical Association,291,19,58,24,17,41,11,110
2004,Upregulated inducible co-stimulator (ICOS) and ICOS-ligand in inclusion body myositis muscle: Significance for CD8+ T cell cytotoxicity,"Schmidt J., Rakocevic G., Raju R., Dalakas M.C.",68950,Brain,127,5,12,8,7,15,4,31
2004,Desmin myopathy,"Goldfarb L.G., Vicart P., Goebel H.H., Dalakas M.C.",68950,Brain,127,4,39,24,20,44,9,92
2004,Hypoglycosylation of ?-dystroglycan in patients with hereditary IBM due to GNE mutations,"Huizing M., Rakocevic G., Sparks S.E., Mamali I., Shatunov A., Goldfarb L., Krasnewich D., Gahl W.A., Dalakas M.C.",10967192,Molecular Genetics and Metabolism,81,3,21,6,6,12,3,36
2004,Small deletions disturb desmin architecture leading to breakdown of muscle cells and development of skeletal or cardioskeletal myopathy,"Kaminska A., Ferrer I., Kwiecinski H., Vicart P., Goldfarb L.G., Strelkov S.V., Goudeau B., Olive M., Dagvadorj A., Fidzianska A., Simon-Casteras M., Shatunov A., Dalakas M.C.",3406717,Human Genetics,114,3,12,12,4,16,4,32
2004,A series of West European patients with severe cardiac and skeletal myopathy associated with a de novo R406W mutation in desmin,"Dagvadorj A., Vicart P., Dalakas M.C., Goldfarb L.G., Olive M., Urtizberea J.-A., Halle M., Shatunov A., Bonnemann C., Park K.-Y., Goebel H.H., Ferrer I.",3405354,Journal of Neurology,251,2,7,3,4,7,1,15
2003,Guidelines for the diagnosis and treatment of chronic inflammatory demyelinating polyneuropathy,"Berger A.R., England J.D., Feldman E.L., Freeman R.L., Kinsella L.J., Lacomis D., Latov N., Menkes D.L., Sander H.W., Thomas F.P., Triggs W.J., Bradley W.G., Windebank A.J., Wolfe G.I., Brannagan T.H., Busis N.A., Cros D.P., Dalakas M.C., Danon M.J., Donofrio P.D., Engel W.K.",10859489,Journal of the Peripheral Nervous System,8,4,16,3,1,4,2,22
2003,Cost-utility analysis of intravenous immunoglobulin and prednisolone for chronic inflammatory demyelinating polyradiculoneuropathy,"McCrone P., Swan A., Van Bergh P.D., Willison H.J., Chisholm D., Knapp M., Hughes R., Comi G., Dalakas M.C., Illa I., Kilindireas C., Nobile-Orazio E.",13515101,European Journal of Neurology,10,6,14,5,2,7,6,27
2003,"Enteroviruses in chronic fatigue syndrome: ""Now you see them, now you don't""",Dalakas M.C.,223050,"Journal of Neurology, Neurosurgery and Psychiatry",74,10,3,0,0,0,0,3
2003,High-dose intravenous immunoglobulin in inflammatory myopathies: Experience based on controlled clinical trials,Dalakas M.C.,15901874,Neurological Sciences,24,4,9,3,5,8,2,19
2003,Polymyositis and dermatomyositis,"Dalakas M.C., Hohlfeld R.",1406736,Lancet,362,9388,140,57,48,105,34,279
2003,Expression of IFN-?-inducible chemokines in inclusion body myositis,"Raju R., Vasconcelos O., Granger R., Dalakas M.C.",1655728,Journal of Neuroimmunology,141, 1-2,14,7,7,14,1,29
2003,Clinico-pathogenetic findings and management of chondrodystrophic myotonia (Schwartz-Jampel syndrome): A case report,"Ho N.C., Sandusky S., Madike V., Francomano C.A., Dalakas M.C.",14712377,BMC Neurology,3, ,2,1,0,1,0,3
2003,"Strokes, thromboembolic events, and IVIg: Rare incidents blemish an excellent safety record","Dalakas M.C., Clark W.M.",283878,Neurology,60,11,23,7,3,10,3,36
2003,Neuroimmunotherapy: Preface,Dalakas M.C.,2718235,Seminars in Neurology,23,2,1,0,0,0,0,1
2003,Neuroimmunotherapy: Introduction to guest editor,"Dalakas M.C., Roos K.L.",2718235,Seminars in Neurology,23,2,0,0,0,0,0,0
2003,Basic principles of immunotherapy for neurologic diseases,"Hohlfeld R., Dalakas M.C.",2718235,Seminars in Neurology,23,2,5,2,0,2,1,8
2003,Therapeutic approaches in patients with inflammatory myopathies,Dalakas M.C.,2718235,Seminars in Neurology,23,2,23,4,3,7,1,31
2003,"Progressive skeletal myopathy, a phenotypic variant of desmin myopathy associated with desmin mutations","Dalakas M.C., Nagle J.W., Sivakumar K., Vicart P., Goldfarb L.G., Dagvadorj A., Goudeau B., Park K.-Y., Takeda K., Simon-Casteras M., Vasconcelos O., Sambuughin N., Shatunov A.",9608966,Neuromuscular Disorders,13,3,7,9,3,12,1,20
2003,Immunotherapy in autoimmune neuromuscular disorders,"Gold R., Dalakas M.C., Toyka K.V.",14744422,Lancet Neurology,2,1,21,3,3,6,1,28
2002,Immune mechanisms in chronic inflammatory demyelinating neuropathy,"Kieseier B.C., Dalakas M.C., Hartung H.-P.",283878,Neurology,59,12,27,3,4,7,2,36
2002,Mechanisms of action of IVIg and therapeutic considerations in the treatment of acute and chronic demyelinating neuropathies,Dalakas M.C.,283878,Neurology,59,12,39,9,7,16,4,59
2002,Pro-inflammatory cytokines and motor neuron dysfunction: Is there a connection in post-polio syndrome?,Dalakas M.C.,0022510X,Journal of the Neurological Sciences,205,1,3,2,1,3,1,7
2002,GNE mutations in an American family with quadriceps-sparing IBM and lack of mutations in s-IBM,"Vasconcelos O.M., Raju R., Dalakas M.C.",283878,Neurology,59,11,15,5,1,6,2,23
2002,Desmin myopathy: Distinct filamentopathy caused by mutations in the desmin gene,"Dalakas M.C., Vasconcelos O.M., Kaminska A., Kwiesciski H., Hilton-Jones D., Squier W., Goldfarb L.G.",11282460,Acta Myologica,21, ,2,0,0,0,1,3
2002,Muscle biopsy findings in inflammatory myopathies,Dalakas M.C.,0889857X,Rheumatic Disease Clinics of North America,28,4,27,7,6,13,3,43
2002,Understanding the immunopathogenesis of inclusion-body myositis: Present and future prospects,Dalakas M.C.,353787,Revue Neurologique,158, 10 I,14,2,0,2,1,17
2002,Increased brainstem excitability in stiff-person syndrome,"Molloy F.M., Dalakas M.C., Floeter M.K.",283878,Neurology,59,3,7,1,0,1,1,9
2002,"Blockade of blocking antibodies in Guillain-Barré syndromes: ""Unblocking"" the mystery of action of intravenous immunoglobulin",Dalakas M.C.,3645134,Annals of Neurology,51,6,10,1,1,2,0,12
2002,High-dose intravenous immune globulin for stiff-person syndrome [2] (multiple letters),"Sudo K., Tajima Y., Matsumoto A., Solaro C., Dalakas M.C.",284793,New England Journal of Medicine,346,22,1,0,0,0,0,1
2002,"Structural and functional mutations of the perlecan gene cause Schwartz-Jampel syndrome, with myotonic myopathy and chondrodysplasia","Arikawa-Hirasawa E., Spranger J., Stevenson R.E., Iannaccone S., Dalakas M.C., Yamada Y., Le A.H., Nishino I., Nonaka I., Ho N.C., Francomano C.A., Govindraj P., Hassell J.R., Devaney J.M.",29297,American Journal of Human Genetics,70,5,43,4,3,7,6,56
2002,Inflammatory myopathies. Recent advances in pathogenesis and therapy.,Dalakas M.C.,913952,Advances in neurology,88, ,11,0,0,0,0,11
2001,High-dose intravenous immune globulin for stiff-person syndrome,"Dalakas M.C., Fujii M., Li M., Lutfi B., Kyhos J., McElroy B.",284793,New England Journal of Medicine,345,26,72,16,10,26,7,105
2001,Mitochondrial alterations with mitochondrial DNA depletion in the nerves of AIDS patients with peripheral neuropathy induced by 2?3?-dideoxycytidine (DDC),"Dalakas M.C., Semino-Mora C., Leon-Monzon M.",236837,Laboratory Investigation,81,11,52,12,12,24,4,80
2001,"Stiff person syndrome: Quantification, specificity, and intrathecal synthesis of GAD65 antibodies","Dalakas M.C., Li M., Fujii M., Jacobowitz D.M.",283878,Neurology,57,5,36,12,10,22,4,62
2001,Randomized controlled trial of intravenous immunoglobulin versus oral prednisolone in chronic inflammatory demyelinating polyradiculoneuropathy,"Hughes R., Dalakas M., Bojar M., Swan A., MedSci F., Bensa S., Willison H., Van Bergh P.D., Comi G., Illa I., Nobile-Orazio E., Van Doorn P.",3645134,Annals of Neurology,50,2,133,30,32,62,23,218
2001,The molecular and cellular pathology of inflammatory muscle diseases,Dalakas M.C.,14714892,Current Opinion in Pharmacology,1,3,29,4,4,8,0,37
2001,Progress in inflammatory myopathies: Good but not good enough,Dalakas M.C.,223050,Journal of Neurology Neurosurgery and Psychiatry,70,5,15,3,1,4,0,19
2001,Abnormal desmin protein in myofibrillar myopathies caused by desmin gene mutations,"Li M., Dalakas M.C.",3645134,Annals of Neurology,49,4,15,1,0,1,0,16
2001,Peripheral neuropathy and antiretroviral drugs,Dalakas M.C.,10859489,Journal of the Peripheral Nervous System,6,1,56,9,4,13,7,76
2001,A controlled study of intravenous immunoglobulin combined with prednisone in the treatment of IBM,"Dalakas M.C., Koffman B., Fujii M., Spector S., Sivakumar K., Cupler E.",283878,Neurology,56,3,59,8,13,21,8,88
2001,MiRP2 forms potassium channels in skeletal muscle with Kv3.4 and is associated with periodic paralysis,"Abbott G.W., Butler M.H., Bendahhou S., Dalakas M.C., Ptacek L.J., Goldstein S.A.N",928674,Cell,104,2,131,14,8,22,5,158
2000,Desmin splice variants causing cardiac and skeletal myopathy,"Park K.-Y., Dalakas M.C., Goebel H.H., Ferrans V.J., Semino-Mora C., Litvak S., Takeda K., Goldfarb L.G.",222593,Journal of Medical Genetics,37,11,29,6,3,9,3,41
2000,The clinical spectrum of anti-GAD antibody-positive patients with stiff-person syndrome,"Dalakas M.C., Fujii M., Li M., McElroy B.",283878,Neurology,55,10,46,5,10,15,7,68
2000,Motor cortex excitability in stiff-person syndrome,"Sandbrink F., Syed N.A., Fujii M.D., Dalakas M.C., Floeter M.K.",68950,Brain,123,11,21,1,1,2,2,25
2000,Mitochondrial DNA variants in inclusion body myositis,"Kok C.C., Boyt A., Gaudieri S., Martins R., Askanas V., Dalakas M., Kiers L., Mastaglia F., Garlepp M.",9608966,Neuromuscular Disorders,10,8,4,4,0,4,1,9
2000,Clonal restriction of T-cell receptor expression by infiltrating lymphocytes in inclusion body myositis persists over time: Studies in repeated muscle biopsies,"Amemiya K., Granger R.P., Dalakas M.C.",68950,Brain,123,10,30,12,4,16,3,49
2000,Assessing grip strength in healthy individuals and patients with immune-mediated polyneuropathies,"Merkies I.S.J., Comi G., Dalakas M.C., Hartung H.P., Hughes R.A.C., Illa I., Knapp M.R.J., Lger J.-M., Nemni R., Nobile-Orazio E., Toyka K.V., Schmitz P.I.M., Van De Bergh P., Willison H.J., Younes-Chennoufi B., Samijn J.P.A., Van Der Mech F.G.A., Van Doorn P.A., Aubry J., Baumann N., Bouche",0148639X,Muscle and Nerve,23,9,13,3,11,14,0,27
2000,Lactic acidosis and hepatic steatosis associated with use of stavudine: Report of four cases,"Miller K.D., Cameron M., Wood L.V., Dalakas M.C., Kovacs J.A.",34819,Annals of Internal Medicine,133,3,129,4,5,9,6,144
2000,"Expression of the co-stimulatory molecule BB-1, the ligands CTLA-4 and CD28 and their mRNAs in chronic inflammatory demyelinating polyneuropathy","Murata K.-Y., Dalakas M.C.",68950,Brain,123,8,25,1,1,2,0,27
