2007,"Positron emission tomography imaging of conditional gene activation in the heart","Chang G.Y., Cao F., Krishnan M., Huang M., Li Z., Xie X., Sheikh A.Y., Hoyt G., Robbins R.C., Hsiai T., Schneider M.D., Wu J.C.",00222828,"Journal of Molecular and Cellular Cardiology",43, 1,4,3,0,2,5,0,9
2007,"Cardiomyocyte-specific inactivation of transcription factor CREB in mice","Matus M., Lewin G., Stumpel F., Buchwalow I.B., Schneider M.D., Schutz G., Schmitz W., Muller F.U.",08926638,"FASEB Journal",21, 8,3,2,2,0,4,0,7
2007,"Sox17 is essential for the specification of cardiac mesoderm in embryonic stem cells","Liu Y., Asakura M., Inoue H., Nakamura T., Sano M., Niu Z., Chen M., Schwartz R.J., Schneider M.D.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",104, 10,34,22,6,4,32,0,66
2007,"A Cathepsin D-Cleaved 16 kDa Form of Prolactin Mediates Postpartum Cardiomyopathy","Hilfiker-Kleiner D., Doerries C., Luchtefeld M., Poli V., Schneider M.D., Balligand J.-L., Desjardins F., Ansari A., Struman I., Nguyen N.Q.N., Zschemisch N.H., Kaminski K., Klein G., Heusch G., Schulz R., Hilfiker A., Drexler H., Podewski E., Bonda T., Schaefer A., Sliwa K., Forster O., Quint A., Landmesser U.",00928674,"Cell",128, 3,71,35,40,13,88,0,159
2006,"Discussion","Leinwand L., Olson E.N., Rosenthal N., Muslin A., McKinsey T., Schneider M.D., Dorn G., Seidman J., Bristow M., Sugden P., Field L.J., Sadoshima J.-I., Simpson P.C., Katz A.M., Nemer M., Doevendans P.A.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Dual roles of telomerase in cardiac protection and repair","Schneider M.D.",15282511,"Novartis Foundation Symposium",274, ,3,0,1,0,1,0,4
2006,"Final general discussion","Olson E.N., Dorn G., McKinsey T., Shetty S.S., Simpson P.C., Izumo S., Rosenthal N., Nemer M., Chien K.R., Schneider M.D., Katz A.M.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Cardiomyocyte-restricted deletion of connexin43 during mouse development","Eckardt D., de Bakker J.M.T., van Rijen H.V.M., Schneider M.D., Willecke K., Kirchhoff S., Kim J.-S., Degen J., Theis M., Ott T., Wiesmann F., Doevendans P.A., Lamers W.H.",00222828,"Journal of Molecular and Cellular Cardiology",41, 6,6,5,1,2,8,0,14
2006,"Discussion","Olson E.N., Dimmeler S., Izumo S., Schneider M.D., Muslin A., Katz A.M., McKinsey T., Simpson P.C., Sadoshima J.-I., Chien K.R.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Leinwand L., Field L.J., Nemer M., Dimmeler S., Seidman J., Rosenthal N., Schneider M.D., Katz A.M., Izumo S., Marks A.R., Dorn G., Simpson P.C., Olson E.N.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Muslin A., Komuro I., Sugden P., Rosenthal N., Katz A.M., Nemer M., Leinwand L., Bristow M., Olson E.N., Simpson P.C., Schneider M.D., Dorn G., McKinsey T., Sadoshima J.-I., Seidman J.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Rosenthal N., Schneider M.D., Chien K.R., Dimmeler S., Leinwand L., Nemer M., Field L.J., Seidman J., Katz A.M., Sadoshima J.-I.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Izumo S., Muslin A., McKinsey T., Leinwand L., Rosenthal N., Olson E.N., Schneider M.D., Marks A.R., Katz A.M., Sugden P., Nemer M., Kranias L., Simpson P.C., Sadoshima J.-I., Seidman J.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Katz A.M., Chien K.R., Shetty S.S., Dimmeler S., Schneider M.D., Olson E.N., Simpson P.C., Kranias L.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Leinwand L., Bristow M., Seidman J., Schneider M.D., Rosenthal N., Olson E.N., Nemer M., Simpson P.C., Katz A.M., Marks A.R., Doevendans P.A., Sadoshima J.-I.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Marks A.R., Doevendans P.A., Muslin A., Olson E.N., Nemer M., Simpson P.C., Field L.J., Dorn G., Seidman J., McKinsey T., Rosenthal N., Dimmeler S., Bristow M., Schneider M.D., Sadoshima J.-I., Shetty S.S., Katz A.M.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Katz A.M., Doevendans P.A., Marks A.R., Foldes G., Sugden P., Shetty S.S., McKinsey T., Nemer M., Olson E.N., Muslin A., Simpson P.C., Rosenthal N., Schneider M.D., Seidman J., Komuro I.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Rosenthal N., Muslin A., Sugden P., Marks A.R., Izumo S., Olson E.N., Katz A.M., Simpson P.C., Nemer M., Doevendans P.A., Dorn G., Seidman J., McKinsey T., Sadoshima J.-I., Schneider M.D.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"Discussion","Olson E.N., Seidman J., Marks A.R., Doevendans P.A., Katz A.M., Field L.J., Muslin A., Izumo S., Simpson P.C., Nemer M., Dorn G., Schneider M.D., Sadoshima J.-I.",15282511,"Novartis Foundation Symposium",274, ,0,0,0,0,0,0,0
2006,"A pivotal role for endogenous TGF-?-activated kinase-1 in the LKB1/AMP-activated protein kinase energy-sensor pathway","Xie M., Khoury D.S., Schneider M.D., Zhang D., Dyck J.R.B., Li Y., Zhang H., Morishima M., Mann D.L., Taffet G.E., Baldini A.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",103, 46,53,15,18,9,42,0,95
2006,"Activation of Rho-associated coiled-coil protein kinase 1 (ROCK-1) by caspase-3 cleavage plays an essential role in cardiac myocyte apoptosis","Chang J., Xie M., Shah V.R., Schneider M.D., Entman M.L., Wei L., Schwartz R.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",103, 39,29,13,11,4,28,0,57
2006,"Generation of a conditional null allele of jumonji","Mysliwiec M.R., Chen J., Powers P.A., Bartley C.R., Schneider M.D., Lee Y.",1526954X,"Genesis",44, 9,2,0,3,1,4,0,6
2006,"Essential role of TAK1 in thymocyte development and activation","Liu H.-H., Xie M., Schneider M.D., Chen Z.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",103, 31,42,12,13,6,31,0,73
2006,"The kinase TAK1 integrates antigen and cytokine receptor signaling for T cell development, survival and function","Wan Y.Y., Chi H., Xie M., Schneider M.D., Flavell R.A.",15292908,"Nature Immunology",7, 8,62,12,17,7,36,0,98
2006,"Suppression of canonical Wnt/?-catenin signaling by nuclear plakoglobin recapitulates phenotype of arrhythmogenic right ventricular cardiomyopathy","Garcia-Gras E., Lombardi R., Giocondo M.J., Willerson J.T., Schneider M.D., Khoury D.S., Marian A.J.",00219738,"Journal of Clinical Investigation",116, 7,55,22,35,10,67,0,122
2006,"MEF2 activates a genetic program promoting chamber dilation and contractile dysfunction in calcineurin-induced heart failure","Van Oort R.J., Van Rooij E., Bourajjaj M., Schimmel J., Jansen M.A., Van Der Nagel R., Doevendans P.A., Schneider M.D., Van Echteld C.J.A., De Windt L.J.",00097322,"Circulation",114, 4,22,10,4,4,18,0,40
2006,"CAMTA in Cardiac Hypertrophy","Schwartz R.J., Schneider M.D.",00928674,"Cell",125, 3,1,0,1,0,1,0,2
2006,"Targeted deletion of ROCK1 protects the heart against pressure overload by inhibiting reactive fibrosis","Zhang Y.-M., Bo J., Taffet G.E., Chang J., Shi J., Reddy A.K., Michael L.H., Schneider M.D., Entman M.L., Schwartz R.J., Wei L.",08926638,"FASEB Journal",20, 7,32,12,10,5,27,0,59
2006,"Cardiomyocyte-specific deletion of the coxsackievirus and adenovirus receptor results in hyperplasia of the embryonic left ventricle and abnormalities of sinuatrial valves","Chen J.-W., Zhou B., Yu Q.-C., Shin S.J., Jiao K., Schneider M.D., Baldwin H.S., Bergelson J.M.",00097330,"Circulation Research",98, 7,20,3,3,0,6,0,26
2005,"Atrioventricular cushion transformation is mediated by ALK2 in the developing mouse heart","Wang J., Sridurongrit S., Dudas M., Thomas P., Nagy A., Schneider M.D., Epstein J.A., Kaartinen V.",00121606,"Developmental Biology",286, 1,38,7,16,3,26,0,64
2005,"Kinetics of mercury reduction by Serratia marcescens mercuric reductase expressed by Pseudomonas putida strains","Schneider M., Deckwer W.-D.",16180240,"Engineering in Life Sciences",5, 5,3,0,1,0,1,0,4
2005,"Bcl-2 antiapoptotic proteins inhibit Beclin 1-dependent autophagy","Pattingre S., Tassa A., Qu X., Garuti R., Xiao H.L., Mizushima N., Packer M., Schneider M.D., Levine B.",00928674,"Cell",122, 6,491,173,152,51,376,0,867
2005,"Conditional mutagenesis of the murine serum response factor gene blocks cardiogenesis and the transcription of downstream gene targets","Niu Z., Yu W., Zhang S.X., Barron M., Belaguli N.S., Schneider M.D., Parmacek M., Nordheim A., Schwartz R.J.",00219258,"Journal of Biological Chemistry",280, 37,37,7,7,4,18,0,55
2005,"Alk3/Bmpr1a receptor is required for development of the atrioventricular canal into valves and annulus fibrosus","Gaussin V., Morley G.E., Cox L., Zwijsen A., Vance K.M., Emile L., Tian Y., Liu J., Hong C., Myers D., Conway S.J., Depre C., Mishina Y., Behringer R.R., Hanks M.C., Schneider M.D., Huylebroeck D., Fishman G.I., Burch J.B.E., Vatner S.F.",00097330,"Circulation Research",97, 3,40,4,14,4,22,0,62
2005,"Cyclophilin D: knocking on death's door.","Schneider M.D.",15258882,"Science's STKE [electronic resource] : signal transduction knowledge environment.",2005, 287,8,3,1,1,5,0,13
2005,"Energizer. PGC-1? keeps the heart going","Sano M., Schneider M.",15504131,"Cell Metabolism",1, 4,7,0,3,1,4,0,11
2005,"Learning from failure: Congestive heart failure in the postgenomic age","Benjamin I.J., Schneider M.D.",00219738,"Journal of Clinical Investigation",115, 3,23,3,1,2,6,0,29
2005,"Overlapping roles of pocket proteins in the myocardium are unmasked by germ line deletion of p130 plus heart-specific deletion of Rb","MacLellan W.R., Garcia A., Oh H., Frenkel P., Jordan M.C., Roos K.P., Schneider M.D.",02707306,"Molecular and Cellular Biology",25, 6,34,4,7,1,12,0,46
2005,"Unchain my heart: The scientific foundations of cardiac repair","Dimmeler S., Zeiher A.M., Schneider M.D.",00219738,"Journal of Clinical Investigation",115, 3,286,65,41,8,114,0,400
2005,"The Hand1 and Hand2 transcription factors regulate expansion of the embryonic cardiac ventricles in a gene dosage-dependent manner","McFadden D.G., Barbosa A.C., Richardson J.A., Schneider M.D., Srivastava D., Olson E.N.",09501991,"Development",132, 1,58,10,16,7,33,0,91
2004,"Phosphorylation of RNA polymerase II in cardiac hypertrophy: Cell enlargement signals converge on cyclin T/Cdk9","Kulkarni P.A., Sano M., Schneider M.D.",00799963,"Recent Progress in Hormone Research",59, ,11,0,1,0,1,0,12
2004,"Prometheus unbound","Schneider M.D.",00280836,"Nature",432, 7016,5,0,0,1,1,0,6
2004,"Statins enhance migratory capacity by upregulation of the telomere repeat-binding factor TRF2 in endothelial progenitor cells","Spyridopoulos I., Haendeler J., Urbich C., Brummendorf T.H., Oh H., Schneider M.D., Zeiher A.M., Dimmeler S.",00097322,"Circulation",110, 19,79,21,15,9,45,0,124
2004,"Cardiomyocyte-restricted peroxisome proliferator-activated receptor-? deletion perturbs myocardial fatty acid oxidation and leads to cardiomyopathy","Cheng L., Ding G., Qin Q., Huang Y., Lewis W., He N., Evans R.M., Schneider M.D., Brako F.A., Xiao Y., Chen Y.E., Yang Q.",10788956,"Nature Medicine",10, 11,126,32,24,7,63,0,189
2004,"Cyclin-dependent kinase-9: An RNAPII kinase at the nexus of cardiac growth and death cascades","Sano M., Schneider M.D.",00097330,"Circulation Research",95, 9,13,4,1,2,7,0,20
2004,"Transgenic expression of Bcl-2 modulates energy metabolism, prevents cytosolic acidification during ischemia, and reduces ischemia/reperfusion injury","Imahashi K., Schneider M.D., Steenbergen C., Murphy E.",00097330,"Circulation Research",95, 7,65,10,14,5,29,0,94
2004,"Lineage and morphogenetic analysis of the cardiac valves","De Lange F.J., Christoffels V.M., Moorman A.F.M., Anderson R.H., Manner J., Soufan A.T., De Gier-De Vries C., Schneider M.D., Webb S., Van Den Hoff M.J.B.",00097330,"Circulation Research",95, 6,69,14,18,6,38,0,107
2004,"Activation of cardiac Cdk9 represses PGC-1 and confers a predisposition to heart failure","Sano M., Youker K.A., Taffet G.E., Hamamori Y., Michael L.H., Craigen W.J., Schneider M.D., Wang S.C., Shirai M., Scaglia F., Xie M., Sakai S., Tanaka T., Kulkarni P.A., Barger P.M.",02614189,"EMBO Journal",23, 17,56,10,5,2,17,0,73
2004,"Signal transducer and activator of transcription 3 is required for myocardial capillary growth, control of interstitial matrix deposition, and heart protection from ischemic injury","Hilfiker-Kleiner D., Hilfiker A., Fuchs M., Kaminski K., Schaefer A., Schieffer B., Hillmer A., Schmiedl A., Ding Z., Podewski E., Podewski E., Poli V., Schneider M.D., Schulz R., Park J.-K., Wollert K.C., Drexler H.",00097330,"Circulation Research",95, 2,86,18,23,8,49,0,135
2004,"Cardiac muscle plasticity in adult and embryo by heart-derived progenitor cells","Oh H., Schneider M.D., Chi X., Bradfute S.B., Mishina Y., Pocius J., Michael L.H., Behringer R.R., Schwartz R.J., Entman M.L.",00778923,"Annals of the New York Academy of Sciences",1015, ,56,9,8,2,19,0,75
2004,"First annual symposium of the American Heart Association Council on Basic Cardiovascular Sciences: Stress signals, molecular targets, and the genome","Schneider M.D.",00097330,"Circulation Research",94, 12,1,0,0,0,0,0,1
2004,"Disruption of Rho signaling results in progressive atrioventricular conduction defects while ventricular function remains preserved.","Wei L., Robbins J., Michael L.H., Schneider M.D., Entman M.L., Schwartz R.J., Taffet G.E., Khoury D.S., Bo J., Li Y., Yatani A., Delaughter M.C., Klevitsky R., Hewett T.E.",15306860,"The FASEB journal : official publication of the Federation of American Societies for Experimental Biology",18, 7,14,3,1,0,4,0,18
2004,"BMP10 is essential for maintaining cardiac growth during murine cardiogenesis","Chen H., Chien K.R., Conway S.J., Yoder M.C., Haneline L.S., Franco D., Shou W., Shi S., Acosta L., Li W., Lu J., Bao S., Chen Z., Yang Z., Schneider M.D.",09501991,"Development",131, 9,79,14,17,9,40,0,119
2004,"p21Cip1 Levels Differentially Regulate Turnover of Mature Endothelial Cells, Endothelial Progenitor Cells, and In Vivo Neovascularization","Bruhl T., Rossig L., Heeschen C., Aicher A., Jadidi A.S., Haendeler J., Hoffmann J., Schneider M.D., Zeiher A.M., Dimmeler S.",00097330,"Circulation Research",94, 5,13,2,0,1,3,0,16
2003,"Cardiomyocyte-Specific Endothelin A Receptor Knockout Mice Have Normal Cardiac Function and an Unaltered Hypertrophic Response to Angiotensin II and Isoproterenol","Kedzierski R.M., Grayburn P.A., Kisanuki Y.Y., Williams C.S., Hammer R.E., Richardson J.A., Schneider M.D., Yanagisawa M.",02707306,"Molecular and Cellular Biology",23, 22,20,4,3,1,8,0,28
2003,"Cardiomyocyte-restricted knockout of STAT3 results in higher sensitivity to inflammation, cardiac fibrosis, and heart failure with advanced age","Jacoby J.J., Kalinowski A., Liu M.-G., Zhang S.S.-M., Gao Q., Chai G.-X., Ji L., Iwamoto Y., Li E., Schneider M., Russell K.S., Fu X.-Y.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",100, 22,84,7,21,7,35,0,119
2003,"Cardiac progenitor cells from adult myocardium: Homing, differentiation, and fusion after infarction","Oh H., Garry D.J., Entman M.L., Schneider M.D., Bradfute S.B., Gallardo T.D., Nakamura T., Gaussin V., Mishina Y., Pocius J., Michael L.H., Behringer R.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",100, 21,563,75,96,26,197,0,760
2003,"HATs off to Hop: Recruitment of a class I histone deacetylase incriminates a novel transcriptional pathway that opposes cardiac hypertrophy","Hamamori Y., Schneider M.D.",00219738,"Journal of Clinical Investigation",112, 6,16,2,1,0,3,0,19
2003,"Sizing up the heart: Development redux in disease","Olson E.N., Schneider M.D.",08909369,"Genes and Development",17, 16,177,23,21,5,49,0,226
2003,"The way to a human's heart is through the stomach: Visceral endoderm-like cells drive human embryonic stem cells to a cardiac fate","Nakamura T., Schneider M.D.",00097322,"Circulation",107, 21,17,4,1,1,6,0,23
2003,"A Wnt- and ?-catenin-dependent pathway for mammalian cardiac myogenesis","Nakamura T., Sano M., Songyang Z., Schneider M.D.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",100, 10,107,18,11,6,35,0,142
2003,"Pressure-independent cardiac hypertrophy in mice with cardiomyocyte-restricted inactivation of the atrial natriuretic peptide receptor guanylyl cyclase-A","Holtwick R., Van Eickels M., Skryabin B.V., Baba H.A., Bubikat A., Begrow F., Schneider M.D., Garbers D.L., Kuhn M.",00219738,"Journal of Clinical Investigation",111, 9,139,17,12,4,33,0,172
2003,"Telomere attrition and Chk2 activation in human heart failure","Oh H., Schneider M.D., Wang S.C., Prahash A., Sano M., Moravec C.S., Taffet G.E., Michael L.H., Youker K.A., Entman M.L.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",100, 9,56,11,12,1,24,0,80
2003,"Contractile reserve and calcium regulation are depressed in myocytes from chronically unloaded hearts","Ito K., Nakayama M., Hasan F., Yan X., Schneider M.D., Lorell B.H.",00097322,"Circulation",107, 8,15,3,3,0,6,0,21
2003,"Cyclins that don't cycle--cyclin T/cyclin-dependent kinase-9 determines cardiac muscle cell size.","Sano M., Schneider M.D.",15384101,"Cell cycle (Georgetown, Tex.)",2, 2,26,3,2,0,5,0,31
2003,"Erratum: The emerging role of telomerase in cardiac muscle cell growth and survival (Journal of Molecular and Cellular Cardiology (2002) 34 (717-724))","Oh H., Schneider M.D.",00222828,"Journal of Molecular and Cellular Cardiology",35, 2,0,0,0,0,0,0,0
2003,"Tempting fate: BMP signals for cardiac morphogenesis","Schneider M.D., Gaussin V., Lyons K.M.",13596101,"Cytokine and Growth Factor Reviews",14, 1,29,2,3,4,9,0,38
2002,"Activation and function of cyclin T-Cdk9 (positive transcription elongation factor-b) in cardiac muscle-cell hypertrophy","Sano M., Abdellatif M., Oh H., Xie M., Bagella L., Giordano A., Michael L.H., DeMayo F.J., Schneider M.D.",10788956,"Nature Medicine",8, 11,100,14,6,2,22,0,122
2002,"Inhibition of Rho family GTPases by Rho GDP dissociation inhibitor disrupts cardiac morphogenesis and inhibits cardiomyocyte proliferation","Wei L., Imanaka-Yoshida K., Wang L., Zhan S., Schneider M.D., DeMayo F.J., Schwartz R.J.",09501991,"Development",129, 7,46,5,1,2,8,0,54
2002,"The emerging role of telomerase in cardiac muscle cell growth and survival","Oh H., Schneider M.D.",00222828,"Journal of Molecular and Cellular Cardiology",34, 7,27,1,1,0,2,0,29
2002,"Serial killer: Angiotensin drives cardiac hypertrophy via TGF-?1","Schneider M.D.",00219738,"Journal of Clinical Investigation",109, 6,8,1,0,0,1,0,9
2002,"MEKK1 is essential for cardiac hypertrophy and dysfunction induced by Gq","Minamino T., Yujiri T., Terada N., Taffet G.E., Michael L.H., Johnson G.L., Schneider M.D.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",99, 6,54,6,1,2,9,0,63
2002,"Endocardial cushion and myocardial defects after cardiac myocyte-specific conditional deletion of the bone morphogenetic protein receptor ALK3","Gaussin V., Van De Putte T., Mishina Y., Hanks M.C., Zwijsen A., Huylebroeck D., Behringer R.R., Schneider M.D.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",99, 5,134,7,11,4,22,0,156
2002,"Still stressed out but doing fine: Normalization of wall stress is superfluous to maintaining cardiac function in chronic pressure overload","Sano M., Schneider M.D.",00097322,"Circulation",105, 1,24,1,2,0,3,0,27
2001,"Requirement for TGF? receptor signaling during terminal lens fiber differentiation","De Longh R.U., Lovicu F.J., Overbeek P.A., Schneider M.D., Joya J., Hardeman E.D., McAvoy J.W.",09501991,"Development",128, 20,60,8,2,2,12,0,72
2001,"Telomerase reverse transcriptase promotes cardiac muscle cell proliferation, hypertrophy, and survival","Oh H., Taffet G.E., Youker K.A., Entman M.L., Overbeek P.A., Michael L.H., Schneider M.D.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",98, 18,125,10,13,4,27,0,152
2001,"AT2, judgment day: Which angiotensin receptor is the culprit in cardiac hypertrophy?","Schneider M.D., Lorell B.H.",00097322,"Circulation",104, 3,26,2,3,0,5,0,31
2001,"Transforming Growth Factor-? Receptor-associated Protein 1 Is a Smad4 Chaperone","Wurthner J.U., Frank D.B., Felici A., Green H.M., Cao Z., Schneider M.D., McNally J.G., Lechleider R.J., Roberts A.B.",00219258,"Journal of Biological Chemistry",276, 22,38,0,1,0,1,0,39
2001,"Inducible gene targeting in postnatal myocardium by cardiac-specific expression of a hormone-activated Cre fusion protein","Minamino T., Gaussin V., DeMayo F.J., Schneider M.D.",00097330,"Circulation Research",88, 6,38,2,1,1,4,0,42
2001,"Cyclin-dependent kinase-2 in the birth and death of cardiac muscle cells","Schneider M.D., MacLellan W.R.",00097330,"Circulation Research",88, 4,3,0,0,0,0,0,3
2001,"Conduction slowing and sudden arrhythmic death in mice with cardiac-restricted inactivation of connexin43","Gutstein D.E., Morley G.E., Tamaddon H., Vaidya D., Schneider M.D., Chen J., Chien K.R., Stuhlmann H., Fishman G.I.",00097330,"Circulation Research",88, 3,245,27,36,9,72,0,317
2000,"Chips Ahoy: Gene expression in failing hearts surveyed by high-density microarrays","Schneider M.D., Schwartz R.J.",00097322,"Circulation",102, 25,7,0,2,0,2,0,9
2000,"A novel Rb- and p300-binding protein inhibits transactivation by MyoD","MacLellan W.R., Xiao G., Abdellatif M., Schneider M.D.",02707306,"Molecular and Cellular Biology",20, 23,56,5,6,3,14,0,70
2000,"Genetic dissection of cardiac growth control pathways","MacLellan W.R., Schneider M.D.",00664278,"Annual Review of Physiology",62, ,140,14,13,4,31,0,171
2000,"TAK1 is activated in the myocardium after pressure overload and is sufficient to provoke heart failure in transgenic mice","Zhang D., Gaussin V., Taffet G.E., Belaguli N.S., Yamada M., Schwartz R.J., Michael L.H., Overbeek P.A., Schneider M.D.",10788956,"Nature Medicine",6, 5,141,9,14,3,26,0,167
1999,"Surviving infarction one gene at a time: Decreased remodeling and mortality in engineered mice lacking the angiotensin II type 1A receptor","Gaussin V., Schneider M.D.",00097322,"Circulation",100, 20,5,0,0,0,0,0,5
1999,"E1A can provoke G1 exit that is refractory to p21 and independent of activating Cdk2","Akli S., Zhan S., Abdellatif M., Schneider M.D.",00097330,"Circulation Research",85, 4,28,1,2,0,3,0,31
1999,"Heart or hand? Unmasking the basis for specific Holt-Oram phenotypes","Schneider M.D., Schwartz R.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",96, 6,3,0,0,0,0,0,3
1998,"A Ras-dependent pathway regulates RNA polymerase II phosphorylation in cardiac myocytes: Implications for cardiac hypertrophy","Abdellatif M., Packer S.E., Michael L.H., Zhang D., Min Ji Charng, Schneider M.D.",02707306,"Molecular and Cellular Biology",18, 11,48,1,0,1,2,0,50
1998,"Erratum: A constitutive mutation of ALK5 disrupts cardiac looping and morphogenesis in mice (Developmental Biology (1998) 199:1 (72-79))","Charng M.-J., Frenkel P.A., Lin Q., Yamada M., Schwartz R.J., Olson E.N., Overbeek P., Schneider M.D.",00121606,"Developmental Biology",202, 2,0,0,0,0,0,0,0
1998,"A constitutive mutation of ALK5 disrupts cardiac looping and morphogenesis in mice","Charng M.-J., Frenkel P.A., Lin Q., Yumada M., Schwartz R.J., Olson E.N., Overbeek P., Schneider M.D.",00121606,"Developmental Biology",199, 1,27,1,0,0,1,0,28
1998,"Success in failure: Modeling cardiac decompensation in transgenic mice","MacLellan W.R., Schneider M.D.",00097322,"Circulation",97, 15,6,1,1,0,2,0,8
1998,"A novel protein distinguishes between quiescent and activated forms of the type I transforming growth factor ? receptor","Charng M.-J., Zhang D., Kinnunen P., Schneider M.D.",00219258,"Journal of Biological Chemistry",273, 16,47,1,1,1,3,0,50
