2008,"The phosphorylated membrane Estrogen receptor and cytoplasmic signaling and apoptosis proteins in human breast cancer","Mintz P.J., Habib N.A., Jones J.L., Giamas G., Lewis J.S., Bowen R.L., Coombes R.C., Stebbing J.",0008543X,"Cancer",113, 6,0,0,0,0,0,0
2008,"Ethnicity and breast cancer research","Palmieri C., Coombes R.C., Kim S.-B., Cleator S.",01406736,"The Lancet",372, 9634,0,0,1,1,0,1
2008,"Phase I trial of the positron-emitting Arg-Gly-Asp (RGD) peptide radioligand 18F-AH111585 in breast cancer patients","Kenny L.M., Palmieri C., Osman S., Glaser M., Turton D., Al-Nahhas A., Aboagye E.O., Coombes R.C., Oulie I., Contractor K.B., Miller M., Spinks T.J., McParland B., Cohen P.S., Hui A.-M.",01615505,"Journal of Nuclear Medicine",49, 6,0,0,2,2,17,19
2008,"Phosphorylation at serines 104 and 106 by Erk1/2 MAPK is important for estrogen receptor-? activity","Thomas R.S., Sarwar N., Phoenix F., Coombes R.C., Ali S.",09525041,"Journal of Molecular Endocrinology",40, 3-4,0,0,1,1,5,6
2008,"Endocrine and targeted manipulation of breast cancer: Summary statement for the Sixth Cambridge Conference","Come S.E., Zujewski J.A., Goss P.E., Buzdar A.U., Ingle J.N., Johnston S.R.D., Brodie A.M., Coombes R.C., Miller W.R., Pritchard K.I., Winer E.P.",0008543X,"Cancer",112, 3,0,0,0,0,2,2
2008,"Summary of aromatase inhibitor clinical trials in postmenopausal women with early breast cancer","Buzdar A.U., Coombes R.C., Goss P.E., Winer E.P.",0008543X,"Cancer",112, 3,0,0,4,4,6,10
2008,"A phase II trial of docetaxel (Taxotere®) as second-line chemotherapy in patients with metastatic breast cancer","Baur M., Dittrich C., Van Oosterom A.T., Dieras V., Tubiana-Hulin M., Coombes R.C., Hatschek T., Murawsky M., Klink-Alakl M., Hudec M.",01715216,"Journal of Cancer Research and Clinical Oncology",134, 2,0,0,0,0,0,0
2007,"The transcription factor FOXO3a is a crucial cellular target of gefitinib (Iressa) in breast cancer cells","Krol J., Francis R.E., Albergaria A., Sunters A., Polychronis A., Coombes R.C., Lam E.W.-F.",15357163,"Molecular Cancer Therapeutics",6, 12,0,0,5,5,4,9
2007,"Phosphorylation of estrogen receptor-? at Ser167 is indicative of longer disease-free and overall survival in breast cancer patients","Jiang J., Sarwar N., Peston D., Kulinskaya E., Shousha S., Coombes R.C., Ali S.",10780432,"Clinical Cancer Research",13, 19,0,0,3,3,1,4
2007,"Imaging early changes in proliferation at 1 week post chemotherapy: A pilot study in breast cancer patients with 3?-deoxy-3?-[ 18F]fluorothymidine positron emission tomography","Kenny L., Coombes R.C., Vigushin D.M., Al-Nahhas A., Shousha S., Aboagye E.O.",16197070,"European Journal of Nuclear Medicine and Molecular Imaging",34, 9,0,4,13,17,14,31
2007,"Exemestane or tamoxifen? - Authors' reply","Coombes R., Kilburn L., Snowdon C., Bliss J.",01406736,"Lancet",369, 9573,0,0,0,0,0,0
2007,"Triple-negative breast cancer: therapeutic options","Cleator S., Heller W., Coombes R.C.",14702045,"Lancet Oncology",8, 3,0,13,43,56,38,94
2007,"Survival and safety of exemestane versus tamoxifen after 2-3 years' tamoxifen treatment (Intergroup Exemestane Study): a randomised controlled trial","Coombes R., Alvarez I., Del Mastro L., Ortmann O., Diedrich K., Coates A., Bajetta E., Holmberg S., Dodwell D., Mickiewicz E., Andersen J., Kilburn L., Lonning P., Cocconi G., Forbes J., Castiglione M., Stuart N., Stewart A., Fallowfield L., Bertelli G., Hall E., Bogle R., Snowdon C., Carpentieri M., Colajori E., Subar M., Ireland E., Bliss J., Paridaens R., Coleman R., Jones S., Jassem J., Van de Velde C., Delozier T.",01406736,"Lancet",369, 9561,0,46,97,143,49,192
2007,"Skeletal effects of exemestane on bone-mineral density, bone biomarkers, and fracture incidence in postmenopausal women with early breast cancer participating in the Intergroup Exemestane Study (IES): a randomised controlled study","Coleman R.E., Hall E., Bliss J.M., Coombes R.C., Banks L.M., Girgis S.I., Kilburn L.S., Vrdoljak E., Fox J., Cawthorn S.J., Patel A., Snowdon C.F.",14702045,"Lancet Oncology",8, 2,0,17,55,72,20,92
2007,"Neoadjuvant 5-fluorouracil, epirubicin and cyclophosphamide chemotherapy followed by docetaxel in refractory patients with locally advanced breast cancer.","Heller W., Coombes R.C., Mazhar D., Ward R., Sinnett H.D., Lowdell C., Phillips R., Shousha S., Fayaz A., Palmieri C.",1021335X,"Oncology reports",17, 1,0,2,0,2,1,3
2007,"Ring-closing metathesis in the synthesis of biologically active peptidomimetics of apicidin A","Deshmukh P.H., Schulz-Fademrecht C., Procopiou P.A., Vigushin D.A., Coombes R.C., Barrett A.G.M.",16154150,"Advanced Synthesis and Catalysis",349, 1-2,0,1,3,4,4,8
2006,"A phase I study of OncoVEXGM-CSF, a second-generation oncolytic herpes simplex virus expressing granulocyte macrophage colony-stimulating factor","Hu J.C.C., McNeish I., Medley L.C., Michael A., Nutting C.M., Pandha H.S., Shorrock C.A., Simpson J., Steiner J., Steven N.M., Wright D., Coffin R.S., Coombes R.C., Davis C.J., Graham N.J., Groves N., Guest P.J., Harrington K.J., James N.D., Love C.A.",10780432,"Clinical Cancer Research",12, 22,0,7,16,23,13,36
2006,"A novel HSV-1 virus, JS1/34.5-/47- purges contaminating breast cancer cells from bone marrow","Hu J.C., Coffin R.S., Coombes R.C., Kamalati T., Booth M.J., Tripuraneni G., Davies D., Zaidi S.A.A., De Bella M.T., Slade M.J., Marley S.B., Gordon M.Y.A.",10780432,"Clinical Cancer Research",12, 22,0,1,1,2,0,2
2006,"Role of glycogen synthase kinase 3 beta (GSK3?) in mediating the cytotoxic effects of the histone deacetylase inhibitor trichostatin A (TSA) in MCF-7 breast cancer cells","Alao J.P., Stavropoulou A.V., Lam E.W.-F., Coombes R.C.",14764598,"Molecular Cancer",5, ,0,1,3,4,0,4
2006,"The importance of careful blood processing in isolation of cell-free DNA","Page K., Powles T., Slade M.J., Tamburo De Bella M., Walker R.A., Coombes R.C., Shaw J.A.",00778923,"Annals of the New York Academy of Sciences",1075, ,0,0,3,3,2,5
2006,"Phosphorylation of ER? at serine 118 in primary breast cancer and in tamoxifen-resistant tumours is indicative of a complex role for ER? phosphorylation in breast cancer progression","Sarwar N., Shousha S., Coombes R.C., Ali S., Kim J.-S., Jiang J., Peston D., Sinnett H.D., Madden P., Gee J.M., Nicholson R.I., Lykkesfeldt A.E.",13510088,"Endocrine-Related Cancer",13, 3,1,4,5,9,4,14
2006,"The forkhead box M1 protein regulates the transcription of the estrogen receptor ? in breast cancer cells","Madureira P.A., Varshochi R., Constantinidou D., Francis R.E., Coombes R.C., Yao K.-M., Lam E.W.-F.",00219258,"Journal of Biological Chemistry",281, 35,1,6,7,13,7,21
2006,"Long-term follow-up of a randomised trial designed to determine the need for irradiation following conservative surgery for the treatment of invasive breast cancer","Ford H.T., Coombes R.C., Gazet J.-C., Gray R., McConkey C.C., Sutcliffe R., Quilliam J., Lowndes S.",09237534,"Annals of Oncology",17, 3,0,0,0,0,1,1
2006,"Phase I study of STX 64 (667 Coumate) in breast cancer patients: The first study of a steroid sulfatase inhibitor","Stanway S.J., Kulinskaya E., Elliott M., Potter B.V.L., Reed M.J., Coombes R.C., Purohit A., Woo L.W.L., Sufi S., Vigushin D., Ward R., Wilson R.H., Stanczyk F.Z., Dobbs N.",10780432,"Clinical Cancer Research",12, 5,4,13,28,41,11,56
2006,"Histone deacetylase inhibitor, Trichostatin A induces ubiquitin-dependent cyclin D1 degradation in MCF-7 breast cancer cells","Alao J.P., Stavropoulou A.V., Lam E.W.-F., Coombes R.C., Vigushin D.M.",14764598,"Molecular Cancer",5, ,2,7,5,12,0,14
2006,"Quality of life in the Intergroup Exemestane Study: A randomized trial of exemestane versus continued tamoxifen after 2 to 3 years of tamoxifen in postmenopausal women with primary breast cancer","Fallowfield L.J., Bliss J.M., Porter L.S., Price M.H., Snowdon C.F., Jones S.E., Coombes R.C., Hall E.",0732183X,"Journal of Clinical Oncology",24, 6,14,24,23,47,9,70
2006,"The cyclin D1 proto-oncogene is sequestered in the cytoplasm of mammalian cancer cell lines","Alao J.P., Gamble S.C., Stavropoulou A.V., Pomeranz K.M., Lam E.W.-F., Coombes R.C., Vigushin D.M.",14764598,"Molecular Cancer",5, ,1,6,0,6,1,8
2006,"Randomized phase III trials of adjuvant FAMTX or FEMTX compared with surgery alone in resected gastric cancer. A combined analysis of the EORTC GI Group and the ICCG","Nitti D., Marchet A., Sanchez E., Bliss J.M., Homewood J., Couvreur M.L., Hall E., Baron B., Woods E., Emson M., Van Cutsem E., Wils J., Lise M., Dos Santos J.G., Conte P.F., Sava C., Tres A., Coombes R.C., Crivellari D.",09237534,"Annals of Oncology",17, 2,2,4,7,11,5,18
2006,"Paclitaxel-induced nuclear translocation of FOXO3a in breast cancer cells is mediated by c-Jun NH2-terminal kinase and Akt","Sunters A., Madureira P.A., Pomeranz K.M., Aubert M., Brosens J.J., Cook S.J., Burgering B.M.T., Coombes R.C., Lam E.W.-F.",00085472,"Cancer Research",66, 1,6,9,20,29,8,43
2006,"Detection of Wilms' tumor antigen-specific CTL in tumor-draining lymph nodes of patients with early breast cancer","Gillmore R., Ghani Y., Coombes R.C., Waxman J., Stauss H.J., Xue S.-A., Holler A., Kaeda J., Hadjiminas D., Healy V., Dina R., Parry S.C., Bellantuono I.",10780432,"Clinical Cancer Research",12, 1,2,8,5,13,0,15
2005,"Expression of RPIP9 (Rap2 interacting protein 9) is activated in breast carcinoma and correlates with a poor prognosis","Raguz S., De Bella M.T., Slade M.J., Higgins C.F., Coombes R.C., Yague E.",00207136,"International Journal of Cancer",117, 6,1,0,1,1,0,2
2005,"Effects of radiotherapy and of differences in the extent of surgery for early breast cancer on local recurrence and 15-year survival: An overview of the randomised trials","Abe O., Tominaga T., Gordilho J., Johansen H., Mouridsen H.T., Gelman R.S., Harris J.R., Henderson I.C., Shapiro C.L., Christiansen P., Ejlertsen B., Uchino J., Moller S., Overgaard M., Carstensen B., Palshof T., Trampisch H.J., Dalesio O., De Vries E.G.E., Rodenhuis S., Van Tinteren H., Comis R.L., Yoshida M., Davidson N.E., Gray R., Robert N., Sledge G., Tormey D.C., Wood W., Cameron D., Chetty U., Forrest P., Jack W., Haybittle J.L., Rossbach J., Klijn J.G.M., Treurniet-Donker A.D., Van Putten W.L.J., Costa A., Veronesi U., Bartelink H., Duchateau L., Legrand C., Sylvester R., Davies C., Van Der Hage J.A., Van De Velde C.J.H., Cunningham M.P., Catalano R., Creech R.H., Bonneterre J., Fargeot P., Fumoleau P., Kerbrat P., Namer M., Harvey V.J., Jonat W., Kaufmann M., Schumacher M., Von Minckwitz G., Bastert G., Rauschecker H., Sauer R., Sauerbrei W., Schauer A., Holdaway T.M., De Schryver A., Vakaet L., Belfiglio M., Nicolucci A., Pellegrini F., Sacco M., Valentini M., McArdle C.S., Smith D.C., Galligioni E., Kay R.G., Boccardo F., Rubagotti A., Dent D.M., Gudgeon C.A., Hacking A., Erazo A., Medina J.Y., Izuo M., Morishita Y., Takei H., Mason B.H., Fentiman I.S., Hayward J.L., Rubens R.D., Skilton D., Scheurlen H., Von Fournier D., Dafni U., Klefstrom P., Forbes J.F., Blomqvist C., Saarto T., Margreiter R., Asselain B., Salmon R.J., Vilcoq J.R., Arriagada R., Hill C., Laplanche A., Le M.G., Abe R., Wilcken N., Spielmann M., Bruzzi P., Montanaro E., Rosso R., Sertoli M.R., Venturini M., Amadori D., Benraadt J., Kooi M., Van De Velde A.O., Gnant M., Van Dongen J.A., Vermorken J.B., Castiglione M., Cavalli F., Coates A., Collins J., Gelber R.D., Goldhirsch A., Lindtner J., Jakesz R., Price K.N., Rudenstam C.M., Senn H.J., Bliss J.M., Chilvers C.E.D., Coombes R.C., Hall E., Marty M., Borovik R., Brufman G., Ploner M., Hayat H., Robinson E., Wigler N., Bonadonna G., Camerini T., De Palo G., Del Vecchio M., Formelli F., Valagussa P., Martoni A., Yosef H.M.A., Pannuti F., Cocconi G., Colozza A., Camisa R., Aogi K., Takashima S., Ikeda T., Inokuchi K., Focan C., Sawa K., Sonoo H., Korzeniowski S., Skolyszewski J., Ogawa M., Yamashita J., Bonte J., Christiaens R., Paridaens R., Van Den Bogaert W., Lobelle J.P., Martin P., Romain S., Hakes T., Hudis C.A., Norton L., Wittes R., Giokas G., Kondylis D., Lissaios B., De La Huerta R., Peek U., Sainz M.G., Altemus R., Cowan K., Danforth D., Lichter A., Lippman M., O'Shaughnessy J., Pierce L.J., Steinberg S., Venzon D., Oates G.D., Zujewski J.A., Paradiso A., De Lena M., Schittulli F., Myles J.D., Pater J.L., Pritchard K.I., Whelan T., Anderson S., Powell J., Bass G., Brown A., Bryant J., Costantino J., Dignam J., Fisher B., Redmond C., Wieand S., Wolmark N., Baum M., Enomoto K., Durand M., Jackson I.M., Palmer M.K., Ingle J.N., Suman V.J., Bengtsson N.O., Jonsson H., Larsson L.G., Lythgoe J.P., Swindell R., Kissin M., Mauriac L., Erikstein B., Hannisdal E., Jacobsen A.B., Varhaug J.E., Erikstein B., Gundersen S., Hauer-Jensen M., Host H., Nissen-Meyer R., Di Leo A., Blamey R.W., Mitchell A.K., Morgan D.A.L., Robertson J.F.R., Di Palma M., Mathe G., Misset J.L., Clark R.M., Levine M., Dolci S., Morimoto K., Takatsuka Y., Crossley E., Harris A., Talbot D., Taylor M., Cocconi G., Di Blasio B., Piccart M.J., Ivanov V., Semiglazov V., Brockschmidt J., Cooper M.R., Ueo H., Falkson C.I., A'Hern R., Ashley S., Powles T.J., Smith I.E., Masood M.B., Yarnold J.R., Gazet J.C., Corcoran N., Deshpande N., Di Martino L., Douglas P., Host H., Lindtner A., Notter G., Parker D., Bryant A.J.S., Ewing G.H., Firth L.A., Krushen-Kosloski J.L., Nissen-Meyer R., Foster L., George W.D., Stewart H.J., Stroner P., Malmstrom P., Price J.J., Moller T.R., Ryden S., Tengrup I., Tennvall-Nittby L., Carstenssen J., Dufmats M., Hatschek T., Nordenskjold B., Soderberg M., Carpenter J.T., Hupperets P.S.G.J., Albain K., Crowley J., Green S., Martino S., Osborne C.K., Ravdin P.M., Glas U., Johansson U., Rutqvist L.E., Singnomklao T., Jackson S., Wallgren A., Maibach R., Thurlimann B., Brenner H., Hercbergs A., Yoshimoto M., DeBoer G., Kikuchi K., Ragaz J., Paterson A.H.G., Meakin J.W., Panzarella T., Shan Y., Shao Y.F., Wang X., Zhao D.B., Chen Z.M., Berry D., Pan H.C., Bahi J., Reid M., Spittle M., Deutsch G.P., Senanayake F., Kwong D.L.W., Bianco A.R., Carlomagno C., De Laurentiis M., Broadwater G., De Placido S., Buzdar A.U., Smith T., Bergh J., Holmberg L., Liljegren G., Nilsson J., Seifert M., Sevelda P., Zielinsky C.C., Cirrincione C., Buchanan R.B., Cross M., Royle G.T., Dunn J.A., Hills R.K., Lee M., Morrison J.M., Spooner D., Litton A., Chlebowski R.T., Muss H., Caffier H., Norton L., Weiss R.B., Abu-Zahra H.T., Portnoj S.M., Baum M., Koyama H., Cuzick J., Houghton J., Riley D., Mansel R.E., Gordon N.H., Davis H.L., Beatrice A., Mihura J., Naja A., Lehingue Y., Masuda H., Romestaing P., Dubois J.B., Delozier T., Mace Lesec'h J., Rambert P., Petruzelka L., Pribylova O., Owen J.R., Harbeck N., Janicke F., Nomura Y., Meisner C., Meier P., Howell A., Ribeiro G.C., Swindell R., Burrett J., Clarke M., Collins R., Darby S., Sakai K., Elphinstone P., Evans V., Godwin J., Gray R., Harwood C., Hicks C., Jackson D., James S., MacKinnon E., McGale P., Sugimachi K., McHugh T., Mead G., Morris P., Oulds J., Peto R., Taylor C., Wang Y., Albano J., De Oliveira C.F., Gervasio H.",01406736,"Lancet",366, 9503,73,162,193,355,135,563
2005,"Safety of exemestane in the intergroup exemestane study [19]","Coombes R.C., Bliss J.M., Hall E.",0732183X,"Journal of Clinical Oncology",23, 13,1,0,2,2,0,3
2005,"Risk of acute myeloid leukemia and myelodysplastic syndrome in trials of adjuvant epirubicin for early breast cancer: Correlation with doses of epirubicin and cyclophosphamide","Praga C., Giuliani R., Kerbrat P., Hery M., Nilsson J., Onida F., Piccart M., Shepherd L., Therasse P., Wils J., Rogers D., Bergh J., Bliss J., Bonneterre J., Cesana B., Coombes R.C., Fargeot P., Folin A., Fumoleau P.",0732183X,"Journal of Clinical Oncology",23, 18,7,13,14,27,4,38
2005,"Quantification of cellular proliferation in tumor and normal tissues of patients with breast cancer by [18F]fluorothymidine-positron emission tomography imaging: Evaluation of analytical methods","Kenny L.M., Vigushin D.M., Al-Nahhas A., Osman S., Luthra S.K., Shousha S., Coombes R.C., Aboagye E.O.",00085472,"Cancer Research",65, 21,3,13,17,30,9,42
2005,"Targeted histone deacetylase inhibition for cancer prevention and therapy","Palmieri C., Coombes R.C., Vigushin D.M.",0071786X,"Progress in Drug Research",63, ,0,1,0,1,0,1
2005,"Phase I study of TNF? AutoVaccine in Patients with metastatic cancer","Waterston A.M., Highley M., Bower M., Mouritsen S., Feldmann M., Coombes R.C., Gumbrell L., Bratt T., Waller S., Gustav-Aspland J., L'Hermenier C., Bellenger K., Campbell M., Powles T.",03407004,"Cancer Immunology, Immunotherapy",54, 9,0,4,3,7,3,10
2005,"A pooled analysis of bone marrow micrometastasis in breast cancer","Braun S., Gebauer G., Pierga J.-Y., Marth C., Oruzio D., Wiedswang G., Solomayer E.-F., Kundt G., Strobl B., Fehm T., Wong G.Y.C., Vogl F.D., Bliss J., Vincent-Salomon A., Pantel K., Naume B., Janni W., Osborne M.P., Coombes R.C., Schlimok G., Diel I.J., Gerber B.",00284793,"New England Journal of Medicine",353, 8,58,65,61,126,42,226
2005,"Voltage-gated sodium channel expression and potentiation of human breast cancer metastasis","Fraser S.P., Grzywna Z., Brackenbury W.J., Theodorou D., Koyuturk M., Kaya H., Battaloglu E., De Bella M.T., Slade M.J., Tolhurst R., Palmieri C., Diss J.K.J., Jiang J., Latchman D.S., Coombes R.C., Djamgoz M.B.A., Chioni A.-M., Mycielska M.E., Pan H., Yamaci R.F., Pani F., Siwy Z., Krasowska M.",10780432,"Clinical Cancer Research",11, 15,12,15,11,26,12,50
2005,"Preoperative gefitinib versus gefitinib and anastrozole in postmenopausal patients with oestrogen-receptor positive and epidermal-growth-factor-receptor-positive primary breast cancer: A double-blind placebo-controlled phase II randomised trial","Polychronis A., Barrett N., Vigushin D., Morrison K., Beresford E., Ali S., Slade M.J., Coombes R.C., Sinnett H.D., Hadjiminas D., Singhal H., Mansi J.L., Shivapatham D., Shousha S., Jiang J., Peston D.",14702045,"Lancet Oncology",6, 6,20,23,16,39,5,64
2005,"Erratum: Inhibiting estrogen responses in breast cancer cells using a fusion protein encoding estrogen receptor-? and the transcriptional repressor PLZF (Gene Therapy) (2005) vol. 12 (452-460) 10.1038/sj.gt.3302421)","Buluwela L., Heathcote D.A., Schwickerath O., Phoenix F., Hill R., Aboagye E., Shousha S., Waxman J., Lemoine N.R., Zelent A., Coombes R.C., Pike J., Ali S., Mazhar D., Kamalati T., Hart S.M., Al-Jehani R., Yahaya H., Patel N., Sarwarl N.",09697128,"Gene Therapy",12, 10,0,0,0,0,0,0
2005,"High dose chemotherapy and autologous stem cell transplantation as adjuvant therapy for primary breast cancer patients with four or more lymph nodes involved: Long-term results of an international randomised trial","Coombes R.C., Rubens R., Woods E., Haviland J., Vigushin D., Kanfer E., Bliss J.M., Howell A., Emson M., Peckitt C., Gallagher C., Bengala C., Tres A., Welch R., Lawton P.",09237534,"Annals of Oncology",16, 5,8,12,3,15,2,25
2005,"Persistence of bone marrow micrometastases in patients receiving adjuvant therapy for breast cancer: Results at 4 years","Slade M.J., Sinnett H.D., Cross N.C.P., Coombes R.C., Singh A., Smith B.M., Tripuraneni G., Hall E., Peckitt C., Fox S., Graham H., Luchtenborg M.",00207136,"International Journal of Cancer",114, 1,13,8,11,19,4,36
2005,"Inhibiting estrogen responses in breast cancer cells using a fusion protein encoding estrogen receptor-? and the transcriptional repressor PLZF","Buluwela L., Heathcote D.A., Schwickerath O., Phoenix F., Hill R., Aboagye E., Shousha S., Waxman J., Lemoine N.R., Zelent A., Coombes R.C., Pike J., Ali S., Mazhar D., Kamalati T., Hart S.M., Al-Jehani R., Yahaya H., Patel N., Sarwarl N.",09697128,"Gene Therapy",12, 5,2,1,0,1,0,3
2005,"Erratum: Inhibiting estrogen responses in breast cancer cells using a fusion protein encoding estrogen receptor-? and the transcriptional repressor PLZF (Gene Therapy (2005) vol. 12 (452-460) 10.1038/sj.gt.3302421)","Buluwela L., Heathcote D.A., Schwickerath O., Phoenix F., Hill R., Aboagye E., Shousha S., Waxman J., Lemoine N.R., Zelent A., Coombes R.C., Pike J., Ali S., Mazhar D., Kamalati T., Hart S.M., Al-Jehani R., Yahaya H., Patel N., Sarwarl N.",09697128,"Gene Therapy",12, 6,0,0,0,0,0,0
2005,"ICI182,780 induces p21Waf1 gene transcription through releasing histone deacetylase 1 and betrogen receptor ? from Sp1 sites to induce cell cycle arrest in MCF-7 breast cancer cell line","Varshochi R., Lam E.W.-F., Halim F., Sunters A., Alao J.P., Madureira P.A., Hart S.M., Ali S., Vigushin D.M., Coombes R.C.",00219258,"Journal of Biological Chemistry",280, 5,11,6,7,13,5,29
2004,"Histone deacetylase inhibitor trichostatin A represses estrogen receptor ?-dependent transcription and promotes proteasomal degradation of cyclin D1 in human breast carcinoma cell lines","Alao J.P., Vigushin D.M., Lam E.W.-F., Ali S., Buluwela L., Bordogna W., Lockey P., Varshochi R., Stavropoulou A.V., Coombes R.C.",10780432,"Clinical Cancer Research",10, 23,13,13,3,16,6,35
2004,"Plasma pharmacokinetics and metabolism of the histone deacetylase inhibitor trichostatin A after intraperitoneal administration to mice","Sanderson L., Taylor G.W., Aboagye E.O., Alao J.P., Latigo J.R., Coombes R.C., Vigushin D.M.",00909556,"Drug Metabolism and Disposition",32, 10,5,6,5,11,3,19
2004,"The nuclear oxysterol receptor LXR? is expressed in the normal human breast and in breast cancer","Vigushin D.M., Coombes R.C., Dong Y., Inman L., Peyvandi N., Alao J.P., Sun C., Ali S., Niesor E.J., Bentzen C.L.",13570560,"Medical Oncology",21, 2,0,2,1,3,1,4
2004,"The expression of oestrogen receptor (ER)-? and its variants, but not ER?, in adult human mammary fibroblasts","Palmieri C., Lam E.W.-F., Saji S., Sakaguchi H., Cheng G., Sunters A., O'Hare M.J., Warner M., Gustafsson J.-A., Coombes R.C.",09525041,"Journal of Molecular Endocrinology",33, 1,9,2,3,5,2,16
2004,"Adjuvant treatment of breast cancer with exemestane [3] (multiple letters)","Kunkler I.H., Vakaet L.A.M.L., De Neve W., Tanvetyanon T., Coombes R.C., Bliss J.M., Hall E.",00284793,"New England Journal of Medicine",351, 1,2,0,0,0,0,2
2004,"A randomized trial of exemestane after two to three years of tamoxifen therapy in postmenopausal women with primary breast cancer","Coombes R.C., Ortmann O., Coates A.S., Bajetta E., Dodwell D., Coleman R.E., Fallowfield L.J., Mickiewicz E., Andersen J., Lonning P.E., Cocconi G., Hall E., Stewart A., Stuart N., Snowdon C.F., Carpentieri M., Massimini G., Bliss J.M., Warren M., Steer C., Gibson L.J., Paridaens R., Jassem J., Delozier T., Jones S.E., Alvarez I., Bertelli G.",14733404,"Women's Oncology Review",4, 2,0,0,0,0,0,0
