1998,"Etiology of anovulation in polycystic ovary syndrome","Franks S., Mason H., White D., Willis D.",0039128X,"Steroids",63, 5-6,12,2,2,4,1,17
1998,"Polycystic ovary syndrome","Franks S.",00358819,"Journal of the Royal College of Physicians of London",32, 2,5,0,0,0,0,5
1998,"Current developments in the molecular genetics of the polycystic ovary syndrome","Franks S., Gharani N., Waterworth D., Batty S., White D., Williamson R., McCarthy M.",10432760,"Trends in Endocrinology and Metabolism",9, 2,10,0,0,0,0,10
1997,"The genetic basis of polycystic ovary syndrome","Franks S., Gharani N., Waterworth D., Batty S., White D., Williamson R., McCarthy M.",02681161,"Human Reproduction",12, 12,122,9,7,16,2,140
1997,"The insulin-like growth factors (IGFs) in follicular fluid are predominantly bound in the ternary complex","Cwyfan Hughes S.C., Mason H.D., Franks S., Holly J.M.P.",00220795,"Journal of Endocrinology",155, 3,11,0,1,1,0,12
1997,"Polycystic ovary syndrome","Franks S.",00039888,"Archives of Disease in Childhood",77, 1,13,0,0,0,0,13
1997,"Modelling the control of ovulation and polycystic ovary syndrome","Chavez-Ross A., Franks S., Mason H.D., Hardy K., Stark J.",03036812,"Journal of Mathematical Biology",36, 1,10,3,1,4,0,14
1997,"Oestradiol feedback stimulation of androgen biosynthesis by human theca cells","Gilling-Smith C., Willis D.S., Franks S.",02681161,"Human Reproduction",12, 8,10,0,1,1,0,11
1997,"Mechanical isolation and in vitro growth of preantral and small antral human follicles","Abir R., Moore P.A., Franks S., Margara R.A., Mobberley M.A., Winston R.M.L.",00150282,"Fertility and Sterility",68, 4,72,7,6,13,4,89
1997,"Effects of recombinant human follicle stimulating hormone on cultured human granulosa cells: Comparison with urinary gonadotrophins and actions in preovulatory follicles","Mason H.D., Mannaerts B., De Leeuw R., Willis D.S., Franks S.",02681161,"Human Reproduction",12, 10,0,0,0,0,0,0
1997,"Local control of ovarian steroidogenesis","Mason H., Franks S.",09503552,"Bailliere's Clinical Obstetrics and Gynaecology",11, 2,6,1,0,1,0,7
1997,"Evidence for a primary abnormality of thecal cell steroidogenesis in the polycystic ovary syndrome","Gilling-Smith C., Story H., Rogers V., Franks S.",03000664,"Clinical Endocrinology",47, 1,86,9,13,22,7,115
1997,"Modern use of clomiphene citrate in induction of ovulation","Kousta E., White D.M., Franks S.",13554786,"Human Reproduction Update",3, 4,73,9,11,20,7,100
1997,"Modulation of the insulin-like growth factor-binding proteins by follicle size in the human ovary","Cwyfan Hughes S.C., Mason H.D., Franks S., Holly J.M.P.",00220795,"Journal of Endocrinology",154, 1,20,0,0,0,2,22
1997,"Association of insulin gene VNTR polymorphism with polycystic ovary syndrome (multiple letters) [10]","McKeigue P., Wild S., Bennett S.T., Todd J.A., Waterworth D.M., Franks S., McCarthy M.I.",01406736,"Lancet",349, 9067,29,3,1,4,1,34
1997,"Polycystic ovary syndrome: Approaching the millennium","Franks S.",02681161,"Human Reproduction",12, ,4,0,0,0,0,4
1997,"Linkage and association of insulin gene VNTR regulatory polymorphism with polycystic ovary syndrome","Waterworth D.M., Franks S., Williamson R., Bennett S.T., Gharani N., McCarthy M.I., Hague S., Batty S., Conway G.S., White D., Todd J.A.",01406736,"Lancet",349, 9057,180,12,9,21,3,204
1997,"The 17?-hydroxylase/17,20 lyase gene (CYP17) and polycystic ovary syndrome","Franks S.",03000664,"Clinical Endocrinology",46, 2,14,1,1,2,0,16
1997,"Association of the steroid synthesis gene CYP11a with polycystic ovary syndrome and hyperandrogenism","Gharani N., Waterworth D.M., Batty S., White D., Gilling-Smith C., Conway G.S., McCarthy M., Franks S., Williamson R.",09646906,"Human Molecular Genetics",6, 3,138,7,13,20,5,163
1997,"The treatment of patients with polycystic ovaries undergoing IVF","Franks S.",10580468,"Journal of Assisted Reproduction and Genetics",14, 1,2,0,0,0,0,2
1997,"Polycystic ovary syndrome: Approaching the millennium","Franks S.",,"Journal of the British Fertility Society",2, 1,0,0,0,0,0,0
1996,"Insulin-Like Growth Factor (IGF) I and II, IGF-Binding Proteins, and IGF-Binding Protein Proteases Are Produced by Theca and Stroma of Normal and Polycystic Human Ovaries","Mason H.D., Cwyfan-Hughes S.C., Heinrich G., Franks S., Holly J.M.P.",0021972X,"Journal of Clinical Endocrinology and Metabolism",81, 1,27,2,2,4,1,32
1996,"5' Polymorphism of the CYP17 gene is not associated with serum testosterone levels in women with polycystic ovaries [1]","Gharani N., Waterworth D.M., Williamson R., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",81, 11,58,3,3,6,0,64
1996,"Induction of ovulation with low-dose gonadotropins in polycystic ovary syndrome: An analysis of 109 pregnancies in 225 women","White D.M., Polson D.W., Kiddy D., Sagle P., Watson H., Gilling-Smith C., Hamilton-Fairley D., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",81, 11,114,4,12,16,5,135
1996,"Regulation of epidermal growth factor receptor synthesis by ovarian steroids in human endometrial cells in culture","Watson H., Franks S., Bonney R.C.",00224251,"Journal of Reproduction and Fertility",107, 2,18,0,0,0,0,18
1996,"Does suppressing luteinising hormone secretion reduce the miscarriage rate? Results of a randomised controlled trial","Clifford K., Rai R., Watson H., Franks S., Regan L.",09598146,"British Medical Journal",312, 7045,67,5,4,9,0,76
1996,"Hypersecretion of androgens by polycystic ovaries: The role of genetic factors in the regulation of cytochrome P450c17?","Franks S., White D., Gilling-Smith C., Carey A., Waterworth D., Williamson R.",0950351X,"Bailliere's Clinical Endocrinology and Metabolism",10, 2,19,0,0,0,1,20
1996,"Expression of insulin-like growth factor (IGF), IGF-binding protein, and IGF receptor messenger ribonucleic acids in normal and polycystic ovaries","Voutilainen R., Franks S., Mason H.D., Martikainen H.",0021972X,"Journal of Clinical Endocrinology and Metabolism",81, 3,49,4,3,7,0,56
1996,"Dyslipidaemia is associated with insulin resistance in women with polycystic ovaries","Robinson S., Henderson A.D., Gelding S.V., Kiddy D., Niththyananthan R., Bush A., Richmond W., Johnston D.G., Franks S.",03000664,"Clinical Endocrinology",44, 3,58,1,1,2,0,60
1996,"Modulation by insulin of follicle-stimulating hormone and luteinizing hormone actions in human granulosa cells of normal and polycystic ovaries","Willis D., Mason H., Gilling-Smith C., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",81, 1,115,10,11,21,7,143
1996,"Dyslipidaemia is associated with insulin resistance in women with polycystic ovaries","Robinson S., Henderson A.D., Gelding S.V., Kiddy D., Niththyananthan R., Bush A., Richmond W., Johnston D.G., Franks S.",03000664,"Clinical Endocrinology",44, 3,28,7,5,12,3,43
1996,"Successful induction of ovulation and completed pregnancy using recombinant human luteinizing hormone and follicle stimulating hormone in a woman with Kallmann's syndrome","Kousta E., White D.M., Piazzi A., Loumaye E., Franks S.",02681161,"Human Reproduction",11, 1,35,1,3,4,1,40
1996,"Nutrition, insulin and polycystic ovary syndrome","Franks S., Robinson S., Willis D.S.",13596004,"Reviews of Reproduction",1, 1,26,1,2,3,3,32
1995,"Tissue IGFBP-3 proteolysis: Contrasting pathophysiology to that in the circulation","Cwyfan Hughes S.C., Xu S., Fernihough J., Hampton A., Mason H.D., Franks S., Van Der Stappen J., Donnelly M.J., Holly J.M.P.",13596101,"Cytokine and Growth Factor Reviews",6, 2-4,9,0,0,0,1,10
1995,"Cotreatment with growth hormone and gonadotropin for ovulation induction in hypogonadotropic patients: A prospective, randomized, placebo-controlled, dose-response study","Jacobs H.S., Burger H.G., Healy D.L., Coutts J.R.T., Fleming R., Shaker A., Newton J.R., Ibrahim Z.H.Z., Hagenfeldt K., Wramsby H.L., Sjukhuset K., Shoham Z., Schachter M., Braat D.D.M., Franks S., Hamilton- Fairley D., Gilling-Smith C.M.T., Hull M.G.R., Corrigan E.",00150282,"Fertility and Sterility",64, 5,28,2,1,3,0,31
1995,"Production of transforming growth factor-? by normal and polycystic ovaries","Mason H.D., Carr L., Leake R., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",80, 7,15,1,0,1,1,17
1995,"Gonadotrophin and gonadal steroid response to a single dose of a long-acting agonist of gonadotrophin-releasing hormone in ovulatory and anovulatory women with polycystic ovary syndrome","White D., Leigh A., Wilson C., Donaldson A., Franks S.",03000664,"Clinical Endocrinology",42, 5,36,0,1,1,0,37
1995,"The polycystic ovary syndrome: Nature or nurture?","Ben-Shlomo I., Franks S., Adashi E.Y.",00150282,"Fertility and Sterility",63, 5,8,1,0,1,0,9
1995,"Insulin action in human granulosa cells from normal and polycystic ovaries is mediated by the insulin receptor and not the type-I insulin-like growth factor receptor","Willis D., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",80, 12,81,4,5,9,1,91
1995,"Medical Progress: Polycystic ovary syndrome","Franks S.",00284793,"New England Journal of Medicine",333, 13,711,81,83,164,42,917
1995,"Sex-hormone binding globulin and female reproductive function","Botwood N., Hamilton-Fairley D., Kiddy D., Robinson S., Franks S.",09600760,"Journal of Steroid Biochemistry and Molecular Biology",53, 1-6,20,4,2,6,0,26
1995,"Diurnal variation of sex hormone binding globulin and insulin-like growth factor binding protein-1 in women with polycystic ovary syndrome","Hamilton-Fairley D., White D., Griffiths M., Anyaoku V., Koistinen R., Seppala M., Franks S.",03000664,"Clinical Endocrinology",43, 2,22,0,0,0,0,22
1995,"Normal development and metabolic activity of preimplantation embryos in vitro from patients with polycystic ovaries","Hardy K., Robinson F.M., Paraschos T., Wicks R., Franks S., Winston R.M.L.",02681161,"Human Reproduction",10, 8,32,0,4,4,3,39
1994,"The epidermal growth factor receptor in the human endometrial adenocarcinoma cell line HEC-1-B","Watson H., Franks S., Bonney R.C.",09600760,"Journal of Steroid Biochemistry and Molecular Biology",51, 1-2,2,0,0,0,0,2
1994,"Estradiol production by granulosa cells of normal and polycystic ovaries: Relationship to menstrual cycle history and concentrations of gonadotropins and sex steroids in follicular fluid","Mason H.D., Willis D.S., Beard R.W., Winston R.M.L., Margara R., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",79, 5,78,8,3,11,2,91
1994,"Hypersecretion of androstenedione by isolated thecal cells from polycystic ovaries","Gilling-Smith C., Willis D.S., Beard R.W., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",79, 4,154,7,15,22,6,182
1994,"Polycystic ovaries and premature male pattern baldness are associated with one allele of the steroid metabolism gene CYP17","Carey A.H., Waterworth D., Patel K., White D., Little J., Novelli P., Franks S., Williamson R.",09646906,"Human Molecular Genetics",3, 10,216,12,22,34,11,261
1994,"In vivo and in vitro effects of ?-linolenic acid and eicosapentaenoic acid on prostaglandin production and arachidonic acid uptake by human endometrium","Graham J., Franks S., Bonney R.C.",09523278,"Prostaglandins Leukotrienes and Essential Fatty Acids",50, 6,13,1,0,1,0,14
1994,"The role of body weight and metabolic abnormalities in induction of ovulation | LE ROLE DU POIDS ET DES ANOMALIES METABOLIQUES DANS L'INDUCTION DE L'OVULATION","Franks S., Hamilton-Fairley D.",11578181,"Contraception Fertilite Sexualite",22, 3,9,0,1,1,1,11
1994,"Insulin preincubation enhances insulin-like growth factor-II (IGF-II) action on steroidogenesis in human granulosa cells","Mason H.D., Willis D.S., Holly J.M.P., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",78, 5,27,1,0,1,0,28
1994,"Characterization of epidermal growth factor receptor in human endometrial cells in culture","Watson H., Franks S., Bonney R.C.",00224251,"Journal of Reproduction and Fertility",101, 2,8,1,0,1,0,9
1994,"Advances in induction of ovulation","Franks S., Gilling-Smith C.",1040872X,"Current Opinion in Obstetrics and Gynecology",6, 2,11,2,0,2,0,13
1994,"Letter to the editor [1]","Van Hooff M., Schoute E., Schoemaker J., Watson H., Franks S.",02681161,"Human Reproduction",9, 1,2,0,0,0,0,2
1993,"Insulin-like growth factor-I (IGF-I) inhibits production of IGF-binding protein-1 while stimulating estradiol secretion in granulosa cells from normal and polycystic human ovaries","Mason H.D., Margara R., Winston R.M.L., Seppala M., Koistinen R., Franks S.",0021972X,"Journal of Clinical Endocrinology and Metabolism",76, 5,37,1,2,3,0,40
1993,"Arachidonic acid release and inositol lipid metabolism in response to bradykinin and related peptides in human endometrial cells in vitro","Bonney R.C., Beesley J.S., Rahman C., Franks S.",09523278,"Prostaglandins Leukotrienes and Essential Fatty Acids",48, 3,11,0,0,0,0,11
1993,"Response of sex hormone binding globulin and insulin-like growth factor binding protein-1 to an oral glucose tolerance test in obese women with polycystic ovary syndrome before and after calorie restriction","Hamilton-Fairley D., Kiddy D., Anyaoku V., Koistinen R., Seppala M., Franks S.",03000664,"Clinical Endocrinology",39, 3,31,3,4,7,1,39
1993,"The relationship of insulin insensitivity to menstrual pattern in women with hyperandrogenism and polycystic ovaries","Robinson S., Kiddy D., Gelding S.V., Willis D., Niththyananthan R., Bush A., Johnston D.G., Franks S.",03000664,"Clinical Endocrinology",39, 3,107,5,10,15,5,127
1993,"Prevalence of and etiological factors in polycystic ovarian syndrome","Franks S., White D.M.",00778923,"Annals of the New York Academy of Sciences",687, ,18,0,1,1,0,19
1993,"Hypersecretion of luteinizing hormone and ovarian steroids in women with recurrent early miscarriage","Watson H., Kiddy D.S., Hamilton-Fairley D., Scanlon M.J., Barnard C., Collins W.P., Bonney R.C., Franks S.",02681161,"Human Reproduction",8, 6,48,1,2,3,2,53
1993,"Evidence for a single gene effect causing polycystic ovaries and male pattern baldness","Carey A.H., Chan K.L., Short F., White D., Williamson R., Franks S.",03000664,"Clinical Endocrinology",38, 6,150,6,6,12,3,165
1993,"Effects of recombinant human follicle stimulating hormone on cultured human granulosa cells: Comparison with urinary gonadotrophins and actions in preovulatory follicles","Mason H.D., Mannaerts B., De Leeuw R., Willis D.S., Franks S.",02681161,"Human Reproduction",8, 11,17,0,0,0,0,17
1993,"Low-Dose gonadotropin therapy in polycystic ovarian syndrome","Franks S., Hamilton-Fairley D., Sagle M., Polson D., Kiddy D., Watson H., White D.",00778923,"Annals of the New York Academy of Sciences",687, ,1,0,0,0,0,1
1992,"Inhibitory effects of insulin-like growth factor-binding proteins on steroidogenesis by human granulosa cells in culture","Mason H.D., Willis D., Holly J.M.P., Cwyfan-Hughes S.C., Seppala M., Franks S.",03037207,"Molecular and Cellular Endocrinology",89, 1-2,40,0,0,0,0,40
1992,"Endometrial phospholipase A2, polycystic ovaries and pelvic pain","Bonney R.C., Watson H., Beesley J.S., Higham J.M., Rogers V., Franks S.",03065456,"British Journal of Obstetrics and Gynaecology",99, 6,3,0,0,0,0,3
1992,"Improvement in endocrine and ovarian function during dietary treatment of obese women with polycystic ovary syndrome","Kiddy D.S., Hamilton-Fairley D., Bush A., Short F., Anyaoku V., Reed M.J., Franks S.",03000664,"Clinical Endocrinology",36, 1,307,36,34,70,12,389
1992,"Association of moderate obesity with a poor pregnancy outcome in women with polycystic ovary syndrome treated with low dose gonadotrophin","Hamilton-Fairley D., Kiddy D., Watson H., PatersonC., Franks S.",03065456,"British Journal of Obstetrics and Gynaecology",99, 2,90,9,13,22,6,118
1992,"Postprandial thermogenesis is reduced in polycystic ovary syndrome and is associated with increased insulin resistance","Robinson S., Chan S.-P., Spacey S., Anyaoku V., Johnston D.G., Franks S.",03000664,"Clinical Endocrinology",36, 6,22,3,1,4,1,27
1991,"Polycystic ovary syndrome: Interaction of follicle stimulating hormone and polypeptide growth factors in oestradiol production by human granulosa cells","Franks S., Mason H.D.",09600760,"Journal of Steroid Biochemistry and Molecular Biology",40, 1-3,11,0,0,0,0,11
1991,"Low-dose gonadotrophin therapy for induction of ovulation in 100 women with polycystic ovary syndrome","Hamilton-Fairley D., Kiddy D., Watson H., Sagle M., Franks S.",02681161,"Human Reproduction",6, 8,84,3,4,7,1,92
1991,"Release of arachidonic acid from human endometrial cells in culture mediated by calcium ionophore (A23187) or fluoride","Bonney R.C., Beesley J.S., Franks S.",00224251,"Journal of Reproduction and Fertility",93, 2,4,0,0,0,1,5
1991,"Obesity and polycystic ovary syndrome","Franks S., Kiddy D., Sharp P., Singh A., Reed M., Seppala M., Koistinen R., Hamilton-Fairley D.",00778923,"Annals of the New York Academy of Sciences",626, ,29,0,0,0,0,29
1991,"The role of nutrition and insulin in the regulation of sex hormone binding globulin","Franks S., Kiddy D.S., Hamilton-Fairley D., Bush A., Sharp P.S., Reed M.J.",09600760,"Journal of Steroid Biochemistry and Molecular Biology",39, 5 B,17,0,3,3,1,21
1991,"A comparative, randomized study of low-dose human menopausal gonadotropin and follicle-stimulating hormone in women with polycystic ovarian syndrome","Sagle M.A., Hamilton-Fairley D., Kiddy D.S., Franks S.",00150282,"Fertility and Sterility",55, 1,66,0,3,3,1,70
1991,"The ubiquitous polycystic ovary","Franks S.",00220795,"Journal of Endocrinology",129, 3,23,0,1,1,0,24
1991,"Phospholipase activity in the endometrium of women with normal menstrual blood loss and women with proven ovulatory menorrhagia","Bonney R.C., Higham J.M., Watson H., Beesley J.S., Shaw R.W., Franks S.",03065456,"British Journal of Obstetrics and Gynaecology",98, 4,2,0,0,0,0,2
1991,"The steroidal regulation of arachidonic acid uptake by human endometrial stromal cells in culture.","Beesley J.S., Franks S., Bonney R.C.",07328141,"Advances in prostaglandin, thromboxane, and leukotriene research",21, ,0,0,0,0,0,0
1991,"Correlation of plasma insulin and insulin-like growth factor-I with indices of androgen transport and metabolism in women with polycystic ovary syndrome","Sharp P.S., Kiddy D.S., Reed M.J., Anyaoku V., Johnston D.G., Franks S.",03000664,"Clinical Endocrinology",35, 3,26,0,0,0,2,28
1990,"Common problems in induction of ovulation","Hamilton-Fairley D., Franks S.",09503552,"Bailliere's Clinical Obstetrics and Gynaecology",4, 3,27,4,2,6,3,36
1990,"The endocrinology of implantation and early pregnancy","Bonney R.C., Franks S.",0950351X,"Bailliere's Clinical Endocrinology and Metabolism",4, 2,5,0,0,0,1,6
1990,"Endocrinology of pregnancy: Foreword","Franks S.",0950351X,"Bailliere's Clinical Endocrinology and Metabolism",4, 2,0,0,0,0,0,0
1990,"Uptake, distribution and release of 3H-arachidonic acid from human endometrium","Bonney R.C., Samih A., Franks S.",09523278,"Prostaglandins Leukotrienes and Essential Fatty Acids",39, 2,1,0,0,0,0,1
1990,"Uterine size and endometrial thickness and the significance of cystic ovaries in women with pelvic pain due to congestion","Adams J., Reginald P.W., Franks S., Wadsworth J., Beard R.W.",03065456,"British Journal of Obstetrics and Gynaecology",97, 7,11,2,2,4,3,18
1990,"Effect of insulin-like growth factor-type I (IGF-I) and insulin on the secretion of sex hormone binding globulin and IGF-I binding protein (IBP-I) by human hepatoma cells","Singh A., Hamilton-Fairley D., Koistinen R., Seppala M., James V.H.T., Franks S., Reed M.J.",00220795,"Journal of Endocrinology",124, 2,60,2,4,6,3,69
1990,"Direct gonadotrophic effect of growth hormone on oestradiol production by human granulosa cells in vitro","Mason H.D., Martikainen H., Beard R.W., Anyaoku V., Franks S.",00220795,"Journal of Endocrinology",126, 3,79,3,6,9,1,89
1990,"Differences in clinical and endocrine features between obese and non-obese subjects with polycystic ovary syndrome: An analysis of 263 consecutive cases","Kiddy D.S., Sharp P.S., White D.M., Scanlon M.F., Mason H.D., Bray C.S., Polson D.W., Reed M.J., Franks S.",03000664,"Clinical Endocrinology",32, 2,87,9,8,17,8,112
1990,"Inhibition of oestradiol production by epidermal growth factor in human granulosa cells of normal and polycystic ovaries","Mason H.D., Margara R., Winston R.M.L., Beard R.W., Reed M.J., Franks S.",03000664,"Clinical Endocrinology",33, 4,39,1,0,1,0,40
1989,"Polycystic ovary syndrome","Franks S.",10432760,"Trends in Endocrinology and Metabolism",1, 2,0,0,1,1,1,2
1989,"17?-Hydroxysteroid oxidoreductase activity in the endometrium of normal women and patients with pelvic pain and polycystic ovaries","Bonney R.C., Dalby M.C., Newton C.J., Franks S., Beard R.W., James V.H.T.",00224731,"Journal of Steroid Biochemistry",34, 1-6,0,0,0,0,0,0
1989,"Diet-induced changes in sex hormone binding globulin and free testosterone in women with normal or polycystic ovaries: Correlation with serum insulin and insulin-like growth factor-I","Kiddy D.S., Hamilton-Fairley D., Seppala M., Koistinen R., James V.H.T., Reed M.J., Franks S.",03000664,"Clinical Endocrinology",31, 6,83,8,7,15,1,99
1989,"Delayed puberty.","Wood D.F., Franks S.",00071064,"British Journal of Hospital Medicine",41, 3,4,0,0,0,0,4
1989,"Low-dose follicle-stimulating hormone in the treatment of polycystic ovary syndrome: A comparison of pulsatile subcutaneous with daily intramuscular therapy","Polson D.W., Mason H.D., Kiddy D.S., Winston R.M.L., Margara Sr. R., Franks S.",03065456,"British Journal of Obstetrics and Gynaecology",96, 6,10,0,0,0,0,10
1989,"Polycystic ovary syndrome: A changing perspective","Franks S.",03000664,"Clinical Endocrinology",31, 1,258,10,12,22,11,291
1989,"A randomized controlled trial of medroxyprogesterone acetate and psychotherapy for the treatment of pelvic congestion","Farquhar C.M., Rogers V., Franks S., Pearce S., Wadsworth J., Beard R.W.",03065456,"British Journal of Obstetrics and Gynaecology",96, 10,43,0,3,3,3,49
1989,"Medroxyprogesterone acetate in the treatment of pelvic pain due to venous congestion","Reginald P.W., Adams J., Franks S., Wadworth J., Beard R.W.",03065456,"British Journal of Obstetrics and Gynaecology",96, 10,16,1,2,3,2,21
1989,"Induction of ovulation with clomiphene citrate in women with polycystic ovary syndrome: The difference between responders and nonresponders","Polson D.W., Kiddy D.S., Mason H.D., Franks S.",00150282,"Fertility and Sterility",51, 1,32,3,5,8,1,41
1988,"Anti-androgens in gynaecological practice","Reed M.J., Franks S.",09503552,"Bailliere's Clinical Obstetrics and Gynaecology",2, 3,0,0,0,0,0,0
1988,"Androstenedione concentrations following dexamethasone suppression: correlation with clomiphene responsiveness in women with polycystic ovary syndrome.","Polson D.W., Reed M.J., Scanlon M.J., Quiney N., Franks S.",09513590,"Gynecological endocrinology : the official journal of the International Society of Gynecological Endocrinology",2, 3,2,0,0,0,0,2
1988,"The activity of calcium dependent and calcium independent phospholipase A2 in normal endometrium and in endometrium from women suffering from menorrhagia and polycystic ovary syndrome.","Bonney R.C., Franks S.",09513590,"Gynecological endocrinology : the official journal of the International Society of Gynecological Endocrinology",2, 2,1,0,0,0,0,1
1988,"Pulsatile infusion of gonadotrophin releasing hormone (GnRH): Investigative and therapeutic applications","Sutherland I.A., Chambers G.R., Polson D.W., Sagle M., Kiddy D., Mason H.D., Franks S.",01415425,"Journal of Biomedical Engineering",10, 2,1,0,0,0,0,1
1988,"Serum 11?-hydroxyandrostenedione as an indicator of the source of excess androgen production in women with polycyctic ovaries","Polson D.W., Reed M.J., Franks S., Scanlon M.J., James V.H.T.",0021972X,"Journal of Clinical Endocrinology and Metabolism",66, 5,5,0,0,0,1,6
1988,"Recurrent early miscarriage and polycystic ovaries","Sagle M., Bishop K., Ridley N., Alexander F.M., Michel M., Bonney R.C., Beard D.W., Franks S.",02670623,"British Medical Journal",297, 6655,104,3,10,13,2,119
1988,"Serum androstanediol glucuronide concentrations in normal and hirsute women and patients with thyroid dysfunction","Scanlon M.J., Whorwood C.B., Franks S., Reed M.J., James V.H.T.",03000664,"Clinical Endocrinology",29, 5,6,1,0,1,1,8
1988,"Reduced frequency of luteinizing hormone pulses in women with weight loss-related amenorrhoea and multifollicular ovaries","Mason H.D., Sagle M., Polson D.W., Kiddy D., Dobriansky D., Adams J., Franks S.",03000664,"Clinical Endocrinology",28, 6,4,0,0,0,0,4
1988,"Polycystic ovaries - A common finding in normal women","Polson D.W., Wadsworth J., Adams J., Franks S.",01406736,"Lancet",1, 8590,415,35,22,57,10,482
1988,"Mechanism and management of ovulatory failure in women with polycystic ovary syndrome","Franks S., Mason H.D., Polson D.W., Winston R.M.L., Margara R., Reed M.J.",02681161,"Human Reproduction",3, 4,26,1,1,2,0,28
1988,"Hydrolysis of phosphatidylinositol by human endometrium: Modulating effects of steroids on arachidonic acid and 1,2-diacylglycerol release","Bonney R.C., Franks S.",00220795,"Journal of Endocrinology",117, 2,2,0,0,0,0,2
1988,"Improvement of in vitro fertilisation after treatment with buserelin, an agonist of luteinising hormone releasing hormone","Rutherford A.J., Subak-Sharpe R.J., Dawson K.J., Margara R.A., Franks S., Winston R.M.L.",02670623,"British Medical Journal",296, 6639,62,3,1,4,1,67
1988,"Uterine growth in the follicular phase of spontaneous ovulatory cycles and during luteinizing hormone-releasing hormone-induced cycles in women with normal or polycystic ovaries","Adams J.M., Tan S.L., Wheeler M.J., Morris D.V., Jacobs H.S., Franks S.",00150282,"Fertility and Sterility",49, 1,10,1,1,2,1,13
1988,"Inhibition of phospholipase A2 isoenzymes in human endometrium by mefenamic acid and indomethacin: Modulation by calcium ions","Bonney R.C., Qizilbash S.T., Franks S.",00220795,"Journal of Endocrinology",119, 1,1,0,0,0,0,1
1987,"Endometrial phospholipase A2 enzymes and their regulation by steroid hormones","Bonney R.C., Qizilbash S.T., Franks S.",00224731,"Journal of Steroid Biochemistry",27, 4-6,10,0,0,0,0,10
1987,"Use of LHRH agonists in the treatment of anovulation in women with polycystic ovary syndrome","Franks S., Sagle M., Mason H.D., Kiddy D.",03010163,"Hormone Research",28, 2-4,1,0,0,0,0,1
1987,"Bromocriptine treatment of women with clomiphene-resistant polycystic ovary syndrome","Polson D.W., Mason H.D., Franks S.",03000664,"Clinical Endocrinology",26, 2,7,0,0,0,0,7
1987,"Phospholipase C activity in human endometrium: Its significance in endometrial pathology","Bonney R.C., Franks S.",03000664,"Clinical Endocrinology",27, 3,3,0,0,0,0,3
1987,"The distribution of oestradiol in plasma in relation to uterine cross-sectional area in women with polycystic or multifollicular ovaries","Polson D.W., Franks S., Reed M.J.",03000664,"Clinical Endocrinology",26, 5,5,0,1,1,0,6
1987,"Primary and secondary amenorrhoea","Franks S.",09598146,"British Medical Journal",294, 6575,4,0,1,1,1,6
1987,"Ovulation of a single dominant follicle during treatment with low-dose pulsatile follicle stimulating hormone in women with polycystic ovary syndrome","Polson D.W., Mason H.D., Saldahna M.B.Y., Franks S.",03000664,"Clinical Endocrinology",26, 2,35,1,3,4,1,40
1987,"Modulation of phospholipase A2 activity in human endometrium and amniotic membrane by steroid hormones","Bonney R.C., Franks S.",00224731,"Journal of Steroid Biochemistry",26, 4,4,0,0,0,0,4
1986,"Unilateral polycystic ovary. Case report","Polson D.W., Adams J., Steer P.J., Franks S.",03065456,"British Journal of Obstetrics and Gynaecology",93, 10,9,0,0,0,0,9
1986,"The dopaminergic regulation of anterior pituitary 45Ca2+ homeostasis and prolactin secretion","Schrey M.P., Clark H.J., Franks S.",00220795,"Journal of Endocrinology",108, 3,3,0,0,0,0,3
1986,"The effect of glucocorticoids on the in vivo conversion of androstenedione to oestrone","Reed M.J., Beranek P.A., Franks S., James V.H.T.",00185043,"Hormone and Metabolic Research",18, 9,6,0,0,0,0,6
1986,"Prevalence of polycystic ovaries in women with anovulation and idiopathic hirsutism","Adams J., Polson D.W., Franks S.",09598146,"British Medical Journal",293, 6543,455,22,31,53,12,520
1985,"Ovulatory disorders in women with polycystic ovary syndrome","Franks S., Adams J., Mason H., Polson D.",03063356,"Clinics in Obstetrics and Gynaecology",12, 3,57,3,3,6,5,68
1984,"Stimulation of prolactin secretion by oestradiol in the rat is associated with increased hypothalamic release of thyrotrophin-releasing hormone","Franks S., Mason H.D., Shennan K.I.J., Sheppard M.C.",00220795,"Journal of Endocrinology",103, 2,6,0,0,0,0,6
1983,"Hyperprolactinaemia","Franks S., Jacobs H.S.",0300595X,"Clinics in Endocrinology and Metabolism",12, 3,1,0,1,1,1,3
1983,"Effectiveness of pergolide mesylate in long term treatment of hyperprolactinaemia","Franks S., Horrocks P.M., Lynch S.S.",09598146,"British Medical Journal",286, 6372,7,0,0,0,0,7
1983,"Regulation of prolactin secretion by oestrogens: physiological and pathological significance","Franks S.",01435221,"Clinical Science",65, 5,23,0,0,0,0,23
