2004,"Inhibition of intravascular thrombosis in murine endotoxemia by targeted expression of hirudin and tissue factor pathway inhibitor analogs to activated endothelium","Chen D., Dorling A., Giannopoulos K., Shiels P.G., Webster Z., McVey J.H., Kemball-Cook G., Tuddenham E., Moore M., Lechler R.",00064971,"Blood",104, 5,11,6,2,8,2,21
2004,"Developing a porcine transplantation model: Efficient gene transfer into porcine vascular cells","Chen D., Morgan F., Berton I., Herbert P.E., Lechler R.I., Dorling A., Williams G., Warrens A.N.",00411337,"Transplantation",77, 9,3,0,1,1,0,4
2004,"Modified Dendritic Cells Coexpressing Self and Allogeneic Major Histocompatability Complex Molecules: An Efficient Way to Induce Indirect Pathway Regulation","Mirenda V., Berton I., Read J., Cook T., Smith J., Dorling A., Lechler R.I.",10466673,"Journal of the American Society of Nephrology",15, 4,25,12,13,25,2,52
2003,"Endothelial cell cytoprotection induced in vitro by allo- or xenoreactive antibodies is mediated by signaling through adenosine A2 receptors","Delikouras A., Fairbanks L.D., Simmonds A.H., Lechler R.I., Dorling A.",00142980,"European Journal of Immunology",33, 11,4,2,4,6,1,11
2003,"Transplant accommodation","Delikouras A., Dorling A.",16006135,"American Journal of Transplantation",3, 8,1,2,3,5,0,6
2003,"Cross-species costimulation: Relative contributions of CD80, CD86, and CD40","Rogers N.J., Jackson I.M., Jordan W.J., Hawadle M.A., Dorling A., Lechler R.I.",00411337,"Transplantation",75, 12,5,1,1,2,3,10
2003,"The cellular rejection of xenografts - Recent insights","Sebille F., Dorling A., Lechler R.I.",0908665X,"Xenotransplantation",10, 1,10,2,3,5,0,15
2003,"Are anti-endothelial cell antibodies a pre-requisite for the acute vascular rejection of xenografts?","Dorling A.",0908665X,"Xenotransplantation",10, 1,14,1,2,3,0,17
2002,"Clinical xenotransplantation: Pigs might fly?","Dorling A.",16006135,"American Journal of Transplantation",2, 8,21,3,4,7,0,28
2002,"Highlights of the 6th Congress of the International Xenotransplantation Association, Chicago, 2001.","Breimer M.E., Cooper D.K., d'Apice A.J., Dorling A., McKenzie I.F., O'Connell P.J., Shirakura R.",0908665X,"Xenotransplantation",9, 2,0,0,0,0,0,0
2001,"""Accommodated"" pig endothelial cells promote nitric oxide-dependent Th-2 cytokine responses from human T cells","Dorling A., Jordan W., Brookes P., Delikouras A., Lechler R.I.",00411337,"Transplantation",72, 10,4,1,0,1,0,5
2001,"Human thrombin and FXa mediate porcine endothelial cell activation; modulation by expression of TFPI-CD4 and hirudin-CD4 fusion proteins","Chen D., Riesbeck K., McVey J.H., Kemball-Cook G., Tuddenham E.G.D., Lechler R.I., Dorling A.",0908665X,"Xenotransplantation",8, 4,9,1,1,2,1,12
2001,"Transplant Accommodation in Highly Sensitized Patients: A Potential Role for Bcl-xL and Alloantibody","Salama A.D., Delikouras A., Pusey C.D., Cook H.T., Bhangal G., Lechler R.I., Dorling A.",16006135,"American Journal of Transplantation",1, 3,42,15,10,25,9,76
2001,"Disordered thromboregulation after xenografting","Dorling A., Lechler R.I.",10872418,"Current Opinion in Organ Transplantation",6, 1,6,2,1,3,0,9
2001,"Immunosuppression of direct T-cell-mediated xenorecognition in vitro","Rogers N.J., Mirenda V., Jackson I., Dorling A., Lechler R.I.",00411345,"Transplantation Proceedings",33, 1-2,1,0,0,0,0,1
2001,"Nitric oxide-mediated expression of Bcl-2 and Bcl-xl and protection from tumor necrosis factor-?-mediated apoptosis in porcine endothelial cells after exposure to low concentrations of xenoreactive natural antibody","Delikouras A., Hayes M., Malde P., Lechler R.I., Dorling A., Holzknecht Z.E., Platt J.L.",00411337,"Transplantation",71, 5,11,0,2,2,3,16
2001,"Nitric oxide-mediated expression of Bcl-2 and Bcl-xl and protection from tumor necrosis factor-?-mediated apoptosis in porcine endothelial cells after exposure to low concentrations of xenoreactive natural antibody","Delikouras A., Hayes M., Malde P., Lechler R.I., Dorling A.",00411337,"Transplantation",71, 5,18,1,2,3,1,22
2000,"Porcine CTLA4-Ig lacks a MYPPPY motif, binds inefficiently to human B7 and specifically suppresses human CD4+ T cell responses costimulated by pig but not human B7","Vaughan A.N., Malde P., Rogers N.J., Jackson I.M., Lechler R.I., Dorling A.",00221767,"Journal of Immunology",165, 6,20,1,2,3,0,23
2000,"Cloning of porcine intercellar adhesion molecule-1 and characterization of its induction on endothelial cells by cytokines","Stocker C.J., Sugars K.L., Yarwood H., Delikouras A., Lechler R.I., Dorling A., Landis R.C., Morley B.J., Haskard D.O.",00411337,"Transplantation",70, 4,16,0,1,1,0,17
2000,"Regulated endothelial cell expression of novel anticoagulants: A strategy for the prevention and therapy of intravascular thrombosis","Dorling A., Chen D., Riesbeck K., McVey J., Kemball-Cook G., Tuddenham E.G., Lechler R.I.",00411345,"Transplantation Proceedings",32, 5,0,0,0,0,0,0
2000,"HLA-G inhibits the transendothelial cell migration of human NK cells: A strategy for inhibiting xenograft rejection","Dorling A., Monk N., Lechler R.",00411345,"Transplantation Proceedings",32, 5,12,0,1,1,0,13
2000,"Costimulatory blockade by the induction of an endogenous xenospecific antibody response","Rogers N.J., Mirenda V., Jackson I., Dorling A., Lechler R.I.",15292908,"Nature Immunology",1, 2,19,2,0,2,1,22
2000,"The challenge of graft-specific immunosuppression in xenotransplantation","Dorling A.",00411337,"Transplantation",69, 9,3,0,0,0,0,3
2000,"Graft-specific inhibition of complement activation after xenotransplantation; genetically modified pig organs versus systemic anticomplement strategies","Dorling A.",00411337,"Transplantation",69, 6,3,0,0,0,0,3
2000,"HLA-G inhibits the transendothelial migration of human NK cells","Dorling A., Monk N.J., Lechler R.I.",00142980,"European Journal of Immunology",30, 2,37,6,8,14,2,53
1999,"Regulated inhibition of coagulation by porcine endothelial cells expressing P-selectin-tagged hirudin and tissue factor pathway inhibitor fusion proteins","Chen D., Riesbeck K., McVey J.H., Kemball-Cook G., Tuddenham E.G.D., Lechler R.I., Dorling A.",00411337,"Transplantation",68, 6,17,0,1,1,1,19
1999,"Inhibition of tissue factor-dependent and -independent coagulation by cell surface expression of novel anticoagulant fusion proteins","Chen D., Riesbeck K., Kemball-Cook G., McVey J.H., Tuddenham E.G.D., Lechler R.I., Dorling A.",00411337,"Transplantation",67, 3,12,1,2,3,2,17
1999,"Phenotypic characterization of histiocytes infiltrating a leiomyofibrosarcoma","Whyte A., Rowlinson-Busza G., Dorling A., White R.",00219975,"Journal of Comparative Pathology",120, 2,0,0,0,0,0,0
1998,"Expression of hirudin fusion proteins in mammalian cells: A strategy for prevention of intravascular thrombosis","Riesbeck K., Chen D., Kemball-Cook G., McVey J.H., George A.J.T., Tuddenham E.G.D., Dorling A., Lechler R.I.",00097322,"Circulation",98, 24,17,0,1,1,2,20
1998,"T cell-mediated xenograft rejection: Specific tolerance is probably required for long term xenograft survival","Dorling A., Lechler R.I.",0908665X,"Xenotransplantation",5, 4,48,2,1,3,0,51
1998,"Xenotransplantation: Steps towards a clinical reality","Rogers N.J., Dorling A., Moore M.",01675699,"Immunology Today",19, 5,13,0,1,1,0,14
1998,"In vitro accommodation of porcine endothelial cells by low dose human anti-pig antibody: Reduced binding of human lymphocytes by accommodated cells associated with increased nitric oxide production","Dorling A., Delikouras A., Nohadani M., Polak J., Lechler R.I.",0908665X,"Xenotransplantation",5, 1,19,3,2,5,1,25
1997,"Human tissue factor pathway inhibitor fused to CD4 binds both FXa and TF/FVIIa at the cell surface","Riesbeck K., Dorling A., Kemball-Cook G., McVey J.H., Jones M., Tuddenham E.G.D., Lechler R.I.",03406245,"Thrombosis and Haemostasis",78, 6,12,0,0,0,1,13
1997,"Strategies for preventing porcine xenograft rejection: Recent progress and future developments","Dorling A.",13543776,"Expert Opinion on Therapeutic Patents",7, 11,3,0,0,0,0,3
1997,"Clinical xenotransplantation of solid organs","Dorling A., Riesbeck K., Warrens A., Lechler R.",01406736,"Lancet",349, 9055,52,2,1,3,1,56
1997,"Xenotransplantation: Immune barriers beyond hyperacute rejection","Dorling A., Lechler R.I.",01435221,"Clinical Science",93, 6,6,0,1,1,0,7
1996,"Cellular xenoresponses: Observation of significant primary indirect human T cell anti-pig xenoresponses using co-stimulator-deficient or SLA class II-negative porcine stimulators","Dorling A., Binns R., Lechler R.I.",0908665X,"Xenotransplantation",3, 1,21,1,0,1,0,22
1996,"Cellular xenoresponses: Although vigorous, direct human T cell anti-pig primary xenoresponses are significantly weaker than equivalent alloresponses","Dorling A., Binns R., Lechler R.I.",0908665X,"Xenotransplantation",3, 1,22,0,0,0,0,22
1996,"The prospects for xenotransplantation","Warrens A.N., Dorling A., Lechler R.I.",00335622,"QJM - Monthly Journal of the Association of Physicians",89, 12,4,0,0,0,0,4
1996,"In vitro accommodation of immortalized porcine endothelial cells: Resistance to complement mediated lysis and down-regulation of VCAM expression induced by low concentrations of polyclonal human IgG antipig antibodies","Dorling A., Stocker C., Tsao T., Haskard D.O., Lechler R.I.",00411337,"Transplantation",62, 8,61,1,3,4,2,67
1996,"Detection of primary direct and indirect human anti-porcine T cell responses using a porcine dendritic cell population","Dorling A., Lombardi G., Binns R., Lechler R.I.",00142980,"European Journal of Immunology",26, 6,50,1,3,4,1,55
1996,"Significant primary indirect human T-cell anti-pig xenoresponses observed using immature porcine dendritic cells and SLA-class II-negative endothelial cells","Dorling A., Binns R., Lechler R.I.",00411345,"Transplantation Proceedings",28, 2,3,0,1,1,0,4
1996,"Direct human T-cell anti-pig xenoresponses are vigorous but significantly weaker than direct alloresponses","Dorling A., Binns R., Lechler R.I.",00411345,"Transplantation Proceedings",28, 2,3,0,0,0,0,3
1996,"Major histocompatibility complex class II-expressing endothelial cells induce allospecific nonresponsiveness in naive T cells","Marelli-Berg F.M., Hargreaves R.E.G., Carmichael P., Dorling A., Lombardi G., Lechler R.I.",00221007,"Journal of Experimental Medicine",183, 4,78,1,3,4,1,83
1994,"Prospects for xenografting","Dorling A., Lechler R.I.",09527915,"Current Opinion in Immunology",6, 5,28,0,0,0,0,28
