2005,"Stable DNA opening within open promoter complexes is mediated by the RNA polymerase ??-jaw domain","Wigneshweraraj S.R., Burrows P.C., Severinov K., Buck M.",00219258,"Journal of Biological Chemistry",280, 43,3,2,3,5,2,10
2005,"Structural insights into the activity of enhancer-binding proteins","Rappas M., Zhang X., Schumacher J., Beuron F., Niwa H., Bordes P., Wigneshweraraj S., Keetch C.A., Robinson C.V., Buck M.",00368075,"Science",307, 5717,22,15,15,30,7,59
2004,"Reorganisation of an RNA polymerase-promoter DNA complex for DNA melting","Burrows P.C., Severinov K., Buck M., Wigneshweraraj S.R.",02614189,"EMBO Journal",23, 21,10,4,7,11,3,24
2004,"Regulated communication between the upstream face of RNA polymerase and the ?? subunit jaw domain","Wigneshweraraj S.R., Burrows P.C., Nechaev S., Zenkin N., Severinov K., Buck M.",02614189,"EMBO Journal",23, 21,6,2,5,7,1,14
2004,"Communication between E?54, promoter DNA and the conserved threonine residue in the GAFTGA motif of the PspF ?54- dependent activator during transcription activation","Bordes P., Wigneshweraraj S.R., Chaney M., Dago A.E., Morett E., Buck M.",0950382X,"Molecular Microbiology",54, 2,7,3,4,7,1,15
2004,"?54-dependent transcription activator phage shock protein F of Escherichia coli: A fragmentation approach to identify sequences that contribute to self-association","Bordes P., Wigneshweraraj S.R., Zhang X., Buck M.",02646021,"Biochemical Journal",378, 3,1,0,1,1,0,2
2003,"Enhancer-Dependent Transcription by Bacterial RNA Polymerase: The ? Subunit Downstream Lobe Is Used by ?54 during Open Promoter Complex Formation","Wigneshweraraj S.R., Nechaev S., Bordes P., Jones S., Cannon W., Severinov K., Buck M.",00766879,"Methods in Enzymology",370, ,8,3,1,4,3,15
2003,"Mapping ?54-RNA polymerase interactions at the -24 consensus promoter element","Burrows P.C., Severinov K., Ishihama A., Buck M., Wigneshweraraj S.R.",00219258,"Journal of Biological Chemistry",278, 32,13,3,2,5,1,19
2003,"Nucleotide-dependent triggering of RNA polymerase-DNA interactions by an AAA regulator of transcription","Cannon W., Bordes P., Wigneshweraraj S.R., Buck M.",00219258,"Journal of Biological Chemistry",278, 22,12,2,4,6,1,19
2003,"The ATP hydrolyzing transcription activator phage shock protein F of Escherichia coli: Identifying a surface that binds ?54","Bordes P., Wigneshweraraj S.R., Schumacher J., Zhang X., Chaney M., Buck M.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",100, 5,33,5,7,12,3,48
2003,"Multiple roles of the RNA polymerase ? subunit flap domain in ?54-dependent transcription","Wigneshweraraj S.R., Kuznedelov K., Severinov K., Buck M.",00219258,"Journal of Biological Chemistry",278, 5,12,1,3,4,0,16
2002,"Mechanochemical ATPases and transcriptional activation","Zhang X., Chaney M., Wigneshweraraj S.R., Schumacher J., Bordes P., Cannon W., Buck M.",0950382X,"Molecular Microbiology",45, 4,68,12,8,20,6,94
2002,"? subunit residues 186-433 and 436-445 are commonly used by E?54 and E?70 RNA polymerase for open promoter complex formation","Wigneshweraraj S.R., Nechaev S., Severinov K., Buck M.",00222836,"Journal of Molecular Biology",319, 5,8,0,1,1,0,9
2002,"Interactions of regulated and deregulated forms of the ?54 holoenzyme with heteroduplex promoter DNA","Cannon W., Wigneshweraraj S.R., Buck M.",03051048,"Nucleic Acids Research",30, 4,8,2,0,2,0,10
2002,"Correlating protein footprinting with mutational analysis in the bacterial transcriptional factor ?54 (?N)","Wigneshweraraj S.R., Casaz P., Buck M.",03051048,"Nucleic Acids Research",30, 4,7,0,0,0,0,7
2001,"Binding of transcriptional activators to sigma 54 in the presence of the transition state analog ADP-aluminum fluoride: Insights into activator mechanochemical action","Chaney M., Dago A.E., Morett E., Buck M., Grande R., Wigneshweraraj S.R., Cannon W., Casaz P., Gallegos M.-T., Schumacher J., Jones S., Elderkin S.",08909369,"Genes and Development",15, 17,53,5,10,15,4,72
2001,"Regulatory sequences in sigma 54 localise near the start of DNA melting","Wigneshweraraj S.R., Chaney M.K., Ishihama A., Buck M.",00222836,"Journal of Molecular Biology",306, 4,21,2,4,6,1,28
2001,"In vitro roles of invariant helix-turn-helix motif residue R383 in ?54 (?N)","Wigneshweraraj S.R., Ishihama A., Buck M.",03051048,"Nucleic Acids Research",29, 5,4,1,0,1,0,5
2000,"Conservation of sigma-core RNA polymerase proximity relationships between the enhancer-independent and enhancer-dependent sigma classes","Wigneshweraraj S.R., Fujita N., Ishihama A., Buck M.",02614189,"EMBO Journal",19, 12,24,1,4,5,1,30
2000,"Low resolution structure of the ?54 transcription factor revealed by x- ray solution scattering","Svergun D.I., Malfois M., Koch M.H.J., Wigneshweraraj S.R., Buck M.",00219258,"Journal of Biological Chemistry",275, 6,22,0,1,1,1,24
